InstrumentName, APCD B,,
04/01/2018 02:13:25.176666,12.49,59.0,37.0
04/01/2018 02:17:25.543333,12.41,59.0,37.0
04/01/2018 02:20:04.293333,13.44,59.0,36.0
04/01/2018 02:22:44.436666,13.68,59.0,36.0
04/01/2018 02:26:44.393333,13.34,60.0,36.0
04/01/2018 02:29:24.190000,11.8,60.0,36.0
04/01/2018 02:32:04.436666,12.21,60.0,36.0
04/01/2018 02:34:44.366666,13.93,60.0,36.0
04/01/2018 02:38:44.216666,11.61,60.0,36.0
04/01/2018 02:41:24.216666,12.82,60.0,35.0
04/01/2018 02:44:08.313333,11.81,60.0,35.0
04/01/2018 02:46:45.883333,13.26,61.0,36.0
04/01/2018 02:50:44.253333,12.85,62.0,36.0
04/01/2018 02:53:24.136666,9.5,61.0,36.0
04/01/2018 02:56:04.160000,9.63,61.0,36.0
04/01/2018 02:58:44.106666,9.6,60.0,37.0
04/01/2018 03:02:44.236666,11.0,60.0,37.0
04/01/2018 03:05:24.526666,9.85,59.0,37.0
04/01/2018 03:08:06.003333,11.12,59.0,36.0
04/01/2018 03:10:44.323333,10.13,60.0,36.0
04/01/2018 03:14:44.333333,10.88,59.0,37.0
04/01/2018 03:17:24.320000,10.13,59.0,37.0
04/01/2018 03:20:07.533333,11.53,61.0,37.0
04/01/2018 03:22:45.516666,10.77,61.0,37.0
04/01/2018 03:25:24.296666,10.72,60.0,36.0
04/01/2018 03:29:24.346666,12.0,62.0,38.0
04/01/2018 03:32:04.333333,11.94,61.0,37.0
04/01/2018 03:34:44.310000,10.25,61.0,36.0
04/01/2018 03:37:24.286666,11.13,60.0,36.0
04/01/2018 03:41:24.230000,9.6,60.0,37.0
04/01/2018 03:44:04.630000,10.19,60.0,37.0
04/01/2018 03:46:44.236666,9.21,59.0,36.0
04/01/2018 03:50:44.246666,10.85,59.0,35.0
04/01/2018 03:53:25.216666,9.83,59.0,36.0
04/01/2018 03:56:04.343333,10.31,59.0,36.0
04/01/2018 03:58:44.290000,9.18,59.0,36.0
04/01/2018 04:02:44.220000,10.95,60.0,36.0
04/01/2018 04:05:24.163333,8.84,60.0,36.0
04/01/2018 04:08:04.476666,10.65,59.0,35.0
04/01/2018 04:10:45.823333,10.18,59.0,34.0
04/01/2018 04:14:44.333333,10.89,60.0,34.0
04/01/2018 04:17:24.243333,10.26,60.0,33.0
04/01/2018 04:20:04.286666,10.64,63.0,35.0
04/01/2018 04:22:44.813333,9.93,61.0,33.0
04/01/2018 04:26:44.160000,11.05,62.0,34.0
04/01/2018 04:29:24.526666,14.07,64.0,35.0
04/01/2018 04:32:04.383333,11.13,62.0,35.0
04/01/2018 04:34:44.433333,9.43,61.0,34.0
04/01/2018 04:37:24.273333,10.68,61.0,34.0
04/01/2018 04:41:24.476666,13.17,64.0,36.0
04/01/2018 04:44:04.383333,9.34,63.0,35.0
04/01/2018 04:46:44.306666,8.1,61.0,34.0
04/01/2018 04:50:44.436666,12.05,61.0,34.0
04/01/2018 04:53:24.320000,10.49,61.0,34.0
04/01/2018 04:56:04.256666,10.3,62.0,34.0
04/01/2018 04:58:44.423333,9.15,61.0,34.0
04/01/2018 05:02:44.563333,9.79,62.0,34.0
04/01/2018 05:05:24.540000,10.35,62.0,34.0
04/01/2018 05:08:04.450000,9.39,61.0,34.0
04/01/2018 05:10:44.160000,10.2,61.0,33.0
04/01/2018 05:14:44.236666,10.15,61.0,32.0
04/01/2018 05:17:24.546666,10.38,61.0,33.0
04/01/2018 05:20:04.620000,10.34,62.0,33.0
04/01/2018 05:22:44.606666,12.35,64.0,34.0
04/01/2018 05:25:24.443333,12.88,64.0,34.0
04/01/2018 05:29:24.316666,12.85,66.0,35.0
04/01/2018 05:32:05.280000,11.62,65.0,34.0
04/01/2018 05:34:45.620000,11.44,64.0,34.0
04/01/2018 05:38:44.320000,12.9,65.0,35.0
04/01/2018 05:41:24.713333,11.44,64.0,35.0
04/01/2018 05:44:04.480000,12.69,64.0,35.0
04/01/2018 05:46:44.336666,15.63,65.0,35.0
04/01/2018 05:50:44.230000,12.9,65.0,35.0
04/01/2018 05:53:24.876666,10.16,62.0,33.0
04/01/2018 05:56:04.226666,14.8,64.0,34.0
04/01/2018 05:58:44.546666,11.68,62.0,35.0
04/01/2018 06:02:44.256666,12.05,60.0,33.0
04/01/2018 06:05:24.260000,13.02,62.0,33.0
04/01/2018 06:08:04.183333,15.92,63.0,33.0
04/01/2018 06:10:44.343333,11.66,62.0,32.0
04/01/2018 06:13:24.280000,12.51,62.0,32.0
04/01/2018 06:17:24.276666,13.22,64.0,33.0
04/01/2018 06:20:04.416666,13.23,64.0,33.0
04/01/2018 06:22:44.216666,14.51,64.0,33.0
04/01/2018 06:26:44.346666,13.93,65.0,33.0
04/01/2018 06:29:24.426666,15.29,65.0,33.0
04/01/2018 06:32:04.100000,12.38,65.0,33.0
04/01/2018 06:34:44.663333,14.25,65.0,32.0
04/01/2018 06:38:44.413333,13.56,64.0,33.0
04/01/2018 06:41:26.350000,13.35,63.0,32.0
04/01/2018 06:44:04.283333,14.37,63.0,31.0
04/01/2018 06:46:44.413333,13.15,63.0,31.0
04/01/2018 06:50:44.186666,13.08,62.0,31.0
04/01/2018 06:53:24.343333,13.25,63.0,30.0
04/01/2018 06:56:04.483333,13.4,63.0,31.0
04/01/2018 06:58:44.300000,10.9,63.0,31.0
04/01/2018 07:01:24.340000,20.0,62.0,30.0
04/01/2018 07:05:26.310000,15.91,63.0,30.0
04/01/2018 07:08:02.583333,16.96,63.0,30.0
04/01/2018 07:10:41.726666,19.06,63.0,30.0
04/01/2018 07:13:25.706666,15.31,65.0,31.0
04/01/2018 07:17:31.796666,14.23,67.0,32.0
04/01/2018 07:20:21.650000,14.36,66.0,31.0
04/01/2018 07:23:01.790000,13.43,65.0,32.0
04/01/2018 07:25:41.790000,13.82,63.0,31.0
04/01/2018 07:29:42.056666,13.03,64.0,32.0
04/01/2018 07:32:21.756666,12.4,63.0,31.0
04/01/2018 07:35:01.710000,13.14,64.0,32.0
04/01/2018 07:37:42.986666,16.45,65.0,33.0
04/01/2018 07:41:41.690000,13.26,65.0,33.0
04/01/2018 07:44:21.680000,12.12,64.0,32.0
04/01/2018 07:47:01.976666,11.62,64.0,33.0
04/01/2018 07:49:42.756666,14.4,65.0,33.0
04/01/2018 07:53:41.723333,13.57,65.0,34.0
04/01/2018 07:56:21.590000,13.81,63.0,33.0
04/01/2018 07:59:01.670000,13.71,62.0,31.0
04/01/2018 08:01:41.796666,12.29,63.0,32.0
04/01/2018 08:05:41.763333,13.02,64.0,32.0
04/01/2018 08:08:22.350000,11.97,64.0,32.0
04/01/2018 08:11:01.780000,13.25,64.0,32.0
04/01/2018 08:13:41.926666,12.07,65.0,33.0
04/01/2018 08:16:21.713333,13.57,66.0,33.0
04/01/2018 08:20:21.573333,12.65,65.0,33.0
04/01/2018 08:23:01.610000,13.37,65.0,34.0
04/01/2018 08:25:41.780000,13.21,64.0,34.0
04/01/2018 08:29:41.586666,13.12,65.0,34.0
04/01/2018 08:32:21.593333,12.02,64.0,33.0
04/01/2018 08:35:01.556666,11.72,64.0,34.0
04/01/2018 08:37:41.813333,11.85,64.0,34.0
04/01/2018 08:41:41.916666,13.23,63.0,34.0
04/01/2018 08:44:22.426666,13.22,62.0,34.0
04/01/2018 08:47:02.346666,11.15,62.0,34.0
04/01/2018 08:49:41.970000,12.1,61.0,32.0
04/01/2018 08:53:41.646666,11.5,61.0,34.0
04/01/2018 08:56:21.566666,12.27,59.0,33.0
04/01/2018 08:59:01.636666,12.0,59.0,33.0
04/01/2018 09:01:41.886666,12.03,60.0,32.0
04/01/2018 09:05:41.743333,13.51,61.0,34.0
04/01/2018 09:08:21.633333,12.53,61.0,34.0
04/01/2018 09:11:01.960000,12.62,60.0,34.0
04/01/2018 09:13:42.310000,13.45,60.0,33.0
04/01/2018 09:17:41.733333,12.56,60.0,33.0
04/01/2018 09:20:21.796666,12.17,59.0,33.0
04/01/2018 09:23:05.086666,12.8,61.0,34.0
04/01/2018 09:25:44.603333,13.49,60.0,34.0
04/01/2018 09:29:41.703333,14.14,60.0,34.0
04/01/2018 09:32:21.716666,12.77,59.0,35.0
04/01/2018 09:35:01.710000,14.44,60.0,35.0
04/01/2018 09:37:44.280000,12.0,60.0,35.0
04/01/2018 09:41:44.083333,12.9,60.0,35.0
04/01/2018 09:44:21.703333,12.81,58.0,33.0
04/01/2018 09:47:01.746666,12.53,59.0,33.0
04/01/2018 09:49:41.743333,14.51,59.0,33.0
04/01/2018 09:53:41.790000,13.77,59.0,33.0
04/01/2018 09:56:22.096666,13.24,59.0,34.0
04/01/2018 09:59:03.266666,13.97,59.0,32.0
04/01/2018 10:01:41.773333,12.45,60.0,33.0
04/01/2018 10:05:43.910000,12.81,60.0,32.0
04/01/2018 10:08:25.886666,13.07,60.0,33.0
04/01/2018 10:11:04.930000,13.3,61.0,33.0
04/01/2018 10:13:44.210000,14.4,61.0,32.0
04/01/2018 10:17:41.993333,13.14,61.0,34.0
04/01/2018 10:20:21.913333,14.32,60.0,33.0
04/01/2018 10:23:01.813333,13.18,61.0,33.0
04/01/2018 10:25:41.763333,13.21,60.0,33.0
04/01/2018 10:29:41.716666,13.93,59.0,34.0
04/01/2018 10:32:24.890000,14.69,59.0,34.0
04/01/2018 10:35:03.083333,13.87,59.0,34.0
04/01/2018 10:37:42.376666,14.38,59.0,34.0
04/01/2018 10:41:41.603333,14.6,59.0,34.0
04/01/2018 10:44:21.566666,13.26,59.0,35.0
04/01/2018 10:45:41.736666,14.3,59.0,35.0
04/01/2018 10:49:41.586666,14.83,59.0,34.0
04/01/2018 10:53:41.630000,14.54,58.0,34.0
04/01/2018 10:56:21.676666,14.17,58.0,34.0
04/01/2018 10:59:01.940000,14.41,58.0,35.0
04/01/2018 11:01:41.536666,15.28,59.0,35.0
04/01/2018 11:05:41.663333,14.08,58.0,35.0
04/01/2018 11:08:21.710000,14.44,58.0,35.0
04/01/2018 11:11:01.876666,14.29,59.0,34.0
04/01/2018 11:13:41.920000,15.38,59.0,35.0
04/01/2018 11:17:41.736666,17.05,59.0,34.0
04/01/2018 11:20:21.546666,17.4,60.0,34.0
04/01/2018 11:23:01.683333,16.36,60.0,33.0
04/01/2018 11:25:41.830000,15.9,61.0,34.0
04/01/2018 11:29:41.530000,16.49,61.0,34.0
04/01/2018 11:32:21.846666,17.52,61.0,34.0
04/01/2018 11:35:01.880000,17.21,61.0,35.0
04/01/2018 11:37:41.626666,16.12,61.0,34.0
04/01/2018 11:41:41.546666,19.85,61.0,34.0
04/01/2018 11:44:21.630000,17.64,62.0,34.0
04/01/2018 11:47:01.606666,18.77,62.0,34.0
04/01/2018 11:49:41.603333,18.98,62.0,34.0
04/01/2018 11:53:41.916666,18.11,63.0,33.0
04/01/2018 11:56:21.510000,17.1,64.0,33.0
04/01/2018 11:59:01.543333,18.75,64.0,33.0
04/01/2018 12:01:41.896666,18.14,64.0,33.0
04/01/2018 12:05:41.976666,17.62,64.0,33.0
04/01/2018 12:08:21.776666,18.66,64.0,33.0
04/01/2018 12:11:01.896666,19.73,64.0,33.0
04/01/2018 12:13:41.506666,20.44,64.0,34.0
04/01/2018 12:17:41.430000,18.74,64.0,34.0
04/01/2018 12:20:21.806666,19.43,63.0,34.0
04/01/2018 12:23:01.590000,20.17,63.0,34.0
04/01/2018 12:25:43.523333,18.17,63.0,34.0
04/01/2018 12:29:41.570000,19.25,62.0,34.0
04/01/2018 12:32:21.640000,19.15,62.0,35.0
04/01/2018 12:35:01.783333,18.8,62.0,34.0
04/01/2018 12:37:41.503333,19.17,61.0,35.0
04/01/2018 12:41:43.256666,20.24,61.0,35.0
04/01/2018 12:44:22.430000,19.91,61.0,35.0
04/01/2018 12:47:01.520000,21.97,61.0,35.0
04/01/2018 12:49:41.746666,19.02,60.0,35.0
04/01/2018 12:53:41.963333,20.3,60.0,35.0
04/01/2018 12:56:21.686666,20.76,60.0,35.0
04/01/2018 12:59:01.590000,19.41,60.0,35.0
04/01/2018 13:01:41.726666,19.42,60.0,35.0
04/01/2018 13:05:41.550000,18.6,60.0,35.0
04/01/2018 13:08:21.636666,19.62,60.0,35.0
04/01/2018 13:11:01.533333,26.24,60.0,35.0
04/01/2018 13:13:41.496666,25.54,59.0,35.0
04/01/2018 13:17:41.763333,22.62,60.0,35.0
04/01/2018 13:20:21.756666,21.17,60.0,35.0
04/01/2018 13:23:03.446666,21.95,59.0,36.0
04/01/2018 13:25:44.346666,21.9,59.0,36.0
04/01/2018 13:29:42.120000,24.18,59.0,36.0
04/01/2018 13:32:21.733333,24.5,59.0,36.0
04/01/2018 13:35:01.886666,23.78,58.0,36.0
04/01/2018 13:37:41.743333,23.17,58.0,36.0
04/01/2018 13:41:41.573333,23.67,58.0,36.0
04/01/2018 13:44:21.713333,22.91,58.0,35.0
04/01/2018 13:47:01.543333,22.53,58.0,35.0
04/01/2018 13:49:41.526666,26.98,58.0,35.0
04/01/2018 13:53:41.713333,29.31,58.0,36.0
04/01/2018 13:56:21.720000,30.73,58.0,37.0
04/01/2018 13:59:01.626666,32.41,57.0,38.0
04/01/2018 14:01:43.836666,33.54,56.0,38.0
04/01/2018 14:05:41.640000,29.6,55.0,39.0
04/01/2018 14:08:21.606666,26.29,54.0,39.0
04/01/2018 14:11:01.580000,25.85,53.0,39.0
04/01/2018 14:13:41.720000,24.58,53.0,39.0
04/01/2018 14:17:41.603333,24.57,52.0,40.0
04/01/2018 14:20:21.680000,26.83,51.0,41.0
04/01/2018 14:23:02.180000,25.0,50.0,42.0
04/01/2018 14:25:44.223333,24.8,49.0,42.0
04/01/2018 14:29:41.646666,23.98,48.0,43.0
04/01/2018 14:32:21.643333,23.82,47.0,44.0
04/01/2018 14:35:01.840000,22.49,46.0,44.0
04/01/2018 14:37:41.580000,24.02,45.0,44.0
04/01/2018 14:41:41.536666,23.8,44.0,44.0
04/01/2018 14:44:21.616666,25.66,44.0,45.0
04/01/2018 14:47:01.753333,24.15,43.0,46.0
04/01/2018 14:49:41.803333,22.88,42.0,45.0
04/01/2018 14:53:41.770000,22.88,42.0,46.0
04/01/2018 14:56:21.650000,20.33,41.0,46.0
04/01/2018 14:59:01.793333,18.15,41.0,46.0
04/01/2018 15:01:41.740000,18.54,41.0,46.0
04/01/2018 15:05:41.666666,20.39,41.0,47.0
04/01/2018 15:08:25.183333,19.23,40.0,47.0
04/01/2018 15:11:01.666666,19.3,40.0,47.0
04/01/2018 15:13:45.226666,18.7,40.0,47.0
04/01/2018 15:17:41.846666,19.1,39.0,48.0
04/01/2018 15:20:21.683333,18.12,39.0,48.0
04/01/2018 15:23:01.650000,18.92,38.0,49.0
04/01/2018 15:25:41.830000,18.6,38.0,49.0
04/01/2018 15:29:41.796666,19.27,38.0,48.0
04/01/2018 15:32:26.016666,20.76,38.0,49.0
04/01/2018 15:35:01.683333,21.35,37.0,49.0
04/01/2018 15:37:43.243333,19.64,37.0,49.0
04/01/2018 15:41:41.593333,18.9,38.0,48.0
04/01/2018 15:44:19.166666,20.0,38.0,49.0
04/01/2018 15:46:58.800000,19.97,37.0,50.0
04/01/2018 15:49:38.800000,22.0,36.0,50.0
04/01/2018 15:53:39.480000,21.45,35.0,51.0
04/01/2018 15:56:18.913333,22.23,35.0,52.0
04/01/2018 15:58:59.246666,23.54,34.0,52.0
04/01/2018 16:01:39.580000,21.17,34.0,52.0
04/01/2018 16:05:38.926666,23.61,33.0,53.0
04/01/2018 16:08:18.823333,21.05,33.0,53.0
04/01/2018 16:10:58.810000,22.8,33.0,53.0
04/01/2018 16:13:39.090000,22.85,33.0,53.0
04/01/2018 16:17:38.850000,23.13,33.0,53.0
04/01/2018 16:20:18.886666,22.59,33.0,52.0
04/01/2018 16:22:58.913333,22.92,33.0,53.0
04/01/2018 16:25:38.856666,21.88,33.0,53.0
04/01/2018 16:29:38.956666,23.65,34.0,51.0
04/01/2018 16:32:19.316666,22.98,36.0,49.0
04/01/2018 16:34:59.183333,22.05,35.0,51.0
04/01/2018 16:37:38.760000,23.58,35.0,49.0
04/01/2018 16:41:39.010000,26.03,39.0,46.0
04/01/2018 16:44:19.176666,23.0,40.0,48.0
04/01/2018 16:46:58.793333,23.02,42.0,49.0
04/01/2018 16:49:38.923333,24.71,38.0,50.0
04/01/2018 16:53:39.043333,23.58,38.0,51.0
04/01/2018 16:56:18.933333,26.23,39.0,50.0
04/01/2018 16:58:59.313333,25.69,39.0,49.0
04/01/2018 17:01:38.996666,26.23,40.0,48.0
04/01/2018 17:05:40.960000,27.86,40.0,46.0
04/01/2018 17:08:18.953333,29.56,41.0,48.0
04/01/2018 17:10:59.100000,31.82,41.0,46.0
04/01/2018 17:13:39.206666,29.0,43.0,44.0
04/01/2018 17:17:38.896666,28.93,43.0,48.0
04/01/2018 17:20:18.846666,28.59,41.0,48.0
04/01/2018 17:22:58.896666,29.85,43.0,46.0
04/01/2018 17:25:38.913333,29.98,43.0,47.0
04/01/2018 17:29:38.693333,31.05,44.0,45.0
04/01/2018 17:32:19.930000,30.15,44.0,46.0
04/01/2018 17:34:59.533333,31.79,44.0,48.0
04/01/2018 17:37:39.083333,32.49,44.0,46.0
04/01/2018 17:40:20.833333,32.1,44.0,45.0
04/01/2018 17:44:22.220000,32.22,45.0,43.0
04/01/2018 17:46:59.146666,30.08,46.0,45.0
04/01/2018 17:49:39.000000,28.05,47.0,43.0
04/01/2018 17:53:38.820000,26.18,48.0,43.0
04/01/2018 17:56:20.383333,24.82,50.0,41.0
04/01/2018 17:58:58.946666,23.24,50.0,42.0
04/01/2018 18:01:41.296666,22.29,49.0,44.0
04/01/2018 18:05:39.146666,22.15,48.0,43.0
04/01/2018 18:08:19.340000,24.17,48.0,46.0
04/01/2018 18:10:59.126666,21.83,46.0,45.0
04/01/2018 18:13:38.973333,22.79,47.0,44.0
04/01/2018 18:17:38.863333,23.1,46.0,46.0
04/01/2018 18:20:18.946666,22.68,46.0,45.0
04/01/2018 18:22:59.253333,23.38,46.0,43.0
04/01/2018 18:25:38.976666,21.39,47.0,44.0
04/01/2018 18:29:38.810000,22.34,47.0,45.0
04/01/2018 18:32:19.406666,19.35,46.0,46.0
04/01/2018 18:34:58.746666,19.52,47.0,46.0
04/01/2018 18:37:39.136666,20.47,47.0,47.0
04/01/2018 18:41:38.926666,20.78,45.0,45.0
04/01/2018 18:44:18.840000,20.08,45.0,44.0
04/01/2018 18:46:58.846666,20.33,45.0,44.0
04/01/2018 18:49:38.980000,19.98,45.0,46.0
04/01/2018 18:53:39.000000,18.3,43.0,45.0
04/01/2018 18:56:18.796666,20.1,46.0,47.0
04/01/2018 18:58:58.933333,18.77,42.0,47.0
04/01/2018 19:01:38.843333,20.34,42.0,49.0
04/01/2018 19:05:39.000000,19.81,40.0,50.0
04/01/2018 19:08:19.143333,20.28,39.0,51.0
04/01/2018 19:10:58.840000,19.19,37.0,52.0
04/01/2018 19:13:38.996666,18.98,36.0,53.0
04/01/2018 19:17:38.800000,20.21,36.0,51.0
04/01/2018 19:20:18.890000,20.15,35.0,53.0
04/01/2018 19:22:59.220000,21.33,34.0,53.0
04/01/2018 19:25:39.160000,22.37,36.0,51.0
04/01/2018 19:29:38.823333,20.83,35.0,53.0
04/01/2018 19:32:19.296666,22.79,34.0,54.0
04/01/2018 19:34:59.226666,21.1,33.0,54.0
04/01/2018 19:37:38.863333,21.34,32.0,55.0
04/01/2018 19:41:38.896666,21.37,34.0,53.0
04/01/2018 19:44:18.773333,22.21,34.0,54.0
04/01/2018 19:46:58.800000,20.41,33.0,56.0
04/01/2018 19:49:38.730000,22.14,32.0,55.0
04/01/2018 19:53:38.746666,20.02,31.0,56.0
04/01/2018 19:56:18.866666,20.49,32.0,54.0
04/01/2018 19:58:58.863333,21.49,31.0,57.0
04/01/2018 20:01:38.810000,21.6,32.0,53.0
04/01/2018 20:05:38.913333,20.15,31.0,56.0
04/01/2018 20:08:18.966666,20.76,30.0,57.0
04/01/2018 20:10:58.870000,21.43,30.0,54.0
04/01/2018 20:13:38.720000,21.32,32.0,55.0
04/01/2018 20:17:39.130000,21.53,31.0,54.0
04/01/2018 20:20:18.776666,20.88,31.0,56.0
04/01/2018 20:22:58.850000,19.92,30.0,56.0
04/01/2018 20:25:38.760000,19.44,30.0,58.0
04/01/2018 20:29:38.756666,20.51,29.0,58.0
04/01/2018 20:32:18.750000,22.46,31.0,55.0
04/01/2018 20:34:58.790000,20.45,32.0,55.0
04/01/2018 20:37:38.720000,20.44,31.0,55.0
04/01/2018 20:41:39.123333,21.32,31.0,53.0
04/01/2018 20:44:18.860000,21.27,32.0,55.0
04/01/2018 20:46:59.446666,20.37,33.0,55.0
04/01/2018 20:49:38.876666,21.71,31.0,57.0
04/01/2018 20:53:38.746666,19.67,32.0,55.0
04/01/2018 20:56:18.790000,20.68,32.0,57.0
04/01/2018 20:58:58.780000,21.42,33.0,58.0
04/01/2018 21:01:40.006666,20.77,32.0,59.0
04/01/2018 21:05:38.783333,24.37,28.0,61.0
04/01/2018 21:08:18.683333,19.17,29.0,57.0
04/01/2018 21:10:58.786666,20.73,29.0,59.0
04/01/2018 21:13:38.750000,18.67,29.0,60.0
04/01/2018 21:17:38.820000,18.8,27.0,62.0
04/01/2018 21:20:18.696666,19.59,26.0,61.0
04/01/2018 21:22:58.853333,21.33,26.0,62.0
04/01/2018 21:25:38.796666,21.69,26.0,63.0
04/01/2018 21:29:38.740000,19.9,26.0,60.0
04/01/2018 21:32:18.876666,23.05,28.0,58.0
04/01/2018 21:34:58.703333,20.83,28.0,61.0
04/01/2018 21:37:38.800000,20.31,28.0,60.0
04/01/2018 21:41:39.490000,21.61,29.0,58.0
04/01/2018 21:44:18.953333,22.33,30.0,57.0
04/01/2018 21:46:59.043333,20.25,30.0,59.0
04/01/2018 21:49:38.913333,21.9,29.0,60.0
04/01/2018 21:53:38.753333,20.98,28.0,61.0
04/01/2018 21:56:19.026666,19.86,27.0,62.0
04/01/2018 21:58:58.806666,20.78,26.0,63.0
04/01/2018 22:01:39.126666,21.0,26.0,60.0
04/01/2018 22:05:38.776666,20.77,28.0,61.0
04/01/2018 22:08:18.783333,18.15,27.0,62.0
04/01/2018 22:10:58.883333,17.29,26.0,62.0
04/01/2018 22:13:39.250000,18.02,25.0,64.0
04/01/2018 22:17:38.720000,18.68,24.0,66.0
04/01/2018 22:20:18.830000,17.55,24.0,66.0
04/01/2018 22:22:58.913333,18.98,24.0,65.0
04/01/2018 22:25:38.750000,18.02,23.0,65.0
04/01/2018 22:29:38.876666,16.95,23.0,65.0
04/01/2018 22:32:18.723333,18.79,24.0,66.0
04/01/2018 22:34:58.796666,17.61,23.0,66.0
04/01/2018 22:37:39.040000,18.45,24.0,64.0
04/01/2018 22:41:38.820000,18.4,25.0,63.0
04/01/2018 22:44:19.003333,16.25,25.0,65.0
04/01/2018 22:46:58.890000,17.46,24.0,64.0
04/01/2018 22:49:38.690000,15.61,24.0,65.0
04/01/2018 22:53:38.813333,15.44,23.0,67.0
04/01/2018 22:56:18.840000,16.12,23.0,66.0
04/01/2018 22:58:58.936666,15.26,23.0,66.0
04/01/2018 23:01:38.880000,14.38,22.0,68.0
04/01/2018 23:05:38.816666,15.15,23.0,66.0
04/01/2018 23:08:18.736666,14.85,24.0,65.0
04/01/2018 23:10:59.013333,14.5,24.0,66.0
04/01/2018 23:13:38.746666,14.63,23.0,67.0
04/01/2018 23:17:38.836666,14.07,22.0,66.0
04/01/2018 23:20:18.700000,14.59,24.0,65.0
04/01/2018 23:22:58.786666,15.1,23.0,67.0
04/01/2018 23:25:39.113333,15.53,23.0,66.0
04/01/2018 23:29:38.773333,19.44,23.0,66.0
04/01/2018 23:32:19.546666,18.68,23.0,66.0
04/01/2018 23:35:00.046666,15.4,24.0,65.0
04/01/2018 23:37:38.703333,15.21,24.0,64.0
04/01/2018 23:41:38.923333,13.22,26.0,62.0
04/01/2018 23:44:18.873333,12.18,26.0,62.0
04/01/2018 23:46:58.740000,11.71,26.0,62.0
04/01/2018 23:49:39.000000,11.31,27.0,61.0
04/01/2018 23:53:38.690000,15.0,28.0,61.0
04/01/2018 23:56:18.923333,12.63,28.0,60.0
04/01/2018 23:58:58.816666,13.86,28.0,60.0
04/02/2018 00:01:39.353333,14.1,28.0,60.0
04/02/2018 00:05:38.966666,14.31,29.0,60.0
04/02/2018 00:08:19.130000,14.41,29.0,60.0
04/02/2018 00:10:59.276666,15.73,29.0,59.0
04/02/2018 00:13:39.443333,13.78,29.0,59.0
04/02/2018 00:17:38.806666,13.73,30.0,59.0
04/02/2018 00:20:19.163333,14.24,30.0,58.0
04/02/2018 00:22:58.720000,11.12,30.0,58.0
04/02/2018 00:25:39.010000,12.1,30.0,58.0
04/02/2018 00:29:38.733333,11.62,30.0,58.0
04/02/2018 00:32:21.746666,11.14,30.0,58.0
04/02/2018 00:34:59.323333,13.89,31.0,58.0
04/02/2018 00:37:38.796666,12.56,31.0,57.0
04/02/2018 00:41:39.266666,12.36,31.0,57.0
04/02/2018 00:44:18.776666,12.67,31.0,57.0
04/02/2018 00:46:59.150000,13.95,32.0,57.0
