InstrumentName, CAMP,,,,,,,
StartTime, 2022-01-01 00:00:00,,,,,,,
EndTime, 2022-01-31 23:59:59,,,,,,,
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Wind Direction,Wind Speed
01/01/2022 03:40:00.000000,0.192218,9.0075,18.633759,0.0142,12.0,10.733333,35.894228,1.640259
01/01/2022 03:41:00.000000,0.185171,9.1455,18.601898,0.01395,11.954762,10.6,23.654672,1.730743
01/01/2022 03:42:00.000000,0.1875,9.04425,18.621948,0.013475,12.723256,10.555814,24.869994,2.060333
01/01/2022 03:43:00.000000,0.207751,12.33875,18.727692,0.012275,14.164103,11.576923,18.322228,3.09198
01/01/2022 03:44:00.000000,0.24651,13.21175,18.670404,0.01205,15.263158,11.05,35.733457,2.288163
01/01/2022 03:45:00.000000,0.251413,11.68625,18.751862,0.012667,15.48,10.828571,47.274472,1.6820680000000001
01/01/2022 03:46:00.000000,0.217085,10.44375,18.768066,0.011975,16.413333,12.4,47.738065,4.504944
01/01/2022 03:47:00.000000,0.220918,9.2985,18.743073,0.012075,15.856098,12.4,48.978501,4.616943
01/01/2022 03:48:00.000000,0.228277,7.9935,18.719727,0.01245,14.384211,12.273684,53.23339,4.690643
01/01/2022 03:49:00.000000,0.251177,6.6195,18.722198,0.0121,14.078049,12.068293,33.595713,4.560333
01/01/2022 03:50:00.000000,0.218422,5.23225,18.736481,0.011525,15.564286,12.833333,47.83498,4.727112
01/01/2022 03:51:00.000000,0.211763,3.842,18.692261,0.011225,15.928571,13.1,45.900728,5.526978
01/01/2022 03:52:00.000000,0.211078,2.45475,18.617004,0.01235,16.056098,11.246341,42.88341,5.383087
01/01/2022 03:53:00.000000,0.205025,1.13375,18.609039,0.013125,17.197561,12.646341,34.302938,3.920685
01/01/2022 03:54:00.000000,0.198128,0.256,18.610138,0.01365,17.534146,12.919512,53.202192,4.586577999999999
01/01/2022 03:55:00.000000,0.219209,0.1395,18.604095,0.01455,9.781818,9.704545,40.610417,2.617584
01/01/2022 03:56:00.000000,0.226023,0.42725,18.567566,0.0143,10.421429,10.4,31.725469,3.460785
01/01/2022 03:57:00.000000,0.218765,13.11125,18.43161,0.014125,12.9,10.530952,9.896119,5.132843
01/01/2022 03:58:00.000000,0.21675,11.511,18.338776,0.015425,18.87,13.02,18.243962,5.167175
01/01/2022 03:59:00.000000,0.193596,5.7225,18.356903,0.0164,15.186486,11.156757,25.851379,4.451691
01/01/2022 04:00:00.000000,0.100981,3.88875,18.34317,0.01525,14.084615,9.938462,28.703886,3.43042
01/01/2022 04:01:00.000000,0.051842,2.91225,18.2995,0.013775,13.875,11.145,26.902179,5.029236
01/01/2022 04:02:00.000000,0.007987,2.6785,18.346348,0.01445,13.565625,11.1875,44.311538,2.833235
01/01/2022 04:03:00.000000,0.005426,2.806,18.301697,0.01452,15.466667,10.5,53.045277,3.828217
01/01/2022 04:04:00.000000,-9999.0,2.9725,18.327789,0.0142,14.15,10.622222,39.787731,3.734222
01/01/2022 04:05:00.000000,-9999.0,3.0625,18.348114,0.013525,13.1,10.866667,46.100507,4.183289
01/01/2022 04:06:00.000000,0.005546,3.249,18.345093,0.013225,15.4375,11.69,46.814405,3.848358
01/01/2022 04:07:00.000000,0.005722,3.41875,18.386841,0.0128,17.05,11.435714,54.284715,5.354401
01/01/2022 04:08:00.000000,0.009117,3.56975,18.301147,0.01245,15.494737,10.736842,52.448587,5.632263
01/01/2022 04:09:00.000000,0.002849,3.71025,18.351135,0.01325,14.495455,11.190909,49.624165,5.328918
01/01/2022 04:10:00.000000,0.042366,3.7825,18.373383,0.012225,12.333333,11.228571,49.624285,3.247009
01/01/2022 04:11:00.000000,0.153612,3.76325,18.372284,0.011775,12.378947,11.115789,42.730561,4.357391
01/01/2022 04:12:00.000000,0.238615,3.7615,18.398926,0.011575,15.0,12.130769,53.54886,3.512817
01/01/2022 04:13:00.000000,0.32841,3.71075,18.398926,0.012125,14.247368,12.028947,51.177653,4.469849
01/01/2022 04:14:00.000000,0.245352,3.5595,18.294556,0.01375,13.3,11.333333,54.212153,5.074707
01/01/2022 04:15:00.000000,0.181639,3.4165,18.283295,0.014275,12.518421,10.194737,39.181956,4.742827999999999
01/01/2022 04:16:00.000000,0.201904,2.96525,18.271759,0.01395,11.65,9.813889,41.922718,3.361145
01/01/2022 04:17:00.000000,0.199413,27.7055,18.237976,0.013725,13.025,10.8725,35.970753,3.009735
01/01/2022 04:18:00.000000,0.189867,41.38925,18.344269,0.013325,12.864103,10.85641,30.06491,3.999725
01/01/2022 04:19:00.000000,0.217811,43.281,18.319998,0.01185,13.646667,10.436667,36.828315,5.731991
01/01/2022 04:20:00.000000,0.229881,43.2445,18.196503,0.012375,13.855882,10.235294,50.822102,5.305725
01/01/2022 04:21:00.000000,0.242487,43.72725,18.223145,0.014325,13.62093,10.839535,35.349663,3.983398
01/01/2022 04:22:00.000000,0.298984,43.52975,18.272858,0.0138,12.82439,10.84878,47.434401,4.938904
01/01/2022 04:23:00.000000,0.266177,43.47475,18.199799,0.014175,15.8,11.54,52.641416,6.360413
01/01/2022 04:24:00.000000,0.206571,43.381,18.152832,0.014325,13.557143,10.8,61.049643,5.385681
01/01/2022 04:25:00.000000,0.175974,43.24625,18.219574,0.014,14.105263,10.494737,51.543041,3.572021
01/01/2022 04:26:00.000000,0.187481,29.8435,18.230835,0.013725,13.793333,10.886667,50.356209,3.924194
01/01/2022 04:27:00.000000,0.202676,0.435,18.226166,0.01375,14.433333,11.15,42.950039,3.283325
01/01/2022 04:28:00.000000,0.193277,0.155,18.265991,0.0139,17.64,12.09,68.552303,2.344452
01/01/2022 04:29:00.000000,0.200321,0.055,18.2995,0.014025,20.039474,14.313158,123.123879,1.6259160000000001
01/01/2022 04:30:00.000000,0.210789,0.089,18.285217,0.013525,16.695122,12.768293,54.725677,3.504578
01/01/2022 04:31:00.000000,0.202865,0.09525,18.265167,0.013825,17.326829,12.351219,46.806918,5.875336
01/01/2022 04:32:00.000000,0.205797,0.07825,18.23468,0.013925,14.466667,11.633333,53.776406,4.613434
01/01/2022 04:33:00.000000,0.208302,0.06925,18.178375,0.013625,14.892105,11.631579,55.203253,5.438171
01/01/2022 04:34:00.000000,0.239485,0.05775,18.119324,0.0141,16.916279,13.244186,54.01984,7.210175
01/01/2022 04:35:00.000000,0.222964,0.04675,18.036102,0.014,17.825,14.26,48.882219,6.326385
01/01/2022 04:36:00.000000,0.192886,0.2225,18.029785,0.014525,11.952632,10.134211,52.254465,5.881744
01/01/2022 04:37:00.000000,0.177301,1.600667,17.993805,0.0148,13.336842,9.997368,33.483327,5.951935
01/01/2022 04:38:00.000000,0.172787,2.85175,17.983093,0.014325,13.98,9.808571,45.119816,5.839325
01/01/2022 04:39:00.000000,0.184148,4.329,17.972382,0.01345,13.883333,10.438889,41.704981,5.675751
01/01/2022 04:40:00.000000,0.212556,13.6,18.071533,0.012625,13.22,10.425,22.197485,5.628601
01/01/2022 04:41:00.000000,0.212849,12.12075,18.046265,0.01275,13.31,9.915,36.09236,5.841156
01/01/2022 04:42:00.000000,0.199992,10.925,17.854553,0.013625,9.36129,8.829032,33.500157,6.829926
01/01/2022 04:43:00.000000,0.194966,10.58475,17.80046,0.015325,12.514286,9.62,37.171858,5.736168
01/01/2022 04:44:00.000000,0.178437,10.656,17.64032,0.016467,12.620513,9.671795,53.778754,7.477051
01/01/2022 04:45:00.000000,0.208324,11.071,17.548035,0.017575,8.845946,7.597297,44.223826,6.307312
01/01/2022 04:46:00.000000,0.237839,8.236,17.542267,0.0181,12.466667,8.966667,44.522616,5.909515
01/01/2022 04:47:00.000000,0.198297,7.86175,17.506561,0.018175,12.966667,10.0,41.236054,5.115448
01/01/2022 04:48:00.000000,0.210076,8.353,17.556274,0.017725,13.197436,9.061538,34.265622,4.2528690000000005
01/01/2022 04:49:00.000000,0.273567,11.6805,17.601044,0.01685,12.1025,8.86,45.400528,3.317963
01/01/2022 04:50:00.000000,0.469053,9.83525,17.472504,0.0165,13.919048,10.121429,48.541028,6.814667
01/01/2022 04:51:00.000000,0.357372,9.3925,17.462341,0.016575,11.260465,9.227907,49.95355,6.087433
01/01/2022 04:52:00.000000,0.231511,10.36275,17.422791,0.015875,10.1375,8.95,43.911814,5.712219
01/01/2022 04:53:00.000000,0.188427,11.01925,17.456299,0.0152,12.938462,9.661538,48.682922,5.36203
01/01/2022 04:54:00.000000,0.187492,10.0615,17.447235,0.015325,13.843243,9.694595,44.278393,4.402405
01/01/2022 04:55:00.000000,0.202783,12.04075,17.470856,0.015675,12.921429,9.433333,59.205277,3.601624
01/01/2022 04:56:00.000000,0.200167,12.999,17.40274,0.015325,12.317391,9.195652,35.510917,6.868683
01/01/2022 04:57:00.000000,0.234942,9.13975,17.351929,0.015425,11.602632,9.110526,81.516001,3.936096
01/01/2022 04:58:00.000000,0.2748,10.5515,17.353577,0.016525,14.957143,11.166667,61.515607,4.804016
01/01/2022 04:59:00.000000,0.207326,11.3795,17.36731,0.016775,17.180488,14.592683,100.359738,2.390991
01/01/2022 05:00:00.000000,0.179328,11.43,17.383514,0.01695,16.628571,13.714286,31.972239,2.025238
01/01/2022 05:01:00.000000,0.174201,11.31425,17.342865,0.01635,16.566667,13.166667,48.53563,5.311676
01/01/2022 05:02:00.000000,0.182528,11.22025,17.277222,0.0166,15.182051,11.992308,53.91607,4.687592
01/01/2022 05:03:00.000000,0.174532,10.93075,17.232727,0.017675,11.8875,9.44,49.446932,5.78775
01/01/2022 05:04:00.000000,0.16489,10.53625,17.245087,0.018075,13.452632,9.857895,51.23269,4.725891
01/01/2022 05:05:00.000000,0.18664,10.15225,17.111053,0.0178,14.066667,10.133333,46.065447,5.470978
01/01/2022 05:06:00.000000,0.238757,9.754,17.08139,0.018367,12.512903,9.954839,49.180817,5.727783
01/01/2022 05:07:00.000000,0.193544,9.791667,17.053679,0.018225,10.609091,8.893939,40.539394,5.635781
01/01/2022 05:08:00.000000,0.165133,9.67875,17.060516,0.018,8.026316,7.713158,54.56162,5.005432
01/01/2022 05:09:00.000000,0.160408,9.474,17.044037,0.017633,10.389474,8.571053,55.326325,5.235687
01/01/2022 05:10:00.000000,0.164212,9.306,17.01767,0.017625,11.933333,9.1,49.54933,4.338623
01/01/2022 05:11:00.000000,0.172549,9.2965,16.99762,0.01765,9.961905,8.62381,47.904215,6.615387
01/01/2022 05:12:00.000000,0.159713,9.35025,17.086884,0.01795,10.2575,8.435,44.666115,4.037109
01/01/2022 05:13:00.000000,0.193941,11.6535,17.025635,0.017025,13.494118,10.120588,55.768753,2.8164379999999998
01/01/2022 05:14:00.000000,0.243914,9.9425,16.966656,0.0169,9.733333,8.9,69.649999,2.868961
01/01/2022 05:15:00.000000,0.226556,9.0995,17.042938,0.018475,10.935,9.0725,80.136081,1.9365839999999999
01/01/2022 05:16:00.000000,0.292476,10.357,17.085236,0.017475,10.253846,8.323077,50.945449,2.038818
01/01/2022 05:17:00.000000,0.291688,10.44525,17.144562,0.016275,10.165116,7.609302,41.336298,2.9938659999999997
01/01/2022 05:18:00.000000,0.237538,10.5355,17.17038,0.0168,9.546341,7.985366,94.678876,1.889893
01/01/2022 05:19:00.000000,0.227439,10.52525,17.178619,0.01715,13.207317,9.063415,42.05146,3.787781
01/01/2022 05:20:00.000000,0.207401,10.6115,17.045959,0.016275,11.6225,8.5175,42.939503,5.724274
01/01/2022 05:21:00.000000,0.223132,10.562,17.035522,0.016775,7.233333,7.233333,40.080237,3.04361
01/01/2022 05:22:00.000000,0.217441,10.533,17.089355,0.01755,9.160465,7.983721,44.016146,5.952087
01/01/2022 05:23:00.000000,0.19123,10.47975,17.031403,0.017875,12.166667,9.038095,61.358046,4.326721
01/01/2022 05:24:00.000000,0.181467,10.15125,17.002563,0.0189,11.173684,9.102632,46.115379,5.749908
01/01/2022 05:25:00.000000,0.166969,9.71525,16.988281,0.019025,10.8675,9.2425,49.114157,6.221863
01/01/2022 05:26:00.000000,0.17669,9.369,16.908081,0.01885,10.933333,8.433333,46.477097,5.192047
01/01/2022 05:27:00.000000,0.190227,9.13025,16.907806,0.01895,10.692683,8.3,45.413747,5.453735
01/01/2022 05:28:00.000000,0.16823,8.7985,16.890778,0.019125,12.330769,9.376923,41.186646,3.131653
01/01/2022 05:29:00.000000,0.162581,8.5685,16.850128,0.01975,,,35.499603,3.504883
01/01/2022 05:30:00.000000,0.162962,8.2995,16.94928,0.019025,13.192308,9.761538,31.855779,2.01059
01/01/2022 05:31:00.000000,0.166972,8.2585,16.955322,0.017925,12.9125,9.11,21.196025,3.030792
01/01/2022 05:32:00.000000,0.176455,8.41925,16.942688,0.01835,11.742105,9.221053,30.259914,3.19162
01/01/2022 05:33:00.000000,0.188923,8.57925,17.024811,0.01775,11.733333,8.833333,24.885427,2.720734
01/01/2022 05:34:00.000000,0.227518,8.98575,16.98114,0.0165,12.971429,9.67381,9.722414,4.9559940000000005
01/01/2022 05:35:00.000000,0.248589,9.1845,16.963013,0.0164,12.870588,9.335294,26.232437,5.575195
01/01/2022 05:36:00.000000,0.23496,9.42975,16.885834,0.01695,9.866667,8.866667,36.946684,5.094086
01/01/2022 05:37:00.000000,0.216798,9.59225,16.900391,0.0174,11.069767,9.07907,22.806974,3.957764
01/01/2022 05:38:00.000000,0.201476,9.865,16.961639,0.01675,10.930952,8.895238,28.807893,2.464996
01/01/2022 05:39:00.000000,0.206746,10.02275,16.950104,0.015875,11.169767,8.625581,36.2142,3.420959
01/01/2022 05:40:00.000000,0.206248,10.241,16.890778,0.01575,11.485366,7.914634,29.762755,2.567383
01/01/2022 05:41:00.000000,0.206695,10.38125,16.923187,0.015925,12.9875,9.16,17.984362,2.949921
01/01/2022 05:42:00.000000,0.216803,10.40775,16.907532,0.016,14.190476,9.478571,13.045629,3.443085
01/01/2022 05:43:00.000000,0.244673,10.4615,17.005035,0.016225,13.153846,9.415385,21.683025,3.700043
01/01/2022 05:44:00.000000,0.230572,10.72225,16.930054,0.0154,11.475676,8.8,37.126121,5.4487
01/01/2022 05:45:00.000000,0.212146,11.08025,16.937469,0.014475,12.094595,8.532432,38.621246,4.466339
01/01/2022 05:46:00.000000,0.202087,11.44025,16.959717,0.01405,12.187805,8.517073,40.322133,3.994843
01/01/2022 05:47:00.000000,0.155233,11.62675,16.942413,0.014075,14.933333,9.977778,33.493371,5.159698
01/01/2022 05:48:00.000000,0.107815,11.69075,16.787781,0.014925,14.6,9.709524,32.713347,5.313354
01/01/2022 05:49:00.000000,0.39348,11.7075,16.79245,0.01625,,,26.50924,5.520111
01/01/2022 05:50:00.000000,0.748085,11.71875,16.780914,0.01625,12.233333,8.233333,30.393132,5.4104
01/01/2022 05:51:00.000000,0.912149,11.78375,16.782013,0.01615,11.3,8.102632,40.223758,4.266602
01/01/2022 05:52:00.000000,0.968026,11.78125,16.775421,0.0159,11.269231,8.882051,36.218376,5.630127
01/01/2022 05:53:00.000000,0.988652,11.78925,16.771027,0.015575,12.321053,9.036842,44.050426,5.138184
01/01/2022 05:54:00.000000,0.991458,12.82825,16.790802,0.014325,8.838095,7.628571,19.102104,4.96225
01/01/2022 05:55:00.000000,0.995852,21.7485,16.736145,0.012225,11.904762,8.557143,27.656517,5.93927
01/01/2022 05:56:00.000000,0.993794,15.02575,16.704559,0.012775,12.505,10.0675,21.200215,4.460541
01/01/2022 05:57:00.000000,0.79336,13.00125,16.625458,0.01495,13.9025,10.2925,27.785978,5.285431
01/01/2022 05:58:00.000000,0.225852,13.08325,16.580139,0.015325,15.068293,10.109756,28.146123,5.519196
01/01/2022 05:59:00.000000,0.016694,15.139,16.50296,0.01535,12.427027,8.32973,37.762722,5.281769
01/01/2022 06:00:00.000000,0.001706,15.01475,16.473297,0.015575,13.153846,8.830769,42.690824,3.895203
01/01/2022 06:01:00.000000,0.000513,13.8025,16.57101,0.01535,13.152381,9.75,18.529163,3.211507
01/01/2022 06:02:00.000000,0.009425,14.23925,16.525482,0.014525,13.176923,10.661538,26.330408,3.156525
01/01/2022 06:03:00.000000,0.005619,12.63525,16.452148,0.01465,14.409091,11.4,36.500244,5.296265
01/01/2022 06:04:00.000000,0.007258,10.82975,16.379913,0.016825,13.45122,10.404878,35.631863,6.128937
01/01/2022 06:05:00.000000,0.004074,10.847,16.307678,0.0182,11.435135,8.318919,39.561576,6.117188
01/01/2022 06:06:00.000000,0.002642,10.78025,16.207977,0.018575,10.081579,7.531579,27.713778,4.640747
01/01/2022 06:07:00.000000,0.038891,15.73,16.276093,0.017375,11.620454,7.736364,29.235924,4.176270000000001
01/01/2022 06:08:00.000000,0.137208,13.468,16.305481,0.0169,10.55,7.7,41.770826,3.63443
01/01/2022 06:09:00.000000,0.178371,14.508,16.251648,0.01635,9.168293,8.192683,56.883963,6.094147
01/01/2022 06:10:00.000000,0.270752,12.826,16.241486,0.01655,7.892308,7.235897,49.756179,4.070221
01/01/2022 06:11:00.000000,0.242992,11.63875,16.234619,0.0175,9.707692,7.205128,35.337817,4.78479
01/01/2022 06:12:00.000000,0.178029,10.4965,16.190399,0.017225,10.78,7.14,44.722566,3.622528
01/01/2022 06:13:00.000000,0.176149,10.441,16.22226,0.01725,10.589474,7.273684,35.106301,4.165741000000001
01/01/2022 06:14:00.000000,0.174779,12.636,16.17337,0.0171,10.985366,7.692683,39.03468,3.4617
01/01/2022 06:15:00.000000,0.574353,18.50975,16.233795,0.016175,8.882051,6.823077,41.13459,5.333801
01/01/2022 06:16:00.000000,1.020761,10.11275,16.12558,0.01735,8.6125,7.7,37.556569,5.257202
01/01/2022 06:17:00.000000,0.447464,10.7885,16.214294,0.01825,10.553846,8.553846,47.897752,2.669769
01/01/2022 06:18:00.000000,0.204598,12.09975,16.219238,0.01735,10.902326,7.953488,34.44427,3.071686
01/01/2022 06:19:00.000000,0.220513,13.19675,16.164856,0.017,27.97381,18.095238,49.194122,4.679504
01/01/2022 06:20:00.000000,0.248455,15.5715,16.08905,0.016225,47.378049,32.95122,50.279244,4.870544000000001
01/01/2022 06:21:00.000000,0.256254,10.61125,16.157166,0.0172,31.65,23.1125,36.435776,3.835999
01/01/2022 06:22:00.000000,0.209752,12.23775,16.164856,0.01645,12.293333,9.242222,31.813682,5.183197
01/01/2022 06:23:00.000000,0.191665,12.953,16.025055,0.01665,13.694737,11.268421,31.586212,6.019684
01/01/2022 06:24:00.000000,0.186989,10.382,15.986877,0.0178,10.786047,9.174419,37.54694,7.022034
01/01/2022 06:25:00.000000,0.204411,8.8885,15.878937,0.018625,8.095122,7.431707,34.399428,6.728912
01/01/2022 06:26:00.000000,0.225433,8.08725,15.862457,0.020175,9.357143,7.295238,38.253389,4.662262
01/01/2022 06:27:00.000000,0.184861,8.066,15.808624,0.0207,8.607317,6.758537,11.424069,5.236908
01/01/2022 06:28:00.000000,0.181611,8.10925,15.782806,0.02025,9.187805,7.778049,25.823513,5.612885
01/01/2022 06:29:00.000000,0.193979,8.20625,15.718536,0.0195,11.580488,8.926829,28.311152,3.360229
01/01/2022 06:30:00.000000,0.168793,8.4925,15.781708,0.01895,10.557143,8.142857,12.240629,4.257294
01/01/2022 06:31:00.000000,0.210448,8.70175,15.638611,0.0193,10.168293,7.721951,16.633841,5.780731
01/01/2022 06:32:00.000000,0.222504,8.73675,15.727325,0.019175,11.581395,9.148837,35.621638,3.830811
01/01/2022 06:33:00.000000,0.246954,13.21725,15.633118,0.01575,11.9025,9.43,20.955683,5.321289
01/01/2022 06:34:00.000000,0.287156,10.87625,15.53891,0.017075,8.667442,7.165116,21.471153,6.255127
01/01/2022 06:35:00.000000,0.208124,7.295,15.599609,0.0197,12.817949,8.764103,18.346089,4.773804
01/01/2022 06:36:00.000000,0.20418,8.898,15.616913,0.018875,15.77619,10.62619,32.371272000000005,4.2315059999999995
01/01/2022 06:37:00.000000,0.192232,11.07325,15.658386,0.018575,14.114634,10.821951,30.785703,4.680573
01/01/2022 06:38:00.000000,0.178164,10.45075,15.575165,0.018975,10.030233,9.318605,23.189113,4.562164
01/01/2022 06:39:00.000000,0.165198,7.86175,15.541931,0.0199,8.628571,7.614286,21.53168,4.94516
01/01/2022 06:40:00.000000,0.160763,7.716,15.548248,0.020425,9.475676,8.316216,29.079322,5.180908
01/01/2022 06:41:00.000000,0.202553,7.831,15.5271,0.01995,11.9,9.66087,17.927107,5.427948
01/01/2022 06:42:00.000000,0.199695,7.923,15.398834,0.020125,9.415385,8.794872,31.95899,6.447998
01/01/2022 06:43:00.000000,0.167937,7.893,15.280731,0.020925,8.1975,6.64,27.173382,5.914703
01/01/2022 06:44:00.000000,0.152804,7.698,15.226349,0.02215,11.05814,7.37907,19.279827,5.901733
01/01/2022 06:45:00.000000,0.15096,7.5025,15.209595,0.0222,12.721053,8.447368,25.715697,5.512177
01/01/2022 06:46:00.000000,0.14606,7.41825,15.179108,0.016725,12.58,8.62,24.191322,5.169312
01/01/2022 06:47:00.000000,0.14807,6.362,15.168121,0.00885,11.1825,7.805,31.695726,4.5975649999999995
01/01/2022 06:48:00.000000,0.170885,8.6795,15.170319,0.00965,11.790476,8.880952,24.729697,4.1294249999999995
01/01/2022 06:49:00.000000,0.258794,8.1155,15.116486,0.0704,9.014286,8.078571,25.774863,3.444916
01/01/2022 06:50:00.000000,0.506486,8.75175,15.137085,0.074725,11.385366,8.273171,29.411372,4.552856
01/01/2022 06:51:00.000000,0.328871,9.01175,15.115662,0.069775,11.926829,8.67561,41.27105,4.631287
01/01/2022 06:52:00.000000,0.244505,9.1645,15.140381,0.064875,11.065,8.84,20.910463,3.425842
01/01/2022 06:53:00.000000,0.212278,9.272,15.146973,0.06285,12.963636,10.811364,49.818004,3.947083
01/01/2022 06:54:00.000000,0.198606,9.55675,14.945374,0.0614,14.361538,11.569231,46.71633,7.020813
01/01/2022 06:55:00.000000,0.214063,9.611,14.873962,0.06095,12.27,9.08,36.962681,5.647369
01/01/2022 06:56:00.000000,0.210219,9.533,14.801178,0.0383,11.156818,8.568182,47.960192,5.58313
01/01/2022 06:57:00.000000,0.180366,9.44275,14.766296,-9999.0,13.305263,8.889474,43.606055,5.913177
01/01/2022 06:58:00.000000,0.224317,9.2685,14.773987,-9999.0,12.616667,8.842857,28.283017,4.714752
01/01/2022 06:59:00.000000,0.657938,10.3865,14.766022,-9999.0,14.547222,10.391667,51.750902,5.732819
01/01/2022 07:00:00.000000,0.498663,11.552,14.697357,-9999.0,15.465854,11.87561,43.279654,5.523773
01/01/2022 07:01:00.000000,0.216889,9.246,14.738556,-9999.0,11.474359,10.033333,18.047866,4.57254
01/01/2022 07:02:00.000000,0.186682,8.84825,14.597656,-9999.0,11.681818,8.459091,9.960845,6.175018
01/01/2022 07:03:00.000000,0.178493,9.484,14.508667,-9999.0,9.253846,8.364103,27.916622,5.694061
01/01/2022 07:04:00.000000,0.177677,9.76475,14.519596,-9999.0,7.987805,7.417073,17.02354,5.096744
01/01/2022 07:05:00.000000,0.176266,9.75775,14.464172,-9999.0,9.985714,8.366667,21.151096,6.148926
01/01/2022 07:06:00.000000,0.183515,9.87125,14.325195,0.005475,12.079487,9.233333,24.358466,6.415039
01/01/2022 07:07:00.000000,0.208432,10.43375,14.240326,0.024725,13.760465,9.839535,33.741922,5.872284
01/01/2022 07:08:00.000000,0.214103,11.06025,14.266621,0.02065,12.409302,9.7,34.359951,2.902691
01/01/2022 07:09:00.000000,0.20525,11.78525,14.312012,0.018625,15.32439,10.239024,39.389576,4.2315059999999995
01/01/2022 07:10:00.000000,0.218417,12.51575,14.260101,0.01735,16.309756,11.165854,39.858253,4.883972
01/01/2022 07:11:00.000000,0.22328,13.09975,14.223572,0.01705,15.431579,11.318421,45.104982,5.949493
01/01/2022 07:12:00.000000,0.242158,13.752,14.214233,0.017375,14.9,11.366667,42.88379,4.772583
01/01/2022 07:13:00.000000,0.24109,14.31,14.184296,0.017225,10.494595,9.154054,25.346189,5.469299
01/01/2022 07:14:00.000000,0.220093,14.71725,14.152435,0.0175,11.8,10.366667,31.566938,4.540955
01/01/2022 07:15:00.000000,0.196073,14.7045,14.156006,0.0171,12.94,11.05,40.574196,3.476196
