InstrumentName, I25 Denver,,,,,,,
StartTime, 2022-01-01 00:00:00,,,,,,,
EndTime, 2022-01-31 23:59:59,,,,,,,
Date,81102,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind Speed
01/01/2022 04:50:00.000000,7.980577,0.186884,16.012842,16.58371,7.3,87.049103,21.961102,4.802856
01/01/2022 04:51:00.000000,7.980577,0.201105,16.445886,16.57135,7.2,87.102661,30.701282,6.175995
01/01/2022 04:52:00.000000,11.369589,0.18289,16.669116,16.488953,8.3,87.094421,29.660819,5.08667
01/01/2022 04:53:00.000000,6.778024,0.18842,16.435553,16.376068,6.2,87.009582,30.107263,5.463409
01/01/2022 04:54:00.000000,11.806881,0.184525,16.241351,16.293121,7.2,86.867371,24.988628,4.760742
01/01/2022 04:55:00.000000,6.340732,0.181546,15.46107,16.248352,5.8,86.708527,34.910563,4.496613
01/01/2022 04:56:00.000000,6.887347,0.166521,14.292589,16.265656,6.2,86.5979,30.665979,6.17691
01/01/2022 04:57:00.000000,8.745838,0.165059,13.144813,16.221435,7.0,86.485748,27.536253,3.51593
01/01/2022 04:58:00.000000,12.790788,0.1505,12.035539,16.243408,7.8,86.417542,35.442566,4.901733
01/01/2022 04:59:00.000000,6.450055,0.167522,11.462511,16.167603,5.9,86.385803,56.388595,3.800659
01/01/2022 05:00:00.000000,10.276359,0.168834,11.05807,16.166504,6.2,86.336823,40.75396,4.153595
01/01/2022 05:01:00.000000,11.04162,0.180004,10.659189,16.172546,6.7,86.319885,46.759174,3.368683
01/01/2022 05:02:00.000000,9.073807,0.171492,10.779771,16.167328,6.9,86.284943,59.273272,3.45459
01/01/2022 05:03:00.000000,9.839067,0.150725,10.855554,16.11734,6.0,86.238403,62.55422,4.992371
01/01/2022 05:04:00.000000,9.839067,0.164567,10.750428,16.055267,6.0,86.145325,73.565899,4.549866
01/01/2022 05:05:00.000000,12.681465,0.165966,10.555518,16.06131,7.7,86.109619,54.514995,4.002838
01/01/2022 05:06:00.000000,7.215316,0.16722,10.484246,16.037689,5.8,86.063385,71.731037,5.025177
01/01/2022 05:07:00.000000,9.94839,0.154114,10.494957,15.966827,6.0,85.980225,58.386423,4.31366
01/01/2022 05:08:00.000000,7.871254,0.151764,10.46412,15.990173,6.4,85.919342,58.483083,3.366852
01/01/2022 05:09:00.000000,9.94839,0.165359,10.217323,15.936066,6.9,85.899353,51.537691,3.740845
01/01/2022 05:10:00.000000,9.839067,0.17101,10.208073,15.905304,6.0,85.851135,67.769165,4.45694
01/01/2022 05:11:00.000000,7.761931,0.163961,10.20821,15.915466,6.6,85.802307,58.791578,4.476471
01/01/2022 05:12:00.000000,9.072713,0.155209,10.14276,15.875092,5.7,85.778198,52.175775,4.771729
01/01/2022 05:13:00.000000,7.641539,0.168022,9.985535,15.87262,6.2,85.70694,60.394719,3.578949
01/01/2022 05:14:00.000000,7.969033,0.165279,9.905616,15.883331,6.0,85.686951,67.016667,3.70575
01/01/2022 05:15:00.000000,5.894901,0.164528,9.853681,15.935516,5.4,85.71991,72.388375,3.053131
01/01/2022 05:16:00.000000,8.405693,0.163526,9.924043,15.897339,6.2,85.735779,63.290824,4.259644
01/01/2022 05:17:00.000000,7.641539,0.160714,9.974796,15.874817,5.9,85.690155,37.636546,2.327423
01/01/2022 05:18:00.000000,5.567407,0.164793,9.847288,15.869598,5.1,85.718231,66.254592,2.513275
01/01/2022 05:19:00.000000,6.76822,0.167055,9.837838,15.889923,6.1,85.766601,63.393677,3.169098
01/01/2022 05:20:00.000000,12.117297,0.171728,9.826872,15.858337,7.4,85.773163,67.208437,3.180084
01/01/2022 05:21:00.000000,8.842352,0.167505,9.822971,15.885529,6.4,85.765991,65.775155,3.535614
01/01/2022 05:22:00.000000,6.440726,0.162634,9.827611,15.846802,5.9,85.756378,52.101314,3.904877
01/01/2022 05:23:00.000000,8.514858,0.175417,9.650782,15.776489,5.2,85.688782,60.489952,4.494934
01/01/2022 05:24:00.000000,13.863935,0.177789,9.658994,15.750122,8.7,85.608673,53.588792,3.331451
01/01/2022 05:25:00.000000,6.877385,0.175156,9.765849,15.781158,6.2,85.62851,80.387285,3.424225
01/01/2022 05:26:00.000000,6.113231,0.162786,10.041259,15.694366,5.6,85.618134,65.127201,2.729492
01/01/2022 05:27:00.000000,10.15233,0.168986,10.732998,15.69931,6.2,85.585327,63.8393,3.847046
01/01/2022 05:28:00.000000,5.676572,0.177012,10.923987,15.67157,5.2,85.555725,62.900297,2.419739
01/01/2022 05:29:00.000000,6.659055,0.158616,11.262977,15.749298,5.8,85.617828,34.382398,2.2435
01/01/2022 05:30:00.000000,7.095715,0.149812,11.892424,15.824005,6.4,85.728149,51.175088,2.625275
01/01/2022 05:31:00.000000,12.226462,0.170786,12.031401,15.818787,7.4,85.785828,49.177239,2.756653
01/01/2022 05:32:00.000000,12.335627,0.171082,12.26862,15.885529,8.3,85.850067,37.913781,2.678223
01/01/2022 05:33:00.000000,8.078198,0.168103,12.381318,15.848175,6.2,85.865021,37.163515,3.058167
01/01/2022 05:34:00.000000,11.789803,0.172898,12.12404,15.602081,7.2,85.710602,48.55169,3.165436
01/01/2022 05:35:00.000000,5.785737,0.147767,11.812145,15.599884,5.3,85.508575,9.040551,2.601776
01/01/2022 05:36:00.000000,10.479825,0.154806,11.546576,15.680084,7.0,85.445709,15.710744,3.208466
01/01/2022 05:37:00.000000,13.645605,0.164183,11.323911,15.637787,8.4,85.380096,28.73991,4.092102
01/01/2022 05:38:00.000000,9.824836,0.151431,11.386387,15.597961,6.0,85.265808,24.70657,3.397522
01/01/2022 05:39:00.000000,16.265561,0.167542,11.135696,15.634766,9.9,85.224762,21.922187,2.716827
01/01/2022 05:40:00.000000,5.567407,0.168772,11.145654,15.598785,5.1,85.177002,16.477842000000003,4.515076
01/01/2022 05:41:00.000000,5.785737,0.161107,11.190554,15.458435,5.3,85.065002,22.661096,5.718689
01/01/2022 05:42:00.000000,10.15233,0.162486,11.227644,15.439484,6.2,84.978485,18.386182,5.398407
01/01/2022 05:43:00.000000,12.117297,0.151007,11.16393,15.453217,8.0,84.969025,21.600509,3.925629
01/01/2022 05:44:00.000000,6.113231,0.160331,11.351385,15.455963,5.6,84.979401,31.671332,4.983826
01/01/2022 05:45:00.000000,8.296528,0.168295,11.276737,15.464478,5.8,85.054779,23.882319,3.67981
01/01/2022 05:46:00.000000,7.423209,0.158307,11.238206,15.479858,5.7,85.197906,358.876805,4.570007
01/01/2022 05:47:00.000000,12.226462,0.120632,12.084748,15.442505,7.5,85.377502,7.835463,4.147186
01/01/2022 05:48:00.000000,12.335627,0.155164,13.955507,15.535614,7.5,85.66803,7.654808,3.985443
01/01/2022 05:49:00.000000,11.025649,0.51569,15.946331,15.622955,8.5,86.002808,2.7620940000000003,3.75824
01/01/2022 05:50:00.000000,7.750704,0.835839,17.940772,15.697113,7.0,86.287842,355.884241,5.488586
01/01/2022 05:51:00.000000,90.170158,0.942029,19.93843,15.53891,55.1,86.441803,4.203033,5.750122
01/01/2022 05:52:00.000000,11.134814,0.967324,22.155133,15.303528,7.1,86.423798,5.618002,6.083221
01/01/2022 05:53:00.000000,9.388176,0.986385,23.671156,15.20932,7.0,86.387634,9.805583,5.331879
01/01/2022 05:54:00.000000,9.388176,0.999668,23.879879,15.29007,6.7,86.467743,6.947616,4.733734
01/01/2022 05:55:00.000000,11.680638,1.013001,23.576785,15.405975,7.9,86.627808,358.891964,4.964752
01/01/2022 05:56:00.000000,12.008132,0.994727,22.857926,15.473541,7.8,86.808472,350.189725,5.211182
01/01/2022 05:57:00.000000,6.222396,0.992876,21.549836,15.429047,5.7,86.943512,351.095379,5.63324
01/01/2022 05:58:00.000000,6.222396,0.993549,19.876989,15.37851,5.7,87.030945,348.859699,5.796356
01/01/2022 05:59:00.000000,6.331561,0.675874,18.12068,15.290344,5.8,87.079163,343.536001,6.931305
01/01/2022 06:00:00.000000,224.552076,0.140129,16.847999,15.068695,137.1,87.016449,347.455615,7.371216
01/01/2022 06:01:00.000000,12.008132,0.024364,15.459526,15.02063,8.0,86.979274,348.514448,7.657342
01/01/2022 06:02:00.000000,7.859868,0.016308,14.508728,15.050293,6.3,87.009582,349.486131,7.298584
01/01/2022 06:03:00.000000,10.807319,0.025519,13.895577,15.077484,6.6,87.091064,353.628441,6.89682
01/01/2022 06:04:00.000000,8.187363,0.030651,13.833242,15.004425,6.4,87.156982,360.626523,6.314087
01/01/2022 06:05:00.000000,12.117297,0.014137,14.021735,14.997009,8.6,87.216644,6.871517,5.921631
01/01/2022 06:06:00.000000,6.331561,0.01437,14.497625,15.033813,5.7,87.292786,9.720365,5.099182
01/01/2022 06:07:00.000000,7.314044,0.010211,15.273331,15.007996,5.9,87.341156,7.705382,5.172424
01/01/2022 06:08:00.000000,7.423209,0.066538,16.518192,14.980804,5.2,87.355347,9.247621,6.421814
01/01/2022 06:09:00.000000,10.698154,0.172887,17.327384,14.971191,7.6,87.355194,354.082627,5.623016
01/01/2022 06:10:00.000000,13.645605,0.193457,17.736699,15.109619,8.6,87.416229,3.279557,5.465546
01/01/2022 06:11:00.000000,12.772286,0.208674,18.198424,15.061829,8.2,87.441864,358.403323,6.519623
01/01/2022 06:12:00.000000,8.733187,0.217952,18.644897,14.979706,5.3,87.420959,354.730999,6.387024
01/01/2022 06:13:00.000000,5.567407,0.247678,18.678422,15.066223,5.1,87.428436,347.585082,6.436615
01/01/2022 06:14:00.000000,6.76822,0.22866,18.692004,15.024475,4.9,87.434235,352.94983,7.916107
01/01/2022 06:15:00.000000,5.785737,0.214825,17.93875,14.863525,5.2,87.363281,353.794722,6.939697
01/01/2022 06:16:00.000000,10.807319,0.190883,17.928391,15.057709,7.8,87.400055,353.067418,6.30188
01/01/2022 06:17:00.000000,10.807319,0.203941,18.115579,14.975037,6.6,87.420044,349.981218,7.345428
01/01/2022 06:18:00.000000,5.349077,0.216701,17.687788,14.879456,4.9,87.384796,3.725465,6.933441
01/01/2022 06:19:00.000000,6.004066,0.194758,16.929575,14.738007,5.5,87.291718,352.180801,5.821533
01/01/2022 06:20:00.000000,9.388176,0.236716,16.286035,14.758606,6.8,87.253571,356.252237,6.279297
01/01/2022 06:21:00.000000,9.934,0.312045,15.884417,14.782776,6.8,87.248535,10.344001,5.409241
01/01/2022 06:22:00.000000,7.750704,0.23979,16.081917,14.837158,6.1,87.258759,359.37603,6.036377
01/01/2022 06:23:00.000000,6.113231,0.208862,16.024087,14.743774,5.6,87.210846,6.383194,5.805664
01/01/2022 06:24:00.000000,5.349077,0.185952,15.895251,14.709167,4.9,87.170715,356.693672,6.5802
01/01/2022 06:25:00.000000,9.169847,0.18739,16.084287,14.681976,6.0,87.131042,360.530635,6.475525
01/01/2022 06:26:00.000000,5.567407,0.198045,16.767279,14.617432,5.0,87.113037,359.945826,7.857666
01/01/2022 06:27:00.000000,10.916484,0.19867,17.242005,14.681976,6.7,87.134857,349.71543,6.06781
01/01/2022 06:28:00.000000,7.095715,0.206545,17.969912,14.755859,6.4,87.212524,348.860834,6.339111
01/01/2022 06:29:00.000000,12.444792,0.233579,17.984531,14.779205,7.6,87.285919,5.459011,5.937195
01/01/2022 06:30:00.000000,8.733187,0.26317,18.248869,14.746796,5.3,87.316132,358.293457,5.52887
01/01/2022 06:31:00.000000,9.169847,0.274972,18.553445,14.772064,7.1,87.349091,355.075543,6.465759
01/01/2022 06:32:00.000000,223.023768,0.300445,18.917814,14.759155,136.2,87.364349,1.2820529999999999,7.478027
01/01/2022 06:33:00.000000,8.624022,0.291118,19.2622,14.553711,6.8,87.255859,2.829715,7.24411
01/01/2022 06:34:00.000000,6.222396,0.227541,19.481901,14.561127,5.7,87.178955,360.520118,6.80542
01/01/2022 06:35:00.000000,6.76822,0.224229,19.261294,14.625397,5.9,87.167511,15.358995,5.502319
01/01/2022 06:36:00.000000,5.239912,0.222752,18.759452,14.425995,4.7,87.025604,10.184541,7.648621
01/01/2022 06:37:00.000000,4.475218,0.204802,17.852379,14.180725,4.1,86.706543,16.591279,7.238312
01/01/2022 06:38:00.000000,8.066496,0.167954,16.881251,14.115082,5.5,86.390228,14.148173,6.525116
01/01/2022 06:39:00.000000,6.976429,0.164244,16.113513,14.112061,4.3,86.174316,16.573724,6.016083
01/01/2022 06:40:00.000000,6.540403,0.173687,15.703719,14.177979,5.2,86.069641,14.099962,5.186157
01/01/2022 06:41:00.000000,9.59259,0.166604,15.319858,14.233734,5.9,86.079559,21.114684,4.981689
01/01/2022 06:42:00.000000,8.393517,0.186294,15.253215,14.28949,5.5,86.132049,23.149678,4.108429
01/01/2022 06:43:00.000000,8.175503,0.214942,15.849621,14.322174,5.9,86.230164,20.133092,3.955383
01/01/2022 06:44:00.000000,10.137624,0.212663,17.050734,14.303223,6.2,86.296234,6.485117,5.287323
01/01/2022 06:45:00.000000,7.30345,0.207751,18.494153,14.240326,5.4,86.307526,17.463554,4.590302
01/01/2022 06:46:00.000000,9.701597,0.211607,19.999989,14.3013,7.4,86.354218,15.962616,4.286804
01/01/2022 06:47:00.000000,7.63047,0.206403,20.910745,14.211761,4.7,86.328583,17.096532,6.485443
01/01/2022 06:48:00.000000,12.535771,0.196291,20.688584,13.977203,8.2,86.096191,11.862295,6.408386
01/01/2022 06:49:00.000000,6.867423,0.181479,19.707439,13.850586,5.6,85.775146,8.719332,6.904449
01/01/2022 06:50:00.000000,4.360268,0.153775,18.331504,13.791809,4.0,85.458527,19.9882,7.695618
01/01/2022 06:51:00.000000,4.796295,0.152798,16.859425,13.834656,4.4,85.243225,11.718207,5.958405
01/01/2022 06:52:00.000000,7.63047,0.149443,15.412973,13.822296,4.7,85.132294,17.933418,5.996857
01/01/2022 06:53:00.000000,5.995369,0.13919,13.377201,13.774506,5.1,85.004578,20.958686,6.128693
01/01/2022 06:54:00.000000,7.739476,0.147674,11.703438,13.780823,5.4,84.90097,20.371125,5.000916
01/01/2022 06:55:00.000000,7.521463,0.137409,11.138712,13.766815,6.0,84.815826,25.066598,5.140686
01/01/2022 06:56:00.000000,4.905302,0.130749,10.936956,13.766541,4.4,84.764557,33.579378,5.976868
01/01/2022 06:57:00.000000,4.469275,0.128862,11.133823,13.729462,4.1,84.713135,24.000383,4.829407
01/01/2022 06:58:00.000000,4.796295,0.152581,11.032686,13.778351,4.4,84.713745,36.349874,5.80368
01/01/2022 06:59:00.000000,9.047557,0.138238,11.250289,13.809937,5.6,84.75235,30.762942,3.384857
01/01/2022 07:00:00.000000,7.848483,0.16317,11.688354,13.865417,5.9,84.861675,29.952682,4.514353
01/01/2022 07:01:00.000000,8.93855,0.171388,12.178321,13.811035,5.5,84.951019,34.955559,5.139923
01/01/2022 07:02:00.000000,9.26557,0.16395,13.16934,13.759125,7.0,84.958649,25.549739,4.89502
01/01/2022 07:03:00.000000,8.829543,0.164646,14.165138,13.705292,5.4,84.941559,27.764277,5.034943
01/01/2022 07:04:00.000000,4.687288,0.16086,14.463455,13.605042,4.3,84.803699,23.647796,5.008661
01/01/2022 07:05:00.000000,5.450335,0.153461,14.334876,13.525665,5.0,84.627838,26.799057,5.487823
01/01/2022 07:06:00.000000,9.919611,0.164713,13.727327,13.498199,6.0,84.495392,20.038763,6.025696
01/01/2022 07:07:00.000000,8.720537,0.159768,13.183669,13.438873,5.3,84.416809,10.197973,5.19165
01/01/2022 07:08:00.000000,5.886362,0.140992,12.62894,13.437775,5.3,84.386444,28.417571,4.109344
01/01/2022 07:09:00.000000,8.28451,0.167101,11.976273,13.471558,6.0,84.47113,28.387354,4.473877
01/01/2022 07:10:00.000000,5.450335,0.154731,11.569112,13.430054,5.0,84.499105,29.38439,5.593024
01/01/2022 07:11:00.000000,5.995369,0.155892,11.449346,13.366364,5.4,84.452515,28.567088,6.126862
01/01/2022 07:12:00.000000,16.787033,0.171414,15.810063,13.411407,10.4,84.403229,25.071128,6.267853
01/01/2022 07:13:00.000000,9.26557,0.178091,20.769092,13.304016,5.7,84.287262,32.654650000000004,5.947571
01/01/2022 07:14:00.000000,9.047557,0.192863,12.582186,13.237375,5.7,84.176475,34.04596,5.21449
01/01/2022 07:15:00.000000,10.682657,0.194286,12.181722,13.171747,6.6,84.076249,18.877333,5.059654
01/01/2022 07:16:00.000000,5.122696,0.190949,11.802649,13.052921,4.7,83.944702,32.704611,5.23264
01/01/2022 07:17:00.000000,8.816735,0.181484,11.382267,13.007385,5.9,83.833991,21.82798,4.651388
