InstrumentName, NJH,
01/01/2022 03:21:00.000000,21.182866,9.744719
01/01/2022 03:22:00.000000,21.09091,9.675864
01/01/2022 03:23:00.000000,21.082643,9.594008
01/01/2022 03:24:00.000000,20.491428,9.487725
01/01/2022 03:25:00.000000,19.982988,9.324643
01/01/2022 03:26:00.000000,19.396657,9.149242
01/01/2022 03:27:00.000000,18.676367,9.026062
01/01/2022 03:28:00.000000,17.598285,8.992161
01/01/2022 03:29:00.000000,17.781051,8.943626
01/01/2022 03:30:00.000000,18.04744,8.937204
01/01/2022 03:31:00.000000,17.932454,8.917411
01/01/2022 03:32:00.000000,17.07261,8.964419
01/01/2022 03:33:00.000000,16.551947,8.99711
01/01/2022 03:34:00.000000,16.755146,9.04217
01/01/2022 03:35:00.000000,16.955294,9.090179
01/01/2022 03:36:00.000000,17.197326,9.210675
01/01/2022 03:37:00.000000,17.354639,9.275108
01/01/2022 03:38:00.000000,17.412168,9.326906
01/01/2022 03:39:00.000000,17.684175,9.407132
01/01/2022 03:40:00.000000,17.811048,9.461089
01/01/2022 03:41:00.000000,18.013402,9.506939
01/01/2022 03:42:00.000000,18.070999,9.538734
01/01/2022 03:43:00.000000,18.421773,9.596692
01/01/2022 03:44:00.000000,18.829003,9.673127
01/01/2022 03:45:00.000000,18.718518,9.800519
01/01/2022 03:46:00.000000,18.717419,9.873216
01/01/2022 03:47:00.000000,18.812808,9.926331
01/01/2022 03:48:00.000000,18.858902,9.997239
01/01/2022 03:49:00.000000,18.821748,10.033298
01/01/2022 03:50:00.000000,18.770665,10.025612
01/01/2022 03:51:00.000000,20.219828,9.970918
01/01/2022 03:52:00.000000,21.13206,9.955968
01/01/2022 03:53:00.000000,21.438845,9.954021
01/01/2022 03:54:00.000000,21.583829,9.878638
01/01/2022 03:55:00.000000,21.116452,9.740245
01/01/2022 03:56:00.000000,20.87646,9.561844
01/01/2022 03:57:00.000000,21.114849,9.498938
01/01/2022 03:58:00.000000,21.711356,9.456298
01/01/2022 03:59:00.000000,22.017397,9.482724
01/01/2022 04:00:00.000000,22.291061,9.533576
01/01/2022 04:01:00.000000,22.064382,9.54921
01/01/2022 04:02:00.000000,20.32733,9.661704
01/01/2022 04:03:00.000000,18.834714,9.723715
01/01/2022 04:04:00.000000,19.564295,9.789254
01/01/2022 04:05:00.000000,19.402506,9.851528
01/01/2022 04:06:00.000000,19.867722,10.00824
01/01/2022 04:07:00.000000,20.24503,10.044142
01/01/2022 04:08:00.000000,19.982004,10.0443
01/01/2022 04:09:00.000000,19.150027,10.02377
01/01/2022 04:10:00.000000,18.873068,9.979973
01/01/2022 04:11:00.000000,18.982723,9.961548
01/01/2022 04:12:00.000000,18.880852,9.888166
01/01/2022 04:13:00.000000,18.822831,9.809625
01/01/2022 04:14:00.000000,18.726525,9.782621
01/01/2022 04:15:00.000000,17.992231,9.774409
01/01/2022 04:16:00.000000,17.545943,9.778567
01/01/2022 04:17:00.000000,17.916699,9.849686
01/01/2022 04:18:00.000000,17.768197,9.87669
01/01/2022 04:19:00.000000,17.85453,9.944071
01/01/2022 04:20:00.000000,17.767778,9.923015
01/01/2022 04:21:00.000000,17.964672,10.024981
01/01/2022 04:22:00.000000,17.788213,10.095573
01/01/2022 04:23:00.000000,18.472546,10.119682
01/01/2022 04:24:00.000000,18.430269,10.130526
01/01/2022 04:25:00.000000,18.257838,10.047616
01/01/2022 04:26:00.000000,18.075321,9.973603
01/01/2022 04:27:00.000000,17.810198,9.875533
01/01/2022 04:28:00.000000,17.312195,9.776409
01/01/2022 04:29:00.000000,17.516199,9.789885
01/01/2022 04:30:00.000000,18.395237,9.786516
01/01/2022 04:31:00.000000,18.644258,9.819207
01/01/2022 04:32:00.000000,18.590323,9.747614
01/01/2022 04:33:00.000000,18.464271,9.643701
01/01/2022 04:34:00.000000,18.051556,9.577583
01/01/2022 04:35:00.000000,18.126029,9.558791
01/01/2022 04:36:00.000000,18.489064,9.541735
01/01/2022 04:37:00.000000,18.650819,9.477197
01/01/2022 04:38:00.000000,18.626922,9.442454
01/01/2022 04:39:00.000000,18.519186,9.358596
01/01/2022 04:40:00.000000,18.043661,9.189934
01/01/2022 04:41:00.000000,17.073822,9.064648
01/01/2022 04:42:00.000000,16.796496,8.996688
01/01/2022 04:43:00.000000,17.145813,8.915411
01/01/2022 04:44:00.000000,17.158117,8.830026
01/01/2022 04:45:00.000000,16.754002,8.746485
01/01/2022 04:46:00.000000,16.812557,8.716901
01/01/2022 04:47:00.000000,16.807022,8.721533
01/01/2022 04:48:00.000000,17.238813,8.735746
01/01/2022 04:49:00.000000,17.616319,8.72027
01/01/2022 04:50:00.000000,18.222317,8.728903
01/01/2022 04:51:00.000000,18.66771,8.758329
01/01/2022 04:52:00.000000,18.622548,8.764383
01/01/2022 04:53:00.000000,18.380942,8.70853
01/01/2022 04:54:00.000000,18.414448,8.687422
01/01/2022 04:55:00.000000,18.179434,8.751538
01/01/2022 04:56:00.000000,18.339475,8.82971
01/01/2022 04:57:00.000000,18.385094,8.889985
01/01/2022 04:58:00.000000,18.56275,8.927729
01/01/2022 04:59:00.000000,18.311356,8.971421
01/01/2022 05:00:00.000000,17.979043,8.966841
01/01/2022 05:01:00.000000,17.180418,8.945937
01/01/2022 05:02:00.000000,17.012858,8.930782
01/01/2022 05:03:00.000000,18.380527,8.944152
01/01/2022 05:04:00.000000,18.582944,8.972052
01/01/2022 05:05:00.000000,18.201233,9.0338
01/01/2022 05:06:00.000000,18.250876,9.037801
01/01/2022 05:07:00.000000,18.339829,9.01964
01/01/2022 05:08:00.000000,18.101612,8.934414
01/01/2022 05:09:00.000000,17.76393,8.900671
01/01/2022 05:10:00.000000,17.381228,8.881404
01/01/2022 05:11:00.000000,17.448948,8.89946
01/01/2022 05:12:00.000000,18.12156,8.939152
01/01/2022 05:13:00.000000,18.308706,8.925044
01/01/2022 05:14:00.000000,17.332802,8.88093
01/01/2022 05:15:00.000000,17.177665,8.844555
01/01/2022 05:16:00.000000,16.980966,8.75196
01/01/2022 05:17:00.000000,16.712138,8.61862
01/01/2022 05:18:00.000000,16.452412,8.503967
01/01/2022 05:19:00.000000,16.151502,8.432849
01/01/2022 05:20:00.000000,15.880688,8.352887
01/01/2022 05:21:00.000000,15.611058,8.255185
01/01/2022 05:22:00.000000,15.644744,8.251448
01/01/2022 05:23:00.000000,15.363929,8.152693
01/01/2022 05:24:00.000000,15.044411,8.083417
01/01/2022 05:25:00.000000,14.543282,8.0462
01/01/2022 05:26:00.000000,14.443394,8.019406
01/01/2022 05:27:00.000000,14.454206,8.010825
01/01/2022 05:28:00.000000,14.495528,8.041304
01/01/2022 05:29:00.000000,14.415013,8.024301
01/01/2022 05:30:00.000000,14.467945,8.039093
01/01/2022 05:31:00.000000,14.745854,8.104158
01/01/2022 05:32:00.000000,15.244336,8.154377
01/01/2022 05:33:00.000000,15.4355,8.129742
01/01/2022 05:34:00.000000,15.340965,8.238182
01/01/2022 05:35:00.000000,15.236481,8.331936
01/01/2022 05:36:00.000000,15.358346,8.38126
01/01/2022 05:37:00.000000,15.411747,8.392421
01/01/2022 05:38:00.000000,15.36541,8.38305
01/01/2022 05:39:00.000000,16.222177,8.441166
01/01/2022 05:40:00.000000,16.934806,8.526603
01/01/2022 05:41:00.000000,17.503454,8.570927
01/01/2022 05:42:00.000000,17.220272,8.515496
01/01/2022 05:43:00.000000,16.964955,8.501335
01/01/2022 05:44:00.000000,17.010044,8.483384
01/01/2022 05:45:00.000000,16.824898,8.379629
01/01/2022 05:46:00.000000,17.35562,8.343991
01/01/2022 05:47:00.000000,17.278329,8.34836
01/01/2022 05:48:00.000000,17.291549,8.378734
01/01/2022 05:49:00.000000,17.485168,8.445483
01/01/2022 05:50:00.000000,16.91301,8.46575
01/01/2022 05:51:00.000000,16.50286,8.529498
01/01/2022 05:52:00.000000,16.254519,8.569979
01/01/2022 05:53:00.000000,16.719454,8.668734
01/01/2022 05:54:00.000000,16.536814,8.646835
01/01/2022 05:55:00.000000,16.153016,8.659627
01/01/2022 05:56:00.000000,16.710553,8.756382
01/01/2022 05:57:00.000000,16.708394,8.766331
01/01/2022 05:58:00.000000,17.319862,8.780281
01/01/2022 05:59:00.000000,17.944794,8.780175
01/01/2022 06:00:00.000000,18.493245,8.784545
01/01/2022 06:01:00.000000,18.570306,8.736776
01/01/2022 06:02:00.000000,18.590213,8.729377
01/01/2022 06:03:00.000000,18.8385,8.736746
01/01/2022 06:04:00.000000,18.509815,8.687106
01/01/2022 06:05:00.000000,18.595366,8.701003
01/01/2022 06:06:00.000000,18.685162,8.710268
01/01/2022 06:07:00.000000,18.215357,8.653047
01/01/2022 06:08:00.000000,17.681538,8.595773
01/01/2022 06:09:00.000000,16.838008,8.600564
01/01/2022 06:10:00.000000,16.450999,8.573769
01/01/2022 06:11:00.000000,15.966707,8.497335
01/01/2022 06:12:00.000000,15.314476,8.431322
01/01/2022 06:13:00.000000,15.135555,8.35036
01/01/2022 06:14:00.000000,14.684068,8.228338
01/01/2022 06:15:00.000000,14.596783,8.166485
01/01/2022 06:16:00.000000,14.657142,8.068783
01/01/2022 06:17:00.000000,15.154608,7.997191
01/01/2022 06:18:00.000000,16.14993,7.960658
01/01/2022 06:19:00.000000,16.88592,7.988294
01/01/2022 06:20:00.000000,17.197633,7.924283
01/01/2022 06:21:00.000000,17.211116,7.873958
01/01/2022 06:22:00.000000,17.209582,7.818737
01/01/2022 06:23:00.000000,17.068122,7.770887
01/01/2022 06:24:00.000000,17.335721,7.783942
01/01/2022 06:25:00.000000,18.408078,7.744777
01/01/2022 06:26:00.000000,18.517606,7.694978
01/01/2022 06:27:00.000000,18.637432,7.707086
01/01/2022 06:28:00.000000,18.099653,7.694188
01/01/2022 06:29:00.000000,17.411402,7.717561
01/01/2022 06:30:00.000000,16.958172,7.666025
01/01/2022 06:31:00.000000,16.522364,7.606173
01/01/2022 06:32:00.000000,16.696785,7.621912
01/01/2022 06:33:00.000000,16.546991,7.703453
01/01/2022 06:34:00.000000,16.744844,7.800839
01/01/2022 06:35:00.000000,16.536788,7.809946
01/01/2022 06:36:00.000000,15.828904,7.80305
01/01/2022 06:37:00.000000,15.597628,7.812157
01/01/2022 06:38:00.000000,15.470839,7.82916
01/01/2022 06:39:00.000000,15.340239,7.838794
01/01/2022 06:40:00.000000,15.372735,7.820369
01/01/2022 06:41:00.000000,14.955654,7.793417
01/01/2022 06:42:00.000000,14.869405,7.847795
01/01/2022 06:43:00.000000,14.679631,7.864482
01/01/2022 06:44:00.000000,14.602524,7.809104
01/01/2022 06:45:00.000000,14.6417,7.755252
01/01/2022 06:46:00.000000,14.712329,7.768307
01/01/2022 06:47:00.000000,14.752334,7.833372
01/01/2022 06:48:00.000000,14.502448,7.859745
01/01/2022 06:49:00.000000,14.482427,7.894699
01/01/2022 06:50:00.000000,14.55955,7.927073
01/01/2022 06:51:00.000000,14.416526,7.931074
01/01/2022 06:52:00.000000,14.843045,7.975661
01/01/2022 06:53:00.000000,15.194525,8.021722
01/01/2022 06:54:00.000000,15.539462,8.052833
01/01/2022 06:55:00.000000,15.706597,8.134953
01/01/2022 06:56:00.000000,15.630553,8.160168
01/01/2022 06:57:00.000000,15.642862,8.180487
01/01/2022 06:58:00.000000,15.378428,8.194227
01/01/2022 06:59:00.000000,15.456695,8.218389
01/01/2022 07:00:00.000000,15.961784,8.2495
01/01/2022 07:01:00.000000,16.220917,8.325624
01/01/2022 07:02:00.000000,16.218388,8.393684
01/01/2022 07:03:00.000000,15.843175,8.417688
01/01/2022 07:04:00.000000,15.538896,8.387472
01/01/2022 07:05:00.000000,15.15888,8.359309
01/01/2022 07:06:00.000000,15.323603,8.329883
01/01/2022 07:07:00.000000,15.616889,8.339358
01/01/2022 07:08:00.000000,15.518622,8.333357
01/01/2022 07:09:00.000000,15.594795,8.33999
01/01/2022 07:10:00.000000,15.898359,8.367784
01/01/2022 07:11:00.000000,15.715034,8.352993
01/01/2022 07:12:00.000000,15.28176,8.278189
01/01/2022 07:13:00.000000,15.307049,8.22997
01/01/2022 07:14:00.000000,15.357188,8.191331
01/01/2022 07:15:00.000000,15.400065,8.16201
01/01/2022 07:16:00.000000,15.307396,8.126793
01/01/2022 07:17:00.000000,14.980383,8.089471
01/01/2022 07:18:00.000000,14.531849,8.005192
01/01/2022 07:19:00.000000,14.864513,7.91286
01/01/2022 07:20:00.000000,14.694366,7.85985
01/01/2022 07:21:00.000000,14.521175,7.809262
01/01/2022 07:22:00.000000,14.37113,7.760095
01/01/2022 07:23:00.000000,15.097001,7.760306
01/01/2022 07:24:00.000000,15.933775,7.77015
01/01/2022 07:25:00.000000,16.261783,7.796523
01/01/2022 07:26:00.000000,16.929286,7.801524
01/01/2022 07:27:00.000000,17.088569,7.812473
01/01/2022 07:28:00.000000,18.420616,7.834266
01/01/2022 07:29:00.000000,19.389216,7.892014
01/01/2022 07:30:00.000000,19.15679,7.907017
01/01/2022 07:31:00.000000,19.592128,7.901752
01/01/2022 07:32:00.000000,19.504517,7.827686
01/01/2022 07:33:00.000000,19.196977,7.748409
01/01/2022 07:34:00.000000,18.712393,7.70519
01/01/2022 07:35:00.000000,17.957751,7.624544
01/01/2022 07:36:00.000000,17.452034,7.544898
01/01/2022 07:37:00.000000,16.587324,7.456777
01/01/2022 07:38:00.000000,16.500433,7.381447
01/01/2022 07:39:00.000000,16.072505,7.290378
01/01/2022 07:40:00.000000,14.921797,7.246107
01/01/2022 07:41:00.000000,14.890528,7.279534
01/01/2022 07:42:00.000000,14.509095,7.232315
01/01/2022 07:43:00.000000,14.215539,7.234473
01/01/2022 07:44:00.000000,14.145225,7.243685
01/01/2022 07:45:00.000000,14.053408,7.215522
01/01/2022 07:46:00.000000,14.293719,7.195414
01/01/2022 07:47:00.000000,14.587361,7.172251
01/01/2022 07:48:00.000000,14.495608,7.164618
01/01/2022 07:49:00.000000,14.867045,7.179884
01/01/2022 07:50:00.000000,14.489033,7.238895
01/01/2022 07:51:00.000000,14.63265,7.253529
01/01/2022 07:52:00.000000,14.773237,7.238106
01/01/2022 07:53:00.000000,14.781013,7.276428
01/01/2022 07:54:00.000000,15.063869,7.384658
01/01/2022 07:55:00.000000,15.500265,7.488151
01/01/2022 07:56:00.000000,15.808612,7.571534
01/01/2022 07:57:00.000000,15.658908,7.706085
01/01/2022 07:58:00.000000,15.487192,7.835477
01/01/2022 07:59:00.000000,16.035712,7.932547
01/01/2022 08:00:00.000000,16.289709,7.996033
01/01/2022 08:01:00.000000,16.790389,8.027723
01/01/2022 08:02:00.000000,16.489667,8.059097
01/01/2022 08:03:00.000000,16.385434,8.136058
01/01/2022 08:04:00.000000,17.125549,8.223653
01/01/2022 08:05:00.000000,17.019579,8.248131
01/01/2022 08:06:00.000000,17.022266,8.311827
01/01/2022 08:07:00.000000,17.090839,8.411424
01/01/2022 08:08:00.000000,17.135782,8.468855
01/01/2022 08:09:00.000000,18.045732,8.504441
01/01/2022 08:10:00.000000,17.857135,8.609144
01/01/2022 08:11:00.000000,18.552094,8.725429
01/01/2022 08:12:00.000000,18.064069,8.795915
01/01/2022 08:13:00.000000,18.609538,8.889564
01/01/2022 08:14:00.000000,19.128167,8.950206
01/01/2022 08:15:00.000000,18.799424,8.998583
01/01/2022 08:16:00.000000,18.728426,9.047013
01/01/2022 08:17:00.000000,19.208592,9.081125
01/01/2022 08:18:00.000000,19.540231,9.084705
01/01/2022 08:19:00.000000,19.654494,9.129712
01/01/2022 08:20:00.000000,20.212528,9.119711
01/01/2022 08:21:00.000000,20.373824,9.125396
01/01/2022 08:22:00.000000,19.417225,9.09339
01/01/2022 08:23:00.000000,18.829835,9.080546
01/01/2022 08:24:00.000000,18.440406,9.080072
01/01/2022 08:25:00.000000,18.144119,9.102339
01/01/2022 08:26:00.000000,17.95728,9.115131
01/01/2022 08:27:00.000000,18.029755,9.09318
01/01/2022 08:28:00.000000,17.781217,9.075387
01/01/2022 08:29:00.000000,17.090424,9.064806
01/01/2022 08:30:00.000000,16.936043,9.00011
01/01/2022 08:31:00.000000,15.688638,8.991687
01/01/2022 08:32:00.000000,15.279302,8.951417
01/01/2022 08:33:00.000000,16.277919,8.964103
01/01/2022 08:34:00.000000,16.405185,8.979212
01/01/2022 08:35:00.000000,16.546904,8.982791
01/01/2022 08:36:00.000000,16.427304,8.912041
01/01/2022 08:37:00.000000,16.289469,8.882562
01/01/2022 08:38:00.000000,16.06888,8.827658
01/01/2022 08:39:00.000000,15.74056,8.777017
01/01/2022 08:40:00.000000,15.782239,8.746538
01/01/2022 08:41:00.000000,15.797296,8.773437
01/01/2022 08:42:00.000000,15.601765,8.777596
01/01/2022 08:43:00.000000,15.680663,8.75217
01/01/2022 08:44:00.000000,15.416941,8.688053
01/01/2022 08:45:00.000000,15.308048,8.643677
01/01/2022 08:46:00.000000,15.126889,8.547501
01/01/2022 08:47:00.000000,15.495628,8.521128
01/01/2022 08:48:00.000000,15.575789,8.525392
01/01/2022 08:49:00.000000,15.740427,8.563136
01/01/2022 08:50:00.000000,15.803019,8.595089
01/01/2022 08:51:00.000000,15.755598,8.623726
01/01/2022 08:52:00.000000,15.746649,8.662101
01/01/2022 08:53:00.000000,15.954301,8.703635
01/01/2022 08:54:00.000000,16.332139,8.765225
01/01/2022 08:55:00.000000,15.808497,8.790967
01/01/2022 08:56:00.000000,15.942193,8.78086
01/01/2022 08:57:00.000000,15.877883,8.845766
01/01/2022 08:58:00.000000,15.495238,8.912094
01/01/2022 08:59:00.000000,15.446824,8.919148
01/01/2022 09:00:00.000000,15.788707,8.955313
01/01/2022 09:01:00.000000,16.078587,8.951051
01/01/2022 09:02:00.000000,16.128535,8.960998
01/01/2022 09:03:00.000000,16.110595,8.9461
01/01/2022 09:04:00.000000,15.854674,8.900566
01/01/2022 09:05:00.000000,15.371961,8.871192
01/01/2022 09:06:00.000000,15.383517,8.913463
01/01/2022 09:07:00.000000,15.512622,9.001742
01/01/2022 09:08:00.000000,15.782431,9.067649
01/01/2022 09:09:00.000000,15.824418,9.092285
01/01/2022 09:10:00.000000,15.84922,9.118184
01/01/2022 09:11:00.000000,15.941188,9.106498
01/01/2022 09:12:00.000000,16.757742,9.132345
01/01/2022 09:13:00.000000,16.908073,9.195882
01/01/2022 09:14:00.000000,17.49764,9.249577
01/01/2022 09:15:00.000000,17.729682,9.354806
01/01/2022 09:16:00.000000,17.818929,9.475881
01/01/2022 09:17:00.000000,17.72449,9.547631
01/01/2022 09:18:00.000000,17.695014,9.598008
01/01/2022 09:19:00.000000,17.751188,9.651544
01/01/2022 09:20:00.000000,18.187255,9.721873
01/01/2022 09:21:00.000000,18.627136,9.793307
01/01/2022 09:22:00.000000,18.657207,9.883113
01/01/2022 09:23:00.000000,17.729515,9.947914
01/01/2022 09:24:00.000000,17.649758,9.979551
01/01/2022 09:25:00.000000,17.219925,10.004819
01/01/2022 09:26:00.000000,16.960315,10.001661
01/01/2022 09:27:00.000000,16.8915,9.989132
01/01/2022 09:28:00.000000,17.020055,10.010399
01/01/2022 09:29:00.000000,17.038769,10.028981
01/01/2022 09:30:00.000000,16.920451,10.021348
01/01/2022 09:31:00.000000,16.935738,10.049932
01/01/2022 09:32:00.000000,16.8807,10.069884
01/01/2022 09:33:00.000000,16.593107,10.089308
01/01/2022 09:34:00.000000,16.704952,10.102732
01/01/2022 09:35:00.000000,16.635045,10.0712
01/01/2022 09:36:00.000000,16.643562,10.089256
01/01/2022 09:37:00.000000,16.677854,10.095783
01/01/2022 09:38:00.000000,17.123508,10.138738
01/01/2022 09:39:00.000000,18.336255,10.187115
01/01/2022 09:40:00.000000,18.688995,10.217542
01/01/2022 09:41:00.000000,18.861511,10.243178
01/01/2022 09:42:00.000000,18.912208,10.216436
01/01/2022 09:43:00.000000,18.987445,10.235861
01/01/2022 09:44:00.000000,19.655201,10.23165
01/01/2022 09:45:00.000000,19.650431,10.278711
01/01/2022 09:46:00.000000,20.02821,10.384309
01/01/2022 09:47:00.000000,19.90421,10.358094
01/01/2022 09:48:00.000000,19.869697,10.367464
01/01/2022 09:49:00.000000,19.519654,10.335985
01/01/2022 09:50:00.000000,18.51277,10.303294
01/01/2022 09:51:00.000000,18.172828,10.292608
01/01/2022 09:52:00.000000,18.526518,10.300557
01/01/2022 09:53:00.000000,18.377775,10.331668
01/01/2022 09:54:00.000000,18.202454,10.335932
01/01/2022 09:55:00.000000,17.437771,10.359041
01/01/2022 09:56:00.000000,17.265402,10.359357
01/01/2022 09:57:00.000000,16.983881,10.337774
01/01/2022 09:58:00.000000,17.200191,10.379466
01/01/2022 09:59:00.000000,17.221821,10.387573
01/01/2022 10:00:00.000000,17.065043,10.396311
01/01/2022 10:01:00.000000,16.7566,10.389626
01/01/2022 10:02:00.000000,16.753472,10.3921
01/01/2022 10:03:00.000000,16.404129,10.420684
01/01/2022 10:04:00.000000,16.490548,10.442846
01/01/2022 10:05:00.000000,16.619203,10.43674
01/01/2022 10:06:00.000000,16.352914,10.406734
01/01/2022 10:07:00.000000,16.275386,10.364674
01/01/2022 10:08:00.000000,16.320957,10.366938
01/01/2022 10:09:00.000000,16.348807,10.386889
01/01/2022 10:10:00.000000,16.433371,10.428001
01/01/2022 10:11:00.000000,16.947058,10.484748
01/01/2022 10:12:00.000000,17.20021,10.529336
01/01/2022 10:13:00.000000,17.237328,10.577345
01/01/2022 10:14:00.000000,17.043205,10.580292
01/01/2022 10:15:00.000000,16.676402,10.546918
01/01/2022 10:16:00.000000,16.295772,10.534863
01/01/2022 10:17:00.000000,16.319586,10.536863
01/01/2022 10:18:00.000000,16.312744,10.537705
01/01/2022 10:19:00.000000,16.484311,10.499962
01/01/2022 10:20:00.000000,16.460251,10.455743
01/01/2022 10:21:00.000000,16.413019,10.417631
01/01/2022 10:22:00.000000,15.907682,10.327299
01/01/2022 10:23:00.000000,16.17428,10.280817
01/01/2022 10:24:00.000000,16.378297,10.242757
01/01/2022 10:25:00.000000,16.330687,10.19896
01/01/2022 10:26:00.000000,16.506736,10.180904
01/01/2022 10:27:00.000000,16.636524,10.122103
01/01/2022 10:28:00.000000,16.826187,10.067725
01/01/2022 10:29:00.000000,16.785638,10.031614
01/01/2022 10:30:00.000000,16.486317,9.962127
01/01/2022 10:31:00.000000,16.567113,9.879481
01/01/2022 10:32:00.000000,16.949503,9.81231
01/01/2022 10:33:00.000000,16.846698,9.748088
01/01/2022 10:34:00.000000,16.749225,9.714924
01/01/2022 10:35:00.000000,16.150161,9.650439
01/01/2022 10:36:00.000000,16.068846,9.566581
01/01/2022 10:37:00.000000,15.961818,9.487409
01/01/2022 10:38:00.000000,15.639586,9.398235
01/01/2022 10:39:00.000000,15.183528,9.334644
01/01/2022 10:40:00.000000,15.922685,9.260157
01/01/2022 10:41:00.000000,16.174216,9.18567
01/01/2022 10:42:00.000000,15.904697,9.138346
01/01/2022 10:43:00.000000,15.209975,9.043644
01/01/2022 10:44:00.000000,15.801421,8.955155
01/01/2022 10:45:00.000000,15.759099,8.84166
01/01/2022 10:46:00.000000,15.487091,8.710584
01/01/2022 10:47:00.000000,15.298456,8.634886
01/01/2022 10:48:00.000000,15.050798,8.537394
01/01/2022 10:49:00.000000,15.003563,8.470382
01/01/2022 10:50:00.000000,14.982534,8.423479
01/01/2022 10:51:00.000000,14.341981,8.356677
01/01/2022 10:52:00.000000,14.10769,8.301404
01/01/2022 10:53:00.000000,13.821816,8.240288
01/01/2022 10:54:00.000000,13.798672,8.21402
01/01/2022 10:55:00.000000,13.727756,8.198754
01/01/2022 10:56:00.000000,14.053877,8.176381
01/01/2022 10:57:00.000000,14.04032,8.154272
01/01/2022 10:58:00.000000,13.960117,8.09463
01/01/2022 10:59:00.000000,13.911808,8.039146
01/01/2022 11:00:00.000000,13.913613,8.00914
01/01/2022 11:01:00.000000,13.909763,7.944151
01/01/2022 11:02:00.000000,14.056202,7.921809
01/01/2022 11:03:00.000000,15.257898,7.879801
01/01/2022 11:04:00.000000,15.703726,7.846374
01/01/2022 11:05:00.000000,15.617442,7.771782
01/01/2022 11:06:00.000000,14.883631,7.716245
01/01/2022 11:07:00.000000,14.286472,7.652023
01/01/2022 11:08:00.000000,14.254443,7.63323
01/01/2022 11:09:00.000000,14.317955,7.643863
01/01/2022 11:10:00.000000,14.321913,7.611173
