InstrumentName, STRIVE-Prep New (AD6C1FJJ),,,,,,,,,
StartTime, 2022-01-01 00:00:00,,,,,,,,,
EndTime, 2022-01-31 23:59:59,,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
01/02/2022 19:56:14.000000,9.38,4.76,1.86,0.0,1.72,0.38,3.289,1.8,40.35,7.36
01/02/2022 20:13:31.000000,7.49,2.29,1.43,0.0,1.33,0.19,3.25,1.38,38.98,7.63
01/02/2022 20:30:46.000000,9.77,3.48,1.89,0.0,1.78,0.81,3.622,1.84,39.8,7.9
01/02/2022 20:48:01.000000,7.27,3.9,2.27,0.0,2.12,1.0,3.879,2.19,37.48,8.56
01/02/2022 21:05:15.000000,5.65,2.52,1.8,0.05,1.69,0.43,3.659,1.76,35.72,9.06
01/02/2022 21:22:30.000000,6.04,3.96,2.33,0.0,2.13,1.27,4.196,2.26,35.02,9.29
01/02/2022 21:39:45.000000,8.2,4.12,2.11,0.19,1.94,1.04,4.04,2.03,35.55,9.23
01/02/2022 21:56:59.000000,6.9,2.52,1.54,0.0,1.38,0.43,3.599,1.47,35.75,8.58
01/02/2022 22:14:14.000000,8.87,2.29,0.98,0.0,0.86,0.0,3.285,0.93,36.43,8.22
01/02/2022 22:31:28.000000,8.4,3.29,0.85,0.0,0.75,0.0,3.26,0.76,36.63,8.07
01/02/2022 22:48:43.000000,8.62,2.48,0.86,0.0,0.78,0.0,3.216,0.8,37.41,7.89
01/02/2022 23:05:57.000000,12.34,2.92,1.3,0.0,1.15,0.62,3.53,1.22,37.68,7.57
01/02/2022 23:23:12.000000,11.95,3.71,1.57,0.0,1.42,0.38,3.285,1.49,38.67,6.94
01/02/2022 23:40:26.000000,16.43,3.81,1.92,0.0,1.75,0.95,3.396,1.85,41.46,5.79
01/02/2022 23:57:40.000000,21.89,3.43,1.62,0.0,1.47,0.76,3.01,1.54,44.55,4.26
01/03/2022 00:14:55.000000,37.75,10.43,6.64,3.52,6.27,5.86,5.614,6.57,50.92,2.75
01/03/2022 00:32:10.000000,37.01,16.88,11.08,7.54,10.53,11.38,8.582,11.0,52.91,1.2
01/03/2022 00:49:25.000000,40.85,11.04,6.93,4.04,6.6,7.38,5.985,6.85,56.85,-0.06
01/03/2022 01:06:40.000000,34.8,13.05,5.63,2.57,5.27,5.57,4.753,5.55,58.4,-1.15
01/03/2022 01:23:55.000000,29.25,11.71,5.41,2.57,5.05,5.76,4.865,5.3,57.26,-1.4
01/03/2022 01:41:10.000000,27.94,12.1,4.72,1.62,4.46,4.86,4.403,4.62,56.24,-1.13
01/03/2022 01:58:26.000000,37.68,16.05,7.25,4.05,6.77,8.38,6.337,7.15,59.78,-1.26
01/03/2022 02:15:41.000000,29.15,11.19,6.34,3.65,5.99,6.5,5.118,6.24,59.86,-2.25
01/03/2022 02:32:56.000000,31.63,16.58,7.19,4.42,6.77,9.73,6.942,7.07,60.23,-2.63
01/03/2022 02:50:12.000000,29.77,19.31,8.14,5.58,7.52,11.69,8.093,7.97,60.04,-2.6
01/03/2022 03:07:27.000000,28.3,11.67,4.11,1.19,3.85,3.1,3.082,4.02,60.47,-2.56
01/03/2022 03:24:42.000000,32.19,13.62,5.51,2.77,5.17,6.15,4.818,5.38,61.1,-2.74
01/03/2022 03:41:58.000000,31.5,15.52,6.09,3.62,5.71,6.67,5.065,5.96,61.95,-3.0
01/03/2022 03:59:13.000000,32.29,18.1,7.85,5.76,7.42,9.62,6.779,7.76,62.24,-2.97
01/03/2022 04:16:28.000000,30.04,15.19,7.35,4.57,6.92,8.67,6.241,7.23,61.12,-3.1
01/03/2022 04:33:44.000000,30.2,21.54,10.27,7.38,9.66,14.35,9.524,10.14,61.68,-3.18
01/03/2022 04:50:59.000000,26.83,24.77,8.81,6.42,8.25,11.39,7.8,8.61,61.11,-3.31
01/03/2022 05:08:14.000000,22.13,13.95,4.81,2.57,4.47,5.9,4.701,4.67,58.61,-3.08
01/03/2022 05:25:30.000000,18.28,11.23,4.65,2.19,4.38,5.08,4.313,4.56,57.41,-2.63
01/03/2022 05:42:45.000000,14.63,7.62,2.33,0.05,2.12,1.81,2.608,2.25,53.99,-1.79
01/03/2022 06:00:00.000000,15.83,8.38,3.21,0.62,2.93,3.43,3.592,3.12,53.53,-1.57
01/03/2022 06:17:15.000000,15.53,4.46,1.65,0.0,1.47,0.81,2.04,1.59,54.15,-1.64
01/03/2022 06:34:31.000000,16.47,5.95,2.2,0.0,2.04,1.0,2.12,2.14,54.45,-1.82
01/03/2022 06:51:46.000000,19.31,4.24,2.26,0.0,2.12,0.62,1.792,2.2,55.73,-2.39
01/03/2022 07:09:01.000000,18.18,7.9,3.32,0.62,3.08,2.86,3.012,3.25,56.79,-2.84
01/03/2022 07:26:17.000000,20.93,11.62,3.43,1.19,3.17,3.62,3.432,3.33,56.89,-3.0
01/03/2022 07:43:32.000000,15.65,4.46,2.05,0.04,1.93,0.62,1.795,1.99,54.63,-2.62
01/03/2022 08:00:50.000000,21.08,7.52,2.77,0.62,2.51,2.9,3.123,2.67,55.08,-2.52
01/03/2022 08:18:06.000000,22.58,10.0,3.93,1.58,3.66,4.31,3.886,3.86,55.46,-2.9
01/03/2022 08:35:21.000000,22.15,7.0,2.43,0.04,2.24,1.42,2.105,2.36,57.08,-3.32
01/03/2022 08:52:37.000000,25.33,7.5,2.72,0.85,2.46,2.96,2.847,2.65,59.39,-4.05
01/03/2022 09:09:52.000000,29.95,9.95,3.93,1.62,3.69,3.86,3.168,3.85,62.28,-5.04
01/03/2022 09:27:08.000000,33.12,12.0,4.41,2.04,4.1,4.58,3.442,4.33,63.97,-5.83
01/03/2022 09:44:24.000000,32.66,10.54,3.97,2.15,3.7,4.69,3.321,3.89,66.44,-6.76
01/03/2022 10:01:40.000000,34.8,14.71,5.49,3.19,5.14,6.67,4.4,5.38,67.3,-7.17
01/03/2022 10:18:56.000000,34.46,15.42,5.87,3.81,5.48,8.62,5.448,5.77,67.89,-7.75
01/03/2022 10:36:12.000000,35.6,14.95,5.1,3.19,4.81,6.76,4.214,5.02,70.08,-8.47
01/03/2022 10:53:28.000000,25.15,5.88,2.06,0.0,1.87,1.0,0.955,2.0,67.28,-8.33
01/03/2022 11:10:44.000000,30.99,9.67,3.2,0.62,2.98,3.1,2.261,3.11,66.54,-7.83
01/03/2022 11:28:00.000000,31.26,7.48,2.42,0.24,2.23,1.38,1.299,2.34,66.76,-7.45
01/03/2022 11:45:16.000000,22.33,4.95,1.2,0.0,1.12,0.0,0.732,1.14,62.92,-6.41
01/03/2022 12:02:32.000000,20.28,4.62,1.08,0.0,0.98,0.0,0.925,1.03,59.45,-5.64
01/03/2022 12:19:48.000000,19.08,5.62,1.03,0.0,0.94,0.0,1.038,0.98,57.98,-5.06
01/03/2022 12:37:03.000000,18.32,4.05,0.98,0.0,0.88,0.19,1.26,0.92,56.44,-4.51
01/03/2022 12:54:19.000000,17.8,5.71,1.27,0.0,1.18,0.38,1.5,1.2,54.42,-3.93
01/03/2022 13:11:34.000000,16.41,4.05,0.96,0.0,0.85,0.05,1.412,0.9,52.94,-3.42
01/03/2022 13:28:49.000000,19.67,4.0,1.07,0.0,0.99,0.0,1.406,1.03,52.56,-3.32
01/03/2022 13:46:04.000000,22.78,5.38,1.97,0.0,1.81,0.62,1.731,1.9,53.47,-3.42
01/03/2022 14:03:20.000000,23.39,3.54,1.16,0.0,1.05,0.04,1.408,1.09,53.51,-3.31
01/03/2022 14:20:35.000000,21.25,4.42,1.07,0.0,0.94,0.0,1.44,1.0,52.38,-3.12
01/03/2022 14:37:50.000000,21.45,4.42,1.07,0.0,0.94,0.77,1.955,1.0,51.53,-2.76
01/03/2022 14:55:06.000000,18.79,4.95,1.49,0.0,1.34,1.33,2.391,1.41,49.87,-2.25
01/03/2022 15:12:21.000000,18.68,4.19,1.27,0.0,1.16,0.19,1.821,1.23,48.77,-1.78
01/03/2022 15:29:37.000000,19.05,3.46,1.21,0.0,1.12,0.0,1.768,1.15,48.44,-1.4
01/03/2022 15:46:53.000000,19.78,4.04,1.1,0.0,0.99,0.0,1.858,1.04,47.77,-0.85
01/03/2022 16:04:08.000000,19.43,3.86,1.09,0.0,0.97,0.43,2.192,1.01,46.92,-0.37
01/03/2022 16:21:24.000000,18.44,4.88,1.92,0.0,1.76,0.65,2.406,1.85,46.11,0.13
01/03/2022 16:38:39.000000,19.37,5.0,1.88,0.0,1.77,0.62,2.46,1.82,46.09,0.68
01/03/2022 16:55:54.000000,15.25,5.76,2.26,0.24,2.11,0.62,2.616,2.18,43.99,1.45
01/03/2022 17:13:09.000000,11.65,3.69,1.44,0.0,1.31,0.42,2.877,1.39,39.22,3.36
01/03/2022 17:30:24.000000,9.71,3.46,1.19,0.0,1.07,0.0,2.963,1.11,35.9,5.22
01/03/2022 17:47:38.000000,7.82,6.35,3.54,1.04,3.32,2.46,4.91,3.47,31.54,8.34
01/03/2022 18:04:52.000000,2.24,4.9,2.91,0.43,2.75,1.43,4.681,2.86,28.69,10.59
01/03/2022 18:22:07.000000,-1.02,3.48,1.8,0.0,1.63,0.76,4.472,1.73,27.43,11.71
01/03/2022 18:39:21.000000,-4.86,2.48,1.77,0.0,1.68,0.0,4.093,1.72,26.53,12.0
01/03/2022 18:56:35.000000,-4.84,2.29,1.94,0.0,1.83,0.0,4.111,1.88,25.97,12.02
01/03/2022 19:13:49.000000,-0.91,3.05,2.36,0.0,2.27,0.76,4.502,2.3,26.36,11.72
01/03/2022 19:31:03.000000,-2.39,3.88,2.97,0.62,2.84,1.0,4.818,2.92,24.59,12.72
01/03/2022 19:48:17.000000,-6.36,2.71,2.3,0.0,2.14,0.57,4.801,2.24,22.93,14.17
01/03/2022 20:05:31.000000,-9.73,3.29,3.51,0.38,3.34,1.19,5.444,3.45,21.5,16.06
01/03/2022 20:22:44.000000,-14.99,2.29,2.69,0.0,2.54,0.19,4.926,2.64,20.22,16.27
01/03/2022 20:39:58.000000,-9.83,2.71,3.0,0.19,2.84,0.62,5.196,2.95,20.43,16.48
01/03/2022 20:57:12.000000,-8.11,1.96,2.33,0.0,2.21,0.23,4.914,2.27,20.61,16.08
01/03/2022 21:14:26.000000,-6.49,2.14,2.54,0.0,2.36,0.43,5.026,2.47,20.19,15.96
01/03/2022 21:31:40.000000,-3.51,2.29,3.05,0.38,2.86,0.57,5.091,3.0,21.58,16.13
01/03/2022 21:48:57.000000,-4.5,5.12,5.49,1.38,5.16,3.0,6.509,5.4,21.37,16.16
01/03/2022 22:06:10.000000,-0.2,3.86,4.02,0.38,3.81,1.57,5.627,3.94,21.49,15.77
01/03/2022 22:23:24.000000,7.52,3.88,3.69,0.42,3.52,1.0,4.984,3.64,24.62,14.01
01/03/2022 22:40:38.000000,14.68,6.92,5.46,1.77,5.2,2.81,5.79,5.37,26.54,12.53
01/03/2022 22:57:52.000000,27.55,6.38,5.82,1.96,5.54,3.12,5.747,5.74,29.44,11.42
01/03/2022 23:15:06.000000,24.97,5.86,5.3,1.76,4.99,3.38,5.862,5.22,29.32,11.12
01/03/2022 23:32:21.000000,27.22,10.0,9.64,3.81,9.16,6.57,7.697,9.55,28.26,10.79
01/03/2022 23:49:35.000000,38.81,18.46,14.11,7.08,13.23,13.65,11.458,13.9,34.1,9.37
01/04/2022 00:06:49.000000,47.53,23.15,19.09,10.96,18.19,17.69,13.468,18.92,38.05,7.64
01/04/2022 00:24:03.000000,50.74,28.24,23.09,13.64,22.1,21.17,15.19,22.88,42.53,6.3
01/04/2022 00:41:17.000000,51.18,29.0,22.17,14.14,21.1,22.1,15.462,22.02,44.95,4.74
01/04/2022 00:58:32.000000,50.06,34.19,21.74,14.85,20.67,23.31,16.04,21.5,46.01,4.01
01/04/2022 01:15:46.000000,49.7,41.54,27.23,18.54,25.92,29.27,19.418,26.95,47.17,3.67
01/04/2022 01:33:01.000000,49.52,39.03,24.31,17.78,23.11,28.22,18.609,24.06,50.07,2.72
01/04/2022 01:50:15.000000,54.12,45.08,26.91,19.96,25.77,30.38,19.586,26.67,54.96,1.62
01/04/2022 02:07:30.000000,52.39,40.71,25.08,19.1,23.71,29.76,18.984,24.88,58.29,0.44
01/04/2022 02:24:45.000000,43.62,24.96,14.81,10.81,14.0,18.19,12.275,14.68,55.84,-0.11
01/04/2022 02:42:00.000000,47.21,32.38,18.05,13.88,17.18,22.38,14.602,17.87,58.0,-0.44
01/04/2022 02:59:15.000000,44.86,27.76,14.26,10.76,13.61,17.38,11.73,14.13,57.28,-0.39
01/04/2022 03:16:30.000000,45.53,28.38,13.94,10.73,13.28,18.0,12.021,13.8,58.24,-0.72
01/04/2022 03:33:45.000000,43.03,30.38,16.24,12.0,15.36,21.24,13.934,16.06,57.42,-0.62
01/04/2022 03:51:00.000000,46.4,32.18,18.31,13.75,17.25,24.21,15.591,18.12,58.9,-0.8
01/04/2022 04:08:15.000000,43.59,38.71,19.08,14.71,18.02,24.67,15.857,18.87,58.83,-0.82
01/04/2022 04:25:30.000000,38.82,31.38,15.01,11.23,14.14,19.35,12.831,14.8,56.46,-0.88
01/04/2022 04:42:44.000000,45.85,42.97,22.54,17.0,21.24,29.98,18.935,22.26,58.44,-0.89
01/04/2022 04:59:59.000000,41.85,40.79,18.64,14.75,17.56,25.27,16.179,18.35,58.53,-1.08
01/04/2022 05:17:14.000000,43.61,40.63,20.29,16.16,19.06,27.31,17.25,20.01,60.92,-1.44
01/04/2022 05:34:29.000000,39.29,26.81,13.0,9.48,12.26,17.19,11.371,12.83,60.03,-1.74
01/04/2022 05:51:44.000000,40.08,25.24,12.26,9.1,11.56,15.95,10.623,12.11,60.96,-1.78
01/04/2022 06:08:59.000000,34.0,15.24,8.42,5.71,7.92,10.67,7.702,8.31,57.59,-1.41
01/04/2022 06:26:14.000000,31.04,16.62,8.8,5.77,8.3,9.58,7.029,8.69,58.23,-1.6
01/04/2022 06:43:29.000000,27.1,12.95,6.32,3.33,5.99,5.9,4.947,6.23,55.45,-1.79
01/04/2022 07:00:47.000000,22.4,7.05,3.3,0.67,3.08,2.52,2.98,3.22,55.33,-1.88
01/04/2022 07:18:02.000000,31.11,14.29,6.48,3.43,6.05,8.57,6.452,6.32,56.62,-1.87
01/04/2022 07:35:17.000000,31.24,13.12,6.32,3.42,5.95,7.19,5.518,6.2,58.48,-2.52
01/04/2022 07:52:32.000000,30.54,12.19,6.03,3.04,5.62,6.62,5.165,5.93,59.15,-2.56
01/04/2022 08:09:48.000000,27.77,13.19,4.74,2.19,4.4,5.73,4.662,4.61,58.53,-2.59
01/04/2022 08:27:03.000000,32.78,11.95,5.15,2.67,4.85,5.95,4.672,5.04,60.23,-3.14
01/04/2022 08:44:18.000000,33.24,13.46,4.64,2.54,4.39,5.08,4.139,4.54,60.97,-3.21
01/04/2022 09:01:33.000000,31.65,10.95,4.44,2.19,4.13,5.1,4.101,4.35,61.05,-3.58
01/04/2022 09:18:48.000000,27.3,12.1,3.95,1.62,3.66,4.24,3.552,3.87,60.89,-4.0
01/04/2022 09:36:04.000000,35.9,14.42,6.17,3.27,5.89,7.19,5.172,6.06,63.09,-4.23
01/04/2022 09:53:19.000000,36.89,20.33,8.93,6.05,8.34,12.52,8.134,8.81,66.02,-4.6
01/04/2022 10:10:34.000000,31.45,12.95,5.4,2.48,5.04,6.14,4.476,5.3,64.05,-4.71
01/04/2022 10:27:50.000000,36.27,19.86,8.52,6.03,8.03,12.22,7.972,8.38,65.03,-4.71
01/04/2022 10:45:05.000000,36.97,20.81,7.82,5.24,7.34,10.86,7.037,7.71,67.08,-5.42
01/04/2022 11:02:21.000000,37.77,15.12,7.47,5.62,7.05,9.62,6.329,7.4,66.95,-5.37
01/04/2022 11:19:36.000000,36.81,21.38,8.55,6.58,8.01,12.58,8.078,8.41,66.5,-5.2
01/04/2022 11:36:52.000000,39.29,22.12,8.58,6.04,8.1,10.65,6.954,8.46,66.96,-5.15
01/04/2022 11:54:07.000000,31.5,12.38,4.51,2.46,4.26,5.27,3.938,4.42,64.25,-4.93
01/04/2022 12:11:23.000000,37.94,9.08,4.22,2.04,3.92,4.85,3.762,4.12,63.16,-4.64
01/04/2022 12:28:38.000000,31.48,9.29,3.43,1.19,3.23,3.43,3.193,3.36,57.51,-3.86
01/04/2022 12:45:53.000000,31.42,9.48,3.22,0.76,2.96,3.81,3.428,3.12,56.9,-3.87
01/04/2022 13:03:09.000000,33.78,8.1,3.25,0.76,3.0,3.14,3.081,3.17,56.86,-3.56
01/04/2022 13:20:27.000000,26.58,6.29,1.38,0.0,1.27,0.05,1.352,1.32,54.25,-3.63
01/04/2022 13:37:43.000000,30.99,5.62,2.6,0.19,2.41,1.43,2.312,2.53,52.08,-2.84
01/04/2022 13:54:58.000000,38.17,11.29,5.03,3.1,4.71,6.52,5.392,4.93,52.07,-2.41
01/04/2022 14:12:13.000000,30.55,8.62,3.13,0.58,2.91,2.65,3.339,3.05,49.56,-2.56
01/04/2022 14:29:28.000000,21.28,5.52,1.48,0.19,1.34,0.38,2.385,1.39,43.9,-1.6
01/04/2022 14:46:43.000000,19.27,4.62,1.65,0.0,1.51,1.0,2.855,1.56,42.29,-0.9
01/04/2022 15:03:59.000000,36.63,15.15,6.82,3.73,6.42,7.77,6.616,6.68,44.85,0.33
01/04/2022 15:21:14.000000,29.65,13.29,6.05,2.57,5.59,7.57,6.457,5.93,44.07,-0.28
01/04/2022 15:38:30.000000,31.37,9.12,4.79,2.38,4.54,4.5,4.825,4.71,44.05,0.06
01/04/2022 15:55:45.000000,32.28,14.24,6.8,3.29,6.38,7.48,6.537,6.69,42.88,0.5
01/04/2022 16:13:00.000000,31.95,19.08,11.18,6.75,10.63,11.36,8.798,11.03,40.47,1.12
01/04/2022 16:30:15.000000,28.27,7.33,3.73,1.0,3.48,2.95,4.6,3.62,36.69,3.4
01/04/2022 16:47:30.000000,13.12,3.54,1.48,0.0,1.35,0.04,3.582,1.41,29.04,6.24
01/04/2022 17:04:44.000000,4.53,2.12,0.56,0.0,0.48,0.0,4.08,0.49,22.68,8.99
01/04/2022 17:21:58.000000,-0.95,2.12,0.5,0.0,0.42,0.0,4.2,0.44,22.63,9.98
01/04/2022 17:39:12.000000,-1.59,2.15,0.54,0.0,0.44,0.0,4.248,0.48,21.51,10.1
01/04/2022 17:56:26.000000,9.11,1.92,0.45,0.0,0.38,0.0,4.198,0.39,24.12,10.33
01/04/2022 18:13:40.000000,1.02,2.1,0.56,0.0,0.49,0.0,4.417,0.51,18.18,10.69
01/04/2022 18:30:55.000000,5.82,1.9,0.49,0.0,0.42,0.0,4.334,0.42,21.02,10.7
01/04/2022 18:48:09.000000,6.36,2.29,0.47,0.0,0.37,0.0,4.309,0.4,20.66,10.4
01/04/2022 19:05:23.000000,10.55,1.9,0.44,0.0,0.37,0.0,4.245,0.38,21.84,10.16
01/04/2022 19:22:37.000000,11.99,2.12,0.52,0.0,0.44,0.0,4.277,0.46,22.02,10.47
01/04/2022 19:39:52.000000,9.92,3.0,0.53,0.0,0.45,0.0,4.352,0.47,21.5,10.97
01/04/2022 19:57:05.000000,10.71,1.9,0.6,0.0,0.5,0.0,4.362,0.53,21.43,11.03
01/04/2022 20:14:19.000000,3.95,1.92,0.49,0.0,0.4,0.0,4.461,0.42,19.18,11.3
01/04/2022 20:31:34.000000,7.38,2.1,0.5,0.0,0.43,0.0,4.393,0.44,21.51,11.31
01/04/2022 20:48:48.000000,5.05,2.12,0.5,0.0,0.43,0.0,4.402,0.44,20.64,11.17
01/04/2022 21:06:02.000000,14.79,1.9,0.46,0.0,0.38,0.0,4.379,0.4,21.05,11.08
01/04/2022 21:23:17.000000,12.81,2.33,0.85,0.0,0.73,0.0,4.28,0.77,23.24,10.8
01/04/2022 21:40:31.000000,13.16,1.9,0.53,0.0,0.46,0.0,4.255,0.48,23.69,10.7
01/04/2022 21:57:46.000000,15.11,1.9,0.44,0.0,0.37,0.0,4.298,0.38,22.63,10.8
01/04/2022 22:15:00.000000,13.5,2.12,0.53,0.0,0.43,0.0,4.249,0.46,23.2,10.53
01/04/2022 22:32:14.000000,11.39,1.9,0.42,0.0,0.36,0.0,4.239,0.37,21.73,10.08
01/04/2022 22:49:29.000000,11.43,2.31,0.63,0.0,0.55,0.0,4.121,0.57,24.25,9.72
01/04/2022 23:06:43.000000,12.44,2.1,0.58,0.0,0.49,0.0,3.984,0.52,25.45,8.88
01/04/2022 23:23:57.000000,17.12,2.5,1.03,0.0,0.9,0.19,3.903,0.97,27.29,7.8
01/04/2022 23:41:11.000000,16.01,2.5,0.89,0.0,0.79,0.0,3.658,0.83,28.38,6.89
01/04/2022 23:58:25.000000,15.24,2.67,0.64,0.0,0.58,0.0,3.564,0.59,29.29,6.33
01/05/2022 00:15:40.000000,13.18,2.52,0.67,0.0,0.58,0.05,3.509,0.61,30.13,5.85
01/05/2022 00:32:54.000000,25.2,4.04,1.28,0.0,1.15,0.19,3.383,1.22,34.92,5.35
01/05/2022 00:50:09.000000,31.0,5.48,2.08,0.05,1.92,0.81,3.566,2.01,37.44,4.69
01/05/2022 01:07:23.000000,30.13,4.43,1.8,0.24,1.63,0.81,3.444,1.73,38.92,4.04
