InstrumentName, Columbian Elem (CS23),
StartTime, 2022-01-01 00:00:00,
EndTime, 2022-01-31 23:59:59,
Date,*Lat,*Lon
01/12/2022 09:38:04.116000,0.0,0.0
01/12/2022 09:39:05.066000,0.0,0.0
01/12/2022 09:40:05.461000,0.0,0.0
01/12/2022 09:41:03.639000,0.0,0.0
01/12/2022 09:42:03.675000,0.0,0.0
01/12/2022 09:43:04.484000,0.0,0.0
01/12/2022 09:44:04.274000,0.0,0.0
01/12/2022 09:45:06.008000,0.0,0.0
01/12/2022 09:46:04.568000,0.0,0.0
01/12/2022 09:47:04.415000,0.0,0.0
01/12/2022 09:48:03.633000,0.0,0.0
01/12/2022 09:49:04.773000,0.0,0.0
01/12/2022 09:50:03.584000,0.0,0.0
01/12/2022 09:51:04.310000,0.0,0.0
01/12/2022 09:52:04.455000,0.0,0.0
01/12/2022 09:53:05.278000,0.0,0.0
01/12/2022 09:54:06.129000,0.0,0.0
01/12/2022 09:55:04.598000,0.0,0.0
01/12/2022 09:56:03.368000,0.0,0.0
01/12/2022 09:57:03.665000,0.0,0.0
01/12/2022 09:58:04.630000,0.0,0.0
01/12/2022 09:59:04.650000,0.0,0.0
01/12/2022 10:00:28.508000,39.73891,-105.19347
01/12/2022 10:01:50.000000,39.73891,-105.19347
01/12/2022 10:03:15.202000,39.73891,-105.19347
01/12/2022 10:03:15.433000,39.73891,-105.19347
01/12/2022 10:07:21.717000,0.0,0.0
01/12/2022 10:08:05.415000,0.0,0.0
01/12/2022 10:09:05.077000,0.0,0.0
01/12/2022 10:10:04.741000,0.0,0.0
01/12/2022 10:11:05.148000,0.0,0.0
01/12/2022 10:12:03.934000,0.0,0.0
01/12/2022 10:13:04.162000,0.0,0.0
01/12/2022 10:14:03.772000,0.0,0.0
01/12/2022 10:15:04.539000,0.0,0.0
01/12/2022 10:16:05.132000,0.0,0.0
01/12/2022 10:17:05.110000,0.0,0.0
01/12/2022 10:18:04.039000,0.0,0.0
01/12/2022 10:19:03.472000,0.0,0.0
01/12/2022 10:20:04.468000,0.0,0.0
01/12/2022 10:21:03.767000,0.0,0.0
01/12/2022 10:22:04.699000,0.0,0.0
01/12/2022 10:23:05.759000,0.0,0.0
01/12/2022 10:24:05.705000,0.0,0.0
01/12/2022 10:25:04.036000,0.0,0.0
01/12/2022 10:26:05.633000,0.0,0.0
01/12/2022 10:27:04.579000,0.0,0.0
01/12/2022 10:28:03.167000,0.0,0.0
01/12/2022 10:29:03.576000,0.0,0.0
01/12/2022 10:30:04.033000,0.0,0.0
01/12/2022 10:31:04.016000,0.0,0.0
01/12/2022 10:32:04.739000,0.0,0.0
01/12/2022 10:33:03.818000,0.0,0.0
01/12/2022 10:34:04.475000,0.0,0.0
01/12/2022 10:35:04.243000,0.0,0.0
01/12/2022 10:36:05.205000,0.0,0.0
01/12/2022 10:37:04.389000,0.0,0.0
01/12/2022 10:38:04.031000,0.0,0.0
01/12/2022 10:39:04.599000,0.0,0.0
01/12/2022 10:40:03.637000,0.0,0.0
01/12/2022 10:41:03.621000,0.0,0.0
01/12/2022 10:42:04.941000,0.0,0.0
01/12/2022 10:43:05.177000,0.0,0.0
01/12/2022 10:44:04.299000,0.0,0.0
01/12/2022 10:45:04.536000,0.0,0.0
01/12/2022 10:46:05.892000,0.0,0.0
01/12/2022 10:47:03.468000,0.0,0.0
01/12/2022 10:48:04.073000,0.0,0.0
01/12/2022 10:49:04.881000,0.0,0.0
01/12/2022 10:50:05.758000,0.0,0.0
01/12/2022 10:51:04.319000,0.0,0.0
01/12/2022 10:52:05.077000,0.0,0.0
01/12/2022 10:53:05.714000,0.0,0.0
01/12/2022 10:54:05.126000,0.0,0.0
01/12/2022 10:55:04.846000,0.0,0.0
01/12/2022 10:56:03.995000,0.0,0.0
01/12/2022 10:57:03.856000,0.0,0.0
01/12/2022 10:58:03.921000,0.0,0.0
01/12/2022 10:59:04.804000,0.0,0.0
01/12/2022 11:00:27.850000,39.73891,-105.19347
01/12/2022 11:01:47.524000,39.73891,-105.19347
01/12/2022 11:03:11.383000,39.73891,-105.19347
01/12/2022 11:03:11.585000,39.73891,-105.19347
01/12/2022 11:07:02.197000,39.73891,-105.19347
01/12/2022 11:08:05.194000,39.73891,-105.19347
01/12/2022 11:09:05.270000,39.73891,-105.19347
01/12/2022 11:10:04.943000,39.73891,-105.19347
01/12/2022 11:11:04.114000,39.73891,-105.19347
01/12/2022 11:12:03.948000,39.73891,-105.19347
01/12/2022 11:13:05.598000,39.73891,-105.19347
01/12/2022 11:14:03.972000,39.73891,-105.19347
01/12/2022 11:15:04.814000,39.73891,-105.19347
01/12/2022 11:16:03.263000,39.73891,-105.19347
01/12/2022 11:17:03.502000,39.73891,-105.19347
01/12/2022 11:18:04.283000,39.73891,-105.19347
01/12/2022 11:19:06.211000,39.73891,-105.19347
01/12/2022 11:20:03.824000,39.73891,-105.19347
01/12/2022 11:21:04.003000,39.73891,-105.19347
01/12/2022 11:22:05.111000,39.73891,-105.19347
01/12/2022 11:23:05.344000,39.73891,-105.19347
01/12/2022 11:24:04.692000,39.73891,-105.19347
01/12/2022 11:25:03.000000,39.73891,-105.19347
01/12/2022 11:26:04.096000,39.73891,-105.19347
01/12/2022 11:27:03.986000,39.73891,-105.19347
01/12/2022 11:28:05.033000,39.73891,-105.19347
01/12/2022 11:29:05.428000,39.73891,-105.19347
01/12/2022 11:30:05.065000,39.73891,-105.19347
01/12/2022 11:31:05.888000,39.73891,-105.19347
01/12/2022 11:32:04.358000,39.73891,-105.19347
01/12/2022 11:33:05.070000,39.73891,-105.19347
01/12/2022 11:34:03.496000,39.73891,-105.19347
01/12/2022 11:35:04.730000,39.73891,-105.19347
01/12/2022 11:36:03.349000,39.73891,-105.19347
01/12/2022 11:37:03.151000,39.73891,-105.19347
01/12/2022 11:38:05.222000,39.73891,-105.19347
01/12/2022 11:39:05.407000,39.73891,-105.19347
01/12/2022 11:40:04.192000,39.73891,-105.19347
01/12/2022 11:41:03.862000,39.73891,-105.19347
01/12/2022 11:42:05.126000,39.73891,-105.19347
01/12/2022 11:43:04.940000,39.73891,-105.19347
01/12/2022 11:44:04.609000,39.73891,-105.19347
01/12/2022 11:45:05.294000,39.73891,-105.19347
01/12/2022 11:46:05.793000,39.73891,-105.19347
01/12/2022 11:47:04.383000,39.73891,-105.19347
01/12/2022 11:48:13.119000,39.73891,-105.19347
01/12/2022 11:49:03.728000,39.73891,-105.19347
01/12/2022 11:50:03.281000,39.73891,-105.19347
01/12/2022 11:51:04.003000,39.73891,-105.19347
01/12/2022 11:52:03.683000,39.73891,-105.19347
01/12/2022 11:53:03.448000,39.73891,-105.19347
01/12/2022 11:54:04.291000,39.73891,-105.19347
01/12/2022 11:55:04.806000,39.73891,-105.19347
01/12/2022 11:56:04.378000,39.73891,-105.19347
01/12/2022 11:57:05.380000,39.73891,-105.19347
01/12/2022 11:58:03.131000,39.73891,-105.19347
01/12/2022 11:59:03.262000,39.73891,-105.19347
01/12/2022 12:00:28.504000,39.73891,-105.19347
01/12/2022 12:01:55.666000,39.73891,-105.19347
01/12/2022 12:03:21.539000,39.73891,-105.19347
01/12/2022 12:03:21.573000,39.73891,-105.19347
01/12/2022 12:08:02.119000,0.0,0.0
01/12/2022 12:09:04.649000,0.0,0.0
01/12/2022 12:10:04.038000,0.0,0.0
01/12/2022 12:11:04.979000,0.0,0.0
01/12/2022 12:12:05.016000,0.0,0.0
01/12/2022 12:13:05.613000,0.0,0.0
01/12/2022 12:14:03.805000,0.0,0.0
01/12/2022 12:15:03.722000,0.0,0.0
01/12/2022 12:16:04.651000,0.0,0.0
01/12/2022 12:17:05.096000,0.0,0.0
01/12/2022 12:18:04.310000,0.0,0.0
01/12/2022 12:19:04.789000,0.0,0.0
01/12/2022 12:20:03.642000,0.0,0.0
01/12/2022 12:21:04.967000,0.0,0.0
01/12/2022 12:22:05.204000,0.0,0.0
01/12/2022 12:23:03.836000,0.0,0.0
01/12/2022 12:24:04.394000,0.0,0.0
01/12/2022 12:25:04.810000,0.0,0.0
01/12/2022 12:26:03.806000,0.0,0.0
01/12/2022 12:27:04.801000,0.0,0.0
01/12/2022 12:28:04.908000,0.0,0.0
01/12/2022 12:29:05.745000,0.0,0.0
01/12/2022 12:30:04.839000,0.0,0.0
01/12/2022 12:31:04.806000,0.0,0.0
01/12/2022 12:32:04.395000,0.0,0.0
01/12/2022 12:33:02.732000,0.0,0.0
01/12/2022 12:34:02.691000,0.0,0.0
01/12/2022 12:35:04.348000,0.0,0.0
01/12/2022 12:36:05.409000,0.0,0.0
01/12/2022 12:37:05.801000,0.0,0.0
01/12/2022 12:38:05.316000,0.0,0.0
01/12/2022 12:39:03.379000,0.0,0.0
01/12/2022 12:40:04.100000,0.0,0.0
01/12/2022 12:41:04.792000,0.0,0.0
01/12/2022 12:42:03.396000,0.0,0.0
01/12/2022 12:43:04.051000,0.0,0.0
01/12/2022 12:44:04.431000,0.0,0.0
01/12/2022 12:45:05.113000,0.0,0.0
01/12/2022 12:46:04.301000,0.0,0.0
01/12/2022 12:47:04.678000,0.0,0.0
01/12/2022 12:48:05.949000,0.0,0.0
01/12/2022 12:49:03.514000,0.0,0.0
01/12/2022 12:50:04.359000,0.0,0.0
01/12/2022 12:51:03.686000,0.0,0.0
01/12/2022 12:52:03.145000,0.0,0.0
01/12/2022 12:53:04.437000,0.0,0.0
01/12/2022 12:54:04.795000,0.0,0.0
01/12/2022 12:55:05.436000,0.0,0.0
01/12/2022 12:56:04.610000,0.0,0.0
01/12/2022 12:57:04.944000,0.0,0.0
01/12/2022 12:58:05.585000,0.0,0.0
01/12/2022 12:59:05.143000,0.0,0.0
01/12/2022 13:00:30.177000,39.74083,-105.19865
01/12/2022 13:01:49.218000,39.74083,-105.19865
01/12/2022 13:03:12.520000,39.74083,-105.19865
01/12/2022 13:03:12.549000,39.74083,-105.19865
01/12/2022 13:04:34.320000,39.74083,-105.19865
01/12/2022 13:05:43.473000,39.74083,-105.19865
01/12/2022 13:06:55.796000,39.74083,-105.19865
01/12/2022 13:08:10.673000,39.74083,-105.19865
01/12/2022 13:08:10.838000,39.74083,-105.19865
01/12/2022 13:09:31.981000,39.74083,-105.19865
01/12/2022 13:10:49.991000,39.74083,-105.19865
01/12/2022 13:12:05.573000,39.74083,-105.19865
01/12/2022 13:12:05.719000,39.74083,-105.19865
01/12/2022 13:13:22.763000,39.74083,-105.19865
01/12/2022 13:14:37.288000,39.74083,-105.19865
01/12/2022 13:15:58.563000,39.74083,-105.19865
01/12/2022 13:17:24.953000,39.74083,-105.19865
01/12/2022 13:17:25.042000,39.74083,-105.19865
01/12/2022 13:21:11.523000,38.0,-97.0
01/12/2022 13:22:08.454000,38.0,-97.0
01/12/2022 13:23:08.108000,38.0,-97.0
01/12/2022 13:24:07.774000,38.0,-97.0
01/12/2022 13:25:08.514000,38.0,-97.0
01/12/2022 13:26:10.491000,38.0,-97.0
01/12/2022 13:27:08.003000,38.0,-97.0
01/12/2022 13:28:09.152000,38.0,-97.0
01/12/2022 13:29:06.850000,38.0,-97.0
01/12/2022 13:30:09.311000,38.0,-97.0
01/12/2022 13:31:07.808000,38.0,-97.0
01/12/2022 13:32:08.815000,38.0,-97.0
01/12/2022 13:33:07.624000,38.0,-97.0
01/12/2022 13:34:08.388000,38.0,-97.0
01/12/2022 13:35:07.841000,38.0,-97.0
01/12/2022 13:36:08.330000,38.0,-97.0
01/12/2022 13:37:07.579000,38.0,-97.0
01/12/2022 13:38:08.452000,38.0,-97.0
01/12/2022 13:39:09.280000,38.0,-97.0
01/12/2022 13:40:08.434000,38.0,-97.0
01/12/2022 13:41:08.687000,38.0,-97.0
01/12/2022 13:42:08.418000,38.0,-97.0
01/12/2022 13:43:06.664000,38.0,-97.0
01/12/2022 13:44:07.792000,38.0,-97.0
01/12/2022 13:45:07.485000,38.0,-97.0
01/12/2022 13:46:08.160000,38.0,-97.0
01/12/2022 13:47:08.495000,38.0,-97.0
01/12/2022 13:48:09.802000,38.0,-97.0
01/12/2022 13:49:06.844000,38.0,-97.0
01/12/2022 13:50:07.700000,38.0,-97.0
01/12/2022 13:51:09.367000,38.0,-97.0
01/12/2022 13:52:08.345000,38.0,-97.0
01/12/2022 13:53:07.955000,38.0,-97.0
01/12/2022 13:54:08.782000,38.0,-97.0
01/12/2022 13:55:06.686000,38.0,-97.0
01/12/2022 13:56:07.610000,38.0,-97.0
01/12/2022 13:57:06.673000,38.0,-97.0
01/12/2022 13:58:06.521000,38.0,-97.0
01/12/2022 13:59:08.204000,38.0,-97.0
01/12/2022 14:00:32.716000,39.73891,-105.19347
01/12/2022 14:01:48.206000,39.73891,-105.19347
01/12/2022 14:03:04.794000,39.73891,-105.19347
01/12/2022 14:03:05.248000,39.73891,-105.19347
01/12/2022 14:04:17.446000,39.73891,-105.19347
01/12/2022 14:05:36.134000,39.73891,-105.19347
01/12/2022 14:07:02.283000,39.73891,-105.19347
01/12/2022 14:07:05.762000,39.73891,-105.19347
01/12/2022 14:08:19.220000,39.73891,-105.19347
01/12/2022 14:09:33.478000,39.73891,-105.19347
01/12/2022 14:10:44.463000,39.73891,-105.19347
01/12/2022 14:11:53.505000,39.73891,-105.19347
01/12/2022 14:13:09.003000,39.73891,-105.19347
01/12/2022 14:13:09.058000,39.73891,-105.19347
01/12/2022 14:14:11.724000,39.73891,-105.19347
01/12/2022 14:15:23.352000,39.73891,-105.19347
01/12/2022 14:16:35.657000,39.73891,-105.19347
01/12/2022 14:17:29.167000,39.73891,-105.19347
01/12/2022 14:18:40.050000,39.73891,-105.19347
01/12/2022 14:19:54.447000,39.73891,-105.19347
01/12/2022 14:21:03.882000,39.73891,-105.19347
01/12/2022 14:21:07.244000,39.73891,-105.19347
01/12/2022 14:22:16.777000,39.73891,-105.19347
01/12/2022 14:23:34.841000,39.73891,-105.19347
01/12/2022 14:24:45.384000,39.73891,-105.19347
01/12/2022 14:26:03.358000,39.73891,-105.19347
01/12/2022 14:26:03.532000,39.73891,-105.19347
01/12/2022 14:27:11.806000,39.73891,-105.19347
01/12/2022 14:28:24.855000,39.73891,-105.19347
01/12/2022 14:29:34.159000,39.73891,-105.19347
01/12/2022 14:30:41.519000,39.73891,-105.19347
01/12/2022 14:32:02.358000,39.73891,-105.19347
01/12/2022 14:32:02.695000,39.73891,-105.19347
01/12/2022 14:33:07.653000,39.73891,-105.19347
01/12/2022 14:34:17.489000,39.73891,-105.19347
01/12/2022 14:35:29.891000,39.73891,-105.19347
01/12/2022 14:36:38.844000,39.73891,-105.19347
01/12/2022 14:37:50.745000,39.73891,-105.19347
01/12/2022 14:39:07.986000,39.73891,-105.19347
01/12/2022 14:39:08.165000,39.73891,-105.19347
01/12/2022 14:43:06.732000,39.73891,-105.19347
01/12/2022 14:44:08.377000,39.73891,-105.19347
01/12/2022 14:45:07.977000,39.73891,-105.19347
01/12/2022 14:46:08.589000,39.73891,-105.19347
01/12/2022 14:47:09.303000,39.73891,-105.19347
01/12/2022 14:48:09.334000,39.73891,-105.19347
01/12/2022 14:49:07.509000,39.73891,-105.19347
01/12/2022 14:50:09.645000,39.73891,-105.19347
01/12/2022 14:51:07.342000,39.73891,-105.19347
01/12/2022 14:52:08.484000,39.73891,-105.19347
01/12/2022 14:53:07.902000,39.73891,-105.19347
01/12/2022 14:54:08.438000,39.73891,-105.19347
01/12/2022 14:55:09.931000,39.73891,-105.19347
01/12/2022 14:56:07.804000,39.73891,-105.19347
01/12/2022 14:57:08.172000,39.73891,-105.19347
01/12/2022 14:58:09.178000,39.73891,-105.19347
01/12/2022 14:59:08.493000,39.73891,-105.19347
01/12/2022 15:00:33.595000,39.74083,-105.19865
01/12/2022 15:01:45.387000,39.74083,-105.19865
01/12/2022 15:02:54.549000,39.74083,-105.19865
01/12/2022 15:04:04.285000,39.74083,-105.19865
01/12/2022 15:04:07.925000,39.74083,-105.19865
01/12/2022 15:05:19.176000,39.74083,-105.19865
01/12/2022 15:06:24.816000,39.74083,-105.19865
01/12/2022 15:07:36.343000,39.74083,-105.19865
01/12/2022 15:08:49.856000,39.74083,-105.19865
01/12/2022 15:10:04.103000,39.74083,-105.19865
01/12/2022 15:10:07.361000,39.74083,-105.19865
01/12/2022 15:11:25.222000,39.74083,-105.19865
01/12/2022 15:12:37.066000,39.74083,-105.19865
01/12/2022 15:13:46.695000,39.74083,-105.19865
01/12/2022 15:14:59.689000,39.74083,-105.19865
01/12/2022 15:16:10.699000,39.74083,-105.19865
01/12/2022 15:16:10.766000,39.74083,-105.19865
01/12/2022 15:17:16.768000,39.74083,-105.19865
01/12/2022 15:18:21.399000,39.74083,-105.19865
01/12/2022 15:19:35.461000,39.74083,-105.19865
01/12/2022 15:20:54.931000,39.74083,-105.19865
01/12/2022 15:22:02.806000,39.74083,-105.19865
01/12/2022 15:22:06.046000,39.74083,-105.19865
01/12/2022 15:23:17.545000,39.74083,-105.19865
01/12/2022 15:24:26.072000,39.74083,-105.19865
01/12/2022 15:25:36.443000,39.74083,-105.19865
01/12/2022 15:26:52.628000,39.74083,-105.19865
01/12/2022 15:28:05.600000,39.74083,-105.19865
01/12/2022 15:28:06.119000,39.74083,-105.19865
01/12/2022 15:29:11.471000,39.74083,-105.19865
01/12/2022 15:30:14.186000,39.74083,-105.19865
01/12/2022 15:31:17.556000,39.74083,-105.19865
01/12/2022 15:32:17.746000,39.74083,-105.19865
01/12/2022 15:33:23.486000,39.74083,-105.19865
01/12/2022 15:34:27.320000,39.74083,-105.19865
01/12/2022 15:35:34.819000,39.74083,-105.19865
01/12/2022 15:36:38.841000,39.74083,-105.19865
01/12/2022 15:37:41.558000,39.74083,-105.19865
01/12/2022 15:38:44.969000,39.74083,-105.19865
01/12/2022 15:39:50.212000,39.74083,-105.19865
01/12/2022 15:40:59.975000,39.74083,-105.19865
01/12/2022 15:42:04.684000,39.74083,-105.19865
01/12/2022 15:42:05.188000,39.74083,-105.19865
01/12/2022 15:43:08.614000,39.74083,-105.19865
01/12/2022 15:44:13.309000,39.74083,-105.19865
01/12/2022 15:45:18.153000,39.74083,-105.19865
01/12/2022 15:46:30.488000,39.74083,-105.19865
01/12/2022 15:47:39.364000,39.74083,-105.19865
01/12/2022 15:48:54.406000,39.74083,-105.19865
01/12/2022 15:50:01.486000,39.74083,-105.19865
01/12/2022 15:50:01.945000,39.74083,-105.19865
01/12/2022 15:51:17.148000,39.74083,-105.19865
01/12/2022 15:52:29.289000,39.74083,-105.19865
01/12/2022 15:53:33.956000,39.74083,-105.19865
01/12/2022 15:54:36.116000,39.74083,-105.19865
01/12/2022 15:55:38.028000,39.74083,-105.19865
01/12/2022 15:56:43.367000,39.74083,-105.19865
01/12/2022 15:57:51.534000,39.74083,-105.19865
01/12/2022 15:59:00.985000,39.74083,-105.19865
01/12/2022 15:59:03.916000,39.74083,-105.19865
01/12/2022 16:00:27.605000,39.74083,-105.19865
01/12/2022 16:01:41.282000,39.74083,-105.19865
01/12/2022 16:02:02.921000,39.74083,-105.19865
01/12/2022 16:03:02.365000,39.74083,-105.19865
01/12/2022 16:04:03.143000,39.74083,-105.19865
01/12/2022 16:05:02.839000,39.74083,-105.19865
01/12/2022 16:06:04.057000,39.74083,-105.19865
01/12/2022 16:07:04.209000,39.74083,-105.19865
01/12/2022 16:08:04.552000,39.74083,-105.19865
01/12/2022 16:09:05.116000,39.74083,-105.19865
01/12/2022 16:10:03.382000,39.74083,-105.19865
01/12/2022 16:11:03.442000,39.74083,-105.19865
01/12/2022 16:12:03.852000,39.74083,-105.19865
01/12/2022 16:13:02.655000,39.74083,-105.19865
01/12/2022 16:14:02.681000,39.74083,-105.19865
01/12/2022 16:15:03.486000,39.74083,-105.19865
01/12/2022 16:16:04.859000,39.74083,-105.19865
01/12/2022 16:17:05.490000,39.74083,-105.19865
01/12/2022 16:18:04.570000,39.74083,-105.19865
01/12/2022 16:19:04.889000,39.74083,-105.19865
01/12/2022 16:20:05.341000,39.74083,-105.19865
01/12/2022 16:21:04.986000,39.74083,-105.19865
01/12/2022 16:22:03.567000,39.74083,-105.19865
01/12/2022 16:23:04.680000,39.74083,-105.19865
01/12/2022 16:24:04.029000,39.74083,-105.19865
01/12/2022 16:25:04.864000,39.74083,-105.19865
01/12/2022 16:26:03.548000,39.74083,-105.19865
01/12/2022 16:27:03.690000,39.74083,-105.19865
01/12/2022 16:28:03.116000,39.74083,-105.19865
01/12/2022 16:29:03.916000,39.74083,-105.19865
01/12/2022 16:30:03.275000,39.74083,-105.19865
01/12/2022 16:31:05.213000,39.74083,-105.19865
01/12/2022 16:32:03.713000,39.74083,-105.19865
01/12/2022 16:33:03.730000,39.74083,-105.19865
01/12/2022 16:34:05.467000,39.74083,-105.19865
01/12/2022 16:35:03.794000,39.74083,-105.19865
01/12/2022 16:36:03.431000,39.74083,-105.19865
01/12/2022 16:37:04.338000,39.74083,-105.19865
01/12/2022 16:38:03.088000,39.74083,-105.19865
01/12/2022 16:39:03.989000,39.74083,-105.19865
01/12/2022 16:40:02.989000,39.74083,-105.19865
01/12/2022 16:41:02.999000,39.74083,-105.19865
01/12/2022 16:42:04.696000,39.74083,-105.19865
01/12/2022 16:43:04.826000,39.74083,-105.19865
01/12/2022 16:44:03.519000,39.74083,-105.19865
01/12/2022 16:45:04.876000,39.74083,-105.19865
01/12/2022 16:46:04.715000,39.74083,-105.19865
01/12/2022 16:47:03.437000,39.74083,-105.19865
01/12/2022 16:48:04.018000,39.74083,-105.19865
01/12/2022 16:49:04.860000,39.74083,-105.19865
01/12/2022 16:50:05.533000,39.74083,-105.19865
01/12/2022 16:51:06.056000,39.74083,-105.19865
01/12/2022 16:52:04.064000,39.74083,-105.19865
01/12/2022 16:53:04.683000,39.74083,-105.19865
01/12/2022 16:54:05.006000,39.74083,-105.19865
01/12/2022 16:55:04.959000,39.74083,-105.19865
01/12/2022 16:56:05.840000,39.74083,-105.19865
01/12/2022 16:57:04.476000,39.74083,-105.19865
01/12/2022 16:58:03.460000,39.74083,-105.19865
01/12/2022 16:59:05.042000,39.74083,-105.19865
01/12/2022 17:00:30.818000,39.74083,-105.19865
01/12/2022 17:01:43.026000,39.74083,-105.19865
01/12/2022 17:02:56.593000,39.74083,-105.19865
01/12/2022 17:03:58.691000,39.74083,-105.19865
01/12/2022 17:04:02.040000,39.74083,-105.19865
01/12/2022 17:05:13.630000,39.74083,-105.19865
01/12/2022 17:06:19.360000,39.74083,-105.19865
01/12/2022 17:07:33.003000,39.74083,-105.19865
01/12/2022 17:08:44.676000,39.74083,-105.19865
01/12/2022 17:09:55.892000,39.74083,-105.19865
01/12/2022 17:11:00.957000,39.74083,-105.19865
01/12/2022 17:11:01.410000,39.74083,-105.19865
01/12/2022 17:12:04.417000,39.74083,-105.19865
01/12/2022 17:13:10.893000,39.74083,-105.19865
01/12/2022 17:14:21.860000,39.74083,-105.19865
01/12/2022 17:15:28.574000,39.74083,-105.19865
01/12/2022 17:16:36.366000,39.74083,-105.19865
01/12/2022 17:17:52.605000,39.74083,-105.19865
01/12/2022 17:19:01.986000,39.74083,-105.19865
01/12/2022 17:19:02.464000,39.74083,-105.19865
01/12/2022 17:20:16.064000,39.74083,-105.19865
01/12/2022 17:21:21.316000,39.74083,-105.19865
01/12/2022 17:22:34.784000,39.74083,-105.19865
01/12/2022 17:23:47.761000,39.74083,-105.19865
01/12/2022 17:25:10.910000,39.74083,-105.19865
01/12/2022 17:25:11.092000,39.74083,-105.19865
01/12/2022 17:26:21.959000,39.74083,-105.19865
01/12/2022 17:27:42.583000,39.74083,-105.19865
01/12/2022 17:28:59.524000,39.74083,-105.19865
01/12/2022 17:29:03.625000,39.74083,-105.19865
01/12/2022 17:30:05.883000,39.74083,-105.19865
01/12/2022 17:31:20.573000,39.74083,-105.19865
01/12/2022 17:32:40.853000,39.74083,-105.19865
01/12/2022 17:33:51.942000,39.74083,-105.19865
01/12/2022 17:35:07.844000,39.74083,-105.19865
01/12/2022 17:37:02.101000,39.74083,-105.19865
01/12/2022 17:38:04.680000,39.74083,-105.19865
01/12/2022 17:39:04.485000,39.74083,-105.19865
01/12/2022 17:40:05.522000,39.74083,-105.19865
01/12/2022 17:41:04.697000,39.74083,-105.19865
01/12/2022 17:42:06.517000,39.74083,-105.19865
01/12/2022 17:43:03.988000,39.74083,-105.19865
01/12/2022 17:44:06.290000,39.74083,-105.19865
01/12/2022 17:45:04.558000,39.74083,-105.19865
01/12/2022 17:46:05.527000,39.74083,-105.19865
01/12/2022 17:47:03.357000,39.74083,-105.19865
01/12/2022 17:48:03.919000,39.74083,-105.19865
01/12/2022 17:49:05.482000,39.74083,-105.19865
01/12/2022 17:50:05.449000,39.74083,-105.19865
01/12/2022 17:51:05.581000,39.74083,-105.19865
01/12/2022 17:52:05.190000,39.74083,-105.19865
01/12/2022 17:53:05.857000,39.74083,-105.19865
01/12/2022 17:54:05.065000,39.74083,-105.19865
01/12/2022 17:55:05.707000,39.74083,-105.19865
01/12/2022 17:56:06.331000,39.74083,-105.19865
01/12/2022 17:57:04.203000,39.74083,-105.19865
01/12/2022 17:58:05.556000,39.74083,-105.19865
01/12/2022 17:59:05.187000,39.74083,-105.19865
01/12/2022 18:00:30.354000,39.73891,-105.19347
01/12/2022 18:01:34.506000,39.73891,-105.19347
01/12/2022 18:02:22.515000,39.73891,-105.19347
01/12/2022 18:03:24.714000,39.73891,-105.19347
01/12/2022 18:04:22.909000,39.73891,-105.19347
01/12/2022 18:05:23.473000,39.73891,-105.19347
01/12/2022 18:06:25.332000,39.73891,-105.19347
01/12/2022 18:07:28.596000,39.73891,-105.19347
01/12/2022 18:08:28.688000,39.73891,-105.19347
01/12/2022 18:09:29.585000,39.73891,-105.19347
01/12/2022 18:10:40.014000,39.73891,-105.19347
01/12/2022 18:11:44.672000,39.73891,-105.19347
01/12/2022 18:12:43.579000,39.73891,-105.19347
01/12/2022 18:13:39.076000,39.73891,-105.19347
01/12/2022 18:14:43.211000,39.73891,-105.19347
01/12/2022 18:15:46.459000,39.73891,-105.19347
01/12/2022 18:16:50.577000,39.73891,-105.19347
01/12/2022 18:17:50.742000,39.73891,-105.19347
01/12/2022 18:18:50.899000,39.73891,-105.19347
01/12/2022 18:19:54.687000,39.73891,-105.19347
01/12/2022 18:20:48.501000,39.73891,-105.19347
01/12/2022 18:21:48.752000,39.73891,-105.19347
01/12/2022 18:22:56.533000,39.73891,-105.19347
01/12/2022 18:24:00.452000,39.73891,-105.19347
01/12/2022 18:24:03.613000,39.73891,-105.19347
01/12/2022 18:25:03.854000,39.73891,-105.19347
01/12/2022 18:26:05.586000,39.73891,-105.19347
01/12/2022 18:27:13.361000,39.73891,-105.19347
01/12/2022 18:28:22.393000,39.73891,-105.19347
01/12/2022 18:29:35.160000,39.73891,-105.19347
01/12/2022 18:30:37.864000,39.73891,-105.19347
01/12/2022 18:31:35.559000,39.73891,-105.19347
01/12/2022 18:32:31.791000,39.73891,-105.19347
01/12/2022 18:33:39.035000,39.73891,-105.19347
01/12/2022 18:34:43.729000,39.73891,-105.19347
01/12/2022 18:35:49.780000,39.73891,-105.19347
01/12/2022 18:36:55.900000,39.73891,-105.19347
01/12/2022 18:37:57.497000,39.73891,-105.19347
01/12/2022 18:38:02.314000,39.73891,-105.19347
01/12/2022 18:39:14.405000,39.73891,-105.19347
01/12/2022 18:40:21.365000,39.73891,-105.19347
01/12/2022 18:41:28.259000,39.73891,-105.19347
01/12/2022 18:42:32.081000,39.73891,-105.19347
01/12/2022 18:43:47.782000,39.73891,-105.19347
01/12/2022 18:44:57.487000,39.73891,-105.19347
01/12/2022 18:45:58.925000,39.73891,-105.19347
01/12/2022 18:46:02.481000,39.73891,-105.19347
01/12/2022 18:47:08.216000,39.73891,-105.19347
