InstrumentName, CAMP,,,,,
StartTime, 2022-01-01 00:00:00,,,,,
EndTime, 2022-01-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
01/01/2022 00:00:00.000000,0.206,8.0,21.0,9.7,6.8,0.0
01/01/2022 01:00:00.000000,0.198,7.0,14.0,24.6,17.0,0.0
01/01/2022 02:00:00.000000,0.211,9.0,13.0,18.9,14.2,0.0
01/01/2022 03:00:00.000000,0.237,10.0,13.0,15.1,12.0,0.0
01/01/2022 04:00:00.000000,0.218,,14.0,13.8,10.7,0.0
01/01/2022 05:00:00.000000,0.201,10.0,16.0,12.0,9.1,0.0
01/01/2022 06:00:00.000000,0.244,10.0,18.0,12.4,9.4,0.0
01/01/2022 07:00:00.000000,0.234,10.0,18.0,13.6,10.8,0.0
01/01/2022 08:00:00.000000,0.182,10.0,16.0,12.7,10.1,0.0
01/01/2022 10:00:00.000000,0.189,11.0,18.0,14.4,12.1,0.0
01/01/2022 11:00:00.000000,0.2,10.0,20.0,10.3,8.9,0.0
01/01/2022 12:00:00.000000,0.213,10.0,22.0,7.6,6.5,0.0
01/01/2022 13:00:00.000000,0.197,10.0,23.0,8.5,7.0,0.0
01/01/2022 14:00:00.000000,0.202,12.0,21.0,15.0,11.1,0.0
01/01/2022 15:00:00.000000,0.219,12.0,22.0,10.8,8.0,0.0
01/01/2022 16:00:00.000000,0.228,13.0,22.0,27.5,7.4,0.0
01/01/2022 17:00:00.000000,0.246,13.0,22.0,16.6,6.7,0.0
01/01/2022 18:00:00.000000,0.264,13.0,22.0,52.8,9.7,0.0
01/01/2022 19:00:00.000000,0.277,11.0,25.0,10.3,7.4,0.0
01/01/2022 20:00:00.000000,0.276,12.0,25.0,20.9,8.9,0.0
01/01/2022 21:00:00.000000,0.293,15.0,23.0,13.6,9.6,0.0
01/01/2022 22:00:00.000000,0.341,22.0,18.0,12.5,10.5,0.0
01/01/2022 23:00:00.000000,0.367,26.0,12.0,12.3,10.9,0.0
01/02/2022 00:00:00.000000,0.444,35.0,5.0,13.1,11.6,0.0
01/02/2022 01:00:00.000000,0.593,39.0,2.0,19.6,17.6,0.0
01/02/2022 02:00:00.000000,0.379,27.0,7.0,21.1,19.6,0.0
01/02/2022 03:00:00.000000,0.345,26.0,6.0,20.1,18.7,0.0
01/02/2022 04:00:00.000000,0.289,,9.0,15.3,14.4,0.0
01/02/2022 05:00:00.000000,0.335,23.0,13.0,13.4,11.0,0.0
01/02/2022 06:00:00.000000,0.306,27.0,11.0,10.0,8.6,0.0
01/02/2022 07:00:00.000000,0.261,28.0,14.0,7.9,6.1,0.0
01/02/2022 08:00:00.000000,0.231,21.0,22.0,6.2,4.1,0.0
01/02/2022 10:00:00.000000,0.204,15.0,29.0,11.5,2.3,0.0
01/02/2022 11:00:00.000000,0.193,10.0,34.0,4.2,1.7,0.0
01/02/2022 12:00:00.000000,0.219,19.0,24.0,3.8,1.8,0.0
01/02/2022 13:00:00.000000,0.242,21.0,24.0,4.1,1.6,0.0
01/02/2022 14:00:00.000000,0.307,27.0,18.0,3.5,2.1,0.0
01/02/2022 15:00:00.000000,0.298,23.0,22.0,3.7,2.2,0.0
01/02/2022 16:00:00.000000,0.259,15.0,29.0,4.1,2.2,0.0
01/02/2022 17:00:00.000000,0.327,15.0,30.0,13.9,4.1,0.0
01/02/2022 18:00:00.000000,0.374,15.0,31.0,21.3,5.6,0.0
