InstrumentName, Welby,,,
StartTime, 2020-10-01 00:00:00,,,
EndTime, 2020-10-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
10/01/2020 00:00:00.000000,7.0,31.0,35.8,0.0
10/01/2020 01:00:00.000000,13.0,23.0,46.1,0.0
10/01/2020 02:00:00.000000,17.0,16.0,49.4,0.0
10/01/2020 03:00:00.000000,18.0,11.0,43.1,0.0
10/01/2020 04:00:00.000000,,8.0,49.1,0.0
10/01/2020 05:00:00.000000,17.0,11.0,44.9,0.0
10/01/2020 06:00:00.000000,6.0,23.0,27.6,0.0
10/01/2020 07:00:00.000000,4.0,29.0,31.7,0.0
10/01/2020 08:00:00.000000,5.0,27.0,27.6,0.0
10/01/2020 09:00:00.000000,6.0,23.0,24.2,0.0
10/01/2020 10:00:00.000000,21.0,6.0,32.2,0.0
10/01/2020 11:00:00.000000,23.0,3.0,40.8,0.0
10/01/2020 12:00:00.000000,26.0,2.0,47.9,0.0
10/01/2020 13:00:00.000000,29.0,1.0,115.0,1.0
10/01/2020 14:00:00.000000,28.0,10.0,59.4,0.0
10/01/2020 15:00:00.000000,14.0,24.0,32.9,0.0
10/01/2020 16:00:00.000000,15.0,26.0,31.9,0.0
10/01/2020 17:00:00.000000,8.0,35.0,21.7,0.0
10/01/2020 18:00:00.000000,7.0,39.0,24.1,0.0
10/01/2020 19:00:00.000000,6.0,43.0,21.3,0.0
10/01/2020 20:00:00.000000,5.0,45.0,22.6,0.0
10/01/2020 21:00:00.000000,6.0,47.0,28.7,0.0
10/01/2020 22:00:00.000000,7.0,44.0,31.7,0.0
10/01/2020 23:00:00.000000,5.0,43.0,27.6,0.0
10/02/2020 00:00:00.000000,17.0,28.0,61.9,0.0
10/02/2020 01:00:00.000000,23.0,19.0,45.3,0.0
10/02/2020 02:00:00.000000,21.0,16.0,48.3,0.0
10/02/2020 03:00:00.000000,24.0,11.0,50.9,0.0
10/02/2020 04:00:00.000000,,9.0,43.8,0.0
10/02/2020 05:00:00.000000,30.0,3.0,45.9,0.0
10/02/2020 06:00:00.000000,33.0,4.0,42.8,0.0
10/02/2020 07:00:00.000000,31.0,5.0,33.3,0.0
10/02/2020 08:00:00.000000,26.0,9.0,32.5,0.0
10/02/2020 09:00:00.000000,21.0,13.0,31.6,0.0
10/02/2020 10:00:00.000000,16.0,17.0,27.7,0.0
10/02/2020 11:00:00.000000,16.0,16.0,44.1,0.0
10/02/2020 12:00:00.000000,23.0,9.0,52.6,0.0
10/02/2020 13:00:00.000000,32.0,,190.6,1.0
10/02/2020 14:00:00.000000,34.0,5.0,152.2,1.0
10/02/2020 15:00:00.000000,33.0,10.0,91.9,1.0
10/02/2020 16:00:00.000000,27.0,23.0,88.9,1.0
10/02/2020 17:00:00.000000,15.0,36.0,53.7,0.0
10/02/2020 18:00:00.000000,6.0,43.0,31.5,0.0
10/02/2020 19:00:00.000000,4.0,51.0,30.6,0.0
10/02/2020 20:00:00.000000,3.0,59.0,38.6,0.0
10/02/2020 21:00:00.000000,4.0,62.0,44.3,0.0
10/02/2020 22:00:00.000000,4.0,61.0,43.2,0.0
10/02/2020 23:00:00.000000,13.0,51.0,66.7,0.0
10/03/2020 00:00:00.000000,22.0,42.0,73.4,0.0
10/03/2020 01:00:00.000000,34.0,26.0,66.0,0.0
10/03/2020 02:00:00.000000,39.0,15.0,74.0,0.0
10/03/2020 03:00:00.000000,32.0,23.0,95.8,0.0
10/03/2020 04:00:00.000000,,32.0,,0.0
10/03/2020 05:00:00.000000,2.0,30.0,110.1,0.0
10/03/2020 06:00:00.000000,3.0,27.0,83.6,0.0
10/03/2020 07:00:00.000000,7.0,20.0,80.4,0.0
10/03/2020 08:00:00.000000,7.0,18.0,74.9,0.0
10/03/2020 09:00:00.000000,13.0,10.0,69.2,0.0
10/03/2020 10:00:00.000000,18.0,4.0,74.6,0.0
10/03/2020 11:00:00.000000,18.0,4.0,74.2,0.0
10/03/2020 12:00:00.000000,23.0,1.0,85.8,0.0
10/03/2020 13:00:00.000000,26.0,2.0,113.5,0.0
10/03/2020 14:00:00.000000,27.0,5.0,88.5,1.0
10/03/2020 15:00:00.000000,22.0,14.0,80.7,1.0
10/03/2020 16:00:00.000000,12.0,28.0,52.3,0.0
10/03/2020 17:00:00.000000,3.0,39.0,19.7,0.0
10/03/2020 18:00:00.000000,2.0,43.0,23.0,0.0
10/03/2020 19:00:00.000000,3.0,46.0,27.5,0.0
10/03/2020 20:00:00.000000,2.0,47.0,27.4,0.0
10/03/2020 21:00:00.000000,2.0,48.0,26.5,0.0
10/03/2020 22:00:00.000000,2.0,49.0,30.1,0.0
10/03/2020 23:00:00.000000,3.0,48.0,24.1,0.0
10/04/2020 00:00:00.000000,5.0,40.0,32.7,0.0
10/04/2020 01:00:00.000000,15.0,26.0,40.2,0.0
10/04/2020 02:00:00.000000,18.0,19.0,55.1,0.0
10/04/2020 03:00:00.000000,33.0,3.0,63.8,0.0
10/04/2020 04:00:00.000000,,3.0,62.0,0.0
10/04/2020 05:00:00.000000,26.0,8.0,42.1,0.0
10/04/2020 06:00:00.000000,27.0,9.0,48.5,0.0
10/04/2020 07:00:00.000000,24.0,10.0,39.5,0.0
10/04/2020 08:00:00.000000,27.0,6.0,41.6,0.0
10/04/2020 09:00:00.000000,29.0,1.0,50.2,0.0
10/04/2020 10:00:00.000000,28.0,2.0,38.5,0.0
10/04/2020 11:00:00.000000,26.0,3.0,33.0,0.0
10/04/2020 12:00:00.000000,23.0,6.0,31.9,0.0
10/04/2020 13:00:00.000000,18.0,11.0,32.9,0.0
10/04/2020 14:00:00.000000,19.0,15.0,37.7,0.0
10/04/2020 15:00:00.000000,16.0,25.0,29.3,0.0
10/04/2020 16:00:00.000000,14.0,32.0,31.6,0.0
10/04/2020 17:00:00.000000,7.0,43.0,23.9,1.0
10/04/2020 18:00:00.000000,3.0,50.0,15.8,0.0
10/04/2020 19:00:00.000000,2.0,53.0,15.9,0.0
