InstrumentName, JFK High School (AKLZ678D_3.2),,,,,,,,
StartTime, 2020-10-01 00:00:00,,,,,,,,
EndTime, 2020-10-31 23:59:59,,,,,,,,
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,relHumid,temperature
10/01/2020 00:04:05.000000,22.992399,11.705882,17.036472,8.0,16.319412,11.235294,16.995293,24.138247,23.413826
10/01/2020 00:11:40.000000,24.060677,15.096386,19.010841,9.240963,18.209394,13.373493,18.920603,24.657053,22.973221
10/01/2020 00:19:14.000000,25.052229,12.047619,18.046192,8.523809,17.388096,11.714287,18.028097,24.96376,22.607384
10/01/2020 00:26:48.000000,25.888977,15.882353,20.741177,10.411765,20.024704,13.941176,20.708822,25.590906,22.225525
10/01/2020 00:34:23.000000,24.001936,11.823529,16.807058,7.823529,16.210588,11.117647,16.764116,25.790798,21.843674
10/01/2020 00:41:57.000000,27.095139,11.285715,17.502857,8.190477,16.890476,11.238096,17.460955,26.623941,21.547264
10/01/2020 00:49:32.000000,28.190365,12.857143,16.05143,8.0,15.304286,11.428572,15.989048,26.890974,21.20813
10/01/2020 00:57:06.000000,28.62159,13.0,16.646988,8.240964,15.979278,12.277108,16.556385,27.051193,20.898376
10/01/2020 01:04:40.000000,28.832294,14.904762,16.903336,8.047619,16.148096,13.0,16.759048,27.385366,20.559242
10/01/2020 01:12:15.000000,26.455584,12.823529,15.93647,7.058824,15.229411,11.058824,15.85353,27.621881,20.305565
10/01/2020 01:19:49.000000,26.704157,11.705882,16.250589,8.235294,15.624117,11.470589,16.21353,27.695126,20.05188
10/01/2020 01:27:23.000000,26.767178,12.411765,17.847059,8.0,17.249413,11.941176,17.806471,27.823301,19.782181
10/01/2020 01:34:58.000000,24.868103,13.176471,16.205294,7.470588,15.504705,11.941176,16.162352,27.873655,19.544518
10/01/2020 01:42:33.000000,28.830093,11.823529,15.617647,7.470588,14.950588,11.294118,15.587646,27.823301,19.389641
10/01/2020 01:50:07.000000,31.46104,11.823529,15.99706,7.764706,15.409411,11.294118,15.969999,28.969254,19.234756
10/01/2020 01:57:42.000000,31.68792,11.058824,14.212941,6.764706,13.694117,10.470589,14.152942,28.889906,19.021133
10/01/2020 02:05:16.000000,27.340109,9.882353,11.904706,5.470588,11.32,8.705882,11.85,28.342108,18.823528
10/01/2020 02:12:51.000000,29.853321,9.941176,13.015882,5.941176,12.532353,8.941176,12.962941,28.91432,18.641949
10/01/2020 02:20:25.000000,25.476051,7.529412,11.121177,4.764706,10.657647,7.529412,11.091764,28.982986,18.50042
10/01/2020 02:28:00.000000,23.619259,8.941176,11.808235,5.470588,11.314118,8.0,11.752354,28.996719,18.313496
10/01/2020 02:35:35.000000,25.379948,13.294118,16.701176,8.176471,15.929413,12.823529,16.650589,29.329367,18.131916
10/01/2020 02:43:09.000000,26.328987,12.705882,14.382353,7.235294,13.694118,11.0,14.308235,30.006866,17.934311
10/01/2020 02:50:44.000000,27.080818,9.0,11.075294,5.176471,10.579412,8.0,11.027059,30.33341,17.736706
