InstrumentName, Chatfield Park,
StartTime, 2020-10-01 00:00:00,
EndTime, 2020-10-31 23:59:59,
Date,O3,PM2.5
10/01/2020 00:00:00.000000,39.0,10.6
10/01/2020 01:00:00.000000,32.0,10.9
10/01/2020 02:00:00.000000,31.0,11.8
10/01/2020 03:00:00.000000,25.0,12.1
10/01/2020 04:00:00.000000,24.0,10.3
10/01/2020 05:00:00.000000,23.0,9.2
10/01/2020 06:00:00.000000,21.0,9.1
10/01/2020 07:00:00.000000,20.0,9.6
10/01/2020 08:00:00.000000,28.0,7.1
10/01/2020 09:00:00.000000,29.0,6.1
10/01/2020 10:00:00.000000,14.0,7.3
10/01/2020 11:00:00.000000,13.0,7.7
10/01/2020 12:00:00.000000,13.0,9.6
10/01/2020 13:00:00.000000,13.0,9.7
10/01/2020 14:00:00.000000,17.0,9.0
10/01/2020 15:00:00.000000,28.0,6.8
10/01/2020 16:00:00.000000,38.0,4.5
10/01/2020 17:00:00.000000,40.0,4.3
10/01/2020 18:00:00.000000,42.0,6.9
10/01/2020 19:00:00.000000,47.0,8.6
10/01/2020 20:00:00.000000,51.0,7.5
10/01/2020 21:00:00.000000,49.0,7.3
10/01/2020 22:00:00.000000,50.0,9.4
10/01/2020 23:00:00.000000,49.0,9.5
10/02/2020 00:00:00.000000,43.0,10.2
10/02/2020 01:00:00.000000,38.0,10.8
10/02/2020 02:00:00.000000,36.0,12.3
10/02/2020 03:00:00.000000,35.0,10.5
10/02/2020 04:00:00.000000,31.0,9.9
10/02/2020 05:00:00.000000,28.0,10.0
10/02/2020 06:00:00.000000,30.0,10.3
10/02/2020 07:00:00.000000,31.0,9.1
10/02/2020 08:00:00.000000,31.0,8.4
10/02/2020 09:00:00.000000,29.0,8.5
10/02/2020 10:00:00.000000,31.0,7.7
10/02/2020 11:00:00.000000,31.0,8.9
10/02/2020 12:00:00.000000,32.0,9.1
10/02/2020 13:00:00.000000,13.0,12.3
10/02/2020 14:00:00.000000,17.0,13.0
10/02/2020 15:00:00.000000,33.0,9.6
10/02/2020 16:00:00.000000,39.0,21.1
10/02/2020 17:00:00.000000,48.0,36.3
10/02/2020 18:00:00.000000,56.0,39.7
10/02/2020 19:00:00.000000,62.0,41.2
10/02/2020 20:00:00.000000,59.0,31.3
10/02/2020 21:00:00.000000,61.0,26.5
10/02/2020 22:00:00.000000,61.0,24.0
10/02/2020 23:00:00.000000,61.0,24.6
10/03/2020 00:00:00.000000,54.0,25.4
10/03/2020 01:00:00.000000,48.0,27.4
10/03/2020 02:00:00.000000,38.0,26.3
10/03/2020 03:00:00.000000,33.0,27.3
10/03/2020 04:00:00.000000,31.0,30.9
10/03/2020 05:00:00.000000,33.0,19.9
10/03/2020 06:00:00.000000,30.0,19.7
10/03/2020 07:00:00.000000,24.0,19.2
10/03/2020 08:00:00.000000,22.0,18.5
10/03/2020 09:00:00.000000,20.0,17.1
10/03/2020 10:00:00.000000,20.0,17.2
10/03/2020 11:00:00.000000,20.0,15.5
10/03/2020 12:00:00.000000,17.0,14.9
10/03/2020 13:00:00.000000,19.0,14.2
10/03/2020 14:00:00.000000,22.0,14.0
10/03/2020 15:00:00.000000,32.0,13.7
10/03/2020 16:00:00.000000,38.0,9.5
10/03/2020 17:00:00.000000,41.0,7.0
10/03/2020 18:00:00.000000,43.0,7.6
10/03/2020 19:00:00.000000,48.0,8.6
10/03/2020 20:00:00.000000,51.0,9.8
10/03/2020 21:00:00.000000,53.0,11.6
10/03/2020 22:00:00.000000,52.0,13.3
10/03/2020 23:00:00.000000,51.0,11.9
10/04/2020 00:00:00.000000,46.0,13.0
10/04/2020 01:00:00.000000,39.0,16.6
10/04/2020 02:00:00.000000,38.0,13.5
10/04/2020 03:00:00.000000,35.0,12.0
10/04/2020 04:00:00.000000,34.0,12.1
10/04/2020 05:00:00.000000,31.0,12.6
10/04/2020 06:00:00.000000,29.0,12.9
10/04/2020 07:00:00.000000,33.0,12.7
10/04/2020 08:00:00.000000,35.0,12.6
10/04/2020 09:00:00.000000,32.0,12.9
10/04/2020 10:00:00.000000,30.0,12.5
10/04/2020 11:00:00.000000,28.0,13.1
10/04/2020 12:00:00.000000,33.0,13.8
10/04/2020 13:00:00.000000,36.0,13.5
10/04/2020 14:00:00.000000,33.0,12.6
10/04/2020 15:00:00.000000,40.0,11.3
10/04/2020 16:00:00.000000,43.0,9.4
10/04/2020 17:00:00.000000,45.0,9.2
10/04/2020 18:00:00.000000,50.0,9.8
10/04/2020 19:00:00.000000,53.0,9.8
10/04/2020 20:00:00.000000,53.0,7.6
10/04/2020 21:00:00.000000,54.0,7.0
10/04/2020 22:00:00.000000,56.0,6.9
10/04/2020 23:00:00.000000,53.0,8.0
10/05/2020 00:00:00.000000,46.0,10.9
10/05/2020 01:00:00.000000,41.0,9.2
10/05/2020 02:00:00.000000,39.0,11.6
10/05/2020 10:00:00.000000,31.0,10.7
10/05/2020 11:00:00.000000,32.0,10.8
10/05/2020 12:00:00.000000,29.0,11.5
10/05/2020 13:00:00.000000,29.0,14.0
10/05/2020 14:00:00.000000,30.0,15.4
10/05/2020 15:00:00.000000,35.0,15.8
10/05/2020 16:00:00.000000,49.0,19.8
10/05/2020 17:00:00.000000,51.0,20.7
10/05/2020 18:00:00.000000,55.0,20.5
10/05/2020 19:00:00.000000,55.0,19.9
10/05/2020 20:00:00.000000,59.0,20.0
10/05/2020 21:00:00.000000,53.0,16.7
10/05/2020 22:00:00.000000,48.0,12.5
10/05/2020 23:00:00.000000,51.0,16.2
10/06/2020 00:00:00.000000,47.0,26.1
10/06/2020 01:00:00.000000,42.0,25.9
10/06/2020 02:00:00.000000,35.0,27.9
10/06/2020 03:00:00.000000,32.0,25.8
10/06/2020 04:00:00.000000,32.0,25.4
10/06/2020 05:00:00.000000,33.0,25.0
10/06/2020 06:00:00.000000,34.0,25.1
10/06/2020 07:00:00.000000,27.0,24.9
10/06/2020 08:00:00.000000,30.0,24.9
10/06/2020 09:00:00.000000,34.0,24.4
