InstrumentName, Adams County Building
StartTime, 2020-10-01 00:00:00
EndTime, 2020-10-31 23:59:59
Date,PM2.5
10/01/2020 00:00:00.000000,12.3
10/01/2020 01:00:00.000000,13.6
10/01/2020 02:00:00.000000,11.9
10/01/2020 03:00:00.000000,13.2
10/01/2020 04:00:00.000000,14.3
10/01/2020 05:00:00.000000,9.4
10/01/2020 06:00:00.000000,8.1
10/01/2020 07:00:00.000000,6.9
10/01/2020 08:00:00.000000,7.1
10/01/2020 09:00:00.000000,7.8
10/01/2020 10:00:00.000000,9.5
10/01/2020 11:00:00.000000,22.1
10/01/2020 12:00:00.000000,34.7
10/01/2020 13:00:00.000000,31.5
10/01/2020 14:00:00.000000,9.4
10/01/2020 15:00:00.000000,6.5
10/01/2020 16:00:00.000000,8.6
10/01/2020 17:00:00.000000,4.6
10/01/2020 18:00:00.000000,5.4
10/01/2020 19:00:00.000000,6.3
10/01/2020 20:00:00.000000,5.7
10/01/2020 21:00:00.000000,6.6
10/01/2020 22:00:00.000000,7.8
10/01/2020 23:00:00.000000,8.5
10/02/2020 00:00:00.000000,11.2
10/02/2020 01:00:00.000000,14.0
10/02/2020 02:00:00.000000,13.1
10/02/2020 03:00:00.000000,10.7
10/02/2020 04:00:00.000000,13.0
10/02/2020 05:00:00.000000,12.4
10/02/2020 06:00:00.000000,15.6
10/02/2020 07:00:00.000000,12.0
10/02/2020 08:00:00.000000,10.9
10/02/2020 09:00:00.000000,9.9
10/02/2020 10:00:00.000000,11.0
10/02/2020 11:00:00.000000,15.1
10/02/2020 12:00:00.000000,17.0
10/02/2020 13:00:00.000000,29.4
10/02/2020 14:00:00.000000,36.6
10/02/2020 15:00:00.000000,29.2
10/02/2020 16:00:00.000000,37.6
10/02/2020 17:00:00.000000,16.9
10/02/2020 18:00:00.000000,13.3
10/02/2020 19:00:00.000000,14.7
10/02/2020 20:00:00.000000,19.7
10/02/2020 21:00:00.000000,21.5
10/02/2020 22:00:00.000000,21.4
10/02/2020 23:00:00.000000,24.0
10/03/2020 00:00:00.000000,21.3
10/03/2020 01:00:00.000000,22.9
10/03/2020 02:00:00.000000,30.1
10/03/2020 03:00:00.000000,40.2
10/03/2020 04:00:00.000000,29.6
10/03/2020 05:00:00.000000,16.4
10/03/2020 06:00:00.000000,13.6
10/03/2020 07:00:00.000000,14.5
10/03/2020 08:00:00.000000,13.4
10/03/2020 09:00:00.000000,13.7
10/03/2020 10:00:00.000000,17.8
10/03/2020 11:00:00.000000,21.5
10/03/2020 12:00:00.000000,24.6
10/03/2020 13:00:00.000000,23.2
10/03/2020 14:00:00.000000,22.0
10/03/2020 15:00:00.000000,21.9
10/03/2020 16:00:00.000000,10.6
10/03/2020 17:00:00.000000,6.4
10/03/2020 18:00:00.000000,7.5
10/03/2020 19:00:00.000000,7.5
10/03/2020 20:00:00.000000,7.4
10/03/2020 21:00:00.000000,8.1
10/03/2020 22:00:00.000000,7.9
10/03/2020 23:00:00.000000,8.3
10/04/2020 00:00:00.000000,10.1
10/04/2020 01:00:00.000000,13.0
10/04/2020 02:00:00.000000,16.3
10/04/2020 03:00:00.000000,16.7
10/04/2020 04:00:00.000000,17.3
10/04/2020 05:00:00.000000,15.7
10/04/2020 06:00:00.000000,13.8
10/04/2020 07:00:00.000000,15.2
10/04/2020 08:00:00.000000,18.4
10/04/2020 09:00:00.000000,18.5
10/04/2020 10:00:00.000000,19.2
10/04/2020 11:00:00.000000,20.0
10/04/2020 12:00:00.000000,18.6
10/04/2020 13:00:00.000000,19.7
10/04/2020 14:00:00.000000,19.3
10/04/2020 15:00:00.000000,14.2
10/04/2020 16:00:00.000000,11.6
10/04/2020 17:00:00.000000,7.8
10/04/2020 18:00:00.000000,5.8
10/04/2020 19:00:00.000000,5.0
10/04/2020 20:00:00.000000,4.3
10/04/2020 21:00:00.000000,3.8
10/04/2020 22:00:00.000000,3.7
10/04/2020 23:00:00.000000,3.8
10/05/2020 00:00:00.000000,6.2
10/05/2020 01:00:00.000000,8.0
10/05/2020 02:00:00.000000,8.9
10/05/2020 10:00:00.000000,13.6
10/05/2020 11:00:00.000000,16.2
10/05/2020 12:00:00.000000,19.2
10/05/2020 13:00:00.000000,23.1
10/05/2020 14:00:00.000000,26.9
10/05/2020 15:00:00.000000,33.1
10/05/2020 16:00:00.000000,22.8
10/05/2020 17:00:00.000000,15.0
10/05/2020 18:00:00.000000,11.7
10/05/2020 19:00:00.000000,11.0
10/05/2020 20:00:00.000000,10.1
10/05/2020 21:00:00.000000,9.8
10/05/2020 22:00:00.000000,16.9
10/05/2020 23:00:00.000000,33.1
10/06/2020 00:00:00.000000,21.0
10/06/2020 01:00:00.000000,25.7
10/06/2020 02:00:00.000000,26.3
10/06/2020 03:00:00.000000,29.6
10/06/2020 04:00:00.000000,29.3
10/06/2020 05:00:00.000000,30.2
10/06/2020 06:00:00.000000,28.1
10/06/2020 07:00:00.000000,25.4
10/06/2020 08:00:00.000000,25.2
10/06/2020 09:00:00.000000,24.4
10/06/2020 10:00:00.000000,27.1
10/06/2020 11:00:00.000000,33.1
10/06/2020 12:00:00.000000,37.3
10/06/2020 13:00:00.000000,67.4
10/06/2020 14:00:00.000000,28.4
10/06/2020 15:00:00.000000,27.8
10/06/2020 16:00:00.000000,32.6
10/06/2020 17:00:00.000000,23.0
10/06/2020 18:00:00.000000,12.9
10/06/2020 19:00:00.000000,8.8
10/06/2020 20:00:00.000000,7.1
10/06/2020 21:00:00.000000,6.5
10/06/2020 22:00:00.000000,6.6
10/06/2020 23:00:00.000000,9.6
10/07/2020 00:00:00.000000,16.5
10/07/2020 01:00:00.000000,18.3
10/07/2020 02:00:00.000000,21.4
10/07/2020 03:00:00.000000,22.4
10/07/2020 04:00:00.000000,21.8
10/07/2020 05:00:00.000000,19.9
10/07/2020 06:00:00.000000,16.3
10/07/2020 07:00:00.000000,16.8
10/07/2020 08:00:00.000000,20.4
10/07/2020 09:00:00.000000,20.8
10/07/2020 12:00:00.000000,30.6
