InstrumentName, I-25 Denver,,
StartTime, 2020-06-01 00:00:00,,
EndTime, 2020-06-30 23:59:59,,
Date,CO,NO2,PM2.5
06/01/2020 00:00:00.000000,0.3,12.0,1.4
06/01/2020 01:00:00.000000,0.3,14.0,1.4
06/01/2020 02:00:00.000000,0.3,16.0,1.7
06/01/2020 03:00:00.000000,0.4,18.0,2.4
06/01/2020 04:00:00.000000,0.3,,2.7
06/01/2020 05:00:00.000000,0.3,11.0,2.0
06/01/2020 06:00:00.000000,0.2,10.0,2.1
06/01/2020 07:00:00.000000,0.2,13.0,3.0
06/01/2020 08:00:00.000000,0.2,15.0,3.2
06/01/2020 09:00:00.000000,0.3,19.0,4.6
06/01/2020 10:00:00.000000,0.2,18.0,3.1
06/01/2020 11:00:00.000000,0.3,24.0,4.1
06/01/2020 12:00:00.000000,0.4,27.0,4.9
06/01/2020 13:00:00.000000,0.3,21.0,4.7
06/01/2020 14:00:00.000000,,19.0,5.6
06/01/2020 15:00:00.000000,0.2,17.0,3.2
06/01/2020 16:00:00.000000,0.1,11.0,2.5
06/01/2020 17:00:00.000000,0.2,12.0,2.9
06/01/2020 18:00:00.000000,0.1,7.0,2.4
06/01/2020 19:00:00.000000,0.1,7.0,2.7
06/01/2020 20:00:00.000000,0.1,,3.0
06/01/2020 21:00:00.000000,0.5,,3.1
06/01/2020 22:00:00.000000,0.5,25.0,2.8
06/01/2020 23:00:00.000000,0.5,19.0,2.2
06/02/2020 00:00:00.000000,0.4,21.0,2.8
06/02/2020 01:00:00.000000,0.5,20.0,2.8
06/02/2020 02:00:00.000000,0.5,23.0,3.9
06/02/2020 03:00:00.000000,0.3,20.0,3.6
06/02/2020 04:00:00.000000,0.2,,3.0
06/02/2020 05:00:00.000000,0.2,15.0,3.8
06/02/2020 06:00:00.000000,0.2,22.0,4.4
06/02/2020 07:00:00.000000,0.2,20.0,4.5
06/02/2020 08:00:00.000000,0.2,12.0,3.3
06/02/2020 09:00:00.000000,0.1,13.0,2.6
06/02/2020 10:00:00.000000,0.1,12.0,3.1
06/02/2020 11:00:00.000000,0.2,22.0,3.9
06/02/2020 12:00:00.000000,0.4,30.0,5.3
06/02/2020 13:00:00.000000,0.5,30.0,8.0
06/02/2020 14:00:00.000000,0.5,29.0,5.6
06/02/2020 15:00:00.000000,0.4,,5.3
06/02/2020 16:00:00.000000,0.2,,5.6
06/02/2020 17:00:00.000000,0.2,,5.3
06/02/2020 18:00:00.000000,0.1,,5.0
06/02/2020 19:00:00.000000,0.1,,4.3
06/02/2020 20:00:00.000000,0.2,,3.3
06/02/2020 21:00:00.000000,0.2,,3.1
06/02/2020 22:00:00.000000,0.3,19.0,3.6
06/02/2020 23:00:00.000000,0.2,11.0,3.4
06/03/2020 00:00:00.000000,0.1,2.0,2.3
06/03/2020 01:00:00.000000,0.3,17.0,2.4
06/03/2020 02:00:00.000000,0.4,24.0,3.6
06/03/2020 03:00:00.000000,0.3,24.0,5.5
06/03/2020 04:00:00.000000,0.2,,5.0
06/03/2020 05:00:00.000000,0.2,9.0,5.5
06/03/2020 06:00:00.000000,0.3,12.0,6.1
06/03/2020 07:00:00.000000,0.3,13.0,6.8
06/03/2020 08:00:00.000000,0.2,13.0,5.4
06/03/2020 09:00:00.000000,0.1,12.0,4.2
06/03/2020 10:00:00.000000,0.1,12.0,4.1
06/03/2020 11:00:00.000000,0.3,18.0,4.7
06/03/2020 12:00:00.000000,0.7,25.0,7.3
06/03/2020 13:00:00.000000,0.5,21.0,9.9
06/03/2020 14:00:00.000000,0.4,19.0,11.6
06/03/2020 15:00:00.000000,0.3,21.0,8.8
06/03/2020 16:00:00.000000,0.3,14.0,6.6
06/03/2020 17:00:00.000000,0.2,13.0,4.8
06/03/2020 19:00:00.000000,0.2,14.0,4.4
06/03/2020 20:00:00.000000,0.3,16.0,3.3
06/03/2020 21:00:00.000000,0.4,23.0,3.4
06/03/2020 22:00:00.000000,0.4,23.0,3.0
06/04/2020 00:00:00.000000,0.1,9.0,7.0
06/04/2020 01:00:00.000000,0.2,12.0,4.2
06/04/2020 02:00:00.000000,0.1,8.0,4.2
06/04/2020 14:00:00.000000,0.3,22.0,19.0
