InstrumentName, CAMP,,,,
06/03/2020 09:00:00.000000,0.1,6.0,28.0,12.7,0.0
06/03/2020 10:00:00.000000,0.1,6.0,29.0,11.8,0.0
06/03/2020 11:00:00.000000,0.2,12.0,22.0,14.2,0.0
06/03/2020 12:00:00.000000,0.2,17.0,16.0,17.6,0.0
06/03/2020 13:00:00.000000,0.3,16.0,16.0,28.3,0.0
06/03/2020 14:00:00.000000,0.3,14.0,23.0,37.3,0.0
06/03/2020 15:00:00.000000,0.4,13.0,32.0,50.2,0.0
06/03/2020 16:00:00.000000,0.2,12.0,44.0,29.3,0.0
06/03/2020 17:00:00.000000,0.2,11.0,48.0,22.6,0.0
06/03/2020 18:00:00.000000,0.1,6.0,53.0,16.8,0.0
06/03/2020 19:00:00.000000,0.1,7.0,60.0,18.5,0.0
06/03/2020 20:00:00.000000,0.2,6.0,57.0,14.0,0.0
06/03/2020 21:00:00.000000,0.1,5.0,54.0,11.2,0.0
06/03/2020 22:00:00.000000,0.1,5.0,50.0,8.9,0.0
06/04/2020 00:00:00.000000,0.1,7.0,34.0,48.3,0.0
06/04/2020 01:00:00.000000,0.1,7.0,34.0,28.3,0.0
06/04/2020 02:00:00.000000,0.1,7.0,33.0,25.1,0.0
06/04/2020 03:00:00.000000,0.1,7.0,33.0,36.1,0.0
06/04/2020 04:00:00.000000,0.1,,31.0,35.8,0.0
06/04/2020 05:00:00.000000,0.1,5.0,34.0,28.6,0.0
06/04/2020 06:00:00.000000,0.1,7.0,29.0,26.3,0.0
06/04/2020 08:00:00.000000,0.1,22.0,15.0,31.9,0.0
06/04/2020 09:00:00.000000,0.2,11.0,24.0,21.8,0.0
06/04/2020 10:00:00.000000,0.1,7.0,27.0,17.7,0.0
06/04/2020 11:00:00.000000,0.1,7.0,26.0,15.2,0.0
06/04/2020 12:00:00.000000,0.2,10.0,23.0,17.4,0.0
06/04/2020 13:00:00.000000,0.2,13.0,21.0,25.8,0.0
06/04/2020 14:00:00.000000,0.2,13.0,25.0,27.9,0.0
06/04/2020 15:00:00.000000,0.2,13.0,31.0,32.5,0.0
06/04/2020 16:00:00.000000,0.1,6.0,42.0,14.2,0.0
06/04/2020 17:00:00.000000,0.1,6.0,45.0,11.7,0.0
06/04/2020 18:00:00.000000,0.1,5.0,49.0,10.5,0.0
06/04/2020 19:00:00.000000,0.1,4.0,46.0,51.0,0.0
06/04/2020 20:00:00.000000,0.1,9.0,37.0,15.1,0.0
06/04/2020 21:00:00.000000,0.1,4.0,41.0,38.8,0.0
06/04/2020 22:00:00.000000,0.1,4.0,48.0,11.3,0.0
06/04/2020 23:00:00.000000,0.2,7.0,45.0,7.5,0.0
06/05/2020 00:00:00.000000,0.1,6.0,43.0,8.7,0.0
06/05/2020 01:00:00.000000,0.2,7.0,44.0,8.1,0.0
06/05/2020 02:00:00.000000,0.1,6.0,43.0,7.3,0.0
06/05/2020 03:00:00.000000,0.2,13.0,35.0,7.9,0.0
06/05/2020 04:00:00.000000,0.1,,36.0,9.3,0.0
06/05/2020 05:00:00.000000,0.1,8.0,34.0,9.2,0.0
06/05/2020 06:00:00.000000,0.1,6.0,34.0,8.7,0.0
06/05/2020 07:00:00.000000,0.1,6.0,28.0,9.2,0.0
06/05/2020 08:00:00.000000,0.1,5.0,33.0,8.7,0.0
06/05/2020 09:00:00.000000,0.1,4.0,34.0,8.4,0.0
06/05/2020 10:00:00.000000,0.1,4.0,34.0,10.0,0.0
06/05/2020 11:00:00.000000,0.1,7.0,30.0,11.8,0.0
06/05/2020 12:00:00.000000,0.1,8.0,29.0,12.4,0.0
06/05/2020 13:00:00.000000,0.2,14.0,24.0,21.5,0.0
06/05/2020 14:00:00.000000,0.2,16.0,25.0,30.4,0.0
06/05/2020 15:00:00.000000,0.2,15.0,32.0,34.3,0.0
06/05/2020 16:00:00.000000,0.2,9.0,44.0,21.7,0.0
06/05/2020 17:00:00.000000,0.2,7.0,50.0,15.0,0.0
06/05/2020 18:00:00.000000,0.2,5.0,48.0,8.6,0.0
06/05/2020 19:00:00.000000,0.1,4.0,47.0,9.1,0.0
06/05/2020 20:00:00.000000,0.2,7.0,47.0,10.3,0.0
06/05/2020 21:00:00.000000,0.2,6.0,47.0,11.6,0.0
06/05/2020 22:00:00.000000,0.1,5.0,42.0,12.1,0.0
06/05/2020 23:00:00.000000,0.1,5.0,44.0,12.7,0.0
06/06/2020 00:00:00.000000,0.2,6.0,38.0,17.0,0.0
06/06/2020 01:00:00.000000,0.2,9.0,34.0,10.2,0.0
06/06/2020 02:00:00.000000,0.1,6.0,37.0,11.8,0.0
06/06/2020 03:00:00.000000,0.1,4.0,42.0,7.0,0.0
06/06/2020 04:00:00.000000,0.1,,41.0,8.2,0.0
06/06/2020 05:00:00.000000,0.1,6.0,38.0,9.5,0.0
06/06/2020 06:00:00.000000,0.1,5.0,39.0,9.5,0.0
06/06/2020 07:00:00.000000,0.1,5.0,29.0,9.7,0.0
06/06/2020 08:00:00.000000,0.1,5.0,34.0,10.3,0.0
06/06/2020 09:00:00.000000,0.1,3.0,37.0,11.1,0.0
06/06/2020 10:00:00.000000,0.1,5.0,33.0,11.1,0.0
06/06/2020 11:00:00.000000,0.1,5.0,34.0,10.9,0.0
06/06/2020 12:00:00.000000,0.1,4.0,35.0,13.9,0.0
06/06/2020 13:00:00.000000,0.2,10.0,34.0,25.9,0.0
06/06/2020 14:00:00.000000,0.2,5.0,38.0,16.4,0.0
06/06/2020 15:00:00.000000,0.1,4.0,37.0,17.4,0.0
06/06/2020 16:00:00.000000,0.1,4.0,34.0,6.4,0.0
06/06/2020 17:00:00.000000,0.1,4.0,34.0,5.5,0.0
06/06/2020 18:00:00.000000,0.1,3.0,37.0,12.5,0.0
06/06/2020 19:00:00.000000,0.1,3.0,38.0,6.2,0.0
06/06/2020 20:00:00.000000,0.1,3.0,40.0,26.0,0.0
06/06/2020 21:00:00.000000,0.1,2.0,43.0,45.7,0.0
06/06/2020 22:00:00.000000,0.1,4.0,45.0,12.3,0.0
06/06/2020 23:00:00.000000,0.1,6.0,43.0,9.5,0.0
06/07/2020 00:00:00.000000,0.3,17.0,32.0,13.8,1.0
06/07/2020 01:00:00.000000,0.3,21.0,28.0,16.1,1.0
06/07/2020 02:00:00.000000,0.3,18.0,27.0,14.3,1.0
06/07/2020 03:00:00.000000,0.3,28.0,20.0,16.1,1.0
06/07/2020 04:00:00.000000,0.4,,21.0,17.3,1.0
06/07/2020 05:00:00.000000,0.6,30.0,6.0,21.1,1.0
06/07/2020 06:00:00.000000,0.4,30.0,4.0,18.0,1.0
06/07/2020 07:00:00.000000,0.4,23.0,7.0,18.0,1.0
06/07/2020 08:00:00.000000,0.4,20.0,11.0,18.1,0.0
06/07/2020 09:00:00.000000,0.2,13.0,16.0,13.8,0.0
06/07/2020 10:00:00.000000,0.1,10.0,22.0,11.5,0.0
06/07/2020 11:00:00.000000,0.1,9.0,22.0,11.3,0.0
06/07/2020 12:00:00.000000,0.1,7.0,26.0,9.9,0.0
06/07/2020 13:00:00.000000,0.2,12.0,20.0,11.7,1.0
06/07/2020 14:00:00.000000,0.1,7.0,34.0,8.2,0.0
06/07/2020 15:00:00.000000,0.1,4.0,40.0,7.2,0.0
06/07/2020 16:00:00.000000,0.1,3.0,37.0,5.7,0.0
06/07/2020 17:00:00.000000,0.1,2.0,34.0,4.5,1.0
06/07/2020 18:00:00.000000,0.1,2.0,33.0,4.8,1.0
06/07/2020 19:00:00.000000,0.1,3.0,33.0,5.6,1.0
06/07/2020 20:00:00.000000,0.1,2.0,34.0,7.3,1.0
06/07/2020 21:00:00.000000,0.1,2.0,35.0,6.7,1.0
06/07/2020 22:00:00.000000,0.1,2.0,40.0,6.0,1.0
06/07/2020 23:00:00.000000,0.1,2.0,42.0,5.6,1.0
06/08/2020 00:00:00.000000,0.1,2.0,44.0,6.3,1.0
06/08/2020 01:00:00.000000,0.1,5.0,42.0,8.0,1.0
06/08/2020 02:00:00.000000,0.1,5.0,43.0,8.6,1.0
06/08/2020 03:00:00.000000,0.2,6.0,40.0,9.3,1.0
06/08/2020 04:00:00.000000,0.1,,38.0,12.7,0.0
06/08/2020 05:00:00.000000,0.1,10.0,31.0,13.0,0.0
06/08/2020 06:00:00.000000,0.1,11.0,29.0,11.3,0.0
06/08/2020 07:00:00.000000,0.1,7.0,31.0,8.8,0.0
06/08/2020 08:00:00.000000,0.1,4.0,38.0,6.8,0.0
06/08/2020 09:00:00.000000,0.1,4.0,38.0,7.1,0.0
06/08/2020 10:00:00.000000,0.1,3.0,36.0,7.1,0.0
06/08/2020 11:00:00.000000,0.1,7.0,33.0,8.9,0.0
06/08/2020 12:00:00.000000,0.2,11.0,27.0,11.6,0.0
06/08/2020 13:00:00.000000,0.2,9.0,31.0,16.8,0.0
06/08/2020 14:00:00.000000,,8.0,29.0,13.7,
06/08/2020 15:00:00.000000,0.1,5.0,44.0,8.4,
06/08/2020 16:00:00.000000,0.1,5.0,46.0,,0.0
06/08/2020 17:00:00.000000,0.1,4.0,48.0,12.6,0.0
06/08/2020 18:00:00.000000,0.1,4.0,48.0,15.7,0.0
06/08/2020 19:00:00.000000,0.1,3.0,48.0,13.6,0.0
06/08/2020 20:00:00.000000,0.1,3.0,50.0,13.8,0.0
06/08/2020 21:00:00.000000,0.1,4.0,49.0,13.1,0.0
06/08/2020 22:00:00.000000,0.2,6.0,48.0,13.4,0.0
06/08/2020 23:00:00.000000,0.1,7.0,47.0,22.5,1.0
06/09/2020 00:00:00.000000,0.1,5.0,49.0,29.1,1.0
06/09/2020 01:00:00.000000,0.1,6.0,43.0,55.0,0.0
06/09/2020 02:00:00.000000,0.1,4.0,43.0,21.4,0.0
06/09/2020 03:00:00.000000,0.1,3.0,43.0,14.6,0.0
06/09/2020 04:00:00.000000,0.1,,41.0,15.3,0.0
06/09/2020 05:00:00.000000,0.1,2.0,40.0,9.7,0.0
06/09/2020 06:00:00.000000,0.1,5.0,40.0,4.7,0.0
06/09/2020 07:00:00.000000,0.1,2.0,38.0,2.0,0.0
06/09/2020 08:00:00.000000,0.1,4.0,43.0,1.5,0.0
06/09/2020 09:00:00.000000,0.1,3.0,44.0,1.6,0.0
06/09/2020 10:00:00.000000,0.0,4.0,44.0,1.6,0.0
06/09/2020 11:00:00.000000,0.1,10.0,38.0,2.2,0.0
06/09/2020 12:00:00.000000,0.1,7.0,39.0,2.0,0.0
06/09/2020 13:00:00.000000,0.1,10.0,32.0,2.1,0.0
06/09/2020 14:00:00.000000,0.1,12.0,27.0,2.5,0.0
06/09/2020 15:00:00.000000,0.2,10.0,24.0,3.7,0.0
06/09/2020 16:00:00.000000,0.1,5.0,25.0,4.0,0.0
06/09/2020 17:00:00.000000,0.1,5.0,25.0,5.8,0.0
06/09/2020 18:00:00.000000,0.1,4.0,27.0,5.1,0.0
06/09/2020 19:00:00.000000,0.1,5.0,30.0,5.5,0.0
06/09/2020 20:00:00.000000,0.1,3.0,36.0,3.5,0.0
06/09/2020 21:00:00.000000,0.1,4.0,42.0,3.4,0.0
06/09/2020 22:00:00.000000,0.1,3.0,41.0,3.6,0.0
06/09/2020 23:00:00.000000,0.1,3.0,41.0,3.0,0.0
06/10/2020 00:00:00.000000,0.1,3.0,40.0,3.4,0.0
06/10/2020 01:00:00.000000,0.1,3.0,39.0,2.8,0.0
06/10/2020 02:00:00.000000,0.1,2.0,41.0,2.9,0.0
06/10/2020 03:00:00.000000,0.1,2.0,39.0,2.6,0.0
06/10/2020 04:00:00.000000,0.1,,37.0,2.5,0.0
06/10/2020 05:00:00.000000,0.1,4.0,35.0,2.0,0.0
06/10/2020 06:00:00.000000,0.0,2.0,35.0,2.8,0.0
06/10/2020 07:00:00.000000,0.0,3.0,26.0,2.4,0.0
06/10/2020 08:00:00.000000,0.1,7.0,27.0,4.3,0.0
06/10/2020 09:00:00.000000,0.1,5.0,30.0,4.3,0.0
06/10/2020 10:00:00.000000,0.1,5.0,33.0,4.9,0.0
06/10/2020 11:00:00.000000,0.1,7.0,31.0,6.0,0.0
06/10/2020 12:00:00.000000,0.2,16.0,14.0,12.2,0.0
06/10/2020 13:00:00.000000,0.2,14.0,13.0,13.8,0.0
06/10/2020 14:00:00.000000,0.2,11.0,20.0,9.6,0.0
06/10/2020 15:00:00.000000,0.2,8.0,24.0,8.7,0.0
06/10/2020 16:00:00.000000,0.1,5.0,28.0,6.5,0.0
06/10/2020 17:00:00.000000,0.1,3.0,32.0,3.7,0.0
06/10/2020 18:00:00.000000,0.1,3.0,34.0,2.6,0.0
06/10/2020 19:00:00.000000,0.1,3.0,34.0,3.1,0.0
06/10/2020 20:00:00.000000,0.1,3.0,34.0,2.7,0.0
06/10/2020 21:00:00.000000,0.1,3.0,36.0,3.0,0.0
06/10/2020 22:00:00.000000,0.1,5.0,34.0,2.8,0.0
06/10/2020 23:00:00.000000,0.1,3.0,36.0,2.9,0.0
06/11/2020 00:00:00.000000,0.1,5.0,37.0,3.2,0.0
06/11/2020 01:00:00.000000,0.1,6.0,36.0,3.9,0.0
06/11/2020 02:00:00.000000,0.2,8.0,35.0,6.2,0.0
06/11/2020 03:00:00.000000,0.1,9.0,37.0,7.7,0.0
06/11/2020 04:00:00.000000,0.3,,24.0,11.8,0.0
06/11/2020 05:00:00.000000,0.3,18.0,15.0,12.9,0.0
06/11/2020 06:00:00.000000,0.1,11.0,21.0,7.1,0.0
06/11/2020 07:00:00.000000,0.1,6.0,21.0,5.0,0.0
06/11/2020 08:00:00.000000,0.1,5.0,25.0,4.1,0.0
06/11/2020 09:00:00.000000,0.1,6.0,26.0,3.5,0.0
06/11/2020 10:00:00.000000,0.1,6.0,25.0,3.5,0.0
06/11/2020 11:00:00.000000,0.1,8.0,23.0,6.0,0.0
06/11/2020 12:00:00.000000,0.2,13.0,17.0,9.9,0.0
06/11/2020 13:00:00.000000,0.3,18.0,14.0,17.3,0.0
06/11/2020 14:00:00.000000,0.3,16.0,18.0,20.8,0.0
06/11/2020 15:00:00.000000,0.3,13.0,27.0,13.1,0.0
06/11/2020 16:00:00.000000,0.1,4.0,42.0,3.6,0.0
06/11/2020 17:00:00.000000,0.1,4.0,46.0,3.6,0.0
06/11/2020 18:00:00.000000,0.1,4.0,50.0,4.1,0.0
06/11/2020 19:00:00.000000,0.1,4.0,54.0,4.3,0.0
06/11/2020 20:00:00.000000,0.1,6.0,56.0,5.7,0.0
06/11/2020 21:00:00.000000,0.1,6.0,59.0,6.9,0.0
06/11/2020 22:00:00.000000,0.1,7.0,57.0,9.2,0.0
06/11/2020 23:00:00.000000,0.1,7.0,57.0,9.1,0.0
06/12/2020 01:00:00.000000,0.2,9.0,51.0,9.3,0.0
06/12/2020 02:00:00.000000,0.2,9.0,48.0,9.1,0.0
06/12/2020 03:00:00.000000,0.2,12.0,45.0,11.0,0.0
06/12/2020 04:00:00.000000,0.3,,34.0,13.2,0.0
06/12/2020 05:00:00.000000,0.3,19.0,31.0,16.6,0.0
06/12/2020 06:00:00.000000,0.1,9.0,36.0,11.6,0.0
06/12/2020 07:00:00.000000,0.1,6.0,29.0,7.9,0.0
06/12/2020 08:00:00.000000,0.1,7.0,33.0,9.1,0.0
06/12/2020 09:00:00.000000,0.1,8.0,31.0,9.7,0.0
06/12/2020 10:00:00.000000,0.1,5.0,35.0,10.0,0.0
06/12/2020 11:00:00.000000,0.1,7.0,34.0,12.8,0.0
06/12/2020 12:00:00.000000,0.2,12.0,27.0,12.6,0.0
06/12/2020 13:00:00.000000,0.2,16.0,27.0,21.3,0.0
06/12/2020 14:00:00.000000,0.3,16.0,30.0,26.4,0.0
06/12/2020 15:00:00.000000,0.2,13.0,42.0,24.2,0.0
06/12/2020 16:00:00.000000,0.1,5.0,53.0,18.3,0.0
06/12/2020 17:00:00.000000,0.1,5.0,55.0,17.0,0.0
06/12/2020 18:00:00.000000,0.1,4.0,54.0,13.2,0.0
06/12/2020 19:00:00.000000,0.1,5.0,51.0,10.7,0.0
06/12/2020 20:00:00.000000,0.1,4.0,52.0,10.5,0.0
06/12/2020 21:00:00.000000,0.1,5.0,53.0,13.3,0.0
06/12/2020 22:00:00.000000,0.1,5.0,53.0,15.7,0.0
06/12/2020 23:00:00.000000,0.1,4.0,54.0,17.9,0.0
06/13/2020 00:00:00.000000,0.1,5.0,52.0,20.1,0.0
06/13/2020 01:00:00.000000,0.1,4.0,52.0,18.4,0.0
06/13/2020 02:00:00.000000,0.1,4.0,51.0,11.9,0.0
06/13/2020 03:00:00.000000,0.1,5.0,48.0,11.8,0.0
06/13/2020 04:00:00.000000,0.1,,45.0,14.0,0.0
06/13/2020 05:00:00.000000,0.1,7.0,45.0,17.6,0.0
06/13/2020 06:00:00.000000,0.1,7.0,43.0,21.6,0.0
06/13/2020 07:00:00.000000,0.1,4.0,43.0,26.8,0.0
06/13/2020 08:00:00.000000,0.1,3.0,48.0,25.7,0.0
06/13/2020 09:00:00.000000,0.1,5.0,43.0,26.0,0.0
06/13/2020 10:00:00.000000,0.1,12.0,33.0,26.0,0.0
06/13/2020 11:00:00.000000,0.1,8.0,35.0,22.3,0.0
06/13/2020 12:00:00.000000,0.2,10.0,32.0,24.8,0.0
06/13/2020 13:00:00.000000,0.1,9.0,34.0,25.4,0.0
06/13/2020 14:00:00.000000,0.2,11.0,34.0,28.9,0.0
06/13/2020 15:00:00.000000,0.2,10.0,41.0,26.4,0.0
06/13/2020 16:00:00.000000,0.2,9.0,49.0,27.8,0.0
06/13/2020 17:00:00.000000,0.3,9.0,59.0,29.2,0.0
06/13/2020 18:00:00.000000,0.2,9.0,64.0,26.9,0.0
06/13/2020 19:00:00.000000,0.2,6.0,60.0,22.9,0.0
06/13/2020 20:00:00.000000,0.2,7.0,58.0,23.6,0.0
06/13/2020 21:00:00.000000,0.2,5.0,50.0,15.8,0.0
06/13/2020 22:00:00.000000,0.2,5.0,45.0,10.4,0.0
06/13/2020 23:00:00.000000,0.2,9.0,45.0,13.0,0.0
06/14/2020 00:00:00.000000,0.2,8.0,43.0,12.8,0.0
06/14/2020 01:00:00.000000,0.2,9.0,40.0,14.1,0.0
06/14/2020 02:00:00.000000,0.2,12.0,36.0,14.3,0.0
06/14/2020 03:00:00.000000,0.1,6.0,41.0,7.2,0.0
06/14/2020 04:00:00.000000,0.2,,36.0,9.4,0.0
06/14/2020 05:00:00.000000,0.1,4.0,37.0,12.6,0.0
06/14/2020 06:00:00.000000,0.1,3.0,41.0,6.8,0.0
06/14/2020 07:00:00.000000,0.1,2.0,33.0,3.4,0.0
06/14/2020 08:00:00.000000,0.1,2.0,39.0,3.5,0.0
06/14/2020 09:00:00.000000,0.1,1.0,40.0,3.1,0.0
06/14/2020 10:00:00.000000,0.1,1.0,39.0,2.0,0.0
06/14/2020 11:00:00.000000,0.1,3.0,38.0,2.9,0.0
06/14/2020 12:00:00.000000,0.1,3.0,35.0,3.5,0.0
06/14/2020 13:00:00.000000,0.1,3.0,34.0,3.7,0.0
06/14/2020 14:00:00.000000,0.1,2.0,36.0,5.7,0.0
06/14/2020 15:00:00.000000,0.1,2.0,38.0,6.9,0.0
06/14/2020 16:00:00.000000,0.1,2.0,40.0,8.7,0.0
06/14/2020 17:00:00.000000,0.1,3.0,45.0,11.0,0.0
06/14/2020 18:00:00.000000,0.1,2.0,47.0,10.2,0.0
06/14/2020 19:00:00.000000,0.1,2.0,52.0,11.2,0.0
06/14/2020 20:00:00.000000,0.1,2.0,55.0,9.9,0.0
06/14/2020 21:00:00.000000,0.1,2.0,55.0,9.3,0.0
06/14/2020 22:00:00.000000,0.1,3.0,56.0,9.6,0.0
06/14/2020 23:00:00.000000,0.1,3.0,56.0,8.6,0.0
06/15/2020 00:00:00.000000,0.1,5.0,57.0,9.0,0.0
06/15/2020 01:00:00.000000,0.2,14.0,47.0,11.2,0.0
06/15/2020 02:00:00.000000,0.2,11.0,47.0,11.1,0.0
06/15/2020 03:00:00.000000,0.2,8.0,50.0,11.5,0.0
06/15/2020 04:00:00.000000,0.2,,48.0,11.5,0.0
06/15/2020 05:00:00.000000,0.2,9.0,47.0,13.7,0.0
06/15/2020 06:00:00.000000,0.2,11.0,41.0,12.8,0.0
06/15/2020 07:00:00.000000,0.2,8.0,36.0,13.3,0.0
06/15/2020 08:00:00.000000,0.2,18.0,32.0,16.0,0.0
06/15/2020 09:00:00.000000,0.2,20.0,25.0,15.4,1.0
06/15/2020 10:00:00.000000,0.1,7.0,41.0,11.2,0.0
06/15/2020 11:00:00.000000,0.2,12.0,34.0,13.5,0.0
06/15/2020 12:00:00.000000,0.3,19.0,27.0,16.7,0.0
06/15/2020 13:00:00.000000,0.3,19.0,29.0,25.7,0.0
06/15/2020 14:00:00.000000,0.3,17.0,36.0,23.5,0.0
06/15/2020 15:00:00.000000,0.3,13.0,42.0,24.1,0.0
06/15/2020 16:00:00.000000,0.2,10.0,51.0,18.7,0.0
06/15/2020 17:00:00.000000,0.1,7.0,56.0,17.0,0.0
06/15/2020 18:00:00.000000,0.1,7.0,58.0,17.4,0.0
06/15/2020 19:00:00.000000,0.1,5.0,63.0,18.7,0.0
06/15/2020 20:00:00.000000,0.1,5.0,64.0,21.8,0.0
06/15/2020 21:00:00.000000,0.2,5.0,61.0,21.6,0.0
06/15/2020 22:00:00.000000,0.2,6.0,60.0,22.6,0.0
06/15/2020 23:00:00.000000,0.2,5.0,58.0,25.3,0.0
06/16/2020 00:00:00.000000,0.2,6.0,55.0,20.8,0.0
06/16/2020 01:00:00.000000,0.2,9.0,58.0,24.9,0.0
06/16/2020 02:00:00.000000,0.2,14.0,56.0,26.8,0.0
06/16/2020 03:00:00.000000,0.2,9.0,55.0,27.0,0.0
06/16/2020 04:00:00.000000,0.2,,45.0,28.3,0.0
06/16/2020 05:00:00.000000,0.2,12.0,47.0,26.9,0.0
06/16/2020 06:00:00.000000,0.2,16.0,38.0,27.7,0.0
06/16/2020 07:00:00.000000,0.2,8.0,36.0,23.7,0.0
06/16/2020 08:00:00.000000,0.1,7.0,39.0,21.9,0.0
06/16/2020 09:00:00.000000,0.1,4.0,41.0,19.4,0.0
06/16/2020 10:00:00.000000,0.1,5.0,39.0,20.6,0.0
06/16/2020 11:00:00.000000,0.1,8.0,36.0,27.2,0.0
06/16/2020 12:00:00.000000,0.2,13.0,31.0,35.5,0.0
06/16/2020 13:00:00.000000,0.2,14.0,29.0,34.5,0.0
06/16/2020 14:00:00.000000,0.3,15.0,29.0,39.4,0.0
06/16/2020 15:00:00.000000,,9.0,28.0,29.1,
06/16/2020 16:00:00.000000,0.2,7.0,41.0,21.4,
06/16/2020 17:00:00.000000,0.1,5.0,44.0,17.7,0.0
06/16/2020 18:00:00.000000,0.1,5.0,44.0,17.6,0.0
06/16/2020 19:00:00.000000,0.2,5.0,46.0,21.8,0.0
06/16/2020 20:00:00.000000,0.2,6.0,46.0,20.3,0.0
06/16/2020 21:00:00.000000,0.2,,49.0,24.2,0.0
06/16/2020 22:00:00.000000,0.2,5.0,48.0,25.1,0.0
06/16/2020 23:00:00.000000,0.2,6.0,46.0,23.4,0.0
06/17/2020 00:00:00.000000,0.2,5.0,47.0,21.5,0.0
06/17/2020 01:00:00.000000,0.2,8.0,45.0,17.6,0.0
06/17/2020 02:00:00.000000,0.2,11.0,39.0,17.4,0.0
06/17/2020 03:00:00.000000,0.2,11.0,40.0,15.2,0.0
06/17/2020 04:00:00.000000,0.1,,37.0,19.6,0.0
06/17/2020 05:00:00.000000,0.1,8.0,34.0,19.2,0.0
06/17/2020 06:00:00.000000,0.1,5.0,36.0,17.0,0.0
