InstrumentName, Welby,,,
StartTime, 2020-06-01 00:00:00,,,
EndTime, 2020-06-30 23:59:59,,,
Date,NO2,O3,PM10,SO2
06/01/2020 00:00:00.000000,5.0,38.0,12.6,1.0
06/01/2020 01:00:00.000000,6.0,37.0,18.8,1.0
06/01/2020 02:00:00.000000,5.0,36.0,2.6,1.0
06/01/2020 03:00:00.000000,8.0,30.0,16.1,0.0
06/01/2020 04:00:00.000000,,27.0,25.7,1.0
06/01/2020 05:00:00.000000,13.0,18.0,31.4,0.0
06/01/2020 06:00:00.000000,16.0,11.0,39.7,0.0
06/01/2020 07:00:00.000000,15.0,15.0,24.0,0.0
06/01/2020 08:00:00.000000,8.0,23.0,36.7,0.0
06/01/2020 09:00:00.000000,15.0,12.0,17.8,0.0
06/01/2020 10:00:00.000000,22.0,6.0,23.2,0.0
06/01/2020 11:00:00.000000,28.0,2.0,26.2,0.0
06/01/2020 12:00:00.000000,30.0,4.0,90.8,1.0
06/01/2020 13:00:00.000000,28.0,11.0,75.6,2.0
06/01/2020 14:00:00.000000,19.0,,47.0,3.0
06/01/2020 15:00:00.000000,15.0,31.0,40.3,1.0
06/01/2020 16:00:00.000000,7.0,45.0,32.9,0.0
06/01/2020 17:00:00.000000,3.0,50.0,27.0,0.0
06/01/2020 18:00:00.000000,3.0,54.0,33.3,0.0
06/01/2020 19:00:00.000000,1.0,49.0,53.1,0.0
06/01/2020 20:00:00.000000,,49.0,38.9,0.0
06/01/2020 21:00:00.000000,,54.0,36.3,0.0
06/01/2020 22:00:00.000000,6.0,56.0,42.6,0.0
06/01/2020 23:00:00.000000,4.0,53.0,24.2,0.0
06/02/2020 00:00:00.000000,5.0,55.0,62.0,0.0
06/02/2020 01:00:00.000000,11.0,39.0,38.8,0.0
06/02/2020 02:00:00.000000,15.0,29.0,36.5,1.0
06/02/2020 03:00:00.000000,17.0,28.0,74.9,0.0
06/02/2020 04:00:00.000000,,40.0,52.5,0.0
06/02/2020 05:00:00.000000,4.0,41.0,11.9,0.0
06/02/2020 06:00:00.000000,9.0,34.0,37.7,0.0
06/02/2020 07:00:00.000000,21.0,14.0,35.3,0.0
06/02/2020 08:00:00.000000,20.0,12.0,28.5,0.0
06/02/2020 09:00:00.000000,9.0,25.0,19.9,1.0
06/02/2020 10:00:00.000000,23.0,8.0,44.9,0.0
06/02/2020 11:00:00.000000,29.0,2.0,80.9,0.0
06/02/2020 12:00:00.000000,29.0,3.0,119.3,1.0
06/02/2020 13:00:00.000000,36.0,6.0,152.3,1.0
06/02/2020 14:00:00.000000,16.0,27.0,,1.0
06/02/2020 15:00:00.000000,10.0,36.0,55.6,0.0
06/02/2020 16:00:00.000000,4.0,48.0,21.7,0.0
06/02/2020 17:00:00.000000,3.0,55.0,45.5,0.0
06/02/2020 18:00:00.000000,2.0,54.0,59.6,0.0
06/02/2020 19:00:00.000000,1.0,53.0,16.2,0.0
06/02/2020 20:00:00.000000,1.0,53.0,35.7,0.0
06/02/2020 21:00:00.000000,1.0,54.0,46.6,0.0
06/02/2020 22:00:00.000000,3.0,52.0,72.4,0.0
06/02/2020 23:00:00.000000,1.0,48.0,66.3,0.0
06/03/2020 00:00:00.000000,3.0,48.0,65.6,0.0
06/03/2020 01:00:00.000000,6.0,45.0,58.5,0.0
06/03/2020 02:00:00.000000,11.0,38.0,98.4,0.0
06/03/2020 03:00:00.000000,8.0,37.0,109.6,0.0
06/03/2020 04:00:00.000000,,39.0,116.0,0.0
06/03/2020 05:00:00.000000,4.0,36.0,,0.0
06/03/2020 06:00:00.000000,7.0,29.0,30.0,0.0
06/03/2020 07:00:00.000000,12.0,21.0,41.9,0.0
06/03/2020 08:00:00.000000,10.0,21.0,,0.0
06/03/2020 09:00:00.000000,16.0,17.0,30.4,0.0
06/03/2020 10:00:00.000000,22.0,12.0,36.0,0.0
06/03/2020 11:00:00.000000,23.0,7.0,37.5,0.0
06/03/2020 12:00:00.000000,21.0,10.0,61.1,0.0
06/03/2020 13:00:00.000000,10.0,23.0,115.5,0.0
06/03/2020 14:00:00.000000,9.0,29.0,56.1,0.0
06/03/2020 15:00:00.000000,14.0,36.0,58.9,0.0
