InstrumentName, Boulder-CU/Athens
StartTime, 2020-06-01 00:00:00
EndTime, 2020-06-30 23:59:59
Date,PM2.5
06/01/2020 02:00:00.000000,10.4
06/01/2020 03:00:00.000000,26.9
06/01/2020 04:00:00.000000,42.1
06/01/2020 05:00:00.000000,50.6
06/01/2020 06:00:00.000000,54.5
06/01/2020 07:00:00.000000,34.9
06/01/2020 08:00:00.000000,12.1
06/01/2020 09:00:00.000000,10.6
06/01/2020 10:00:00.000000,9.5
06/01/2020 15:00:00.000000,4.4
06/01/2020 16:00:00.000000,3.7
06/01/2020 17:00:00.000000,9.0
06/02/2020 04:00:00.000000,37.8
06/02/2020 05:00:00.000000,48.6
06/02/2020 06:00:00.000000,59.0
06/02/2020 07:00:00.000000,60.4
06/02/2020 08:00:00.000000,58.2
06/02/2020 09:00:00.000000,55.9
06/02/2020 10:00:00.000000,54.2
06/02/2020 11:00:00.000000,51.1
06/02/2020 12:00:00.000000,43.9
06/02/2020 13:00:00.000000,31.2
06/02/2020 14:00:00.000000,8.9
06/02/2020 15:00:00.000000,11.4
06/02/2020 16:00:00.000000,14.0
06/02/2020 17:00:00.000000,0.0
06/02/2020 18:00:00.000000,0.0
06/02/2020 19:00:00.000000,0.0
06/02/2020 20:00:00.000000,0.0
06/02/2020 21:00:00.000000,0.0
06/02/2020 22:00:00.000000,0.0
06/02/2020 23:00:00.000000,0.0
06/03/2020 00:00:00.000000,0.0
06/03/2020 01:00:00.000000,0.0
06/03/2020 02:00:00.000000,0.0
06/03/2020 03:00:00.000000,0.0
06/03/2020 04:00:00.000000,0.0
06/03/2020 05:00:00.000000,0.0
06/03/2020 06:00:00.000000,0.0
06/03/2020 07:00:00.000000,0.0
06/03/2020 08:00:00.000000,0.0
06/03/2020 09:00:00.000000,0.0
06/03/2020 10:00:00.000000,0.0
06/03/2020 11:00:00.000000,1.0
06/03/2020 12:00:00.000000,0.4
06/03/2020 16:00:00.000000,4.4
06/03/2020 17:00:00.000000,6.4
06/04/2020 03:00:00.000000,35.0
06/04/2020 04:00:00.000000,51.1
06/04/2020 05:00:00.000000,59.5
06/04/2020 06:00:00.000000,59.7
06/04/2020 08:00:00.000000,59.0
06/04/2020 09:00:00.000000,59.9
06/04/2020 10:00:00.000000,23.1
06/04/2020 11:00:00.000000,13.6
06/04/2020 12:00:00.000000,12.4
06/04/2020 13:00:00.000000,1.2
06/04/2020 14:00:00.000000,4.8
06/04/2020 15:00:00.000000,3.3
06/04/2020 16:00:00.000000,1.7
06/04/2020 17:00:00.000000,3.3
06/05/2020 02:00:00.000000,7.1
06/05/2020 03:00:00.000000,16.3
06/05/2020 04:00:00.000000,32.2
06/05/2020 05:00:00.000000,41.6
06/05/2020 06:00:00.000000,44.1
06/05/2020 07:00:00.000000,17.0
06/05/2020 08:00:00.000000,12.7
06/05/2020 09:00:00.000000,11.7
06/05/2020 10:00:00.000000,3.1
06/05/2020 11:00:00.000000,3.0
06/05/2020 12:00:00.000000,5.2
06/05/2020 13:00:00.000000,10.8
06/05/2020 14:00:00.000000,6.2
06/05/2020 15:00:00.000000,1.9
06/05/2020 16:00:00.000000,4.5
06/05/2020 17:00:00.000000,5.7
06/06/2020 03:00:00.000000,14.9
06/06/2020 04:00:00.000000,33.3
06/06/2020 05:00:00.000000,22.7
06/06/2020 06:00:00.000000,38.1
06/06/2020 07:00:00.000000,64.3
06/06/2020 08:00:00.000000,68.9
06/06/2020 09:00:00.000000,67.4
06/06/2020 10:00:00.000000,64.0
06/06/2020 11:00:00.000000,57.4
06/06/2020 12:00:00.000000,51.2
06/06/2020 13:00:00.000000,22.8
06/06/2020 14:00:00.000000,15.1
06/06/2020 15:00:00.000000,15.7
06/06/2020 16:00:00.000000,12.5
06/06/2020 18:00:00.000000,1.7
06/06/2020 19:00:00.000000,3.5
06/07/2020 00:00:00.000000,8.7
06/07/2020 01:00:00.000000,11.0
06/07/2020 02:00:00.000000,8.1
06/07/2020 03:00:00.000000,7.4
06/07/2020 04:00:00.000000,4.2
06/07/2020 05:00:00.000000,2.5
06/07/2020 06:00:00.000000,0.9
06/07/2020 07:00:00.000000,0.8
06/07/2020 08:00:00.000000,0.0
