InstrumentName, West Denver PA-II,
06/01/2020 02:56:34.000000,27.0,84.0
06/01/2020 02:58:34.000000,27.0,84.0
06/01/2020 03:00:34.000000,27.0,84.0
06/01/2020 03:02:34.000000,28.0,84.0
06/01/2020 03:04:34.000000,28.0,84.0
06/01/2020 03:06:34.000000,28.0,84.0
06/01/2020 03:08:34.000000,28.0,84.0
06/01/2020 03:10:34.000000,29.0,83.0
06/01/2020 03:12:34.000000,29.0,83.0
06/01/2020 03:14:34.000000,28.0,83.0
06/01/2020 03:16:34.000000,28.0,83.0
06/01/2020 03:18:34.000000,29.0,83.0
06/01/2020 03:20:34.000000,29.0,83.0
06/01/2020 03:22:34.000000,28.0,83.0
06/01/2020 03:24:34.000000,28.0,83.0
06/01/2020 03:26:34.000000,28.0,83.0
06/01/2020 03:28:35.000000,29.0,83.0
06/01/2020 03:30:34.000000,29.0,83.0
06/01/2020 03:32:34.000000,29.0,83.0
06/01/2020 03:34:34.000000,29.0,83.0
06/01/2020 03:36:34.000000,29.0,83.0
06/01/2020 03:38:34.000000,29.0,83.0
06/01/2020 03:40:34.000000,29.0,83.0
06/01/2020 03:42:34.000000,29.0,83.0
06/01/2020 03:44:34.000000,29.0,83.0
06/01/2020 03:46:35.000000,29.0,83.0
06/01/2020 03:48:34.000000,29.0,83.0
06/01/2020 03:50:35.000000,29.0,83.0
06/01/2020 03:52:34.000000,30.0,83.0
06/01/2020 03:54:34.000000,30.0,83.0
06/01/2020 03:56:34.000000,30.0,83.0
06/01/2020 03:58:35.000000,30.0,83.0
06/01/2020 04:00:34.000000,30.0,82.0
06/01/2020 04:02:34.000000,31.0,83.0
06/01/2020 04:04:34.000000,31.0,83.0
06/01/2020 04:06:35.000000,31.0,83.0
06/01/2020 04:08:34.000000,31.0,82.0
06/01/2020 04:10:34.000000,31.0,82.0
06/01/2020 04:12:34.000000,31.0,82.0
06/01/2020 04:14:34.000000,31.0,82.0
06/01/2020 04:16:34.000000,31.0,82.0
06/01/2020 04:18:34.000000,31.0,82.0
06/01/2020 04:20:34.000000,31.0,82.0
06/01/2020 04:22:34.000000,31.0,82.0
06/01/2020 04:24:35.000000,31.0,82.0
06/01/2020 04:26:34.000000,31.0,82.0
06/01/2020 04:28:34.000000,31.0,82.0
06/01/2020 04:30:34.000000,32.0,82.0
06/01/2020 04:32:35.000000,32.0,82.0
06/01/2020 04:34:34.000000,33.0,82.0
06/01/2020 04:36:34.000000,32.0,82.0
06/01/2020 04:38:34.000000,32.0,82.0
06/01/2020 04:40:34.000000,31.0,82.0
06/01/2020 04:42:34.000000,31.0,82.0
06/01/2020 04:44:35.000000,31.0,82.0
06/01/2020 04:46:35.000000,31.0,82.0
06/01/2020 04:48:34.000000,30.0,82.0
06/01/2020 04:50:34.000000,30.0,81.0
06/01/2020 04:52:34.000000,29.0,81.0
06/01/2020 04:54:35.000000,29.0,81.0
06/01/2020 04:56:34.000000,29.0,81.0
06/01/2020 04:58:35.000000,30.0,81.0
06/01/2020 05:00:34.000000,29.0,81.0
06/01/2020 05:02:34.000000,29.0,81.0
06/01/2020 05:04:34.000000,29.0,81.0
06/01/2020 05:06:34.000000,29.0,81.0
06/01/2020 05:08:34.000000,29.0,81.0
06/01/2020 05:10:34.000000,29.0,81.0
06/01/2020 05:12:34.000000,29.0,81.0
06/01/2020 05:14:35.000000,28.0,81.0
06/01/2020 05:16:35.000000,27.0,82.0
06/01/2020 05:18:34.000000,27.0,82.0
06/01/2020 05:20:34.000000,26.0,82.0
06/01/2020 05:22:34.000000,25.0,82.0
06/01/2020 05:24:34.000000,25.0,82.0
06/01/2020 05:26:34.000000,25.0,82.0
06/01/2020 05:28:34.000000,25.0,82.0
06/01/2020 05:30:34.000000,25.0,82.0
06/01/2020 05:32:34.000000,24.0,82.0
06/01/2020 05:34:34.000000,24.0,82.0
06/01/2020 05:36:34.000000,24.0,82.0
06/01/2020 05:38:34.000000,24.0,82.0
06/01/2020 05:40:34.000000,24.0,82.0
06/01/2020 05:42:34.000000,24.0,82.0
06/01/2020 05:44:34.000000,24.0,82.0
06/01/2020 05:46:35.000000,24.0,82.0
06/01/2020 05:48:34.000000,24.0,82.0
06/01/2020 05:50:34.000000,24.0,82.0
06/01/2020 05:52:34.000000,23.0,83.0
06/01/2020 05:54:35.000000,23.0,83.0
06/01/2020 05:56:34.000000,24.0,83.0
06/01/2020 05:58:34.000000,24.0,83.0
06/01/2020 06:00:34.000000,24.0,82.0
06/01/2020 06:02:34.000000,24.0,83.0
06/01/2020 06:04:34.000000,24.0,82.0
06/01/2020 06:06:34.000000,25.0,82.0
06/01/2020 06:08:34.000000,25.0,82.0
06/01/2020 06:10:34.000000,25.0,82.0
06/01/2020 06:12:37.000000,25.0,82.0
06/01/2020 06:14:34.000000,25.0,82.0
06/01/2020 06:16:34.000000,25.0,82.0
06/01/2020 06:18:34.000000,25.0,82.0
06/01/2020 06:20:35.000000,25.0,82.0
06/01/2020 06:22:35.000000,25.0,82.0
06/01/2020 06:24:34.000000,25.0,82.0
06/01/2020 06:26:34.000000,25.0,82.0
06/01/2020 06:28:34.000000,25.0,82.0
06/01/2020 06:30:34.000000,25.0,82.0
06/01/2020 06:32:35.000000,25.0,82.0
06/01/2020 06:34:34.000000,25.0,82.0
06/01/2020 06:36:34.000000,25.0,82.0
06/01/2020 06:38:34.000000,26.0,82.0
06/01/2020 06:40:34.000000,26.0,82.0
06/01/2020 06:42:34.000000,26.0,82.0
06/01/2020 06:44:34.000000,27.0,81.0
06/01/2020 06:46:35.000000,27.0,81.0
06/01/2020 06:48:34.000000,27.0,81.0
06/01/2020 06:50:34.000000,28.0,81.0
06/01/2020 06:52:34.000000,28.0,81.0
06/01/2020 06:54:34.000000,28.0,81.0
06/01/2020 06:56:35.000000,28.0,81.0
06/01/2020 06:58:34.000000,29.0,81.0
06/01/2020 07:00:34.000000,29.0,81.0
06/01/2020 07:02:34.000000,29.0,81.0
06/01/2020 07:04:34.000000,29.0,80.0
06/01/2020 07:06:34.000000,29.0,80.0
06/01/2020 07:08:34.000000,29.0,80.0
06/01/2020 07:10:34.000000,28.0,80.0
06/01/2020 07:12:34.000000,28.0,80.0
06/01/2020 07:14:34.000000,28.0,80.0
06/01/2020 07:16:34.000000,28.0,80.0
06/01/2020 07:18:34.000000,28.0,80.0
06/01/2020 07:20:34.000000,29.0,80.0
06/01/2020 07:22:34.000000,28.0,80.0
06/01/2020 07:24:34.000000,29.0,80.0
06/01/2020 07:26:34.000000,28.0,80.0
06/01/2020 07:28:34.000000,28.0,80.0
06/01/2020 07:30:34.000000,28.0,80.0
06/01/2020 07:32:34.000000,29.0,80.0
06/01/2020 07:34:34.000000,29.0,80.0
06/01/2020 07:36:34.000000,30.0,80.0
06/01/2020 07:38:34.000000,30.0,80.0
06/01/2020 07:40:34.000000,30.0,80.0
06/01/2020 07:42:34.000000,29.0,80.0
06/01/2020 07:44:34.000000,30.0,79.0
06/01/2020 07:46:35.000000,30.0,79.0
06/01/2020 07:48:34.000000,30.0,79.0
06/01/2020 07:50:34.000000,30.0,79.0
06/01/2020 07:52:34.000000,30.0,79.0
06/01/2020 07:54:34.000000,30.0,79.0
06/01/2020 07:56:34.000000,31.0,79.0
06/01/2020 07:58:34.000000,31.0,79.0
06/01/2020 08:00:34.000000,31.0,79.0
06/01/2020 08:02:34.000000,31.0,79.0
06/01/2020 08:04:34.000000,31.0,79.0
06/01/2020 08:06:34.000000,31.0,79.0
06/01/2020 08:08:34.000000,31.0,79.0
06/01/2020 08:10:34.000000,31.0,79.0
06/01/2020 08:12:34.000000,31.0,79.0
06/01/2020 08:14:34.000000,31.0,79.0
06/01/2020 08:16:34.000000,31.0,79.0
06/01/2020 08:18:34.000000,31.0,79.0
06/01/2020 08:20:34.000000,32.0,78.0
06/01/2020 08:22:34.000000,32.0,78.0
06/01/2020 08:24:34.000000,31.0,78.0
06/01/2020 08:26:34.000000,31.0,78.0
06/01/2020 08:28:34.000000,32.0,78.0
06/01/2020 08:30:34.000000,32.0,78.0
06/01/2020 08:32:34.000000,32.0,78.0
06/01/2020 08:34:34.000000,32.0,78.0
06/01/2020 08:36:34.000000,32.0,78.0
06/01/2020 08:38:34.000000,32.0,78.0
06/01/2020 08:40:34.000000,32.0,78.0
06/01/2020 08:42:34.000000,32.0,77.0
06/01/2020 08:44:34.000000,33.0,77.0
06/01/2020 08:46:35.000000,33.0,77.0
06/01/2020 08:48:34.000000,33.0,77.0
06/01/2020 08:50:34.000000,33.0,77.0
06/01/2020 08:52:34.000000,33.0,77.0
06/01/2020 08:54:34.000000,33.0,77.0
06/01/2020 08:56:35.000000,33.0,77.0
06/01/2020 08:58:34.000000,33.0,77.0
06/01/2020 09:00:34.000000,34.0,77.0
06/01/2020 09:02:34.000000,33.0,77.0
06/01/2020 09:04:34.000000,34.0,77.0
06/01/2020 09:06:34.000000,34.0,77.0
06/01/2020 09:08:34.000000,34.0,76.0
06/01/2020 09:10:35.000000,34.0,76.0
06/01/2020 09:12:34.000000,34.0,76.0
06/01/2020 09:14:34.000000,34.0,76.0
06/01/2020 09:16:35.000000,34.0,76.0
06/01/2020 09:18:34.000000,34.0,76.0
06/01/2020 09:20:34.000000,34.0,76.0
06/01/2020 09:22:34.000000,34.0,76.0
06/01/2020 09:24:34.000000,34.0,76.0
06/01/2020 09:26:34.000000,35.0,76.0
06/01/2020 09:28:34.000000,35.0,76.0
06/01/2020 09:30:35.000000,35.0,76.0
06/01/2020 09:32:34.000000,35.0,76.0
06/01/2020 09:34:34.000000,35.0,76.0
06/01/2020 09:36:34.000000,35.0,76.0
06/01/2020 09:38:34.000000,35.0,76.0
06/01/2020 09:40:34.000000,35.0,76.0
06/01/2020 09:42:34.000000,35.0,76.0
06/01/2020 09:44:34.000000,35.0,76.0
06/01/2020 09:46:35.000000,36.0,75.0
06/01/2020 09:48:34.000000,36.0,75.0
06/01/2020 09:50:35.000000,37.0,75.0
06/01/2020 09:52:34.000000,37.0,75.0
06/01/2020 09:54:34.000000,37.0,75.0
06/01/2020 09:56:34.000000,37.0,75.0
06/01/2020 09:58:34.000000,37.0,75.0
06/01/2020 10:00:34.000000,37.0,75.0
06/01/2020 10:02:34.000000,37.0,75.0
06/01/2020 10:04:34.000000,38.0,75.0
06/01/2020 10:06:34.000000,38.0,75.0
06/01/2020 10:08:34.000000,38.0,75.0
06/01/2020 10:10:34.000000,38.0,75.0
06/01/2020 10:12:34.000000,38.0,75.0
06/01/2020 10:14:34.000000,38.0,75.0
06/01/2020 10:16:34.000000,38.0,75.0
06/01/2020 10:18:34.000000,38.0,75.0
06/01/2020 10:20:34.000000,39.0,74.0
06/01/2020 10:22:34.000000,39.0,74.0
06/01/2020 10:24:34.000000,39.0,74.0
06/01/2020 10:26:34.000000,39.0,74.0
06/01/2020 10:28:34.000000,39.0,74.0
06/01/2020 10:30:34.000000,39.0,74.0
06/01/2020 10:32:35.000000,39.0,74.0
06/01/2020 10:34:34.000000,39.0,74.0
06/01/2020 10:36:34.000000,39.0,74.0
06/01/2020 10:38:34.000000,39.0,74.0
06/01/2020 10:40:34.000000,39.0,74.0
06/01/2020 10:42:34.000000,39.0,74.0
06/01/2020 10:44:34.000000,39.0,74.0
06/01/2020 10:46:35.000000,39.0,74.0
06/01/2020 10:48:36.000000,39.0,74.0
06/01/2020 10:50:34.000000,39.0,74.0
06/01/2020 10:52:34.000000,39.0,74.0
06/01/2020 10:54:34.000000,39.0,74.0
06/01/2020 10:56:34.000000,39.0,73.0
06/01/2020 10:58:34.000000,39.0,73.0
06/01/2020 11:00:34.000000,39.0,73.0
06/01/2020 11:02:34.000000,39.0,73.0
06/01/2020 11:04:34.000000,39.0,73.0
06/01/2020 11:06:34.000000,39.0,73.0
06/01/2020 11:08:34.000000,39.0,73.0
06/01/2020 11:10:34.000000,39.0,73.0
06/01/2020 11:12:34.000000,39.0,73.0
06/01/2020 11:14:34.000000,40.0,73.0
06/01/2020 11:16:34.000000,39.0,73.0
06/01/2020 11:18:34.000000,39.0,73.0
06/01/2020 11:20:34.000000,39.0,73.0
06/01/2020 11:22:34.000000,39.0,73.0
06/01/2020 11:24:34.000000,39.0,73.0
06/01/2020 11:26:34.000000,39.0,73.0
06/01/2020 11:28:34.000000,39.0,73.0
06/01/2020 11:30:34.000000,40.0,73.0
06/01/2020 11:32:34.000000,40.0,73.0
06/01/2020 11:34:34.000000,40.0,73.0
06/01/2020 11:36:34.000000,40.0,73.0
06/01/2020 11:38:34.000000,40.0,73.0
06/01/2020 11:40:34.000000,40.0,73.0
06/01/2020 11:42:34.000000,40.0,73.0
06/01/2020 11:44:34.000000,40.0,73.0
06/01/2020 11:46:35.000000,40.0,73.0
06/01/2020 11:48:34.000000,40.0,73.0
06/01/2020 11:50:34.000000,40.0,73.0
06/01/2020 11:52:34.000000,40.0,73.0
06/01/2020 11:54:34.000000,40.0,73.0
06/01/2020 11:56:34.000000,40.0,73.0
06/01/2020 11:58:34.000000,41.0,72.0
06/01/2020 12:00:34.000000,41.0,72.0
06/01/2020 12:02:34.000000,41.0,72.0
06/01/2020 12:04:34.000000,41.0,72.0
06/01/2020 12:06:34.000000,41.0,72.0
06/01/2020 12:08:34.000000,41.0,72.0
06/01/2020 12:10:34.000000,42.0,72.0
06/01/2020 12:12:34.000000,42.0,72.0
06/01/2020 12:14:34.000000,42.0,72.0
06/01/2020 12:16:34.000000,42.0,72.0
06/01/2020 12:18:34.000000,42.0,72.0
06/01/2020 12:20:34.000000,42.0,72.0
06/01/2020 12:22:34.000000,42.0,72.0
06/01/2020 12:24:34.000000,42.0,72.0
06/01/2020 12:26:34.000000,42.0,72.0
06/01/2020 12:28:35.000000,41.0,72.0
06/01/2020 12:30:34.000000,40.0,72.0
06/01/2020 12:32:34.000000,40.0,72.0
06/01/2020 12:34:34.000000,41.0,72.0
06/01/2020 12:36:34.000000,41.0,72.0
06/01/2020 12:38:34.000000,42.0,72.0
06/01/2020 12:40:34.000000,42.0,72.0
06/01/2020 12:42:34.000000,42.0,72.0
06/01/2020 12:44:34.000000,41.0,72.0
06/01/2020 12:46:35.000000,42.0,72.0
06/01/2020 12:48:34.000000,41.0,72.0
06/01/2020 12:50:34.000000,41.0,72.0
06/01/2020 12:52:34.000000,40.0,72.0
06/01/2020 12:54:34.000000,39.0,72.0
06/01/2020 12:56:34.000000,39.0,73.0
06/01/2020 12:58:34.000000,39.0,73.0
06/01/2020 13:00:34.000000,39.0,73.0
06/01/2020 13:02:34.000000,38.0,73.0
06/01/2020 13:04:34.000000,38.0,73.0
06/01/2020 13:06:34.000000,37.0,73.0
06/01/2020 13:08:34.000000,37.0,73.0
06/01/2020 13:10:34.000000,37.0,73.0
06/01/2020 13:12:34.000000,38.0,73.0
06/01/2020 13:14:34.000000,37.0,73.0
06/01/2020 13:16:34.000000,37.0,74.0
06/01/2020 13:18:34.000000,37.0,74.0
06/01/2020 13:20:34.000000,37.0,74.0
06/01/2020 13:22:34.000000,37.0,74.0
06/01/2020 13:24:34.000000,37.0,74.0
06/01/2020 13:26:34.000000,37.0,74.0
06/01/2020 13:28:34.000000,37.0,74.0
06/01/2020 13:30:34.000000,37.0,74.0
06/01/2020 13:32:34.000000,37.0,74.0
06/01/2020 13:34:34.000000,37.0,75.0
06/01/2020 13:36:34.000000,37.0,75.0
06/01/2020 13:38:34.000000,36.0,75.0
06/01/2020 13:40:35.000000,36.0,75.0
06/01/2020 13:42:34.000000,36.0,75.0
06/01/2020 13:44:34.000000,36.0,75.0
06/01/2020 13:46:35.000000,36.0,75.0
06/01/2020 13:48:35.000000,36.0,75.0
06/01/2020 13:50:34.000000,36.0,75.0
06/01/2020 13:52:34.000000,35.0,76.0
06/01/2020 13:54:34.000000,35.0,76.0
06/01/2020 13:56:34.000000,35.0,76.0
06/01/2020 13:58:34.000000,35.0,76.0
06/01/2020 14:00:34.000000,35.0,76.0
06/01/2020 14:02:34.000000,35.0,76.0
06/01/2020 14:04:34.000000,35.0,76.0
06/01/2020 14:06:34.000000,35.0,77.0
06/01/2020 14:08:34.000000,35.0,77.0
06/01/2020 14:10:34.000000,35.0,77.0
06/01/2020 14:12:34.000000,35.0,77.0
06/01/2020 14:14:34.000000,34.0,77.0
06/01/2020 14:16:34.000000,34.0,77.0
06/01/2020 14:18:34.000000,33.0,78.0
06/01/2020 14:20:34.000000,33.0,78.0
06/01/2020 14:22:34.000000,33.0,78.0
06/01/2020 14:24:34.000000,33.0,78.0
06/01/2020 14:26:34.000000,33.0,78.0
06/01/2020 14:28:34.000000,32.0,78.0
06/01/2020 14:30:34.000000,32.0,79.0
06/01/2020 14:32:34.000000,32.0,79.0
06/01/2020 14:34:34.000000,31.0,79.0
06/01/2020 14:36:34.000000,32.0,79.0
06/01/2020 14:38:34.000000,31.0,79.0
06/01/2020 14:40:34.000000,31.0,79.0
06/01/2020 14:42:34.000000,31.0,80.0
06/01/2020 14:44:34.000000,31.0,80.0
06/01/2020 14:46:35.000000,30.0,80.0
06/01/2020 14:48:35.000000,31.0,80.0
06/01/2020 14:50:34.000000,31.0,80.0
06/01/2020 14:52:34.000000,30.0,81.0
06/01/2020 14:54:34.000000,29.0,81.0
06/01/2020 14:56:34.000000,29.0,81.0
06/01/2020 14:58:34.000000,29.0,81.0
06/01/2020 15:00:34.000000,29.0,82.0
06/01/2020 15:02:35.000000,29.0,82.0
06/01/2020 15:04:34.000000,29.0,82.0
06/01/2020 15:06:34.000000,28.0,82.0
06/01/2020 15:08:34.000000,28.0,82.0
06/01/2020 15:10:34.000000,28.0,83.0
06/01/2020 15:12:34.000000,28.0,83.0
06/01/2020 15:14:34.000000,28.0,83.0
06/01/2020 15:16:34.000000,27.0,83.0
06/01/2020 15:18:34.000000,27.0,83.0
06/01/2020 15:20:34.000000,27.0,84.0
06/01/2020 15:22:34.000000,27.0,84.0
06/01/2020 15:24:34.000000,27.0,84.0
06/01/2020 15:26:34.000000,27.0,84.0
06/01/2020 15:28:35.000000,27.0,84.0
06/01/2020 15:30:34.000000,27.0,84.0
06/01/2020 15:32:34.000000,26.0,84.0
06/01/2020 15:36:34.000000,27.0,85.0
06/01/2020 15:38:34.000000,26.0,85.0
06/01/2020 15:40:34.000000,25.0,85.0
06/01/2020 15:42:35.000000,24.0,85.0
06/01/2020 15:44:34.000000,24.0,85.0
06/01/2020 15:46:35.000000,24.0,85.0
06/01/2020 15:48:34.000000,25.0,86.0
06/01/2020 15:50:34.000000,24.0,86.0
06/01/2020 15:52:34.000000,24.0,86.0
06/01/2020 15:54:34.000000,23.0,86.0
06/01/2020 15:56:34.000000,24.0,86.0
06/01/2020 15:58:34.000000,24.0,86.0
06/01/2020 16:00:34.000000,24.0,87.0
06/01/2020 16:02:34.000000,24.0,87.0
06/01/2020 16:04:34.000000,24.0,87.0
06/01/2020 16:06:34.000000,24.0,87.0
06/01/2020 16:08:34.000000,23.0,87.0
06/01/2020 16:10:34.000000,23.0,88.0
06/01/2020 16:12:34.000000,22.0,88.0
06/01/2020 16:14:34.000000,22.0,88.0
06/01/2020 16:16:34.000000,21.0,88.0
06/01/2020 16:18:34.000000,21.0,88.0
06/01/2020 16:20:35.000000,21.0,88.0
06/01/2020 16:22:34.000000,21.0,89.0
06/01/2020 16:24:34.000000,21.0,89.0
06/01/2020 16:26:34.000000,20.0,89.0
06/01/2020 16:28:34.000000,20.0,89.0
06/01/2020 16:30:35.000000,20.0,89.0
06/01/2020 16:32:34.000000,20.0,90.0
06/01/2020 16:34:35.000000,20.0,90.0
06/01/2020 16:36:34.000000,19.0,90.0
06/01/2020 16:38:34.000000,19.0,90.0
06/01/2020 16:40:34.000000,19.0,90.0
06/01/2020 16:42:34.000000,20.0,91.0
06/01/2020 16:44:34.000000,19.0,91.0
06/01/2020 16:46:35.000000,19.0,91.0
06/01/2020 16:48:34.000000,19.0,91.0
06/01/2020 16:50:34.000000,19.0,92.0
06/01/2020 16:52:34.000000,18.0,92.0
06/01/2020 16:54:34.000000,18.0,92.0
06/01/2020 16:56:34.000000,18.0,92.0
06/01/2020 16:58:34.000000,18.0,93.0
06/01/2020 17:00:34.000000,18.0,93.0
06/01/2020 17:02:34.000000,17.0,93.0
06/01/2020 17:04:34.000000,17.0,93.0
06/01/2020 17:06:34.000000,18.0,93.0
06/01/2020 17:08:34.000000,18.0,94.0
06/01/2020 17:10:34.000000,16.0,94.0
06/01/2020 17:12:34.000000,16.0,94.0
06/01/2020 17:14:34.000000,16.0,94.0
06/01/2020 17:16:35.000000,16.0,94.0
06/01/2020 17:18:34.000000,17.0,94.0
06/01/2020 17:20:34.000000,17.0,95.0
06/01/2020 17:22:34.000000,17.0,95.0
06/01/2020 17:24:34.000000,17.0,95.0
06/01/2020 17:26:34.000000,17.0,95.0
06/01/2020 17:28:34.000000,16.0,96.0
06/01/2020 17:30:34.000000,16.0,96.0
06/01/2020 17:32:34.000000,16.0,96.0
06/01/2020 17:34:34.000000,17.0,97.0
06/01/2020 17:36:34.000000,16.0,97.0
06/01/2020 17:38:34.000000,15.0,97.0
06/01/2020 17:40:35.000000,17.0,97.0
06/01/2020 17:42:34.000000,15.0,98.0
06/01/2020 17:44:34.000000,14.0,98.0
06/01/2020 17:46:35.000000,15.0,98.0
06/01/2020 17:48:34.000000,14.0,98.0
06/01/2020 17:50:34.000000,14.0,98.0
06/01/2020 17:52:35.000000,14.0,98.0
06/01/2020 17:54:34.000000,15.0,98.0
06/01/2020 17:56:34.000000,15.0,98.0
06/01/2020 17:58:34.000000,14.0,99.0
06/01/2020 18:00:35.000000,14.0,99.0
06/01/2020 18:02:34.000000,13.0,99.0
06/01/2020 18:04:35.000000,13.0,99.0
06/01/2020 18:06:35.000000,13.0,99.0
06/01/2020 18:08:34.000000,15.0,99.0
06/01/2020 18:10:34.000000,13.0,99.0
06/01/2020 18:12:34.000000,13.0,99.0
06/01/2020 18:14:34.000000,13.0,100.0
06/01/2020 18:16:34.000000,13.0,100.0
06/01/2020 18:18:34.000000,12.0,100.0
06/01/2020 18:20:34.000000,12.0,101.0
06/01/2020 18:22:34.000000,11.0,101.0
06/01/2020 18:24:34.000000,11.0,101.0
06/01/2020 18:26:35.000000,11.0,101.0
06/01/2020 18:28:34.000000,10.0,102.0
06/01/2020 18:30:35.000000,10.0,101.0
06/01/2020 18:32:35.000000,11.0,102.0
06/01/2020 18:34:35.000000,11.0,102.0
06/01/2020 18:36:34.000000,12.0,102.0
06/01/2020 18:38:34.000000,11.0,103.0
06/01/2020 18:40:34.000000,10.0,103.0
06/01/2020 18:42:34.000000,10.0,103.0
06/01/2020 18:44:34.000000,10.0,103.0
06/01/2020 18:46:35.000000,10.0,103.0
06/01/2020 18:48:34.000000,9.0,103.0
06/01/2020 18:50:35.000000,10.0,103.0
06/01/2020 18:52:34.000000,10.0,103.0
06/01/2020 18:54:34.000000,10.0,104.0
06/01/2020 18:56:34.000000,11.0,104.0
06/01/2020 18:58:34.000000,10.0,104.0
06/01/2020 19:00:34.000000,9.0,104.0
06/01/2020 19:02:34.000000,9.0,104.0
06/01/2020 19:04:34.000000,10.0,103.0
06/01/2020 19:06:35.000000,10.0,103.0
06/01/2020 19:08:34.000000,9.0,103.0
06/01/2020 19:10:34.000000,10.0,103.0
06/01/2020 19:12:34.000000,10.0,103.0
06/01/2020 19:14:34.000000,10.0,103.0
06/01/2020 19:16:34.000000,11.0,104.0
06/01/2020 19:18:34.000000,10.0,104.0
06/01/2020 19:20:35.000000,10.0,104.0
06/01/2020 19:22:34.000000,10.0,104.0
06/01/2020 19:24:35.000000,10.0,104.0
