InstrumentName, La Casa,,,,
06/03/2020 09:00:00.000000,0.1,7.0,25.0,22.3,0.0
06/03/2020 10:00:00.000000,0.1,6.0,26.0,20.6,0.0
06/03/2020 11:00:00.000000,0.1,11.0,19.0,22.1,0.0
06/03/2020 12:00:00.000000,0.3,20.0,10.0,39.6,0.0
06/03/2020 13:00:00.000000,0.2,12.0,19.0,45.1,0.0
06/03/2020 14:00:00.000000,0.2,8.0,28.0,39.6,0.0
06/03/2020 15:00:00.000000,0.2,,39.0,41.4,0.0
06/03/2020 16:00:00.000000,0.2,13.0,42.0,54.5,0.0
06/03/2020 17:00:00.000000,0.2,14.0,47.0,46.8,0.0
06/03/2020 19:00:00.000000,0.1,4.0,61.0,32.7,0.0
06/03/2020 20:00:00.000000,0.2,4.0,57.0,24.8,0.0
06/03/2020 21:00:00.000000,0.1,1.0,51.0,16.8,0.0
06/03/2020 22:00:00.000000,0.1,3.0,46.0,19.0,0.0
06/04/2020 00:00:00.000000,0.1,10.0,32.0,62.8,0.0
06/04/2020 01:00:00.000000,0.1,10.0,31.0,41.7,0.0
06/04/2020 02:00:00.000000,0.1,12.0,30.0,33.6,0.0
06/04/2020 03:00:00.000000,0.1,9.0,30.0,36.8,0.0
06/04/2020 04:00:00.000000,0.2,13.0,23.0,40.5,0.0
06/04/2020 05:00:00.000000,0.2,,24.0,38.1,0.0
06/04/2020 06:00:00.000000,0.2,8.0,24.0,36.0,0.0
06/04/2020 08:00:00.000000,0.1,9.0,24.0,29.5,0.0
06/04/2020 09:00:00.000000,0.1,7.0,23.0,26.9,0.0
06/04/2020 10:00:00.000000,0.1,15.0,14.0,29.7,0.0
06/04/2020 11:00:00.000000,0.1,12.0,18.0,25.5,0.0
06/04/2020 12:00:00.000000,0.3,20.0,9.0,27.1,0.0
06/04/2020 13:00:00.000000,0.3,20.0,15.0,34.6,0.0
06/04/2020 14:00:00.000000,0.2,14.0,24.0,33.1,0.0
06/04/2020 15:00:00.000000,0.2,11.0,32.0,35.8,0.0
06/04/2020 16:00:00.000000,0.2,9.0,39.0,30.6,0.0
06/04/2020 17:00:00.000000,0.1,3.0,46.0,21.6,0.0
06/04/2020 18:00:00.000000,0.1,1.0,50.0,20.7,0.0
06/04/2020 19:00:00.000000,0.1,3.0,46.0,64.2,0.0
06/04/2020 20:00:00.000000,0.2,7.0,39.0,18.7,0.0
06/04/2020 21:00:00.000000,0.1,2.0,42.0,32.0,0.0
06/04/2020 22:00:00.000000,0.1,4.0,50.0,15.5,0.0
06/04/2020 23:00:00.000000,0.1,4.0,46.0,13.4,0.0
06/05/2020 00:00:00.000000,0.1,2.0,47.0,15.0,0.0
06/05/2020 01:00:00.000000,0.1,3.0,47.0,14.9,0.0
06/05/2020 02:00:00.000000,0.1,11.0,38.0,16.4,0.0
06/05/2020 03:00:00.000000,0.1,14.0,32.0,16.1,0.0
06/05/2020 04:00:00.000000,0.1,10.0,34.0,14.1,0.0
06/05/2020 05:00:00.000000,0.1,,31.0,16.1,0.0
06/05/2020 06:00:00.000000,0.1,13.0,26.0,18.7,0.0
06/05/2020 07:00:00.000000,0.1,11.0,26.0,16.0,
06/05/2020 08:00:00.000000,0.1,8.0,27.0,22.1,0.0
06/05/2020 09:00:00.000000,0.1,10.0,24.0,28.8,0.0
06/05/2020 10:00:00.000000,0.1,9.0,25.0,22.4,0.0
06/05/2020 11:00:00.000000,0.1,13.0,19.0,23.8,0.0
06/05/2020 12:00:00.000000,0.2,17.0,18.0,32.2,0.0
06/05/2020 13:00:00.000000,0.2,16.0,21.0,24.9,0.0
06/05/2020 14:00:00.000000,0.2,10.0,29.0,24.2,0.0
06/05/2020 15:00:00.000000,0.1,12.0,33.0,29.4,0.0
06/05/2020 16:00:00.000000,0.2,8.0,45.0,28.9,0.0
06/05/2020 17:00:00.000000,0.2,9.0,53.0,29.5,0.0
06/05/2020 18:00:00.000000,0.1,4.0,52.0,22.4,0.0
06/05/2020 19:00:00.000000,0.1,1.0,47.0,17.3,0.0
06/05/2020 20:00:00.000000,0.1,2.0,49.0,16.5,0.0
06/05/2020 21:00:00.000000,0.1,4.0,48.0,18.8,0.0
06/05/2020 22:00:00.000000,0.1,4.0,43.0,21.9,0.0
06/05/2020 23:00:00.000000,0.1,4.0,45.0,18.1,0.0
06/06/2020 00:00:00.000000,0.1,3.0,41.0,22.7,0.0
06/06/2020 01:00:00.000000,0.1,6.0,37.0,17.3,0.0
06/06/2020 02:00:00.000000,0.1,6.0,37.0,18.7,0.0
06/06/2020 03:00:00.000000,0.1,4.0,41.0,14.9,0.0
06/06/2020 04:00:00.000000,0.1,4.0,40.0,14.2,0.0
06/06/2020 05:00:00.000000,0.1,,43.0,15.6,0.0
06/06/2020 06:00:00.000000,0.1,5.0,39.0,18.1,0.0
06/06/2020 07:00:00.000000,0.1,5.0,35.0,17.4,
06/06/2020 08:00:00.000000,0.1,5.0,34.0,16.6,0.0
06/06/2020 09:00:00.000000,0.1,4.0,35.0,15.9,0.0
06/06/2020 10:00:00.000000,0.1,3.0,35.0,17.0,0.0
06/06/2020 11:00:00.000000,0.1,4.0,33.0,18.1,0.0
06/06/2020 12:00:00.000000,0.1,12.0,27.0,19.6,0.0
06/06/2020 13:00:00.000000,0.1,11.0,32.0,25.2,0.0
06/06/2020 14:00:00.000000,0.1,5.0,40.0,15.9,0.0
06/06/2020 15:00:00.000000,0.1,3.0,41.0,18.1,0.0
06/06/2020 16:00:00.000000,0.1,3.0,38.0,13.2,0.0
06/06/2020 17:00:00.000000,0.1,3.0,37.0,11.4,0.0
06/06/2020 18:00:00.000000,0.1,2.0,39.0,14.3,0.0
06/06/2020 19:00:00.000000,0.1,2.0,40.0,10.5,0.0
06/06/2020 20:00:00.000000,0.1,3.0,41.0,28.3,0.0
06/06/2020 21:00:00.000000,0.1,2.0,45.0,47.8,0.0
06/06/2020 22:00:00.000000,0.1,4.0,48.0,21.0,0.0
06/06/2020 23:00:00.000000,0.1,5.0,45.0,13.9,0.0
06/07/2020 00:00:00.000000,0.2,14.0,36.0,17.1,0.0
06/07/2020 01:00:00.000000,0.2,16.0,32.0,23.3,0.0
06/07/2020 02:00:00.000000,0.3,17.0,27.0,22.1,0.0
06/07/2020 03:00:00.000000,0.3,14.0,24.0,24.9,0.0
06/07/2020 04:00:00.000000,0.3,14.0,21.0,24.9,0.0
06/07/2020 05:00:00.000000,0.3,,15.0,25.1,0.0
06/07/2020 06:00:00.000000,0.2,13.0,14.0,22.1,0.0
06/07/2020 07:00:00.000000,0.2,12.0,12.0,24.1,
06/07/2020 08:00:00.000000,0.2,11.0,13.0,20.6,0.0
06/07/2020 09:00:00.000000,0.3,14.0,7.0,22.4,0.0
06/07/2020 10:00:00.000000,0.3,18.0,3.0,22.2,0.0
06/07/2020 11:00:00.000000,0.3,12.0,6.0,21.2,0.0
06/07/2020 12:00:00.000000,0.2,8.0,16.0,17.9,0.0
06/07/2020 13:00:00.000000,0.2,9.0,22.0,17.6,0.0
06/07/2020 14:00:00.000000,0.1,12.0,27.0,16.5,0.0
06/07/2020 15:00:00.000000,0.1,4.0,39.0,13.4,0.0
06/07/2020 16:00:00.000000,0.1,2.0,37.0,13.5,0.0
06/07/2020 17:00:00.000000,0.1,1.0,35.0,11.5,0.0
06/07/2020 18:00:00.000000,0.0,1.0,33.0,11.1,0.0
06/07/2020 19:00:00.000000,0.0,1.0,33.0,10.7,0.0
06/07/2020 20:00:00.000000,0.0,1.0,34.0,11.2,0.0
06/07/2020 21:00:00.000000,0.0,1.0,34.0,12.0,0.0
06/07/2020 22:00:00.000000,0.0,1.0,41.0,12.1,0.0
06/07/2020 23:00:00.000000,0.1,1.0,43.0,12.2,0.0
06/08/2020 00:00:00.000000,0.1,1.0,44.0,11.7,0.0
06/08/2020 01:00:00.000000,0.1,1.0,45.0,17.7,0.0
06/08/2020 02:00:00.000000,0.1,1.0,47.0,15.6,0.0
06/08/2020 03:00:00.000000,0.1,2.0,46.0,17.3,0.0
06/08/2020 04:00:00.000000,0.1,5.0,41.0,18.5,0.0
06/08/2020 05:00:00.000000,0.1,,36.0,20.1,0.0
06/08/2020 06:00:00.000000,0.1,3.0,37.0,18.9,0.0
06/08/2020 07:00:00.000000,0.1,8.0,34.0,16.8,
06/08/2020 08:00:00.000000,0.1,9.0,34.0,14.8,0.0
06/08/2020 09:00:00.000000,0.1,10.0,32.0,14.4,0.0
06/08/2020 10:00:00.000000,0.1,7.0,34.0,14.9,0.0
06/08/2020 11:00:00.000000,0.2,8.0,31.0,13.0,0.0
06/08/2020 12:00:00.000000,0.2,13.0,24.0,17.6,0.0
06/08/2020 13:00:00.000000,0.2,8.0,32.0,16.1,0.0
06/08/2020 14:00:00.000000,,6.0,,18.5,0.0
06/08/2020 15:00:00.000000,0.1,3.0,46.0,15.8,
06/08/2020 16:00:00.000000,0.1,5.0,47.0,19.4,0.0
06/08/2020 17:00:00.000000,0.1,4.0,48.0,23.1,0.0
06/08/2020 18:00:00.000000,0.1,5.0,48.0,25.8,0.0
06/08/2020 19:00:00.000000,0.1,3.0,49.0,23.5,0.0
06/08/2020 20:00:00.000000,0.1,4.0,49.0,25.1,0.0
06/08/2020 21:00:00.000000,0.1,5.0,50.0,22.0,0.0
06/08/2020 22:00:00.000000,0.1,5.0,50.0,24.2,0.0
06/08/2020 23:00:00.000000,0.1,8.0,47.0,32.2,0.0
06/09/2020 00:00:00.000000,0.1,6.0,50.0,41.2,0.0
06/09/2020 01:00:00.000000,0.1,3.0,46.0,58.8,0.0
06/09/2020 02:00:00.000000,0.1,1.0,46.0,26.8,0.0
06/09/2020 03:00:00.000000,0.1,4.0,43.0,20.3,0.0
06/09/2020 04:00:00.000000,0.1,2.0,42.0,21.5,0.0
06/09/2020 05:00:00.000000,0.1,,41.0,21.8,0.0
06/09/2020 06:00:00.000000,0.0,,44.0,10.8,0.0
06/09/2020 07:00:00.000000,0.1,,47.0,7.4,
06/09/2020 08:00:00.000000,0.1,0.0,45.0,5.7,0.0
06/09/2020 09:00:00.000000,0.1,3.0,46.0,6.4,0.0
06/09/2020 10:00:00.000000,0.1,2.0,46.0,5.5,0.0
06/09/2020 11:00:00.000000,0.1,3.0,44.0,7.5,0.0
06/09/2020 12:00:00.000000,0.1,3.0,43.0,7.7,0.0
06/09/2020 13:00:00.000000,0.1,7.0,35.0,8.6,0.0
06/09/2020 14:00:00.000000,0.1,11.0,30.0,13.8,0.0
06/09/2020 15:00:00.000000,0.1,7.0,27.0,8.2,0.0
06/09/2020 16:00:00.000000,0.1,5.0,25.0,9.6,0.0
06/09/2020 17:00:00.000000,0.1,5.0,26.0,10.4,0.0
06/09/2020 18:00:00.000000,0.1,5.0,28.0,8.6,0.0
06/09/2020 19:00:00.000000,0.1,2.0,32.0,9.9,0.0
06/09/2020 20:00:00.000000,0.1,2.0,37.0,8.7,0.0
06/09/2020 21:00:00.000000,0.1,,42.0,8.6,0.0
06/09/2020 22:00:00.000000,0.1,,40.0,7.8,0.0
06/09/2020 23:00:00.000000,0.1,3.0,40.0,8.9,0.0
06/10/2020 00:00:00.000000,0.1,2.0,41.0,8.0,0.0
06/10/2020 01:00:00.000000,0.1,2.0,40.0,7.2,0.0
06/10/2020 02:00:00.000000,0.1,2.0,41.0,7.1,0.0
06/10/2020 03:00:00.000000,0.1,2.0,40.0,7.5,0.0
06/10/2020 04:00:00.000000,0.0,1.0,39.0,5.7,0.0
06/10/2020 05:00:00.000000,0.0,,38.0,7.0,0.0
06/10/2020 06:00:00.000000,0.0,0.0,37.0,7.3,0.0
06/10/2020 07:00:00.000000,0.0,1.0,33.0,6.0,
06/10/2020 08:00:00.000000,0.1,16.0,19.0,9.9,1.0
06/10/2020 09:00:00.000000,0.1,18.0,18.0,12.0,0.0
06/10/2020 10:00:00.000000,0.1,11.0,26.0,10.9,0.0
06/10/2020 11:00:00.000000,0.1,12.0,20.0,11.2,0.0
06/10/2020 12:00:00.000000,0.2,15.0,14.0,16.4,0.0
06/10/2020 13:00:00.000000,0.2,14.0,16.0,18.3,0.0
06/10/2020 14:00:00.000000,0.2,13.0,21.0,15.8,0.0
06/10/2020 15:00:00.000000,0.1,8.0,26.0,15.9,0.0
06/10/2020 16:00:00.000000,0.1,3.0,30.0,12.2,0.0
06/10/2020 17:00:00.000000,0.1,2.0,33.0,9.0,0.0
06/10/2020 18:00:00.000000,0.1,2.0,33.0,6.7,0.0
06/10/2020 19:00:00.000000,0.1,2.0,33.0,6.8,0.0
06/10/2020 20:00:00.000000,0.1,2.0,34.0,6.1,0.0
06/10/2020 21:00:00.000000,0.1,2.0,35.0,6.2,0.0
06/10/2020 22:00:00.000000,0.1,3.0,35.0,7.2,0.0
06/10/2020 23:00:00.000000,0.1,3.0,36.0,8.8,0.0
06/11/2020 00:00:00.000000,0.1,4.0,37.0,8.5,0.0
06/11/2020 01:00:00.000000,0.1,6.0,37.0,8.8,0.0
06/11/2020 02:00:00.000000,0.2,13.0,28.0,17.5,0.0
06/11/2020 03:00:00.000000,0.2,18.0,27.0,24.9,0.0
06/11/2020 04:00:00.000000,0.2,23.0,14.0,20.3,0.0
06/11/2020 05:00:00.000000,0.2,,14.0,19.2,0.0
06/11/2020 06:00:00.000000,0.2,11.0,15.0,14.8,0.0
06/11/2020 07:00:00.000000,0.1,9.0,17.0,13.2,
06/11/2020 08:00:00.000000,0.1,9.0,15.0,12.9,0.0
06/11/2020 09:00:00.000000,0.1,14.0,10.0,11.9,0.0
06/11/2020 10:00:00.000000,0.1,12.0,13.0,12.3,0.0
06/11/2020 11:00:00.000000,0.2,10.0,14.0,12.2,0.0
06/11/2020 12:00:00.000000,0.2,19.0,10.0,22.6,0.0
06/11/2020 13:00:00.000000,0.3,21.0,11.0,27.3,0.0
06/11/2020 14:00:00.000000,0.3,17.0,19.0,34.3,0.0
06/11/2020 15:00:00.000000,0.2,15.0,27.0,29.2,0.0
06/11/2020 16:00:00.000000,0.1,7.0,39.0,14.9,0.0
06/11/2020 17:00:00.000000,0.1,5.0,44.0,17.3,0.0
06/11/2020 18:00:00.000000,0.1,3.0,51.0,10.9,0.0
06/11/2020 19:00:00.000000,0.1,2.0,56.0,12.4,0.0
06/11/2020 20:00:00.000000,0.1,4.0,58.0,15.2,0.0
06/11/2020 21:00:00.000000,0.1,4.0,59.0,14.5,0.0
06/11/2020 22:00:00.000000,0.1,4.0,59.0,17.1,0.0
06/11/2020 23:00:00.000000,0.1,6.0,58.0,20.0,0.0
06/12/2020 01:00:00.000000,0.1,11.0,51.0,19.2,0.0
06/12/2020 02:00:00.000000,0.2,12.0,46.0,21.7,0.0
06/12/2020 03:00:00.000000,0.3,23.0,27.0,20.4,0.0
06/12/2020 04:00:00.000000,0.3,23.0,23.0,23.9,0.0
06/12/2020 05:00:00.000000,0.3,,23.0,23.3,0.0
06/12/2020 06:00:00.000000,0.2,16.0,25.0,23.0,0.0
06/12/2020 07:00:00.000000,0.2,10.0,29.0,20.2,
06/12/2020 08:00:00.000000,0.1,6.0,32.0,15.9,0.0
06/12/2020 09:00:00.000000,0.1,5.0,31.0,14.1,0.0
06/12/2020 10:00:00.000000,0.0,3.0,34.0,13.5,0.0
06/12/2020 11:00:00.000000,0.1,6.0,31.0,14.5,0.0
06/12/2020 12:00:00.000000,0.1,6.0,32.0,13.6,0.0
06/12/2020 13:00:00.000000,0.1,9.0,34.0,18.7,0.0
06/12/2020 14:00:00.000000,0.1,11.0,36.0,24.3,0.0
06/12/2020 15:00:00.000000,0.2,15.0,40.0,34.4,
06/12/2020 16:00:00.000000,0.1,4.0,55.0,33.2,0.0
06/12/2020 17:00:00.000000,0.1,2.0,58.0,,0.0
06/12/2020 18:00:00.000000,0.1,2.0,56.0,22.0,0.0
06/12/2020 19:00:00.000000,0.1,2.0,51.0,17.1,0.0
06/12/2020 20:00:00.000000,0.1,3.0,51.0,17.7,0.0
06/12/2020 21:00:00.000000,0.1,3.0,54.0,20.7,0.0
06/12/2020 22:00:00.000000,0.1,2.0,56.0,21.8,0.0
06/12/2020 23:00:00.000000,0.1,3.0,55.0,23.2,0.0
06/13/2020 00:00:00.000000,0.1,4.0,53.0,28.5,0.0
06/13/2020 01:00:00.000000,0.1,4.0,53.0,26.8,0.0
06/13/2020 02:00:00.000000,0.1,4.0,51.0,22.0,0.0
06/13/2020 03:00:00.000000,0.1,4.0,50.0,21.9,0.0
06/13/2020 04:00:00.000000,0.1,5.0,48.0,22.5,0.0
06/13/2020 05:00:00.000000,0.1,,49.0,26.9,0.0
06/13/2020 06:00:00.000000,0.2,16.0,38.0,33.2,0.0
06/13/2020 07:00:00.000000,0.1,7.0,49.0,36.5,
06/13/2020 08:00:00.000000,0.1,7.0,47.0,37.5,0.0
06/13/2020 09:00:00.000000,0.1,4.0,42.0,33.7,0.0
06/13/2020 10:00:00.000000,0.2,8.0,31.0,32.0,0.0
06/13/2020 11:00:00.000000,0.2,8.0,32.0,31.0,0.0
06/13/2020 12:00:00.000000,0.2,9.0,33.0,35.6,0.0
06/13/2020 13:00:00.000000,0.2,8.0,36.0,42.3,0.0
06/13/2020 14:00:00.000000,0.2,7.0,38.0,38.8,0.0
06/13/2020 15:00:00.000000,0.2,13.0,39.0,43.3,0.0
06/13/2020 16:00:00.000000,0.2,11.0,53.0,50.6,0.0
06/13/2020 17:00:00.000000,0.2,9.0,63.0,53.3,0.0
06/13/2020 18:00:00.000000,0.2,8.0,69.0,46.9,0.0
06/13/2020 19:00:00.000000,0.2,5.0,70.0,40.7,0.0
06/13/2020 20:00:00.000000,0.1,5.0,59.0,33.4,0.0
06/13/2020 21:00:00.000000,0.1,5.0,55.0,28.4,0.0
06/13/2020 22:00:00.000000,0.1,6.0,44.0,19.2,0.0
06/13/2020 23:00:00.000000,0.1,9.0,45.0,17.6,0.0
06/14/2020 00:00:00.000000,0.1,7.0,45.0,19.7,0.0
06/14/2020 01:00:00.000000,0.2,9.0,42.0,20.6,0.0
06/14/2020 02:00:00.000000,0.3,12.0,35.0,25.9,0.0
06/14/2020 03:00:00.000000,0.1,7.0,42.0,17.4,0.0
06/14/2020 04:00:00.000000,0.2,6.0,38.0,16.9,0.0
06/14/2020 05:00:00.000000,0.1,,40.0,18.2,0.0
06/14/2020 06:00:00.000000,0.0,0.0,45.0,8.9,0.0
06/14/2020 07:00:00.000000,0.1,1.0,41.0,7.5,
06/14/2020 08:00:00.000000,0.1,1.0,42.0,9.3,0.0
06/14/2020 09:00:00.000000,0.1,2.0,41.0,7.6,0.0
06/14/2020 10:00:00.000000,0.0,1.0,42.0,4.7,0.0
06/14/2020 11:00:00.000000,0.1,2.0,40.0,6.5,0.0
06/14/2020 12:00:00.000000,0.1,2.0,37.0,7.3,0.0
06/14/2020 13:00:00.000000,0.1,2.0,36.0,8.6,0.0
06/14/2020 14:00:00.000000,0.1,1.0,38.0,11.4,0.0
06/14/2020 15:00:00.000000,0.1,1.0,40.0,13.2,0.0
06/14/2020 16:00:00.000000,0.1,1.0,43.0,13.6,0.0
06/14/2020 17:00:00.000000,0.1,1.0,46.0,15.8,0.0
06/14/2020 18:00:00.000000,0.1,1.0,49.0,17.8,0.0
06/14/2020 19:00:00.000000,0.1,1.0,53.0,17.2,0.0
06/14/2020 20:00:00.000000,0.1,1.0,55.0,17.3,0.0
06/14/2020 21:00:00.000000,0.1,1.0,55.0,17.1,0.0
06/14/2020 22:00:00.000000,0.1,1.0,58.0,16.0,0.0
06/14/2020 23:00:00.000000,0.1,1.0,58.0,16.4,0.0
06/15/2020 00:00:00.000000,0.2,5.0,56.0,17.2,0.0
06/15/2020 01:00:00.000000,0.2,7.0,53.0,21.4,0.0
06/15/2020 02:00:00.000000,0.2,5.0,58.0,18.5,0.0
06/15/2020 03:00:00.000000,0.3,10.0,50.0,20.9,0.0
06/15/2020 04:00:00.000000,0.2,12.0,46.0,20.8,0.0
06/15/2020 05:00:00.000000,0.2,,36.0,21.9,0.0
06/15/2020 06:00:00.000000,0.3,20.0,25.0,26.0,0.0
06/15/2020 07:00:00.000000,0.2,13.0,33.0,24.5,
06/15/2020 08:00:00.000000,0.2,17.0,27.0,26.6,0.0
06/15/2020 09:00:00.000000,0.2,18.0,19.0,22.1,0.0
06/15/2020 10:00:00.000000,0.2,17.0,21.0,23.0,0.0
06/15/2020 11:00:00.000000,0.2,15.0,23.0,20.0,0.0
06/15/2020 12:00:00.000000,0.3,24.0,12.0,28.8,0.0
06/15/2020 13:00:00.000000,0.3,23.0,24.0,32.0,0.0
06/15/2020 14:00:00.000000,0.2,14.0,37.0,27.8,0.0
06/15/2020 15:00:00.000000,0.2,12.0,44.0,32.1,0.0
06/15/2020 16:00:00.000000,0.1,10.0,50.0,31.9,0.0
06/15/2020 17:00:00.000000,0.1,6.0,55.0,31.2,0.0
06/15/2020 18:00:00.000000,0.1,5.0,59.0,28.0,0.0
06/15/2020 19:00:00.000000,0.1,3.0,62.0,26.5,0.0
06/15/2020 20:00:00.000000,0.1,3.0,65.0,34.0,0.0
06/15/2020 21:00:00.000000,0.1,5.0,60.0,32.7,0.0
06/15/2020 22:00:00.000000,0.1,5.0,60.0,31.3,0.0
06/15/2020 23:00:00.000000,0.1,4.0,58.0,36.7,0.0
06/16/2020 00:00:00.000000,0.1,2.0,59.0,29.4,0.0
06/16/2020 01:00:00.000000,0.1,7.0,63.0,37.9,0.0
06/16/2020 02:00:00.000000,0.2,9.0,60.0,34.9,0.0
06/16/2020 03:00:00.000000,0.2,10.0,55.0,36.1,0.0
06/16/2020 04:00:00.000000,0.2,14.0,43.0,38.0,0.0
06/16/2020 05:00:00.000000,0.2,,44.0,38.8,0.0
06/16/2020 06:00:00.000000,0.2,15.0,34.0,38.6,0.0
06/16/2020 07:00:00.000000,0.1,4.0,45.0,29.5,
06/16/2020 08:00:00.000000,0.2,8.0,38.0,34.8,0.0
06/16/2020 09:00:00.000000,0.1,7.0,36.0,29.1,0.0
06/16/2020 10:00:00.000000,0.1,4.0,37.0,25.7,0.0
06/16/2020 11:00:00.000000,0.1,5.0,37.0,30.5,0.0
06/16/2020 12:00:00.000000,0.2,12.0,29.0,36.8,0.0
06/16/2020 13:00:00.000000,0.2,7.0,34.0,35.7,0.0
06/16/2020 14:00:00.000000,0.2,16.0,30.0,46.3,0.0
06/16/2020 15:00:00.000000,,10.0,,47.0,
06/16/2020 16:00:00.000000,0.5,5.0,44.0,42.8,
06/16/2020 17:00:00.000000,0.1,2.0,45.0,33.3,0.0
06/16/2020 18:00:00.000000,0.1,2.0,45.0,37.5,0.0
06/16/2020 19:00:00.000000,0.1,2.0,47.0,25.9,0.0
06/16/2020 20:00:00.000000,0.1,2.0,48.0,27.8,0.0
06/16/2020 21:00:00.000000,0.1,2.0,50.0,32.4,0.0
06/16/2020 22:00:00.000000,0.1,3.0,49.0,32.0,0.0
06/16/2020 23:00:00.000000,0.2,3.0,49.0,30.9,0.0
06/17/2020 00:00:00.000000,0.1,3.0,48.0,30.4,0.0
06/17/2020 01:00:00.000000,0.2,6.0,44.0,24.7,0.0
06/17/2020 02:00:00.000000,0.2,5.0,44.0,28.3,0.0
06/17/2020 03:00:00.000000,0.2,9.0,38.0,23.1,0.0
06/17/2020 04:00:00.000000,0.2,12.0,33.0,31.1,0.0
06/17/2020 05:00:00.000000,0.2,,34.0,29.9,0.0
06/17/2020 06:00:00.000000,0.1,5.0,37.0,24.0,0.0
06/17/2020 07:00:00.000000,0.1,4.0,36.0,22.5,
06/17/2020 08:00:00.000000,0.1,6.0,34.0,25.7,0.0
06/17/2020 09:00:00.000000,0.1,4.0,32.0,42.0,0.0
