InstrumentName, Chatfield Park,
StartTime, 2020-06-01 00:00:00,
EndTime, 2020-06-30 23:59:59,
Date,O3,PM2.5
06/01/2020 00:00:00.000000,43.0,2.2
06/01/2020 01:00:00.000000,36.0,2.4
06/01/2020 02:00:00.000000,39.0,2.7
06/01/2020 03:00:00.000000,42.0,2.8
06/01/2020 04:00:00.000000,46.0,2.6
06/01/2020 05:00:00.000000,44.0,3.0
06/01/2020 06:00:00.000000,41.0,3.4
06/01/2020 07:00:00.000000,35.0,3.4
06/01/2020 08:00:00.000000,33.0,3.9
06/01/2020 09:00:00.000000,29.0,3.5
06/01/2020 10:00:00.000000,26.0,3.5
06/01/2020 11:00:00.000000,27.0,3.8
06/01/2020 12:00:00.000000,24.0,4.0
06/01/2020 13:00:00.000000,24.0,6.8
06/01/2020 14:00:00.000000,,4.5
06/01/2020 15:00:00.000000,40.0,3.5
06/01/2020 16:00:00.000000,47.0,4.9
06/01/2020 17:00:00.000000,53.0,4.4
06/01/2020 18:00:00.000000,53.0,4.0
06/01/2020 19:00:00.000000,54.0,3.9
06/01/2020 20:00:00.000000,56.0,4.1
06/01/2020 21:00:00.000000,50.0,3.6
06/01/2020 22:00:00.000000,53.0,4.0
06/01/2020 23:00:00.000000,58.0,4.1
06/02/2020 00:00:00.000000,49.0,4.0
06/02/2020 01:00:00.000000,45.0,4.2
06/02/2020 02:00:00.000000,48.0,5.0
06/02/2020 03:00:00.000000,45.0,3.5
06/02/2020 04:00:00.000000,42.0,3.4
06/02/2020 05:00:00.000000,40.0,3.4
06/02/2020 06:00:00.000000,41.0,3.0
06/02/2020 07:00:00.000000,39.0,2.9
06/02/2020 08:00:00.000000,38.0,3.2
06/02/2020 09:00:00.000000,35.0,3.4
06/02/2020 10:00:00.000000,30.0,3.4
06/02/2020 11:00:00.000000,28.0,3.6
06/02/2020 12:00:00.000000,24.0,4.0
06/02/2020 13:00:00.000000,22.0,4.6
06/02/2020 14:00:00.000000,30.0,4.5
06/02/2020 15:00:00.000000,39.0,4.7
06/02/2020 16:00:00.000000,46.0,5.9
06/02/2020 17:00:00.000000,55.0,5.1
06/02/2020 18:00:00.000000,59.0,5.0
06/02/2020 19:00:00.000000,59.0,4.7
06/02/2020 20:00:00.000000,58.0,4.0
06/02/2020 21:00:00.000000,57.0,3.9
06/02/2020 22:00:00.000000,58.0,4.3
06/02/2020 23:00:00.000000,57.0,4.6
06/03/2020 00:00:00.000000,51.0,5.3
06/03/2020 01:00:00.000000,51.0,5.8
06/03/2020 02:00:00.000000,45.0,5.3
06/03/2020 03:00:00.000000,39.0,5.6
06/03/2020 04:00:00.000000,40.0,5.5
06/03/2020 05:00:00.000000,38.0,5.7
06/03/2020 06:00:00.000000,34.0,4.8
06/03/2020 07:00:00.000000,30.0,4.6
06/03/2020 08:00:00.000000,29.0,4.6
06/03/2020 09:00:00.000000,28.0,4.6
06/03/2020 10:00:00.000000,28.0,4.8
06/03/2020 11:00:00.000000,31.0,4.6
06/03/2020 12:00:00.000000,28.0,6.2
06/03/2020 13:00:00.000000,35.0,5.0
06/03/2020 14:00:00.000000,41.0,6.1
06/03/2020 15:00:00.000000,46.0,
06/03/2020 16:00:00.000000,49.0,5.2
06/03/2020 17:00:00.000000,54.0,5.3
06/03/2020 19:00:00.000000,60.0,4.7
06/03/2020 20:00:00.000000,56.0,4.6
06/03/2020 21:00:00.000000,56.0,4.6
06/03/2020 22:00:00.000000,49.0,7.6
06/04/2020 00:00:00.000000,45.0,6.9
06/04/2020 01:00:00.000000,41.0,7.9
06/04/2020 02:00:00.000000,36.0,8.3
06/04/2020 03:00:00.000000,35.0,8.6
06/04/2020 04:00:00.000000,33.0,6.5
06/04/2020 05:00:00.000000,33.0,5.7
06/04/2020 06:00:00.000000,33.0,5.7
06/04/2020 08:00:00.000000,31.0,5.5
06/04/2020 09:00:00.000000,28.0,5.5
06/04/2020 10:00:00.000000,31.0,5.5
06/04/2020 11:00:00.000000,28.0,5.1
06/04/2020 12:00:00.000000,26.0,6.1
06/04/2020 13:00:00.000000,25.0,5.4
06/04/2020 14:00:00.000000,35.0,5.2
06/04/2020 15:00:00.000000,39.0,6.2
