InstrumentName, CAMP
StartTime, 2021-10-01 00:00:00
EndTime, 2021-11-01 00:00:00
Date,CO,NO2,O3,PM10,PM2.5,SO2
10/04/2021 22:00:00,0.3,8.0,50.0,4.6,2.4,0.0
10/04/2021 23:00:00,0.353,10.0,48.0,5.4,2.7,0.0
10/05/2021 01:00:00,0.379,15.0,36.0,21.0,5.2,0.0
10/05/2021 02:00:00,0.322,12.0,36.0,18.2,5.9,0.0
10/05/2021 03:00:00,0.331,13.0,33.0,16.9,6.2,0.0
10/05/2021 04:00:00,0.312,,33.0,16.8,6.1,0.0
10/05/2021 06:00:00,0.2,8.0,34.0,10.2,5.1,0.0
10/05/2021 07:00:00,0.173,6.0,36.0,9.3,5.0,0.0
10/05/2021 09:00:00,0.157,5.0,37.0,7.5,4.6,0.0
10/05/2021 10:00:00,0.195,9.0,33.0,9.0,4.8,0.0
10/05/2021 11:00:00,0.253,10.0,29.0,10.9,5.5,0.0
10/05/2021 12:00:00,0.62,27.0,10.0,33.6,10.4,0.0
10/05/2021 13:00:00,0.7,32.0,5.0,35.1,12.4,0.0
10/05/2021 14:00:00,,36.0,6.0,55.1,18.1,0.0
10/05/2021 16:00:00,0.52,,24.0,37.6,11.1,0.0
10/05/2021 17:00:00,0.366,15.0,36.0,25.3,8.0,
10/05/2021 18:00:00,0.333,15.0,40.0,24.1,6.1,
10/05/2021 19:00:00,0.39,23.0,38.0,46.5,9.5,
10/05/2021 20:00:00,0.321,15.0,47.0,38.6,6.6,
10/05/2021 21:00:00,0.263,7.0,44.0,11.6,2.9,
10/05/2021 22:00:00,0.24,6.0,45.0,14.8,3.3,
10/05/2021 23:00:00,0.268,6.0,46.0,14.5,4.1,
10/06/2021 02:00:00,0.255,7.0,45.0,27.7,17.7,
10/06/2021 03:00:00,0.215,6.0,44.0,18.0,8.4,
10/06/2021 04:00:00,0.198,,40.0,20.3,9.4,
10/06/2021 05:00:00,0.199,5.0,39.0,14.0,6.0,
10/06/2021 06:00:00,0.152,3.0,,,,
10/06/2021 07:00:00,0.145,3.0,40.0,11.1,5.1,
10/06/2021 09:00:00,0.157,4.0,37.0,8.7,4.5,
10/06/2021 10:00:00,0.197,14.0,23.0,17.3,6.9,
10/06/2021 11:00:00,0.247,22.0,16.0,21.5,7.8,
10/06/2021 12:00:00,0.376,20.0,14.0,23.2,7.6,
10/06/2021 13:00:00,0.565,28.0,6.0,32.3,10.8,
10/06/2021 14:00:00,0.61,31.0,6.0,44.7,13.0,
10/06/2021 15:00:00,0.601,28.0,10.0,54.0,15.0,
10/06/2021 17:00:00,0.289,8.0,38.0,14.0,4.5,
10/06/2021 18:00:00,0.25,6.0,42.0,11.7,3.5,
10/06/2021 19:00:00,0.234,6.0,42.0,7.5,3.0,
10/06/2021 20:00:00,0.239,5.0,41.0,8.6,2.7,
10/06/2021 21:00:00,0.301,10.0,38.0,12.2,3.3,
10/06/2021 22:00:00,0.406,19.0,40.0,45.9,11.1,
10/06/2021 23:00:00,0.494,22.0,41.0,46.0,11.1,
10/07/2021 00:00:00,0.422,23.0,38.0,41.9,11.1,
10/07/2021 01:00:00,0.46,23.0,35.0,34.8,11.9,
10/07/2021 03:00:00,0.339,18.0,26.0,14.5,6.1,
10/07/2021 04:00:00,0.242,,27.0,7.4,3.7,
10/07/2021 05:00:00,0.518,28.0,11.0,22.8,10.1,
10/07/2021 06:00:00,0.529,27.0,12.0,27.6,11.9,
10/07/2021 07:00:00,0.352,21.0,17.0,24.2,8.9,
