InstrumentName, STRIVE Prep Kepner (AWCJB9CN_2.2)
StartTime, 2021-10-01 00:00:00
EndTime, 2021-11-01 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
10/01/2021 00:03:28,13.21154,22.17647,19.441763,11.0,18.358234,18.352942,15.697,19.327648,49.58419,14.994278
10/01/2021 00:07:03,11.633284,22.647058,20.447647,12.0,19.334703,20.058823,16.547,20.348825,49.990082,14.978256
10/01/2021 00:10:38,12.825461,26.0,21.139526,13.190477,19.998095,19.857143,16.464,21.007143,50.717937,14.908829
10/01/2021 00:14:13,15.629838,21.588236,20.442354,11.529411,19.305882,19.411764,16.273,20.36706,51.0811,14.826046
10/01/2021 00:17:48,12.689697,23.0,20.804117,12.0,19.585295,21.352942,17.251,20.704117,51.158924,14.796673
10/01/2021 00:21:23,13.152143,22.882353,22.097647,13.705882,20.930588,20.529411,16.868,22.008236,51.001755,14.740597
10/01/2021 00:24:58,15.752874,22.117647,19.424706,11.294118,18.365885,18.117647,15.682,19.338821,51.239796,14.697872
10/01/2021 00:28:33,16.423208,22.882353,20.830587,12.823529,19.689409,20.294117,16.776,20.758823,51.326771,14.671169
10/01/2021 00:32:08,16.448666,26.09524,21.264765,11.809524,19.961905,20.238096,16.76,21.106668,51.374073,14.641796
10/01/2021 00:35:43,16.334114,27.666668,21.244287,12.714287,19.914284,21.09524,17.194,21.107143,51.644161,14.615089
10/01/2021 00:39:18,15.065568,29.380955,22.566191,13.190477,21.216192,22.952383,18.124,22.354763,51.775387,14.599068
10/01/2021 00:42:53,15.523772,27.476192,21.42,13.04762,20.156191,21.190477,17.252,21.283335,51.822689,14.585716
10/01/2021 00:46:28,15.175878,27.952383,22.031431,13.714286,20.843332,21.904762,17.614,21.892859,51.749447,14.572365
10/01/2021 00:50:03,17.284464,28.619049,22.067144,12.952382,20.690475,23.09524,18.203,21.915714,51.639584,14.585716
10/01/2021 00:53:37,17.751152,29.904762,23.457144,14.476191,22.060478,25.000002,19.163,23.330477,51.679256,14.559013
10/01/2021 00:57:12,17.008692,24.235294,21.774117,13.764706,20.670588,21.470589,17.409,21.697647,51.898987,14.542992
10/01/2021 01:00:56,15.222546,26.82353,24.102352,14.705882,22.90941,23.294117,18.324,23.987059,52.179752,14.516289
10/01/2021 01:04:31,14.764342,31.891567,24.386387,14.277108,22.900118,24.168674,18.757,24.180603,52.321659,14.516289
10/01/2021 01:08:06,15.748631,26.764706,25.459412,16.0,24.171177,24.882353,19.14,25.358234,52.220951,14.457542
10/01/2021 01:11:41,16.15168,28.588236,23.602354,14.529411,22.206469,24.117647,18.763,23.400002,52.715343,14.428169
10/01/2021 01:15:16,17.000208,32.61446,24.487591,14.963855,23.061686,24.409639,18.925,24.301083,52.820629,14.388115
10/01/2021 01:18:51,15.595897,27.352942,23.657646,14.941176,22.376471,24.470589,18.948,23.55294,53.235676,14.388115
10/01/2021 01:22:26,18.005711,26.470589,24.174118,14.352942,23.077646,23.294117,18.373,24.047058,52.993057,14.372089
10/01/2021 01:26:01,15.727419,29.047621,24.137144,14.380954,22.834763,25.476192,19.464,23.97143,53.455406,14.345387
10/01/2021 01:29:36,17.670542,31.705883,25.795294,15.941176,24.237059,26.764706,20.114,25.622353,53.281452,14.332035
10/01/2021 01:33:11,16.741407,29.857145,25.598097,15.761905,24.214289,25.904764,19.691,25.473333,53.731594,14.302662
10/01/2021 01:36:46,17.539021,28.0,23.864119,15.235294,22.582941,24.117647,18.815,23.712353,53.676662,14.273289
10/01/2021 01:40:21,17.161427,31.761906,25.751431,15.761905,24.247145,25.904764,19.715,25.567144,53.754482,14.246586
10/01/2021 01:43:56,16.363811,29.000002,23.441429,14.238095,22.065714,22.952383,18.245,23.304289,53.736172,14.246586
10/01/2021 01:47:31,18.018438,27.352942,23.380587,14.411765,22.075882,22.647058,18.113,23.271175,53.688869,14.203861
10/01/2021 01:51:06,19.953074,25.529411,20.662943,12.764706,19.415882,20.411764,16.973,20.531176,54.92485,14.217213
10/01/2021 01:54:41,17.45841,26.411764,22.893532,14.176471,21.557058,23.235294,18.378,22.784119,54.995041,14.217213
10/01/2021 01:58:16,17.029905,25.857143,21.632858,13.04762,20.608099,19.666668,16.617,21.519526,53.633938,14.233234
10/01/2021 02:01:51,18.145716,29.619049,22.925716,14.52381,21.554762,23.904764,18.749,22.741903,53.464561,14.19051
10/01/2021 02:05:26,19.206373,29.952383,23.594288,14.476191,22.166668,23.714287,18.638,23.440001,53.749905,14.217213
10/01/2021 02:09:01,16.546246,25.882353,22.498825,13.647058,21.335293,22.117647,17.833,22.381178,54.317539,14.217213
10/01/2021 02:12:36,18.294207,30.759035,21.573975,12.759036,20.310604,22.0,17.772,21.384577,54.047455,14.233234
10/01/2021 02:16:11,15.498317,22.941177,20.980589,12.588235,19.952353,21.058823,17.307,20.872355,53.835354,14.233234
10/01/2021 02:19:46,17.717211,23.17647,21.754116,13.470589,20.638824,21.17647,17.375,21.68,54.697491,14.177158
10/01/2021 02:23:21,14.649792,27.333336,21.408573,12.476192,20.154762,20.666668,17.123,21.242382,54.605934,14.177158
10/01/2021 02:26:56,15.544986,24.647058,20.142941,11.647058,19.086472,20.588236,17.079,20.011177,54.558632,14.19051
10/01/2021 02:30:31,16.614128,24.117647,19.672939,12.176471,18.492941,20.82353,17.175,19.577648,55.419243,14.203861
10/01/2021 02:34:06,15.404979,24.235294,20.544117,12.882353,19.29353,20.82353,17.192,20.474705,55.141529,14.177158
10/01/2021 02:37:41,16.478363,23.235294,20.354118,12.235294,19.242353,21.352942,17.475,20.262352,54.734112,14.147785
10/01/2021 02:41:16,14.878894,24.476192,19.026669,11.000001,17.784286,19.000002,16.278,18.940954,55.890747,14.161137
10/01/2021 02:44:51,17.878429,29.373493,20.314217,12.036144,19.27976,18.759035,16.177,20.147228,55.077438,14.147785
10/01/2021 02:48:26,15.074054,23.764706,19.353531,11.411765,18.151176,19.235294,16.41,19.239412,55.713741,14.134434
10/01/2021 02:52:01,15.099509,23.17647,18.048822,11.176471,17.044117,19.647058,16.616,17.892351,55.301746,14.147785
10/01/2021 02:55:36,13.215783,21.17647,18.398823,10.294118,17.408236,18.117647,15.852,18.284706,55.112534,14.161137
10/01/2021 02:59:11,11.679953,23.0,20.939411,12.764706,19.934706,20.17647,16.881,20.837059,55.551994,14.134434
10/01/2021 03:02:46,14.819496,27.523811,20.66,12.571429,19.460001,19.571428,16.577,20.489048,55.350574,14.147785
10/01/2021 03:06:21,13.750354,29.469879,20.328312,11.963856,19.108795,20.445782,17.008,20.101564,55.965515,14.134434
10/01/2021 03:09:56,12.036333,22.17647,19.078236,11.823529,17.997059,19.17647,16.364,18.979412,55.548943,14.177158
10/01/2021 03:13:32,12.609087,21.952381,17.052382,10.0,16.112858,15.000001,14.265,16.912859,55.986877,14.203861
10/01/2021 03:17:07,10.91628,20.82353,18.02294,10.235294,17.131176,17.647058,15.581,17.908823,55.796139,14.217213
10/01/2021 03:20:42,11.349027,21.235294,17.581766,9.882353,16.478235,18.117647,15.805,17.458237,55.970093,14.233234
10/01/2021 03:24:17,13.080019,24.285715,19.315241,11.000001,18.341906,18.476191,16.0,19.199049,56.459908,14.177158
10/01/2021 03:27:52,13.720655,20.411764,18.49412,11.176471,17.451765,18.470589,15.985,18.407059,56.794079,14.19051
10/01/2021 03:31:27,13.780053,26.047621,19.48,11.666667,18.318573,19.523811,16.492,19.313812,57.18166,14.217213
10/01/2021 03:35:02,12.562419,26.843372,18.176025,10.554216,17.141806,17.686747,15.579,17.98012,56.627758,14.233234
10/01/2021 03:38:37,10.801728,18.941177,16.454117,9.529411,15.434118,17.529411,15.506,16.361177,56.313419,14.233234
10/01/2021 03:42:12,10.385951,29.409639,18.022409,10.722891,16.954937,17.927711,15.691,17.801685,56.780346,14.246586
