InstrumentName, I25 Denver,,
StartTime, 2018-12-01 00:00:00,,
EndTime, 2018-12-31 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 Total Atmospheric
12/01/2018 00:00:00.000000,0.418389,27.029829,18.14125
12/01/2018 00:01:00.000000,0.403823,26.515019,18.14125
12/01/2018 00:02:00.000000,0.321085,25.380085,18.14125
12/01/2018 00:03:00.000000,0.327601,24.233976,18.14125
12/01/2018 00:04:00.000000,0.599676,27.08222,18.14125
12/01/2018 00:05:00.000000,0.719294,30.0343,18.14125
12/01/2018 00:06:00.000000,0.65276,22.619606,18.14125
12/01/2018 00:07:00.000000,0.546932,25.28968,18.14125
12/01/2018 00:08:00.000000,0.377287,29.072707,18.14125
12/01/2018 00:09:00.000000,0.425601,25.40657,18.14125
12/01/2018 00:10:00.000000,0.507149,35.991753,18.14125
12/01/2018 00:11:00.000000,0.636504,34.29994,18.14125
12/01/2018 00:12:00.000000,0.592025,26.536078,18.14125
12/01/2018 00:13:00.000000,0.479967,26.945859,18.14125
12/01/2018 00:14:00.000000,0.500303,29.618909,18.14125
12/01/2018 00:15:00.000000,0.395826,29.35518,18.14125
12/01/2018 00:16:00.000000,0.42873,28.612513,18.14125
12/01/2018 00:17:00.000000,0.432294,34.324596,18.14125
12/01/2018 00:18:00.000000,0.550545,34.121464,18.14125
12/01/2018 00:19:00.000000,0.502318,36.655344,18.14125
12/01/2018 00:20:00.000000,0.412765,22.152168,18.14125
12/01/2018 00:21:00.000000,0.472826,30.003312,18.14125
12/01/2018 00:22:00.000000,0.586951,33.811364,18.14125
12/01/2018 00:23:00.000000,0.437712,30.250307,18.14125
12/01/2018 00:24:00.000000,0.472884,30.458798,18.14125
12/01/2018 00:25:00.000000,0.606574,30.137588,18.14125
12/01/2018 00:26:00.000000,0.529568,29.677062,18.14125
12/01/2018 00:27:00.000000,0.42533,28.552398,18.14125
12/01/2018 00:28:00.000000,0.346627,28.09615,18.14125
12/01/2018 00:29:00.000000,0.355681,27.679878,
12/01/2018 00:30:00.000000,0.304367,27.792883,18.14125
12/01/2018 00:31:00.000000,0.279857,27.835849,18.14125
12/01/2018 00:32:00.000000,0.472076,27.747485,18.14125
12/01/2018 00:33:00.000000,0.421,27.554245,18.14125
12/01/2018 00:34:00.000000,0.419682,27.69079,18.14125
12/01/2018 00:35:00.000000,0.324832,26.929504,18.14125
12/01/2018 00:36:00.000000,0.255932,25.763805,18.14125
12/01/2018 00:37:00.000000,0.249932,24.33372,18.14125
12/01/2018 00:38:00.000000,0.253817,23.440165,18.14125
12/01/2018 00:39:00.000000,0.228021,23.304582,18.14125
12/01/2018 00:40:00.000000,0.245657,23.31825,18.14125
12/01/2018 00:41:00.000000,0.302055,24.361989,18.14125
12/01/2018 00:42:00.000000,0.403622,25.29896,18.14125
12/01/2018 00:43:00.000000,0.501133,26.244051,18.14125
12/01/2018 00:44:00.000000,0.340131,26.583016,18.14125
12/01/2018 00:45:00.000000,0.282481,26.856299,18.14125
12/01/2018 00:46:00.000000,0.288016,27.083519,18.14125
12/01/2018 00:47:00.000000,0.340872,27.596492,18.14125
12/01/2018 00:48:00.000000,0.354782,27.895877,18.14125
12/01/2018 00:49:00.000000,0.362972,28.519558,
12/01/2018 00:50:00.000000,0.352732,29.14272,18.14125
12/01/2018 00:51:00.000000,0.31341,29.804422,18.14125
12/01/2018 00:52:00.000000,0.271042,30.119306,18.14125
12/01/2018 00:53:00.000000,0.31362,30.343309,18.14125
12/01/2018 00:54:00.000000,0.281187,29.962534,18.14125
12/01/2018 00:55:00.000000,0.381554,29.411571,18.14125
12/01/2018 00:56:00.000000,0.534877,29.42947,18.14125
12/01/2018 00:57:00.000000,0.514765,29.856335,18.14125
12/01/2018 00:58:00.000000,0.424277,30.35492,18.14125
12/01/2018 00:59:00.000000,0.390406,30.759258,18.14125
12/01/2018 01:00:00.000000,0.36013,31.007896,18.14125
12/01/2018 01:01:00.000000,0.422746,31.127769,18.14125
12/01/2018 01:02:00.000000,0.616987,31.000918,18.14125
12/01/2018 01:03:00.000000,0.624881,31.203152,18.14125
12/01/2018 01:04:00.000000,0.681699,27.898109,18.14125
12/01/2018 01:05:00.000000,0.597814,28.536934,18.14125
12/01/2018 01:06:00.000000,0.524831,29.296503,18.14125
12/01/2018 01:07:00.000000,0.39947,29.761081,18.14125
12/01/2018 01:08:00.000000,0.376689,30.276654,18.14125
12/01/2018 01:09:00.000000,0.328537,30.608848,18.14125
12/01/2018 01:10:00.000000,0.337429,30.207378,18.14125
12/01/2018 01:11:00.000000,0.366076,29.076688,18.14125
12/01/2018 01:12:00.000000,0.390357,28.400207,18.14125
12/01/2018 01:13:00.000000,0.471715,33.014772,18.14125
12/01/2018 01:14:00.000000,0.662792,35.540161,18.14125
12/01/2018 01:15:00.000000,0.760392,26.239474,18.14125
12/01/2018 01:16:00.000000,0.660961,21.526093,18.14125
12/01/2018 01:17:00.000000,0.587692,29.430047,18.14125
12/01/2018 01:18:00.000000,0.654936,35.835472,18.14125
12/01/2018 01:19:00.000000,0.916099,46.331805,18.14125
12/01/2018 01:20:00.000000,1.047936,45.336373,18.14125
12/01/2018 01:21:00.000000,0.881425,44.722054,18.14125
12/01/2018 01:22:00.000000,0.719496,34.019007,18.14125
12/01/2018 01:23:00.000000,0.660719,36.68033,18.14125
12/01/2018 01:24:00.000000,0.867272,32.508649,18.14125
12/01/2018 01:25:00.000000,0.651059,34.171155,18.14125
12/01/2018 01:26:00.000000,0.508126,31.894783,18.14125
12/01/2018 01:27:00.000000,0.372832,31.687576,18.14125
12/01/2018 01:28:00.000000,0.314051,31.500497,18.14125
12/01/2018 01:29:00.000000,0.386393,31.404556,18.14125
12/01/2018 01:30:00.000000,0.392414,31.217486,18.14125
