InstrumentName, APCD,,
12/01/2018 03:29:47.810000,33.79,73.0,39.0
12/01/2018 03:31:07.546666,33.0,73.0,39.0
12/01/2018 03:33:47.523333,35.05,73.0,39.0
12/01/2018 03:35:07.840000,33.97,73.0,39.0
12/01/2018 03:37:47.543333,33.49,73.0,40.0
12/01/2018 03:39:07.943333,33.42,73.0,40.0
12/01/2018 03:41:47.736666,35.54,73.0,40.0
12/01/2018 03:43:07.526666,34.97,72.0,40.0
12/01/2018 03:45:47.713333,34.05,72.0,40.0
12/01/2018 03:47:07.920000,34.55,72.0,39.0
12/01/2018 03:48:27.673333,35.67,72.0,39.0
12/01/2018 03:51:08.276666,35.28,72.0,39.0
12/01/2018 03:53:47.656666,33.46,73.0,39.0
12/01/2018 03:55:07.626666,34.39,73.0,39.0
12/01/2018 03:57:47.563333,34.42,73.0,39.0
12/01/2018 03:59:07.746666,34.57,73.0,39.0
12/01/2018 04:01:47.603333,34.71,73.0,39.0
12/01/2018 04:03:07.570000,33.97,72.0,39.0
12/01/2018 04:05:47.610000,35.32,72.0,38.0
12/01/2018 04:07:08.520000,34.28,73.0,38.0
12/01/2018 04:09:47.576666,34.46,74.0,38.0
12/01/2018 04:11:07.850000,35.62,74.0,38.0
12/01/2018 04:15:07.543333,35.38,74.0,38.0
12/01/2018 04:17:47.823333,35.78,74.0,38.0
12/01/2018 04:19:07.773333,35.03,74.0,38.0
12/01/2018 04:21:47.636666,34.29,74.0,38.0
12/01/2018 04:23:07.626666,34.76,74.0,38.0
12/01/2018 04:25:47.660000,34.32,74.0,39.0
12/01/2018 04:27:07.623333,34.82,74.0,39.0
12/01/2018 04:29:47.626666,35.54,74.0,38.0
12/01/2018 04:31:07.543333,36.26,74.0,39.0
12/01/2018 04:33:47.630000,36.28,73.0,38.0
12/01/2018 04:35:07.576666,35.61,73.0,38.0
12/01/2018 04:37:47.666666,35.92,74.0,38.0
12/01/2018 04:39:08.223333,35.73,74.0,38.0
12/01/2018 04:41:47.553333,35.79,74.0,38.0
12/01/2018 04:43:08.096666,35.74,74.0,38.0
12/01/2018 04:45:56.760000,36.45,73.0,38.0
12/01/2018 04:47:07.593333,36.2,73.0,38.0
12/01/2018 04:49:47.666666,36.13,74.0,38.0
12/01/2018 04:51:07.663333,36.13,74.0,38.0
12/01/2018 04:53:47.843333,36.08,74.0,38.0
12/01/2018 04:55:07.740000,35.24,74.0,38.0
12/01/2018 04:57:47.753333,35.41,73.0,38.0
12/01/2018 04:59:07.636666,36.05,73.0,37.0
12/01/2018 05:01:47.790000,36.79,74.0,37.0
12/01/2018 05:03:08.306666,36.5,74.0,37.0
12/01/2018 05:05:47.656666,37.21,74.0,37.0
12/01/2018 05:07:07.593333,34.63,74.0,37.0
12/01/2018 05:09:47.636666,36.18,74.0,37.0
12/01/2018 05:11:08.670000,36.78,74.0,37.0
12/01/2018 05:13:47.806666,37.26,74.0,37.0
12/01/2018 05:15:07.640000,36.59,74.0,37.0
12/01/2018 05:17:47.933333,35.59,74.0,37.0
12/01/2018 05:19:28.676666,37.22,74.0,37.0
12/01/2018 05:21:47.620000,36.15,74.0,36.0
12/01/2018 05:23:07.710000,36.74,75.0,36.0
12/01/2018 05:25:47.736666,38.26,76.0,36.0
12/01/2018 05:27:07.656666,38.0,75.0,37.0
12/01/2018 05:29:47.673333,36.79,75.0,36.0
12/01/2018 05:31:07.650000,35.18,75.0,36.0
12/01/2018 05:33:47.750000,36.21,75.0,36.0
12/01/2018 05:35:07.693333,37.0,75.0,36.0
12/01/2018 05:37:47.726666,36.16,75.0,36.0
12/01/2018 05:39:07.703333,36.84,75.0,36.0
12/01/2018 05:41:47.750000,35.54,76.0,36.0
12/01/2018 05:43:07.756666,37.18,76.0,36.0
12/01/2018 05:45:47.686666,38.3,76.0,36.0
12/01/2018 05:47:07.646666,36.45,76.0,36.0
12/01/2018 05:49:47.716666,38.11,76.0,36.0
12/01/2018 05:51:07.783333,37.1,76.0,36.0
12/01/2018 05:53:47.843333,37.38,75.0,36.0
12/01/2018 05:55:07.736666,35.69,75.0,36.0
12/01/2018 05:57:47.716666,33.21,75.0,36.0
12/01/2018 05:59:07.660000,37.37,75.0,36.0
12/01/2018 06:01:47.740000,36.69,75.0,36.0
12/01/2018 06:03:07.883333,35.47,75.0,36.0
12/01/2018 06:05:47.726666,38.97,74.0,36.0
12/01/2018 06:07:07.696666,39.66,74.0,36.0
12/01/2018 06:09:47.736666,38.08,74.0,36.0
12/01/2018 06:11:07.733333,38.08,73.0,36.0
12/01/2018 06:13:47.773333,37.84,74.0,35.0
12/01/2018 06:15:07.790000,39.75,74.0,35.0
12/01/2018 06:17:47.690000,40.34,74.0,36.0
12/01/2018 06:19:07.896666,39.34,74.0,36.0
12/01/2018 06:21:47.713333,41.45,74.0,35.0
12/01/2018 06:23:07.720000,42.74,74.0,35.0
12/01/2018 06:25:48.163333,39.32,75.0,35.0
12/01/2018 06:27:08.040000,39.73,75.0,35.0
12/01/2018 06:29:48.696666,42.14,75.0,35.0
12/01/2018 06:31:08.576666,41.61,75.0,34.0
12/01/2018 06:33:47.706666,40.63,76.0,34.0
12/01/2018 06:35:07.663333,41.95,76.0,34.0
12/01/2018 06:37:47.720000,42.03,77.0,34.0
12/01/2018 06:39:07.706666,41.89,77.0,34.0
12/01/2018 06:41:47.810000,42.16,78.0,34.0
12/01/2018 06:43:07.746666,42.18,78.0,34.0
12/01/2018 06:45:47.753333,42.57,78.0,34.0
12/01/2018 06:47:07.996666,42.03,79.0,34.0
12/01/2018 06:49:47.710000,42.7,79.0,34.0
12/01/2018 06:51:07.810000,42.15,80.0,34.0
12/01/2018 06:53:47.733333,41.03,80.0,34.0
12/01/2018 06:55:07.806666,42.49,80.0,34.0
12/01/2018 06:57:47.760000,41.46,80.0,34.0
12/01/2018 06:59:07.746666,43.35,80.0,34.0
12/01/2018 07:01:48.113333,41.71,81.0,34.0
12/01/2018 07:03:07.910000,43.39,81.0,35.0
12/01/2018 07:05:47.743333,41.32,81.0,35.0
12/01/2018 07:07:07.790000,42.18,80.0,35.0
12/01/2018 07:09:47.763333,42.44,80.0,35.0
12/01/2018 07:11:07.766666,42.45,80.0,35.0
12/01/2018 07:13:47.773333,43.08,80.0,34.0
12/01/2018 07:15:07.736666,42.0,80.0,35.0
12/01/2018 07:17:47.783333,42.32,81.0,35.0
12/01/2018 07:19:07.766666,38.83,80.0,35.0
12/01/2018 07:21:47.713333,43.44,80.0,35.0
12/01/2018 07:23:07.986666,42.59,80.0,35.0
12/01/2018 07:25:48.153333,42.79,80.0,35.0
12/01/2018 07:27:07.943333,43.32,80.0,35.0
12/01/2018 07:29:47.816666,42.71,80.0,35.0
12/01/2018 07:31:07.810000,44.18,80.0,34.0
12/01/2018 07:33:47.796666,44.81,80.0,34.0
12/01/2018 07:35:07.800000,43.73,80.0,34.0
12/01/2018 07:37:47.826666,44.68,81.0,34.0
12/01/2018 07:39:08.106666,43.48,81.0,34.0
12/01/2018 07:41:47.736666,44.58,81.0,34.0
12/01/2018 07:43:07.940000,43.92,81.0,34.0
12/01/2018 07:45:48.800000,45.38,81.0,34.0
12/01/2018 07:47:07.750000,44.76,81.0,34.0
12/01/2018 07:49:47.793333,43.69,80.0,34.0
12/01/2018 07:51:08.193333,44.32,80.0,34.0
12/01/2018 07:53:47.736666,44.0,80.0,34.0
12/01/2018 07:55:07.826666,44.53,80.0,34.0
12/01/2018 07:57:47.760000,47.56,81.0,33.0
12/01/2018 07:59:07.983333,44.65,81.0,33.0
12/01/2018 08:01:47.943333,43.08,80.0,34.0
12/01/2018 08:03:07.760000,43.32,80.0,34.0
12/01/2018 08:05:48.576666,44.97,80.0,34.0
12/01/2018 08:07:07.810000,44.0,80.0,34.0
12/01/2018 08:09:48.256666,44.71,80.0,34.0
12/01/2018 08:11:07.823333,44.69,80.0,34.0
12/01/2018 08:13:48.566666,43.94,79.0,35.0
12/01/2018 08:15:07.730000,43.84,79.0,34.0
12/01/2018 08:17:48.193333,44.71,79.0,35.0
12/01/2018 08:19:07.756666,41.27,79.0,35.0
12/01/2018 08:21:48.030000,43.35,78.0,34.0
12/01/2018 08:23:07.826666,44.24,78.0,34.0
12/01/2018 08:25:48.013333,43.82,77.0,34.0
12/01/2018 08:27:07.810000,43.11,78.0,35.0
12/01/2018 08:29:47.876666,43.66,77.0,34.0
12/01/2018 08:31:07.940000,43.85,77.0,34.0
12/01/2018 08:33:47.786666,44.45,77.0,34.0
12/01/2018 08:35:07.763333,43.92,77.0,34.0
12/01/2018 08:37:49.240000,44.92,77.0,34.0
12/01/2018 08:39:07.803333,42.08,77.0,34.0
12/01/2018 08:41:47.776666,45.32,77.0,34.0
12/01/2018 08:43:07.826666,44.3,77.0,33.0
12/01/2018 08:45:47.783333,44.59,77.0,33.0
12/01/2018 08:47:07.956666,46.92,77.0,33.0
12/01/2018 08:49:47.786666,44.79,78.0,33.0
12/01/2018 08:51:07.780000,45.0,79.0,33.0
12/01/2018 08:53:47.823333,44.65,78.0,33.0
12/01/2018 08:55:07.850000,45.61,78.0,33.0
12/01/2018 08:57:47.763333,46.34,78.0,33.0
12/01/2018 09:01:47.786666,43.32,79.0,33.0
12/01/2018 09:03:07.850000,43.36,79.0,33.0
12/01/2018 09:05:47.803333,43.71,79.0,33.0
12/01/2018 09:07:07.996666,43.72,79.0,33.0
12/01/2018 09:09:47.843333,45.13,79.0,32.0
12/01/2018 09:11:07.806666,44.79,79.0,32.0
12/01/2018 09:13:47.783333,43.95,80.0,32.0
12/01/2018 09:15:08.610000,42.39,80.0,32.0
12/01/2018 09:17:47.776666,43.23,80.0,32.0
12/01/2018 09:19:07.766666,43.54,80.0,32.0
12/01/2018 09:21:47.703333,42.53,80.0,33.0
12/01/2018 09:23:07.680000,43.68,80.0,32.0
12/01/2018 09:25:47.790000,42.61,80.0,32.0
12/01/2018 09:27:07.823333,44.17,80.0,32.0
12/01/2018 09:29:47.766666,44.0,80.0,32.0
12/01/2018 09:31:07.840000,43.19,80.0,32.0
12/01/2018 09:33:47.786666,44.31,80.0,32.0
12/01/2018 09:35:07.840000,42.95,80.0,33.0
12/01/2018 09:37:47.823333,43.59,79.0,33.0
12/01/2018 09:39:07.796666,42.44,79.0,33.0
12/01/2018 09:41:48.663333,41.55,79.0,33.0
12/01/2018 09:43:07.830000,42.81,79.0,33.0
12/01/2018 09:45:47.936666,40.54,78.0,33.0
12/01/2018 09:47:07.960000,43.0,78.0,33.0
12/01/2018 09:49:47.886666,41.65,77.0,33.0
12/01/2018 09:51:07.766666,41.76,77.0,32.0
12/01/2018 09:53:47.723333,41.85,77.0,31.0
12/01/2018 09:55:07.800000,40.58,77.0,31.0
12/01/2018 09:57:47.746666,41.86,78.0,32.0
12/01/2018 09:59:07.820000,40.7,77.0,32.0
12/01/2018 10:21:47.916666,37.97,75.0,32.0
12/01/2018 10:23:07.783333,39.65,74.0,32.0
12/01/2018 10:25:47.726666,39.32,74.0,31.0
12/01/2018 10:27:07.803333,37.44,75.0,32.0
12/01/2018 10:29:47.756666,37.23,75.0,32.0
12/01/2018 10:31:07.816666,37.61,74.0,31.0
12/01/2018 10:33:47.786666,38.59,75.0,31.0
12/01/2018 10:35:07.866666,37.79,75.0,31.0
12/01/2018 10:37:47.946666,37.08,75.0,32.0
12/01/2018 10:39:07.780000,37.77,74.0,31.0
12/01/2018 10:41:47.933333,38.21,76.0,31.0
12/01/2018 10:43:07.813333,38.49,75.0,31.0
12/01/2018 10:45:47.870000,37.51,75.0,31.0
12/01/2018 10:47:07.843333,37.76,75.0,31.0
12/01/2018 10:49:47.796666,36.64,75.0,31.0
12/01/2018 10:51:07.780000,37.82,75.0,31.0
12/01/2018 10:53:47.813333,36.79,74.0,30.0
12/01/2018 10:55:07.790000,37.97,75.0,31.0
12/01/2018 10:57:47.850000,39.11,75.0,30.0
12/01/2018 10:59:07.840000,37.33,75.0,30.0
12/01/2018 11:01:47.873333,37.63,75.0,30.0
12/01/2018 11:03:07.850000,36.92,76.0,30.0
12/01/2018 11:05:47.786666,38.61,76.0,29.0
12/01/2018 11:07:07.876666,36.28,76.0,30.0
12/01/2018 11:09:47.820000,35.92,77.0,30.0
12/01/2018 11:11:07.803333,37.77,77.0,30.0
12/01/2018 11:13:47.850000,37.37,76.0,30.0
12/01/2018 11:15:07.836666,36.45,77.0,30.0
12/01/2018 11:17:47.876666,35.68,77.0,30.0
12/01/2018 11:19:07.846666,35.42,77.0,30.0
12/01/2018 11:21:48.006666,35.08,76.0,30.0
12/01/2018 11:23:07.890000,35.59,76.0,30.0
12/01/2018 11:25:47.816666,36.46,77.0,30.0
12/01/2018 11:27:07.910000,34.15,77.0,30.0
12/01/2018 11:29:47.853333,35.86,77.0,30.0
12/01/2018 11:31:07.726666,35.79,77.0,30.0
12/01/2018 11:33:47.870000,33.87,77.0,29.0
12/01/2018 11:35:07.846666,36.6,77.0,29.0
12/01/2018 11:37:47.796666,35.41,77.0,30.0
12/01/2018 11:39:07.886666,32.92,77.0,30.0
12/01/2018 11:41:47.836666,33.0,77.0,30.0
12/01/2018 11:43:07.806666,34.13,77.0,30.0
12/01/2018 11:45:47.870000,33.63,77.0,31.0
12/01/2018 11:47:07.833333,31.39,77.0,31.0
12/01/2018 11:49:47.993333,34.38,76.0,30.0
12/01/2018 11:51:08.063333,35.45,76.0,30.0
12/01/2018 11:53:47.846666,35.22,77.0,30.0
12/01/2018 11:55:07.883333,35.44,76.0,30.0
12/01/2018 11:57:47.830000,35.89,76.0,30.0
12/01/2018 11:59:07.800000,36.3,76.0,30.0
12/01/2018 12:01:47.870000,34.29,76.0,31.0
12/01/2018 12:03:07.846666,30.08,76.0,31.0
12/01/2018 12:05:47.886666,34.46,75.0,30.0
12/01/2018 12:07:07.866666,32.61,75.0,30.0
12/01/2018 12:09:47.923333,35.46,75.0,30.0
12/01/2018 12:11:07.896666,32.37,75.0,30.0
12/01/2018 12:13:47.943333,31.21,75.0,30.0
12/01/2018 12:15:07.823333,30.38,75.0,31.0
12/01/2018 12:17:47.873333,33.26,74.0,30.0
12/01/2018 12:19:07.950000,33.87,74.0,30.0
12/01/2018 12:21:47.890000,29.62,74.0,30.0
12/01/2018 12:23:07.980000,34.3,74.0,29.0
12/01/2018 12:25:47.956666,34.85,75.0,28.0
12/01/2018 12:27:07.910000,32.05,76.0,28.0
12/01/2018 12:29:47.950000,33.15,77.0,29.0
12/01/2018 12:31:08.036666,35.19,77.0,29.0
12/01/2018 12:33:47.883333,33.42,77.0,29.0
12/01/2018 12:35:08.146666,31.69,77.0,30.0
12/01/2018 12:37:47.900000,33.03,76.0,30.0
12/01/2018 12:39:07.883333,32.74,76.0,30.0
12/01/2018 12:41:47.933333,32.27,75.0,30.0
12/01/2018 12:43:08.046666,33.08,76.0,30.0
12/01/2018 12:45:48.050000,30.92,75.0,30.0
12/01/2018 12:47:07.933333,31.23,75.0,30.0
12/01/2018 12:49:47.866666,33.24,74.0,30.0
12/01/2018 12:51:07.963333,30.32,74.0,30.0
12/01/2018 12:53:47.903333,31.37,75.0,30.0
12/01/2018 12:55:07.880000,30.82,75.0,30.0
12/01/2018 12:57:48.346666,30.97,74.0,30.0
12/01/2018 12:59:07.916666,32.03,73.0,30.0
12/01/2018 13:01:48.063333,31.77,74.0,29.0
12/01/2018 13:03:07.930000,31.74,74.0,29.0
12/01/2018 13:05:48.093333,32.05,74.0,29.0
12/01/2018 13:07:07.966666,30.18,74.0,28.0
12/01/2018 13:09:47.903333,29.23,75.0,28.0
12/01/2018 13:11:08.090000,28.92,74.0,29.0
12/01/2018 13:13:47.983333,29.37,75.0,29.0
12/01/2018 13:15:07.910000,32.47,75.0,29.0
12/01/2018 13:17:47.966666,30.72,74.0,28.0
12/01/2018 13:19:07.950000,32.1,74.0,29.0
12/01/2018 13:21:48.193333,31.65,74.0,29.0
12/01/2018 13:23:07.986666,28.65,74.0,29.0
12/01/2018 13:25:48.126666,27.26,74.0,30.0
12/01/2018 13:27:07.896666,26.85,73.0,30.0
12/01/2018 13:29:48.040000,28.49,73.0,29.0
12/01/2018 13:31:07.936666,30.41,73.0,29.0
12/01/2018 13:33:47.973333,28.33,73.0,29.0
12/01/2018 13:35:07.946666,27.24,73.0,29.0
12/01/2018 13:37:48.006666,25.15,73.0,28.0
12/01/2018 13:39:07.973333,27.05,73.0,28.0
12/01/2018 13:41:47.930000,24.84,73.0,28.0
12/01/2018 13:43:08.006666,26.87,73.0,29.0
12/01/2018 13:45:47.946666,28.51,73.0,29.0
12/01/2018 13:47:07.920000,27.79,73.0,29.0
12/01/2018 13:49:47.980000,25.38,73.0,30.0
12/01/2018 13:51:08.303333,24.89,73.0,30.0
12/01/2018 13:53:48.090000,26.0,72.0,30.0
12/01/2018 13:55:07.986666,23.97,72.0,30.0
12/01/2018 13:57:48.466666,27.42,71.0,30.0
12/01/2018 13:59:08.023333,26.43,71.0,30.0
12/01/2018 14:01:47.953333,28.61,70.0,29.0
12/01/2018 14:03:07.926666,27.67,71.0,29.0
12/01/2018 14:05:48.370000,26.0,71.0,29.0
12/01/2018 14:07:07.970000,26.54,71.0,29.0
12/01/2018 14:09:48.016666,30.9,72.0,28.0
12/01/2018 14:11:07.986666,28.74,72.0,28.0
12/01/2018 14:13:47.933333,28.92,73.0,28.0
12/01/2018 14:15:08.040000,26.15,73.0,28.0
12/01/2018 14:17:47.960000,26.26,73.0,30.0
12/01/2018 14:19:07.983333,25.36,73.0,30.0
12/01/2018 14:21:47.986666,28.49,72.0,30.0
12/01/2018 14:23:07.966666,27.03,71.0,30.0
12/01/2018 14:25:48.020000,27.72,71.0,30.0
12/01/2018 14:27:07.990000,25.58,71.0,30.0
12/01/2018 14:29:48.050000,29.76,71.0,30.0
12/01/2018 14:31:08.030000,23.35,71.0,30.0
12/01/2018 14:33:48.060000,23.82,71.0,30.0
12/01/2018 14:35:08.150000,21.79,71.0,30.0
12/01/2018 14:37:48.010000,27.05,70.0,30.0
12/01/2018 14:39:08.043333,26.26,71.0,31.0
12/01/2018 14:41:48.026666,25.26,70.0,31.0
12/01/2018 14:43:08.090000,24.37,70.0,31.0
12/01/2018 14:45:48.113333,25.76,70.0,32.0
12/01/2018 14:47:08.040000,23.7,69.0,32.0
12/01/2018 14:49:48.336666,22.42,69.0,32.0
12/01/2018 14:51:08.663333,23.94,69.0,31.0
12/01/2018 14:53:48.000000,26.42,69.0,31.0
12/01/2018 14:55:08.086666,24.08,69.0,32.0
12/01/2018 14:57:48.040000,24.48,68.0,31.0
12/01/2018 14:59:08.006666,24.72,69.0,31.0
12/01/2018 15:01:48.053333,25.7,68.0,30.0
12/01/2018 15:03:08.046666,25.19,69.0,30.0
12/01/2018 15:05:47.973333,24.54,69.0,31.0
12/01/2018 15:07:08.056666,26.2,69.0,31.0
12/01/2018 15:09:48.006666,25.98,69.0,31.0
12/01/2018 15:11:08.086666,22.83,69.0,32.0
12/01/2018 15:13:48.030000,24.56,68.0,32.0
12/01/2018 15:15:08.006666,24.49,68.0,32.0
12/01/2018 15:17:48.080000,21.05,68.0,32.0
12/01/2018 15:19:08.026666,20.72,67.0,32.0
12/01/2018 15:21:48.086666,22.95,67.0,33.0
12/01/2018 15:23:08.066666,21.43,66.0,33.0
12/01/2018 15:25:48.016666,20.26,66.0,33.0
12/01/2018 15:27:08.203333,20.92,65.0,34.0
12/01/2018 15:29:48.043333,22.97,65.0,33.0
12/01/2018 15:31:08.010000,24.08,65.0,33.0
12/01/2018 15:33:48.063333,22.42,65.0,34.0
12/01/2018 15:35:08.113333,21.86,64.0,34.0
12/01/2018 15:37:48.086666,20.13,63.0,36.0
12/01/2018 15:39:08.073333,22.59,62.0,36.0
12/01/2018 15:41:48.013333,22.05,61.0,35.0
12/01/2018 15:43:13.023333,22.84,61.0,35.0
12/01/2018 15:45:48.060000,20.51,61.0,36.0
12/01/2018 15:47:08.020000,20.89,60.0,35.0
12/01/2018 15:49:48.280000,20.41,61.0,34.0
12/01/2018 15:51:08.050000,24.26,61.0,35.0
12/01/2018 15:53:48.113333,20.13,61.0,36.0
12/01/2018 15:55:08.080000,19.84,60.0,37.0
12/01/2018 15:57:48.346666,20.67,59.0,37.0
12/01/2018 15:59:08.210000,20.64,58.0,38.0
12/01/2018 16:01:48.046666,20.08,58.0,37.0
12/01/2018 16:03:08.133333,18.92,59.0,36.0
12/01/2018 16:05:48.076666,21.38,59.0,36.0
12/01/2018 16:07:08.046666,21.3,59.0,36.0
12/01/2018 16:09:48.316666,21.46,60.0,36.0
12/01/2018 16:11:08.143333,22.77,60.0,36.0
12/01/2018 16:13:48.136666,22.63,60.0,38.0
12/01/2018 16:15:08.106666,19.03,60.0,38.0
12/01/2018 16:17:48.066666,20.32,58.0,38.0
12/01/2018 16:19:08.133333,21.7,58.0,38.0
12/01/2018 16:21:48.270000,21.62,58.0,38.0
12/01/2018 16:23:08.063333,19.26,58.0,38.0
12/01/2018 16:25:48.113333,18.12,57.0,38.0
12/01/2018 16:27:08.083333,18.58,57.0,38.0
12/01/2018 16:29:48.243333,19.59,56.0,40.0
12/01/2018 16:31:08.206666,20.82,56.0,40.0
12/01/2018 16:33:48.076666,17.56,55.0,40.0
12/01/2018 16:35:08.270000,16.39,54.0,41.0
12/01/2018 16:37:48.093333,16.97,53.0,42.0
12/01/2018 16:39:08.190000,15.38,52.0,42.0
12/01/2018 16:41:48.730000,15.02,52.0,42.0
12/01/2018 16:43:08.393333,15.35,52.0,41.0
12/01/2018 16:45:48.146666,14.87,51.0,43.0
12/01/2018 16:47:08.116666,15.05,50.0,43.0
12/01/2018 16:49:48.173333,13.71,50.0,43.0
12/01/2018 16:51:08.166666,14.0,50.0,43.0
12/01/2018 16:53:48.110000,13.55,49.0,45.0
12/01/2018 16:55:08.063333,13.39,49.0,45.0
12/01/2018 16:57:48.110000,14.66,48.0,46.0
12/01/2018 16:59:08.293333,13.72,47.0,46.0
12/01/2018 17:01:48.143333,13.73,46.0,46.0
