InstrumentName, Wash Park West,,
StartTime, 2018-12-01 00:00:00,,
EndTime, 2018-12-31 23:59:59,,
Date,PM2.5,humidity,temp_f
12/01/2018 00:01:10.626666,10.646464646464645,56.0,44.0
12/01/2018 00:03:51.340000,11.136363636363637,56.0,44.0
12/01/2018 00:05:10.836666,10.863636363636365,56.0,44.0
12/01/2018 00:07:50.573333,10.247474747474747,56.0,44.0
12/01/2018 00:09:10.580000,10.777777777777779,56.0,44.0
12/01/2018 00:11:50.680000,10.863636363636365,56.0,44.0
12/01/2018 00:13:10.856666,10.555555555555555,56.0,44.0
12/01/2018 00:15:50.596666,11.540404040404042,57.0,44.0
12/01/2018 00:17:10.623333,10.691919191919192,57.0,44.0
12/01/2018 00:19:50.686666,11.555555555555555,57.0,43.0
12/01/2018 00:21:10.690000,11.898989898989898,57.0,43.0
12/01/2018 00:23:50.593333,12.156565656565657,57.0,44.0
12/01/2018 00:25:10.716666,11.479797979797981,57.0,44.0
12/01/2018 00:26:30.606666,11.171717171717173,57.0,43.0
12/01/2018 00:29:10.613333,12.06060606060606,57.0,43.0
12/01/2018 00:31:50.596666,11.196969696969697,58.0,43.0
12/01/2018 00:33:10.600000,11.36868686868687,58.0,43.0
12/01/2018 00:35:50.760000,11.737373737373737,58.0,44.0
12/01/2018 00:37:10.666666,12.313131313131313,58.0,43.0
12/01/2018 00:39:50.593333,12.626262626262626,58.0,43.0
12/01/2018 00:41:10.610000,13.191919191919192,58.0,43.0
12/01/2018 00:43:50.626666,12.207070707070708,58.0,43.0
12/01/2018 00:45:10.790000,12.267676767676768,58.0,43.0
12/01/2018 00:47:50.636666,12.43939393939394,58.0,43.0
12/01/2018 00:49:10.620000,12.035353535353535,58.0,43.0
12/01/2018 00:51:50.646666,12.7020202020202,58.0,43.0
12/01/2018 00:53:11.176666,12.56060606060606,58.0,43.0
12/01/2018 00:55:50.643333,13.5,58.0,43.0
12/01/2018 00:57:10.626666,12.88888888888889,58.0,43.0
12/01/2018 00:59:50.610000,13.323232323232324,58.0,43.0
12/01/2018 01:01:10.653333,13.303030303030303,58.0,43.0
12/01/2018 01:03:50.740000,12.636363636363637,58.0,43.0
12/01/2018 01:05:10.743333,11.626262626262626,58.0,43.0
12/01/2018 01:07:51.366666,11.424242424242426,58.0,43.0
12/01/2018 01:09:11.250000,11.651515151515152,58.0,43.0
12/01/2018 01:11:50.646666,11.792929292929294,59.0,43.0
12/01/2018 01:13:10.800000,11.858585858585858,59.0,43.0
12/01/2018 01:15:50.656666,12.88888888888889,59.0,43.0
12/01/2018 01:17:12.840000,12.585858585858587,58.0,43.0
12/01/2018 01:19:50.666666,12.156565656565657,59.0,43.0
12/01/2018 01:21:10.780000,12.696969696969697,59.0,43.0
12/01/2018 01:23:50.656666,13.55050505050505,58.0,43.0
12/01/2018 01:25:10.903333,14.237373737373739,58.0,43.0
12/01/2018 01:26:30.626666,13.803030303030303,59.0,43.0
12/01/2018 01:29:10.650000,13.944444444444445,58.0,43.0
12/01/2018 01:31:50.933333,13.742424242424242,59.0,43.0
12/01/2018 01:33:10.703333,14.646464646464647,59.0,43.0
12/01/2018 01:35:50.676666,15.494949494949495,59.0,43.0
12/01/2018 01:37:10.640000,14.808080808080808,59.0,43.0
12/01/2018 01:39:50.653333,16.863636363636363,59.0,43.0
12/01/2018 01:41:10.646666,16.797979797979796,59.0,43.0
12/01/2018 01:43:50.700000,15.606060606060606,59.0,43.0
12/01/2018 01:47:50.703333,15.83838383838384,58.0,43.0
12/01/2018 01:49:10.736666,15.530303030303031,58.0,43.0
12/01/2018 01:51:50.770000,14.525252525252526,58.0,43.0
12/01/2018 01:53:10.740000,15.257575757575758,58.0,43.0
12/01/2018 01:55:50.646666,14.429292929292929,58.0,43.0
12/01/2018 01:57:10.700000,14.873737373737374,58.0,43.0
12/01/2018 01:59:50.693333,15.085858585858587,58.0,43.0
12/01/2018 02:01:20.390000,14.277777777777779,58.0,43.0
12/01/2018 02:03:50.706666,14.686868686868687,59.0,43.0
12/01/2018 02:05:10.716666,14.833333333333334,59.0,43.0
12/01/2018 02:07:50.680000,15.252525252525253,59.0,43.0
12/01/2018 02:09:25.940000,14.55050505050505,59.0,43.0
12/01/2018 02:11:50.690000,14.929292929292929,59.0,43.0
12/01/2018 02:13:11.350000,14.247474747474747,59.0,43.0
12/01/2018 02:15:51.400000,15.126262626262626,59.0,43.0
12/01/2018 02:17:11.780000,15.287878787878787,59.0,43.0
12/01/2018 02:19:50.683333,15.828282828282829,59.0,43.0
12/01/2018 02:21:10.710000,15.378787878787879,59.0,43.0
12/01/2018 02:23:50.710000,16.212121212121215,59.0,43.0
12/01/2018 02:25:10.700000,15.787878787878789,59.0,43.0
12/01/2018 02:26:30.713333,14.838383838383837,59.0,43.0
12/01/2018 02:29:10.700000,15.297979797979798,59.0,43.0
12/01/2018 02:31:51.233333,15.16161616161616,59.0,43.0
12/01/2018 02:33:10.790000,15.33838383838384,59.0,44.0
12/01/2018 02:35:50.693333,16.333333333333336,59.0,43.0
12/01/2018 02:37:10.723333,14.823232323232324,59.0,44.0
12/01/2018 02:39:50.803333,16.04040404040404,59.0,44.0
12/01/2018 02:41:10.700000,14.227272727272728,59.0,44.0
12/01/2018 02:43:50.736666,16.015151515151516,59.0,43.0
12/01/2018 02:45:10.703333,16.29292929292929,59.0,43.0
12/01/2018 02:47:50.776666,14.56060606060606,59.0,44.0
12/01/2018 02:49:11.093333,14.833333333333334,59.0,44.0
12/01/2018 02:51:50.700000,15.984848484848484,59.0,44.0
12/01/2018 02:53:10.753333,15.823232323232322,59.0,44.0
12/01/2018 02:55:50.790000,15.666666666666666,59.0,44.0
12/01/2018 02:57:11.476666,15.111111111111112,59.0,44.0
