InstrumentName, I-25 Denver,,
StartTime, 2018-12-01 00:00:00,,
EndTime, 2018-12-31 23:59:59,,
Date,CO,NO2,PM2.5
12/01/2018 00:00:00.000000,0.5,31.0,
12/01/2018 01:00:00.000000,0.5,27.0,
12/01/2018 02:00:00.000000,0.6,31.0,
12/01/2018 03:00:00.000000,0.8,31.0,
12/01/2018 04:00:00.000000,1.0,,
12/01/2018 05:00:00.000000,1.1,29.0,
12/01/2018 06:00:00.000000,0.9,24.0,
12/01/2018 07:00:00.000000,0.7,25.0,
12/01/2018 09:00:00.000000,0.2,23.0,
12/01/2018 10:00:00.000000,0.2,25.0,
12/01/2018 11:00:00.000000,0.5,25.0,
12/01/2018 12:00:00.000000,0.7,29.0,
12/01/2018 13:00:00.000000,0.6,32.0,
12/01/2018 14:00:00.000000,0.5,29.0,
12/01/2018 15:00:00.000000,0.4,31.0,
12/01/2018 16:00:00.000000,0.3,22.0,
12/01/2018 17:00:00.000000,0.2,19.0,
12/01/2018 18:00:00.000000,0.2,13.0,
12/01/2018 20:00:00.000000,0.2,12.0,
12/01/2018 21:00:00.000000,0.3,13.0,
12/01/2018 22:00:00.000000,0.3,14.0,
12/01/2018 23:00:00.000000,0.5,21.0,
12/02/2018 00:00:00.000000,0.6,23.0,
12/02/2018 01:00:00.000000,0.3,20.0,
12/02/2018 02:00:00.000000,0.2,20.0,
12/02/2018 03:00:00.000000,0.4,26.0,
12/02/2018 04:00:00.000000,1.0,,
12/02/2018 05:00:00.000000,0.8,34.0,
12/02/2018 06:00:00.000000,0.6,32.0,
12/02/2018 07:00:00.000000,0.4,25.0,
12/02/2018 10:00:00.000000,0.3,26.0,
12/02/2018 11:00:00.000000,0.3,27.0,
12/02/2018 12:00:00.000000,0.3,30.0,
12/02/2018 13:00:00.000000,0.6,31.0,
12/02/2018 14:00:00.000000,0.6,25.0,
12/02/2018 15:00:00.000000,0.3,14.0,
12/02/2018 16:00:00.000000,0.1,8.0,
12/02/2018 17:00:00.000000,0.1,7.0,
12/02/2018 18:00:00.000000,0.1,5.0,
12/02/2018 19:00:00.000000,0.1,4.0,
12/02/2018 20:00:00.000000,0.1,6.0,
12/02/2018 21:00:00.000000,0.2,7.0,
12/02/2018 22:00:00.000000,0.2,15.0,
12/02/2018 23:00:00.000000,0.3,16.0,
12/03/2018 00:00:00.000000,0.3,14.0,
12/03/2018 01:00:00.000000,0.2,11.0,
12/03/2018 02:00:00.000000,0.2,9.0,
12/03/2018 03:00:00.000000,0.1,6.0,
12/03/2018 04:00:00.000000,0.1,,
12/03/2018 05:00:00.000000,0.1,6.0,
12/03/2018 06:00:00.000000,0.1,7.0,
12/03/2018 07:00:00.000000,0.1,17.0,
12/03/2018 09:00:00.000000,,12.0,
12/03/2018 10:00:00.000000,0.0,23.0,
12/03/2018 11:00:00.000000,0.1,29.0,
12/03/2018 12:00:00.000000,0.0,25.0,
12/03/2018 13:00:00.000000,,21.0,3.4
12/03/2018 14:00:00.000000,0.1,20.0,3.9
12/03/2018 15:00:00.000000,0.6,29.0,3.9
12/03/2018 16:00:00.000000,0.5,34.0,7.8
12/03/2018 17:00:00.000000,0.5,26.0,7.8
12/03/2018 18:00:00.000000,0.6,31.0,12.4
12/03/2018 19:00:00.000000,0.7,34.0,13.1
12/03/2018 20:00:00.000000,0.6,35.0,14.3
12/03/2018 21:00:00.000000,0.5,36.0,14.9
12/03/2018 22:00:00.000000,0.8,40.0,14.9
12/03/2018 23:00:00.000000,0.9,40.0,16.2
12/04/2018 00:00:00.000000,0.7,38.0,16.2
12/04/2018 01:00:00.000000,0.5,33.0,17.0
12/04/2018 02:00:00.000000,0.4,27.0,17.6
12/04/2018 03:00:00.000000,0.2,24.0,17.6
12/04/2018 04:00:00.000000,0.2,,14.5
12/04/2018 05:00:00.000000,0.3,24.0,14.2
12/04/2018 06:00:00.000000,0.2,25.0,14.2
12/04/2018 07:00:00.000000,0.1,21.0,12.1
12/04/2018 08:00:00.000000,,,12.1
12/04/2018 09:00:00.000000,0.3,31.0,12.3
12/04/2018 10:00:00.000000,0.3,35.0,10.3
12/04/2018 11:00:00.000000,0.5,35.0,10.3
12/04/2018 12:00:00.000000,,40.0,10.1
12/04/2018 13:00:00.000000,0.4,32.0,7.1
12/04/2018 14:00:00.000000,0.4,33.0,7.1
12/04/2018 15:00:00.000000,,17.0,7.0
12/04/2018 16:00:00.000000,,13.0,4.4
12/04/2018 17:00:00.000000,,14.0,3.6
12/04/2018 18:00:00.000000,0.2,20.0,3.6
12/04/2018 19:00:00.000000,0.2,22.0,4.0
12/04/2018 20:00:00.000000,0.2,20.0,3.4
12/04/2018 21:00:00.000000,0.6,25.0,3.0
12/04/2018 22:00:00.000000,0.7,31.0,3.1
12/04/2018 23:00:00.000000,1.3,48.0,5.4
12/05/2018 00:00:00.000000,1.5,51.0,5.4
12/05/2018 01:00:00.000000,0.9,43.0,7.3
12/05/2018 02:00:00.000000,0.6,38.0,6.5
12/05/2018 03:00:00.000000,0.7,41.0,6.5
12/05/2018 04:00:00.000000,0.7,,6.9
12/05/2018 05:00:00.000000,0.8,45.0,6.9
12/05/2018 06:00:00.000000,1.2,46.0,9.9
12/05/2018 07:00:00.000000,1.2,44.0,9.9
12/05/2018 08:00:00.000000,,,11.1
12/05/2018 09:00:00.000000,0.7,44.0,11.2
12/05/2018 10:00:00.000000,0.7,43.0,11.2
12/05/2018 11:00:00.000000,0.9,44.0,11.1
12/05/2018 12:00:00.000000,1.5,50.0,11.7
12/05/2018 13:00:00.000000,1.0,50.0,11.7
12/05/2018 14:00:00.000000,0.9,48.0,13.7
12/05/2018 15:00:00.000000,0.3,36.0,11.4
12/05/2018 16:00:00.000000,0.1,28.0,11.6
12/05/2018 17:00:00.000000,0.2,28.0,8.1
