InstrumentName, La Casa Collo (Clarity-1),,,,
StartTime, 2018-12-01 00:00:00,,,,
EndTime, 2018-12-31 23:59:59,,,,
Date,PM 1,PM 10,PM 2.5,Temperature,relHumid
12/14/2018 01:17:51.296000,,,0.0,,
12/14/2018 01:20:25.606000,,,0.0,,
12/14/2018 01:22:59.965000,,,0.0,,
12/14/2018 01:25:34.334000,,,0.0,,
12/14/2018 01:28:08.709000,,,0.0,,
12/14/2018 01:30:43.032000,0.0,0.235294,0.0,29.715797,4.39002
12/14/2018 01:33:17.406000,0.0,0.235294,0.0,29.729149,4.440375
12/14/2018 01:35:51.685000,0.0,0.235294,0.0,29.785233,4.460212
12/14/2018 01:38:26.059000,0.0,0.235294,0.0,29.75853,4.423591
12/14/2018 01:41:00.488000,0.0,0.235294,0.0,29.801254,4.496834
12/14/2018 01:43:34.850000,0.0,0.235294,0.0,29.843979,4.428168
12/14/2018 01:46:09.245000,0.0,0.235294,0.0,29.817276,4.408331
12/14/2018 01:48:46.561000,0.0,0.235294,0.0,29.873352,4.444953
12/14/2018 01:51:20.953000,0.0,0.235294,0.0,29.873352,4.409857
12/14/2018 01:53:55.401000,0.0,0.235294,0.0,29.913406,4.481575
12/14/2018 01:56:29.713000,0.0,0.235294,0.0,29.900055,4.499886
12/14/2018 01:59:04.053000,0.0,0.235294,0.0,29.913406,4.481575
12/14/2018 02:01:38.423000,0.0,0.235294,0.0,29.913406,4.46479
12/14/2018 02:04:15.733000,0.0,0.235294,0.0,29.94278,4.536507
12/14/2018 02:06:50.052000,0.0,0.235294,0.0,29.94278,4.551766
12/14/2018 02:09:24.480000,0.0,0.235294,0.0,29.969482,4.518197
12/14/2018 02:11:58.859000,0.0,0.235294,0.0,29.985504,4.501411
12/14/2018 02:14:33.154000,0.0,0.235294,0.0,29.998856,4.538033
12/14/2018 02:17:07.486000,0.0,0.235294,0.0,29.998856,4.573129
12/14/2018 02:19:44.804000,0.0,0.235294,0.0,30.025558,4.538033
12/14/2018 02:22:19.074000,0.0,0.235294,0.0,30.012207,4.573129
12/14/2018 02:24:53.396000,0.0,0.235294,0.0,30.04158,4.541085
12/14/2018 02:27:27.751000,0.0,0.235294,0.0,30.025558,4.609751
12/14/2018 02:30:02.131000,0.0,0.235294,0.0,30.025558,4.538033
12/14/2018 02:32:36.546000,0.0,0.235294,0.0,30.04158,4.59144
12/14/2018 02:35:13.943000,0.0,0.235294,0.0,30.054932,4.541085
12/14/2018 02:37:48.297000,0.0,0.235294,0.0,30.054932,4.59144
12/14/2018 02:40:22.662000,0.0,0.235294,0.0,30.068283,4.574655
12/14/2018 02:42:57.028000,0.0,0.235294,0.0,30.068283,4.574655
12/14/2018 02:45:31.427000,0.0,0.235294,0.0,30.068283,4.679942
12/14/2018 02:48:05.798000,0.0,0.235294,0.0,30.111008,4.611277
12/14/2018 02:50:43.163000,0.0,0.235294,0.0,30.068283,4.609751
12/14/2018 02:53:17.495000,0.0,0.235294,0.0,30.094986,4.556344
12/14/2018 02:55:51.820000,0.0,0.235294,0.0,30.111008,4.611277
12/14/2018 02:58:26.162000,0.0,0.235294,0.0,30.124359,4.698253
12/14/2018 03:01:00.499000,0.0,0.235294,0.0,30.124359,4.647898
12/14/2018 03:03:34.796000,0.0,0.235294,0.0,30.137711,4.664683
12/14/2018 03:06:09.072000,0.0,0.235294,0.0,30.137711,4.682994
12/14/2018 03:08:46.418000,0.0,0.235294,0.0,30.167084,4.698253
12/14/2018 03:11:20.805000,0.0,0.235294,0.0,30.180435,4.68452
12/14/2018 03:13:55.124000,0.0,0.235294,0.0,30.167084,4.734875
12/14/2018 03:16:29.497000,0.0,0.235294,0.0,30.180435,4.701304
12/14/2018 03:19:03.887000,0.0,0.235294,0.0,30.193787,4.701304
12/14/2018 03:21:40.245000,0.0,0.235294,0.0,30.207138,4.719615
12/14/2018 03:24:14.601000,0.0,0.235294,0.0,30.207138,5.000381
12/14/2018 03:26:48.947000,0.0,0.235294,0.0,30.207138,4.840162
12/14/2018 03:29:23.250000,0.0,0.235294,0.0,30.207138,4.68452
12/14/2018 03:31:57.638000,0.0,0.235294,0.0,30.22316,4.806592
12/14/2018 03:34:32.036000,0.0,0.235294,0.0,30.22316,4.861525
12/14/2018 03:37:09.339000,0.0,0.235294,0.0,30.22316,4.806592
12/14/2018 03:39:43.653000,0.0,0.470588,0.0,30.236511,4.756237
12/14/2018 03:42:20.952000,0.0,0.235294,0.0,30.236511,4.789807
12/14/2018 03:44:55.289000,0.0,0.235294,0.0,30.249863,4.771496
12/14/2018 03:47:29.573000,0.0,0.235294,0.0,30.236511,4.737926
12/14/2018 03:50:03.965000,0.0,0.235294,0.0,30.236511,4.70283
12/14/2018 03:52:38.389000,0.0,0.235294,0.0,30.249863,4.826428
12/14/2018 03:55:12.790000,0.0,0.235294,0.0,30.249863,4.737926
12/14/2018 03:57:50.161000,0.0,0.235294,0.0,30.263222,4.808118
12/14/2018 04:00:24.523000,0.0,0.235294,0.0,30.263222,4.757763
12/14/2018 04:02:58.861000,0.0,0.235294,0.0,30.279243,4.826428
12/14/2018 04:05:33.212000,0.0,0.235294,0.0,30.263222,4.792859
12/14/2018 04:08:07.533000,0.0,0.235294,0.0,30.292595,4.792859
12/14/2018 04:10:41.909000,0.0,0.235294,0.0,30.292595,4.757763
12/14/2018 04:13:16.249000,0.0,0.235294,0.0,30.292595,4.757763
12/14/2018 04:15:50.568000,0.0,0.235294,0.0,30.279243,4.774548
12/14/2018 04:18:27.861000,0.0,0.470588,0.0,30.305946,4.739452
12/14/2018 04:21:05.244000,0.0,0.235294,0.0,30.263222,4.808118
12/14/2018 04:23:39.498000,0.0,0.470588,0.0,30.263222,4.792859
12/14/2018 04:26:13.770000,0.0,0.235294,0.0,30.292595,4.829481
