InstrumentName, Welby,,,
StartTime, 2018-12-01 00:00:00,,,
EndTime, 2018-12-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
12/01/2018 00:00:00.000000,24.0,13.0,17.0,1.0
12/01/2018 01:00:00.000000,22.0,7.0,17.0,1.0
12/01/2018 02:00:00.000000,28.0,1.0,17.0,1.0
12/01/2018 03:00:00.000000,30.0,0.0,16.0,1.0
12/01/2018 04:00:00.000000,29.0,0.0,14.0,1.0
12/01/2018 05:00:00.000000,,0.0,10.0,1.0
12/01/2018 06:00:00.000000,26.0,0.0,11.0,2.0
12/01/2018 07:00:00.000000,27.0,0.0,14.0,3.0
12/01/2018 08:00:00.000000,25.0,0.0,14.0,2.0
12/01/2018 09:00:00.000000,24.0,0.0,14.0,2.0
12/01/2018 10:00:00.000000,25.0,0.0,14.0,2.0
12/01/2018 11:00:00.000000,26.0,0.0,9.0,2.0
12/01/2018 12:00:00.000000,26.0,1.0,11.0,3.0
12/01/2018 13:00:00.000000,32.0,0.0,13.0,3.0
12/01/2018 14:00:00.000000,31.0,1.0,16.0,3.0
12/01/2018 15:00:00.000000,32.0,2.0,19.0,3.0
12/01/2018 16:00:00.000000,31.0,3.0,23.0,2.0
12/01/2018 17:00:00.000000,29.0,7.0,31.0,2.0
12/01/2018 18:00:00.000000,25.0,12.0,15.0,1.0
12/01/2018 19:00:00.000000,7.0,29.0,17.0,1.0
12/01/2018 20:00:00.000000,2.0,32.0,11.0,1.0
12/01/2018 21:00:00.000000,4.0,30.0,6.0,1.0
12/01/2018 22:00:00.000000,6.0,30.0,11.0,1.0
12/01/2018 23:00:00.000000,6.0,29.0,11.0,1.0
12/02/2018 00:00:00.000000,7.0,29.0,,1.0
12/02/2018 01:00:00.000000,8.0,29.0,,1.0
12/02/2018 02:00:00.000000,10.0,25.0,13.0,1.0
12/02/2018 03:00:00.000000,9.0,23.0,7.0,1.0
12/02/2018 04:00:00.000000,19.0,18.0,9.0,1.0
12/02/2018 05:00:00.000000,,1.0,12.0,1.0
12/02/2018 06:00:00.000000,31.0,8.0,17.0,1.0
12/02/2018 07:00:00.000000,33.0,5.0,20.0,2.0
12/02/2018 08:00:00.000000,31.0,0.0,24.0,2.0
12/02/2018 10:00:00.000000,31.0,0.0,18.0,2.0
12/02/2018 11:00:00.000000,29.0,0.0,15.0,2.0
12/02/2018 12:00:00.000000,29.0,0.0,13.0,1.0
12/02/2018 13:00:00.000000,31.0,0.0,9.0,1.0
12/02/2018 14:00:00.000000,30.0,1.0,9.0,2.0
12/02/2018 15:00:00.000000,29.0,4.0,7.0,1.0
12/02/2018 16:00:00.000000,21.0,17.0,7.0,1.0
12/02/2018 17:00:00.000000,10.0,13.0,5.0,1.0
12/02/2018 18:00:00.000000,4.0,19.0,5.0,1.0
12/02/2018 19:00:00.000000,3.0,34.0,5.0,1.0
12/02/2018 20:00:00.000000,3.0,35.0,15.0,1.0
12/02/2018 21:00:00.000000,3.0,34.0,17.0,1.0
12/02/2018 22:00:00.000000,4.0,32.0,11.0,1.0
12/02/2018 23:00:00.000000,10.0,29.0,12.0,1.0
12/03/2018 00:00:00.000000,18.0,26.0,14.0,1.0
12/03/2018 01:00:00.000000,15.0,18.0,14.0,1.0
12/03/2018 02:00:00.000000,9.0,23.0,12.0,1.0
12/03/2018 03:00:00.000000,4.0,22.0,9.0,1.0
12/03/2018 04:00:00.000000,2.0,27.0,7.0,1.0
12/03/2018 05:00:00.000000,,28.0,5.0,1.0
12/03/2018 06:00:00.000000,2.0,28.0,4.0,1.0
12/03/2018 07:00:00.000000,3.0,29.0,3.0,1.0
12/03/2018 08:00:00.000000,4.0,29.0,5.0,0.0
12/03/2018 09:00:00.000000,4.0,29.0,5.0,0.0
12/03/2018 10:00:00.000000,4.0,30.0,4.0,0.0
12/03/2018 11:00:00.000000,6.0,30.0,5.0,0.0
12/03/2018 12:00:00.000000,7.0,26.0,8.0,0.0
12/03/2018 13:00:00.000000,17.0,16.0,9.0,0.0
12/03/2018 14:00:00.000000,30.0,17.0,20.0,1.0
12/03/2018 15:00:00.000000,30.0,13.0,22.0,1.0
12/03/2018 16:00:00.000000,25.0,9.0,20.0,1.0
12/03/2018 17:00:00.000000,16.0,12.0,12.0,0.0
12/03/2018 18:00:00.000000,15.0,23.0,13.0,1.0
12/03/2018 19:00:00.000000,,23.0,13.0,
12/03/2018 23:00:00.000000,,20.0,25.0,
12/04/2018 01:00:00.000000,,2.0,49.0,
12/04/2018 02:00:00.000000,11.0,21.0,29.0,0.0
12/04/2018 03:00:00.000000,6.0,26.0,29.0,0.0
12/04/2018 04:00:00.000000,,26.0,19.0,
12/04/2018 05:00:00.000000,,12.0,10.0,0.0
12/04/2018 06:00:00.000000,,12.0,10.0,
12/04/2018 09:00:00.000000,37.0,0.0,9.0,1.0
12/04/2018 10:00:00.000000,,,9.0,
12/04/2018 12:00:00.000000,12.0,28.0,9.0,1.0
12/04/2018 13:00:00.000000,,,9.0,
12/04/2018 14:00:00.000000,27.0,19.0,8.0,1.0
12/04/2018 15:00:00.000000,,33.0,,1.0
12/04/2018 16:00:00.000000,3.0,36.0,4.0,1.0
12/04/2018 17:00:00.000000,2.0,35.0,4.0,0.0
12/04/2018 18:00:00.000000,6.0,35.0,9.0,1.0
12/04/2018 19:00:00.000000,2.0,35.0,9.0,0.0
12/04/2018 20:00:00.000000,2.0,39.0,8.0,0.0
12/04/2018 21:00:00.000000,2.0,38.0,15.0,0.0
12/04/2018 22:00:00.000000,4.0,38.0,9.0,1.0
12/04/2018 23:00:00.000000,14.0,35.0,9.0,1.0
12/05/2018 00:00:00.000000,22.0,28.0,18.0,1.0
12/05/2018 01:00:00.000000,44.0,1.0,33.0,1.0
12/05/2018 02:00:00.000000,44.0,0.0,44.0,1.0
