InstrumentName, I-25 Globeville,
StartTime, 2018-12-01 00:00:00,
EndTime, 2018-12-31 23:59:59,
Date,NO2,PM2.5
12/01/2018 00:00:00.000000,20.0,15.6
12/01/2018 01:00:00.000000,29.0,17.2
12/01/2018 02:00:00.000000,36.0,18.9
12/01/2018 03:00:00.000000,32.0,19.8
12/01/2018 04:00:00.000000,32.0,21.2
12/01/2018 05:00:00.000000,,22.3
12/01/2018 06:00:00.000000,32.0,23.5
12/01/2018 07:00:00.000000,29.0,24.9
12/01/2018 08:00:00.000000,26.0,26.2
12/01/2018 09:00:00.000000,26.0,25.6
12/01/2018 10:00:00.000000,28.0,26.1
12/01/2018 11:00:00.000000,28.0,23.6
12/01/2018 12:00:00.000000,32.0,23.3
12/01/2018 13:00:00.000000,31.0,21.9
12/01/2018 14:00:00.000000,36.0,21.1
12/01/2018 15:00:00.000000,37.0,23.2
12/01/2018 16:00:00.000000,34.0,22.5
12/01/2018 17:00:00.000000,23.0,16.7
12/01/2018 18:00:00.000000,19.0,12.7
12/01/2018 19:00:00.000000,9.0,8.8
12/01/2018 20:00:00.000000,6.0,5.1
12/01/2018 21:00:00.000000,12.0,4.0
12/01/2018 22:00:00.000000,8.0,4.1
12/01/2018 23:00:00.000000,14.0,3.7
12/02/2018 00:00:00.000000,23.0,3.8
12/02/2018 01:00:00.000000,25.0,3.8
12/02/2018 02:00:00.000000,20.0,3.6
12/02/2018 03:00:00.000000,20.0,3.5
12/02/2018 04:00:00.000000,20.0,3.8
12/02/2018 05:00:00.000000,,5.9
12/02/2018 06:00:00.000000,38.0,8.9
12/02/2018 07:00:00.000000,35.0,9.9
12/02/2018 08:00:00.000000,29.0,8.5
12/02/2018 10:00:00.000000,27.0,6.0
12/02/2018 11:00:00.000000,27.0,4.8
12/02/2018 12:00:00.000000,35.0,4.9
12/02/2018 13:00:00.000000,32.0,4.4
12/02/2018 14:00:00.000000,35.0,4.9
12/02/2018 15:00:00.000000,26.0,4.8
12/02/2018 16:00:00.000000,22.0,4.6
12/02/2018 17:00:00.000000,14.0,3.7
12/02/2018 18:00:00.000000,5.0,2.7
12/02/2018 19:00:00.000000,4.0,2.5
12/02/2018 20:00:00.000000,3.0,2.4
12/02/2018 21:00:00.000000,4.0,2.4
12/02/2018 22:00:00.000000,6.0,2.8
12/02/2018 23:00:00.000000,11.0,3.5
12/03/2018 00:00:00.000000,23.0,4.6
12/03/2018 01:00:00.000000,18.0,5.4
12/03/2018 02:00:00.000000,10.0,5.6
12/03/2018 03:00:00.000000,11.0,4.7
12/03/2018 04:00:00.000000,9.0,3.6
12/03/2018 05:00:00.000000,,2.9
12/03/2018 06:00:00.000000,11.0,3.0
12/03/2018 07:00:00.000000,11.0,3.1
12/03/2018 08:00:00.000000,12.0,3.1
12/03/2018 09:00:00.000000,9.0,3.1
12/03/2018 10:00:00.000000,18.0,3.6
12/03/2018 11:00:00.000000,21.0,3.8
12/03/2018 12:00:00.000000,18.0,4.2
12/03/2018 13:00:00.000000,33.0,6.2
12/03/2018 14:00:00.000000,31.0,6.5
12/03/2018 15:00:00.000000,35.0,8.3
12/03/2018 16:00:00.000000,42.0,10.8
12/03/2018 17:00:00.000000,42.0,12.7
12/03/2018 18:00:00.000000,39.0,15.0
12/03/2018 19:00:00.000000,33.0,15.3
12/03/2018 20:00:00.000000,30.0,16.3
12/03/2018 21:00:00.000000,33.0,16.9
12/03/2018 22:00:00.000000,32.0,17.3
12/03/2018 23:00:00.000000,35.0,17.0
12/04/2018 00:00:00.000000,39.0,18.7
12/04/2018 01:00:00.000000,39.0,20.8
12/04/2018 02:00:00.000000,38.0,20.9
12/04/2018 03:00:00.000000,29.0,19.6
12/04/2018 04:00:00.000000,11.0,14.0
12/04/2018 05:00:00.000000,,11.0
12/04/2018 06:00:00.000000,37.0,13.4
12/04/2018 07:00:00.000000,34.0,19.0
12/04/2018 08:00:00.000000,34.0,19.9
12/04/2018 09:00:00.000000,29.0,18.1
12/04/2018 10:00:00.000000,33.0,18.0
12/04/2018 11:00:00.000000,31.0,14.9
12/04/2018 12:00:00.000000,25.0,11.9
12/04/2018 13:00:00.000000,35.0,11.1
12/04/2018 14:00:00.000000,45.0,13.2
12/04/2018 15:00:00.000000,31.0,12.7
12/04/2018 16:00:00.000000,29.0,11.3
12/04/2018 17:00:00.000000,27.0,10.1
12/04/2018 18:00:00.000000,26.0,8.4
12/04/2018 19:00:00.000000,19.0,7.2
12/04/2018 20:00:00.000000,21.0,6.9
12/04/2018 21:00:00.000000,24.0,6.7
12/04/2018 22:00:00.000000,26.0,5.9
12/04/2018 23:00:00.000000,42.0,6.4
12/05/2018 00:00:00.000000,49.0,7.8
12/05/2018 01:00:00.000000,48.0,8.8
12/05/2018 02:00:00.000000,48.0,9.7
12/05/2018 03:00:00.000000,41.0,8.8
12/05/2018 04:00:00.000000,42.0,8.3
12/05/2018 05:00:00.000000,,10.0
12/05/2018 06:00:00.000000,43.0,8.7
12/05/2018 07:00:00.000000,47.0,8.3
12/05/2018 08:00:00.000000,49.0,9.8
12/05/2018 09:00:00.000000,52.0,9.8
12/05/2018 10:00:00.000000,50.0,14.9
12/05/2018 11:00:00.000000,48.0,15.6
12/05/2018 12:00:00.000000,50.0,15.7
12/05/2018 13:00:00.000000,50.0,15.4
12/05/2018 14:00:00.000000,56.0,17.7
12/05/2018 15:00:00.000000,54.0,17.7
12/05/2018 16:00:00.000000,53.0,16.7
12/05/2018 17:00:00.000000,47.0,14.5
12/05/2018 18:00:00.000000,45.0,12.5
12/05/2018 19:00:00.000000,31.0,9.7
12/05/2018 20:00:00.000000,19.0,6.7
12/05/2018 21:00:00.000000,21.0,7.1
12/05/2018 22:00:00.000000,21.0,8.6
12/05/2018 23:00:00.000000,22.0,8.0
