InstrumentName, Melody-Catalpa,,
StartTime, 2018-12-01 00:00:00,,
EndTime, 2018-12-31 23:59:59,,
Date,PM2.5,humidity,temp_f
12/01/2018 00:01:17.423333,1.0,57.0,45.0
12/01/2018 00:03:57.436666,1.0,57.0,45.0
12/01/2018 00:05:17.430000,1.0,57.0,45.0
12/01/2018 00:07:57.413333,1.0,57.0,45.0
12/01/2018 00:09:17.483333,1.0,57.0,45.0
12/01/2018 00:11:57.903333,1.0,57.0,45.0
12/01/2018 00:13:17.420000,1.0,57.0,45.0
12/01/2018 00:15:57.436666,1.0,57.0,45.0
12/01/2018 00:17:17.420000,1.0,57.0,45.0
12/01/2018 00:19:57.420000,1.0,57.0,44.0
12/01/2018 00:21:17.463333,1.0,57.0,44.0
12/01/2018 00:23:58.223333,1.0,58.0,44.0
12/01/2018 00:25:17.410000,1.0,58.0,44.0
12/01/2018 00:27:57.773333,1.0,59.0,44.0
12/01/2018 00:29:17.426666,1.0,59.0,44.0
12/01/2018 00:31:57.426666,1.0,58.0,44.0
12/01/2018 00:33:18.036666,1.0,59.0,44.0
12/01/2018 00:35:57.506666,1.0,58.0,44.0
12/01/2018 00:37:17.953333,1.0,58.0,44.0
12/01/2018 00:39:57.530000,1.0,59.0,44.0
12/01/2018 00:41:17.430000,1.0,59.0,44.0
12/01/2018 00:43:57.403333,1.0,58.0,44.0
12/01/2018 00:45:17.423333,1.0,58.0,44.0
12/01/2018 00:47:57.446666,1.0,58.0,44.0
12/01/2018 00:49:17.416666,1.0,58.0,44.0
12/01/2018 00:51:57.416666,1.0,58.0,44.0
12/01/2018 00:53:17.530000,1.0,58.0,45.0
12/01/2018 00:55:57.456666,1.0,58.0,45.0
12/01/2018 00:57:17.406666,1.0,57.0,45.0
12/01/2018 00:59:57.410000,1.0,57.0,44.0
12/01/2018 01:01:17.683333,1.0,58.0,45.0
12/01/2018 01:03:57.403333,1.0,57.0,44.0
12/01/2018 01:05:17.410000,1.0,57.0,45.0
12/01/2018 01:07:57.400000,1.0,57.0,45.0
12/01/2018 01:09:17.410000,1.0,57.0,45.0
12/01/2018 01:11:57.450000,1.0,57.0,45.0
12/01/2018 01:13:17.416666,1.0,57.0,45.0
12/01/2018 01:15:57.416666,1.0,57.0,45.0
12/01/2018 01:17:17.546666,1.0,57.0,45.0
12/01/2018 01:21:17.686666,1.0,57.0,45.0
12/01/2018 01:23:57.416666,1.0,57.0,45.0
12/01/2018 01:25:17.410000,1.0,57.0,45.0
12/01/2018 01:27:57.420000,1.0,57.0,45.0
12/01/2018 01:29:17.493333,1.0,57.0,45.0
12/01/2018 01:31:57.766666,1.0,57.0,45.0
12/01/2018 01:33:17.426666,1.0,57.0,45.0
12/01/2018 01:35:57.410000,1.0,57.0,45.0
12/01/2018 01:37:17.403333,1.0,57.0,45.0
12/01/2018 01:39:57.410000,1.0,57.0,45.0
12/01/2018 01:41:17.406666,1.0,57.0,45.0
12/01/2018 01:43:57.450000,1.0,57.0,45.0
12/01/2018 01:45:17.400000,1.0,58.0,45.0
12/01/2018 01:47:57.410000,1.0,58.0,45.0
12/01/2018 01:49:17.403333,1.0,58.0,45.0
12/01/2018 01:51:57.436666,1.0,58.0,45.0
12/01/2018 01:53:17.483333,1.0,58.0,45.0
12/01/2018 01:55:57.403333,1.0,58.0,45.0
12/01/2018 01:57:17.676666,1.0,58.0,45.0
12/01/2018 01:59:57.513333,1.0,58.0,45.0
12/01/2018 02:01:17.626666,1.0,58.0,45.0
12/01/2018 02:02:37.400000,1.0,58.0,45.0
12/01/2018 02:05:17.456666,1.0,58.0,45.0
12/01/2018 02:07:57.433333,1.0,58.0,45.0
12/01/2018 02:11:57.413333,1.0,57.0,45.0
12/01/2018 02:17:17.396666,1.0,57.0,45.0
12/01/2018 02:19:57.396666,1.0,57.0,45.0
12/01/2018 02:21:17.413333,1.0,57.0,45.0
12/01/2018 02:23:57.520000,1.0,56.0,45.0
12/01/2018 02:25:17.400000,1.0,56.0,44.0
12/01/2018 02:27:57.456666,1.0,57.0,44.0
12/01/2018 02:29:24.140000,1.0,57.0,44.0
12/01/2018 02:31:57.403333,1.0,57.0,44.0
12/01/2018 02:33:17.403333,1.0,57.0,44.0
12/01/2018 02:35:57.400000,1.0,57.0,44.0
12/01/2018 02:37:17.393333,1.0,57.0,44.0
12/01/2018 02:39:57.406666,1.0,57.0,44.0
12/01/2018 02:41:17.480000,1.0,57.0,44.0
12/01/2018 02:43:57.406666,1.0,57.0,44.0
12/01/2018 02:45:17.386666,1.0,57.0,44.0
12/01/2018 02:47:57.396666,1.0,57.0,44.0
12/01/2018 02:49:17.393333,1.0,57.0,44.0
12/01/2018 02:51:57.386666,1.0,58.0,44.0
12/01/2018 02:53:17.396666,1.0,58.0,44.0
12/01/2018 02:55:57.400000,1.0,57.0,44.0
12/01/2018 02:57:17.416666,1.0,58.0,44.0
12/01/2018 02:59:57.393333,1.0,58.0,44.0
12/01/2018 03:01:18.413333,1.0,58.0,44.0
12/01/2018 03:03:57.396666,1.0,58.0,44.0
12/01/2018 03:05:17.410000,1.0,58.0,44.0
12/01/2018 03:07:57.396666,1.0,58.0,45.0
12/01/2018 03:09:17.463333,1.0,58.0,45.0
12/01/2018 03:11:57.396666,1.0,57.0,44.0
12/01/2018 03:13:17.400000,1.0,58.0,44.0
12/01/2018 03:15:57.436666,1.0,58.0,45.0
12/01/2018 03:17:17.430000,1.0,57.0,45.0
12/01/2018 03:19:57.393333,1.0,58.0,44.0
12/01/2018 03:21:17.506666,1.0,59.0,44.0
12/01/2018 03:23:57.390000,1.0,58.0,44.0
12/01/2018 03:25:17.396666,1.0,58.0,44.0
12/01/2018 03:27:57.486666,1.0,60.0,45.0
12/01/2018 03:29:17.450000,1.0,59.0,45.0
