InstrumentName, West Denver PA-II B,,
12/01/2018 03:29:19.790000,23.42,52.0,48.0
12/01/2018 03:30:39.763333,23.12,52.0,48.0
12/01/2018 03:33:19.863333,26.02,52.0,48.0
12/01/2018 03:34:39.740000,24.35,52.0,48.0
12/01/2018 03:37:19.716666,24.76,52.0,48.0
12/01/2018 03:38:39.726666,26.4,52.0,48.0
12/01/2018 03:41:19.756666,26.65,52.0,48.0
12/01/2018 03:42:39.743333,27.21,52.0,48.0
12/01/2018 03:45:19.716666,24.94,52.0,48.0
12/01/2018 03:46:41.276666,26.55,52.0,48.0
12/01/2018 03:49:19.760000,25.39,52.0,48.0
12/01/2018 03:51:59.840000,27.52,52.0,48.0
12/01/2018 03:53:19.726666,27.45,52.0,48.0
12/01/2018 03:56:00.326666,26.36,52.0,48.0
12/01/2018 03:57:20.020000,25.66,52.0,48.0
12/01/2018 03:59:59.783333,26.87,52.0,48.0
12/01/2018 04:01:20.300000,27.48,52.0,48.0
12/01/2018 04:03:59.760000,27.47,51.0,48.0
12/01/2018 04:05:20.153333,27.02,51.0,48.0
12/01/2018 04:07:59.840000,25.44,52.0,48.0
12/01/2018 04:09:19.936666,27.19,52.0,48.0
12/01/2018 04:12:00.366666,28.45,52.0,48.0
12/01/2018 04:13:19.723333,26.8,52.0,48.0
12/01/2018 04:15:59.743333,26.67,51.0,48.0
12/01/2018 04:18:40.576666,28.81,52.0,48.0
12/01/2018 04:19:59.736666,26.56,52.0,48.0
12/01/2018 04:22:39.720000,27.49,52.0,47.0
12/01/2018 04:23:59.930000,25.41,52.0,47.0
12/01/2018 04:26:39.730000,28.71,52.0,47.0
12/01/2018 04:27:59.736666,27.2,52.0,47.0
12/01/2018 04:30:39.993333,30.17,52.0,47.0
12/01/2018 04:33:19.750000,31.23,52.0,47.0
12/01/2018 04:34:39.743333,30.05,52.0,47.0
12/01/2018 04:37:19.890000,27.93,52.0,47.0
12/01/2018 04:38:39.780000,28.5,52.0,47.0
12/01/2018 04:41:19.760000,30.07,52.0,47.0
12/01/2018 04:42:39.913333,31.12,52.0,47.0
12/01/2018 04:45:19.756666,33.97,52.0,47.0
12/01/2018 04:46:39.723333,31.54,52.0,47.0
12/01/2018 04:49:19.973333,34.4,53.0,47.0
12/01/2018 04:50:39.733333,29.79,52.0,47.0
12/01/2018 04:53:19.910000,30.36,52.0,47.0
12/01/2018 04:54:39.720000,29.48,52.0,47.0
12/01/2018 04:55:59.720000,29.33,52.0,47.0
12/01/2018 04:59:06.703333,31.88,52.0,47.0
12/01/2018 05:00:26.846666,27.76,52.0,47.0
12/01/2018 05:03:07.163333,30.49,52.0,47.0
12/01/2018 05:04:26.706666,30.07,52.0,47.0
12/01/2018 05:07:06.703333,29.93,52.0,46.0
12/01/2018 05:08:26.770000,29.91,52.0,46.0
12/01/2018 05:11:06.703333,31.38,52.0,46.0
12/01/2018 05:12:26.830000,28.93,52.0,46.0
12/01/2018 05:15:06.716666,40.24,52.0,46.0
12/01/2018 05:16:26.720000,37.98,52.0,46.0
12/01/2018 05:19:26.890000,32.5,52.0,46.0
12/01/2018 05:20:26.750000,29.45,52.0,46.0
12/01/2018 05:23:06.713333,28.57,52.0,46.0
12/01/2018 05:24:26.723333,32.67,52.0,46.0
12/01/2018 05:27:06.726666,32.93,51.0,46.0
12/01/2018 05:28:26.806666,31.76,52.0,46.0
12/01/2018 05:31:06.846666,29.31,52.0,46.0
12/01/2018 05:32:27.000000,33.57,52.0,46.0
12/01/2018 05:35:06.723333,31.23,52.0,46.0
12/01/2018 05:36:26.703333,30.74,52.0,46.0
12/01/2018 05:39:06.796666,36.9,52.0,46.0
12/01/2018 05:40:26.750000,33.95,52.0,46.0
12/01/2018 05:43:06.713333,34.09,52.0,46.0
12/01/2018 05:44:26.753333,31.83,52.0,46.0
12/01/2018 05:47:06.746666,34.6,52.0,46.0
12/01/2018 05:49:46.703333,33.86,52.0,45.0
12/01/2018 05:51:06.700000,33.32,52.0,45.0
12/01/2018 05:53:47.150000,36.49,52.0,45.0
12/01/2018 05:55:06.726666,37.43,52.0,45.0
12/01/2018 05:57:46.750000,42.64,52.0,45.0
12/01/2018 05:59:06.710000,43.76,52.0,45.0
12/01/2018 06:01:47.096666,46.07,52.0,45.0
12/01/2018 06:03:06.720000,46.15,52.0,45.0
12/01/2018 06:05:46.713333,44.33,52.0,45.0
12/01/2018 06:07:06.730000,45.88,52.0,45.0
12/01/2018 06:09:46.700000,44.43,52.0,45.0
12/01/2018 06:11:06.700000,40.43,52.0,45.0
12/01/2018 06:13:46.756666,40.38,52.0,45.0
12/01/2018 06:15:06.703333,36.02,52.0,45.0
12/01/2018 06:17:46.750000,37.81,52.0,45.0
12/01/2018 06:19:07.196666,36.33,52.0,45.0
12/01/2018 06:21:46.783333,34.17,52.0,45.0
12/01/2018 06:23:06.710000,35.93,52.0,45.0
12/01/2018 06:25:46.710000,34.55,52.0,45.0
12/01/2018 06:27:06.873333,37.98,52.0,45.0
12/01/2018 06:29:46.700000,36.26,52.0,45.0
12/01/2018 06:31:06.703333,38.3,52.0,44.0
12/01/2018 06:33:46.703333,35.49,52.0,44.0
12/01/2018 06:35:06.710000,38.24,52.0,44.0
12/01/2018 06:37:46.716666,39.19,53.0,44.0
12/01/2018 06:39:06.700000,37.9,53.0,44.0
12/01/2018 06:40:26.713333,36.46,53.0,44.0
12/01/2018 06:43:06.710000,35.55,53.0,44.0
12/01/2018 06:45:46.733333,36.95,52.0,44.0
12/01/2018 06:47:06.706666,36.47,53.0,44.0
12/01/2018 06:48:26.843333,38.37,52.0,44.0
12/01/2018 06:51:06.710000,39.24,52.0,44.0
12/01/2018 06:52:26.883333,36.49,53.0,44.0
12/01/2018 06:55:06.963333,33.8,53.0,44.0
12/01/2018 06:56:26.820000,36.38,53.0,44.0
12/01/2018 06:59:06.703333,36.72,53.0,44.0
12/01/2018 07:00:26.940000,35.6,53.0,44.0
12/01/2018 07:03:06.833333,36.67,53.0,44.0
12/01/2018 07:04:26.706666,38.05,53.0,44.0
12/01/2018 07:07:06.716666,35.35,53.0,44.0
12/01/2018 07:08:26.753333,37.29,53.0,44.0
12/01/2018 07:11:06.750000,37.45,53.0,44.0
12/01/2018 07:12:26.706666,36.44,53.0,44.0
12/01/2018 07:15:06.726666,38.65,53.0,44.0
12/01/2018 07:16:26.836666,38.6,53.0,44.0
12/01/2018 07:19:06.753333,39.9,54.0,44.0
12/01/2018 07:20:26.806666,38.86,54.0,44.0
12/01/2018 07:23:06.760000,36.5,54.0,44.0
12/01/2018 07:24:26.806666,36.76,54.0,44.0
12/01/2018 07:27:06.706666,37.98,54.0,44.0
12/01/2018 07:28:26.746666,40.38,54.0,44.0
12/01/2018 07:31:06.700000,34.14,54.0,44.0
12/01/2018 07:32:26.730000,40.28,54.0,44.0
12/01/2018 07:35:06.736666,40.98,54.0,43.0
12/01/2018 07:36:26.890000,39.31,54.0,44.0
12/01/2018 07:39:06.720000,39.23,54.0,44.0
12/01/2018 07:40:26.730000,40.78,54.0,44.0
12/01/2018 07:43:06.710000,40.52,54.0,44.0
12/01/2018 07:44:26.830000,38.76,53.0,44.0
12/01/2018 07:47:06.763333,40.17,53.0,44.0
12/01/2018 07:48:26.853333,38.76,53.0,44.0
12/01/2018 07:52:26.703333,38.07,53.0,43.0
12/01/2018 07:55:06.710000,40.98,53.0,43.0
12/01/2018 07:56:26.773333,39.76,53.0,43.0
12/01/2018 07:59:06.770000,35.7,53.0,43.0
12/01/2018 08:00:26.730000,39.0,53.0,43.0
12/01/2018 08:03:06.706666,38.33,53.0,43.0
12/01/2018 08:04:26.776666,38.7,53.0,43.0
12/01/2018 08:07:06.723333,39.56,53.0,43.0
12/01/2018 08:08:26.700000,41.77,53.0,43.0
12/01/2018 08:11:06.720000,39.33,53.0,43.0
12/01/2018 08:12:26.706666,37.53,53.0,43.0
12/01/2018 08:15:06.733333,41.88,52.0,43.0
12/01/2018 08:16:26.766666,38.72,52.0,43.0
12/01/2018 08:19:06.726666,42.12,52.0,43.0
12/01/2018 08:20:26.720000,42.21,52.0,43.0
12/01/2018 08:23:06.730000,40.65,52.0,43.0
12/01/2018 08:24:26.783333,39.21,52.0,43.0
12/01/2018 08:27:06.706666,41.17,52.0,43.0
12/01/2018 08:29:46.700000,40.84,52.0,43.0
12/01/2018 08:31:06.843333,39.79,52.0,42.0
12/01/2018 08:33:46.706666,38.69,52.0,42.0
12/01/2018 08:35:06.713333,38.03,52.0,42.0
12/01/2018 08:37:46.700000,39.1,52.0,42.0
12/01/2018 08:39:06.713333,39.58,52.0,42.0
12/01/2018 08:41:46.830000,38.28,52.0,42.0
12/01/2018 08:43:06.873333,41.19,51.0,42.0
12/01/2018 08:45:46.720000,39.79,51.0,42.0
12/01/2018 08:47:06.706666,40.35,51.0,42.0
12/01/2018 08:49:46.826666,39.29,51.0,42.0
12/01/2018 08:51:06.703333,39.52,52.0,42.0
12/01/2018 08:53:46.736666,36.33,51.0,42.0
12/01/2018 08:55:07.090000,41.33,51.0,42.0
12/01/2018 08:57:46.713333,39.97,52.0,42.0
12/01/2018 09:01:46.720000,40.59,51.0,42.0
12/01/2018 09:03:06.716666,42.39,51.0,42.0
12/01/2018 09:05:46.730000,39.64,52.0,42.0
12/01/2018 09:07:06.736666,38.43,52.0,42.0
12/01/2018 09:09:46.770000,40.02,51.0,42.0
12/01/2018 09:11:06.743333,38.6,51.0,42.0
12/01/2018 09:13:46.713333,38.67,52.0,42.0
12/01/2018 09:15:07.020000,37.3,51.0,42.0
12/01/2018 09:17:46.706666,37.0,52.0,42.0
12/01/2018 09:19:06.710000,40.63,52.0,42.0
12/01/2018 09:21:47.176666,39.93,51.0,42.0
12/01/2018 09:23:06.716666,38.51,51.0,42.0
12/01/2018 09:25:46.846666,35.89,52.0,42.0
12/01/2018 09:27:06.770000,40.55,51.0,41.0
12/01/2018 09:29:46.966666,41.24,51.0,41.0
12/01/2018 09:31:06.793333,39.88,51.0,41.0
12/01/2018 09:32:26.823333,40.71,51.0,41.0
12/01/2018 09:35:07.093333,40.79,51.0,41.0
12/01/2018 09:36:26.746666,36.73,51.0,41.0
12/01/2018 09:39:07.443333,35.14,51.0,41.0
12/01/2018 09:40:26.750000,38.73,51.0,41.0
12/01/2018 09:43:06.830000,39.74,51.0,41.0
12/01/2018 09:44:26.826666,36.42,51.0,41.0
12/01/2018 09:47:06.726666,36.88,51.0,41.0
12/01/2018 09:48:26.710000,35.84,51.0,41.0
12/01/2018 09:51:06.716666,38.1,51.0,41.0
12/01/2018 09:52:26.706666,37.12,51.0,41.0
12/01/2018 09:55:06.703333,38.19,52.0,41.0
12/01/2018 09:56:26.743333,37.1,51.0,41.0
12/01/2018 10:20:26.706666,33.25,50.0,41.0
12/01/2018 10:23:06.726666,32.9,50.0,40.0
12/01/2018 10:24:26.730000,33.36,50.0,40.0
12/01/2018 10:27:06.726666,34.0,50.0,40.0
12/01/2018 10:28:26.976666,35.02,50.0,40.0
12/01/2018 10:31:06.720000,35.31,50.0,40.0
12/01/2018 10:32:26.763333,35.43,50.0,40.0
12/01/2018 10:35:06.836666,32.11,50.0,40.0
12/01/2018 10:36:26.833333,34.88,50.0,40.0
12/01/2018 10:39:06.773333,33.3,50.0,40.0
12/01/2018 10:40:26.770000,34.21,50.0,40.0
12/01/2018 10:43:06.753333,31.7,50.0,40.0
12/01/2018 10:44:26.756666,33.14,50.0,40.0
12/01/2018 10:47:06.730000,32.23,50.0,40.0
12/01/2018 10:48:26.736666,30.86,50.0,40.0
12/01/2018 10:51:06.756666,34.53,50.0,40.0
12/01/2018 10:52:26.830000,33.72,50.0,40.0
12/01/2018 10:55:06.893333,34.95,50.0,40.0
12/01/2018 10:56:26.730000,32.29,50.0,40.0
12/01/2018 10:59:06.933333,31.84,50.0,40.0
12/01/2018 11:00:26.726666,32.45,50.0,40.0
12/01/2018 11:03:06.743333,31.81,50.0,40.0
12/01/2018 11:04:26.826666,32.65,50.0,39.0
12/01/2018 11:07:06.743333,32.4,50.0,40.0
12/01/2018 11:08:26.716666,30.59,50.0,40.0
12/01/2018 11:11:06.750000,30.82,50.0,39.0
12/01/2018 11:12:26.790000,31.95,50.0,40.0
12/01/2018 11:15:06.780000,31.88,50.0,40.0
12/01/2018 11:16:26.730000,29.53,50.0,39.0
12/01/2018 11:19:06.726666,29.67,50.0,39.0
12/01/2018 11:20:26.733333,31.42,50.0,39.0
12/01/2018 11:23:06.726666,31.69,50.0,39.0
12/01/2018 11:24:26.733333,31.17,50.0,40.0
12/01/2018 11:27:06.783333,27.93,50.0,39.0
12/01/2018 11:28:26.800000,28.07,50.0,39.0
12/01/2018 11:31:06.743333,28.79,50.0,39.0
12/01/2018 11:32:26.760000,26.63,50.0,39.0
12/01/2018 11:35:06.823333,29.5,50.0,39.0
12/01/2018 11:36:26.723333,29.49,50.0,39.0
12/01/2018 11:39:06.746666,29.43,50.0,39.0
12/01/2018 11:40:28.243333,28.7,50.0,39.0
12/01/2018 11:43:06.750000,28.81,50.0,39.0
12/01/2018 11:45:46.740000,28.0,50.0,39.0
12/01/2018 11:47:06.723333,29.4,50.0,39.0
12/01/2018 11:49:47.003333,29.64,50.0,39.0
12/01/2018 11:51:06.720000,27.98,50.0,39.0
12/01/2018 11:53:46.803333,28.49,50.0,39.0
12/01/2018 11:55:06.723333,30.11,50.0,39.0
12/01/2018 11:57:46.730000,30.92,49.0,39.0
12/01/2018 11:59:06.733333,30.0,49.0,39.0
12/01/2018 12:00:26.730000,27.19,49.0,39.0
12/01/2018 12:03:06.766666,28.48,49.0,39.0
12/01/2018 12:05:46.750000,30.14,50.0,39.0
12/01/2018 12:07:06.730000,26.7,50.0,39.0
12/01/2018 12:09:46.770000,29.51,49.0,39.0
12/01/2018 12:11:06.923333,28.71,49.0,39.0
12/01/2018 12:13:46.730000,27.72,49.0,39.0
12/01/2018 12:15:06.726666,28.41,49.0,39.0
12/01/2018 12:17:46.753333,29.38,50.0,39.0
12/01/2018 12:19:06.716666,29.33,50.0,39.0
12/01/2018 12:21:46.790000,28.4,50.0,39.0
12/01/2018 12:23:06.723333,27.17,50.0,39.0
12/01/2018 12:25:46.733333,26.6,50.0,39.0
12/01/2018 12:27:06.740000,29.48,50.0,39.0
12/01/2018 12:29:46.786666,32.26,50.0,39.0
12/01/2018 12:31:06.726666,29.88,50.0,39.0
12/01/2018 12:33:46.726666,28.33,50.0,39.0
12/01/2018 12:35:06.716666,28.86,50.0,39.0
12/01/2018 12:37:47.026666,27.83,50.0,39.0
12/01/2018 12:39:06.806666,28.24,50.0,39.0
12/01/2018 12:41:46.726666,29.0,49.0,39.0
12/01/2018 12:43:06.746666,27.67,49.0,38.0
12/01/2018 12:45:46.736666,26.9,49.0,39.0
12/01/2018 12:47:06.726666,29.93,49.0,38.0
12/01/2018 12:49:46.733333,29.58,49.0,38.0
12/01/2018 12:51:06.896666,28.09,50.0,38.0
12/01/2018 12:53:46.853333,27.26,49.0,38.0
12/01/2018 12:55:06.723333,26.69,49.0,38.0
12/01/2018 12:57:46.886666,28.22,49.0,38.0
12/01/2018 12:59:06.846666,30.02,49.0,38.0
12/01/2018 13:01:46.826666,27.49,49.0,38.0
12/01/2018 13:03:06.730000,28.33,49.0,38.0
12/01/2018 13:05:46.730000,26.62,49.0,38.0
12/01/2018 13:07:06.730000,26.44,49.0,38.0
12/01/2018 13:09:46.813333,25.98,49.0,38.0
12/01/2018 13:11:06.726666,27.4,49.0,38.0
12/01/2018 13:12:26.773333,27.07,49.0,38.0
12/01/2018 13:15:06.743333,28.53,49.0,38.0
12/01/2018 13:16:26.730000,26.77,49.0,38.0
12/01/2018 13:19:06.766666,24.7,49.0,38.0
12/01/2018 13:20:26.760000,24.84,49.0,38.0
12/01/2018 13:23:06.750000,27.6,49.0,38.0
12/01/2018 13:24:27.043333,28.86,49.0,38.0
12/01/2018 13:27:06.740000,25.64,49.0,38.0
12/01/2018 13:28:26.806666,23.86,49.0,38.0
12/01/2018 13:31:07.173333,23.0,49.0,38.0
12/01/2018 13:32:26.766666,23.19,49.0,38.0
12/01/2018 13:35:06.893333,25.16,49.0,38.0
12/01/2018 13:36:26.770000,25.72,49.0,38.0
12/01/2018 13:39:06.736666,25.35,49.0,38.0
12/01/2018 13:40:26.756666,24.2,49.0,38.0
12/01/2018 13:43:06.956666,24.37,49.0,38.0
12/01/2018 13:44:26.783333,26.45,49.0,38.0
12/01/2018 13:47:06.760000,28.6,49.0,38.0
12/01/2018 13:48:26.793333,24.32,49.0,38.0
12/01/2018 13:51:06.860000,23.4,49.0,38.0
12/01/2018 13:52:26.750000,23.21,49.0,38.0
12/01/2018 13:55:06.763333,23.12,49.0,38.0
12/01/2018 13:56:27.000000,22.47,49.0,38.0
12/01/2018 13:59:06.756666,25.98,49.0,38.0
12/01/2018 14:00:26.800000,26.72,49.0,38.0
12/01/2018 14:03:06.766666,24.05,49.0,37.0
12/01/2018 14:04:26.783333,24.58,49.0,37.0
12/01/2018 14:07:06.753333,24.22,49.0,38.0
12/01/2018 14:08:26.766666,24.86,49.0,38.0
12/01/2018 14:11:06.756666,22.49,49.0,38.0
12/01/2018 14:12:26.813333,23.88,49.0,38.0
12/01/2018 14:15:06.810000,22.46,49.0,37.0
12/01/2018 14:17:46.756666,23.19,49.0,37.0
12/01/2018 14:19:06.776666,23.6,49.0,37.0
12/01/2018 14:20:26.773333,28.14,49.0,37.0
12/01/2018 14:23:06.770000,24.52,49.0,37.0
12/01/2018 14:24:26.770000,23.98,49.0,37.0
12/01/2018 14:27:06.766666,22.36,49.0,37.0
12/01/2018 14:28:26.753333,24.79,50.0,37.0
12/01/2018 14:31:06.756666,24.49,50.0,37.0
12/01/2018 14:32:26.773333,24.86,50.0,37.0
12/01/2018 14:35:07.256666,21.6,50.0,37.0
12/01/2018 14:36:26.850000,23.38,50.0,37.0
12/01/2018 14:39:06.860000,25.0,51.0,37.0
12/01/2018 14:40:26.766666,22.64,51.0,37.0
12/01/2018 14:43:06.973333,24.74,51.0,37.0
12/01/2018 14:44:26.966666,26.9,52.0,37.0
12/01/2018 14:47:06.766666,25.57,52.0,37.0
12/01/2018 14:48:26.846666,24.64,52.0,37.0
12/01/2018 14:51:06.766666,21.95,52.0,37.0
12/01/2018 14:52:26.770000,25.57,52.0,38.0
12/01/2018 14:55:06.960000,27.67,52.0,38.0
12/01/2018 14:56:26.753333,25.23,52.0,38.0
12/01/2018 14:59:06.786666,24.4,52.0,38.0
12/01/2018 15:00:26.853333,25.49,52.0,38.0
12/01/2018 15:03:06.810000,25.14,52.0,38.0
12/01/2018 15:04:26.760000,26.21,52.0,38.0
12/01/2018 15:07:07.236666,24.56,53.0,38.0
12/01/2018 15:08:26.843333,26.21,53.0,38.0
12/01/2018 15:11:06.900000,25.09,53.0,38.0
12/01/2018 15:12:26.826666,23.88,53.0,38.0
12/01/2018 15:15:06.886666,24.35,53.0,38.0
12/01/2018 15:16:26.846666,27.88,53.0,39.0
12/01/2018 15:19:06.756666,26.1,53.0,39.0
12/01/2018 15:20:26.753333,26.33,53.0,39.0
12/01/2018 15:23:06.753333,26.93,53.0,39.0
12/01/2018 15:25:46.853333,26.17,53.0,39.0
12/01/2018 15:27:07.070000,27.5,53.0,39.0
12/01/2018 15:29:46.856666,25.33,53.0,39.0
12/01/2018 15:31:06.786666,22.7,53.0,39.0
12/01/2018 15:33:46.763333,25.2,52.0,39.0
12/01/2018 15:35:06.786666,22.83,52.0,39.0
12/01/2018 15:37:46.756666,23.14,52.0,39.0
12/01/2018 15:39:06.766666,22.25,52.0,40.0
12/01/2018 15:41:46.846666,23.86,52.0,40.0
12/01/2018 15:43:06.756666,25.93,52.0,40.0
12/01/2018 15:45:47.010000,25.61,53.0,40.0
12/01/2018 15:47:06.753333,23.68,52.0,40.0
12/01/2018 15:49:46.753333,23.26,52.0,40.0
12/01/2018 15:51:06.756666,22.84,52.0,41.0
12/01/2018 15:52:26.756666,23.0,52.0,41.0
12/01/2018 15:55:06.916666,22.54,52.0,41.0
12/01/2018 15:57:46.766666,20.55,51.0,41.0
12/01/2018 15:59:06.763333,21.84,52.0,41.0
12/01/2018 16:01:46.756666,19.93,51.0,42.0
12/01/2018 16:03:06.760000,20.16,51.0,42.0
12/01/2018 16:05:46.766666,18.72,51.0,42.0
12/01/2018 16:07:06.786666,19.6,50.0,43.0
12/01/2018 16:09:46.896666,19.33,50.0,43.0
12/01/2018 16:11:06.826666,20.05,50.0,43.0
12/01/2018 16:13:47.036666,19.83,50.0,43.0
12/01/2018 16:15:06.886666,18.2,50.0,43.0
12/01/2018 16:17:46.773333,18.12,50.0,44.0
12/01/2018 16:19:06.796666,15.8,49.0,44.0
12/01/2018 16:20:26.756666,16.14,49.0,44.0
12/01/2018 16:23:06.843333,15.98,48.0,44.0
12/01/2018 16:25:47.213333,13.12,48.0,45.0
12/01/2018 16:27:06.753333,13.07,48.0,45.0
12/01/2018 16:29:46.770000,15.07,48.0,45.0
12/01/2018 16:31:06.770000,12.9,47.0,45.0
12/01/2018 16:32:27.173333,9.82,47.0,46.0
12/01/2018 16:35:06.766666,10.9,46.0,46.0
12/01/2018 16:36:26.766666,10.16,45.0,46.0
12/01/2018 16:39:06.760000,8.16,44.0,46.0
12/01/2018 16:40:26.883333,9.49,44.0,47.0
12/01/2018 16:43:06.763333,9.88,43.0,47.0
12/01/2018 16:44:26.760000,10.4,44.0,47.0
12/01/2018 16:47:06.750000,12.98,45.0,47.0
12/01/2018 16:48:26.770000,14.6,44.0,47.0
12/01/2018 16:51:06.780000,13.91,43.0,48.0
12/01/2018 16:52:26.816666,12.28,43.0,48.0
12/01/2018 16:55:06.770000,14.52,44.0,48.0
12/01/2018 16:56:26.830000,14.31,43.0,48.0
12/01/2018 16:59:06.826666,17.59,43.0,48.0
12/01/2018 17:00:26.806666,17.12,42.0,48.0
12/01/2018 17:03:06.933333,15.81,42.0,49.0
12/01/2018 17:04:26.776666,16.45,42.0,49.0
