InstrumentName, Woods Park B,,
StartTime, 2018-12-01 00:00:00,,
EndTime, 2018-12-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
12/01/2018 00:00:41.000000,15.19,19.72,18.88
12/01/2018 00:03:21.000000,8.95,11.81,10.88
12/01/2018 00:06:01.000000,7.6,11.1,9.83
12/01/2018 00:07:21.000000,7.05,9.74,8.76
12/01/2018 00:10:01.000000,7.83,10.43,9.4
12/01/2018 00:11:22.000000,6.67,8.4,7.81
12/01/2018 00:14:01.000000,7.0,9.0,8.61
12/01/2018 00:15:21.000000,7.88,9.43,9.17
12/01/2018 00:18:01.000000,8.26,10.72,10.42
12/01/2018 00:19:21.000000,7.51,10.12,9.0
12/01/2018 00:22:01.000000,7.66,10.39,9.68
12/01/2018 00:23:21.000000,6.32,8.32,8.12
12/01/2018 00:26:01.000000,5.12,6.6,6.0
12/01/2018 00:27:21.000000,4.72,6.93,5.81
12/01/2018 00:30:01.000000,4.05,5.07,5.07
12/01/2018 00:31:21.000000,5.32,6.83,6.29
12/01/2018 00:34:01.000000,4.83,6.03,5.64
12/01/2018 00:35:21.000000,4.7,6.26,5.72
12/01/2018 00:38:01.000000,4.81,6.26,5.98
12/01/2018 00:39:21.000000,5.1,6.39,6.22
12/01/2018 00:42:01.000000,4.95,7.12,6.33
12/01/2018 00:43:21.000000,4.12,5.46,5.22
12/01/2018 00:46:01.000000,5.05,7.9,6.55
12/01/2018 00:47:21.000000,4.93,6.45,6.33
12/01/2018 00:50:01.000000,4.33,5.83,5.57
12/01/2018 00:51:21.000000,4.19,5.86,5.33
12/01/2018 00:54:01.000000,3.72,5.33,4.77
12/01/2018 00:55:21.000000,3.88,5.55,4.93
12/01/2018 00:58:01.000000,3.95,5.79,5.24
12/01/2018 00:59:21.000000,3.12,4.05,3.98
12/01/2018 01:02:01.000000,2.21,3.14,2.88
12/01/2018 01:03:21.000000,1.88,2.85,2.59
12/01/2018 01:06:01.000000,1.0,1.68,1.46
12/01/2018 01:07:21.000000,2.14,2.67,2.67
12/01/2018 01:10:01.000000,5.65,8.86,8.14
12/01/2018 01:11:21.000000,3.72,5.49,5.02
12/01/2018 01:14:01.000000,6.93,10.22,9.39
12/01/2018 01:15:21.000000,4.6,8.43,6.78
12/01/2018 01:18:01.000000,11.29,16.95,14.64
12/01/2018 01:19:21.000000,11.49,19.19,17.16
12/01/2018 01:22:01.000000,4.57,6.95,6.82
12/01/2018 01:23:21.000000,25.93,38.88,35.88
12/01/2018 01:26:01.000000,8.39,13.39,11.83
12/01/2018 01:27:21.000000,5.26,7.79,6.74
12/01/2018 01:30:01.000000,10.05,12.51,11.8
12/01/2018 01:31:21.000000,6.79,8.45,8.45
12/01/2018 01:34:01.000000,7.11,10.14,9.31
12/01/2018 01:35:21.000000,5.44,8.0,7.14
12/01/2018 01:38:01.000000,13.07,17.31,16.5
12/01/2018 01:39:21.000000,12.26,16.08,14.54
12/01/2018 01:42:01.000000,12.1,15.9,14.62
12/01/2018 01:43:21.000000,7.63,10.65,9.72
12/01/2018 01:46:01.000000,5.17,7.29,6.57
12/01/2018 01:47:21.000000,5.56,7.02,6.8
12/01/2018 01:50:01.000000,7.49,9.32,8.9
12/01/2018 01:51:21.000000,11.98,15.33,14.55
12/01/2018 01:54:01.000000,8.79,11.29,10.52
12/01/2018 01:55:21.000000,10.74,13.62,12.43
12/01/2018 01:58:01.000000,8.61,11.03,9.76
12/01/2018 01:59:21.000000,4.4,5.79,5.31
12/01/2018 02:02:01.000000,6.56,8.51,8.44
12/01/2018 02:03:21.000000,4.85,6.32,6.15
12/01/2018 02:06:01.000000,4.49,5.88,5.88
12/01/2018 02:07:21.000000,4.07,6.02,5.45
12/01/2018 02:10:01.000000,4.4,5.26,5.07
12/01/2018 02:11:21.000000,3.98,5.29,4.88
12/01/2018 02:14:01.000000,5.35,7.95,7.0
12/01/2018 02:15:21.000000,3.87,5.18,5.03
12/01/2018 02:18:01.000000,3.71,5.21,5.08
12/01/2018 02:19:21.000000,5.5,6.62,6.38
12/01/2018 02:22:01.000000,3.64,5.67,4.6
12/01/2018 02:23:21.000000,4.21,5.6,5.19
12/01/2018 02:26:01.000000,5.56,7.85,7.0
12/01/2018 02:27:21.000000,7.32,8.85,8.51
12/01/2018 02:30:01.000000,4.74,6.16,6.02
12/01/2018 02:31:21.000000,2.81,3.4,3.4
12/01/2018 02:34:01.000000,3.16,3.89,3.89
12/01/2018 02:35:21.000000,6.38,7.0,7.0
12/01/2018 02:38:01.000000,7.1,9.14,8.21
12/01/2018 02:39:21.000000,2.74,3.21,3.21
12/01/2018 02:40:41.000000,2.3,3.47,2.98
12/01/2018 02:43:21.000000,2.74,3.31,3.31
12/01/2018 02:46:01.000000,3.76,5.0,5.0
12/01/2018 02:47:21.000000,3.42,4.63,4.02
12/01/2018 02:50:01.000000,2.24,3.02,2.88
12/01/2018 02:51:21.000000,2.16,3.07,2.65
12/01/2018 02:54:01.000000,1.93,3.0,2.93
12/01/2018 02:55:21.000000,2.33,2.92,2.5
12/01/2018 02:58:01.000000,2.28,3.0,2.77
12/01/2018 02:59:21.000000,1.93,3.12,2.95
12/01/2018 03:02:01.000000,2.24,3.21,3.05
12/01/2018 03:03:21.000000,2.76,3.33,3.21
12/01/2018 03:06:01.000000,3.0,3.66,3.66
12/01/2018 03:07:22.000000,2.42,3.21,3.05
12/01/2018 03:10:01.000000,3.18,4.13,4.05
12/01/2018 03:11:21.000000,3.76,5.22,4.66
12/01/2018 03:14:01.000000,4.55,5.71,5.55
12/01/2018 03:15:21.000000,4.52,6.5,6.14
12/01/2018 03:18:01.000000,4.67,5.88,5.12
12/01/2018 03:19:21.000000,4.0,4.55,4.36
12/01/2018 03:22:02.000000,4.6,5.93,5.0
