InstrumentName, Welby,,,
StartTime, 2021-12-01 00:00:00,,,
EndTime, 2021-12-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
12/01/2021 00:00:00.000000,45.0,6.0,,1.0
12/01/2021 01:00:00.000000,,35.0,36.6,0.0
12/01/2021 02:00:00.000000,15.0,19.0,,0.0
12/01/2021 03:00:00.000000,18.0,10.0,67.4,0.0
12/01/2021 04:00:00.000000,,3.0,90.3,0.0
12/01/2021 06:00:00.000000,27.0,3.0,52.1,0.0
12/01/2021 07:00:00.000000,30.0,0.0,59.3,1.0
12/01/2021 08:00:00.000000,32.0,2.0,47.3,1.0
12/01/2021 10:00:00.000000,32.0,5.0,38.8,2.0
12/01/2021 11:00:00.000000,37.0,0.0,28.3,3.0
12/01/2021 12:00:00.000000,42.0,0.0,63.5,3.0
12/01/2021 13:00:00.000000,45.0,0.0,218.3,3.0
12/01/2021 14:00:00.000000,46.0,0.0,208.5,3.0
12/01/2021 15:00:00.000000,49.0,1.0,182.7,3.0
12/01/2021 16:00:00.000000,42.0,3.0,138.2,2.0
12/01/2021 17:00:00.000000,40.0,7.0,119.3,2.0
12/01/2021 18:00:00.000000,26.0,18.0,61.2,3.0
12/01/2021 19:00:00.000000,14.0,27.0,46.2,1.0
12/01/2021 20:00:00.000000,1.0,35.0,33.2,0.0
12/01/2021 21:00:00.000000,1.0,35.0,21.0,0.0
12/01/2021 22:00:00.000000,2.0,33.0,38.1,0.0
12/01/2021 23:00:00.000000,6.0,29.0,49.3,0.0
12/02/2021 00:00:00.000000,12.0,22.0,33.2,0.0
12/02/2021 01:00:00.000000,15.0,19.0,33.9,0.0
12/02/2021 02:00:00.000000,31.0,3.0,102.2,1.0
12/02/2021 03:00:00.000000,34.0,0.0,62.0,1.0
12/02/2021 04:00:00.000000,,0.0,127.5,1.0
12/02/2021 05:00:00.000000,34.0,0.0,85.0,2.0
12/02/2021 06:00:00.000000,34.0,0.0,54.6,1.0
12/02/2021 07:00:00.000000,33.0,0.0,38.4,1.0
12/02/2021 08:00:00.000000,33.0,0.0,14.3,1.0
12/02/2021 10:00:00.000000,30.0,2.0,14.2,0.0
12/02/2021 11:00:00.000000,32.0,1.0,18.5,0.0
12/02/2021 12:00:00.000000,34.0,0.0,53.4,1.0
12/02/2021 13:00:00.000000,37.0,0.0,118.8,2.0
12/02/2021 14:00:00.000000,39.0,1.0,,2.0
12/02/2021 15:00:00.000000,35.0,5.0,105.8,1.0
12/02/2021 16:00:00.000000,34.0,9.0,82.4,2.0
12/02/2021 17:00:00.000000,27.0,17.0,76.5,1.0
12/02/2021 18:00:00.000000,24.0,20.0,70.2,1.0
12/02/2021 19:00:00.000000,9.0,32.0,43.2,0.0
12/02/2021 20:00:00.000000,6.0,34.0,15.6,0.0
12/02/2021 21:00:00.000000,9.0,33.0,27.6,0.0
12/02/2021 22:00:00.000000,14.0,27.0,71.3,0.0
12/03/2021 00:00:00.000000,38.0,1.0,109.9,1.0
12/03/2021 01:00:00.000000,40.0,0.0,,2.0
12/03/2021 02:00:00.000000,40.0,0.0,114.3,2.0
12/03/2021 03:00:00.000000,36.0,0.0,147.4,2.0
12/03/2021 04:00:00.000000,,0.0,92.1,2.0
12/03/2021 05:00:00.000000,37.0,0.0,74.4,2.0
12/03/2021 06:00:00.000000,35.0,0.0,39.7,1.0
12/03/2021 07:00:00.000000,34.0,0.0,35.6,1.0
12/03/2021 08:00:00.000000,33.0,0.0,25.0,1.0
12/03/2021 10:00:00.000000,28.0,1.0,39.7,0.0
12/03/2021 11:00:00.000000,28.0,0.0,76.5,0.0
12/03/2021 12:00:00.000000,23.0,5.0,47.9,0.0
12/03/2021 13:00:00.000000,17.0,12.0,62.1,0.0
12/03/2021 14:00:00.000000,21.0,9.0,48.9,0.0
12/03/2021 15:00:00.000000,11.0,21.0,52.9,0.0
12/03/2021 16:00:00.000000,13.0,21.0,40.2,1.0
12/03/2021 17:00:00.000000,17.0,17.0,31.9,2.0
12/03/2021 18:00:00.000000,16.0,19.0,40.0,1.0
12/03/2021 19:00:00.000000,13.0,22.0,30.3,1.0
12/03/2021 20:00:00.000000,12.0,24.0,4.5,0.0
12/03/2021 21:00:00.000000,11.0,24.0,28.1,0.0
12/03/2021 22:00:00.000000,13.0,23.0,45.5,0.0
12/03/2021 23:00:00.000000,9.0,26.0,41.9,0.0
12/04/2021 00:00:00.000000,6.0,28.0,35.5,0.0
12/04/2021 01:00:00.000000,4.0,31.0,22.2,0.0
12/04/2021 02:00:00.000000,7.0,28.0,25.6,0.0
12/04/2021 03:00:00.000000,19.0,14.0,35.8,0.0
12/04/2021 04:00:00.000000,,6.0,34.7,0.0
12/04/2021 05:00:00.000000,31.0,1.0,47.7,0.0
12/04/2021 06:00:00.000000,30.0,0.0,60.7,0.0
12/04/2021 07:00:00.000000,29.0,0.0,65.8,1.0
12/04/2021 08:00:00.000000,27.0,0.0,52.7,1.0
12/04/2021 10:00:00.000000,27.0,0.0,33.4,1.0
12/04/2021 11:00:00.000000,25.0,0.0,39.8,1.0
12/04/2021 12:00:00.000000,25.0,0.0,37.4,1.0
12/04/2021 13:00:00.000000,29.0,0.0,59.5,1.0
12/04/2021 14:00:00.000000,31.0,1.0,95.0,2.0
12/04/2021 15:00:00.000000,33.0,2.0,90.9,2.0
12/04/2021 16:00:00.000000,37.0,5.0,83.9,3.0
12/04/2021 17:00:00.000000,35.0,7.0,63.3,4.0
12/04/2021 18:00:00.000000,26.0,14.0,53.8,2.0
12/04/2021 19:00:00.000000,22.0,18.0,40.7,1.0
12/04/2021 20:00:00.000000,27.0,17.0,46.8,2.0
12/04/2021 21:00:00.000000,26.0,17.0,41.4,1.0
12/04/2021 22:00:00.000000,26.0,15.0,39.5,1.0
12/04/2021 23:00:00.000000,29.0,9.0,61.3,1.0
12/05/2021 00:00:00.000000,35.0,1.0,72.7,1.0
12/05/2021 01:00:00.000000,38.0,0.0,138.7,1.0
12/05/2021 02:00:00.000000,41.0,0.0,75.6,2.0
12/05/2021 03:00:00.000000,20.0,15.0,72.3,1.0
12/05/2021 04:00:00.000000,,14.0,84.1,1.0
12/05/2021 05:00:00.000000,2.0,35.0,16.2,0.0
12/05/2021 07:00:00.000000,25.0,13.0,14.7,2.0
12/05/2021 08:00:00.000000,18.0,18.0,16.1,1.0
12/05/2021 10:00:00.000000,5.0,33.0,62.8,1.0
12/05/2021 11:00:00.000000,4.0,34.0,31.9,1.0
12/05/2021 12:00:00.000000,4.0,35.0,25.1,1.0
12/05/2021 13:00:00.000000,5.0,34.0,16.8,1.0
12/05/2021 14:00:00.000000,3.0,37.0,,1.0
12/05/2021 15:00:00.000000,1.0,39.0,,1.0
12/05/2021 16:00:00.000000,0.0,43.0,,0.0
12/05/2021 17:00:00.000000,0.0,43.0,,1.0
12/05/2021 18:00:00.000000,0.0,43.0,,1.0
12/05/2021 19:00:00.000000,0.0,42.0,,1.0
12/05/2021 20:00:00.000000,0.0,42.0,30.9,1.0
12/05/2021 21:00:00.000000,0.0,38.0,,1.0
12/05/2021 22:00:00.000000,0.0,32.0,222.2,0.0
12/05/2021 23:00:00.000000,0.0,34.0,,0.0
12/06/2021 00:00:00.000000,0.0,34.0,,0.0
12/06/2021 01:00:00.000000,1.0,34.0,,0.0
12/06/2021 02:00:00.000000,0.0,35.0,20.7,0.0
12/06/2021 03:00:00.000000,1.0,35.0,11.9,0.0
12/06/2021 04:00:00.000000,,35.0,10.3,0.0
12/06/2021 05:00:00.000000,0.0,35.0,6.6,0.0
12/06/2021 06:00:00.000000,0.0,35.0,6.3,0.0
12/06/2021 08:00:00.000000,0.0,34.0,7.5,0.0
12/06/2021 10:00:00.000000,3.0,31.0,3.7,0.0
12/06/2021 11:00:00.000000,8.0,26.0,10.9,0.0
12/06/2021 12:00:00.000000,17.0,18.0,21.2,0.0
12/06/2021 13:00:00.000000,27.0,10.0,21.4,0.0
12/06/2021 14:00:00.000000,26.0,12.0,25.7,0.0
12/06/2021 16:00:00.000000,19.0,17.0,42.3,
12/06/2021 17:00:00.000000,17.0,20.0,40.0,0.0
12/06/2021 18:00:00.000000,14.0,22.0,37.2,0.0
12/06/2021 19:00:00.000000,12.0,24.0,23.3,1.0
12/06/2021 20:00:00.000000,12.0,24.0,24.7,0.0
12/06/2021 21:00:00.000000,18.0,19.0,34.8,1.0
12/06/2021 22:00:00.000000,29.0,9.0,51.8,2.0
12/06/2021 23:00:00.000000,37.0,2.0,63.8,2.0
12/07/2021 00:00:00.000000,40.0,0.0,67.9,1.0
12/07/2021 01:00:00.000000,39.0,0.0,64.6,1.0
12/07/2021 02:00:00.000000,26.0,6.0,67.2,1.0
12/07/2021 03:00:00.000000,26.0,3.0,60.4,1.0
12/07/2021 04:00:00.000000,,4.0,67.7,1.0
12/07/2021 05:00:00.000000,21.0,5.0,62.6,1.0
12/07/2021 06:00:00.000000,24.0,3.0,62.9,1.0
12/07/2021 07:00:00.000000,34.0,0.0,59.6,2.0
12/07/2021 08:00:00.000000,8.0,31.0,95.6,1.0
12/07/2021 10:00:00.000000,40.0,0.0,32.8,1.0
12/07/2021 11:00:00.000000,37.0,1.0,27.0,1.0
12/07/2021 12:00:00.000000,39.0,1.0,49.7,1.0
12/07/2021 13:00:00.000000,19.0,11.0,33.7,1.0
12/07/2021 14:00:00.000000,15.0,15.0,44.3,1.0
12/07/2021 15:00:00.000000,17.0,15.0,39.7,1.0
12/07/2021 16:00:00.000000,10.0,24.0,33.4,1.0
12/07/2021 17:00:00.000000,13.0,23.0,43.2,1.0
12/07/2021 18:00:00.000000,12.0,25.0,29.7,1.0
12/07/2021 19:00:00.000000,26.0,16.0,61.9,1.0
12/07/2021 20:00:00.000000,24.0,20.0,61.6,2.0
12/07/2021 21:00:00.000000,15.0,29.0,68.1,1.0
12/07/2021 22:00:00.000000,3.0,38.0,82.9,1.0
12/07/2021 23:00:00.000000,8.0,33.0,43.2,1.0
12/08/2021 00:00:00.000000,10.0,32.0,45.5,1.0
12/08/2021 01:00:00.000000,17.0,24.0,30.0,1.0
12/08/2021 02:00:00.000000,17.0,23.0,23.9,1.0
12/08/2021 03:00:00.000000,15.0,28.0,17.2,1.0
