InstrumentName, La Casa,,,,,
StartTime, 2021-12-01 00:00:00,,,,,
EndTime, 2021-12-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
12/01/2021 00:00:00.000000,0.192,9.0,43.0,11.3,1.8,0.0
12/01/2021 01:00:00.000000,0.668,28.0,20.0,21.2,3.9,0.0
12/01/2021 02:00:00.000000,0.229,20.0,25.0,37.6,5.1,0.0
12/01/2021 03:00:00.000000,0.289,29.0,6.0,63.9,10.2,0.0
12/01/2021 04:00:00.000000,0.333,37.0,1.0,58.6,10.0,0.0
12/01/2021 06:00:00.000000,0.455,35.0,0.0,69.7,11.7,1.0
12/01/2021 07:00:00.000000,0.237,23.0,18.0,37.4,6.1,
12/01/2021 08:00:00.000000,0.176,13.0,28.0,14.8,3.5,0.0
12/01/2021 10:00:00.000000,0.224,34.0,4.0,14.1,3.7,0.0
12/01/2021 11:00:00.000000,0.261,36.0,1.0,16.3,3.8,0.0
12/01/2021 12:00:00.000000,0.286,28.0,12.0,14.6,3.3,0.0
12/01/2021 13:00:00.000000,0.489,39.0,1.0,25.1,4.4,0.0
12/01/2021 14:00:00.000000,0.476,39.0,0.0,36.1,5.6,1.0
12/01/2021 15:00:00.000000,0.642,39.0,2.0,48.3,6.3,1.0
12/01/2021 16:00:00.000000,0.704,39.0,4.0,57.7,7.3,1.0
12/01/2021 17:00:00.000000,0.459,31.0,13.0,60.0,7.5,1.0
12/01/2021 18:00:00.000000,0.386,22.0,21.0,41.4,5.0,0.0
12/01/2021 19:00:00.000000,0.269,17.0,29.0,33.7,4.8,0.0
12/01/2021 20:00:00.000000,0.165,4.0,38.0,13.6,1.3,0.0
12/01/2021 21:00:00.000000,0.173,5.0,37.0,14.1,1.1,0.0
12/01/2021 22:00:00.000000,0.269,10.0,31.0,14.8,1.3,0.0
12/01/2021 23:00:00.000000,0.358,19.0,20.0,22.9,2.5,0.0
12/02/2021 00:00:00.000000,0.509,25.0,13.0,24.4,3.8,0.0
12/02/2021 01:00:00.000000,0.155,5.0,36.0,12.3,1.9,0.0
12/02/2021 02:00:00.000000,0.181,7.0,33.0,8.4,1.7,0.0
12/02/2021 03:00:00.000000,0.417,30.0,7.0,18.4,4.3,0.0
12/02/2021 04:00:00.000000,0.476,32.0,3.0,22.2,5.1,0.0
12/02/2021 05:00:00.000000,0.375,,6.0,18.4,4.5,0.0
12/02/2021 06:00:00.000000,0.525,34.0,0.0,21.6,5.2,1.0
12/02/2021 07:00:00.000000,0.453,32.0,0.0,16.6,4.6,
12/02/2021 08:00:00.000000,0.344,32.0,0.0,13.0,3.8,0.0
12/02/2021 10:00:00.000000,0.2,21.0,11.0,8.9,1.9,0.0
12/02/2021 11:00:00.000000,0.226,28.0,5.0,10.9,2.7,0.0
12/02/2021 12:00:00.000000,0.237,21.0,12.0,12.3,2.2,0.0
12/02/2021 13:00:00.000000,0.285,24.0,10.0,20.2,3.0,0.0
12/02/2021 14:00:00.000000,0.392,30.0,6.0,32.0,4.3,0.0
12/02/2021 15:00:00.000000,0.424,27.0,12.0,42.2,5.0,0.0
12/02/2021 16:00:00.000000,0.355,24.0,16.0,53.2,5.5,0.0
12/02/2021 17:00:00.000000,0.282,18.0,24.0,34.9,4.2,0.0
12/02/2021 18:00:00.000000,0.233,14.0,31.0,30.7,3.8,0.0
12/02/2021 19:00:00.000000,0.289,18.0,27.0,36.9,4.1,0.0
12/02/2021 20:00:00.000000,0.197,9.0,36.0,25.6,2.9,0.0
12/02/2021 21:00:00.000000,0.19,9.0,37.0,22.6,2.8,0.0
12/02/2021 22:00:00.000000,0.185,16.0,30.0,23.6,3.0,0.0
12/03/2021 00:00:00.000000,1.678,43.0,0.0,58.5,10.7,2.0
12/03/2021 02:00:00.000000,1.533,42.0,0.0,57.6,14.4,2.0
12/03/2021 03:00:00.000000,0.985,39.0,0.0,55.9,11.0,1.0
12/03/2021 05:00:00.000000,0.398,,6.0,25.1,5.1,0.0
12/03/2021 06:00:00.000000,0.349,30.0,4.0,30.5,5.8,0.0
12/03/2021 07:00:00.000000,0.284,28.0,4.0,19.0,4.3,
12/03/2021 08:00:00.000000,0.227,21.0,10.0,24.2,5.1,0.0
12/03/2021 10:00:00.000000,0.193,20.0,11.0,12.2,2.9,0.0
12/03/2021 11:00:00.000000,0.307,30.0,1.0,23.0,4.1,0.0
12/03/2021 12:00:00.000000,0.43,32.0,0.0,80.7,7.9,0.0
12/03/2021 13:00:00.000000,0.388,29.0,0.0,28.2,5.5,0.0
12/03/2021 14:00:00.000000,0.56,34.0,1.0,65.9,7.7,1.0
12/03/2021 15:00:00.000000,0.394,27.0,11.0,51.8,6.5,1.0
12/03/2021 16:00:00.000000,0.221,21.0,17.0,40.7,6.2,0.0
12/03/2021 17:00:00.000000,0.276,19.0,19.0,32.9,6.3,0.0
12/03/2021 18:00:00.000000,0.315,20.0,20.0,40.8,8.5,0.0
12/03/2021 19:00:00.000000,0.24,14.0,23.0,29.6,7.6,0.0
12/03/2021 20:00:00.000000,0.223,12.0,25.0,25.4,6.9,0.0
12/03/2021 21:00:00.000000,0.172,9.0,30.0,19.7,3.5,0.0
12/03/2021 22:00:00.000000,0.326,20.0,18.0,40.2,7.1,0.0
12/03/2021 23:00:00.000000,0.255,19.0,19.0,43.8,5.6,0.0
12/04/2021 00:00:00.000000,0.268,17.0,20.0,38.7,4.9,0.0
12/04/2021 02:00:00.000000,0.419,19.0,17.0,33.8,5.3,0.0
12/04/2021 03:00:00.000000,0.35,21.0,13.0,30.3,6.5,0.0
12/04/2021 04:00:00.000000,0.282,18.0,14.0,32.7,7.0,0.0
12/04/2021 05:00:00.000000,0.505,,1.0,41.6,9.3,0.0
12/04/2021 06:00:00.000000,0.65,32.0,0.0,38.8,10.4,0.0
12/04/2021 07:00:00.000000,0.588,29.0,0.0,36.6,10.5,
12/04/2021 08:00:00.000000,0.591,28.0,0.0,32.7,9.6,0.0
12/04/2021 10:00:00.000000,0.473,26.0,0.0,27.8,7.2,0.0
12/04/2021 11:00:00.000000,0.523,26.0,0.0,23.9,7.6,0.0
12/04/2021 12:00:00.000000,0.542,27.0,0.0,22.3,7.8,0.0
12/04/2021 13:00:00.000000,0.71,29.0,0.0,25.4,9.1,1.0
12/04/2021 14:00:00.000000,0.798,29.0,0.0,30.0,9.3,1.0
12/04/2021 15:00:00.000000,0.555,26.0,6.0,28.7,8.1,1.0
12/04/2021 16:00:00.000000,0.578,27.0,9.0,34.6,9.0,1.0
12/04/2021 17:00:00.000000,0.405,22.0,15.0,32.1,7.0,0.0
12/04/2021 18:00:00.000000,0.456,31.0,12.0,59.7,10.7,1.0
12/04/2021 19:00:00.000000,0.421,33.0,15.0,58.6,12.9,2.0
12/04/2021 20:00:00.000000,0.433,38.0,16.0,78.5,18.4,3.0
12/04/2021 21:00:00.000000,0.394,34.0,16.0,71.2,17.6,2.0
12/04/2021 22:00:00.000000,0.369,26.0,19.0,40.6,8.1,1.0
12/04/2021 23:00:00.000000,0.613,40.0,2.0,60.6,10.8,1.0
12/05/2021 00:00:00.000000,1.144,42.0,0.0,59.9,12.0,2.0
12/05/2021 01:00:00.000000,0.606,26.0,15.0,26.0,6.9,0.0
12/05/2021 02:00:00.000000,0.945,42.0,0.0,38.2,12.0,1.0
12/05/2021 03:00:00.000000,0.758,38.0,0.0,32.8,9.2,0.0
12/05/2021 04:00:00.000000,0.445,34.0,7.0,24.1,7.7,0.0
12/05/2021 05:00:00.000000,0.181,,25.0,10.6,2.8,0.0
12/05/2021 07:00:00.000000,0.266,24.0,9.0,13.7,4.7,
12/05/2021 08:00:00.000000,0.271,26.0,7.0,14.7,4.3,0.0
12/05/2021 10:00:00.000000,0.264,22.0,13.0,11.8,4.0,0.0
12/05/2021 11:00:00.000000,0.154,9.0,30.0,7.9,2.2,0.0
12/05/2021 12:00:00.000000,0.1,3.0,40.0,6.5,1.2,0.0
12/05/2021 13:00:00.000000,0.097,3.0,40.0,12.9,1.3,0.0
12/05/2021 14:00:00.000000,0.122,5.0,39.0,9.3,1.1,0.0
12/05/2021 15:00:00.000000,0.141,7.0,35.0,9.4,1.3,0.0
12/05/2021 16:00:00.000000,0.313,14.0,29.0,11.0,2.1,0.0
12/05/2021 17:00:00.000000,0.225,4.0,42.0,13.3,2.3,0.0
12/05/2021 18:00:00.000000,0.19,5.0,43.0,16.1,1.6,0.0
12/05/2021 19:00:00.000000,0.194,3.0,45.0,16.0,1.6,0.0
12/05/2021 20:00:00.000000,0.235,4.0,44.0,18.4,2.0,0.0
12/05/2021 21:00:00.000000,0.216,6.0,39.0,,14.3,0.0
12/05/2021 22:00:00.000000,0.113,8.0,30.0,260.4,21.1,0.0
12/05/2021 23:00:00.000000,0.121,13.0,27.0,,8.9,0.0
12/06/2021 00:00:00.000000,0.129,9.0,31.0,,6.3,0.0
12/06/2021 02:00:00.000000,0.116,4.0,37.0,29.5,4.0,0.0
12/06/2021 03:00:00.000000,0.111,5.0,38.0,15.8,2.6,0.0
12/06/2021 04:00:00.000000,0.113,7.0,35.0,13.3,2.3,0.0
12/06/2021 05:00:00.000000,0.131,,34.0,11.5,2.4,0.0
12/06/2021 06:00:00.000000,0.131,7.0,34.0,11.7,2.5,0.0
12/06/2021 08:00:00.000000,0.139,6.0,33.0,15.4,5.4,0.0
12/06/2021 10:00:00.000000,0.147,8.0,32.0,10.6,2.8,0.0
12/06/2021 11:00:00.000000,0.157,6.0,33.0,18.4,3.9,0.0
12/06/2021 12:00:00.000000,0.275,24.0,17.0,12.4,3.2,0.0
12/06/2021 13:00:00.000000,0.244,23.0,16.0,16.6,3.6,0.0
12/06/2021 14:00:00.000000,0.287,27.0,12.0,21.8,4.3,0.0
12/06/2021 16:00:00.000000,0.367,26.0,15.0,46.9,6.1,
12/06/2021 17:00:00.000000,0.357,22.0,19.0,40.5,6.7,0.0
12/06/2021 18:00:00.000000,0.363,21.0,20.0,43.4,8.7,0.0
12/06/2021 19:00:00.000000,0.3,17.0,22.0,30.2,6.7,0.0
12/06/2021 20:00:00.000000,0.283,14.0,25.0,31.8,6.3,0.0
12/06/2021 21:00:00.000000,0.304,19.0,20.0,37.5,6.7,0.0
