InstrumentName, I-25 Denver,,
StartTime, 2021-12-01 00:00:00,,
EndTime, 2021-12-31 23:59:59,,
Date,CO,NO2,PM2.5
12/01/2021 00:00:00.000000,0.769,39.0,3.8
12/01/2021 02:00:00.000000,0.523,31.0,5.5
12/01/2021 04:00:00.000000,0.465,,10.3
12/01/2021 06:00:00.000000,0.493,42.0,7.7
12/01/2021 07:00:00.000000,0.44,37.0,5.5
12/01/2021 08:00:00.000000,0.304,28.0,3.4
12/01/2021 10:00:00.000000,0.332,41.0,3.8
12/01/2021 11:00:00.000000,0.404,40.0,4.1
12/01/2021 12:00:00.000000,0.474,42.0,4.2
12/01/2021 13:00:00.000000,0.604,45.0,5.1
12/01/2021 14:00:00.000000,0.8,44.0,7.7
12/01/2021 15:00:00.000000,1.005,,12.3
12/01/2021 16:00:00.000000,0.855,,14.8
12/01/2021 17:00:00.000000,0.532,,10.1
12/01/2021 18:00:00.000000,0.355,,6.4
12/01/2021 19:00:00.000000,0.434,,3.7
12/01/2021 20:00:00.000000,0.494,,2.1
12/01/2021 21:00:00.000000,0.51,,2.5
12/01/2021 22:00:00.000000,0.791,34.0,2.3
12/01/2021 23:00:00.000000,0.827,34.0,3.1
12/02/2021 00:00:00.000000,0.905,34.0,3.6
12/02/2021 01:00:00.000000,0.469,19.0,1.6
12/02/2021 02:00:00.000000,0.607,33.0,4.2
12/02/2021 11:00:00.000000,,30.0,2.7
12/02/2021 12:00:00.000000,0.442,28.0,2.2
12/02/2021 13:00:00.000000,0.501,33.0,3.8
12/02/2021 14:00:00.000000,0.759,38.0,9.5
12/02/2021 15:00:00.000000,0.549,32.0,6.2
12/02/2021 16:00:00.000000,0.447,26.0,5.7
12/02/2021 17:00:00.000000,0.372,22.0,3.9
12/02/2021 18:00:00.000000,0.346,19.0,4.4
12/02/2021 19:00:00.000000,0.505,30.0,5.2
12/02/2021 20:00:00.000000,0.474,28.0,3.8
12/02/2021 21:00:00.000000,0.581,30.0,3.3
12/02/2021 22:00:00.000000,0.82,36.0,4.1
12/03/2021 00:00:00.000000,1.778,49.0,12.3
12/03/2021 01:00:00.000000,2.0,46.0,15.4
12/03/2021 02:00:00.000000,1.47,42.0,12.7
12/03/2021 03:00:00.000000,0.735,40.0,8.0
12/03/2021 04:00:00.000000,0.555,,7.6
12/03/2021 05:00:00.000000,0.476,34.0,4.9
12/03/2021 06:00:00.000000,0.473,36.0,5.3
12/03/2021 07:00:00.000000,0.42,38.0,4.7
12/03/2021 08:00:00.000000,0.319,26.0,3.1
12/03/2021 10:00:00.000000,0.374,32.0,4.0
12/03/2021 11:00:00.000000,0.528,32.0,5.7
12/03/2021 12:00:00.000000,0.552,34.0,9.0
12/03/2021 13:00:00.000000,0.744,31.0,7.0
12/03/2021 14:00:00.000000,0.774,34.0,7.0
12/03/2021 15:00:00.000000,0.54,30.0,6.2
12/03/2021 16:00:00.000000,0.347,21.0,6.5
12/03/2021 17:00:00.000000,0.399,23.0,7.4
12/03/2021 18:00:00.000000,0.382,23.0,8.7
12/03/2021 19:00:00.000000,0.428,23.0,6.5
12/03/2021 20:00:00.000000,0.263,13.0,3.9
12/03/2021 21:00:00.000000,0.453,17.0,4.2
12/03/2021 22:00:00.000000,0.627,33.0,7.8
12/03/2021 23:00:00.000000,0.644,35.0,7.6
12/04/2021 00:00:00.000000,0.613,30.0,5.3
12/04/2021 01:00:00.000000,0.798,28.0,4.7
12/04/2021 02:00:00.000000,0.55,24.0,5.4
12/04/2021 03:00:00.000000,0.57,26.0,8.1
12/04/2021 05:00:00.000000,0.591,31.0,8.1
12/04/2021 06:00:00.000000,0.54,28.0,8.0
12/04/2021 07:00:00.000000,0.38,30.0,7.3
12/04/2021 08:00:00.000000,0.399,29.0,7.3
12/04/2021 10:00:00.000000,0.351,27.0,6.0
12/04/2021 11:00:00.000000,0.69,27.0,8.5
12/04/2021 12:00:00.000000,0.814,29.0,9.8
12/04/2021 13:00:00.000000,0.882,29.0,8.6
12/04/2021 14:00:00.000000,0.973,30.0,10.8
12/04/2021 15:00:00.000000,1.095,33.0,11.1
12/04/2021 16:00:00.000000,0.888,34.0,10.9
12/04/2021 17:00:00.000000,0.956,34.0,10.3
12/04/2021 18:00:00.000000,0.713,34.0,9.2
12/04/2021 19:00:00.000000,0.703,37.0,9.8
12/04/2021 20:00:00.000000,0.617,39.0,12.0
12/04/2021 21:00:00.000000,0.645,39.0,10.9
12/04/2021 22:00:00.000000,0.458,34.0,10.6
12/04/2021 23:00:00.000000,0.886,44.0,8.7
12/05/2021 00:00:00.000000,1.636,48.0,18.4
12/05/2021 01:00:00.000000,1.804,47.0,19.1
12/05/2021 02:00:00.000000,0.946,43.0,9.0
12/05/2021 03:00:00.000000,0.96,40.0,8.6
12/05/2021 04:00:00.000000,0.755,,7.0
12/05/2021 05:00:00.000000,0.694,27.0,4.8
12/05/2021 07:00:00.000000,0.515,32.0,4.0
12/05/2021 08:00:00.000000,0.631,32.0,3.8
12/05/2021 10:00:00.000000,0.649,34.0,4.2
12/05/2021 11:00:00.000000,0.566,25.0,3.2
12/05/2021 12:00:00.000000,0.326,13.0,1.4
12/05/2021 13:00:00.000000,0.268,7.0,1.2
12/05/2021 14:00:00.000000,0.262,7.0,1.0
12/05/2021 15:00:00.000000,0.52,23.0,2.1
12/05/2021 16:00:00.000000,0.355,27.0,3.7
12/05/2021 17:00:00.000000,0.254,9.0,2.8
12/05/2021 18:00:00.000000,0.228,10.0,1.7
12/05/2021 19:00:00.000000,0.287,11.0,1.8
12/05/2021 20:00:00.000000,0.312,11.0,5.0
12/05/2021 21:00:00.000000,0.242,12.0,32.2
12/05/2021 22:00:00.000000,0.158,3.0,25.1
12/05/2021 23:00:00.000000,0.197,7.0,10.0
12/06/2021 00:00:00.000000,0.159,4.0,7.1
12/06/2021 01:00:00.000000,0.116,4.0,4.2
12/06/2021 02:00:00.000000,0.107,3.0,2.9
12/06/2021 03:00:00.000000,0.099,3.0,2.2
12/06/2021 04:00:00.000000,0.081,,1.7
12/06/2021 05:00:00.000000,0.092,3.0,1.4
12/06/2021 06:00:00.000000,0.089,5.0,1.7
12/06/2021 08:00:00.000000,0.095,4.0,2.2
12/06/2021 10:00:00.000000,0.146,4.0,2.9
12/06/2021 11:00:00.000000,0.174,6.0,3.2
12/06/2021 12:00:00.000000,0.184,8.0,1.8
12/06/2021 13:00:00.000000,0.222,12.0,2.9
12/06/2021 14:00:00.000000,0.245,16.0,4.2
12/06/2021 16:00:00.000000,0.641,34.0,9.4
12/06/2021 17:00:00.000000,0.589,,8.4
12/06/2021 18:00:00.000000,0.625,,10.7
12/06/2021 19:00:00.000000,0.6,29.0,8.8
12/06/2021 20:00:00.000000,0.554,27.0,7.1
12/06/2021 21:00:00.000000,0.505,27.0,8.2
12/06/2021 22:00:00.000000,0.493,33.0,9.6
12/06/2021 23:00:00.000000,0.527,40.0,12.1
12/07/2021 00:00:00.000000,0.713,40.0,10.9
12/07/2021 01:00:00.000000,0.44,37.0,9.9
12/07/2021 02:00:00.000000,0.688,40.0,12.4
12/07/2021 04:00:00.000000,0.293,,4.2
12/07/2021 05:00:00.000000,0.323,18.0,4.9
12/07/2021 06:00:00.000000,0.605,40.0,14.8
12/07/2021 07:00:00.000000,0.687,42.0,15.0
12/07/2021 08:00:00.000000,0.671,43.0,10.1
12/07/2021 10:00:00.000000,0.393,40.0,4.6
12/07/2021 11:00:00.000000,0.506,48.0,5.2
12/07/2021 12:00:00.000000,0.542,44.0,3.7
12/07/2021 13:00:00.000000,0.547,36.0,5.1
12/07/2021 14:00:00.000000,0.749,36.0,8.6
12/07/2021 15:00:00.000000,0.769,36.0,9.3
12/07/2021 16:00:00.000000,0.535,33.0,8.7
12/07/2021 17:00:00.000000,0.422,30.0,9.6
12/07/2021 18:00:00.000000,0.427,29.0,9.3
12/07/2021 19:00:00.000000,0.355,25.0,7.0
12/07/2021 20:00:00.000000,0.335,24.0,7.3
12/07/2021 21:00:00.000000,0.443,30.0,6.6
12/07/2021 22:00:00.000000,0.481,27.0,3.0
12/07/2021 23:00:00.000000,0.394,22.0,2.4
12/08/2021 00:00:00.000000,0.452,20.0,2.1
12/08/2021 01:00:00.000000,0.463,27.0,3.7
12/08/2021 03:00:00.000000,0.627,30.0,4.8
12/08/2021 04:00:00.000000,0.673,,7.7
12/08/2021 05:00:00.000000,0.518,45.0,7.4
12/08/2021 19:00:00.000000,0.908,51.0,15.8
12/08/2021 20:00:00.000000,0.894,51.0,15.1
12/08/2021 21:00:00.000000,1.285,56.0,25.9
12/08/2021 22:00:00.000000,1.137,57.0,17.7
12/08/2021 23:00:00.000000,0.666,35.0,4.0
12/09/2021 00:00:00.000000,0.714,34.0,3.3
12/09/2021 01:00:00.000000,0.544,22.0,2.3
12/09/2021 02:00:00.000000,0.433,20.0,2.0
12/09/2021 03:00:00.000000,0.449,15.0,2.0
12/09/2021 04:00:00.000000,0.188,,2.0
12/09/2021 05:00:00.000000,0.245,12.0,1.1
12/09/2021 06:00:00.000000,0.178,12.0,1.7
12/09/2021 07:00:00.000000,0.192,21.0,1.9
12/09/2021 08:00:00.000000,0.106,10.0,1.0
12/09/2021 10:00:00.000000,0.338,40.0,4.2
12/09/2021 11:00:00.000000,0.369,39.0,3.9
12/09/2021 12:00:00.000000,0.612,41.0,5.6
12/09/2021 13:00:00.000000,0.956,44.0,8.3
12/09/2021 14:00:00.000000,1.231,46.0,9.4
12/09/2021 15:00:00.000000,1.457,49.0,12.4
12/09/2021 16:00:00.000000,0.866,46.0,8.8
12/09/2021 17:00:00.000000,0.625,39.0,8.5
12/09/2021 18:00:00.000000,0.535,33.0,9.3
12/09/2021 19:00:00.000000,0.511,29.0,7.4
12/09/2021 20:00:00.000000,0.488,27.0,5.8
12/09/2021 21:00:00.000000,0.415,27.0,5.8
12/09/2021 23:00:00.000000,0.503,24.0,4.0
12/10/2021 00:00:00.000000,0.587,25.0,4.9
12/10/2021 01:00:00.000000,0.711,26.0,7.2
12/10/2021 02:00:00.000000,0.534,25.0,7.1
12/10/2021 03:00:00.000000,0.666,31.0,8.9
12/10/2021 04:00:00.000000,0.844,,11.8
12/10/2021 05:00:00.000000,0.839,34.0,12.8
