InstrumentName, Melody-Catalpa B,,
StartTime, 2021-12-01 00:00:00,,
EndTime, 2021-12-31 23:59:59,,
Date,PM2.5,humidity,temp_f
12/01/2021 00:01:06.000000,0.0,,
12/01/2021 00:03:06.000000,0.0,,
12/01/2021 00:05:06.000000,0.0,,
12/01/2021 00:07:06.000000,0.0,,
12/01/2021 00:09:06.000000,0.0,,
12/01/2021 00:11:06.000000,0.0,,
12/01/2021 00:13:07.000000,0.0,,
12/01/2021 00:15:09.000000,0.0,,
12/01/2021 00:17:06.000000,0.0,,
12/01/2021 00:19:07.000000,0.0,,
12/01/2021 00:21:07.000000,0.0,,
12/01/2021 00:23:07.000000,0.0,,
12/01/2021 00:25:07.000000,0.0,,
12/01/2021 00:27:07.000000,0.0,,
12/01/2021 00:29:07.000000,0.0,,
12/01/2021 00:31:07.000000,0.0,,
12/01/2021 00:33:07.000000,0.0,,
12/01/2021 00:35:07.000000,0.03,,
12/01/2021 00:39:07.000000,0.0,,
12/01/2021 00:41:07.000000,0.0,,
12/01/2021 00:43:07.000000,0.0,,
12/01/2021 00:45:07.000000,0.0,,
12/01/2021 00:47:07.000000,0.0,,
12/01/2021 00:49:07.000000,0.0,,
12/01/2021 00:51:07.000000,0.0,,
12/01/2021 00:53:07.000000,0.0,,
12/01/2021 00:55:08.000000,0.0,,
12/01/2021 00:57:06.000000,0.0,,
12/01/2021 00:59:07.000000,0.0,,
12/01/2021 01:01:07.000000,0.0,,
12/01/2021 01:03:07.000000,0.0,,
12/01/2021 01:05:07.000000,0.0,,
12/01/2021 01:07:07.000000,0.0,,
12/01/2021 01:09:07.000000,0.0,,
12/01/2021 01:11:07.000000,0.0,,
12/01/2021 01:13:07.000000,0.0,,
12/01/2021 01:15:07.000000,0.0,,
12/01/2021 01:17:07.000000,0.0,,
12/01/2021 01:19:07.000000,0.0,,
12/01/2021 01:21:07.000000,0.23,,
12/01/2021 01:23:07.000000,2.85,,
12/01/2021 01:25:07.000000,4.09,,
12/01/2021 01:27:07.000000,1.9,,
12/01/2021 01:29:07.000000,3.58,,
12/01/2021 01:31:07.000000,3.05,,
12/01/2021 01:33:07.000000,3.25,,
12/01/2021 01:35:07.000000,4.7,,
12/01/2021 01:37:07.000000,4.95,,
12/01/2021 01:39:07.000000,6.32,,
12/01/2021 01:41:07.000000,6.56,,
12/01/2021 01:43:07.000000,6.59,,
12/01/2021 01:45:07.000000,7.11,,
12/01/2021 01:47:07.000000,6.71,,
12/01/2021 01:49:07.000000,7.36,,
12/01/2021 01:51:07.000000,7.03,,
12/01/2021 01:53:07.000000,7.25,,
12/01/2021 01:55:07.000000,6.11,,
12/01/2021 01:57:07.000000,7.03,,
12/01/2021 01:59:07.000000,7.29,,
12/01/2021 02:01:07.000000,7.35,,
12/01/2021 02:05:07.000000,7.17,,
12/01/2021 02:09:07.000000,6.37,,
12/01/2021 02:11:07.000000,9.12,,
12/01/2021 02:13:08.000000,8.15,,
12/01/2021 02:15:08.000000,8.45,,
12/01/2021 02:17:08.000000,7.55,,
12/01/2021 02:19:08.000000,6.76,,
12/01/2021 02:23:08.000000,7.98,,
12/01/2021 02:27:08.000000,7.71,,
12/01/2021 02:31:08.000000,7.4,,
12/01/2021 02:33:08.000000,7.14,,
12/01/2021 02:35:08.000000,7.36,,
12/01/2021 02:39:08.000000,8.05,,
12/01/2021 02:41:08.000000,7.69,,
12/01/2021 02:43:08.000000,8.03,,
12/01/2021 02:45:13.000000,8.03,,
12/01/2021 02:47:08.000000,2.64,,
12/01/2021 02:49:08.000000,4.18,,
12/01/2021 02:53:08.000000,1.58,,
12/01/2021 02:55:08.000000,0.0,,
12/01/2021 02:57:08.000000,0.0,,
12/01/2021 02:59:08.000000,0.0,,
12/01/2021 03:01:08.000000,0.0,,
12/01/2021 03:03:08.000000,0.0,,
12/01/2021 03:05:08.000000,2.57,,
12/01/2021 03:07:08.000000,4.88,,
12/01/2021 03:09:08.000000,2.93,,
12/01/2021 03:11:08.000000,3.9,,
12/01/2021 03:13:08.000000,3.18,,
12/01/2021 03:15:08.000000,4.27,,
12/01/2021 03:17:08.000000,5.1,,
12/01/2021 03:19:08.000000,6.56,,
12/01/2021 03:23:08.000000,5.52,,
12/01/2021 03:27:08.000000,3.96,,
12/01/2021 03:29:08.000000,3.4,,
12/01/2021 03:33:08.000000,2.02,,
12/01/2021 03:35:08.000000,3.21,,
12/01/2021 03:37:08.000000,5.07,,
12/01/2021 03:39:08.000000,4.9,,
12/01/2021 03:41:08.000000,4.71,,
12/01/2021 03:43:08.000000,4.56,,
12/01/2021 03:45:08.000000,4.35,,
12/01/2021 03:47:08.000000,1.84,,
12/01/2021 03:49:08.000000,0.24,,
12/01/2021 03:53:08.000000,0.0,,
12/01/2021 03:55:08.000000,0.0,,
12/01/2021 03:57:08.000000,0.0,,
12/01/2021 03:59:08.000000,0.0,,
12/01/2021 04:01:08.000000,0.0,,
12/01/2021 04:19:09.000000,0.0,,
12/01/2021 04:27:09.000000,0.0,,
12/01/2021 04:31:09.000000,0.0,,
12/01/2021 04:33:09.000000,0.0,,
12/01/2021 04:35:09.000000,0.0,,
12/01/2021 04:37:09.000000,0.0,,
12/01/2021 04:39:11.000000,0.0,,
12/01/2021 04:41:09.000000,0.0,,
12/01/2021 04:43:09.000000,0.0,,
12/01/2021 04:45:09.000000,0.0,,
12/01/2021 04:47:09.000000,0.0,,
12/01/2021 04:49:09.000000,0.0,,
12/01/2021 04:51:09.000000,0.0,,
12/01/2021 04:53:09.000000,0.0,,
12/01/2021 04:55:09.000000,0.0,,
12/01/2021 04:57:09.000000,0.0,,
12/01/2021 04:59:09.000000,0.0,,
12/01/2021 05:01:09.000000,0.0,,
12/01/2021 05:03:09.000000,0.0,,
12/01/2021 05:05:09.000000,0.0,,
12/01/2021 05:09:09.000000,0.0,,
12/01/2021 05:11:09.000000,0.0,,
12/01/2021 05:13:10.000000,0.0,,
12/01/2021 05:15:09.000000,0.0,,
12/01/2021 05:17:10.000000,0.0,,
12/01/2021 05:19:10.000000,0.0,,
12/01/2021 05:21:09.000000,0.0,,
12/01/2021 05:25:10.000000,0.0,,
12/01/2021 05:29:09.000000,0.0,,
12/01/2021 05:33:10.000000,0.0,,
12/01/2021 05:35:10.000000,0.0,,
12/01/2021 05:37:10.000000,0.0,,
12/01/2021 05:41:10.000000,0.0,,
12/01/2021 05:45:10.000000,0.0,,
12/01/2021 05:49:10.000000,0.0,,
12/01/2021 05:51:10.000000,0.0,,
12/01/2021 05:53:09.000000,0.0,,
12/01/2021 05:57:09.000000,0.0,,
12/01/2021 06:01:10.000000,0.0,,
12/01/2021 06:05:10.000000,0.0,,
12/01/2021 06:09:10.000000,0.0,,
12/01/2021 06:11:10.000000,0.0,,
12/01/2021 06:13:10.000000,0.0,,
12/01/2021 06:15:10.000000,0.0,,
12/01/2021 06:19:10.000000,0.0,,
12/01/2021 06:21:10.000000,0.0,,
12/01/2021 06:23:10.000000,0.0,,
12/01/2021 06:25:10.000000,0.0,,
12/01/2021 06:29:10.000000,0.0,,
12/01/2021 06:31:10.000000,0.0,,
12/01/2021 06:33:10.000000,0.0,,
12/01/2021 06:35:11.000000,0.0,,
12/01/2021 06:37:10.000000,0.0,,
12/01/2021 06:41:10.000000,0.0,,
12/01/2021 06:45:10.000000,0.0,,
12/01/2021 06:47:10.000000,0.0,,
12/01/2021 06:49:10.000000,0.0,,
12/01/2021 06:51:10.000000,0.0,,
12/01/2021 06:53:10.000000,0.0,,
12/01/2021 06:57:10.000000,0.0,,
12/01/2021 07:01:10.000000,0.0,,
12/01/2021 07:05:10.000000,0.0,,
12/01/2021 07:07:10.000000,0.0,,
12/01/2021 07:09:10.000000,0.0,,
12/01/2021 07:11:10.000000,0.0,,
12/01/2021 07:13:11.000000,0.0,,
12/01/2021 07:17:11.000000,0.0,,
12/01/2021 07:23:11.000000,0.0,,
12/01/2021 07:27:11.000000,0.0,,
12/01/2021 07:29:11.000000,0.0,,
12/01/2021 07:33:11.000000,0.0,,
12/01/2021 07:37:11.000000,0.0,,
12/01/2021 07:41:11.000000,0.0,,
12/01/2021 07:45:11.000000,0.0,,
12/01/2021 07:49:11.000000,0.0,,
12/01/2021 07:51:11.000000,0.0,,
12/01/2021 07:53:11.000000,0.0,,
12/01/2021 07:57:11.000000,0.0,,
12/01/2021 08:01:11.000000,0.0,,
12/01/2021 08:05:11.000000,0.0,,
12/01/2021 08:07:11.000000,0.0,,
12/01/2021 08:09:11.000000,0.0,,
12/01/2021 08:11:12.000000,0.0,,
12/01/2021 08:13:11.000000,0.0,,
12/01/2021 08:15:13.000000,0.0,,
12/01/2021 08:19:11.000000,0.0,,
12/01/2021 08:23:11.000000,0.0,,
12/01/2021 08:25:11.000000,0.0,,
12/01/2021 08:27:11.000000,0.0,,
12/01/2021 08:29:11.000000,0.0,,
12/01/2021 08:35:11.000000,0.0,,
12/01/2021 08:37:11.000000,0.0,,
12/01/2021 08:41:11.000000,0.0,,
12/01/2021 08:45:11.000000,0.0,,
12/01/2021 08:47:11.000000,0.0,,
12/01/2021 08:49:11.000000,0.0,,
12/01/2021 08:53:11.000000,0.0,,
12/01/2021 08:57:11.000000,0.0,,
12/01/2021 08:59:11.000000,0.0,,
12/01/2021 09:01:11.000000,0.0,,
12/01/2021 09:05:11.000000,0.0,,
12/01/2021 09:09:11.000000,0.0,,
12/01/2021 09:11:12.000000,0.0,,
12/01/2021 09:15:12.000000,0.0,,
12/01/2021 09:19:12.000000,0.0,,
12/01/2021 09:23:12.000000,0.0,,
12/01/2021 09:25:12.000000,0.0,,
12/01/2021 09:29:12.000000,0.0,,
12/01/2021 09:35:12.000000,0.0,,
12/01/2021 09:37:12.000000,0.0,,
12/01/2021 09:41:12.000000,0.0,,
12/01/2021 09:43:12.000000,0.0,,
12/01/2021 09:45:12.000000,0.0,,
12/01/2021 09:47:12.000000,0.0,,
12/01/2021 09:51:12.000000,0.0,,
12/01/2021 09:55:12.000000,0.0,,
12/01/2021 09:57:12.000000,0.0,,
12/01/2021 09:59:12.000000,0.0,,
12/01/2021 10:01:12.000000,0.0,,
12/01/2021 10:03:12.000000,0.0,,
12/01/2021 10:09:12.000000,0.0,,
