InstrumentName, CAMP,,,,,
StartTime, 2021-12-01 00:00:00,,,,,
EndTime, 2021-12-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
12/01/2021 00:00:00.000000,0.545,22.0,28.0,11.0,3.4,0.0
12/01/2021 01:00:00.000000,0.691,36.0,10.0,25.2,7.5,0.0
12/01/2021 02:00:00.000000,0.691,37.0,7.0,47.8,12.1,0.0
12/01/2021 03:00:00.000000,0.425,32.0,4.0,62.4,14.1,0.0
12/01/2021 04:00:00.000000,0.416,,4.0,58.1,14.9,0.0
12/01/2021 06:00:00.000000,0.505,36.0,4.0,48.5,13.1,0.0
12/01/2021 07:00:00.000000,0.403,34.0,10.0,26.2,8.0,0.0
12/01/2021 08:00:00.000000,0.248,18.0,22.0,16.9,4.6,0.0
12/01/2021 10:00:00.000000,0.217,23.0,15.0,13.3,4.0,0.0
12/01/2021 11:00:00.000000,0.222,19.0,20.0,8.4,2.8,0.0
12/01/2021 12:00:00.000000,0.296,24.0,16.0,8.5,2.8,0.0
12/01/2021 13:00:00.000000,0.323,30.0,10.0,8.6,3.1,0.0
12/01/2021 14:00:00.000000,0.41,34.0,6.0,13.8,3.6,0.0
12/01/2021 15:00:00.000000,0.387,25.0,14.0,14.9,3.2,0.0
12/01/2021 16:00:00.000000,0.391,25.0,14.0,32.0,7.5,0.0
12/01/2021 17:00:00.000000,0.391,22.0,19.0,47.6,9.4,0.0
12/01/2021 18:00:00.000000,0.588,23.0,20.0,57.4,9.5,0.0
12/01/2021 19:00:00.000000,0.432,19.0,24.0,28.1,4.6,0.0
12/01/2021 20:00:00.000000,0.273,10.0,30.0,11.3,2.2,0.0
12/01/2021 21:00:00.000000,0.339,12.0,28.0,10.3,2.3,0.0
12/01/2021 22:00:00.000000,0.49,14.0,25.0,12.1,2.3,0.0
12/01/2021 23:00:00.000000,0.579,24.0,14.0,17.3,3.7,0.0
12/02/2021 00:00:00.000000,0.575,21.0,17.0,13.9,3.9,0.0
12/02/2021 01:00:00.000000,0.427,16.0,22.0,12.2,4.1,0.0
12/02/2021 02:00:00.000000,0.379,16.0,23.0,7.7,2.9,0.0
12/02/2021 03:00:00.000000,0.477,23.0,13.0,15.0,4.8,0.0
12/02/2021 04:00:00.000000,0.42,,13.0,12.4,4.8,0.0
12/02/2021 05:00:00.000000,0.312,13.0,21.0,10.0,2.8,0.0
12/02/2021 06:00:00.000000,0.226,15.0,18.0,6.1,2.2,0.0
12/02/2021 07:00:00.000000,0.186,11.0,22.0,4.9,1.8,0.0
12/02/2021 08:00:00.000000,0.153,8.0,26.0,3.2,1.3,0.0
12/02/2021 10:00:00.000000,0.134,6.0,27.0,2.4,1.1,0.0
12/02/2021 11:00:00.000000,0.131,7.0,27.0,3.0,1.1,0.0
12/02/2021 12:00:00.000000,0.152,8.0,26.0,5.9,1.7,0.0
12/02/2021 13:00:00.000000,0.219,11.0,25.0,13.0,2.4,0.0
12/02/2021 14:00:00.000000,0.229,16.0,21.0,21.3,3.7,0.0
12/02/2021 15:00:00.000000,0.324,20.0,17.0,33.4,5.7,0.0
12/02/2021 16:00:00.000000,0.327,19.0,19.0,29.5,5.5,0.0
12/02/2021 17:00:00.000000,0.335,19.0,24.0,57.7,9.5,0.0
12/02/2021 18:00:00.000000,0.291,15.0,27.0,33.4,4.3,0.0
12/02/2021 19:00:00.000000,0.445,23.0,21.0,37.2,6.0,0.0
12/02/2021 20:00:00.000000,0.363,20.0,23.0,26.6,5.1,0.0
12/02/2021 21:00:00.000000,0.432,19.0,26.0,25.4,4.5,0.0
12/02/2021 22:00:00.000000,0.603,30.0,15.0,30.6,6.4,0.0
12/03/2021 00:00:00.000000,2.307,45.0,1.0,92.7,21.7,2.0
12/03/2021 01:00:00.000000,2.332,46.0,1.0,90.9,24.4,2.0
12/03/2021 02:00:00.000000,0.905,40.0,1.0,42.2,13.3,0.0
12/03/2021 03:00:00.000000,0.395,27.0,11.0,21.0,6.8,0.0
12/03/2021 04:00:00.000000,0.288,,16.0,17.2,5.4,0.0
12/03/2021 05:00:00.000000,0.313,20.0,15.0,17.0,4.5,0.0
12/03/2021 06:00:00.000000,0.23,18.0,17.0,12.8,4.0,0.0
12/03/2021 07:00:00.000000,0.196,16.0,18.0,12.3,3.3,0.0
12/03/2021 08:00:00.000000,0.17,12.0,22.0,7.6,2.6,0.0
12/03/2021 10:00:00.000000,0.154,10.0,23.0,4.6,1.8,0.0
12/03/2021 11:00:00.000000,0.197,18.0,15.0,25.2,4.4,0.0
12/03/2021 12:00:00.000000,0.488,34.0,2.0,78.0,13.7,0.0
12/03/2021 13:00:00.000000,0.461,32.0,0.0,36.7,9.2,1.0
12/03/2021 14:00:00.000000,0.622,35.0,1.0,46.4,11.6,1.0
12/03/2021 15:00:00.000000,0.476,22.0,12.0,37.4,8.8,0.0
12/03/2021 16:00:00.000000,0.358,15.0,17.0,23.5,6.4,0.0
12/03/2021 17:00:00.000000,0.367,17.0,18.0,26.5,7.8,0.0
12/03/2021 18:00:00.000000,0.362,18.0,18.0,31.0,8.9,0.0
12/03/2021 19:00:00.000000,0.312,13.0,22.0,20.3,6.9,0.0
12/03/2021 20:00:00.000000,0.3,12.0,24.0,19.8,5.3,0.0
12/03/2021 21:00:00.000000,0.406,13.0,24.0,18.0,4.4,0.0
12/03/2021 22:00:00.000000,0.52,22.0,16.0,33.9,9.0,0.0
12/03/2021 23:00:00.000000,0.418,24.0,13.0,36.9,8.0,0.0
12/04/2021 00:00:00.000000,0.394,20.0,16.0,40.0,8.2,0.0
12/04/2021 01:00:00.000000,0.351,20.0,17.0,21.1,5.5,0.0
12/04/2021 02:00:00.000000,0.448,22.0,14.0,24.1,7.3,0.0
12/04/2021 03:00:00.000000,0.376,18.0,19.0,24.5,7.5,0.0
12/04/2021 04:00:00.000000,0.321,,19.0,28.7,9.4,0.0
12/04/2021 05:00:00.000000,0.5,25.0,8.0,34.0,11.1,0.0
12/04/2021 06:00:00.000000,0.412,20.0,10.0,27.4,10.2,0.0
12/04/2021 07:00:00.000000,0.365,19.0,10.0,25.8,8.8,0.0
12/04/2021 08:00:00.000000,0.34,17.0,10.0,24.7,8.4,0.0
12/04/2021 10:00:00.000000,0.409,28.0,2.0,23.1,9.2,0.0
12/04/2021 11:00:00.000000,0.467,31.0,0.0,26.5,10.7,0.0
12/04/2021 12:00:00.000000,0.536,29.0,0.0,24.2,11.3,0.0
12/04/2021 13:00:00.000000,0.609,30.0,0.0,28.4,12.2,0.0
12/04/2021 14:00:00.000000,0.81,36.0,1.0,35.3,14.8,2.0
12/04/2021 15:00:00.000000,0.902,34.0,2.0,41.0,14.3,2.0
12/04/2021 16:00:00.000000,0.624,25.0,9.0,25.4,9.5,0.0
12/04/2021 17:00:00.000000,0.778,33.0,7.0,37.8,13.3,0.0
12/04/2021 18:00:00.000000,0.641,33.0,10.0,50.2,14.4,1.0
12/04/2021 19:00:00.000000,0.534,34.0,14.0,49.1,13.3,2.0
12/04/2021 20:00:00.000000,0.542,37.0,13.0,55.2,14.1,2.0
12/04/2021 21:00:00.000000,0.578,32.0,15.0,37.1,14.5,0.0
12/04/2021 22:00:00.000000,0.699,39.0,8.0,42.7,14.3,1.0
12/04/2021 23:00:00.000000,0.88,39.0,5.0,38.8,12.4,0.0
12/05/2021 00:00:00.000000,1.925,46.0,1.0,66.0,21.8,2.0
12/05/2021 01:00:00.000000,1.326,47.0,1.0,49.5,20.7,1.0
12/05/2021 02:00:00.000000,1.022,42.0,2.0,35.7,15.1,0.0
12/05/2021 03:00:00.000000,0.776,38.0,6.0,28.2,12.4,0.0
12/05/2021 04:00:00.000000,0.588,,11.0,20.5,8.9,0.0
12/05/2021 05:00:00.000000,0.563,29.0,10.0,12.6,5.7,0.0
12/05/2021 07:00:00.000000,0.357,17.0,19.0,8.2,3.7,0.0
12/05/2021 08:00:00.000000,0.316,18.0,17.0,8.4,3.8,0.0
12/05/2021 10:00:00.000000,0.209,12.0,25.0,4.4,2.1,0.0
12/05/2021 11:00:00.000000,0.146,10.0,31.0,3.5,1.6,0.0
12/05/2021 12:00:00.000000,0.161,9.0,32.0,3.7,1.4,0.0
12/05/2021 13:00:00.000000,0.11,6.0,36.0,11.7,2.1,0.0
12/05/2021 14:00:00.000000,0.128,5.0,37.0,25.5,7.1,0.0
12/05/2021 15:00:00.000000,0.238,15.0,26.0,7.3,2.3,0.0
12/05/2021 16:00:00.000000,0.448,20.0,22.0,9.7,3.3,0.0
12/05/2021 17:00:00.000000,0.391,19.0,26.0,11.9,3.8,0.0
12/05/2021 18:00:00.000000,0.231,6.0,39.0,14.2,2.5,0.0
12/05/2021 19:00:00.000000,0.248,8.0,39.0,18.1,3.1,0.0
12/05/2021 20:00:00.000000,0.252,10.0,38.0,10.3,2.5,0.0
12/05/2021 21:00:00.000000,0.373,13.0,31.0,226.3,24.2,0.0
12/05/2021 22:00:00.000000,0.203,3.0,32.0,130.9,21.2,0.0
12/05/2021 23:00:00.000000,0.217,5.0,32.0,78.7,13.8,0.0
12/06/2021 00:00:00.000000,0.219,4.0,33.0,49.2,9.1,0.0
12/06/2021 01:00:00.000000,0.234,6.0,33.0,26.7,5.3,0.0
12/06/2021 02:00:00.000000,0.211,5.0,35.0,18.0,4.1,0.0
12/06/2021 03:00:00.000000,0.199,5.0,36.0,15.3,3.2,0.0
12/06/2021 04:00:00.000000,0.175,,36.0,7.5,2.2,0.0
12/06/2021 05:00:00.000000,0.198,5.0,35.0,6.7,2.3,0.0
12/06/2021 06:00:00.000000,0.178,5.0,34.0,7.5,2.4,0.0
12/06/2021 08:00:00.000000,0.157,5.0,34.0,6.9,2.6,0.0
12/06/2021 10:00:00.000000,0.157,6.0,33.0,10.5,3.2,0.0
12/06/2021 11:00:00.000000,0.167,5.0,33.0,9.5,3.2,0.0
12/06/2021 12:00:00.000000,0.28,13.0,25.0,10.9,3.2,0.0
12/06/2021 13:00:00.000000,0.329,13.0,25.0,12.6,4.3,0.0
12/06/2021 14:00:00.000000,0.464,22.0,16.0,24.4,6.4,0.0
12/06/2021 16:00:00.000000,0.452,31.0,9.0,45.4,11.2,
