InstrumentName, NJH
StartTime, 2021-12-01 00:00:00
EndTime, 2021-12-31 23:59:59
Date,PM2.5
12/01/2021 00:00:00.000000,4.6
12/01/2021 01:00:00.000000,6.3
12/01/2021 02:00:00.000000,8.6
12/01/2021 03:00:00.000000,9.3
12/01/2021 04:00:00.000000,9.4
12/01/2021 06:00:00.000000,6.3
12/01/2021 07:00:00.000000,5.0
12/01/2021 08:00:00.000000,4.6
12/01/2021 10:00:00.000000,3.7
12/01/2021 11:00:00.000000,3.5
12/01/2021 12:00:00.000000,3.8
12/01/2021 13:00:00.000000,4.0
12/01/2021 14:00:00.000000,5.7
12/01/2021 15:00:00.000000,5.5
12/01/2021 16:00:00.000000,6.2
12/01/2021 17:00:00.000000,5.2
12/01/2021 18:00:00.000000,3.1
12/01/2021 19:00:00.000000,2.8
12/01/2021 20:00:00.000000,2.1
12/01/2021 21:00:00.000000,2.0
12/01/2021 22:00:00.000000,2.5
12/01/2021 23:00:00.000000,3.7
12/02/2021 00:00:00.000000,6.4
12/02/2021 01:00:00.000000,4.1
12/02/2021 02:00:00.000000,4.6
12/02/2021 03:00:00.000000,5.5
12/02/2021 04:00:00.000000,6.4
12/02/2021 05:00:00.000000,5.3
12/02/2021 06:00:00.000000,4.2
12/02/2021 07:00:00.000000,4.1
12/02/2021 08:00:00.000000,3.0
12/02/2021 10:00:00.000000,1.6
12/02/2021 11:00:00.000000,1.7
12/02/2021 12:00:00.000000,1.5
12/02/2021 13:00:00.000000,2.7
12/02/2021 14:00:00.000000,3.4
12/02/2021 15:00:00.000000,4.2
12/02/2021 16:00:00.000000,3.3
12/02/2021 17:00:00.000000,3.2
12/02/2021 18:00:00.000000,2.9
12/02/2021 19:00:00.000000,5.4
12/02/2021 20:00:00.000000,5.2
12/02/2021 21:00:00.000000,4.1
12/02/2021 22:00:00.000000,4.3
12/03/2021 00:00:00.000000,10.6
12/03/2021 01:00:00.000000,12.5
12/03/2021 02:00:00.000000,9.1
12/03/2021 03:00:00.000000,6.8
12/03/2021 04:00:00.000000,6.5
12/03/2021 05:00:00.000000,7.2
12/03/2021 06:00:00.000000,6.0
12/03/2021 07:00:00.000000,5.3
12/03/2021 08:00:00.000000,3.6
12/03/2021 10:00:00.000000,3.0
12/03/2021 11:00:00.000000,3.5
12/03/2021 12:00:00.000000,4.8
12/03/2021 13:00:00.000000,6.3
12/03/2021 14:00:00.000000,8.6
12/03/2021 15:00:00.000000,5.2
12/03/2021 16:00:00.000000,5.2
12/03/2021 17:00:00.000000,6.1
12/03/2021 18:00:00.000000,6.7
12/03/2021 19:00:00.000000,6.1
12/03/2021 20:00:00.000000,3.7
12/03/2021 21:00:00.000000,3.3
12/03/2021 22:00:00.000000,5.7
12/03/2021 23:00:00.000000,5.4
12/04/2021 00:00:00.000000,6.0
12/04/2021 01:00:00.000000,5.2
12/04/2021 02:00:00.000000,5.1
12/04/2021 03:00:00.000000,7.5
12/04/2021 04:00:00.000000,9.0
12/04/2021 05:00:00.000000,10.2
12/04/2021 06:00:00.000000,8.6
12/04/2021 07:00:00.000000,7.7
12/04/2021 08:00:00.000000,8.2
12/04/2021 10:00:00.000000,6.0
12/04/2021 11:00:00.000000,6.8
12/04/2021 12:00:00.000000,6.5
12/04/2021 13:00:00.000000,6.7
12/04/2021 14:00:00.000000,6.8
12/04/2021 15:00:00.000000,6.8
12/04/2021 16:00:00.000000,6.2
12/04/2021 17:00:00.000000,5.2
12/04/2021 18:00:00.000000,6.7
12/04/2021 19:00:00.000000,13.9
12/04/2021 20:00:00.000000,12.9
12/04/2021 21:00:00.000000,7.2
12/04/2021 22:00:00.000000,5.0
12/04/2021 23:00:00.000000,5.3
12/05/2021 00:00:00.000000,10.8
12/05/2021 01:00:00.000000,16.5
12/05/2021 02:00:00.000000,12.8
12/05/2021 03:00:00.000000,10.7
12/05/2021 04:00:00.000000,11.7
12/05/2021 05:00:00.000000,8.3
12/05/2021 07:00:00.000000,4.7
12/05/2021 08:00:00.000000,4.4
12/05/2021 10:00:00.000000,3.0
12/05/2021 11:00:00.000000,2.5
12/05/2021 12:00:00.000000,2.1
12/05/2021 13:00:00.000000,1.8
12/05/2021 14:00:00.000000,1.4
12/05/2021 15:00:00.000000,1.8
12/05/2021 16:00:00.000000,3.0
12/05/2021 17:00:00.000000,3.4
12/05/2021 18:00:00.000000,2.7
12/05/2021 19:00:00.000000,2.4
12/05/2021 20:00:00.000000,1.9
12/05/2021 21:00:00.000000,8.7
12/05/2021 22:00:00.000000,12.4
12/05/2021 23:00:00.000000,9.6
12/06/2021 00:00:00.000000,6.9
12/06/2021 01:00:00.000000,4.9
12/06/2021 02:00:00.000000,3.6
12/06/2021 03:00:00.000000,2.7
12/06/2021 04:00:00.000000,2.3
12/06/2021 05:00:00.000000,2.3
12/06/2021 06:00:00.000000,2.4
12/06/2021 08:00:00.000000,2.6
12/06/2021 10:00:00.000000,2.6
12/06/2021 11:00:00.000000,2.3
12/06/2021 12:00:00.000000,2.6
12/06/2021 13:00:00.000000,3.4
12/06/2021 14:00:00.000000,4.0
12/06/2021 16:00:00.000000,6.4
12/06/2021 17:00:00.000000,6.9
12/06/2021 18:00:00.000000,8.1
12/06/2021 19:00:00.000000,9.0
12/06/2021 20:00:00.000000,8.7
12/06/2021 21:00:00.000000,8.2
12/06/2021 22:00:00.000000,8.9
12/06/2021 23:00:00.000000,9.2
12/07/2021 00:00:00.000000,10.8
12/07/2021 01:00:00.000000,12.0
12/07/2021 02:00:00.000000,13.0
12/07/2021 03:00:00.000000,10.4
12/07/2021 04:00:00.000000,4.5
12/07/2021 05:00:00.000000,8.4
12/07/2021 06:00:00.000000,7.4
12/07/2021 07:00:00.000000,4.9
12/07/2021 08:00:00.000000,4.0
12/07/2021 10:00:00.000000,3.2
12/07/2021 11:00:00.000000,2.6
12/07/2021 12:00:00.000000,3.9
12/07/2021 13:00:00.000000,4.7
12/07/2021 14:00:00.000000,5.1
12/07/2021 15:00:00.000000,5.3
12/07/2021 16:00:00.000000,5.4
12/07/2021 17:00:00.000000,5.3
12/07/2021 18:00:00.000000,6.0
12/07/2021 19:00:00.000000,7.2
12/07/2021 20:00:00.000000,6.4
12/07/2021 21:00:00.000000,4.9
12/07/2021 22:00:00.000000,2.5
12/07/2021 23:00:00.000000,2.8
12/08/2021 00:00:00.000000,2.7
12/08/2021 01:00:00.000000,4.4
12/08/2021 02:00:00.000000,6.2
12/08/2021 03:00:00.000000,7.5
12/08/2021 04:00:00.000000,5.3
12/08/2021 05:00:00.000000,5.5
12/08/2021 06:00:00.000000,5.1
12/08/2021 07:00:00.000000,4.6
12/08/2021 08:00:00.000000,3.5
12/08/2021 10:00:00.000000,1.2
12/08/2021 11:00:00.000000,1.4
12/08/2021 12:00:00.000000,2.1
12/08/2021 13:00:00.000000,2.9
12/08/2021 14:00:00.000000,5.0
12/08/2021 15:00:00.000000,5.1
12/08/2021 16:00:00.000000,5.6
12/08/2021 17:00:00.000000,3.4
12/08/2021 18:00:00.000000,12.1
12/08/2021 19:00:00.000000,15.4
12/08/2021 20:00:00.000000,17.1
12/08/2021 21:00:00.000000,16.8
12/08/2021 22:00:00.000000,17.9
12/08/2021 23:00:00.000000,6.1
12/09/2021 00:00:00.000000,5.3
12/09/2021 01:00:00.000000,3.1
12/09/2021 02:00:00.000000,3.5
12/09/2021 03:00:00.000000,3.1
12/09/2021 04:00:00.000000,2.4
12/09/2021 05:00:00.000000,1.3
12/09/2021 06:00:00.000000,1.2
12/09/2021 07:00:00.000000,1.6
12/09/2021 08:00:00.000000,3.5
12/09/2021 10:00:00.000000,3.3
12/09/2021 11:00:00.000000,3.0
12/09/2021 12:00:00.000000,3.2
12/09/2021 13:00:00.000000,2.2
12/09/2021 14:00:00.000000,3.7
12/09/2021 15:00:00.000000,4.5
12/09/2021 17:00:00.000000,7.3
12/09/2021 18:00:00.000000,4.5
12/09/2021 19:00:00.000000,4.0
12/09/2021 20:00:00.000000,4.0
12/09/2021 21:00:00.000000,3.7
12/09/2021 23:00:00.000000,5.7
12/10/2021 00:00:00.000000,5.9
12/10/2021 01:00:00.000000,6.9
12/10/2021 02:00:00.000000,7.1
12/10/2021 03:00:00.000000,9.2
12/10/2021 04:00:00.000000,12.1
12/10/2021 05:00:00.000000,13.4
12/10/2021 07:00:00.000000,10.1
12/10/2021 08:00:00.000000,9.8
12/10/2021 10:00:00.000000,5.8
12/10/2021 11:00:00.000000,5.9
12/10/2021 12:00:00.000000,6.8
12/10/2021 13:00:00.000000,8.0
12/10/2021 14:00:00.000000,8.6
12/10/2021 15:00:00.000000,8.8
12/10/2021 16:00:00.000000,7.4
12/10/2021 17:00:00.000000,6.4
12/10/2021 18:00:00.000000,6.3
12/10/2021 19:00:00.000000,5.9
12/10/2021 20:00:00.000000,4.3
12/10/2021 21:00:00.000000,3.2
12/10/2021 22:00:00.000000,3.0
12/10/2021 23:00:00.000000,3.3
12/11/2021 00:00:00.000000,3.6
12/11/2021 01:00:00.000000,3.5
12/11/2021 02:00:00.000000,3.8
12/11/2021 03:00:00.000000,4.6
12/11/2021 04:00:00.000000,3.5
12/11/2021 05:00:00.000000,2.9
12/11/2021 06:00:00.000000,2.3
12/11/2021 07:00:00.000000,4.5
12/11/2021 08:00:00.000000,4.8
12/11/2021 10:00:00.000000,3.0
12/11/2021 11:00:00.000000,1.9
12/11/2021 12:00:00.000000,2.2
12/11/2021 13:00:00.000000,2.7
12/11/2021 14:00:00.000000,3.2
12/11/2021 15:00:00.000000,3.2
12/11/2021 16:00:00.000000,4.0
12/11/2021 17:00:00.000000,11.5
12/11/2021 18:00:00.000000,3.2
12/11/2021 19:00:00.000000,3.1
12/11/2021 20:00:00.000000,2.2
12/11/2021 21:00:00.000000,2.5
12/11/2021 22:00:00.000000,2.7
12/11/2021 23:00:00.000000,3.3
12/12/2021 00:00:00.000000,5.1
12/12/2021 01:00:00.000000,7.3
12/12/2021 02:00:00.000000,9.3
12/12/2021 03:00:00.000000,9.5
12/12/2021 04:00:00.000000,9.7
12/12/2021 05:00:00.000000,12.2
12/12/2021 06:00:00.000000,7.1
12/12/2021 07:00:00.000000,4.9
12/12/2021 08:00:00.000000,4.2
