InstrumentName, The GrowHaus,,
StartTime, 2019-05-01 00:00:00,,
EndTime, 2019-05-31 23:59:59,,
Date,PM2.5,humidity,temp_f
05/01/2019 00:02:06.624000,7.71,45.0,76.0
05/01/2019 00:03:26.363000,7.74,45.0,76.0
05/01/2019 00:06:06.389000,6.43,45.0,76.0
05/01/2019 00:07:26.376000,7.11,45.0,76.0
05/01/2019 00:10:06.383000,6.3,44.0,76.0
05/01/2019 00:11:26.380000,6.02,44.0,74.66666666666667
05/01/2019 00:14:06.397000,6.85,44.0,74.66666666666667
05/01/2019 00:15:26.411000,6.89,44.0,74.66666666666667
05/01/2019 00:18:06.639000,8.33,44.0,74.66666666666667
05/01/2019 00:19:26.480000,9.07,44.0,74.66666666666667
05/01/2019 00:22:06.392000,8.5,44.0,74.66666666666667
05/01/2019 00:23:26.461000,8.93,44.0,74.66666666666667
05/01/2019 00:26:06.438000,8.45,44.0,74.66666666666667
05/01/2019 00:27:26.529000,8.51,43.0,74.66666666666667
05/01/2019 00:30:06.583000,9.77,44.0,74.66666666666667
05/01/2019 00:31:26.469000,8.63,44.0,74.66666666666667
05/01/2019 00:34:06.419000,9.07,44.0,74.66666666666667
05/01/2019 00:35:26.403000,7.93,44.0,74.66666666666667
05/01/2019 00:38:06.612000,8.82,44.0,74.66666666666667
05/01/2019 00:39:26.427000,8.83,44.0,74.66666666666667
05/01/2019 00:42:06.497000,8.67,44.0,74.66666666666667
05/01/2019 00:43:26.697000,7.69,44.0,74.66666666666667
05/01/2019 00:46:06.541000,7.98,44.0,74.66666666666667
05/01/2019 00:47:26.528000,13.02,44.0,74.66666666666667
05/01/2019 00:50:06.470000,9.41,44.0,74.66666666666667
05/01/2019 00:51:26.565000,8.79,44.0,74.66666666666667
05/01/2019 00:54:06.540000,9.09,45.0,74.66666666666667
05/01/2019 00:55:26.524000,9.07,45.0,74.66666666666667
05/01/2019 00:58:06.469000,10.42,45.0,74.66666666666667
05/01/2019 00:59:26.523000,11.13,45.0,74.66666666666667
05/01/2019 01:02:06.483000,12.02,46.0,74.66666666666667
05/01/2019 01:03:26.505000,10.76,45.0,74.66666666666667
05/01/2019 01:06:06.543000,10.87,46.0,74.66666666666667
05/01/2019 01:07:26.483000,11.33,46.0,74.66666666666667
05/01/2019 01:10:08.015000,12.16,46.0,73.33333333333333
05/01/2019 01:11:26.546000,14.31,46.0,73.33333333333333
05/01/2019 01:14:06.533000,12.42,46.0,73.33333333333333
05/01/2019 01:15:26.532000,10.65,47.0,73.33333333333333
05/01/2019 01:18:06.831000,9.58,47.0,73.33333333333333
05/01/2019 01:19:26.569000,10.98,47.0,73.33333333333333
05/01/2019 01:22:06.565000,15.61,47.0,73.33333333333333
05/01/2019 01:23:26.526000,14.76,47.0,73.33333333333333
05/01/2019 01:26:06.557000,12.08,47.0,73.33333333333333
05/01/2019 01:27:26.922000,10.49,48.0,73.33333333333333
05/01/2019 01:30:07.831000,10.78,48.0,72.0
05/01/2019 01:31:26.836000,11.64,48.0,72.0
05/01/2019 01:34:06.549000,13.89,48.0,72.0
05/01/2019 01:35:26.518000,12.13,48.0,72.0
05/01/2019 01:38:06.620000,11.09,48.0,72.0
05/01/2019 01:39:26.507000,11.8,48.0,72.0
05/01/2019 01:42:06.503000,11.6,48.0,72.0
05/01/2019 01:43:26.579000,9.43,49.0,72.0
05/01/2019 01:46:06.512000,9.37,49.0,72.0
05/01/2019 01:47:26.584000,9.69,49.0,72.0
05/01/2019 01:50:06.578000,10.85,49.0,72.0
05/01/2019 01:51:26.560000,10.85,49.0,72.0
05/01/2019 01:54:06.561000,9.72,49.0,72.0
05/01/2019 01:55:26.574000,9.41,49.0,72.0
05/01/2019 01:58:06.712000,8.85,49.0,72.0
05/01/2019 02:02:06.633000,8.61,50.0,72.0
05/01/2019 02:03:26.530000,10.85,49.0,72.0
05/01/2019 02:06:06.606000,8.96,49.0,72.0
05/01/2019 02:07:26.573000,10.13,50.0,72.0
05/01/2019 02:10:06.566000,10.93,49.0,72.0
05/01/2019 02:11:26.572000,9.74,49.0,72.0
05/01/2019 02:14:06.549000,9.3,49.0,72.0
05/01/2019 02:15:26.592000,9.78,49.0,72.0
05/01/2019 02:18:06.572000,9.7,49.0,72.0
05/01/2019 02:19:26.618000,10.36,49.0,72.0
05/01/2019 02:22:06.598000,10.83,49.0,72.0
05/01/2019 02:23:26.589000,9.69,49.0,72.0
05/01/2019 02:26:06.597000,9.4,49.0,72.0
05/01/2019 02:27:26.573000,9.5,49.0,72.0
05/01/2019 02:30:06.710000,12.02,49.0,72.0
05/01/2019 02:31:26.612000,13.38,49.0,72.0
05/01/2019 02:34:06.667000,14.31,49.0,72.0
05/01/2019 02:35:26.643000,10.17,49.0,72.0
05/01/2019 02:38:06.620000,10.93,49.0,70.66666666666667
05/01/2019 02:39:26.634000,9.81,49.0,72.0
05/01/2019 02:42:06.648000,10.98,49.0,72.0
05/01/2019 02:43:26.647000,9.89,49.0,72.0
05/01/2019 02:46:06.650000,9.74,49.0,72.0
05/01/2019 02:47:26.733000,9.4,49.0,72.0
05/01/2019 02:50:06.661000,8.98,49.0,72.0
05/01/2019 02:51:26.678000,9.04,49.0,72.0
05/01/2019 02:54:06.615000,9.66,49.0,72.0
05/01/2019 02:55:26.653000,9.48,49.0,72.0
05/01/2019 02:58:06.678000,9.13,49.0,72.0
05/01/2019 02:59:26.656000,8.89,49.0,72.0
05/01/2019 03:02:06.652000,9.31,49.0,70.66666666666667
05/01/2019 03:03:26.827000,9.43,49.0,72.0
05/01/2019 03:06:06.632000,8.96,49.0,72.0
05/01/2019 03:07:26.752000,10.61,49.0,70.66666666666667
05/01/2019 03:10:06.651000,9.09,49.0,72.0
05/01/2019 03:11:26.834000,15.34,49.0,72.0
05/01/2019 03:14:07.245000,9.41,49.0,72.0
05/01/2019 03:15:26.649000,10.02,49.0,72.0
05/01/2019 03:18:06.674000,11.21,48.0,72.0
05/01/2019 03:19:27.141000,10.59,49.0,72.0
05/01/2019 03:22:06.743000,9.7,48.0,72.0
05/01/2019 03:23:26.804000,9.2,48.0,72.0
05/01/2019 03:26:06.763000,11.94,49.0,72.0
05/01/2019 03:27:26.657000,9.51,48.0,72.0
05/01/2019 03:30:06.679000,9.89,48.0,72.0
05/01/2019 03:31:26.764000,9.29,48.0,72.0
05/01/2019 03:34:06.662000,11.57,48.0,72.0
05/01/2019 03:35:26.710000,12.48,49.0,72.0
05/01/2019 03:38:06.660000,11.0,48.0,72.0
05/01/2019 03:39:27.131000,9.43,48.0,72.0
05/01/2019 03:42:08.979000,10.78,48.0,72.0
05/01/2019 03:43:26.685000,11.02,48.0,73.33333333333333
05/01/2019 03:46:06.660000,11.26,48.0,73.33333333333333
05/01/2019 03:47:26.685000,10.83,48.0,73.33333333333333
05/01/2019 03:50:06.686000,10.63,48.0,73.33333333333333
05/01/2019 03:51:26.691000,10.22,47.0,73.33333333333333
05/01/2019 03:54:06.708000,9.24,48.0,73.33333333333333
05/01/2019 03:55:26.682000,9.5,48.0,73.33333333333333
05/01/2019 03:58:06.676000,9.4,48.0,73.33333333333333
05/01/2019 03:59:26.722000,8.13,48.0,73.33333333333333
05/01/2019 04:02:06.843000,9.71,48.0,72.0
05/01/2019 04:03:26.727000,9.92,49.0,72.0
05/01/2019 04:06:06.720000,9.4,49.0,72.0
05/01/2019 04:07:26.831000,14.23,49.0,72.0
05/01/2019 04:10:06.817000,11.33,49.0,72.0
05/01/2019 04:11:26.687000,10.73,49.0,72.0
05/01/2019 04:14:06.709000,13.8,49.0,73.33333333333333
05/01/2019 04:15:26.701000,11.58,49.0,73.33333333333333
05/01/2019 04:18:06.692000,9.11,49.0,73.33333333333333
05/01/2019 04:19:26.700000,10.22,48.0,73.33333333333333
05/01/2019 04:22:09.604000,9.26,49.0,73.33333333333333
05/01/2019 04:23:26.716000,9.48,48.0,73.33333333333333
05/01/2019 04:26:09.808000,12.09,49.0,73.33333333333333
05/01/2019 04:27:26.740000,11.76,49.0,73.33333333333333
05/01/2019 04:30:06.974000,10.91,49.0,73.33333333333333
05/01/2019 04:31:26.819000,9.98,49.0,73.33333333333333
05/01/2019 04:34:06.794000,11.04,49.0,73.33333333333333
05/01/2019 04:35:26.826000,9.85,49.0,73.33333333333333
05/01/2019 04:38:06.755000,10.48,49.0,72.0
05/01/2019 04:39:26.790000,10.69,49.0,72.0
