InstrumentName, Melody-Catalpa,,
StartTime, 2019-05-01 00:00:00,,
EndTime, 2019-05-31 23:59:59,,
Date,PM2.5,humidity,temp_f
05/21/2019 05:48:00.853000,0.0,61.0,44.0
05/21/2019 05:49:57.525000,0.0,61.0,44.0
05/21/2019 05:51:57.789000,0.0,61.0,44.0
05/21/2019 05:53:57.523000,0.0,61.0,44.0
05/21/2019 05:55:57.780000,0.0,61.0,44.0
05/21/2019 05:57:57.520000,0.0,61.0,44.0
05/21/2019 05:59:57.553000,0.0,61.0,44.0
05/21/2019 06:01:57.771000,0.0,61.0,44.0
05/21/2019 06:03:57.751000,0.0,61.0,44.0
05/21/2019 06:05:57.766000,0.0,61.0,44.0
05/21/2019 06:07:57.756000,0.0,61.0,44.0
05/21/2019 06:09:57.771000,0.0,61.0,44.0
05/21/2019 06:11:57.767000,0.0,60.0,44.0
05/21/2019 06:13:57.854000,0.0,60.0,44.0
05/21/2019 06:15:57.761000,0.0,60.0,44.0
05/21/2019 06:17:57.540000,0.0,60.0,44.0
05/21/2019 06:19:57.760000,0.0,60.0,44.0
05/21/2019 06:21:57.521000,0.0,60.0,44.0
05/21/2019 06:23:57.780000,0.0,60.0,44.0
05/21/2019 06:25:57.749000,0.0,60.0,44.0
05/21/2019 06:27:57.780000,0.0,60.0,44.0
05/21/2019 06:29:58.122000,0.0,60.0,44.0
05/21/2019 06:31:57.756000,0.0,60.0,44.0
05/21/2019 06:33:57.555000,0.0,60.0,44.0
05/21/2019 06:35:57.532000,0.0,60.0,44.0
05/21/2019 06:37:57.566000,0.0,60.0,44.0
05/21/2019 06:39:57.761000,0.0,60.0,44.0
05/21/2019 06:41:57.545000,0.0,60.0,44.0
05/21/2019 06:43:58.174000,0.0,60.0,44.0
05/21/2019 06:45:57.532000,0.0,60.0,44.0
05/21/2019 06:49:57.565000,0.0,60.0,44.0
05/21/2019 06:51:57.542000,0.0,60.0,44.0
05/21/2019 06:53:57.530000,0.0,60.0,44.0
05/21/2019 06:55:57.537000,0.0,60.0,44.0
05/21/2019 06:57:58.150000,0.0,60.0,44.0
05/21/2019 06:59:57.580000,0.0,60.0,44.0
05/21/2019 07:01:57.544000,0.0,60.0,44.0
05/21/2019 07:03:57.746000,0.0,60.0,44.0
05/21/2019 07:05:57.549000,0.0,60.0,44.0
05/21/2019 07:07:57.788000,0.0,60.0,44.0
05/21/2019 07:09:57.780000,0.0,60.0,44.0
05/21/2019 07:11:58.088000,0.0,60.0,44.0
05/21/2019 07:13:57.530000,0.0,60.0,44.0
05/21/2019 07:15:57.785000,0.0,60.0,44.0
05/21/2019 07:17:58.111000,0.0,60.0,44.0
05/21/2019 07:19:57.545000,0.0,60.0,44.0
05/21/2019 07:21:57.757000,0.0,60.0,44.0
05/21/2019 07:23:57.791000,0.0,60.0,44.0
05/21/2019 07:25:57.770000,0.0,60.0,44.0
05/21/2019 07:27:57.747000,0.0,60.0,44.0
05/21/2019 07:29:57.776000,0.0,60.0,44.0
05/21/2019 07:31:58.099000,0.0,60.0,44.0
05/21/2019 07:33:57.545000,0.0,60.0,44.0
05/21/2019 07:35:57.700000,0.0,60.0,44.0
05/21/2019 07:37:57.779000,0.0,60.0,44.0
05/21/2019 07:39:57.528000,0.0,61.0,44.0
05/21/2019 07:41:57.518000,0.0,60.0,44.0
05/21/2019 07:43:57.805000,0.0,60.0,44.0
05/21/2019 07:45:57.832000,0.0,60.0,44.0
05/21/2019 07:47:57.535000,0.0,60.0,44.0
05/21/2019 07:49:57.851000,0.0,60.0,44.0
05/21/2019 07:51:57.765000,0.0,60.0,44.0
05/21/2019 07:53:57.774000,0.0,60.0,44.0
05/21/2019 07:55:57.534000,0.0,60.0,44.0
05/21/2019 07:57:58.137000,0.0,60.0,44.0
05/21/2019 07:59:57.765000,0.0,60.0,44.0
05/21/2019 08:01:57.773000,0.0,60.0,44.0
05/21/2019 08:03:57.742000,0.0,60.0,44.0
05/21/2019 08:05:57.527000,0.0,60.0,44.0
05/21/2019 08:07:57.773000,0.0,60.0,44.0
05/21/2019 08:09:57.529000,0.0,60.0,43.0
05/21/2019 08:11:57.771000,0.0,61.0,43.0
05/21/2019 08:13:57.553000,0.0,61.0,43.0
05/21/2019 08:15:57.781000,0.0,62.0,43.0
05/21/2019 08:17:57.779000,0.0,61.0,44.0
05/21/2019 08:36:00.781000,0.0,62.0,43.0
05/21/2019 08:38:01.087000,0.0,62.0,43.0
05/21/2019 08:40:00.845000,0.0,62.0,43.0
05/21/2019 08:42:00.713000,0.0,62.0,43.0
05/21/2019 08:44:01.020000,0.0,61.0,43.0
05/21/2019 08:46:00.726000,0.0,62.0,43.0
05/21/2019 08:48:00.780000,0.0,62.0,43.0
05/21/2019 08:50:00.995000,0.0,61.0,44.0
05/21/2019 08:52:00.737000,0.0,61.0,43.0
05/21/2019 08:54:00.734000,0.0,61.0,44.0
05/21/2019 08:56:00.734000,0.0,61.0,44.0
05/21/2019 08:58:01.143000,0.0,61.0,44.0
05/21/2019 09:00:00.736000,0.0,61.0,44.0
05/21/2019 09:02:00.505000,0.0,61.0,44.0
05/21/2019 09:04:00.721000,0.0,61.0,44.0
05/21/2019 09:06:00.843000,0.0,61.0,44.0
05/21/2019 09:08:00.734000,0.0,61.0,44.0
05/21/2019 09:10:00.712000,0.0,61.0,44.0
05/21/2019 09:12:00.761000,0.0,61.0,44.0
05/21/2019 09:14:00.718000,0.0,61.0,44.0
05/21/2019 09:16:01.028000,0.0,61.0,44.0
05/21/2019 09:18:00.924000,0.0,61.0,43.0
05/21/2019 09:20:00.718000,0.0,61.0,44.0
05/21/2019 09:22:00.737000,0.0,61.0,44.0
05/21/2019 09:24:00.720000,0.0,61.0,44.0
05/21/2019 09:26:00.732000,0.0,61.0,44.0
05/21/2019 09:28:01.088000,0.0,61.0,44.0
05/21/2019 09:30:00.724000,0.0,61.0,44.0
05/21/2019 09:32:00.505000,0.0,61.0,44.0
05/21/2019 09:34:00.935000,0.0,61.0,44.0
05/21/2019 09:36:00.731000,0.0,61.0,44.0
05/21/2019 09:38:00.733000,0.0,61.0,44.0
05/21/2019 09:40:00.741000,0.0,61.0,44.0
05/21/2019 09:42:00.718000,0.0,60.0,44.0
05/21/2019 09:44:00.734000,0.0,61.0,44.0
05/21/2019 09:46:00.745000,0.0,61.0,44.0
05/21/2019 09:48:01.014000,0.0,61.0,44.0
05/21/2019 09:50:00.736000,0.0,61.0,44.0
05/21/2019 09:52:00.724000,0.0,61.0,43.0
05/21/2019 09:54:00.512000,0.0,61.0,43.0
05/21/2019 09:56:00.726000,0.0,61.0,44.0
05/21/2019 09:58:00.813000,0.0,61.0,44.0
05/21/2019 10:00:00.732000,0.0,61.0,44.0
05/21/2019 10:02:01.001000,0.0,61.0,44.0
05/21/2019 10:04:00.512000,0.0,61.0,44.0
05/21/2019 10:06:00.484000,0.0,61.0,44.0
05/21/2019 10:08:00.730000,0.0,61.0,44.0
05/21/2019 10:10:00.737000,0.0,61.0,44.0
05/21/2019 10:14:00.739000,0.0,61.0,44.0
05/21/2019 10:16:00.732000,0.0,61.0,44.0
05/21/2019 10:18:00.729000,0.0,60.0,44.0
05/21/2019 10:20:00.711000,0.0,61.0,44.0
05/21/2019 10:22:00.754000,0.0,61.0,44.0
05/21/2019 10:24:00.492000,0.0,61.0,44.0
05/21/2019 10:26:00.727000,0.0,61.0,44.0
05/21/2019 10:28:01.059000,0.0,61.0,44.0
05/21/2019 10:30:00.723000,0.0,61.0,44.0
05/21/2019 10:32:00.735000,0.0,61.0,44.0
05/21/2019 10:34:00.725000,0.0,61.0,44.0
05/21/2019 10:36:00.720000,0.0,61.0,44.0
05/21/2019 10:38:00.722000,0.0,60.0,44.0
05/21/2019 10:40:00.704000,0.0,60.0,44.0
05/21/2019 10:42:00.516000,0.0,60.0,44.0
05/21/2019 10:44:00.711000,0.0,60.0,43.0
05/21/2019 10:46:00.731000,0.0,61.0,44.0
05/21/2019 10:48:00.721000,0.0,60.0,44.0
05/21/2019 10:50:00.484000,0.0,60.0,44.0
05/21/2019 10:52:00.727000,0.0,60.0,44.0
05/21/2019 10:54:01.025000,0.0,60.0,44.0
05/21/2019 10:56:00.980000,0.0,61.0,44.0
05/21/2019 10:58:01.254000,0.0,60.0,43.0
05/21/2019 11:00:00.786000,0.0,60.0,44.0
05/21/2019 11:02:00.739000,0.0,60.0,44.0
