InstrumentName, I-25 Globeville,
StartTime, 2019-05-01 00:00:00,
EndTime, 2019-05-31 23:59:59,
Date,NO2,PM2.5
05/01/2019 00:00:00.000000,21.0,9.0
05/01/2019 01:00:00.000000,18.0,9.8
05/01/2019 02:00:00.000000,9.0,9.2
05/01/2019 03:00:00.000000,8.0,9.3
05/01/2019 04:00:00.000000,10.0,9.3
05/01/2019 05:00:00.000000,,8.8
05/01/2019 06:00:00.000000,10.0,8.0
05/01/2019 07:00:00.000000,13.0,7.9
05/01/2019 08:00:00.000000,15.0,8.2
05/01/2019 09:00:00.000000,12.0,8.0
05/01/2019 10:00:00.000000,11.0,7.0
05/01/2019 11:00:00.000000,13.0,6.2
05/01/2019 12:00:00.000000,18.0,6.5
05/01/2019 13:00:00.000000,15.0,7.2
05/01/2019 14:00:00.000000,19.0,9.5
05/01/2019 15:00:00.000000,14.0,8.3
05/01/2019 16:00:00.000000,14.0,7.4
05/01/2019 17:00:00.000000,22.0,8.2
05/01/2019 18:00:00.000000,9.0,6.5
05/01/2019 19:00:00.000000,11.0,6.2
05/01/2019 20:00:00.000000,9.0,5.9
05/01/2019 21:00:00.000000,7.0,5.6
05/01/2019 22:00:00.000000,10.0,5.6
05/01/2019 23:00:00.000000,7.0,4.7
05/02/2019 00:00:00.000000,6.0,3.4
05/02/2019 01:00:00.000000,9.0,2.9
05/02/2019 02:00:00.000000,7.0,2.4
05/02/2019 03:00:00.000000,12.0,3.1
05/02/2019 04:00:00.000000,17.0,4.7
05/02/2019 05:00:00.000000,,4.8
05/02/2019 06:00:00.000000,12.0,4.0
05/02/2019 07:00:00.000000,11.0,3.6
05/02/2019 08:00:00.000000,10.0,3.6
05/02/2019 09:00:00.000000,8.0,3.4
05/02/2019 10:00:00.000000,9.0,3.4
05/02/2019 11:00:00.000000,12.0,3.3
05/02/2019 12:00:00.000000,14.0,3.9
05/02/2019 13:00:00.000000,27.0,6.5
05/02/2019 14:00:00.000000,27.0,9.2
05/02/2019 15:00:00.000000,23.0,10.4
05/02/2019 16:00:00.000000,20.0,10.7
05/02/2019 17:00:00.000000,21.0,11.1
05/02/2019 18:00:00.000000,15.0,9.3
05/02/2019 19:00:00.000000,14.0,7.9
05/02/2019 20:00:00.000000,15.0,6.8
05/02/2019 21:00:00.000000,17.0,6.2
05/02/2019 22:00:00.000000,10.0,5.0
05/02/2019 23:00:00.000000,17.0,4.7
05/03/2019 00:00:00.000000,22.0,4.8
05/03/2019 01:00:00.000000,38.0,5.3
05/03/2019 02:00:00.000000,40.0,5.9
05/03/2019 03:00:00.000000,29.0,5.1
05/03/2019 04:00:00.000000,26.0,4.4
05/03/2019 05:00:00.000000,,4.6
05/03/2019 06:00:00.000000,40.0,8.2
05/03/2019 07:00:00.000000,34.0,7.6
05/03/2019 08:00:00.000000,38.0,7.6
05/03/2019 09:00:00.000000,33.0,5.5
05/03/2019 10:00:00.000000,34.0,6.4
05/03/2019 11:00:00.000000,37.0,7.7
05/03/2019 12:00:00.000000,40.0,9.1
05/03/2019 13:00:00.000000,39.0,9.4
05/03/2019 14:00:00.000000,42.0,10.3
05/03/2019 15:00:00.000000,31.0,9.2
05/03/2019 16:00:00.000000,17.0,7.0
05/03/2019 17:00:00.000000,14.0,6.1
05/03/2019 18:00:00.000000,13.0,5.8
05/03/2019 19:00:00.000000,8.0,5.3
05/03/2019 20:00:00.000000,14.0,5.1
05/03/2019 21:00:00.000000,6.0,4.8
05/03/2019 22:00:00.000000,10.0,4.5
05/03/2019 23:00:00.000000,6.0,4.3
05/04/2019 00:00:00.000000,6.0,4.0
05/04/2019 01:00:00.000000,7.0,3.9
05/04/2019 02:00:00.000000,8.0,3.8
05/04/2019 03:00:00.000000,22.0,4.1
05/04/2019 04:00:00.000000,17.0,4.3
05/04/2019 05:00:00.000000,,5.3
05/04/2019 06:00:00.000000,35.0,6.8
05/04/2019 07:00:00.000000,24.0,6.2
05/04/2019 08:00:00.000000,31.0,6.4
05/04/2019 09:00:00.000000,29.0,7.1
05/04/2019 10:00:00.000000,35.0,8.3
05/04/2019 11:00:00.000000,38.0,8.3
05/04/2019 12:00:00.000000,41.0,9.0
05/04/2019 13:00:00.000000,40.0,9.6
05/04/2019 14:00:00.000000,33.0,9.3
05/04/2019 15:00:00.000000,29.0,9.9
05/04/2019 16:00:00.000000,21.0,9.0
05/04/2019 17:00:00.000000,12.0,6.8
05/04/2019 18:00:00.000000,6.0,5.4
05/04/2019 19:00:00.000000,9.0,4.8
05/04/2019 20:00:00.000000,11.0,4.5
05/04/2019 21:00:00.000000,17.0,4.8
05/04/2019 22:00:00.000000,19.0,4.9
05/04/2019 23:00:00.000000,12.0,4.8
05/05/2019 00:00:00.000000,4.0,4.5
05/05/2019 01:00:00.000000,18.0,4.7
05/05/2019 02:00:00.000000,17.0,5.0
05/05/2019 03:00:00.000000,21.0,5.4
05/05/2019 04:00:00.000000,20.0,5.3
05/05/2019 05:00:00.000000,,5.6
05/05/2019 06:00:00.000000,13.0,5.4
05/05/2019 07:00:00.000000,10.0,5.2
05/05/2019 08:00:00.000000,24.0,5.4
05/05/2019 09:00:00.000000,23.0,5.5
05/05/2019 10:00:00.000000,34.0,5.6
05/05/2019 11:00:00.000000,27.0,5.7
05/05/2019 12:00:00.000000,25.0,5.7
05/05/2019 13:00:00.000000,26.0,6.0
05/05/2019 14:00:00.000000,24.0,5.9
05/05/2019 15:00:00.000000,27.0,5.9
05/05/2019 16:00:00.000000,22.0,5.6
05/05/2019 17:00:00.000000,12.0,5.4
05/05/2019 18:00:00.000000,8.0,4.6
05/05/2019 19:00:00.000000,12.0,4.7
05/05/2019 20:00:00.000000,6.0,4.3
05/05/2019 21:00:00.000000,6.0,4.2
05/05/2019 22:00:00.000000,6.0,4.1
05/05/2019 23:00:00.000000,11.0,4.3
05/06/2019 00:00:00.000000,12.0,4.1
05/06/2019 01:00:00.000000,10.0,4.4
05/06/2019 02:00:00.000000,14.0,4.7
05/06/2019 03:00:00.000000,29.0,5.2
05/06/2019 04:00:00.000000,34.0,5.7
05/06/2019 05:00:00.000000,,5.8
05/06/2019 06:00:00.000000,10.0,5.4
05/06/2019 07:00:00.000000,3.0,5.0
05/06/2019 08:00:00.000000,5.0,5.0
05/06/2019 09:00:00.000000,8.0,7.8
05/06/2019 10:00:00.000000,6.0,9.8
05/06/2019 11:00:00.000000,13.0,12.1
05/06/2019 12:00:00.000000,29.0,14.8
05/06/2019 13:00:00.000000,31.0,17.6
05/06/2019 14:00:00.000000,19.0,18.3
05/06/2019 15:00:00.000000,17.0,20.1
05/06/2019 16:00:00.000000,15.0,21.9
05/06/2019 17:00:00.000000,22.0,23.7
05/06/2019 18:00:00.000000,18.0,23.7
05/06/2019 19:00:00.000000,24.0,24.1
05/06/2019 20:00:00.000000,14.0,19.6
05/06/2019 21:00:00.000000,18.0,13.9
05/06/2019 22:00:00.000000,25.0,10.8
05/06/2019 23:00:00.000000,19.0,10.9
05/07/2019 00:00:00.000000,21.0,10.3
05/07/2019 01:00:00.000000,10.0,7.9
05/07/2019 02:00:00.000000,6.0,6.4
05/07/2019 03:00:00.000000,11.0,6.0
05/07/2019 04:00:00.000000,18.0,6.2
05/07/2019 05:00:00.000000,,6.8
05/07/2019 06:00:00.000000,8.0,9.6
05/07/2019 07:00:00.000000,5.0,11.9
05/07/2019 08:00:00.000000,4.0,10.3
05/07/2019 09:00:00.000000,4.0,8.6
05/07/2019 10:00:00.000000,8.0,8.0
05/07/2019 11:00:00.000000,8.0,7.2
05/07/2019 12:00:00.000000,14.0,6.9
05/07/2019 13:00:00.000000,18.0,7.9
05/07/2019 14:00:00.000000,22.0,9.9
05/07/2019 15:00:00.000000,26.0,10.8
05/07/2019 16:00:00.000000,22.0,10.0
05/07/2019 17:00:00.000000,18.0,9.6
05/07/2019 18:00:00.000000,15.0,7.7
05/07/2019 19:00:00.000000,16.0,7.1
05/07/2019 20:00:00.000000,19.0,7.3
05/07/2019 21:00:00.000000,15.0,7.3
05/07/2019 22:00:00.000000,18.0,8.1
05/07/2019 23:00:00.000000,19.0,8.7
05/08/2019 00:00:00.000000,21.0,9.1
05/08/2019 01:00:00.000000,24.0,9.0
05/08/2019 02:00:00.000000,24.0,9.6
05/08/2019 03:00:00.000000,21.0,9.9
05/08/2019 04:00:00.000000,22.0,11.6
05/08/2019 05:00:00.000000,,12.6
