InstrumentName, La Casa Collo (Clarity-1),,,,
05/02/2019 04:43:56.034000,3.117647,7.411765,9.065476,5.522621,74.271767
05/02/2019 05:00:51.792000,3.647059,8.529411,9.982376,5.370411,75.687798
05/02/2019 05:17:47.664000,1.0,5.647059,8.180194,5.17281,75.896851
05/02/2019 05:35:04.457000,2.235294,6.411765,8.306663,5.004578,75.159836
05/02/2019 05:52:00.160000,2.705882,9.176471,9.792672,4.964523,74.930954
05/02/2019 06:08:55.874000,2.117647,6.529412,8.90739,4.892426,74.0383
05/02/2019 06:25:51.741000,1.0,5.294117,7.990491,4.879074,71.171127
05/02/2019 06:42:47.447000,1.47619,4.571429,7.026919,4.921799,69.985504
05/02/2019 06:59:43.089000,1.411765,5.176471,7.895639,4.964523,69.254601
05/02/2019 07:16:38.830000,0.470588,5.058824,7.105209,4.724194,68.882278
05/02/2019 07:33:35.908000,0.0,2.352941,6.662568,4.288929,70.357826
05/02/2019 07:50:31.850000,0.764706,3.588235,7.32653,4.190128,71.418327
05/02/2019 08:07:27.746000,0.470588,2.647059,7.073592,4.219501,70.765244
05/02/2019 08:24:23.658000,1.647059,5.588235,8.654453,4.401085,71.007858
05/02/2019 08:41:19.643000,1.0,5.882353,7.800788,4.502556,70.209808
05/02/2019 08:58:15.550000,1.294118,5.411765,8.180194,4.612038,69.427025
05/02/2019 09:15:11.685000,0.352941,3.058824,6.789037,4.710842,69.124893
05/02/2019 09:32:07.779000,0.529412,3.882353,6.97874,4.852367,68.81514
05/02/2019 09:49:03.814000,1.647059,5.882353,8.275046,4.977875,68.108643
05/02/2019 10:06:02.857000,1.0,3.176471,6.852271,5.11673,68.589302
05/02/2019 10:22:58.784000,0.705882,3.823529,7.452998,5.186161,67.879761
05/02/2019 10:39:54.743000,0.529412,3.411765,6.97874,5.17281,67.931641
05/02/2019 10:56:50.922000,1.0,5.647059,8.053725,5.090027,67.8172
05/02/2019 11:13:47.058000,0.764706,3.176471,7.105209,5.033951,69.431602
05/02/2019 11:30:43.174000,0.294118,3.882353,6.852271,4.809643,70.73777
05/02/2019 11:47:39.292000,1.705882,4.647059,8.053725,4.654766,70.56382
05/02/2019 12:04:35.510000,1.235294,3.529412,7.294912,4.064621,72.223999
05/02/2019 12:21:31.762000,3.470588,8.882353,9.444883,3.559929,73.894867
05/02/2019 12:38:28.105000,1.588235,5.117647,7.895639,3.447777,75.324638
05/02/2019 12:55:24.509000,0.529412,4.941176,7.484616,3.463799,75.733574
05/02/2019 13:12:21.196000,4.476191,11.761906,10.891747,3.981842,72.056152
05/02/2019 13:29:17.561000,3.294118,6.294117,8.591218,5.479897,66.031891
05/02/2019 13:46:13.662000,3.823529,11.058824,10.930892,6.871136,60.89418
05/02/2019 14:03:11.215000,4.117647,9.941176,10.61472,8.022049,57.476158
05/02/2019 14:20:07.195000,3.117647,7.352941,9.223562,8.401237,57.778286
05/02/2019 14:37:03.181000,1.764706,5.0,8.085343,9.426643,53.601891
05/02/2019 14:53:58.690000,5.294117,10.588235,10.583103,12.206455,46.164646
05/02/2019 15:10:57.623000,5.941176,10.647058,11.247064,14.761959,39.031052
05/02/2019 15:27:52.244000,4.529412,7.705883,9.539734,17.109177,35.362782
05/02/2019 15:44:46.630000,3.823529,7.470588,9.286797,18.02243,32.196537
05/02/2019 16:01:40.864000,5.0,8.882353,10.140462,18.569847,29.892424
05/02/2019 16:18:35.139000,5.529412,8.0,10.203696,18.513771,28.885328
05/02/2019 16:35:29.347000,5.764706,9.764706,10.488251,19.552528,29.756618
05/02/2019 16:52:23.609000,6.941176,10.058824,11.310298,19.018463,28.598459
05/02/2019 17:09:17.868000,4.823529,9.294118,10.393399,19.734108,27.266346
05/02/2019 17:26:11.897000,5.529412,8.647058,10.04561,21.2108,26.170748
05/02/2019 17:43:05.777000,4.941176,7.470588,9.761055,22.39109,26.753643
05/02/2019 17:59:59.548000,3.058824,6.058824,8.654453,21.771576,24.531929
05/02/2019 18:16:59.324000,4.705883,7.588235,9.602969,23.234909,23.987183
05/02/2019 18:33:52.882000,2.0,4.235294,8.022108,23.277641,22.064547
05/02/2019 18:50:46.329000,3.0,5.470588,8.464749,24.919891,19.734493
05/02/2019 19:07:39.766000,2.235294,4.176471,8.022108,24.655525,19.391165
05/02/2019 19:24:33.465000,2.941176,5.117647,8.275046,24.543373,19.305714
05/02/2019 19:41:26.989000,2.470588,4.411765,8.022108,25.259026,18.786907
05/02/2019 19:58:26.541000,0.823529,3.117647,7.136826,25.034714,17.850004
05/02/2019 20:15:20.066000,1.235294,3.705882,7.611084,25.344475,18.118563
05/02/2019 20:32:13.566000,1.529412,3.941176,7.895639,25.077438,17.97818
05/02/2019 20:50:21.828000,1.529412,2.764706,7.358147,26.073471,15.950255
05/02/2019 21:07:15.049000,1.0,2.941176,7.231678,26.906616,16.264591
05/02/2019 21:24:08.208000,0.470588,3.117647,6.820654,27.144272,16.090639
05/02/2019 21:41:07.678000,1.176471,2.705882,7.231678,25.496681,16.014343
05/02/2019 21:58:01.334000,0.764706,2.647059,6.820654,24.431221,16.800182
05/02/2019 22:14:55.484000,0.470588,2.705882,6.947123,22.321663,19.089037
05/02/2019 22:31:49.948000,1.235294,2.941176,7.231678,20.914398,19.887083
05/02/2019 22:48:44.473000,0.941176,2.647059,6.947123,20.521858,20.064089
05/02/2019 23:05:45.996000,1.0,2.647059,7.073592,20.185394,20.042725
05/02/2019 23:22:40.536000,0.941176,2.411765,6.947123,19.525826,22.359045
05/02/2019 23:39:35.216000,0.941176,3.117647,7.073592,18.780804,21.246662
05/02/2019 23:56:33.012000,1.0,3.0,7.263295,17.728695,24.467842
05/03/2019 00:13:28.020000,1.0,2.705882,7.073592,16.812771,25.19112
05/03/2019 00:30:22.682000,0.764706,2.0,6.97874,16.025024,24.985123
05/03/2019 00:47:17.435000,1.529412,3.529412,7.389764,15.59243,28.455025
05/03/2019 01:04:12.655000,0.764706,2.235294,6.852271,15.506981,28.615244
05/03/2019 01:21:13.513000,1.0,4.117647,7.358147,15.282673,28.931105
05/03/2019 01:38:08.294000,1.0,3.647059,7.105209,15.223927,29.120317
05/03/2019 01:55:03.125000,0.764706,2.941176,7.073592,14.665829,30.135042
05/03/2019 02:11:58.096000,1.058824,3.705882,7.263295,13.611046,31.686884
05/03/2019 02:28:53.179000,0.764706,3.176471,6.947123,12.64172,33.212788
05/03/2019 02:45:48.472000,1.0,3.117647,7.200061,11.85397,36.044861
05/03/2019 03:02:43.798000,1.235294,3.647059,7.484616,11.27718,37.30373
05/03/2019 03:19:39.149000,,2.235294,6.599334,11.365299,35.367359
05/03/2019 03:37:31.513000,0.0,0.941176,6.156693,11.124969,36.568245
05/03/2019 03:54:27.456000,0.0,1.705882,6.694185,10.620277,38.487831
05/03/2019 04:11:23.030000,0.0,2.117647,6.283161,10.030136,40.711071
05/03/2019 04:28:18.540000,0.0,1.647059,6.283161,9.835201,40.72633
05/03/2019 04:45:14.362000,0.0,1.411765,6.40963,9.285114,43.553825
05/03/2019 05:02:09.864000,0.0,1.529412,6.314779,8.42794,45.833523
05/03/2019 05:19:05.520000,0.705882,4.117647,7.32653,7.93927,49.126423
05/03/2019 05:36:01.455000,1.235294,4.0,7.484616,7.530708,50.360874
05/03/2019 05:52:57.302000,1.529412,3.647059,7.358147,7.167545,52.376595
05/03/2019 06:09:53.121000,1.0,4.058824,7.32653,6.705578,53.620201
05/03/2019 06:26:55.065000,0.764706,2.941176,7.105209,6.297016,54.901962
05/03/2019 06:43:51.076000,4.529412,13.941176,11.847791,6.224918,54.775311
05/03/2019 07:00:47.014000,5.235294,15.235294,12.733073,6.099411,56.089111
05/03/2019 07:17:43.045000,3.058824,7.352941,9.729438,5.861752,57.804226
05/03/2019 07:34:39.261000,1.529412,6.588235,7.958874,6.043335,57.270161
05/03/2019 07:51:35.341000,1.294118,7.235294,8.559601,5.805676,58.152134
05/03/2019 08:08:31.539000,1.0,5.411765,7.484616,5.875107,57.874416
05/03/2019 08:25:27.670000,0.529412,3.176471,6.725803,5.944534,53.438622
05/03/2019 08:42:23.818000,0.294118,1.941176,6.441248,5.650799,53.350117
05/03/2019 08:59:19.967000,0.761905,5.476191,7.026919,5.228886,54.839397
05/03/2019 09:16:16.317000,0.764706,3.294118,7.168443,4.740215,55.922791
05/03/2019 09:33:33.632000,1.0,2.941176,6.97874,4.515907,57.584496
05/03/2019 09:50:29.997000,1.0,2.705882,6.852271,4.331654,58.867779
05/03/2019 10:07:26.446000,0.0,2.411765,6.694185,4.037918,59.829098
05/03/2019 10:24:22.902000,0.294118,4.176471,7.484616,3.714809,61.196308
05/03/2019 10:41:19.388000,5.529412,13.470589,11.594853,3.741512,67.014572
05/03/2019 10:58:18.879000,6.142857,12.190477,11.838758,3.364994,67.890442
05/03/2019 11:15:15.455000,1.117647,7.117647,8.180194,3.207447,64.844742
05/03/2019 11:32:12.064000,3.0,9.176471,9.191945,3.13802,65.423058
05/03/2019 11:49:08.711000,2.529412,5.941176,8.527984,3.13802,65.893036
05/03/2019 12:06:05.347000,1.941176,5.352941,7.769171,3.055237,64.611275
05/03/2019 12:23:01.906000,3.047619,7.380953,9.151295,3.124664,66.002899
05/03/2019 12:39:58.352000,2.352941,6.764706,8.780921,3.981842,63.646908
05/03/2019 12:56:54.500000,1.941176,5.529412,7.579467,5.242237,58.985275
05/03/2019 13:13:50.797000,0.823529,4.705883,7.674319,6.801708,54.544899
05/03/2019 13:30:46.879000,1.882353,6.235294,8.464749,7.896545,51.422905
05/03/2019 13:47:42.840000,1.529412,5.470588,8.085343,9.466698,45.413902
05/03/2019 14:04:38.602000,1.294118,4.764706,7.769171,10.297169,42.104218
05/03/2019 14:21:34.431000,1.0,3.176471,7.231678,11.03952,39.800106
05/03/2019 14:38:30.050000,1.294118,2.294118,6.97874,12.137028,36.383614
05/03/2019 14:55:25.255000,1.294118,3.705882,7.642702,14.721905,30.040436
05/03/2019 15:12:19.756000,1.0,2.411765,6.694185,18.204014,22.015717
05/03/2019 15:29:13.841000,2.0,6.904762,8.178689,20.591286,24.541084
05/03/2019 15:46:07.776000,1.0,3.176471,7.484616,20.617989,18.765545
05/03/2019 16:03:01.853000,1.058824,2.529412,7.105209,22.209503,16.797131
05/03/2019 16:19:55.661000,0.470588,1.705882,6.789037,24.078735,14.094759
05/03/2019 16:36:49.125000,0.470588,2.647059,6.947123,24.655525,14.636454
05/03/2019 16:53:54.433000,0.941176,2.176471,7.073592,24.289696,16.168459
05/03/2019 17:10:47.669000,0.764706,2.176471,6.947123,25.48333,12.726025
05/03/2019 17:27:40.813000,0.235294,2.411765,6.820654,26.142899,12.867933
05/03/2019 17:44:34.416000,0.235294,1.705882,6.567716,25.584801,12.025635
05/03/2019 18:01:27.490000,0.764706,2.235294,6.694185,26.300453,13.423362
05/03/2019 18:18:32.446000,0.235294,1.941176,6.694185,27.03212,12.393377
05/03/2019 18:35:31.430000,0.0,0.705882,6.156693,26.538109,11.358816
05/03/2019 18:52:24.495000,0.235294,1.470588,6.40963,26.24437,12.260624
05/03/2019 19:09:20.651000,0.0,0.705882,6.283161,25.921265,11.902037
05/03/2019 19:26:16.690000,0.529412,2.0,6.852271,26.161591,12.132448
05/03/2019 19:43:38.866000,0.529412,1.235294,6.441248,26.794464,11.299306
05/03/2019 20:00:32.642000,0.941176,2.176471,6.947123,25.555428,12.149233
05/03/2019 20:17:25.724000,1.411765,2.411765,7.073592,26.692986,11.592278
05/03/2019 20:34:21.017000,0.294118,1.764706,6.599334,26.73571,10.479897
05/03/2019 20:51:14.214000,0.705882,2.176471,6.915506,26.890594,11.11162
05/03/2019 21:08:07.147000,0.235294,1.411765,6.536099,27.411308,10.789655
05/03/2019 21:25:00.258000,0.294118,3.235294,6.725803,27.325859,10.716411
05/03/2019 21:41:53.553000,0.235294,1.705882,6.820654,25.809113,10.818646
05/03/2019 21:58:47.222000,0.941176,2.882353,7.073592,24.161514,14.160373
05/03/2019 22:15:40.839000,0.470588,3.117647,7.073592,23.501945,13.408103
05/03/2019 22:32:34.293000,0.470588,1.647059,6.40963,24.626152,15.794614
05/03/2019 22:49:27.799000,0.0,1.0,6.314779,24.036011,12.310979
05/03/2019 23:06:21.409000,,2.294118,6.725803,23.696877,12.402533
05/03/2019 23:23:15.128000,0.470588,2.176471,6.567716,22.96788,13.756008
05/03/2019 23:40:08.871000,0.470588,2.411765,6.820654,22.813004,14.401464
05/03/2019 23:57:02.713000,0.705882,2.470588,6.915506,22.743568,13.696498
05/04/2019 00:13:56.557000,0.470588,1.764706,6.694185,23.023956,13.977264
05/04/2019 00:30:50.305000,0.235294,1.411765,6.40963,22.377739,14.831769
05/04/2019 00:47:44.299000,0.235294,0.705882,6.283161,20.986496,17.749294
05/04/2019 01:05:02.727000,0.0,0.705882,6.156693,20.043869,18.287937
05/04/2019 01:21:56.606000,0.0,2.117647,6.789037,19.427025,18.809795
05/04/2019 01:38:50.651000,0.470588,2.941176,6.725803,18.919662,19.95575
05/04/2019 01:55:50.714000,0.470588,2.0,6.852271,18.342869,20.820936
05/04/2019 02:15:45.718000,1.0,3.235294,6.97874,17.784771,21.805141
05/04/2019 02:32:55.967000,0.235294,1.941176,6.536099,17.360188,22.137789
05/04/2019 02:49:50.218000,0.294118,1.294118,6.441248,16.983673,22.761883
05/04/2019 03:06:44.381000,0.529412,3.411765,7.105209,16.281376,24.042114
05/04/2019 03:23:38.624000,0.823529,3.705882,6.883889,15.536354,26.536964
05/04/2019 03:40:33.012000,1.0,2.941176,6.97874,14.874111,27.392996
05/04/2019 03:57:27.485000,1.764706,4.705883,8.053725,14.297321,28.336004
05/04/2019 04:14:21.951000,,2.235294,6.314779,14.553673,26.4683
05/04/2019 04:31:22.465000,1.0,3.0,7.105209,14.18784,27.994202
05/04/2019 04:48:17.102000,1.0,3.470588,7.105209,13.344013,30.644693
05/04/2019 05:05:11.903000,2.352941,5.823529,7.579467,12.542915,33.13039
05/04/2019 05:22:12.765000,2.294118,6.529412,8.875773,11.797894,35.765621
05/04/2019 05:39:07.882000,1.705882,5.823529,8.243429,11.715115,35.646603
05/04/2019 05:56:03.360000,1.058824,3.941176,7.389764,11.728466,34.224461
05/04/2019 06:12:58.319000,1.764706,5.352941,8.053725,11.715115,34.699017
05/04/2019 06:29:53.209000,2.529412,6.529412,8.875773,11.378654,35.840389
05/04/2019 06:46:48.276000,2.764706,6.882353,8.68607,10.663006,38.355076
05/04/2019 07:03:46.216000,1.058824,3.470588,7.136826,10.564201,38.907455
05/04/2019 07:20:41.211000,1.470588,3.941176,7.769171,10.350574,40.230412
05/04/2019 07:37:36.545000,2.235294,5.823529,8.527984,9.73373,41.72427
05/04/2019 07:54:31.845000,1.764706,6.058824,8.148577,9.034103,43.266956
05/04/2019 08:11:27.362000,2.0,4.823529,7.484616,8.259708,46.355381
05/04/2019 08:28:22.816000,1.764706,4.058824,7.927257,7.517357,48.772411
05/04/2019 08:45:18.384000,3.882353,7.764706,8.812539,7.3064,51.422905
05/04/2019 09:02:14.004000,5.666667,13.0,10.917342,7.250324,51.985962
05/04/2019 09:19:09.673000,4.952381,12.142858,10.507824,7.111465,53.621727
05/04/2019 09:36:05.360000,6.857143,12.428572,11.147696,6.462578,53.434044
05/04/2019 09:53:01.331000,2.705882,7.117647,8.433132,5.749599,55.712215
05/04/2019 10:09:57.418000,1.764706,9.0,9.065476,5.11673,57.851528
05/04/2019 10:26:53.635000,2.705882,7.588235,8.559601,4.710842,61.150532
05/04/2019 10:43:49.761000,4.52381,13.333334,10.328659,4.598686,60.250248
05/04/2019 11:00:57.922000,2.476191,7.952382,9.100105,4.710842,59.740597
05/04/2019 11:17:54.098000,1.058824,4.941176,7.800788,4.473183,58.545815
05/04/2019 11:34:50.243000,1.294118,4.941176,7.800788,4.401085,57.85458
05/04/2019 11:51:46.441000,1.0,8.470589,8.306663,4.05127,59.690243
05/04/2019 12:08:42.700000,1.571429,6.857143,8.050714,3.728161,61.655605
05/04/2019 12:25:38.961000,1.470588,4.705883,7.674319,3.896393,60.326542
05/04/2019 12:42:35.137000,1.058824,4.529412,7.579467,4.766918,59.82452
05/04/2019 12:59:31.957000,1.0,4.0,7.105209,6.435875,53.699551
05/04/2019 13:16:31.032000,1.0,3.529412,6.852271,8.457314,47.394524
05/04/2019 13:33:26.656000,1.352941,5.588235,8.211812,10.620277,39.906921
05/04/2019 13:50:21.978000,3.0,8.411765,9.286797,13.063629,37.012283
05/04/2019 14:07:16.958000,1.294118,5.176471,7.674319,13.891434,33.966583
05/04/2019 14:24:11.979000,2.470588,5.352941,8.148577,14.91684,31.619745
05/04/2019 14:41:09.813000,2.764706,6.882353,8.68607,16.364155,28.606089
05/04/2019 14:58:04.401000,4.058824,7.470588,9.508117,19.202713,24.312199
05/04/2019 15:14:58.152000,2.764706,5.235294,8.33828,21.800949,20.486763
05/04/2019 15:32:48.539000,3.411765,6.058824,8.654453,23.307014,18.930342
05/04/2019 15:49:44.956000,3.470588,6.823529,9.318414,23.84108,18.106356
05/04/2019 16:06:38.491000,3.764706,7.529412,9.413266,23.979935,18.113985
05/04/2019 16:23:37.786000,2.941176,6.823529,8.527984,25.133514,18.466469
05/04/2019 16:40:30.768000,1.529412,4.411765,7.642702,26.749062,14.622721
05/04/2019 16:57:23.691000,0.0,2.294118,6.725803,27.566185,14.068818
05/04/2019 17:14:19.588000,0.0,0.941176,6.40963,28.506142,11.604486
05/04/2019 17:31:12.440000,0.0,0.470588,6.156693,27.622261,13.569848
05/04/2019 17:49:14.760000,0.0,0.470588,6.156693,27.622261,10.991074
05/04/2019 18:06:23.665000,0.0,1.470588,6.314779,28.367287,10.501259
05/04/2019 18:23:16.344000,0.0,1.0,6.441248,28.311211,11.142138
05/04/2019 18:40:09.139000,0.235294,2.352941,6.662568,28.690392,12.881666
05/04/2019 18:57:01.821000,0.0,1.411765,6.283161,29.181732,10.360876
05/04/2019 19:13:54.444000,0.0,0.941176,6.156693,29.886703,10.759136
05/04/2019 19:30:46.782000,0.0,1.411765,6.156693,30.506218,9.509422
05/04/2019 19:47:45.042000,0.0,1.764706,6.567716,31.264595,8.717479
05/04/2019 20:04:37.154000,0.0,1.411765,6.283161,32.025635,10.099947
05/04/2019 20:21:29.608000,0.0,1.176471,6.40963,30.727852,9.308003
05/04/2019 20:38:22.702000,0.941176,4.117647,7.073592,27.072174,10.634012
05/04/2019 20:55:21.819000,0.0,1.411765,6.283161,27.566185,10.39292
05/04/2019 21:12:14.532000,0.0,0.941176,6.40963,29.435417,10.057221
05/04/2019 21:29:07.069000,0.0,0.941176,6.156693,30.362022,9.013504
05/04/2019 21:45:59.720000,0.0,2.176471,6.40963,29.603645,8.598459
05/04/2019 22:02:52.804000,0.0,1.470588,6.283161,27.339211,10.331883
05/04/2019 22:19:46.134000,0.0,1.235294,6.156693,25.48333,12.899977
05/04/2019 22:36:39.668000,0.0,2.470588,6.662568,23.854431,12.913711
05/04/2019 22:53:33.292000,0.235294,1.705882,6.40963,23.84108,11.770809
05/04/2019 23:10:27.037000,0.0,2.705882,6.40963,23.696877,15.38262
05/04/2019 23:27:20.940000,0.235294,1.882353,6.40963,23.064011,14.460975
05/04/2019 23:44:27.024000,0.0,1.941176,6.662568,22.492561,15.986877
05/05/2019 00:01:29.980000,0.235294,2.117647,6.536099,21.971848,16.069277
05/05/2019 00:18:27.250000,0.235294,2.235294,6.567716,21.659416,16.282902
