InstrumentName, West Denver PA-II B,,
StartTime, 2019-05-01 00:00:00,,
EndTime, 2019-05-31 23:59:59,,
Date,PM2.5,humidity,temp_f
05/01/2019 00:01:43.691000,3.35,51.0,52.0
05/01/2019 00:03:03.764000,3.24,51.0,52.0
05/01/2019 00:05:43.835000,3.91,51.0,52.0
05/01/2019 00:07:04.875000,3.47,51.0,52.0
05/01/2019 00:09:43.734000,4.53,51.0,52.0
05/01/2019 00:11:04.819000,5.24,51.0,52.0
05/01/2019 00:13:44.862000,5.0,51.0,52.0
05/01/2019 00:15:04.074000,5.72,51.0,52.0
05/01/2019 00:17:43.711000,6.15,51.0,52.0
05/01/2019 00:19:03.615000,5.13,51.0,52.0
05/01/2019 00:21:43.884000,6.11,50.0,52.0
05/01/2019 00:23:04.655000,5.67,50.0,52.0
05/01/2019 00:25:43.765000,5.82,49.0,52.0
05/01/2019 00:27:04.124000,6.17,50.0,52.0
05/01/2019 00:29:45.148000,5.85,50.0,52.0
05/01/2019 00:31:04.005000,5.24,50.0,52.0
05/01/2019 00:33:43.641000,6.2,50.0,52.0
05/01/2019 00:35:03.847000,6.17,50.0,52.0
05/01/2019 00:37:43.869000,7.23,50.0,52.0
05/01/2019 00:39:03.651000,6.67,50.0,52.0
05/01/2019 00:41:44.075000,7.78,51.0,52.0
05/01/2019 00:43:04.921000,7.89,51.0,52.0
05/01/2019 00:45:43.840000,8.43,51.0,52.0
05/01/2019 00:47:03.793000,6.48,50.0,52.0
05/01/2019 00:49:46.732000,6.39,50.0,52.0
05/01/2019 00:51:04.623000,6.61,50.0,52.0
05/01/2019 00:53:43.638000,7.15,50.0,52.0
05/01/2019 00:55:03.670000,7.18,50.0,52.0
05/01/2019 00:57:43.657000,6.62,50.0,52.0
05/01/2019 00:59:04.256000,7.91,51.0,52.0
05/01/2019 01:01:43.816000,7.55,51.0,52.0
05/01/2019 01:03:03.590000,6.38,51.0,52.0
05/01/2019 01:05:43.802000,7.76,51.0,52.0
05/01/2019 01:07:03.689000,7.64,51.0,52.0
05/01/2019 01:09:44.150000,7.77,51.0,52.0
05/01/2019 01:11:04.080000,7.91,51.0,52.0
05/01/2019 01:13:44.305000,8.06,51.0,52.0
05/01/2019 01:15:04.200000,8.43,51.0,52.0
05/01/2019 01:17:43.835000,8.43,51.0,52.0
05/01/2019 01:19:04.367000,8.64,51.0,52.0
05/01/2019 01:21:43.735000,8.64,51.0,52.0
05/01/2019 01:23:03.708000,9.06,51.0,52.0
05/01/2019 01:25:43.900000,9.7,51.0,52.0
05/01/2019 01:27:03.680000,9.04,51.0,52.0
05/01/2019 01:29:43.934000,10.0,51.0,52.0
05/01/2019 01:31:04.050000,9.72,50.0,52.0
05/01/2019 01:33:44.283000,10.67,51.0,52.0
05/01/2019 01:35:03.719000,9.28,51.0,52.0
05/01/2019 01:37:43.834000,9.87,51.0,52.0
05/01/2019 01:39:03.778000,8.26,51.0,52.0
05/01/2019 01:41:44.066000,9.22,51.0,52.0
05/01/2019 01:43:03.765000,9.24,51.0,52.0
05/01/2019 01:45:43.702000,10.2,51.0,52.0
05/01/2019 01:47:03.703000,10.57,51.0,52.0
05/01/2019 01:49:43.943000,10.76,51.0,51.0
05/01/2019 01:51:03.752000,10.15,51.0,51.0
05/01/2019 01:53:44.232000,9.93,51.0,51.0
05/01/2019 01:55:05.278000,9.58,51.0,51.0
05/01/2019 01:57:43.845000,9.58,52.0,51.0
05/01/2019 02:01:44.208000,10.38,52.0,51.0
05/01/2019 02:03:03.727000,9.65,52.0,51.0
05/01/2019 02:05:43.750000,8.87,51.0,51.0
05/01/2019 02:07:04.419000,10.04,51.0,51.0
05/01/2019 02:09:43.939000,9.63,51.0,51.0
05/01/2019 02:11:04.011000,9.18,51.0,51.0
05/01/2019 02:13:44.470000,8.76,52.0,51.0
05/01/2019 02:15:03.854000,8.83,52.0,51.0
05/01/2019 02:17:43.721000,10.28,52.0,51.0
05/01/2019 02:19:03.826000,9.49,51.0,51.0
05/01/2019 02:21:43.743000,9.52,51.0,51.0
05/01/2019 02:23:04.906000,10.0,52.0,51.0
05/01/2019 02:25:32.202000,10.18,52.0,51.0
05/01/2019 02:26:52.388000,9.61,52.0,51.0
05/01/2019 02:29:31.719000,10.04,52.0,51.0
05/01/2019 02:30:52.157000,11.37,52.0,51.0
05/01/2019 02:33:31.636000,10.57,52.0,51.0
05/01/2019 02:34:51.658000,10.71,52.0,51.0
05/01/2019 02:37:32.659000,10.22,52.0,51.0
05/01/2019 02:38:51.713000,11.09,52.0,51.0
05/01/2019 02:41:31.649000,10.31,52.0,51.0
05/01/2019 02:42:51.984000,9.81,52.0,51.0
05/01/2019 02:45:31.693000,9.91,52.0,51.0
05/01/2019 02:46:51.652000,12.12,52.0,51.0
05/01/2019 02:49:31.833000,11.09,52.0,51.0
05/01/2019 02:50:52.147000,12.24,52.0,51.0
05/01/2019 02:53:32.001000,10.36,52.0,51.0
05/01/2019 02:54:51.920000,11.26,52.0,51.0
05/01/2019 02:57:31.735000,12.83,52.0,51.0
05/01/2019 02:58:51.620000,12.72,52.0,51.0
05/01/2019 03:01:31.687000,12.96,53.0,51.0
05/01/2019 03:02:51.687000,13.6,53.0,51.0
05/01/2019 03:05:31.702000,11.8,53.0,51.0
05/01/2019 03:06:52.043000,12.57,53.0,51.0
05/01/2019 03:09:32.128000,12.56,53.0,51.0
05/01/2019 03:10:51.724000,13.6,53.0,50.0
05/01/2019 03:13:32.062000,13.91,53.0,50.0
05/01/2019 03:14:51.690000,14.91,53.0,50.0
05/01/2019 03:17:32.599000,13.78,54.0,50.0
05/01/2019 03:18:52.554000,13.91,54.0,50.0
05/01/2019 03:21:31.750000,14.15,54.0,51.0
05/01/2019 03:22:51.976000,14.09,54.0,51.0
05/01/2019 03:25:32.973000,13.61,54.0,51.0
05/01/2019 03:26:52.247000,15.28,54.0,51.0
05/01/2019 03:29:31.706000,15.71,54.0,51.0
05/01/2019 03:30:51.676000,14.4,54.0,51.0
05/01/2019 03:33:31.759000,13.68,54.0,51.0
05/01/2019 03:34:53.223000,14.93,54.0,51.0
05/01/2019 03:37:31.849000,13.87,54.0,51.0
05/01/2019 03:40:11.830000,15.26,54.0,51.0
05/01/2019 03:41:33.014000,15.54,54.0,51.0
05/01/2019 03:42:51.758000,16.24,54.0,51.0
05/01/2019 03:45:32.083000,15.48,55.0,51.0
05/01/2019 03:46:51.768000,14.15,54.0,51.0
05/01/2019 03:49:32.570000,13.77,54.0,51.0
05/01/2019 03:52:11.804000,11.57,54.0,51.0
05/01/2019 03:53:31.897000,11.7,54.0,51.0
05/01/2019 03:54:51.812000,12.16,54.0,51.0
05/01/2019 03:57:31.814000,11.7,54.0,51.0
05/01/2019 03:58:51.764000,10.7,54.0,51.0
05/01/2019 04:01:31.788000,10.72,54.0,51.0
05/01/2019 04:02:53.011000,11.0,54.0,51.0
05/01/2019 04:05:31.883000,11.24,54.0,50.0
05/01/2019 04:06:51.775000,10.39,54.0,50.0
05/01/2019 04:09:31.908000,10.96,54.0,50.0
05/01/2019 04:10:51.821000,11.26,55.0,50.0
05/01/2019 04:13:31.674000,11.11,55.0,50.0
05/01/2019 04:14:51.879000,12.27,55.0,50.0
05/01/2019 04:17:31.721000,11.39,55.0,50.0
05/01/2019 04:18:51.841000,11.67,55.0,50.0
05/01/2019 04:21:32.414000,10.73,55.0,50.0
05/01/2019 04:22:51.833000,13.72,56.0,50.0
05/01/2019 04:25:33.185000,11.72,56.0,50.0
05/01/2019 04:26:51.739000,13.27,55.0,50.0
05/01/2019 04:29:32.609000,12.24,55.0,50.0
05/01/2019 04:30:52.250000,10.5,55.0,50.0
05/01/2019 04:33:31.764000,11.8,55.0,50.0
05/01/2019 04:34:51.907000,13.32,56.0,50.0
05/01/2019 04:37:32.147000,11.67,55.0,50.0
05/01/2019 04:38:51.729000,11.2,56.0,50.0
05/01/2019 04:41:31.729000,11.13,56.0,50.0
05/01/2019 04:42:52.054000,12.52,56.0,50.0
05/01/2019 04:45:31.733000,12.58,56.0,50.0
05/01/2019 04:46:51.788000,12.63,56.0,50.0
05/01/2019 04:49:31.829000,12.67,56.0,50.0
05/01/2019 04:52:12.237000,11.79,56.0,50.0
05/01/2019 04:53:32.147000,12.22,56.0,50.0
05/01/2019 04:54:51.760000,13.07,56.0,50.0
05/01/2019 04:57:32.420000,12.98,56.0,50.0
