InstrumentName, La Casa,,,,,
07/06/2019 22:00:00.000000,0.1,4.0,54.0,18.0,7.2,0.0
07/06/2019 23:00:00.000000,0.1,4.0,57.0,19.0,7.4,0.0
07/07/2019 00:00:00.000000,0.1,5.0,59.0,19.0,7.5,0.0
07/07/2019 01:00:00.000000,0.1,7.0,61.0,19.0,7.6,0.0
07/07/2019 02:00:00.000000,0.1,7.0,58.0,20.0,7.5,0.0
07/07/2019 03:00:00.000000,0.1,7.0,48.0,17.0,6.4,0.0
07/07/2019 04:00:00.000000,0.2,,37.0,21.0,8.6,0.0
07/07/2019 05:00:00.000000,0.3,17.0,22.0,22.0,9.0,0.0
07/07/2019 06:00:00.000000,0.4,22.0,11.0,23.0,10.3,0.0
07/07/2019 07:00:00.000000,0.2,8.0,28.0,23.0,10.2,
07/07/2019 08:00:00.000000,0.1,4.0,28.0,18.0,7.2,0.0
07/07/2019 09:00:00.000000,0.1,3.0,27.0,14.0,5.5,0.0
07/07/2019 10:00:00.000000,0.1,6.0,34.0,13.0,4.8,0.0
07/07/2019 11:00:00.000000,0.1,7.0,34.0,13.0,4.7,0.0
07/07/2019 12:00:00.000000,0.1,3.0,34.0,13.0,4.9,0.0
07/07/2019 13:00:00.000000,0.1,10.0,32.0,15.0,5.4,0.0
07/07/2019 14:00:00.000000,0.2,13.0,30.0,16.0,6.2,1.0
07/07/2019 15:00:00.000000,0.1,6.0,32.0,15.0,6.1,0.0
07/07/2019 16:00:00.000000,0.1,6.0,35.0,15.0,6.1,0.0
07/07/2019 17:00:00.000000,0.1,6.0,39.0,15.0,6.4,0.0
07/07/2019 18:00:00.000000,0.1,5.0,52.0,16.0,6.8,0.0
07/07/2019 19:00:00.000000,0.1,4.0,50.0,16.0,6.8,0.0
07/07/2019 20:00:00.000000,0.1,5.0,60.0,18.0,6.8,0.0
07/07/2019 21:00:00.000000,0.1,5.0,57.0,17.0,6.3,0.0
07/07/2019 22:00:00.000000,0.1,4.0,56.0,16.0,6.0,0.0
07/07/2019 23:00:00.000000,0.1,7.0,53.0,16.0,5.8,0.0
07/08/2019 00:00:00.000000,0.1,7.0,48.0,13.0,4.6,0.0
07/08/2019 01:00:00.000000,0.2,11.0,45.0,13.0,4.6,0.0
07/08/2019 02:00:00.000000,0.2,9.0,41.0,17.0,7.3,0.0
07/08/2019 03:00:00.000000,0.1,14.0,38.0,25.0,9.7,0.0
07/08/2019 04:00:00.000000,0.1,,37.0,20.0,7.5,0.0
07/08/2019 05:00:00.000000,0.1,8.0,35.0,16.0,6.3,0.0
07/08/2019 06:00:00.000000,0.1,9.0,31.0,14.0,5.8,0.0
07/08/2019 07:00:00.000000,0.1,17.0,23.0,14.0,5.9,
07/08/2019 08:00:00.000000,0.1,11.0,23.0,13.0,5.6,0.0
07/08/2019 09:00:00.000000,,,24.0,13.0,5.6,
07/08/2019 11:00:00.000000,0.1,11.0,,,,0.0
07/08/2019 12:00:00.000000,0.2,12.0,16.0,15.0,5.9,0.0
07/08/2019 13:00:00.000000,0.2,16.0,15.0,18.0,5.9,0.0
07/08/2019 14:00:00.000000,0.2,15.0,17.0,18.0,5.8,0.0
07/08/2019 15:00:00.000000,0.2,14.0,22.0,20.0,5.9,0.0
07/08/2019 16:00:00.000000,0.1,11.0,22.0,20.0,5.9,0.0
07/08/2019 17:00:00.000000,0.2,13.0,33.0,24.0,6.0,0.0
07/08/2019 18:00:00.000000,0.2,15.0,35.0,26.0,6.0,0.0
07/08/2019 19:00:00.000000,0.1,6.0,39.0,21.0,5.4,0.0
07/08/2019 20:00:00.000000,0.1,4.0,42.0,18.0,4.7,0.0
07/08/2019 21:00:00.000000,0.1,9.0,42.0,16.0,4.1,0.0
07/08/2019 22:00:00.000000,0.1,9.0,44.0,17.0,4.1,0.0
07/08/2019 23:00:00.000000,0.1,6.0,45.0,18.0,4.1,0.0
07/09/2019 00:00:00.000000,0.1,5.0,45.0,13.0,3.9,0.0
07/09/2019 01:00:00.000000,0.2,8.0,45.0,13.0,3.9,0.0
07/09/2019 02:00:00.000000,0.2,12.0,42.0,19.0,4.2,0.0
07/09/2019 03:00:00.000000,0.1,9.0,40.0,22.0,4.8,0.0
07/09/2019 04:00:00.000000,0.2,,32.0,23.0,5.4,0.0
07/09/2019 05:00:00.000000,0.2,15.0,24.0,23.0,5.8,0.0
07/09/2019 06:00:00.000000,0.1,18.0,20.0,20.0,5.6,0.0
07/09/2019 07:00:00.000000,0.1,10.0,21.0,18.0,5.3,
07/09/2019 08:00:00.000000,0.1,7.0,21.0,18.0,4.9,0.0
07/09/2019 09:00:00.000000,0.1,11.0,19.0,14.0,4.8,0.0
07/09/2019 10:00:00.000000,0.1,14.0,16.0,14.0,4.8,0.0
07/09/2019 11:00:00.000000,0.1,13.0,17.0,14.0,4.8,0.0
07/09/2019 12:00:00.000000,0.3,20.0,11.0,17.0,5.1,0.0
07/09/2019 13:00:00.000000,0.5,26.0,13.0,27.0,5.7,1.0
07/09/2019 14:00:00.000000,0.3,19.0,16.0,27.0,5.8,0.0
07/09/2019 15:00:00.000000,0.2,12.0,20.0,26.0,5.7,0.0
07/09/2019 16:00:00.000000,0.1,9.0,38.0,23.0,5.4,0.0
07/09/2019 17:00:00.000000,0.1,6.0,32.0,19.0,4.9,0.0
07/09/2019 18:00:00.000000,0.1,6.0,40.0,17.0,4.8,0.0
07/09/2019 19:00:00.000000,0.1,,46.0,15.0,4.7,0.0
07/09/2019 20:00:00.000000,0.1,,53.0,17.0,4.8,0.0
07/09/2019 21:00:00.000000,0.1,5.0,56.0,19.0,4.8,0.0
07/09/2019 22:00:00.000000,0.1,6.0,53.0,19.0,4.9,0.0
07/09/2019 23:00:00.000000,0.1,8.0,53.0,18.0,4.7,0.0
07/10/2019 00:00:00.000000,0.1,6.0,51.0,15.0,4.1,0.0
07/10/2019 01:00:00.000000,0.1,7.0,49.0,15.0,4.0,0.0
07/10/2019 02:00:00.000000,0.1,11.0,44.0,15.0,4.1,0.0
07/10/2019 03:00:00.000000,0.1,12.0,41.0,20.0,4.4,0.0
07/10/2019 04:00:00.000000,0.1,,39.0,25.0,5.5,0.0
07/10/2019 05:00:00.000000,0.1,6.0,36.0,28.0,5.9,0.0
07/10/2019 06:00:00.000000,0.1,6.0,36.0,29.0,6.1,0.0
07/10/2019 07:00:00.000000,0.1,4.0,36.0,28.0,6.1,
07/10/2019 08:00:00.000000,0.1,4.0,34.0,24.0,6.1,0.0
07/10/2019 09:00:00.000000,0.1,9.0,33.0,21.0,5.8,0.0
07/10/2019 10:00:00.000000,0.1,19.0,29.0,21.0,5.7,0.0
07/10/2019 11:00:00.000000,0.2,25.0,19.0,27.0,6.4,0.0
07/10/2019 12:00:00.000000,0.2,25.0,14.0,33.0,7.0,0.0
07/10/2019 13:00:00.000000,0.1,11.0,25.0,27.0,6.7,0.0
07/10/2019 14:00:00.000000,0.1,8.0,25.0,23.0,6.4,0.0
07/10/2019 15:00:00.000000,0.2,10.0,33.0,22.0,6.5,0.0
07/10/2019 16:00:00.000000,0.2,7.0,35.0,21.0,6.6,0.0
07/10/2019 17:00:00.000000,0.4,4.0,42.0,24.0,6.7,0.0
07/10/2019 18:00:00.000000,0.1,4.0,53.0,22.0,6.4,0.0
07/10/2019 19:00:00.000000,0.1,4.0,54.0,22.0,6.3,0.0
07/10/2019 20:00:00.000000,0.1,4.0,53.0,23.0,6.2,0.0
07/10/2019 21:00:00.000000,0.1,4.0,54.0,23.0,6.2,0.0
07/10/2019 22:00:00.000000,0.1,6.0,54.0,25.0,6.2,0.0
07/10/2019 23:00:00.000000,0.1,7.0,55.0,25.0,6.2,0.0
07/11/2019 00:00:00.000000,0.1,6.0,54.0,25.0,6.2,0.0
07/11/2019 01:00:00.000000,0.1,6.0,53.0,24.0,6.2,0.0
07/11/2019 02:00:00.000000,0.1,9.0,50.0,24.0,6.2,0.0
07/11/2019 03:00:00.000000,0.2,13.0,46.0,32.0,8.4,1.0
07/11/2019 04:00:00.000000,0.1,,46.0,31.0,7.7,0.0
07/11/2019 05:00:00.000000,0.1,7.0,43.0,31.0,7.3,0.0
07/11/2019 06:00:00.000000,0.1,6.0,40.0,31.0,7.1,0.0
07/11/2019 07:00:00.000000,0.1,8.0,39.0,29.0,7.2,
07/11/2019 08:00:00.000000,0.2,9.0,37.0,28.0,7.2,0.0
07/11/2019 09:00:00.000000,0.1,6.0,35.0,26.0,7.7,0.0
07/11/2019 10:00:00.000000,0.1,7.0,32.0,23.0,7.7,0.0
07/11/2019 11:00:00.000000,0.2,12.0,28.0,23.0,8.0,0.0
07/11/2019 12:00:00.000000,0.2,14.0,24.0,24.0,8.3,0.0
07/11/2019 13:00:00.000000,0.3,18.0,23.0,27.0,8.4,0.0
07/11/2019 14:00:00.000000,0.3,18.0,28.0,30.0,8.5,0.0
07/11/2019 15:00:00.000000,0.2,11.0,34.0,28.0,8.1,0.0
07/11/2019 16:00:00.000000,0.1,12.0,43.0,37.0,8.2,0.0
07/11/2019 17:00:00.000000,0.2,18.0,39.0,38.0,8.3,0.0
07/11/2019 18:00:00.000000,0.1,9.0,43.0,34.0,7.8,0.0
07/11/2019 19:00:00.000000,0.1,7.0,45.0,29.0,6.7,0.0
07/11/2019 20:00:00.000000,0.1,5.0,49.0,29.0,6.2,0.0
07/11/2019 21:00:00.000000,0.1,5.0,50.0,22.0,5.9,0.0
07/11/2019 22:00:00.000000,0.1,6.0,52.0,24.0,5.8,0.0
07/11/2019 23:00:00.000000,0.1,7.0,53.0,25.0,6.1,0.0
07/12/2019 00:00:00.000000,0.1,7.0,52.0,25.0,6.2,0.0
07/12/2019 01:00:00.000000,0.1,20.0,48.0,27.0,6.3,0.0
07/12/2019 02:00:00.000000,0.3,26.0,36.0,29.0,6.5,0.0
07/12/2019 03:00:00.000000,0.1,6.0,43.0,30.0,6.4,0.0
07/12/2019 04:00:00.000000,0.1,,39.0,23.0,5.4,0.0
07/12/2019 05:00:00.000000,0.1,7.0,37.0,18.0,4.9,0.0
07/12/2019 06:00:00.000000,0.1,5.0,36.0,15.0,4.6,0.0
07/12/2019 07:00:00.000000,0.1,9.0,34.0,16.0,4.9,
07/12/2019 08:00:00.000000,0.1,5.0,35.0,16.0,4.9,0.0
07/12/2019 09:00:00.000000,0.1,5.0,34.0,16.0,4.5,0.0
07/12/2019 10:00:00.000000,0.1,8.0,33.0,15.0,4.4,0.0
07/12/2019 11:00:00.000000,0.1,7.0,31.0,15.0,4.5,0.0
07/12/2019 12:00:00.000000,0.2,11.0,31.0,16.0,4.8,0.0
07/12/2019 13:00:00.000000,0.3,23.0,27.0,20.0,5.3,0.0
07/12/2019 14:00:00.000000,0.3,21.0,26.0,28.0,5.7,0.0
07/12/2019 15:00:00.000000,0.3,29.0,24.0,41.0,6.8,0.0
07/12/2019 16:00:00.000000,0.3,25.0,30.0,50.0,7.6,2.0
07/12/2019 17:00:00.000000,0.1,12.0,37.0,44.0,7.3,0.0
07/12/2019 18:00:00.000000,0.2,9.0,62.0,44.0,7.6,0.0
07/12/2019 19:00:00.000000,0.1,7.0,69.0,44.0,8.0,0.0
07/12/2019 20:00:00.000000,0.1,7.0,73.0,41.0,8.1,0.0
07/12/2019 21:00:00.000000,0.1,6.0,72.0,41.0,7.8,0.0
07/12/2019 22:00:00.000000,0.1,6.0,59.0,32.0,6.5,0.0
07/12/2019 23:00:00.000000,0.2,7.0,62.0,27.0,6.0,0.0
07/13/2019 00:00:00.000000,0.1,10.0,55.0,26.0,5.8,0.0
07/13/2019 01:00:00.000000,0.1,7.0,51.0,22.0,4.9,0.0
07/13/2019 02:00:00.000000,0.1,8.0,44.0,19.0,4.5,0.0
07/13/2019 03:00:00.000000,0.2,13.0,35.0,18.0,4.5,0.0
07/13/2019 04:00:00.000000,0.3,,33.0,18.0,5.6,0.0
07/13/2019 05:00:00.000000,0.3,17.0,24.0,22.0,7.1,0.0
07/13/2019 06:00:00.000000,0.2,17.0,26.0,24.0,7.8,0.0
07/13/2019 07:00:00.000000,0.3,19.0,22.0,22.0,7.9,
07/13/2019 08:00:00.000000,0.2,13.0,23.0,21.0,7.9,0.0
07/13/2019 09:00:00.000000,0.1,9.0,25.0,19.0,6.5,0.0
07/13/2019 10:00:00.000000,0.1,8.0,24.0,18.0,6.0,0.0
07/13/2019 11:00:00.000000,0.1,11.0,23.0,18.0,6.1,0.0
07/13/2019 12:00:00.000000,0.2,15.0,23.0,23.0,7.0,0.0
07/13/2019 13:00:00.000000,0.2,14.0,22.0,30.0,7.9,0.0
07/13/2019 14:00:00.000000,0.2,12.0,23.0,30.0,8.1,0.0
07/13/2019 15:00:00.000000,0.2,12.0,29.0,31.0,8.2,0.0
07/13/2019 16:00:00.000000,0.2,19.0,37.0,35.0,8.8,0.0
07/13/2019 17:00:00.000000,0.2,12.0,42.0,32.0,8.7,0.0
07/13/2019 18:00:00.000000,0.1,5.0,62.0,28.0,8.0,0.0
07/13/2019 19:00:00.000000,,,62.0,28.0,8.0,
07/15/2019 16:00:00.000000,0.2,15.0,,,,0.0
07/15/2019 17:00:00.000000,0.2,14.0,,28.0,6.4,0.0
07/15/2019 18:00:00.000000,0.2,10.0,53.0,30.0,6.6,0.0
07/15/2019 19:00:00.000000,0.2,9.0,55.0,33.0,6.9,0.0
07/15/2019 20:00:00.000000,0.1,9.0,52.0,34.0,7.0,0.0
07/15/2019 21:00:00.000000,0.1,12.0,48.0,34.0,6.9,0.0
07/15/2019 22:00:00.000000,0.1,10.0,46.0,31.0,6.4,0.0
07/15/2019 23:00:00.000000,0.1,6.0,45.0,26.0,6.3,0.0
07/16/2019 00:00:00.000000,0.1,8.0,42.0,20.0,5.7,0.0
07/16/2019 01:00:00.000000,0.1,8.0,40.0,18.0,5.7,0.0
07/16/2019 02:00:00.000000,0.1,10.0,38.0,18.0,6.0,0.0
07/16/2019 03:00:00.000000,0.2,10.0,36.0,18.0,6.2,0.0
07/16/2019 04:00:00.000000,0.1,,34.0,18.0,6.3,0.0
07/16/2019 05:00:00.000000,0.2,11.0,32.0,19.0,6.6,0.0
07/16/2019 06:00:00.000000,0.1,8.0,30.0,20.0,6.9,0.0
07/16/2019 07:00:00.000000,0.1,5.0,30.0,19.0,6.9,
07/16/2019 08:00:00.000000,0.1,12.0,30.0,20.0,6.9,0.0
07/16/2019 09:00:00.000000,0.1,14.0,23.0,19.0,6.5,0.0
07/16/2019 10:00:00.000000,0.1,7.0,21.0,18.0,6.5,0.0
07/16/2019 11:00:00.000000,0.1,11.0,18.0,18.0,6.8,0.0
07/16/2019 12:00:00.000000,0.2,12.0,15.0,18.0,6.8,1.0
07/16/2019 13:00:00.000000,0.3,16.0,16.0,19.0,6.8,1.0
07/16/2019 14:00:00.000000,0.2,13.0,16.0,19.0,6.6,0.0
07/16/2019 15:00:00.000000,0.3,28.0,16.0,36.0,7.2,1.0
07/16/2019 16:00:00.000000,0.3,24.0,19.0,36.0,7.2,1.0
07/16/2019 17:00:00.000000,0.2,16.0,35.0,38.0,9.1,0.0
07/16/2019 18:00:00.000000,0.2,23.0,46.0,47.0,10.3,2.0
07/16/2019 19:00:00.000000,0.2,12.0,59.0,45.0,9.5,1.0
07/16/2019 20:00:00.000000,0.1,5.0,59.0,32.0,7.5,0.0
07/16/2019 21:00:00.000000,,11.0,55.0,26.0,6.4,
07/16/2019 22:00:00.000000,0.1,6.0,58.0,24.0,5.9,0.0
07/16/2019 23:00:00.000000,0.1,7.0,60.0,20.0,5.6,0.0
07/17/2019 00:00:00.000000,0.1,6.0,58.0,19.0,5.1,0.0
07/17/2019 01:00:00.000000,0.1,7.0,57.0,21.0,4.8,0.0
07/17/2019 02:00:00.000000,0.1,8.0,55.0,18.0,4.7,0.0
07/17/2019 03:00:00.000000,0.1,9.0,52.0,16.0,4.6,0.0
07/17/2019 04:00:00.000000,0.1,,49.0,15.0,4.4,0.0
07/17/2019 05:00:00.000000,0.1,7.0,47.0,14.0,4.2,0.0
07/17/2019 06:00:00.000000,0.1,5.0,45.0,13.0,4.1,0.0
07/17/2019 07:00:00.000000,0.1,3.0,45.0,13.0,4.1,
07/17/2019 08:00:00.000000,0.1,6.0,45.0,13.0,4.1,0.0
07/17/2019 09:00:00.000000,0.1,5.0,43.0,14.0,4.0,0.0
07/17/2019 10:00:00.000000,0.1,6.0,41.0,14.0,4.1,0.0
07/17/2019 11:00:00.000000,0.1,9.0,35.0,13.0,4.1,0.0
07/17/2019 12:00:00.000000,0.3,24.0,22.0,16.0,4.2,0.0
07/17/2019 13:00:00.000000,0.5,31.0,12.0,27.0,5.3,1.0
07/17/2019 14:00:00.000000,,22.0,22.0,37.0,6.3,0.0
07/17/2019 15:00:00.000000,0.4,16.0,29.0,35.0,6.5,0.0
07/17/2019 16:00:00.000000,0.1,6.0,33.0,29.0,6.6,0.0
07/17/2019 17:00:00.000000,0.1,8.0,54.0,29.0,7.3,0.0
07/17/2019 18:00:00.000000,0.1,9.0,60.0,29.0,7.7,0.0
07/17/2019 20:00:00.000000,0.1,9.0,58.0,28.0,7.7,0.0
07/17/2019 21:00:00.000000,0.1,7.0,61.0,26.0,7.5,0.0
07/17/2019 22:00:00.000000,0.1,5.0,63.0,24.0,7.6,0.0
07/17/2019 23:00:00.000000,0.1,8.0,64.0,26.0,8.0,0.0
07/18/2019 00:00:00.000000,0.1,5.0,64.0,27.0,7.9,0.0
07/18/2019 01:00:00.000000,0.1,6.0,64.0,25.0,7.9,0.0
07/18/2019 02:00:00.000000,0.1,6.0,62.0,23.0,7.5,0.0
07/18/2019 03:00:00.000000,0.1,8.0,57.0,22.0,7.3,0.0
07/18/2019 04:00:00.000000,0.1,,52.0,21.0,7.1,0.0
07/18/2019 05:00:00.000000,0.2,11.0,46.0,20.0,7.1,0.0
07/18/2019 06:00:00.000000,0.2,13.0,39.0,21.0,7.4,0.0
07/18/2019 07:00:00.000000,0.2,15.0,26.0,21.0,7.7,
07/18/2019 08:00:00.000000,0.2,12.0,30.0,21.0,7.7,0.0
07/18/2019 09:00:00.000000,0.1,15.0,24.0,21.0,8.5,0.0
07/18/2019 10:00:00.000000,0.2,29.0,19.0,24.0,9.1,0.0
07/18/2019 11:00:00.000000,0.2,26.0,17.0,24.0,9.2,0.0
07/18/2019 12:00:00.000000,0.2,24.0,13.0,23.0,9.2,0.0
