InstrumentName, I-25 Denver,,
StartTime, 2019-07-01 00:00:00,,
EndTime, 2019-07-31 23:59:59,,
Date,CO,NO2,PM2.5
07/01/2019 00:00:00.000000,0.5,18.0,7.8
07/01/2019 01:00:00.000000,0.3,16.0,5.7
07/01/2019 02:00:00.000000,0.4,25.0,6.3
07/01/2019 03:00:00.000000,0.3,19.0,6.7
07/01/2019 04:00:00.000000,0.8,,6.7
07/01/2019 05:00:00.000000,0.3,18.0,7.3
07/01/2019 06:00:00.000000,0.2,14.0,6.3
07/01/2019 07:00:00.000000,,,5.5
07/01/2019 08:00:00.000000,,,11.7
07/01/2019 09:00:00.000000,0.2,13.0,9.8
07/01/2019 10:00:00.000000,,,9.9
07/01/2019 11:00:00.000000,0.6,26.0,10.3
07/01/2019 12:00:00.000000,0.8,29.0,10.8
07/01/2019 13:00:00.000000,,28.0,10.8
07/01/2019 14:00:00.000000,0.5,27.0,7.9
07/01/2019 15:00:00.000000,0.5,27.0,7.9
07/01/2019 16:00:00.000000,0.3,20.0,7.5
07/01/2019 17:00:00.000000,0.3,15.0,8.0
07/01/2019 18:00:00.000000,0.2,15.0,7.0
07/01/2019 19:00:00.000000,0.2,9.0,6.4
07/01/2019 20:00:00.000000,0.2,14.0,7.4
07/01/2019 21:00:00.000000,0.3,20.0,7.4
07/01/2019 22:00:00.000000,0.5,24.0,6.9
07/01/2019 23:00:00.000000,0.4,21.0,6.3
07/02/2019 00:00:00.000000,0.3,22.0,5.6
07/02/2019 01:00:00.000000,0.5,27.0,5.5
07/02/2019 02:00:00.000000,0.3,15.0,5.5
07/02/2019 03:00:00.000000,0.2,11.0,4.5
07/02/2019 04:00:00.000000,0.2,,4.5
07/02/2019 05:00:00.000000,0.2,13.0,4.4
07/02/2019 06:00:00.000000,0.2,9.0,5.0
07/02/2019 07:00:00.000000,,,5.2
07/02/2019 08:00:00.000000,0.2,11.0,5.7
07/02/2019 09:00:00.000000,0.3,15.0,6.5
07/02/2019 10:00:00.000000,0.5,21.0,6.5
07/02/2019 11:00:00.000000,,,7.3
07/02/2019 13:00:00.000000,0.2,12.0,7.6
07/02/2019 14:00:00.000000,0.2,11.0,7.6
07/02/2019 15:00:00.000000,0.1,13.0,5.8
07/02/2019 16:00:00.000000,0.2,15.0,5.3
07/02/2019 17:00:00.000000,0.2,11.0,5.4
07/02/2019 18:00:00.000000,0.1,13.0,4.7
07/02/2019 19:00:00.000000,0.3,24.0,5.5
07/02/2019 20:00:00.000000,0.3,21.0,6.6
07/02/2019 21:00:00.000000,0.1,7.0,4.8
07/02/2019 22:00:00.000000,0.2,10.0,3.6
07/02/2019 23:00:00.000000,0.3,19.0,3.6
07/03/2019 00:00:00.000000,0.2,18.0,2.5
07/03/2019 01:00:00.000000,0.2,13.0,2.2
07/03/2019 02:00:00.000000,0.2,12.0,2.2
07/03/2019 03:00:00.000000,0.4,13.0,5.8
07/03/2019 04:00:00.000000,0.8,,5.8
07/03/2019 05:00:00.000000,0.4,28.0,7.2
07/03/2019 06:00:00.000000,0.5,30.0,7.2
07/03/2019 07:00:00.000000,,,7.1
07/03/2019 08:00:00.000000,0.2,21.0,5.9
07/03/2019 09:00:00.000000,0.1,23.0,5.9
07/03/2019 10:00:00.000000,0.2,26.0,5.3
07/03/2019 11:00:00.000000,,,5.6
07/03/2019 12:00:00.000000,0.7,27.0,7.6
07/03/2019 13:00:00.000000,,,7.6
07/03/2019 14:00:00.000000,0.4,26.0,5.5
07/03/2019 15:00:00.000000,,,5.5
07/03/2019 17:00:00.000000,0.2,8.0,2.6
07/03/2019 18:00:00.000000,0.2,7.0,2.6
07/03/2019 19:00:00.000000,,9.0,2.6
07/03/2019 20:00:00.000000,,11.0,2.5
07/03/2019 21:00:00.000000,0.1,7.0,2.2
07/03/2019 22:00:00.000000,0.1,5.0,2.2
07/03/2019 23:00:00.000000,0.1,5.0,2.0
07/04/2019 00:00:00.000000,0.1,4.0,1.9
07/04/2019 01:00:00.000000,0.3,21.0,1.9
07/04/2019 02:00:00.000000,0.3,19.0,2.9
07/04/2019 03:00:00.000000,0.5,15.0,2.9
07/04/2019 04:00:00.000000,0.5,,3.3
07/04/2019 05:00:00.000000,0.3,17.0,3.5
07/04/2019 06:00:00.000000,0.3,18.0,4.2
07/04/2019 07:00:00.000000,,,4.2
07/04/2019 08:00:00.000000,0.3,19.0,5.3
07/04/2019 09:00:00.000000,0.3,19.0,5.3
07/04/2019 10:00:00.000000,0.3,20.0,6.3
07/04/2019 11:00:00.000000,0.3,12.0,6.0
07/04/2019 12:00:00.000000,0.2,9.0,6.7
07/04/2019 13:00:00.000000,0.3,10.0,7.5
07/04/2019 14:00:00.000000,0.2,9.0,7.5
07/04/2019 15:00:00.000000,0.2,9.0,10.3
07/04/2019 16:00:00.000000,0.2,8.0,10.3
07/04/2019 17:00:00.000000,0.2,10.0,10.5
07/04/2019 18:00:00.000000,0.2,8.0,12.0
07/04/2019 19:00:00.000000,,,12.7
07/08/2019 18:00:00.000000,0.4,33.0,3.7
07/08/2019 19:00:00.000000,0.3,23.0,3.7
07/08/2019 20:00:00.000000,0.2,15.0,3.7
07/08/2019 21:00:00.000000,0.2,14.0,3.2
07/08/2019 22:00:00.000000,0.3,12.0,3.2
07/08/2019 23:00:00.000000,0.2,9.0,2.4
07/09/2019 00:00:00.000000,0.4,17.0,2.4
07/09/2019 01:00:00.000000,0.3,15.0,2.8
07/09/2019 02:00:00.000000,0.2,14.0,3.1
07/09/2019 03:00:00.000000,0.3,22.0,3.9
07/09/2019 04:00:00.000000,0.5,,4.9
07/09/2019 05:00:00.000000,0.3,27.0,6.1
07/09/2019 06:00:00.000000,0.2,20.0,6.1
07/09/2019 07:00:00.000000,,,5.4
07/09/2019 08:00:00.000000,0.1,10.0,4.2
07/09/2019 09:00:00.000000,0.2,16.0,4.3
07/09/2019 10:00:00.000000,0.4,27.0,4.3
07/09/2019 11:00:00.000000,0.7,30.0,5.4
07/09/2019 12:00:00.000000,0.5,24.0,5.4
07/09/2019 13:00:00.000000,0.3,18.0,5.1
07/09/2019 14:00:00.000000,0.3,21.0,5.1
07/09/2019 15:00:00.000000,0.1,12.0,4.2
07/09/2019 16:00:00.000000,0.2,12.0,4.3
07/09/2019 17:00:00.000000,0.3,18.0,3.9
07/09/2019 18:00:00.000000,0.2,,3.7
07/09/2019 19:00:00.000000,0.2,15.0,3.4
07/09/2019 20:00:00.000000,0.3,21.0,3.4
07/09/2019 21:00:00.000000,0.3,21.0,3.3
07/09/2019 22:00:00.000000,0.2,12.0,3.1
07/09/2019 23:00:00.000000,0.3,15.0,2.3
07/10/2019 00:00:00.000000,0.5,24.0,2.5
07/10/2019 01:00:00.000000,0.5,24.0,2.6
07/10/2019 02:00:00.000000,0.5,21.0,3.1
07/10/2019 03:00:00.000000,0.1,8.0,3.1
07/10/2019 04:00:00.000000,0.2,,4.8
07/10/2019 05:00:00.000000,0.1,10.0,4.8
07/10/2019 06:00:00.000000,0.1,9.0,5.3
07/10/2019 07:00:00.000000,,,5.7
07/10/2019 08:00:00.000000,0.1,13.0,5.4
07/10/2019 09:00:00.000000,0.2,19.0,5.4
07/10/2019 10:00:00.000000,0.4,26.0,5.4
07/10/2019 11:00:00.000000,0.7,29.0,7.4
07/10/2019 12:00:00.000000,0.1,9.0,6.2
07/10/2019 13:00:00.000000,0.2,14.0,6.1
07/10/2019 14:00:00.000000,0.2,11.0,6.2
07/10/2019 15:00:00.000000,0.2,11.0,6.3
07/10/2019 16:00:00.000000,0.2,11.0,5.7
07/10/2019 17:00:00.000000,0.2,7.0,5.7
07/10/2019 18:00:00.000000,0.2,10.0,5.2
07/10/2019 19:00:00.000000,0.2,12.0,5.0
07/10/2019 20:00:00.000000,0.2,12.0,4.5
07/10/2019 21:00:00.000000,0.3,18.0,4.5
07/10/2019 22:00:00.000000,0.2,11.0,4.5
07/10/2019 23:00:00.000000,0.1,6.0,4.1
07/11/2019 00:00:00.000000,0.1,8.0,3.9
07/11/2019 01:00:00.000000,0.4,25.0,4.2
07/11/2019 02:00:00.000000,0.5,21.0,5.4
07/11/2019 03:00:00.000000,0.5,18.0,5.5
07/11/2019 04:00:00.000000,0.4,,5.7
07/11/2019 05:00:00.000000,0.3,18.0,5.7
07/11/2019 06:00:00.000000,0.2,20.0,6.2
07/11/2019 07:00:00.000000,,,7.0
07/11/2019 08:00:00.000000,0.2,15.0,7.5
07/11/2019 09:00:00.000000,0.2,18.0,7.5
07/11/2019 10:00:00.000000,0.5,28.0,8.6
07/11/2019 11:00:00.000000,0.7,37.0,8.6
07/11/2019 12:00:00.000000,0.6,31.0,8.3
07/11/2019 13:00:00.000000,0.5,28.0,8.3
07/11/2019 14:00:00.000000,0.4,24.0,7.9
07/11/2019 15:00:00.000000,0.3,21.0,7.7
07/11/2019 16:00:00.000000,0.3,20.0,7.4
07/11/2019 17:00:00.000000,0.2,16.0,7.4
07/11/2019 18:00:00.000000,0.2,12.0,5.9
07/11/2019 19:00:00.000000,0.3,14.0,5.9
07/11/2019 20:00:00.000000,0.6,32.0,5.5
07/11/2019 21:00:00.000000,0.5,28.0,4.5
07/11/2019 22:00:00.000000,0.2,10.0,4.5
07/11/2019 23:00:00.000000,0.1,6.0,4.5
07/12/2019 00:00:00.000000,0.3,11.0,4.5
07/12/2019 01:00:00.000000,0.6,28.0,5.1
07/12/2019 02:00:00.000000,0.3,15.0,5.8
