InstrumentName, La Casa NCORE,,,,
StartTime, 2019-07-01 00:00:00,,,,
EndTime, 2019-07-31 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 Total Atmospheric
07/02/2019 07:30:00.000000,0.19056,11.068078,0.02525,14.608395,5.485742
07/02/2019 07:31:00.000000,0.190978,11.112834,0.024983,14.651898,5.523681
07/02/2019 07:32:00.000000,0.191883,11.018687,0.024433,14.477966,5.572389
07/02/2019 07:33:00.000000,0.202826,11.208967,0.024317,14.19971,5.579536
07/02/2019 07:34:00.000000,0.208299,11.734556,0.02405,14.7145,5.54939
07/02/2019 07:35:00.000000,0.204093,11.157792,0.024183,14.162702,5.514883
07/02/2019 07:36:00.000000,0.199658,10.263672,0.024133,13.924851,5.512976
07/02/2019 07:37:00.000000,0.179395,9.683782,0.024367,14.199469,5.57683
07/02/2019 07:38:00.000000,0.192261,9.342457,0.024867,14.661551,5.598
07/02/2019 07:39:00.000000,0.190332,9.238198,0.025183,14.165747,5.695013
07/02/2019 07:40:00.000000,0.190461,9.261067,0.02425,14.806465,5.750985
07/02/2019 07:41:00.000000,0.19565,9.068066,0.0231,14.591061,5.752287
07/02/2019 07:42:00.000000,0.195909,8.976762,0.023067,14.276045,5.728105
07/02/2019 07:43:00.000000,0.1882,8.946812,0.023933,15.02862,5.647539
07/02/2019 07:44:00.000000,0.18815,9.174302,0.024633,15.287232,5.612334
07/02/2019 07:45:00.000000,0.19293,9.514677,0.023783,15.56517,5.664107
07/02/2019 07:46:00.000000,0.193341,9.920408,0.02365,14.974735,5.712879
07/02/2019 07:47:00.000000,0.198912,11.09643,0.0236,15.082594,5.747412
07/02/2019 07:48:00.000000,0.201865,12.403866,0.0225,14.948773,5.700299
07/02/2019 07:49:00.000000,0.190589,12.586325,0.02145,14.417479,5.712879
07/02/2019 07:50:00.000000,0.20188,19.592328,0.017633,14.509824,5.749265
07/02/2019 07:51:00.000000,0.224474,26.184807,0.013567,14.248974,5.703457
07/02/2019 07:52:00.000000,0.224306,23.576753,0.015533,14.664005,5.684612
07/02/2019 07:53:00.000000,0.222636,19.676329,0.0189,15.04747,5.679245
07/02/2019 07:54:00.000000,0.218032,16.345709,0.020267,14.861762,5.640938
07/02/2019 07:55:00.000000,0.211116,15.226995,0.019633,15.055767,5.592013
07/02/2019 07:56:00.000000,0.212021,15.545927,0.01855,14.795695,5.537659
07/02/2019 07:57:00.000000,0.207954,15.72866,0.018283,14.642049,5.483433
07/02/2019 07:58:00.000000,0.211002,15.610269,0.018617,15.055729,5.417527
07/02/2019 07:59:00.000000,0.210889,15.426227,0.018933,15.138472,5.402188
07/02/2019 08:00:00.000000,0.212942,15.495226,0.019283,14.962638,5.349404
07/02/2019 08:01:00.000000,0.219327,15.915873,0.0178,14.759611,5.249208
07/02/2019 08:02:00.000000,0.226873,17.5489,0.0163,14.472498,5.171743
07/02/2019 08:03:00.000000,0.218668,19.105951,0.015433,13.447482,5.103088
07/02/2019 08:04:00.000000,0.207726,19.748574,0.0155,13.976533,5.033339
07/02/2019 08:05:00.000000,0.194519,18.768936,0.017433,13.327097,5.025643
07/02/2019 08:06:00.000000,0.194565,19.556222,0.017683,13.201203,5.02116
07/02/2019 08:07:00.000000,0.202246,19.545351,0.01815,13.45985,5.011388
07/02/2019 08:08:00.000000,0.18135,13.769367,0.023933,13.688122,4.97722
07/02/2019 08:09:00.000000,0.171705,11.746484,0.027267,13.014083,4.939114
07/02/2019 08:10:00.000000,0.155175,10.578905,0.028583,13.098105,4.852309
07/02/2019 08:11:00.000000,0.158299,10.798415,0.029233,13.251029,4.826905
07/02/2019 08:12:00.000000,0.156392,11.04513,0.028917,13.205575,4.819119
07/02/2019 08:13:00.000000,0.153657,11.080716,0.028417,13.506141,4.82371
07/02/2019 08:14:00.000000,0.160321,11.387476,0.028217,14.2075,4.855526
07/02/2019 08:15:00.000000,0.163083,11.784788,0.027967,13.530379,4.863823
07/02/2019 08:16:00.000000,0.174181,11.905496,0.027367,13.115044,4.848981
07/02/2019 08:17:00.000000,0.179383,11.857594,0.02715,13.317399,4.878611
07/02/2019 08:18:00.000000,0.192672,11.544625,0.027767,12.875066,4.878087
07/02/2019 08:19:00.000000,0.172273,11.11587,0.028233,12.462694,4.913755
07/02/2019 08:20:00.000000,0.176434,11.582361,0.027067,12.449541,4.944635
07/02/2019 08:21:00.000000,0.165705,13.41313,0.026083,12.268212,4.972767
07/02/2019 08:22:00.000000,0.173012,15.582403,0.024567,12.468888,4.956498
07/02/2019 08:23:00.000000,0.17357,19.332079,0.021367,12.465707,4.90141
07/02/2019 08:24:00.000000,0.181229,20.446038,0.01865,12.411975,4.859066
07/02/2019 08:25:00.000000,0.182293,17.293981,0.019667,12.665529,4.809433
07/02/2019 08:26:00.000000,0.193597,15.121269,0.021417,13.619049,4.778759
07/02/2019 08:27:00.000000,0.202718,13.425822,0.0236,13.776186,4.775787
07/02/2019 08:28:00.000000,0.192218,12.746695,0.024033,13.589464,4.812583
07/02/2019 08:29:00.000000,0.210676,12.855807,0.023217,13.216242,4.825234
07/02/2019 08:30:00.000000,0.212416,11.544254,0.02395,13.359166,4.814875
07/02/2019 08:31:00.000000,0.196485,9.700392,0.024783,14.028481,4.809263
07/02/2019 08:32:00.000000,0.181299,8.957627,0.025483,14.286749,4.827234
07/02/2019 08:33:00.000000,0.174745,8.273816,0.02595,14.298355,4.86071
07/02/2019 08:34:00.000000,0.164107,7.571909,0.025567,14.222278,4.873087
07/02/2019 08:35:00.000000,0.154323,7.435633,0.025767,14.497937,4.896516
07/02/2019 08:36:00.000000,0.165271,8.234632,0.025583,13.285554,4.883017
07/02/2019 08:37:00.000000,0.178786,8.473586,0.026067,12.169137,4.848495
07/02/2019 08:38:00.000000,0.179259,8.21767,0.025867,11.747481,4.823299
07/02/2019 08:39:00.000000,0.171665,8.280764,0.0248,12.679491,4.736688
07/02/2019 08:40:00.000000,0.177397,8.286646,0.024367,13.205752,4.686268
07/02/2019 08:41:00.000000,0.178252,8.276606,0.024967,13.809162,4.669662
07/02/2019 08:42:00.000000,0.161957,8.124589,0.024933,14.165965,4.723833
07/02/2019 08:43:00.000000,0.181465,8.110677,0.023767,14.567364,4.740432
07/02/2019 08:44:00.000000,0.175629,8.012858,0.023433,15.459612,4.771195
07/02/2019 08:45:00.000000,0.17925,7.983152,0.024117,15.353555,4.838409
07/02/2019 08:46:00.000000,0.183473,7.964526,0.023917,15.328235,4.943637
07/02/2019 08:47:00.000000,0.187588,8.081265,0.023167,15.492442,5.015104
07/02/2019 08:48:00.000000,0.185096,8.070835,0.022783,15.772236,5.10115
07/02/2019 08:49:00.000000,0.192521,7.93067,0.0232,15.878554,5.142602
07/02/2019 08:50:00.000000,0.191735,8.088082,0.022117,15.263621,5.218903
07/02/2019 08:51:00.000000,0.197897,7.873235,0.02195,14.290146,5.297667
07/02/2019 08:52:00.000000,0.191347,7.66801,0.022883,13.701675,5.340751
07/02/2019 08:53:00.000000,0.186578,7.499532,0.02325,12.74499,5.327432
07/02/2019 08:54:00.000000,0.184437,7.932764,0.022583,12.606112,5.340786
07/02/2019 08:55:00.000000,0.182578,7.686573,0.022967,11.869575,5.369615
07/02/2019 08:56:00.000000,0.186406,7.559169,0.0226,12.125521,5.352233
07/02/2019 08:57:00.000000,0.193204,7.135615,0.0229,12.058523,5.314045
07/02/2019 08:58:00.000000,0.177158,6.467906,0.023117,12.099469,5.296294
07/02/2019 08:59:00.000000,0.183625,6.544882,0.023533,11.849496,5.221487
07/02/2019 09:00:00.000000,0.185337,6.940901,0.024333,11.715233,5.182256
07/02/2019 09:01:00.000000,0.176876,6.996923,0.02395,11.644706,5.134743
07/02/2019 09:02:00.000000,0.170185,7.191989,0.022817,11.820674,5.114676
07/02/2019 09:03:00.000000,0.185695,7.958934,0.021683,11.906642,5.12194
07/02/2019 09:04:00.000000,0.18351,8.583529,0.020733,12.003605,5.117007
07/02/2019 09:05:00.000000,0.175238,9.81228,0.019917,11.297227,5.051102
07/02/2019 09:06:00.000000,0.172001,9.290854,0.020633,10.819201,4.98234
07/02/2019 09:07:00.000000,0.179643,8.080775,0.022317,10.601905,5.024743
07/02/2019 09:08:00.000000,0.179897,7.553256,0.023617,10.60312,5.042596
07/02/2019 09:09:00.000000,0.182426,7.279587,0.023217,10.549996,5.10017
07/02/2019 09:10:00.000000,0.179209,6.815832,0.02265,10.760955,5.196821
07/02/2019 09:11:00.000000,0.178986,6.814282,0.022633,10.878107,5.261247
07/02/2019 09:12:00.000000,0.181024,6.906729,0.0234,10.853891,5.309171
07/02/2019 09:13:00.000000,0.17987,6.89927,0.023817,10.640838,5.329667
07/02/2019 09:14:00.000000,0.175295,6.800036,0.023367,10.561976,5.348627
07/02/2019 09:15:00.000000,0.182373,6.920131,0.022283,11.189928,5.381353
07/02/2019 09:16:00.000000,0.186119,6.980389,0.021733,11.633973,5.469019
07/02/2019 09:17:00.000000,0.183953,6.9255,0.022183,11.801373,5.518301
07/02/2019 09:18:00.000000,0.175846,6.908633,0.02205,12.035987,5.499907
07/02/2019 09:19:00.000000,0.183658,6.977661,0.021583,12.4806,5.469801
07/02/2019 09:20:00.000000,0.184077,6.907132,0.0214,13.896036,5.47852
07/02/2019 09:21:00.000000,0.180816,6.859558,0.020917,13.926406,5.435205
07/02/2019 09:22:00.000000,0.183532,6.748092,0.020867,14.23947,5.418503
