InstrumentName, I-25 Globeville,
StartTime, 2019-07-01 00:00:00,
EndTime, 2019-07-31 23:59:59,
Date,NO2,PM2.5
07/01/2019 00:00:00.000000,19.0,7.1
07/01/2019 01:00:00.000000,17.0,7.2
07/01/2019 02:00:00.000000,18.0,7.5
07/01/2019 03:00:00.000000,23.0,7.8
07/01/2019 04:00:00.000000,23.0,8.5
07/01/2019 05:00:00.000000,,8.9
07/01/2019 06:00:00.000000,19.0,8.2
07/01/2019 07:00:00.000000,16.0,7.2
07/01/2019 08:00:00.000000,14.0,7.3
07/01/2019 09:00:00.000000,13.0,7.9
07/01/2019 10:00:00.000000,11.0,9.5
07/01/2019 11:00:00.000000,20.0,11.9
07/01/2019 12:00:00.000000,21.0,14.3
07/01/2019 13:00:00.000000,24.0,14.5
07/01/2019 14:00:00.000000,24.0,13.8
07/01/2019 15:00:00.000000,25.0,12.9
07/01/2019 16:00:00.000000,,11.4
07/01/2019 17:00:00.000000,,18.2
07/01/2019 18:00:00.000000,,13.0
07/01/2019 19:00:00.000000,8.0,9.1
07/01/2019 20:00:00.000000,5.0,7.1
07/01/2019 21:00:00.000000,10.0,7.6
07/01/2019 22:00:00.000000,22.0,7.6
07/01/2019 23:00:00.000000,33.0,7.3
07/02/2019 00:00:00.000000,28.0,6.6
07/02/2019 01:00:00.000000,32.0,6.6
07/02/2019 02:00:00.000000,14.0,6.2
07/02/2019 03:00:00.000000,14.0,6.4
07/02/2019 04:00:00.000000,12.0,6.8
07/02/2019 05:00:00.000000,,6.2
07/02/2019 06:00:00.000000,16.0,5.9
07/02/2019 07:00:00.000000,15.0,6.2
07/02/2019 08:00:00.000000,16.0,6.6
07/02/2019 09:00:00.000000,18.0,7.6
07/02/2019 10:00:00.000000,17.0,8.2
07/02/2019 11:00:00.000000,24.0,9.4
07/02/2019 12:00:00.000000,29.0,10.6
07/02/2019 13:00:00.000000,18.0,13.4
07/02/2019 14:00:00.000000,11.0,11.8
07/02/2019 15:00:00.000000,15.0,11.2
07/02/2019 16:00:00.000000,22.0,9.3
07/02/2019 17:00:00.000000,20.0,8.1
07/02/2019 18:00:00.000000,15.0,6.6
07/02/2019 19:00:00.000000,10.0,5.2
07/02/2019 20:00:00.000000,14.0,5.8
07/02/2019 21:00:00.000000,11.0,6.0
07/02/2019 22:00:00.000000,11.0,5.0
07/02/2019 23:00:00.000000,9.0,4.2
07/03/2019 00:00:00.000000,27.0,4.0
07/03/2019 01:00:00.000000,15.0,3.4
07/03/2019 02:00:00.000000,10.0,2.6
07/03/2019 03:00:00.000000,26.0,4.5
07/03/2019 04:00:00.000000,,5.2
07/03/2019 05:00:00.000000,,6.9
07/03/2019 06:00:00.000000,34.0,7.4
07/03/2019 07:00:00.000000,27.0,7.3
07/03/2019 08:00:00.000000,31.0,7.3
07/03/2019 09:00:00.000000,24.0,7.3
07/03/2019 10:00:00.000000,26.0,6.7
07/03/2019 11:00:00.000000,38.0,7.4
07/03/2019 12:00:00.000000,43.0,9.8
07/03/2019 13:00:00.000000,38.0,10.4
07/03/2019 14:00:00.000000,40.0,10.3
07/03/2019 15:00:00.000000,39.0,9.7
07/03/2019 16:00:00.000000,19.0,9.7
07/03/2019 17:00:00.000000,7.0,5.3
07/03/2019 18:00:00.000000,8.0,4.3
07/03/2019 19:00:00.000000,9.0,4.3
07/03/2019 20:00:00.000000,9.0,2.9
07/03/2019 21:00:00.000000,11.0,2.9
07/03/2019 22:00:00.000000,6.0,2.8
07/03/2019 23:00:00.000000,7.0,2.7
07/04/2019 00:00:00.000000,5.0,2.5
07/04/2019 01:00:00.000000,6.0,2.5
07/04/2019 02:00:00.000000,10.0,3.0
07/04/2019 03:00:00.000000,23.0,6.2
07/04/2019 04:00:00.000000,24.0,5.4
07/04/2019 05:00:00.000000,,4.4
07/04/2019 06:00:00.000000,21.0,4.4
07/04/2019 07:00:00.000000,31.0,5.2
07/04/2019 08:00:00.000000,37.0,5.2
07/04/2019 09:00:00.000000,33.0,7.0
07/04/2019 10:00:00.000000,33.0,7.3
07/04/2019 11:00:00.000000,24.0,7.0
07/04/2019 12:00:00.000000,13.0,7.7
07/04/2019 13:00:00.000000,12.0,8.7
07/04/2019 14:00:00.000000,10.0,10.0
07/04/2019 15:00:00.000000,6.0,12.2
07/04/2019 16:00:00.000000,6.0,13.9
07/04/2019 17:00:00.000000,9.0,15.3
07/04/2019 18:00:00.000000,12.0,17.4
07/04/2019 19:00:00.000000,14.0,17.4
07/04/2019 20:00:00.000000,,17.4
07/08/2019 12:00:00.000000,38.0,9.3
07/08/2019 13:00:00.000000,28.0,9.3
07/08/2019 14:00:00.000000,19.0,8.9
07/08/2019 15:00:00.000000,21.0,8.3
07/08/2019 16:00:00.000000,28.0,7.6
07/08/2019 17:00:00.000000,33.0,7.6
07/08/2019 18:00:00.000000,37.0,7.8
07/08/2019 19:00:00.000000,42.0,8.0
07/08/2019 20:00:00.000000,24.0,6.7
07/08/2019 21:00:00.000000,23.0,5.4
07/08/2019 22:00:00.000000,11.0,4.6
07/08/2019 23:00:00.000000,16.0,3.8
07/09/2019 00:00:00.000000,11.0,3.2
07/09/2019 01:00:00.000000,20.0,3.2
07/09/2019 02:00:00.000000,6.0,3.5
07/09/2019 03:00:00.000000,12.0,4.3
07/09/2019 04:00:00.000000,30.0,16.0
07/09/2019 05:00:00.000000,,11.5
07/09/2019 06:00:00.000000,19.0,8.8
07/09/2019 07:00:00.000000,23.0,7.4
07/09/2019 08:00:00.000000,17.0,7.4
07/09/2019 09:00:00.000000,23.0,5.6
07/09/2019 10:00:00.000000,34.0,6.6
07/09/2019 11:00:00.000000,37.0,7.2
07/09/2019 12:00:00.000000,40.0,10.2
07/09/2019 13:00:00.000000,39.0,11.5
07/09/2019 14:00:00.000000,32.0,11.0
07/09/2019 15:00:00.000000,25.0,9.1
07/09/2019 16:00:00.000000,10.0,7.1
07/09/2019 17:00:00.000000,10.0,7.1
07/09/2019 18:00:00.000000,12.0,4.9
07/09/2019 19:00:00.000000,13.0,4.5
07/09/2019 20:00:00.000000,17.0,4.3
07/09/2019 21:00:00.000000,20.0,4.0
07/09/2019 22:00:00.000000,13.0,4.0
07/09/2019 23:00:00.000000,12.0,3.6
07/10/2019 00:00:00.000000,30.0,3.5
07/10/2019 01:00:00.000000,28.0,4.0
07/10/2019 02:00:00.000000,35.0,4.6
07/10/2019 03:00:00.000000,21.0,4.5
07/10/2019 04:00:00.000000,8.0,5.2
07/10/2019 05:00:00.000000,,6.3
07/10/2019 06:00:00.000000,15.0,6.6
07/10/2019 07:00:00.000000,13.0,6.6
07/10/2019 08:00:00.000000,12.0,6.6
07/10/2019 09:00:00.000000,14.0,6.9
07/10/2019 10:00:00.000000,7.0,6.1
07/10/2019 11:00:00.000000,20.0,6.8
07/10/2019 12:00:00.000000,22.0,8.2
07/10/2019 13:00:00.000000,13.0,7.7
07/10/2019 14:00:00.000000,12.0,7.7
07/10/2019 15:00:00.000000,13.0,8.1
07/10/2019 16:00:00.000000,9.0,7.8
07/10/2019 17:00:00.000000,12.0,8.5
07/10/2019 18:00:00.000000,8.0,7.2
07/10/2019 19:00:00.000000,8.0,6.4
07/10/2019 20:00:00.000000,,6.1
07/10/2019 21:00:00.000000,16.0,5.7
07/10/2019 22:00:00.000000,10.0,5.0
07/10/2019 23:00:00.000000,6.0,4.8
07/11/2019 00:00:00.000000,5.0,5.0
07/11/2019 01:00:00.000000,7.0,4.8
07/11/2019 02:00:00.000000,8.0,4.8
07/11/2019 03:00:00.000000,32.0,6.1
07/11/2019 04:00:00.000000,26.0,7.2
07/11/2019 05:00:00.000000,,7.8
07/11/2019 06:00:00.000000,26.0,7.3
07/11/2019 07:00:00.000000,29.0,7.9
07/11/2019 08:00:00.000000,29.0,7.9
07/11/2019 09:00:00.000000,25.0,8.5
07/11/2019 10:00:00.000000,29.0,9.1
07/11/2019 11:00:00.000000,39.0,11.3
07/11/2019 12:00:00.000000,45.0,12.6
07/11/2019 13:00:00.000000,47.0,13.1
07/11/2019 14:00:00.000000,47.0,12.7
07/11/2019 15:00:00.000000,41.0,11.4
07/11/2019 16:00:00.000000,34.0,10.8
07/11/2019 17:00:00.000000,30.0,9.7
07/11/2019 18:00:00.000000,16.0,7.6
07/11/2019 19:00:00.000000,12.0,6.2
07/11/2019 20:00:00.000000,25.0,7.1
07/11/2019 21:00:00.000000,18.0,5.9
07/11/2019 22:00:00.000000,16.0,5.1
07/11/2019 23:00:00.000000,6.0,4.9
07/12/2019 00:00:00.000000,6.0,4.5
07/12/2019 01:00:00.000000,9.0,4.4
07/12/2019 02:00:00.000000,33.0,6.2
07/12/2019 03:00:00.000000,16.0,9.2
07/12/2019 04:00:00.000000,13.0,6.4
07/12/2019 05:00:00.000000,,5.4
07/12/2019 06:00:00.000000,25.0,4.8
07/12/2019 07:00:00.000000,20.0,4.6
07/12/2019 08:00:00.000000,17.0,4.6
07/12/2019 09:00:00.000000,22.0,4.0
07/12/2019 10:00:00.000000,25.0,4.2
07/12/2019 11:00:00.000000,36.0,5.5
07/12/2019 12:00:00.000000,45.0,7.2
07/12/2019 13:00:00.000000,45.0,8.5
07/12/2019 14:00:00.000000,46.0,9.1
07/12/2019 15:00:00.000000,39.0,9.3
07/12/2019 16:00:00.000000,32.0,9.1
07/12/2019 17:00:00.000000,16.0,7.7
07/12/2019 18:00:00.000000,29.0,7.8
07/12/2019 19:00:00.000000,26.0,8.2
