InstrumentName, La Casa Collo (Clarity-1),,,,
07/02/2019 08:05:46.496000,3.058824,6.411765,8.591218,17.191959,79.26757
07/02/2019 08:22:40.410000,2.529412,4.588235,8.33828,17.109177,77.087051
07/02/2019 08:39:40.327000,3.235294,6.411765,8.812539,16.727322,81.861603
07/02/2019 08:56:34.467000,4.470588,7.941176,9.792672,16.308079,85.905243
07/02/2019 09:13:34.582000,5.764706,11.117647,11.215447,16.097122,87.827881
07/02/2019 09:30:28.658000,6.764706,12.0,11.847791,15.787365,89.758148
07/02/2019 09:47:22.935000,7.235294,12.647058,11.689705,15.523003,90.620277
07/02/2019 10:04:17.224000,5.882353,12.058824,11.847791,15.269321,91.21843
07/02/2019 10:21:11.410000,7.647059,15.352942,13.207331,15.127796,91.836426
07/02/2019 10:38:05.807000,7.529412,13.705882,12.480135,15.085068,92.396431
07/02/2019 10:55:00.136000,8.809525,18.761906,14.065513,15.028992,91.810486
07/02/2019 11:11:54.430000,8.529411,16.764706,14.440403,14.804684,92.088196
07/02/2019 11:28:49.171000,9.882353,17.235294,14.535254,14.804684,91.732658
07/02/2019 11:45:50.505000,7.588235,13.705882,12.733073,14.721905,91.206223
07/02/2019 12:02:45.016000,7.176471,12.117647,11.784557,14.735256,90.902573
07/02/2019 12:19:45.942000,8.823529,14.764706,13.713207,15.154499,89.657433
07/02/2019 12:36:40.191000,7.047619,13.761906,11.710784,15.704586,86.376747
07/02/2019 12:53:39.571000,7.941176,13.647058,12.733073,16.489662,82.343788
07/02/2019 13:10:33.519000,8.411765,12.588235,12.290432,17.643246,78.429848
07/02/2019 13:27:27.621000,6.941176,12.647058,12.290432,19.357597,71.766235
07/02/2019 13:44:21.591000,4.588235,7.823529,9.855907,20.297554,65.339134
07/02/2019 14:01:18.634000,5.294117,8.176471,10.172079,20.71946,61.979095
07/02/2019 14:18:12.594000,5.235294,8.470589,10.04561,21.082626,59.879456
07/02/2019 14:35:19.531000,5.470588,8.764706,10.077227,21.675438,60.157169
07/02/2019 14:52:19.343000,4.0,8.411765,9.666203,23.037308,56.119629
07/02/2019 15:09:12.852000,4.235294,6.117647,9.065476,24.473946,52.523079
07/02/2019 15:26:06.133000,3.764706,7.470588,9.002242,26.650261,45.903717
07/02/2019 15:42:58.833000,1.764706,3.470588,7.642702,29.056229,40.199894
07/02/2019 15:59:51.211000,3.941176,6.470588,9.097094,31.109711,34.572365
07/02/2019 16:16:43.383000,2.705882,4.882353,8.275046,32.306023,32.256046
07/02/2019 16:33:38.241000,3.0,4.705883,8.306663,34.052414,28.830397
07/02/2019 16:50:29.744000,2.294118,4.470588,8.306663,36.359581,25.186541
07/02/2019 17:07:23.972000,2.470588,3.882353,7.864022,37.486458,24.917982
07/02/2019 17:24:26.952000,2.705882,4.176471,7.990491,38.78157,22.288853
07/02/2019 17:41:18.532000,3.176471,4.823529,8.369898,38.415733,23.837645
07/02/2019 17:58:09.769000,1.0,2.058824,6.852271,39.120697,19.661249
07/02/2019 18:15:07.071000,1.705882,2.647059,7.073592,38.896393,20.962845
07/02/2019 18:32:43.664000,1.764706,3.235294,7.484616,39.654762,20.482185
07/02/2019 18:49:51.222000,1.0,2.0,6.97874,38.923096,19.262989
07/02/2019 19:06:42.627000,1.764706,3.235294,7.389764,38.501183,21.020828
07/02/2019 19:23:34.025000,0.470588,1.705882,6.694185,39.499886,18.348974
07/02/2019 19:40:25.423000,1.0,1.470588,6.694185,39.190125,16.932936
07/02/2019 19:57:29.180000,0.764706,2.411765,6.947123,36.909668,20.517281
07/02/2019 20:14:33.823000,0.529412,1.941176,6.947123,35.163269,23.982605
07/02/2019 20:31:26.405000,0.764706,2.235294,6.97874,33.176544,26.282139
07/02/2019 20:48:18.966000,1.764706,2.764706,7.263295,31.248566,28.477913
07/02/2019 21:05:11.973000,1.705882,3.588235,7.579467,26.906616,40.04425
07/02/2019 21:22:05.187000,1.0,3.235294,7.231678,26.300453,41.280231
07/02/2019 21:38:58.287000,0.294118,2.235294,6.852271,26.343178,38.176548
07/02/2019 21:55:57.307000,0.0,0.705882,6.156693,26.607536,31.995117
07/02/2019 22:12:50.118000,0.941176,2.705882,7.200061,27.467384,34.45182
07/02/2019 22:29:43.036000,0.235294,1.882353,6.662568,27.312508,36.3241
07/02/2019 22:46:41.815000,0.235294,1.647059,6.536099,29.435417,30.772869
07/02/2019 23:03:34.348000,0.235294,1.941176,6.694185,29.616997,31.134508
07/02/2019 23:20:27.058000,0.529412,1.764706,6.725803,28.845276,31.921873
07/02/2019 23:37:19.682000,0.470588,1.647059,6.662568,28.519493,31.335928
07/02/2019 23:54:12.537000,0.0,1.0,6.314779,28.086899,28.493172
07/03/2019 00:11:05.553000,0.235294,1.176471,6.536099,28.594261,28.86244
07/03/2019 00:27:58.261000,1.0,2.411765,6.947123,29.195084,31.651789
07/03/2019 00:44:50.876000,0.0,1.176471,6.40963,29.435417,28.474861
07/03/2019 01:01:43.638000,0.0,0.470588,6.156693,29.096283,28.003357
07/03/2019 01:18:36.239000,0.0,0.764706,6.18831,29.056229,26.172274
07/03/2019 01:35:32.069000,0.0,0.705882,6.156693,28.548866,26.277561
07/03/2019 01:52:24.998000,0.0,0.470588,6.156693,27.761124,26.54612
07/03/2019 02:09:17.694000,0.0,0.705882,6.156693,26.607536,28.033875
07/03/2019 02:26:10.523000,0.0,0.705882,6.156693,25.66758,29.573511
07/03/2019 02:43:33.735000,0.294118,1.0,6.314779,24.893188,31.274891
07/03/2019 03:00:42.800000,1.0,2.705882,6.97874,24.065384,33.321125
07/03/2019 03:17:36.068000,1.764706,4.470588,7.642702,23.26429,35.808346
07/03/2019 03:34:35.427000,0.941176,2.764706,7.231678,22.644768,40.500496
07/03/2019 03:51:28.694000,2.0,4.176471,7.769171,22.193481,43.358509
07/03/2019 04:08:22.104000,1.941176,4.764706,8.022108,21.688789,46.053253
07/03/2019 04:25:15.578000,2.235294,4.470588,8.180194,21.042572,49.065384
07/03/2019 04:42:09.112000,3.235294,6.117647,8.812539,20.324257,52.111084
07/03/2019 04:59:02.785000,3.823529,7.235294,9.160328,19.525826,55.164417
07/03/2019 05:15:56.482000,4.470588,8.411765,9.792672,18.906311,55.909058
07/03/2019 05:32:50.187000,3.764706,7.235294,9.508117,18.457695,55.516899
07/03/2019 05:50:34.906000,5.238095,13.0,11.32686,18.006409,57.016861
07/03/2019 06:07:28.859000,5.476191,11.380953,10.891747,17.360188,59.133289
07/03/2019 06:24:22.789000,3.294118,6.470588,8.970625,17.207981,58.973068
07/03/2019 06:42:01.655000,3.058824,6.470588,8.844156,16.842144,61.875336
07/03/2019 06:58:58.700000,3.058824,6.470588,8.844156,16.462959,64.039063
07/03/2019 07:15:52.841000,3.588235,6.529412,9.128711,16.2253,64.388496
07/03/2019 07:32:52.993000,3.235294,6.0,8.591218,16.32143,63.210499
07/03/2019 07:49:47.192000,4.058824,9.0,10.203696,16.308079,63.686581
07/03/2019 08:06:41.314000,3.294118,6.941176,9.255179,15.928894,65.416954
07/03/2019 08:23:38.465000,4.240964,11.578313,9.880286,15.506981,67.760742
07/03/2019 08:40:32.629000,3.764706,7.941176,9.539734,15.127796,70.096893
07/03/2019 08:57:26.944000,4.0,9.411765,9.539734,15.071716,70.96666
07/03/2019 09:14:21.177000,3.764706,7.0,9.413266,15.002289,70.925461
07/03/2019 09:31:15.465000,2.470588,6.588235,8.433132,14.874111,69.465172
07/03/2019 09:48:09.748000,4.0,6.411765,9.097094,15.183872,68.082703
07/03/2019 10:05:04.034000,2.764706,5.411765,8.306663,15.354771,67.183945
07/03/2019 10:21:58.141000,2.529412,6.352941,8.433132,15.523003,66.292824
07/03/2019 10:38:55.301000,2.058824,3.823529,7.705936,15.437553,65.633629
07/03/2019 10:55:49.501000,2.235294,4.176471,8.148577,15.394829,65.568016
07/03/2019 11:12:43.692000,2.058824,4.294117,7.927257,15.774014,63.604179
07/03/2019 11:29:43.839000,2.823529,4.705883,8.053725,15.717937,64.002441
07/03/2019 11:46:38.120000,3.058824,5.941176,8.970625,15.312046,66.817734
07/03/2019 12:03:32.378000,2.764706,6.588235,8.433132,15.239948,66.636147
07/03/2019 12:20:26.673000,4.0,6.705883,8.875773,15.74464,66.681923
07/03/2019 12:37:20.779000,2.764706,5.941176,8.559601,17.066452,63.508049
07/03/2019 12:54:38.512000,3.529412,6.705883,8.844156,18.457695,59.108871
07/03/2019 13:11:32.441000,3.0,7.647059,9.602969,19.832916,53.369953
07/03/2019 13:28:26.158000,4.941176,6.941176,9.508117,21.154724,48.522163
07/03/2019 13:45:20.729000,3.411765,6.058824,8.401515,22.548637,44.034485
07/03/2019 14:02:14.241000,2.411765,3.941176,8.022108,23.080032,44.402229
07/03/2019 14:19:07.496000,1.941176,3.470588,7.769171,24.303047,40.92775
07/03/2019 14:36:00.561000,2.0,4.529412,7.769171,24.570076,42.383461
07/03/2019 14:52:53.732000,2.235294,5.882353,8.433132,24.69825,42.232395
07/03/2019 15:09:46.451000,2.294118,5.0,8.211812,26.607536,39.095139
07/03/2019 15:26:45.021000,1.764706,4.117647,7.737553,27.397957,37.007706
07/03/2019 15:43:37.139000,1.0,2.411765,7.073592,30.094986,27.911802
07/03/2019 16:00:31.866000,0.941176,2.647059,7.073592,32.121765,27.554741
07/03/2019 16:17:23.424000,0.705882,2.176471,6.947123,34.079117,21.725796
07/03/2019 16:34:14.817000,0.764706,2.470588,6.947123,35.742729,19.487297
07/03/2019 16:51:06.176000,0.235294,1.411765,6.536099,36.909668,16.916151
07/03/2019 17:07:57.444000,0.0,1.470588,6.694185,37.710762,17.793545
07/03/2019 17:24:48.620000,0.0,0.470588,6.156693,38.191422,16.813917
07/03/2019 17:41:45.811000,0.0,1.176471,6.40963,38.738838,16.037231
07/03/2019 17:58:37.156000,0.0,0.470588,6.156693,39.288933,13.865873
07/03/2019 18:15:40.813000,0.0,0.941176,6.40963,40.175476,13.537805
07/03/2019 18:32:32.105000,0.0,0.470588,6.156693,40.81102,15.085069
07/03/2019 18:49:23.221000,0.0,0.941176,6.156693,41.246277,13.041886
07/03/2019 19:06:14.230000,0.0,1.176471,6.40963,41.470589,11.244373
07/03/2019 19:23:05.170000,0.0,0.470588,6.156693,41.131454,9.857328
07/03/2019 19:39:56.117000,0.0,1.470588,6.441248,41.526665,10.017548
07/03/2019 19:56:46.939000,0.0,1.235294,6.156693,42.779053,8.871595
07/03/2019 20:13:37.643000,0.0,1.0,6.156693,43.724342,8.1178
07/03/2019 20:30:28.440000,0.0,1.176471,6.40963,42.132828,9.187457
07/03/2019 20:47:25.526000,0.0,0.470588,6.156693,41.87915,9.14168
07/03/2019 21:04:16.396000,0.0,0.705882,6.156693,42.792404,8.529793
07/03/2019 21:21:07.426000,0.0,0.941176,6.156693,41.582741,10.749981
07/03/2019 21:37:58.986000,0.0,0.705882,6.156693,38.725487,11.354239
07/03/2019 21:54:50.730000,0.0,1.176471,6.40963,36.781494,12.90608
07/03/2019 22:11:42.502000,0.0,0.705882,6.283161,36.655983,15.030136
07/03/2019 22:28:33.984000,0.0,0.529412,6.18831,38.204773,13.153276
07/03/2019 22:45:25.154000,0.0,0.941176,6.156693,39.54261,10.981918
07/03/2019 23:02:22.454000,0.0,1.0,6.156693,39.288933,11.592278
07/03/2019 23:19:13.540000,0.0,0.705882,6.156693,39.315636,12.611582
07/03/2019 23:36:04.783000,0.0,0.705882,6.156693,38.38636,13.240253
07/03/2019 23:52:56.369000,0.0,0.470588,6.156693,36.781494,15.037766
07/04/2019 00:09:48.196000,0.0,0.705882,6.156693,34.952316,15.898375
07/04/2019 00:26:40.081000,0.235294,1.647059,6.283161,33.739983,16.630808
07/04/2019 00:43:32.489000,0.0,1.235294,6.18831,32.968262,18.095675
07/04/2019 01:00:24.227000,0.0,1.0,6.40963,32.177841,20.221256
07/04/2019 01:17:15.937000,0.0,1.529412,6.40963,31.729225,22.412451
07/04/2019 01:34:08.236000,0.0,1.470588,6.156693,32.095062,23.263905
07/04/2019 01:51:00.151000,0.0,0.705882,6.156693,31.966888,20.889601
07/04/2019 02:07:55.102000,0.0,1.235294,6.441248,30.869385,20.837721
07/04/2019 02:24:47.175000,0.294118,2.823529,7.263295,30.012207,21.680017
07/04/2019 02:41:39.272000,1.0,3.235294,7.231678,29.560921,21.873808
07/04/2019 02:58:31.357000,0.294118,2.941176,6.97874,29.224457,22.119478
07/04/2019 03:15:23.420000,,1.058824,6.314779,28.901352,22.931257
07/04/2019 03:32:15.668000,1.764706,3.235294,7.389764,28.380638,23.401236
07/04/2019 03:49:07.825000,0.941176,3.117647,7.073592,27.873276,23.286793
07/04/2019 04:06:00.079000,1.705882,3.647059,7.737553,27.454033,25.270466
07/04/2019 04:22:52.475000,1.941176,4.588235,7.737553,27.325859,24.238956
07/04/2019 04:39:56.910000,0.235294,1.941176,6.820654,27.157623,23.913939
07/04/2019 04:56:49.344000,0.0,1.411765,6.662568,27.045471,23.369192
07/04/2019 05:13:47.662000,0.0,1.647059,6.789037,26.834518,24.188602
07/04/2019 05:30:40.105000,0.764706,2.411765,6.820654,26.004044,25.970856
07/04/2019 05:47:32.934000,1.0,3.529412,7.389764,24.994659,27.594416
07/04/2019 06:04:32.781000,1.0,2.470588,6.820654,24.177536,29.701687
07/04/2019 06:21:33.432000,0.470588,2.647059,6.947123,24.161514,30.972763
07/04/2019 06:38:26.413000,1.235294,2.941176,7.231678,23.883804,31.752499
07/04/2019 06:55:19.359000,1.470588,3.470588,7.516233,23.165482,33.083084
07/04/2019 07:12:12.611000,2.705882,5.411765,8.275046,22.041275,36.530098
07/04/2019 07:29:06.027000,2.764706,5.176471,8.275046,21.013199,39.008163
07/04/2019 07:45:59.416000,3.823529,6.705883,9.128711,20.156021,42.74052
07/04/2019 08:03:00.167000,2.823529,5.117647,8.496366,19.357597,45.568016
07/04/2019 08:19:53.743000,3.294118,6.705883,9.255179,18.820858,47.002365
07/04/2019 08:36:47.416000,4.058824,7.470588,9.539734,18.471046,49.39193
07/04/2019 08:53:41.348000,4.470588,9.529411,9.982376,17.854198,50.672161
07/04/2019 09:10:35.109000,3.529412,7.705883,9.508117,17.277409,52.46357
07/04/2019 09:27:28.826000,3.529412,8.0,9.413266,16.783398,53.521019
07/04/2019 09:44:22.701000,3.058824,7.647059,8.717687,16.252003,55.226978
07/04/2019 10:01:16.631000,3.0,6.882353,9.065476,15.74464,56.963455
07/04/2019 10:18:10.666000,3.0,7.058824,9.160328,15.450905,55.611504
07/04/2019 10:35:08.293000,3.0,5.705883,8.717687,15.760662,56.285954
07/04/2019 10:52:02.165000,2.529412,6.470588,8.33828,15.998322,54.473183
07/04/2019 11:08:55.993000,1.823529,4.941176,8.053725,15.912872,58.799114
07/04/2019 11:26:01.840000,1.294118,4.882353,7.769171,15.563057,62.754253
07/04/2019 11:43:46.859000,2.529412,5.176471,8.433132,15.886169,64.039063
07/04/2019 12:00:40.638000,3.0,6.411765,8.844156,16.462959,66.936752
07/04/2019 12:17:34.402000,3.823529,6.294117,9.002242,16.940948,70.353249
07/04/2019 12:34:49.030000,5.294117,8.0,9.824289,17.672619,71.592278
07/04/2019 12:51:42.930000,4.823529,9.588235,10.04561,18.612572,69.829865
07/04/2019 13:08:36.672000,5.470588,10.058824,10.677954,19.56588,67.856873
07/04/2019 13:25:30.239000,6.470588,11.352942,11.373533,20.604637,65.481041
07/04/2019 13:42:23.648000,6.470588,10.352942,10.804423,21.589989,62.583351
07/04/2019 13:59:17.105000,6.058824,10.0,10.519868,21.771576,62.139317
07/04/2019 14:16:17.883000,7.529412,10.705882,11.278681,22.097351,61.8204
07/04/2019 14:33:11.324000,7.117647,11.588235,11.594853,22.631416,59.60479
07/04/2019 14:50:04.383000,7.705883,11.411765,11.531619,23.854431,56.151676
07/04/2019 15:06:57.285000,8.705882,12.941176,12.448518,25.176239,52.083618
07/04/2019 15:23:50.192000,9.294118,13.176471,12.701456,25.891891,50.296787
07/04/2019 15:41:12.821000,9.352942,15.176471,13.175714,25.921265,50.301365
07/04/2019 15:58:05.670000,10.095239,16.809525,13.860754,25.202942,51.227589
07/04/2019 16:14:57.998000,10.0,14.941176,13.808059,28.255135,44.031433
07/04/2019 16:31:50.488000,9.470589,14.647058,13.365418,28.086899,43.988708
07/04/2019 16:48:42.915000,9.294118,13.705882,13.017628,27.70504,43.933777
07/04/2019 17:05:41.313000,9.705882,13.823529,12.954393,28.957428,40.474556
07/04/2019 17:23:42.314000,8.941176,12.588235,12.416901,30.645073,37.726406
07/04/2019 17:40:34.377000,11.0,15.647058,13.808059,31.430153,35.857174
07/04/2019 17:57:26.439000,13.481928,23.855421,16.589231,31.769287,34.535744
07/04/2019 18:14:18.339000,14.705882,21.058823,16.590373,33.051041,33.142597
07/04/2019 18:31:10.044000,17.294117,23.235294,17.886679,33.739983,32.324711
07/04/2019 18:48:01.937000,15.470589,21.705883,16.780076,33.726631,32.584114
07/04/2019 19:04:53.764000,17.0,24.0,18.645492,33.558403,31.517509
07/04/2019 19:21:45.706000,13.857143,22.238096,16.266674,32.586403,34.525063
07/04/2019 19:38:43.484000,15.476192,24.285715,17.162494,34.444954,32.025635
07/04/2019 19:55:34.852000,13.058824,18.764706,15.325684,36.685356,27.736324
07/04/2019 20:12:26.113000,13.0,18.411764,14.977895,37.41436,27.458611
07/04/2019 20:29:29.216000,12.411765,16.941177,14.566871,38.316933,27.063402
07/04/2019 20:46:21.500000,8.047619,14.0,11.966732,37.921722,27.003891
07/04/2019 21:03:12.969000,9.352942,14.823529,12.954393,37.515831,27.901121
07/04/2019 21:20:04.428000,10.941176,15.117647,13.523503,36.62928,29.500267
07/04/2019 21:36:56.019000,12.941176,18.705883,14.946278,36.151291,29.709316
07/04/2019 21:53:52.567000,8.764706,11.823529,12.100729,36.191345,29.669641
07/04/2019 22:10:44.201000,9.04762,15.904763,12.504225,36.204697,30.351721
07/04/2019 22:27:35.787000,9.176471,13.352942,12.448518,37.344933,27.512016
07/04/2019 22:44:27.241000,7.470588,11.294118,11.278681,38.682762,26.170748
07/04/2019 23:01:21.652000,7.058824,11.0,11.40515,38.640038,26.198215
07/04/2019 23:18:13.033000,8.529411,12.705882,11.942643,39.486534,25.09041
07/04/2019 23:35:04.414000,7.294117,10.176471,11.120595,37.908371,26.112764
07/04/2019 23:51:58.996000,5.705883,8.823529,10.140462,33.796066,31.348135
