InstrumentName, West Denver PA-II B,,
StartTime, 2018-05-01 00:00:00,,
EndTime, 2018-05-31 23:59:59,,
Date,PM2.5,humidity,temp_f
05/01/2018 00:02:38.240000,18.79,16.0,83.0
05/01/2018 00:05:18.316666,19.53,16.0,83.0
05/01/2018 00:07:58.850000,15.4,17.0,82.0
05/01/2018 00:10:38.286666,11.4,18.0,82.0
05/01/2018 00:14:38.636666,8.98,19.0,82.0
05/01/2018 00:17:18.316666,9.07,19.0,82.0
05/01/2018 00:18:38.453333,8.42,19.0,82.0
05/01/2018 00:22:38.226666,9.36,20.0,82.0
05/01/2018 00:25:18.656666,9.51,20.0,82.0
05/01/2018 00:27:59.006666,9.12,20.0,82.0
05/01/2018 00:31:58.300000,8.95,20.0,82.0
05/01/2018 00:34:38.283333,8.37,20.0,82.0
05/01/2018 00:37:18.246666,9.67,20.0,82.0
05/01/2018 00:39:58.406666,9.72,20.0,81.0
05/01/2018 00:43:58.416666,8.31,20.0,81.0
05/01/2018 00:46:38.290000,8.98,20.0,81.0
05/01/2018 00:49:18.443333,9.02,20.0,81.0
05/01/2018 00:51:58.263333,7.93,20.0,81.0
05/01/2018 00:55:58.356666,7.57,21.0,81.0
05/01/2018 00:58:38.333333,7.35,21.0,80.0
05/01/2018 01:02:38.553333,8.21,21.0,80.0
05/01/2018 01:03:58.303333,9.12,21.0,80.0
05/01/2018 01:07:58.443333,8.7,22.0,80.0
05/01/2018 01:10:38.293333,8.56,22.0,80.0
05/01/2018 01:13:18.290000,7.84,22.0,80.0
05/01/2018 01:15:58.293333,8.05,22.0,80.0
05/01/2018 01:19:58.316666,9.05,22.0,80.0
05/01/2018 01:22:31.013333,10.8,22.0,80.0
05/01/2018 01:25:10.976666,10.37,22.0,79.0
05/01/2018 01:29:11.023333,9.43,22.0,79.0
05/01/2018 01:31:51.186666,9.45,23.0,79.0
05/01/2018 01:34:30.990000,8.47,23.0,79.0
05/01/2018 01:37:11.036666,8.75,23.0,79.0
05/01/2018 01:41:11.040000,7.64,24.0,79.0
05/01/2018 01:43:51.716666,7.6,24.0,78.0
05/01/2018 01:46:30.990000,7.44,24.0,78.0
05/01/2018 01:49:10.986666,7.7,24.0,78.0
05/01/2018 01:53:10.993333,6.4,25.0,78.0
05/01/2018 01:55:51.026666,6.47,25.0,77.0
05/01/2018 01:58:31.186666,7.9,25.0,77.0
05/01/2018 02:02:30.990000,8.02,25.0,77.0
05/01/2018 02:05:10.990000,12.14,26.0,77.0
05/01/2018 02:07:51.016666,11.57,26.0,77.0
05/01/2018 02:10:31.076666,13.7,26.0,76.0
05/01/2018 02:14:31.196666,7.55,26.0,76.0
05/01/2018 02:17:11.033333,7.49,27.0,76.0
05/01/2018 02:19:51.370000,5.64,27.0,76.0
05/01/2018 02:22:30.996666,6.35,28.0,75.0
05/01/2018 02:26:31.143333,6.0,28.0,75.0
05/01/2018 02:29:11.090000,5.89,28.0,75.0
05/01/2018 02:31:51.013333,5.74,29.0,75.0
05/01/2018 02:34:31.086666,5.74,29.0,75.0
05/01/2018 02:38:31.043333,5.88,29.0,74.0
05/01/2018 02:41:11.093333,5.66,29.0,74.0
05/01/2018 02:43:51.046666,6.38,30.0,74.0
05/01/2018 02:46:31.003333,5.33,30.0,74.0
05/01/2018 02:50:31.016666,5.67,31.0,73.0
05/01/2018 02:53:11.040000,5.35,32.0,73.0
05/01/2018 02:55:51.013333,4.95,32.0,73.0
05/01/2018 02:58:31.010000,4.74,32.0,73.0
05/01/2018 03:01:11.070000,5.9,32.0,73.0
05/01/2018 03:03:51.076666,4.51,32.0,73.0
05/01/2018 03:07:51.030000,5.47,32.0,72.0
05/01/2018 03:10:31.106666,4.76,32.0,72.0
05/01/2018 03:13:11.033333,5.0,32.0,72.0
05/01/2018 03:17:11.036666,5.75,32.0,72.0
05/01/2018 03:19:51.043333,5.78,32.0,72.0
05/01/2018 03:22:31.156666,5.6,32.0,72.0
05/01/2018 03:25:11.043333,5.79,32.0,72.0
05/01/2018 03:27:51.046666,5.37,32.0,72.0
05/01/2018 03:31:51.130000,5.45,32.0,72.0
05/01/2018 03:34:31.140000,5.44,33.0,72.0
05/01/2018 03:37:11.076666,5.26,33.0,72.0
05/01/2018 03:39:51.200000,5.35,33.0,72.0
05/01/2018 03:43:51.063333,4.84,33.0,72.0
05/01/2018 03:46:31.286666,5.66,33.0,71.0
05/01/2018 03:49:11.070000,5.23,33.0,71.0
05/01/2018 03:53:11.080000,4.98,33.0,71.0
05/01/2018 03:55:51.146666,5.19,33.0,71.0
05/01/2018 03:58:31.140000,5.35,34.0,71.0
05/01/2018 04:01:11.120000,4.6,34.0,71.0
05/01/2018 04:05:11.146666,5.12,34.0,71.0
05/01/2018 04:07:51.090000,4.9,34.0,71.0
05/01/2018 04:10:31.243333,5.35,34.0,71.0
05/01/2018 04:13:11.110000,4.7,34.0,71.0
05/01/2018 04:17:11.136666,5.1,34.0,71.0
05/01/2018 04:19:51.106666,5.0,35.0,71.0
05/01/2018 04:22:31.103333,5.38,35.0,71.0
05/01/2018 04:25:11.116666,5.45,35.0,71.0
05/01/2018 04:29:11.166666,4.57,35.0,71.0
05/01/2018 04:31:51.123333,3.88,35.0,71.0
05/01/2018 04:34:31.136666,4.84,35.0,71.0
05/01/2018 04:38:31.253333,4.71,35.0,71.0
05/01/2018 04:41:11.150000,5.07,35.0,70.0
05/01/2018 04:43:51.126666,5.23,35.0,70.0
05/01/2018 04:46:31.143333,4.44,35.0,70.0
05/01/2018 04:50:31.416666,4.74,35.0,70.0
05/01/2018 04:53:11.140000,4.53,35.0,70.0
05/01/2018 04:55:51.193333,4.8,35.0,70.0
05/01/2018 04:58:31.246666,4.79,35.0,70.0
05/01/2018 05:02:31.146666,5.05,35.0,70.0
05/01/2018 05:05:11.156666,4.45,35.0,70.0
05/01/2018 05:07:51.160000,4.86,35.0,70.0
05/01/2018 05:10:31.160000,5.4,35.0,70.0
05/01/2018 05:14:31.256666,4.37,36.0,70.0
05/01/2018 05:17:11.206666,4.8,36.0,70.0
05/01/2018 05:19:51.443333,4.91,36.0,70.0
05/01/2018 05:22:31.173333,5.31,36.0,70.0
05/01/2018 05:26:31.183333,5.56,36.0,69.0
05/01/2018 05:29:11.210000,5.16,37.0,69.0
