InstrumentName, APCD B,,
05/01/2018 05:32:31.850000,5.12,50.0,60.0
05/01/2018 05:35:11.710000,4.8,50.0,59.0
05/01/2018 05:37:51.846666,6.12,50.0,59.0
05/01/2018 05:40:31.823333,6.5,50.0,59.0
05/01/2018 05:44:32.013333,6.29,51.0,59.0
05/01/2018 05:47:11.800000,6.44,51.0,59.0
05/01/2018 05:49:51.740000,5.2,51.0,59.0
05/01/2018 05:52:31.833333,6.03,51.0,59.0
05/01/2018 05:56:31.890000,5.93,52.0,59.0
05/01/2018 05:59:11.766666,4.9,51.0,59.0
05/01/2018 06:01:51.710000,6.54,52.0,59.0
05/01/2018 06:04:31.966666,6.71,52.0,58.0
05/01/2018 06:08:31.860000,6.33,51.0,59.0
05/01/2018 06:11:11.760000,6.24,51.0,58.0
05/01/2018 06:13:51.790000,6.95,51.0,58.0
05/01/2018 06:16:31.743333,6.56,51.0,58.0
05/01/2018 06:20:31.783333,6.43,51.0,59.0
05/01/2018 06:23:11.860000,6.24,50.0,59.0
05/01/2018 06:25:51.880000,6.72,50.0,59.0
05/01/2018 06:28:31.743333,6.37,50.0,59.0
05/01/2018 06:32:31.860000,7.62,50.0,59.0
05/01/2018 06:35:11.680000,6.65,50.0,58.0
05/01/2018 06:37:51.736666,6.41,50.0,59.0
05/01/2018 06:41:53.940000,7.11,50.0,59.0
05/01/2018 06:44:32.103333,6.1,50.0,59.0
05/01/2018 06:47:11.853333,7.27,50.0,59.0
05/01/2018 06:49:51.730000,6.71,49.0,59.0
05/01/2018 06:52:31.826666,6.73,49.0,60.0
05/01/2018 06:56:31.876666,9.54,49.0,59.0
05/01/2018 06:59:11.793333,10.24,50.0,59.0
05/01/2018 07:01:51.840000,9.9,51.0,59.0
05/01/2018 07:04:32.110000,9.21,52.0,59.0
05/01/2018 07:08:32.076666,10.34,53.0,58.0
05/01/2018 07:11:11.796666,9.16,53.0,58.0
05/01/2018 07:13:51.830000,8.98,54.0,58.0
05/01/2018 07:16:31.730000,9.67,55.0,57.0
05/01/2018 07:20:31.840000,9.22,56.0,57.0
05/01/2018 07:23:11.700000,8.76,57.0,57.0
05/01/2018 07:25:51.776666,9.57,57.0,57.0
05/01/2018 07:28:31.853333,8.05,57.0,56.0
05/01/2018 07:32:31.740000,8.15,58.0,56.0
05/01/2018 07:35:11.780000,8.4,58.0,56.0
05/01/2018 07:37:51.753333,8.1,58.0,56.0
05/01/2018 07:40:31.856666,6.98,58.0,56.0
05/01/2018 07:44:31.916666,6.79,58.0,56.0
05/01/2018 07:47:11.830000,6.51,58.0,56.0
05/01/2018 07:49:51.960000,6.0,58.0,56.0
05/01/2018 07:52:31.786666,6.56,59.0,56.0
05/01/2018 07:56:31.826666,5.46,58.0,56.0
05/01/2018 07:59:11.950000,5.77,58.0,56.0
05/01/2018 08:01:51.900000,5.39,58.0,56.0
05/01/2018 08:04:31.956666,5.34,57.0,56.0
05/01/2018 08:08:31.780000,5.4,57.0,56.0
05/01/2018 08:11:11.846666,4.5,57.0,56.0
05/01/2018 08:13:51.853333,5.05,56.0,56.0
05/01/2018 08:16:31.846666,3.98,56.0,56.0
05/01/2018 08:20:31.753333,3.69,55.0,56.0
05/01/2018 08:23:11.816666,4.88,55.0,56.0
05/01/2018 08:25:51.866666,4.69,55.0,55.0
05/01/2018 08:28:31.966666,3.32,54.0,55.0
05/01/2018 08:32:31.890000,3.27,55.0,55.0
05/01/2018 08:35:11.826666,3.72,55.0,55.0
05/01/2018 08:37:51.726666,3.58,55.0,55.0
05/01/2018 08:40:31.860000,4.45,55.0,55.0
05/01/2018 08:44:31.896666,3.83,55.0,55.0
05/01/2018 08:47:11.843333,2.95,55.0,55.0
05/01/2018 08:49:52.033333,3.8,55.0,55.0
05/01/2018 08:52:31.793333,3.57,55.0,55.0
05/01/2018 08:56:31.810000,3.45,55.0,55.0
05/01/2018 08:59:11.780000,4.15,56.0,55.0
05/01/2018 09:01:51.876666,3.79,56.0,55.0
05/01/2018 09:04:31.836666,3.63,57.0,55.0
05/01/2018 09:08:31.956666,3.41,57.0,55.0
05/01/2018 09:11:11.870000,3.35,57.0,55.0
05/01/2018 09:13:51.776666,4.02,57.0,55.0
05/01/2018 09:16:31.886666,3.71,57.0,55.0
05/01/2018 09:20:31.920000,3.7,57.0,55.0
05/01/2018 09:23:11.796666,3.37,57.0,55.0
05/01/2018 09:25:51.863333,4.21,57.0,55.0
05/01/2018 09:28:32.030000,3.68,58.0,55.0
05/01/2018 09:32:31.850000,3.57,59.0,54.0
05/01/2018 09:35:11.883333,3.98,59.0,54.0
05/01/2018 09:37:51.930000,4.17,59.0,54.0
05/01/2018 09:40:31.796666,3.41,59.0,54.0
05/01/2018 09:44:31.896666,4.1,59.0,54.0
05/01/2018 09:47:11.840000,4.14,60.0,54.0
05/01/2018 09:50:01.836666,3.95,60.0,54.0
05/01/2018 09:52:42.023333,4.83,60.0,54.0
05/01/2018 09:56:42.236666,4.0,60.0,54.0
05/01/2018 09:59:21.923333,4.78,60.0,54.0
05/01/2018 10:02:01.823333,3.93,59.0,54.0
05/01/2018 10:04:41.933333,3.85,59.0,54.0
05/01/2018 10:08:42.000000,4.34,59.0,54.0
05/01/2018 10:11:21.843333,4.48,59.0,54.0
05/01/2018 10:14:01.803333,4.07,60.0,54.0
05/01/2018 10:16:41.900000,5.05,59.0,54.0
05/01/2018 10:20:42.053333,5.17,59.0,54.0
05/01/2018 10:23:21.863333,5.64,59.0,54.0
05/01/2018 10:26:01.910000,4.65,59.0,54.0
05/01/2018 10:28:42.036666,4.88,59.0,54.0
05/01/2018 10:32:41.846666,5.51,59.0,54.0
05/01/2018 10:35:21.853333,5.07,59.0,54.0
05/01/2018 10:38:01.886666,5.79,59.0,54.0
05/01/2018 10:40:42.196666,5.15,59.0,54.0
05/01/2018 10:44:41.840000,5.0,59.0,54.0
05/01/2018 10:47:21.910000,5.24,58.0,54.0
05/01/2018 10:50:01.840000,5.4,58.0,54.0
05/01/2018 10:52:41.886666,6.73,58.0,54.0
05/01/2018 10:56:41.906666,5.54,58.0,54.0
05/01/2018 10:59:21.840000,6.52,58.0,54.0
05/01/2018 11:02:01.943333,5.83,58.0,54.0
05/01/2018 11:04:41.956666,5.44,58.0,54.0
05/01/2018 11:08:41.940000,4.93,58.0,54.0
05/01/2018 11:11:21.966666,5.93,57.0,54.0
05/01/2018 11:14:02.290000,4.93,57.0,54.0
05/01/2018 11:16:42.026666,7.38,57.0,54.0
05/01/2018 11:20:41.980000,7.15,57.0,54.0
05/01/2018 11:23:22.060000,6.65,57.0,54.0
05/01/2018 11:26:01.966666,6.5,57.0,54.0
05/01/2018 11:28:41.920000,6.26,57.0,54.0
05/01/2018 11:32:42.010000,6.8,57.0,54.0
05/01/2018 11:35:21.886666,5.68,58.0,54.0
05/01/2018 11:38:02.010000,6.26,57.0,54.0
05/01/2018 11:40:41.993333,7.33,57.0,54.0
05/01/2018 11:44:41.920000,7.52,57.0,54.0
05/01/2018 11:47:22.116666,6.39,57.0,54.0
05/01/2018 11:50:02.180000,6.81,57.0,54.0
05/01/2018 11:52:41.970000,7.05,57.0,54.0
05/01/2018 11:56:42.053333,6.53,58.0,54.0
05/01/2018 11:59:21.950000,7.2,58.0,54.0
05/01/2018 12:02:01.906666,7.71,58.0,54.0
05/01/2018 12:04:41.956666,8.52,58.0,54.0
05/01/2018 12:08:42.186666,8.59,58.0,54.0
05/01/2018 12:11:22.073333,8.56,58.0,54.0
05/01/2018 12:14:01.873333,8.81,58.0,54.0
05/01/2018 12:16:41.926666,8.24,58.0,54.0
05/01/2018 12:20:41.953333,10.15,58.0,54.0
05/01/2018 12:23:22.283333,8.66,58.0,55.0
05/01/2018 12:26:02.103333,10.37,58.0,55.0
05/01/2018 12:28:42.100000,10.21,58.0,54.0
05/01/2018 12:32:42.136666,9.16,58.0,54.0
05/01/2018 12:35:21.990000,11.1,58.0,54.0
05/01/2018 12:38:01.940000,12.12,58.0,55.0
05/01/2018 12:40:42.093333,11.73,58.0,55.0
05/01/2018 12:44:42.140000,11.86,58.0,55.0
05/01/2018 12:47:22.180000,13.02,58.0,55.0
05/01/2018 12:50:02.383333,12.36,58.0,55.0
05/01/2018 12:52:42.106666,12.8,59.0,54.0
05/01/2018 12:56:42.210000,11.68,59.0,54.0
05/01/2018 12:59:22.033333,13.11,60.0,55.0
05/01/2018 13:02:02.070000,12.52,59.0,54.0
05/01/2018 13:04:42.326666,12.51,60.0,55.0
05/01/2018 13:08:41.996666,11.95,60.0,55.0
05/01/2018 13:11:22.266666,11.37,60.0,55.0
05/01/2018 13:14:01.973333,12.77,59.0,55.0
05/01/2018 13:16:42.006666,11.45,59.0,55.0
05/01/2018 13:20:41.943333,12.78,59.0,55.0
05/01/2018 13:23:21.996666,11.94,59.0,55.0
05/01/2018 13:26:02.026666,12.07,59.0,55.0
05/01/2018 13:28:42.086666,13.46,59.0,55.0
05/01/2018 13:32:42.213333,11.95,59.0,55.0
05/01/2018 13:35:21.963333,12.02,59.0,55.0
05/01/2018 13:38:02.016666,9.66,58.0,55.0
05/01/2018 13:40:42.096666,9.38,58.0,55.0
05/01/2018 13:44:42.133333,7.35,57.0,55.0
05/01/2018 13:47:22.276666,7.24,57.0,55.0
05/01/2018 13:50:02.110000,8.27,57.0,55.0
05/01/2018 13:52:42.056666,8.24,57.0,55.0
05/01/2018 13:56:42.080000,14.54,58.0,55.0
05/01/2018 13:59:22.036666,16.27,58.0,53.0
05/01/2018 14:02:02.286666,13.78,60.0,54.0
05/01/2018 14:04:42.103333,13.59,59.0,55.0
05/01/2018 14:08:42.086666,15.63,59.0,55.0
05/01/2018 14:11:22.160000,16.12,59.0,55.0
05/01/2018 14:14:02.113333,15.59,59.0,55.0
05/01/2018 14:16:42.123333,16.4,59.0,55.0
05/01/2018 14:20:42.093333,16.71,60.0,55.0
05/01/2018 14:23:21.993333,16.85,60.0,55.0
05/01/2018 14:26:02.233333,15.86,60.0,55.0
05/01/2018 14:28:42.010000,16.49,60.0,55.0
05/01/2018 14:32:42.146666,16.85,60.0,55.0
05/01/2018 14:35:22.073333,16.79,60.0,55.0
05/01/2018 14:38:02.226666,18.19,60.0,55.0
05/01/2018 14:40:42.053333,17.85,60.0,55.0
05/01/2018 14:44:42.346666,18.02,60.0,55.0
05/01/2018 14:47:22.140000,17.9,60.0,54.0
05/01/2018 14:50:02.156666,20.1,61.0,55.0
05/01/2018 14:52:42.253333,18.55,60.0,55.0
05/01/2018 14:56:42.423333,18.42,60.0,55.0
05/01/2018 14:59:22.066666,18.73,59.0,55.0
05/01/2018 15:02:02.273333,20.05,59.0,56.0
05/01/2018 15:04:42.063333,18.79,58.0,56.0
05/01/2018 15:08:42.223333,19.17,57.0,57.0
05/01/2018 15:11:22.546666,18.5,57.0,58.0
05/01/2018 15:14:02.260000,19.76,54.0,59.0
05/01/2018 15:16:42.790000,17.71,53.0,59.0
05/01/2018 15:20:42.140000,17.45,53.0,59.0
05/01/2018 15:23:22.083333,15.12,50.0,62.0
05/01/2018 15:26:02.106666,14.43,49.0,63.0
05/01/2018 15:28:42.180000,14.1,46.0,63.0
05/01/2018 15:32:42.313333,12.12,43.0,63.0
05/01/2018 15:35:22.176666,11.78,44.0,62.0
05/01/2018 15:38:02.133333,12.26,45.0,61.0
05/01/2018 15:40:42.153333,10.86,45.0,63.0
05/01/2018 15:44:42.166666,7.51,42.0,64.0
05/01/2018 15:47:22.433333,4.54,40.0,64.0
05/01/2018 15:50:02.090000,5.22,39.0,64.0
05/01/2018 15:52:42.550000,5.49,41.0,62.0
05/01/2018 15:56:42.116666,6.17,41.0,63.0
05/01/2018 15:59:22.276666,4.72,40.0,63.0
05/01/2018 16:02:02.443333,5.9,40.0,64.0
05/01/2018 16:04:42.136666,5.56,38.0,64.0
05/01/2018 16:08:42.143333,5.74,39.0,64.0
05/01/2018 16:11:22.310000,5.8,38.0,64.0
05/01/2018 16:14:02.156666,6.07,39.0,64.0
05/01/2018 16:16:42.146666,5.28,38.0,64.0
05/01/2018 16:20:42.343333,4.51,38.0,63.0
05/01/2018 16:23:22.260000,5.67,38.0,65.0
05/01/2018 16:26:02.396666,5.46,38.0,66.0
05/01/2018 16:28:42.176666,5.56,36.0,66.0
05/01/2018 16:32:42.213333,6.22,36.0,64.0
05/01/2018 16:35:22.166666,5.81,36.0,65.0
05/01/2018 16:38:02.236666,6.02,36.0,65.0
05/01/2018 16:40:42.146666,6.41,36.0,65.0
05/01/2018 16:44:42.243333,5.85,35.0,67.0
05/01/2018 16:47:22.323333,5.83,35.0,65.0
05/01/2018 16:50:02.226666,6.66,37.0,64.0
05/01/2018 16:52:42.213333,5.22,35.0,67.0
05/01/2018 16:56:42.136666,5.95,33.0,69.0
05/01/2018 16:59:22.266666,6.31,32.0,68.0
05/01/2018 17:02:02.266666,5.75,32.0,68.0
05/01/2018 17:04:42.220000,6.02,33.0,66.0
05/01/2018 17:08:42.290000,5.6,34.0,65.0
05/01/2018 17:11:22.336666,6.34,34.0,66.0
05/01/2018 17:14:02.150000,6.32,34.0,67.0
05/01/2018 17:16:42.290000,5.86,34.0,65.0
05/01/2018 17:20:42.313333,4.93,34.0,67.0
05/01/2018 17:23:22.276666,5.2,33.0,66.0
05/01/2018 17:26:02.330000,6.37,33.0,66.0
05/01/2018 17:28:42.206666,5.6,34.0,66.0
05/01/2018 17:32:42.186666,5.68,33.0,68.0
05/01/2018 17:35:22.270000,5.1,31.0,68.0
05/01/2018 17:38:02.190000,6.26,32.0,68.0
05/01/2018 17:40:42.473333,6.61,32.0,68.0
05/01/2018 17:44:42.273333,5.67,32.0,67.0
05/01/2018 17:47:22.300000,6.21,31.0,68.0
05/01/2018 17:50:02.216666,5.05,32.0,66.0
05/01/2018 17:52:42.400000,4.98,32.0,69.0
05/01/2018 17:56:42.533333,6.63,30.0,69.0
05/01/2018 17:59:22.213333,6.43,29.0,70.0
05/01/2018 18:02:02.583333,5.97,29.0,70.0
05/01/2018 18:04:42.206666,5.26,29.0,69.0
05/01/2018 18:07:22.320000,5.1,30.0,69.0
05/01/2018 18:11:22.293333,5.73,29.0,70.0
05/01/2018 18:14:02.240000,5.98,29.0,69.0
05/01/2018 18:16:42.626666,5.71,28.0,70.0
05/01/2018 18:20:42.613333,5.7,29.0,69.0
05/01/2018 18:23:22.266666,6.12,28.0,68.0
05/01/2018 18:26:02.336666,6.3,28.0,69.0
05/01/2018 18:28:42.260000,6.19,27.0,70.0
05/01/2018 18:32:42.570000,6.14,27.0,68.0
05/01/2018 18:35:22.286666,6.51,28.0,67.0
05/01/2018 18:38:02.396666,5.95,28.0,68.0
05/01/2018 18:40:42.243333,5.07,28.0,71.0
05/01/2018 18:44:42.416666,4.93,26.0,73.0
05/01/2018 18:47:22.333333,5.44,26.0,71.0
05/01/2018 18:50:02.273333,5.28,25.0,72.0
05/01/2018 18:52:42.333333,6.0,25.0,73.0
05/01/2018 18:56:42.446666,6.61,27.0,69.0
05/01/2018 18:59:22.446666,6.1,27.0,71.0
05/01/2018 19:02:02.426666,6.93,26.0,71.0
05/01/2018 19:04:42.306666,7.05,26.0,70.0
05/01/2018 19:08:42.423333,6.34,26.0,70.0
05/01/2018 19:11:22.280000,6.45,26.0,70.0
05/01/2018 19:14:02.410000,6.17,28.0,69.0
05/01/2018 19:16:42.273333,6.56,27.0,69.0
05/01/2018 19:20:42.760000,6.68,27.0,69.0
05/01/2018 19:23:22.366666,6.71,26.0,68.0
05/01/2018 19:26:02.613333,6.41,26.0,68.0
05/01/2018 19:28:42.460000,6.88,26.0,68.0
05/01/2018 19:31:22.550000,6.97,26.0,68.0
05/01/2018 19:35:43.596666,10.0,28.0,68.0
05/01/2018 19:37:13.123333,8.0,30.0,67.0
05/01/2018 19:40:35.543333,8.5,34.0,66.0
05/01/2018 19:44:39.706666,8.47,38.0,65.0
05/01/2018 19:47:18.943333,11.39,42.0,63.0
05/01/2018 19:49:59.156666,11.4,44.0,63.0
05/01/2018 19:52:39.036666,13.6,47.0,63.0
05/01/2018 19:56:38.740000,11.18,48.0,64.0
05/01/2018 19:59:18.730000,9.59,47.0,65.0
05/01/2018 20:01:58.723333,9.61,45.0,66.0
05/01/2018 20:04:38.690000,7.76,40.0,67.0
05/01/2018 20:08:38.653333,9.51,36.0,68.0
05/01/2018 20:11:18.673333,10.49,35.0,68.0
05/01/2018 20:13:58.736666,9.8,34.0,69.0
05/01/2018 20:16:38.743333,9.81,33.0,69.0
05/01/2018 20:20:38.840000,9.8,31.0,69.0
05/01/2018 20:23:18.656666,11.34,32.0,69.0
05/01/2018 20:25:58.696666,10.76,32.0,70.0
05/01/2018 20:28:38.663333,10.05,30.0,71.0
05/01/2018 20:32:38.690000,10.68,30.0,72.0
05/01/2018 20:35:18.760000,10.88,29.0,73.0
05/01/2018 20:37:59.430000,10.02,28.0,73.0
05/01/2018 20:40:38.903333,10.83,28.0,73.0
05/01/2018 20:44:39.093333,9.25,27.0,73.0
05/01/2018 20:47:18.743333,9.55,26.0,73.0
05/01/2018 20:49:58.956666,8.59,27.0,73.0
05/01/2018 20:52:38.720000,9.49,27.0,73.0
05/01/2018 20:56:38.643333,8.64,27.0,73.0
05/01/2018 20:59:18.876666,9.0,26.0,73.0
05/01/2018 21:01:58.630000,9.92,26.0,73.0
05/01/2018 21:04:38.690000,9.24,26.0,73.0
05/01/2018 21:08:38.693333,8.63,25.0,73.0
05/01/2018 21:11:18.833333,8.59,25.0,72.0
05/01/2018 21:13:58.770000,10.12,25.0,72.0
05/01/2018 21:16:38.743333,9.82,26.0,72.0
05/01/2018 21:20:38.706666,8.69,26.0,72.0
05/01/2018 21:23:19.506666,9.49,26.0,72.0
05/01/2018 21:25:58.900000,9.22,26.0,72.0
05/01/2018 21:28:40.323333,8.26,27.0,71.0
05/01/2018 21:32:40.126666,8.56,28.0,71.0
05/01/2018 21:35:18.703333,8.62,28.0,71.0
05/01/2018 21:37:58.690000,8.11,28.0,71.0
05/01/2018 21:40:39.813333,9.03,29.0,71.0
05/01/2018 21:44:40.110000,9.24,30.0,71.0
05/01/2018 21:47:19.296666,9.74,30.0,71.0
05/01/2018 21:49:59.153333,9.76,30.0,70.0
05/01/2018 21:52:40.126666,10.19,30.0,71.0
05/01/2018 21:56:38.756666,10.16,30.0,71.0
05/01/2018 21:59:19.303333,8.29,29.0,71.0
05/01/2018 22:01:58.743333,8.95,29.0,71.0
05/01/2018 22:04:38.730000,7.73,29.0,71.0
05/01/2018 22:08:38.736666,8.68,29.0,70.0
05/01/2018 22:11:18.860000,10.02,29.0,70.0
05/01/2018 22:13:58.870000,9.07,29.0,70.0
05/01/2018 22:16:39.363333,8.85,29.0,69.0
05/01/2018 22:20:38.696666,5.44,30.0,68.0
05/01/2018 22:23:18.656666,7.14,30.0,68.0
05/01/2018 22:25:58.766666,7.79,30.0,69.0
05/01/2018 22:28:38.873333,7.8,29.0,69.0
05/01/2018 22:32:38.710000,8.73,29.0,69.0
05/01/2018 22:35:18.823333,8.38,29.0,69.0
05/01/2018 22:37:58.666666,7.98,29.0,69.0
05/01/2018 22:40:38.750000,7.95,29.0,69.0
05/01/2018 22:44:38.786666,8.59,29.0,69.0
05/01/2018 22:47:18.703333,8.0,29.0,70.0
05/01/2018 22:49:58.753333,8.54,29.0,70.0
05/01/2018 22:52:38.693333,7.74,28.0,69.0
05/01/2018 22:56:38.746666,6.55,28.0,70.0
05/01/2018 22:59:19.090000,7.1,28.0,70.0
05/01/2018 23:01:58.840000,7.44,28.0,70.0
05/01/2018 23:04:38.866666,8.5,28.0,70.0
05/01/2018 23:08:39.013333,7.54,28.0,70.0
05/01/2018 23:11:19.030000,7.95,28.0,70.0
05/01/2018 23:13:58.876666,8.38,29.0,70.0
05/01/2018 23:16:38.763333,6.86,29.0,70.0
05/01/2018 23:20:39.180000,8.07,30.0,69.0
05/01/2018 23:23:18.996666,7.22,31.0,69.0
05/01/2018 23:25:58.713333,8.17,31.0,69.0
05/01/2018 23:28:39.013333,7.39,31.0,69.0
05/01/2018 23:32:38.763333,7.1,30.0,69.0
05/01/2018 23:35:18.766666,7.17,29.0,69.0
05/01/2018 23:37:58.830000,7.29,30.0,69.0
05/01/2018 23:40:38.716666,7.56,29.0,69.0
05/01/2018 23:44:38.986666,7.24,29.0,69.0
05/01/2018 23:47:18.803333,6.91,29.0,70.0
05/01/2018 23:49:58.726666,7.41,28.0,70.0
05/01/2018 23:52:38.933333,6.09,28.0,70.0
05/01/2018 23:56:38.926666,6.24,28.0,70.0
05/01/2018 23:59:18.813333,8.29,28.0,70.0
05/02/2018 00:01:58.720000,6.8,29.0,70.0
05/02/2018 00:04:38.766666,6.21,29.0,69.0
05/02/2018 00:08:38.806666,6.3,29.0,69.0
05/02/2018 00:11:18.746666,5.95,29.0,70.0
05/02/2018 00:13:58.896666,18.45,29.0,70.0
05/02/2018 00:16:38.760000,9.36,29.0,70.0
05/02/2018 00:20:38.783333,6.21,29.0,70.0
05/02/2018 00:23:18.790000,7.59,29.0,70.0
05/02/2018 00:25:58.823333,4.6,29.0,69.0
05/02/2018 00:28:39.050000,6.02,29.0,69.0
05/02/2018 00:32:39.056666,6.02,29.0,69.0
05/02/2018 00:35:18.856666,6.71,29.0,69.0
05/02/2018 00:37:59.086666,6.17,29.0,69.0
05/02/2018 00:40:38.840000,3.05,33.0,68.0
05/02/2018 00:44:38.900000,4.56,36.0,65.0
05/02/2018 00:47:18.790000,2.59,38.0,63.0
