InstrumentName, Welby,,,
StartTime, 2018-05-01 00:00:00,,,
EndTime, 2018-05-31 23:59:59,,,
Date,NO2,O3,PM10,SO2
05/01/2018 00:00:00.000000,3.0,53.0,39.0,0.0
05/01/2018 01:00:00.000000,2.0,49.0,39.0,0.0
05/01/2018 02:00:00.000000,1.0,46.0,38.0,0.0
05/01/2018 03:00:00.000000,2.0,42.0,32.0,0.0
05/01/2018 04:00:00.000000,3.0,39.0,24.0,0.0
05/01/2018 05:00:00.000000,,37.0,20.0,0.0
05/01/2018 06:00:00.000000,3.0,36.0,17.0,0.0
05/01/2018 07:00:00.000000,4.0,35.0,11.0,0.0
05/01/2018 08:00:00.000000,2.0,35.0,11.0,0.0
05/01/2018 09:00:00.000000,3.0,34.0,7.0,0.0
05/01/2018 10:00:00.000000,3.0,34.0,6.0,0.0
05/01/2018 11:00:00.000000,6.0,33.0,8.0,0.0
05/01/2018 12:00:00.000000,16.0,29.0,13.0,0.0
05/01/2018 13:00:00.000000,14.0,27.0,15.0,0.0
05/01/2018 14:00:00.000000,14.0,26.0,14.0,0.0
05/01/2018 15:00:00.000000,13.0,25.0,17.0,0.0
05/01/2018 16:00:00.000000,4.0,34.0,13.0,0.0
05/01/2018 17:00:00.000000,3.0,36.0,13.0,0.0
05/01/2018 18:00:00.000000,2.0,48.0,14.0,0.0
05/01/2018 19:00:00.000000,5.0,48.0,21.0,0.0
05/01/2018 20:00:00.000000,3.0,49.0,28.0,0.0
05/01/2018 21:00:00.000000,4.0,50.0,27.0,0.0
05/01/2018 22:00:00.000000,4.0,50.0,24.0,0.0
05/01/2018 23:00:00.000000,2.0,49.0,21.0,0.0
05/02/2018 00:00:00.000000,2.0,49.0,25.0,0.0
05/02/2018 01:00:00.000000,2.0,45.0,18.0,0.0
05/02/2018 02:00:00.000000,1.0,42.0,12.0,0.0
05/02/2018 03:00:00.000000,2.0,40.0,7.0,0.0
05/02/2018 04:00:00.000000,1.0,38.0,5.0,0.0
05/02/2018 05:00:00.000000,,38.0,5.0,0.0
05/02/2018 06:00:00.000000,1.0,38.0,3.0,0.0
05/02/2018 07:00:00.000000,1.0,37.0,6.0,0.0
05/02/2018 08:00:00.000000,2.0,36.0,5.0,0.0
05/02/2018 09:00:00.000000,4.0,34.0,6.0,0.0
05/02/2018 10:00:00.000000,8.0,31.0,4.0,0.0
05/02/2018 11:00:00.000000,14.0,26.0,7.0,0.0
05/02/2018 12:00:00.000000,31.0,7.0,14.0,0.0
05/02/2018 13:00:00.000000,30.0,19.0,16.0,0.0
05/02/2018 14:00:00.000000,21.0,17.0,16.0,0.0
05/02/2018 15:00:00.000000,9.0,28.0,12.0,0.0
05/02/2018 16:00:00.000000,9.0,21.0,12.0,0.0
05/02/2018 17:00:00.000000,7.0,25.0,12.0,0.0
05/02/2018 18:00:00.000000,8.0,32.0,10.0,0.0
05/02/2018 19:00:00.000000,7.0,31.0,8.0,0.0
05/02/2018 20:00:00.000000,5.0,32.0,8.0,0.0
05/02/2018 21:00:00.000000,5.0,32.0,9.0,0.0
05/02/2018 22:00:00.000000,6.0,31.0,8.0,0.0
05/02/2018 23:00:00.000000,7.0,30.0,7.0,0.0
05/03/2018 00:00:00.000000,6.0,30.0,7.0,0.0
05/03/2018 01:00:00.000000,6.0,30.0,6.0,0.0
05/03/2018 02:00:00.000000,5.0,30.0,5.0,0.0
05/03/2018 03:00:00.000000,5.0,30.0,3.0,0.0
05/03/2018 04:00:00.000000,3.0,30.0,3.0,0.0
05/03/2018 05:00:00.000000,,31.0,1.0,0.0
05/03/2018 06:00:00.000000,3.0,30.0,1.0,0.0
05/03/2018 07:00:00.000000,1.0,31.0,,0.0
05/03/2018 08:00:00.000000,2.0,31.0,,0.0
05/03/2018 09:00:00.000000,5.0,32.0,1.0,0.0
05/03/2018 10:00:00.000000,6.0,32.0,1.0,0.0
05/03/2018 11:00:00.000000,4.0,33.0,1.0,0.0
05/03/2018 12:00:00.000000,2.0,33.0,4.0,0.0
05/03/2018 13:00:00.000000,2.0,34.0,2.0,0.0
05/03/2018 14:00:00.000000,2.0,35.0,3.0,0.0
05/03/2018 15:00:00.000000,2.0,35.0,2.0,0.0
05/03/2018 16:00:00.000000,2.0,35.0,3.0,0.0
05/03/2018 17:00:00.000000,3.0,35.0,5.0,0.0
05/03/2018 18:00:00.000000,2.0,35.0,7.0,0.0
05/03/2018 19:00:00.000000,2.0,36.0,8.0,0.0
05/03/2018 20:00:00.000000,3.0,36.0,12.0,0.0
05/03/2018 21:00:00.000000,4.0,36.0,13.0,0.0
05/03/2018 22:00:00.000000,3.0,36.0,13.0,0.0
05/03/2018 23:00:00.000000,2.0,36.0,11.0,0.0
05/04/2018 00:00:00.000000,2.0,36.0,12.0,0.0
05/04/2018 01:00:00.000000,2.0,37.0,9.0,0.0
05/04/2018 02:00:00.000000,12.0,34.0,9.0,0.0
05/04/2018 03:00:00.000000,16.0,31.0,7.0,0.0
05/04/2018 04:00:00.000000,20.0,27.0,7.0,0.0
05/04/2018 05:00:00.000000,,16.0,6.0,0.0
05/04/2018 06:00:00.000000,25.0,16.0,6.0,0.0
05/04/2018 07:00:00.000000,34.0,2.0,6.0,0.0
05/04/2018 08:00:00.000000,27.0,8.0,6.0,0.0
05/04/2018 09:00:00.000000,31.0,5.0,4.0,0.0
05/04/2018 10:00:00.000000,31.0,3.0,5.0,0.0
05/04/2018 11:00:00.000000,33.0,0.0,8.0,1.0
05/04/2018 12:00:00.000000,,,8.0,
05/04/2018 13:00:00.000000,32.0,4.0,19.0,2.0
05/04/2018 14:00:00.000000,31.0,4.0,21.0,1.0
05/04/2018 15:00:00.000000,30.0,13.0,29.0,2.0
05/04/2018 16:00:00.000000,12.0,34.0,17.0,0.0
05/04/2018 17:00:00.000000,5.0,42.0,16.0,0.0
05/04/2018 18:00:00.000000,2.0,32.0,16.0,0.0
05/04/2018 19:00:00.000000,2.0,40.0,13.0,0.0
05/04/2018 20:00:00.000000,2.0,54.0,19.0,0.0
05/04/2018 21:00:00.000000,3.0,51.0,19.0,0.0
05/04/2018 22:00:00.000000,3.0,54.0,20.0,0.0
05/04/2018 23:00:00.000000,3.0,56.0,25.0,0.0
05/05/2018 00:00:00.000000,3.0,55.0,22.0,0.0
