InstrumentName, NJH
StartTime, 2018-05-01 00:00:00
EndTime, 2018-05-31 23:59:59
Date,PM2.5 Total Atmospheric
05/01/2018 00:00:00.000000,10.16648
05/01/2018 00:01:00.000000,9.975849
05/01/2018 00:02:00.000000,9.809415
05/01/2018 00:03:00.000000,9.756721
05/01/2018 00:04:00.000000,9.695605
05/01/2018 00:05:00.000000,9.638805
05/01/2018 00:06:00.000000,9.537365
05/01/2018 00:07:00.000000,9.456772
05/01/2018 00:08:00.000000,9.428925
05/01/2018 00:09:00.000000,9.482882
05/01/2018 00:10:00.000000,9.433821
05/01/2018 00:11:00.000000,9.449823
05/01/2018 00:12:00.000000,9.497306
05/01/2018 00:13:00.000000,9.535049
05/01/2018 00:14:00.000000,9.560317
05/01/2018 00:15:00.000000,9.501517
05/01/2018 00:16:00.000000,9.460668
05/01/2018 00:17:00.000000,9.471301
05/01/2018 00:18:00.000000,9.470511
05/01/2018 00:19:00.000000,9.415028
05/01/2018 00:20:00.000000,9.317957
05/01/2018 00:21:00.000000,9.294795
05/01/2018 00:22:00.000000,9.223045
05/01/2018 00:23:00.000000,9.175405
05/01/2018 00:24:00.000000,9.122343
05/01/2018 00:25:00.000000,9.014165
05/01/2018 00:26:00.000000,8.991845
05/01/2018 00:27:00.000000,8.930255
05/01/2018 00:28:00.000000,8.868086
05/01/2018 00:29:00.000000,8.800179
05/01/2018 00:30:00.000000,8.81834
05/01/2018 00:31:00.000000,8.848188
05/01/2018 00:32:00.000000,8.827289
05/01/2018 00:33:00.000000,8.839291
05/01/2018 00:34:00.000000,8.819867
05/01/2018 00:35:00.000000,8.800442
05/01/2018 00:36:00.000000,8.852768
05/01/2018 00:37:00.000000,8.899355
05/01/2018 00:38:00.000000,8.919938
05/01/2018 00:39:00.000000,8.889353
05/01/2018 00:40:00.000000,8.950154
05/01/2018 00:41:00.000000,8.942837
05/01/2018 00:42:00.000000,8.951522
05/01/2018 00:43:00.000000,9.007006
05/01/2018 00:44:00.000000,9.069859
05/01/2018 00:45:00.000000,9.079598
05/01/2018 00:46:00.000000,9.129871
05/01/2018 00:47:00.000000,9.136609
05/01/2018 00:48:00.000000,9.169983
05/01/2018 00:49:00.000000,9.206095
05/01/2018 00:50:00.000000,9.25921
05/01/2018 00:51:00.000000,9.241838
05/01/2018 00:52:00.000000,9.237837
05/01/2018 00:53:00.000000,9.221413
05/01/2018 00:54:00.000000,9.239206
05/01/2018 00:55:00.000000,9.202199
05/01/2018 00:56:00.000000,9.158612
05/01/2018 00:57:00.000000,9.108867
05/01/2018 00:58:00.000000,9.095443
05/01/2018 00:59:00.000000,8.99611
05/01/2018 01:00:00.000000,9.017061
05/01/2018 01:01:00.000000,8.999057
05/01/2018 01:02:00.000000,8.965841
05/01/2018 01:03:00.000000,8.924149
05/01/2018 01:04:00.000000,8.897565
05/01/2018 01:05:00.000000,8.8584
05/01/2018 01:06:00.000000,8.898671
05/01/2018 01:07:00.000000,8.877088
05/01/2018 01:08:00.000000,8.822078
05/01/2018 01:09:00.000000,8.764541
05/01/2018 01:10:00.000000,8.778386
05/01/2018 01:11:00.000000,8.761698
05/01/2018 01:12:00.000000,8.801074
05/01/2018 01:13:00.000000,8.849398
05/01/2018 01:14:00.000000,8.881878
05/01/2018 01:15:00.000000,8.940678
05/01/2018 01:16:00.000000,8.920675
05/01/2018 01:17:00.000000,8.844082
05/01/2018 01:18:00.000000,8.877298
05/01/2018 01:19:00.000000,8.888511
05/01/2018 01:20:00.000000,8.909673
05/01/2018 01:21:00.000000,8.916042
05/01/2018 01:22:00.000000,8.864191
05/01/2018 01:23:00.000000,8.821814
05/01/2018 01:24:00.000000,8.846398
05/01/2018 01:25:00.000000,8.869507
05/01/2018 01:26:00.000000,8.838449
05/01/2018 01:27:00.000000,8.79981
05/01/2018 01:28:00.000000,8.777649
05/01/2018 01:29:00.000000,8.713637
05/01/2018 01:30:00.000000,8.58814
05/01/2018 01:31:00.000000,8.503493
05/01/2018 01:32:00.000000,8.439271
05/01/2018 01:33:00.000000,8.452326
05/01/2018 01:34:00.000000,8.396948
05/01/2018 01:35:00.000000,8.309195
05/01/2018 01:36:00.000000,8.221811
05/01/2018 01:37:00.000000,8.135953
05/01/2018 01:38:00.000000,8.13411
05/01/2018 01:39:00.000000,8.197385
05/01/2018 01:40:00.000000,8.27461
05/01/2018 01:41:00.000000,8.370101
05/01/2018 01:42:00.000000,8.44822
05/01/2018 01:43:00.000000,8.54229
05/01/2018 01:44:00.000000,8.547344
05/01/2018 01:45:00.000000,8.574085
05/01/2018 01:46:00.000000,8.66984
05/01/2018 01:47:00.000000,8.767436
05/01/2018 01:48:00.000000,8.855715
05/01/2018 01:49:00.000000,8.861716
05/01/2018 01:50:00.000000,8.709531
05/01/2018 01:51:00.000000,8.627569
05/01/2018 01:52:00.000000,8.605617
05/01/2018 01:53:00.000000,8.514811
05/01/2018 01:54:00.000000,8.378155
05/01/2018 01:55:00.000000,8.291718
05/01/2018 01:56:00.000000,8.250447
05/01/2018 01:57:00.000000,8.094419
05/01/2018 01:58:00.000000,8.0452
05/01/2018 01:59:00.000000,7.972134
05/01/2018 02:00:00.000000,7.888592
05/01/2018 02:01:00.000000,7.948062
05/01/2018 02:02:00.000000,8.108264
05/01/2018 02:03:00.000000,8.196911
05/01/2018 02:04:00.000000,8.201754
05/01/2018 02:05:00.000000,8.170696
05/01/2018 02:06:00.000000,8.172117
05/01/2018 02:07:00.000000,8.222864
05/01/2018 02:08:00.000000,8.218126
05/01/2018 02:09:00.000000,8.18512
05/01/2018 02:10:00.000000,8.168538
05/01/2018 02:11:00.000000,8.202491
05/01/2018 02:12:00.000000,8.236445
05/01/2018 02:13:00.000000,8.153324
05/01/2018 02:14:00.000000,8.069783
05/01/2018 02:15:00.000000,8.047253
05/01/2018 02:16:00.000000,8.06773
05/01/2018 02:17:00.000000,8.031671
05/01/2018 02:18:00.000000,7.932705
05/01/2018 02:19:00.000000,7.980661
05/01/2018 02:20:00.000000,7.930442
05/01/2018 02:21:00.000000,7.93918
05/01/2018 02:22:00.000000,7.933442
05/01/2018 02:23:00.000000,7.86743
05/01/2018 02:24:00.000000,7.864956
05/01/2018 02:25:00.000000,7.857587
05/01/2018 02:26:00.000000,7.863693
