InstrumentName, CAMP,,,,,
StartTime, 2018-05-01 00:00:00,,,,,
EndTime, 2018-05-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
05/01/2018 00:00:00.000000,0.2,9.0,50.0,35.0,11.5,0.0
05/01/2018 01:00:00.000000,0.2,9.0,49.0,31.0,10.4,0.0
05/01/2018 02:00:00.000000,0.1,6.0,47.0,29.0,9.5,0.0
05/01/2018 03:00:00.000000,0.2,7.0,43.0,30.0,8.8,0.0
05/01/2018 04:00:00.000000,0.2,9.0,41.0,27.0,8.2,0.0
05/01/2018 05:00:00.000000,0.1,,40.0,22.0,7.4,0.0
05/01/2018 06:00:00.000000,0.1,4.0,40.0,19.0,7.2,0.0
05/01/2018 07:00:00.000000,0.1,7.0,33.0,17.0,7.2,0.0
05/01/2018 08:00:00.000000,0.1,5.0,35.0,17.0,5.8,0.0
05/01/2018 09:00:00.000000,0.1,9.0,34.0,10.0,5.3,0.0
05/01/2018 10:00:00.000000,0.1,9.0,33.0,10.0,5.3,0.0
05/01/2018 11:00:00.000000,0.2,13.0,29.0,12.0,6.3,0.0
05/01/2018 12:00:00.000000,0.4,18.0,30.0,16.0,7.7,0.0
05/01/2018 13:00:00.000000,0.3,12.0,27.0,17.0,7.5,0.0
05/01/2018 14:00:00.000000,0.4,20.0,25.0,22.0,9.3,0.0
05/01/2018 15:00:00.000000,0.4,14.0,25.0,23.0,9.3,0.0
05/01/2018 16:00:00.000000,,,26.0,23.0,9.4,
05/01/2018 17:00:00.000000,0.2,5.0,46.0,,,0.0
05/01/2018 18:00:00.000000,0.2,6.0,50.0,,,0.0
05/01/2018 19:00:00.000000,0.3,9.0,49.0,23.0,7.8,0.0
05/01/2018 20:00:00.000000,0.3,13.0,48.0,28.0,9.0,0.0
05/01/2018 21:00:00.000000,0.2,12.0,48.0,27.0,9.4,0.0
05/01/2018 22:00:00.000000,0.2,10.0,49.0,25.0,9.5,0.0
05/01/2018 23:00:00.000000,0.3,12.0,49.0,25.0,9.5,0.0
05/02/2018 00:00:00.000000,0.2,8.0,49.0,49.0,10.4,0.0
05/02/2018 01:00:00.000000,0.2,7.0,44.0,38.0,7.9,0.0
05/02/2018 02:00:00.000000,0.2,7.0,43.0,21.0,5.0,0.0
05/02/2018 03:00:00.000000,0.2,5.0,41.0,21.0,5.0,0.0
05/02/2018 04:00:00.000000,0.1,6.0,39.0,9.0,2.8,0.0
05/02/2018 05:00:00.000000,0.1,,40.0,5.0,1.8,0.0
05/02/2018 06:00:00.000000,0.1,3.0,38.0,3.0,1.6,0.0
05/02/2018 07:00:00.000000,0.1,4.0,37.0,2.0,1.6,0.0
05/02/2018 08:00:00.000000,0.1,3.0,37.0,2.0,1.6,0.0
05/02/2018 09:00:00.000000,0.1,3.0,38.0,2.0,,0.0
05/02/2018 10:00:00.000000,0.1,5.0,37.0,4.0,2.4,0.0
05/02/2018 11:00:00.000000,0.2,8.0,34.0,4.0,3.0,0.0
05/02/2018 12:00:00.000000,0.2,16.0,32.0,7.0,4.0,0.0
05/02/2018 13:00:00.000000,0.3,22.0,26.0,8.0,5.0,0.0
05/02/2018 14:00:00.000000,0.5,25.0,26.0,9.0,6.8,0.0
05/02/2018 15:00:00.000000,0.3,22.0,20.0,8.0,6.6,0.0
05/02/2018 16:00:00.000000,0.4,23.0,22.0,9.0,7.0,0.0
05/02/2018 17:00:00.000000,0.4,18.0,22.0,14.0,8.3,0.0
05/02/2018 18:00:00.000000,0.4,19.0,25.0,14.0,8.5,0.0
05/02/2018 19:00:00.000000,,,24.0,14.0,8.5,
05/02/2018 21:00:00.000000,0.4,16.0,,,,0.0
05/02/2018 22:00:00.000000,0.3,22.0,22.0,17.0,10.8,0.0
05/02/2018 23:00:00.000000,0.3,17.0,22.0,13.0,9.9,0.0
05/03/2018 00:00:00.000000,0.4,20.0,22.0,11.0,8.8,0.0
05/03/2018 01:00:00.000000,0.3,19.0,22.0,9.0,7.9,0.0
05/03/2018 02:00:00.000000,0.3,15.0,22.0,8.0,6.7,0.0
05/03/2018 03:00:00.000000,0.2,16.0,23.0,6.0,5.7,0.0
05/03/2018 04:00:00.000000,0.2,13.0,23.0,5.0,4.7,0.0
05/03/2018 05:00:00.000000,0.2,,24.0,3.0,3.3,0.0
05/03/2018 06:00:00.000000,0.1,17.0,25.0,2.0,2.4,0.0
05/03/2018 07:00:00.000000,0.1,7.0,24.0,2.0,2.4,0.0
05/03/2018 08:00:00.000000,0.1,6.0,29.0,1.0,1.0,0.0
05/03/2018 09:00:00.000000,0.1,4.0,32.0,0.0,0.6,0.0
05/03/2018 10:00:00.000000,0.1,5.0,34.0,0.0,0.5,0.0
05/03/2018 11:00:00.000000,0.1,6.0,35.0,0.0,0.5,0.0
05/03/2018 12:00:00.000000,0.3,14.0,33.0,0.0,0.6,0.0
05/03/2018 13:00:00.000000,0.2,12.0,32.0,1.0,0.8,0.0
05/03/2018 14:00:00.000000,0.2,11.0,32.0,1.0,1.0,0.0
05/03/2018 15:00:00.000000,0.2,14.0,32.0,1.0,1.1,0.0
05/03/2018 16:00:00.000000,0.2,13.0,29.0,1.0,1.4,0.0
05/03/2018 17:00:00.000000,0.3,13.0,29.0,2.0,1.6,0.0
05/03/2018 18:00:00.000000,0.2,11.0,29.0,2.0,1.6,0.0
05/03/2018 19:00:00.000000,0.2,14.0,29.0,2.0,1.8,0.0
05/03/2018 20:00:00.000000,0.2,9.0,30.0,2.0,1.7,0.0
05/03/2018 21:00:00.000000,0.3,12.0,31.0,5.0,2.2,0.0
05/03/2018 22:00:00.000000,0.3,16.0,29.0,4.0,2.9,0.0
05/03/2018 23:00:00.000000,0.3,11.0,30.0,7.0,3.3,0.0
05/04/2018 00:00:00.000000,0.2,12.0,31.0,9.0,3.8,0.0
05/04/2018 01:00:00.000000,0.2,10.0,32.0,7.0,3.5,0.0
05/04/2018 02:00:00.000000,0.2,11.0,33.0,5.0,3.4,0.0
05/04/2018 03:00:00.000000,0.2,14.0,33.0,5.0,3.6,0.0
05/04/2018 04:00:00.000000,0.2,12.0,32.0,5.0,3.6,0.0
05/04/2018 05:00:00.000000,0.2,,32.0,4.0,3.5,0.0
05/04/2018 06:00:00.000000,0.2,10.0,31.0,4.0,3.3,0.0
