InstrumentName, I-25 Globeville,
StartTime, 2018-05-01 00:00:00,
EndTime, 2018-05-31 23:59:59,
Date,NO2,PM2.5
05/01/2018 00:00:00.000000,6.0,10.3
05/01/2018 01:00:00.000000,6.0,8.8
05/01/2018 02:00:00.000000,5.0,7.6
05/01/2018 03:00:00.000000,4.0,6.8
05/01/2018 04:00:00.000000,5.0,6.1
05/01/2018 05:00:00.000000,,5.6
05/01/2018 06:00:00.000000,5.0,5.7
05/01/2018 07:00:00.000000,11.0,6.0
05/01/2018 08:00:00.000000,3.0,6.0
05/01/2018 09:00:00.000000,6.0,3.9
05/01/2018 10:00:00.000000,8.0,3.9
05/01/2018 11:00:00.000000,11.0,4.2
05/01/2018 12:00:00.000000,23.0,5.5
05/01/2018 13:00:00.000000,17.0,6.2
05/01/2018 14:00:00.000000,40.0,8.5
05/01/2018 15:00:00.000000,24.0,8.3
05/01/2018 16:00:00.000000,9.0,7.1
05/01/2018 17:00:00.000000,8.0,6.6
05/01/2018 18:00:00.000000,8.0,6.4
05/01/2018 19:00:00.000000,21.0,8.9
05/01/2018 20:00:00.000000,22.0,9.5
05/01/2018 21:00:00.000000,16.0,8.7
05/01/2018 22:00:00.000000,11.0,7.7
05/01/2018 23:00:00.000000,6.0,6.9
05/02/2018 00:00:00.000000,4.0,6.1
05/02/2018 01:00:00.000000,3.0,4.4
05/02/2018 02:00:00.000000,4.0,3.1
05/02/2018 03:00:00.000000,4.0,2.3
05/02/2018 04:00:00.000000,3.0,1.7
05/02/2018 05:00:00.000000,,1.3
05/02/2018 06:00:00.000000,6.0,1.3
05/02/2018 07:00:00.000000,6.0,1.4
05/02/2018 08:00:00.000000,5.0,1.4
05/02/2018 09:00:00.000000,5.0,1.9
05/02/2018 10:00:00.000000,9.0,2.2
05/02/2018 11:00:00.000000,32.0,3.2
05/02/2018 12:00:00.000000,42.0,5.3
05/02/2018 13:00:00.000000,41.0,6.7
05/02/2018 14:00:00.000000,40.0,7.9
05/02/2018 15:00:00.000000,40.0,7.8
05/02/2018 16:00:00.000000,32.0,7.1
05/02/2018 17:00:00.000000,26.0,6.7
05/02/2018 18:00:00.000000,30.0,6.7
05/02/2018 19:00:00.000000,29.0,7.0
05/02/2018 20:00:00.000000,29.0,7.4
05/02/2018 21:00:00.000000,27.0,7.3
05/02/2018 22:00:00.000000,32.0,7.4
05/02/2018 23:00:00.000000,29.0,7.6
05/03/2018 00:00:00.000000,28.0,7.2
05/03/2018 01:00:00.000000,31.0,8.0
05/03/2018 02:00:00.000000,18.0,6.0
05/03/2018 03:00:00.000000,24.0,4.5
05/03/2018 04:00:00.000000,14.0,4.3
05/03/2018 05:00:00.000000,,4.3
05/03/2018 06:00:00.000000,16.0,3.3
05/03/2018 07:00:00.000000,16.0,2.7
05/03/2018 08:00:00.000000,16.0,2.7
05/03/2018 09:00:00.000000,13.0,1.5
05/03/2018 10:00:00.000000,15.0,1.6
05/03/2018 11:00:00.000000,28.0,2.9
05/03/2018 12:00:00.000000,24.0,3.5
05/03/2018 13:00:00.000000,23.0,3.3
05/03/2018 14:00:00.000000,22.0,3.0
05/03/2018 15:00:00.000000,24.0,3.1
05/03/2018 16:00:00.000000,25.0,3.7
05/03/2018 17:00:00.000000,25.0,4.2
05/03/2018 18:00:00.000000,25.0,5.1
05/03/2018 19:00:00.000000,31.0,6.4
05/03/2018 20:00:00.000000,29.0,6.3
05/03/2018 21:00:00.000000,14.0,4.3
05/03/2018 22:00:00.000000,23.0,4.3
05/03/2018 23:00:00.000000,19.0,4.0
05/04/2018 00:00:00.000000,27.0,4.5
05/04/2018 01:00:00.000000,7.0,3.4
05/04/2018 02:00:00.000000,34.0,4.0
05/04/2018 03:00:00.000000,32.0,4.0
05/04/2018 04:00:00.000000,31.0,4.1
05/04/2018 05:00:00.000000,,3.8
05/04/2018 06:00:00.000000,28.0,3.8
05/04/2018 07:00:00.000000,29.0,3.8
05/04/2018 08:00:00.000000,26.0,3.8
05/04/2018 09:00:00.000000,26.0,3.6
05/04/2018 10:00:00.000000,29.0,4.4
05/04/2018 11:00:00.000000,35.0,5.4
05/04/2018 12:00:00.000000,,5.4
05/04/2018 13:00:00.000000,36.0,7.3
05/04/2018 14:00:00.000000,41.0,7.3
05/04/2018 15:00:00.000000,34.0,9.8
05/04/2018 16:00:00.000000,31.0,8.6
05/04/2018 17:00:00.000000,17.0,7.7
05/04/2018 18:00:00.000000,17.0,7.1
05/04/2018 19:00:00.000000,22.0,7.0
05/04/2018 20:00:00.000000,14.0,7.0
05/04/2018 21:00:00.000000,15.0,6.4
05/04/2018 22:00:00.000000,14.0,6.3
05/04/2018 23:00:00.000000,10.0,5.7
05/05/2018 00:00:00.000000,7.0,5.5
05/05/2018 01:00:00.000000,9.0,5.5
05/05/2018 02:00:00.000000,28.0,6.0
05/05/2018 03:00:00.000000,33.0,6.4
05/05/2018 04:00:00.000000,36.0,6.8
05/05/2018 05:00:00.000000,,7.1
05/05/2018 06:00:00.000000,30.0,7.4
05/05/2018 07:00:00.000000,23.0,7.2
05/05/2018 08:00:00.000000,19.0,7.2
05/05/2018 09:00:00.000000,16.0,6.6
05/05/2018 10:00:00.000000,21.0,6.2
05/05/2018 11:00:00.000000,26.0,6.1
05/05/2018 12:00:00.000000,37.0,6.8
05/05/2018 13:00:00.000000,41.0,8.1
05/05/2018 14:00:00.000000,46.0,8.7
05/05/2018 15:00:00.000000,41.0,8.7
05/05/2018 16:00:00.000000,30.0,7.7
05/05/2018 17:00:00.000000,14.0,6.0
05/05/2018 18:00:00.000000,10.0,4.8
05/05/2018 19:00:00.000000,6.0,4.1
05/05/2018 20:00:00.000000,8.0,3.8
05/05/2018 21:00:00.000000,12.0,3.8
05/05/2018 22:00:00.000000,8.0,5.0
05/05/2018 23:00:00.000000,3.0,4.2
05/06/2018 00:00:00.000000,4.0,3.9
05/06/2018 01:00:00.000000,6.0,3.9
05/06/2018 02:00:00.000000,26.0,4.6
05/06/2018 03:00:00.000000,37.0,6.4
05/06/2018 04:00:00.000000,46.0,7.5
05/06/2018 05:00:00.000000,,8.4
05/06/2018 06:00:00.000000,39.0,9.1
05/06/2018 07:00:00.000000,29.0,8.0
05/06/2018 08:00:00.000000,19.0,8.0
05/06/2018 09:00:00.000000,21.0,7.0
