InstrumentName, Woods Park,,
StartTime, 2018-05-01 00:00:00,,
EndTime, 2018-05-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
05/01/2018 00:02:22.000000,4.29,5.78,5.78
05/01/2018 00:05:02.000000,3.63,4.61,4.39
05/01/2018 00:07:42.000000,4.17,5.93,5.67
05/01/2018 00:11:42.000000,2.88,4.55,4.17
05/01/2018 00:14:22.000000,3.83,4.95,4.95
05/01/2018 00:17:02.000000,4.26,5.93,5.88
05/01/2018 00:19:42.000000,4.54,5.27,5.27
05/01/2018 00:23:42.000000,3.62,5.14,5.07
05/01/2018 00:26:22.000000,3.71,5.1,5.1
05/01/2018 00:29:03.000000,3.55,4.74,4.36
05/01/2018 00:31:42.000000,3.62,4.81,4.55
05/01/2018 00:35:42.000000,3.91,5.3,4.79
05/01/2018 00:38:22.000000,3.26,5.14,4.6
05/01/2018 00:41:02.000000,3.34,4.17,3.98
05/01/2018 00:43:42.000000,3.02,4.55,4.4
05/01/2018 00:47:42.000000,3.6,5.5,5.1
05/01/2018 00:50:22.000000,3.8,5.44,4.71
05/01/2018 00:53:02.000000,3.12,4.67,4.57
05/01/2018 00:55:42.000000,3.88,5.33,5.21
05/01/2018 00:59:44.000000,3.86,4.98,4.98
05/01/2018 01:02:22.000000,3.95,5.44,5.1
05/01/2018 01:05:03.000000,3.92,5.18,5.18
05/01/2018 01:07:42.000000,3.39,4.24,4.05
05/01/2018 01:11:42.000000,3.88,5.86,5.33
05/01/2018 01:14:22.000000,3.65,5.33,4.65
05/01/2018 01:17:02.000000,3.5,4.71,4.71
05/01/2018 01:19:42.000000,3.37,4.42,4.42
05/01/2018 01:23:42.000000,3.9,4.98,4.95
05/01/2018 01:26:22.000000,3.93,5.23,4.74
05/01/2018 01:29:02.000000,3.2,4.55,4.32
05/01/2018 01:31:42.000000,3.43,5.12,4.81
05/01/2018 01:35:42.000000,3.0,5.1,4.62
05/01/2018 01:38:22.000000,3.2,4.66,4.1
05/01/2018 01:41:04.000000,2.88,4.28,4.07
05/01/2018 01:43:42.000000,2.83,3.63,3.27
05/01/2018 01:47:42.000000,2.57,3.55,3.14
05/01/2018 01:50:22.000000,2.27,3.2,3.17
05/01/2018 01:53:02.000000,2.38,3.71,3.31
05/01/2018 01:55:42.000000,2.21,3.29,3.29
05/01/2018 01:59:42.000000,3.43,4.4,4.29
05/01/2018 02:02:22.000000,2.19,3.1,2.95
05/01/2018 02:05:02.000000,2.98,4.07,3.81
05/01/2018 02:07:42.000000,2.93,3.6,3.6
05/01/2018 02:11:42.000000,2.83,4.12,3.71
05/01/2018 02:14:22.000000,2.48,3.57,3.33
05/01/2018 02:17:02.000000,2.17,2.83,2.83
05/01/2018 02:19:42.000000,2.0,2.63,2.63
05/01/2018 02:23:42.000000,2.14,3.12,3.05
05/01/2018 02:26:22.000000,2.15,3.0,3.0
05/01/2018 02:29:02.000000,2.51,2.93,2.93
05/01/2018 02:31:42.000000,2.24,3.49,3.49
05/01/2018 02:35:42.000000,2.38,3.17,3.0
05/01/2018 02:38:22.000000,2.29,3.36,3.26
05/01/2018 02:41:02.000000,2.93,3.56,3.49
05/01/2018 02:43:42.000000,1.86,2.51,2.4
05/01/2018 02:47:42.000000,2.69,3.79,3.79
05/01/2018 02:50:22.000000,2.07,3.29,3.05
05/01/2018 02:53:02.000000,2.4,3.24,3.1
05/01/2018 02:55:42.000000,2.66,3.83,3.83
05/01/2018 02:59:42.000000,3.07,4.29,4.07
05/01/2018 03:02:22.000000,2.49,3.65,3.44
05/01/2018 03:05:03.000000,2.44,3.41,3.41
05/01/2018 03:07:42.000000,2.79,3.83,3.57
05/01/2018 03:11:42.000000,2.48,3.33,3.33
05/01/2018 03:14:22.000000,2.37,3.3,3.08
05/01/2018 03:17:02.000000,2.0,3.14,2.88
05/01/2018 03:19:42.000000,3.91,5.3,4.79
05/01/2018 03:23:42.000000,3.3,4.4,4.07
05/01/2018 03:26:22.000000,3.81,5.07,4.6
05/01/2018 03:29:02.000000,5.02,6.05,6.05
05/01/2018 03:31:42.000000,5.22,6.63,6.46
05/01/2018 03:35:42.000000,6.1,7.57,7.57
05/01/2018 03:38:22.000000,5.76,6.93,6.86
05/01/2018 03:41:02.000000,5.48,6.81,6.81
05/01/2018 03:43:42.000000,6.26,8.4,7.76
05/01/2018 03:47:42.000000,6.14,7.57,7.57
05/01/2018 03:50:22.000000,6.29,7.69,7.48
05/01/2018 03:53:02.000000,5.71,7.12,7.0
05/01/2018 03:55:42.000000,6.62,7.62,7.38
05/01/2018 03:59:42.000000,6.52,8.02,7.33
05/01/2018 04:02:22.000000,5.72,7.02,6.81
05/01/2018 04:05:02.000000,5.64,6.64,6.64
05/01/2018 04:07:42.000000,5.17,6.9,6.9
05/01/2018 04:11:42.000000,5.7,7.05,7.0
05/01/2018 04:14:22.000000,5.45,7.83,7.14
05/01/2018 04:17:02.000000,5.1,6.9,6.46
05/01/2018 04:19:42.000000,6.29,7.39,7.39
05/01/2018 04:23:42.000000,5.43,6.71,6.71
05/01/2018 04:26:22.000000,6.17,7.64,7.45
05/01/2018 04:29:02.000000,5.72,6.77,6.77
05/01/2018 04:31:42.000000,5.9,7.34,7.34
05/01/2018 04:35:42.000000,5.55,7.12,7.12
05/01/2018 04:38:22.000000,5.61,7.17,7.17
05/01/2018 04:41:02.000000,5.76,7.36,7.21
05/01/2018 04:43:45.000000,5.98,7.57,7.48
05/01/2018 04:47:42.000000,6.33,8.02,7.58
05/01/2018 04:50:22.000000,6.02,7.9,7.69
05/01/2018 04:53:02.000000,6.29,7.83,7.15
05/01/2018 04:55:42.000000,6.5,8.24,8.05
05/01/2018 04:59:42.000000,6.12,7.12,6.98
05/01/2018 05:02:22.000000,6.76,8.81,8.38
05/01/2018 05:05:02.000000,7.09,8.42,8.21
05/01/2018 05:07:42.000000,7.32,9.15,8.85
05/01/2018 05:11:42.000000,7.86,9.83,9.57
05/01/2018 05:14:22.000000,6.66,8.39,8.15
05/01/2018 05:17:02.000000,7.43,9.64,9.64
05/01/2018 05:19:42.000000,8.21,9.33,9.33
05/01/2018 05:23:42.000000,8.77,10.77,10.63
05/01/2018 05:26:23.000000,8.33,10.64,10.33
05/01/2018 05:29:02.000000,9.86,12.14,11.79
