InstrumentName, Wash Park West,,
StartTime, 2018-05-01 00:00:00,,
EndTime, 2018-05-31 23:59:59,,
Date,PM2.5,humidity,temp_f
05/01/2018 00:01:24.666666,7.095959595959596,15.0,81.0
05/01/2018 00:05:24.680000,5.6060606060606055,16.0,80.0
05/01/2018 00:08:04.616666,4.883838383838384,17.0,80.0
05/01/2018 00:10:44.596666,4.7727272727272725,18.0,80.0
05/01/2018 00:13:24.746666,4.484848484848485,18.0,79.0
05/01/2018 00:17:24.583333,4.712121212121212,19.0,79.0
05/01/2018 00:20:04.713333,4.41919191919192,19.0,78.0
05/01/2018 00:22:44.640000,4.52020202020202,20.0,78.0
05/01/2018 00:25:24.623333,4.843434343434343,20.0,78.0
05/01/2018 00:29:24.633333,4.616161616161617,20.0,77.0
05/01/2018 00:32:04.646666,4.712121212121212,20.0,77.0
05/01/2018 00:34:44.700000,4.040404040404041,20.0,77.0
05/01/2018 00:37:24.660000,4.52020202020202,21.0,77.0
05/01/2018 00:41:35.390000,4.707070707070708,21.0,77.0
05/01/2018 00:44:04.613333,4.373737373737374,21.0,77.0
05/01/2018 00:46:44.593333,4.570707070707071,21.0,77.0
05/01/2018 00:49:24.616666,4.691919191919191,21.0,77.0
05/01/2018 00:53:24.616666,4.040404040404041,21.0,77.0
05/01/2018 00:56:04.656666,4.767676767676767,21.0,77.0
05/01/2018 00:58:44.623333,4.651515151515152,21.0,76.0
05/01/2018 01:01:24.696666,4.207070707070707,22.0,76.0
05/01/2018 01:05:24.683333,4.232323232323233,22.0,76.0
05/01/2018 01:08:04.636666,4.5353535353535355,23.0,76.0
05/01/2018 01:10:44.640000,4.681818181818182,23.0,76.0
05/01/2018 01:13:24.626666,4.646464646464646,23.0,76.0
05/01/2018 01:17:24.636666,4.777777777777779,24.0,75.0
05/01/2018 01:20:04.690000,4.151515151515152,24.0,75.0
05/01/2018 01:22:44.673333,4.141414141414141,24.0,75.0
05/01/2018 01:25:24.656666,4.005050505050505,25.0,75.0
05/01/2018 01:29:25.050000,3.6818181818181817,25.0,75.0
05/01/2018 01:32:04.666666,3.98989898989899,25.0,74.0
05/01/2018 01:34:44.653333,3.621212121212121,25.0,74.0
05/01/2018 01:37:24.780000,4.151515151515152,25.0,74.0
05/01/2018 01:41:24.800000,3.686868686868687,26.0,74.0
05/01/2018 01:44:04.650000,3.9040404040404044,26.0,74.0
05/01/2018 01:46:44.686666,4.065656565656566,26.0,74.0
05/01/2018 01:49:24.656666,3.8535353535353534,26.0,74.0
05/01/2018 01:53:24.656666,3.8737373737373737,26.0,73.0
05/01/2018 01:56:04.690000,3.702020202020202,26.0,73.0
05/01/2018 01:58:44.763333,3.898989898989899,27.0,73.0
05/01/2018 02:01:24.836666,3.757575757575758,27.0,73.0
05/01/2018 02:05:25.100000,3.5454545454545454,27.0,73.0
05/01/2018 02:08:04.740000,3.4494949494949494,27.0,73.0
05/01/2018 02:10:44.676666,3.595959595959596,28.0,72.0
05/01/2018 02:13:24.710000,3.186868686868687,28.0,72.0
05/01/2018 02:17:24.763333,3.6666666666666665,28.0,72.0
05/01/2018 02:20:04.776666,3.1969696969696972,29.0,72.0
05/01/2018 02:22:44.686666,3.1717171717171717,29.0,72.0
05/01/2018 02:25:24.686666,3.52020202020202,29.0,72.0
05/01/2018 02:29:24.726666,4.545454545454546,30.0,71.0
05/01/2018 02:32:05.133333,4.8181818181818175,30.0,71.0
05/01/2018 02:34:44.783333,4.696969696969697,31.0,71.0
05/01/2018 02:37:24.726666,6.686868686868687,31.0,71.0
05/01/2018 02:38:45.000000,7.959595959595959,31.0,70.0
05/01/2018 02:44:31.846666,2.9242424242424243,32.0,70.0
05/01/2018 02:47:11.763333,3.005050505050505,32.0,70.0
05/01/2018 02:49:51.803333,2.686868686868687,32.0,70.0
05/01/2018 02:52:31.946666,2.6616161616161613,32.0,69.0
05/01/2018 02:56:31.783333,2.212121212121212,33.0,69.0
05/01/2018 02:59:11.933333,2.3838383838383836,33.0,69.0
05/01/2018 03:01:52.140000,2.2676767676767677,33.0,69.0
05/01/2018 03:04:31.783333,2.5151515151515156,34.0,69.0
05/01/2018 03:08:32.130000,2.4393939393939394,34.0,69.0
05/01/2018 03:11:11.836666,2.368686868686869,34.0,69.0
05/01/2018 03:13:51.923333,2.0303030303030303,35.0,69.0
05/01/2018 03:16:31.960000,2.378787878787879,35.0,69.0
05/01/2018 03:20:31.933333,2.5,35.0,69.0
05/01/2018 03:23:11.923333,3.151515151515152,35.0,68.0
05/01/2018 03:25:51.873333,2.6313131313131315,35.0,68.0
05/01/2018 03:28:31.856666,2.9444444444444446,35.0,68.0
05/01/2018 03:32:32.110000,2.1616161616161618,36.0,68.0
05/01/2018 03:35:12.013333,1.9545454545454546,36.0,68.0
05/01/2018 03:37:51.830000,2.131313131313131,36.0,68.0
05/01/2018 03:40:31.833333,2.2222222222222223,36.0,68.0
05/01/2018 03:44:32.033333,2.4898989898989896,36.0,68.0
05/01/2018 03:47:11.990000,2.0707070707070705,36.0,68.0
05/01/2018 03:49:51.903333,2.2777777777777777,36.0,68.0
05/01/2018 03:52:31.883333,2.404040404040404,36.0,68.0
05/01/2018 03:56:31.853333,1.898989898989899,37.0,67.0
05/01/2018 03:59:11.813333,2.186868686868687,37.0,67.0
05/01/2018 04:01:51.833333,2.2777777777777777,37.0,67.0
05/01/2018 04:04:32.540000,1.9595959595959596,37.0,67.0
05/01/2018 04:08:32.190000,2.292929292929293,37.0,67.0
05/01/2018 04:11:11.900000,2.131313131313131,37.0,67.0
05/01/2018 04:13:51.866666,2.2828282828282824,37.0,67.0
05/01/2018 04:16:31.826666,2.3737373737373737,37.0,67.0
05/01/2018 04:20:32.013333,2.3636363636363633,37.0,67.0
05/01/2018 04:23:11.850000,2.3080808080808084,37.0,67.0
05/01/2018 04:25:51.916666,2.5606060606060606,37.0,67.0
05/01/2018 04:28:31.836666,2.585858585858586,37.0,67.0
05/01/2018 04:32:31.926666,2.611111111111111,37.0,67.0
05/01/2018 04:35:11.890000,2.6313131313131315,37.0,67.0
05/01/2018 04:37:51.930000,2.1161616161616164,37.0,67.0
05/01/2018 04:40:31.986666,2.3181818181818183,38.0,67.0
05/01/2018 04:44:31.853333,2.595959595959596,37.0,67.0
