InstrumentName, Johnson Habitat Park (AXXKFSNJ),,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTime, 2022-05-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndTime, 2022-05-31 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,no2Conc,no2Conc__value,no2Conc__weight,pm10ConcMass,pm10ConcMass__value,pm10ConcMass__weight,pm10ConcNum,pm10ConcNum__value,pm10ConcNum__weight,pm1ConcMass,pm1ConcMass__value,pm1ConcMass__weight,pm1ConcNum,pm1ConcNum__value,pm1ConcNum__weight,pm2_5ConcMass,pm2_5ConcMass__calibratedValue,pm2_5ConcMass__value,pm2_5ConcMass__weight,pm2_5ConcNum,pm2_5ConcNum__value,pm2_5ConcNum__weight,relHumid,relHumid__value,relHumid__weight,temperature,temperature__value,temperature__weight
05/01/2022 11:00:22.000000,15.73,15.73,1.0,8.15,8.15,1.0,3.69,3.69,1.0,1.0,1.0,1.0,3.47,3.47,1.0,3.92,5.64,5.64,1.0,3.61,3.61,1.0,42.39,42.39,1.0,5.25,5.25,1.0
05/01/2022 11:17:34.000000,17.05,17.05,1.0,7.08,7.08,1.0,3.63,3.63,1.0,0.81,0.81,1.0,3.42,3.42,1.0,4.0,5.59,5.59,1.0,3.54,3.54,1.0,43.91,43.91,1.0,4.69,4.69,1.0
05/01/2022 11:34:46.000000,19.05,19.05,1.0,9.04,9.04,1.0,4.12,4.12,1.0,1.62,1.62,1.0,3.79,3.79,1.0,5.0,5.87,5.87,1.0,4.02,4.02,1.0,45.64,45.64,1.0,4.41,4.41,1.0
05/01/2022 11:51:59.000000,20.27,20.27,1.0,10.88,10.88,1.0,4.69,4.69,1.0,2.85,2.85,1.0,4.33,4.33,1.0,6.42,6.19,6.19,1.0,4.58,4.58,1.0,48.31,48.31,1.0,4.02,4.02,1.0
05/01/2022 12:09:11.000000,20.38,20.38,1.0,7.23,7.23,1.0,3.9,3.9,1.0,1.23,1.23,1.0,3.65,3.65,1.0,3.27,5.68,5.68,1.0,3.84,3.84,1.0,48.94,48.94,1.0,3.83,3.83,1.0
05/01/2022 12:26:23.000000,18.64,18.64,1.0,10.0,10.0,1.0,4.13,4.13,1.0,1.23,1.23,1.0,3.83,3.83,1.0,4.38,5.86,5.86,1.0,4.06,4.06,1.0,47.9,47.9,1.0,3.93,3.93,1.0
05/01/2022 12:43:36.000000,18.19,18.19,1.0,8.08,8.08,1.0,4.2,4.2,1.0,1.04,1.04,1.0,4.0,4.0,1.0,3.62,5.86,5.86,1.0,4.13,4.13,1.0,47.2,47.2,1.0,4.75,4.75,1.0
05/01/2022 13:00:51.000000,17.01,17.01,1.0,8.65,8.65,1.0,5.6,5.6,1.0,2.38,2.38,1.0,5.33,5.33,1.0,5.19,6.75,6.75,1.0,5.54,5.54,1.0,45.95,45.95,1.0,5.93,5.93,1.0
05/01/2022 13:18:02.000000,16.08,16.08,1.0,11.0,11.0,1.0,6.47,6.47,1.0,3.62,3.62,1.0,6.15,6.15,1.0,6.15,7.26,7.26,1.0,6.4,6.4,1.0,45.74,45.74,1.0,6.61,6.61,1.0
05/01/2022 13:35:14.000000,13.71,13.71,1.0,11.0,11.0,1.0,6.58,6.58,1.0,3.81,3.81,1.0,6.29,6.29,1.0,6.58,7.29,7.29,1.0,6.48,6.48,1.0,44.2,44.2,1.0,7.63,7.63,1.0
05/01/2022 13:52:26.000000,10.54,10.54,1.0,9.85,9.85,1.0,5.86,5.86,1.0,2.85,2.85,1.0,5.54,5.54,1.0,5.96,6.89,6.89,1.0,5.81,5.81,1.0,40.98,40.98,1.0,8.35,8.35,1.0
05/01/2022 14:09:37.000000,9.53,9.53,1.0,10.0,10.0,1.0,5.91,5.91,1.0,2.81,2.81,1.0,5.6,5.6,1.0,5.38,6.89,6.89,1.0,5.84,5.84,1.0,39.84,39.84,1.0,9.03,9.03,1.0
05/01/2022 14:26:48.000000,7.75,7.75,1.0,7.88,7.88,1.0,4.44,4.44,1.0,1.81,1.81,1.0,4.23,4.23,1.0,3.46,5.89,5.89,1.0,4.39,4.39,1.0,38.45,38.45,1.0,9.86,9.86,1.0
05/01/2022 14:43:59.000000,7.69,7.69,1.0,10.0,10.0,1.0,5.87,5.87,1.0,2.77,2.77,1.0,5.5,5.5,1.0,5.88,6.83,6.83,1.0,5.79,5.79,1.0,38.36,38.36,1.0,9.9,9.9,1.0
05/01/2022 15:01:10.000000,6.64,6.64,1.0,7.19,7.19,1.0,4.58,4.58,1.0,2.0,2.0,1.0,4.3,4.3,1.0,3.92,6.01,6.01,1.0,4.53,4.53,1.0,36.0,36.0,1.0,10.64,10.64,1.0
05/01/2022 15:18:21.000000,6.7,6.7,1.0,9.27,9.27,1.0,5.09,5.09,1.0,1.81,1.81,1.0,4.76,4.76,1.0,4.04,6.32,6.32,1.0,5.02,5.02,1.0,35.4,35.4,1.0,11.09,11.09,1.0
05/01/2022 15:35:31.000000,8.52,8.52,1.0,8.88,8.88,1.0,5.31,5.31,1.0,2.54,2.54,1.0,4.99,4.99,1.0,4.35,6.32,6.32,1.0,5.24,5.24,1.0,38.57,38.57,1.0,11.3,11.3,1.0
05/01/2022 15:52:42.000000,5.88,5.88,1.0,7.54,7.54,1.0,5.66,5.66,1.0,2.58,2.58,1.0,5.39,5.39,1.0,4.19,6.68,6.68,1.0,5.6,5.6,1.0,33.77,33.77,1.0,12.06,12.06,1.0
05/01/2022 16:09:53.000000,6.26,6.26,1.0,7.35,7.35,1.0,4.72,4.72,1.0,1.81,1.81,1.0,4.49,4.49,1.0,3.23,6.02,6.02,1.0,4.65,4.65,1.0,33.52,33.52,1.0,12.32,12.32,1.0
05/01/2022 16:27:03.000000,5.31,5.31,1.0,9.77,9.77,1.0,6.92,6.92,1.0,3.23,3.23,1.0,6.49,6.49,1.0,6.62,7.47,7.47,1.0,6.84,6.84,1.0,33.0,33.0,1.0,12.74,12.74,1.0
05/01/2022 16:44:14.000000,4.73,4.73,1.0,8.46,8.46,1.0,6.03,6.03,1.0,2.62,2.62,1.0,5.7,5.7,1.0,5.58,6.85,6.85,1.0,5.96,5.96,1.0,32.58,32.58,1.0,13.35,13.35,1.0
05/01/2022 17:01:24.000000,4.52,4.52,1.0,9.12,9.12,1.0,6.08,6.08,1.0,2.42,2.42,1.0,5.71,5.71,1.0,5.19,6.88,6.88,1.0,6.01,6.01,1.0,30.64,30.64,1.0,14.1,14.1,1.0
05/01/2022 17:18:34.000000,5.06,5.06,1.0,6.27,6.27,1.0,4.05,4.05,1.0,1.38,1.38,1.0,3.74,3.74,1.0,2.96,5.43,5.43,1.0,3.97,3.97,1.0,30.48,30.48,1.0,15.08,15.08,1.0
05/01/2022 17:35:44.000000,5.08,5.08,1.0,9.0,9.0,1.0,5.72,5.72,1.0,2.23,2.23,1.0,5.34,5.34,1.0,5.08,6.51,6.51,1.0,5.64,5.64,1.0,29.75,29.75,1.0,15.81,15.81,1.0
05/01/2022 17:52:54.000000,5.68,5.68,1.0,9.54,9.54,1.0,7.85,7.85,1.0,3.88,3.88,1.0,7.46,7.46,1.0,5.96,7.98,7.98,1.0,7.77,7.77,1.0,29.08,29.08,1.0,15.62,15.62,1.0
05/01/2022 18:10:04.000000,5.84,5.84,1.0,9.12,9.12,1.0,6.0,6.0,1.0,2.81,2.81,1.0,5.61,5.61,1.0,5.19,6.7,6.7,1.0,5.91,5.91,1.0,30.12,30.12,1.0,15.62,15.62,1.0
05/01/2022 18:27:14.000000,3.68,3.68,1.0,9.62,9.62,1.0,8.28,8.28,1.0,4.23,4.23,1.0,7.8,7.8,1.0,7.69,8.26,8.26,1.0,8.22,8.22,1.0,28.13,28.13,1.0,16.23,16.23,1.0
05/01/2022 18:44:23.000000,5.64,5.64,1.0,10.0,10.0,1.0,7.39,7.39,1.0,3.54,3.54,1.0,7.06,7.06,1.0,5.73,7.64,7.64,1.0,7.33,7.33,1.0,29.28,29.28,1.0,16.1,16.1,1.0
05/01/2022 19:01:33.000000,7.38,7.38,1.0,7.73,7.73,1.0,5.58,5.58,1.0,2.23,2.23,1.0,5.21,5.21,1.0,4.23,6.4,6.4,1.0,5.51,5.51,1.0,29.16,29.16,1.0,16.35,16.35,1.0
05/01/2022 19:18:43.000000,7.13,7.13,1.0,7.96,7.96,1.0,5.33,5.33,1.0,1.96,1.96,1.0,5.04,5.04,1.0,3.54,6.22,6.22,1.0,5.24,5.24,1.0,27.93,27.93,1.0,16.79,16.79,1.0
05/01/2022 19:35:53.000000,3.29,3.29,1.0,8.19,8.19,1.0,5.44,5.44,1.0,2.0,2.0,1.0,5.15,5.15,1.0,3.58,6.27,6.27,1.0,5.36,5.36,1.0,26.31,26.31,1.0,17.77,17.77,1.0
05/01/2022 19:53:03.000000,4.98,4.98,1.0,5.65,5.65,1.0,4.26,4.26,1.0,1.58,1.58,1.0,4.04,4.04,1.0,2.35,5.45,5.45,1.0,4.21,4.21,1.0,26.43,26.43,1.0,18.29,18.29,1.0
05/01/2022 20:10:12.000000,3.91,3.91,1.0,9.73,9.73,1.0,5.95,5.95,1.0,2.35,2.35,1.0,5.55,5.55,1.0,4.69,6.54,6.54,1.0,5.85,5.85,1.0,27.0,27.0,1.0,18.19,18.19,1.0
05/01/2022 20:27:22.000000,5.3,5.3,1.0,9.85,9.85,1.0,6.35,6.35,1.0,2.85,2.85,1.0,5.95,5.95,1.0,5.04,6.8,6.8,1.0,6.24,6.24,1.0,26.86,26.86,1.0,18.22,18.22,1.0
05/01/2022 20:44:31.000000,3.79,3.79,1.0,12.96,12.96,1.0,8.77,8.77,1.0,4.54,4.54,1.0,8.33,8.33,1.0,7.88,8.45,8.45,1.0,8.65,8.65,1.0,26.39,26.39,1.0,18.06,18.06,1.0
05/01/2022 21:01:47.000000,5.77,5.77,1.0,11.94,11.94,1.0,8.23,8.23,1.0,4.0,4.0,1.0,7.74,7.74,1.0,6.78,8.05,8.05,1.0,8.1,8.1,1.0,26.85,26.85,1.0,18.23,18.23,1.0
05/01/2022 21:18:57.000000,5.95,5.95,1.0,8.46,8.46,1.0,6.5,6.5,1.0,2.62,2.62,1.0,6.07,6.07,1.0,5.77,6.94,6.94,1.0,6.4,6.4,1.0,25.84,25.84,1.0,18.25,18.25,1.0
05/01/2022 21:36:06.000000,4.79,4.79,1.0,11.04,11.04,1.0,8.18,8.18,1.0,4.15,4.15,1.0,7.69,7.69,1.0,6.35,8.09,8.09,1.0,8.09,8.09,1.0,26.35,26.35,1.0,17.91,17.91,1.0
05/01/2022 21:53:16.000000,6.91,6.91,1.0,7.5,7.5,1.0,5.36,5.36,1.0,1.85,1.85,1.0,5.04,5.04,1.0,3.65,6.24,6.24,1.0,5.32,5.32,1.0,26.83,26.83,1.0,17.6,17.6,1.0
05/01/2022 22:10:26.000000,5.92,5.92,1.0,8.5,8.5,1.0,5.54,5.54,1.0,2.42,2.42,1.0,5.22,5.22,1.0,4.77,6.33,6.33,1.0,5.44,5.44,1.0,27.45,27.45,1.0,17.26,17.26,1.0
05/01/2022 22:27:35.000000,4.72,4.72,1.0,7.77,7.77,1.0,5.98,5.98,1.0,2.58,2.58,1.0,5.63,5.63,1.0,4.96,6.69,6.69,1.0,5.92,5.92,1.0,27.12,27.12,1.0,17.01,17.01,1.0
05/01/2022 22:44:45.000000,5.87,5.87,1.0,7.65,7.65,1.0,5.75,5.75,1.0,2.81,2.81,1.0,5.41,5.41,1.0,4.58,6.54,6.54,1.0,5.68,5.68,1.0,27.51,27.51,1.0,16.72,16.72,1.0
05/01/2022 23:01:55.000000,6.61,6.61,1.0,6.0,6.0,1.0,4.59,4.59,1.0,1.85,1.85,1.0,4.39,4.39,1.0,2.88,5.77,5.77,1.0,4.53,4.53,1.0,28.11,28.11,1.0,16.43,16.43,1.0
05/01/2022 23:19:05.000000,6.6,6.6,1.0,6.08,6.08,1.0,4.84,4.84,1.0,2.0,2.0,1.0,4.58,4.58,1.0,3.58,5.95,5.95,1.0,4.77,4.77,1.0,28.15,28.15,1.0,16.27,16.27,1.0
05/01/2022 23:36:15.000000,6.23,6.23,1.0,8.23,8.23,1.0,5.35,5.35,1.0,2.38,2.38,1.0,5.11,5.11,1.0,4.54,6.27,6.27,1.0,5.26,5.26,1.0,28.06,28.06,1.0,16.32,16.32,1.0
05/01/2022 23:53:25.000000,6.0,6.0,1.0,6.12,6.12,1.0,3.82,3.82,1.0,1.0,1.0,1.0,3.63,3.63,1.0,1.85,5.26,5.26,1.0,3.77,3.77,1.0,27.91,27.91,1.0,16.45,16.45,1.0
05/02/2022 00:10:35.000000,5.21,5.21,1.0,7.81,7.81,1.0,4.39,4.39,1.0,1.62,1.62,1.0,4.13,4.13,1.0,2.81,5.65,5.65,1.0,4.33,4.33,1.0,27.7,27.7,1.0,16.47,16.47,1.0
05/02/2022 00:27:45.000000,6.27,6.27,1.0,5.73,5.73,1.0,3.61,3.61,1.0,1.23,1.23,1.0,3.44,3.44,1.0,1.85,5.15,5.15,1.0,3.57,3.57,1.0,27.82,27.82,1.0,16.28,16.28,1.0
05/02/2022 00:44:55.000000,5.24,5.24,1.0,5.92,5.92,1.0,4.34,4.34,1.0,1.77,1.77,1.0,4.1,4.1,1.0,2.96,5.65,5.65,1.0,4.29,4.29,1.0,27.69,27.69,1.0,16.11,16.11,1.0
05/02/2022 01:02:05.000000,6.28,6.28,1.0,5.38,5.38,1.0,3.3,3.3,1.0,1.0,1.0,1.0,3.05,3.05,1.0,2.04,4.93,4.93,1.0,3.23,3.23,1.0,28.38,28.38,1.0,15.99,15.99,1.0
05/02/2022 01:19:15.000000,6.49,6.49,1.0,5.73,5.73,1.0,3.43,3.43,1.0,1.0,1.0,1.0,3.21,3.21,1.0,2.81,5.02,5.02,1.0,3.36,3.36,1.0,28.6,28.6,1.0,15.9,15.9,1.0
05/02/2022 01:36:25.000000,5.96,5.96,1.0,5.15,5.15,1.0,3.56,3.56,1.0,1.0,1.0,1.0,3.35,3.35,1.0,2.19,5.11,5.11,1.0,3.51,3.51,1.0,29.13,29.13,1.0,15.73,15.73,1.0
05/02/2022 01:53:35.000000,7.27,7.27,1.0,6.54,6.54,1.0,4.18,4.18,1.0,1.46,1.46,1.0,3.95,3.95,1.0,3.04,5.5,5.5,1.0,4.11,4.11,1.0,29.78,29.78,1.0,15.59,15.59,1.0
05/02/2022 02:10:45.000000,7.64,7.64,1.0,8.19,8.19,1.0,5.25,5.25,1.0,2.15,2.15,1.0,4.9,4.9,1.0,4.31,6.2,6.2,1.0,5.17,5.17,1.0,30.64,30.64,1.0,15.38,15.38,1.0
05/02/2022 02:27:55.000000,7.62,7.62,1.0,6.5,6.5,1.0,4.17,4.17,1.0,1.42,1.42,1.0,3.91,3.91,1.0,2.65,5.46,5.46,1.0,4.1,4.1,1.0,31.32,31.32,1.0,15.34,15.34,1.0
05/02/2022 02:45:05.000000,8.2,8.2,1.0,9.19,9.19,1.0,4.23,4.23,1.0,1.19,1.19,1.0,3.85,3.85,1.0,2.78,5.39,5.39,1.0,4.12,4.12,1.0,33.78,33.78,1.0,15.24,15.24,1.0
05/02/2022 03:02:15.000000,11.84,11.84,1.0,8.81,8.81,1.0,5.97,5.97,1.0,2.42,2.42,1.0,5.66,5.66,1.0,4.23,6.58,6.58,1.0,5.9,5.9,1.0,34.06,34.06,1.0,15.14,15.14,1.0
05/02/2022 03:19:25.000000,13.64,13.64,1.0,6.31,6.31,1.0,3.63,3.63,1.0,1.0,1.0,1.0,3.43,3.43,1.0,2.58,4.84,4.84,1.0,3.57,3.57,1.0,39.74,39.74,1.0,14.76,14.76,1.0
05/02/2022 03:36:35.000000,14.79,14.79,1.0,5.65,5.65,1.0,3.42,3.42,1.0,1.0,1.0,1.0,3.21,3.21,1.0,2.58,4.69,4.69,1.0,3.34,3.34,1.0,41.61,41.61,1.0,14.07,14.07,1.0
05/02/2022 03:53:45.000000,14.58,14.58,1.0,5.65,5.65,1.0,3.29,3.29,1.0,0.81,0.81,1.0,3.06,3.06,1.0,2.38,4.56,4.56,1.0,3.22,3.22,1.0,43.72,43.72,1.0,13.63,13.63,1.0
05/02/2022 04:10:55.000000,15.22,15.22,1.0,5.65,5.65,1.0,3.66,3.66,1.0,1.38,1.38,1.0,3.45,3.45,1.0,2.19,4.82,4.82,1.0,3.62,3.62,1.0,44.9,44.9,1.0,13.27,13.27,1.0
05/02/2022 04:28:05.000000,14.96,14.96,1.0,6.69,6.69,1.0,3.65,3.65,1.0,1.04,1.04,1.0,3.43,3.43,1.0,2.42,4.69,4.69,1.0,3.57,3.57,1.0,48.89,48.89,1.0,12.73,12.73,1.0
05/02/2022 04:45:16.000000,15.35,15.35,1.0,10.54,10.54,1.0,5.78,5.78,1.0,2.23,2.23,1.0,5.5,5.5,1.0,5.27,6.07,6.07,1.0,5.7,5.7,1.0,51.35,51.35,1.0,12.23,12.23,1.0
05/02/2022 05:02:27.000000,16.18,16.18,1.0,9.27,9.27,1.0,4.97,4.97,1.0,2.0,2.0,1.0,4.62,4.62,1.0,4.54,5.28,5.28,1.0,4.9,4.9,1.0,59.91,59.91,1.0,11.47,11.47,1.0
