InstrumentName, Chatfield Park,
StartTime, 2022-05-01 00:00:00,
EndTime, 2022-05-31 23:59:59,
Date,O3,PM2.5
05/01/2022 00:00:00.000000,59.0,5.2
05/01/2022 01:00:00.000000,56.0,5.7
05/01/2022 02:00:00.000000,52.0,9.2
05/01/2022 04:00:00.000000,42.0,5.4
05/01/2022 05:00:00.000000,45.0,4.4
05/01/2022 06:00:00.000000,39.0,4.2
05/01/2022 07:00:00.000000,39.0,4.3
05/01/2022 09:00:00.000000,30.0,4.8
05/01/2022 10:00:00.000000,31.0,4.5
05/01/2022 11:00:00.000000,31.0,4.5
05/01/2022 12:00:00.000000,29.0,5.1
05/01/2022 13:00:00.000000,31.0,5.2
05/01/2022 14:00:00.000000,37.0,5.1
05/01/2022 15:00:00.000000,44.0,5.0
05/01/2022 16:00:00.000000,45.0,5.1
05/01/2022 17:00:00.000000,49.0,5.4
05/01/2022 18:00:00.000000,53.0,6.3
05/01/2022 19:00:00.000000,55.0,7.0
05/01/2022 20:00:00.000000,57.0,8.1
05/01/2022 21:00:00.000000,60.0,8.7
05/01/2022 22:00:00.000000,58.0,7.7
05/01/2022 23:00:00.000000,57.0,7.0
05/02/2022 00:00:00.000000,55.0,6.6
05/02/2022 01:00:00.000000,51.0,6.7
05/02/2022 02:00:00.000000,50.0,7.1
05/02/2022 04:00:00.000000,50.0,8.9
05/02/2022 05:00:00.000000,45.0,8.7
05/02/2022 06:00:00.000000,41.0,8.2
05/02/2022 07:00:00.000000,40.0,7.8
05/02/2022 09:00:00.000000,42.0,4.3
05/02/2022 10:00:00.000000,41.0,4.0
05/02/2022 11:00:00.000000,41.0,3.7
05/02/2022 12:00:00.000000,39.0,3.2
05/02/2022 13:00:00.000000,,4.1
05/02/2022 14:00:00.000000,36.0,3.0
05/02/2022 15:00:00.000000,35.0,2.1
05/02/2022 16:00:00.000000,38.0,1.7
05/02/2022 17:00:00.000000,39.0,2.0
05/02/2022 18:00:00.000000,39.0,2.9
05/02/2022 19:00:00.000000,39.0,4.6
05/02/2022 20:00:00.000000,39.0,5.8
05/02/2022 21:00:00.000000,39.0,5.5
05/02/2022 22:00:00.000000,39.0,6.2
05/02/2022 23:00:00.000000,39.0,6.5
05/03/2022 00:00:00.000000,,6.2
05/03/2022 01:00:00.000000,37.0,6.2
05/03/2022 02:00:00.000000,36.0,5.9
05/03/2022 04:00:00.000000,28.0,7.0
05/03/2022 05:00:00.000000,22.0,7.1
05/03/2022 06:00:00.000000,18.0,7.4
05/03/2022 07:00:00.000000,12.0,7.5
05/03/2022 09:00:00.000000,9.0,8.5
05/03/2022 10:00:00.000000,9.0,8.7
05/03/2022 11:00:00.000000,9.0,8.7
05/03/2022 12:00:00.000000,12.0,8.1
05/03/2022 13:00:00.000000,14.0,8.9
05/03/2022 14:00:00.000000,22.0,10.5
05/03/2022 15:00:00.000000,27.0,12.1
05/03/2022 16:00:00.000000,28.0,15.1
05/03/2022 17:00:00.000000,28.0,17.6
05/03/2022 18:00:00.000000,29.0,19.9
05/03/2022 19:00:00.000000,35.0,20.0
05/03/2022 20:00:00.000000,43.0,19.5
05/03/2022 21:00:00.000000,44.0,17.6
05/03/2022 22:00:00.000000,41.0,16.5
05/03/2022 23:00:00.000000,41.0,15.9
05/04/2022 00:00:00.000000,41.0,15.3
05/04/2022 01:00:00.000000,39.0,14.3
05/04/2022 02:00:00.000000,33.0,15.5
05/04/2022 04:00:00.000000,34.0,13.4
05/04/2022 05:00:00.000000,40.0,6.8
05/04/2022 06:00:00.000000,47.0,4.2
05/04/2022 07:00:00.000000,47.0,5.2
05/04/2022 09:00:00.000000,37.0,12.2
05/04/2022 10:00:00.000000,35.0,13.5
05/04/2022 11:00:00.000000,35.0,13.9
05/04/2022 12:00:00.000000,33.0,14.3
05/04/2022 13:00:00.000000,28.0,13.9
05/04/2022 14:00:00.000000,25.0,13.1
05/04/2022 15:00:00.000000,36.0,5.1
05/04/2022 16:00:00.000000,42.0,1.5
05/04/2022 17:00:00.000000,46.0,2.1
05/04/2022 18:00:00.000000,48.0,2.4
05/04/2022 19:00:00.000000,47.0,3.2
05/04/2022 20:00:00.000000,48.0,2.7
05/04/2022 21:00:00.000000,48.0,3.3
05/04/2022 22:00:00.000000,50.0,3.9
05/04/2022 23:00:00.000000,51.0,4.8
05/05/2022 00:00:00.000000,48.0,6.1
05/05/2022 01:00:00.000000,49.0,4.4
05/05/2022 02:00:00.000000,42.0,4.2
05/05/2022 04:00:00.000000,31.0,4.3
05/05/2022 05:00:00.000000,31.0,3.6
05/05/2022 06:00:00.000000,29.0,4.2
05/05/2022 07:00:00.000000,28.0,5.3
05/05/2022 09:00:00.000000,23.0,4.3
05/05/2022 10:00:00.000000,25.0,4.1
05/05/2022 11:00:00.000000,29.0,3.7
05/05/2022 12:00:00.000000,25.0,3.8
05/05/2022 13:00:00.000000,26.0,3.5
05/05/2022 14:00:00.000000,29.0,3.5
05/05/2022 15:00:00.000000,38.0,3.0
05/05/2022 16:00:00.000000,45.0,2.4
05/05/2022 17:00:00.000000,48.0,2.6
05/05/2022 18:00:00.000000,52.0,3.6
05/05/2022 19:00:00.000000,54.0,5.5
05/05/2022 20:00:00.000000,56.0,7.6
05/05/2022 21:00:00.000000,57.0,6.2
05/05/2022 22:00:00.000000,57.0,4.6
05/05/2022 23:00:00.000000,59.0,4.5
05/06/2022 00:00:00.000000,55.0,4.5
05/06/2022 01:00:00.000000,49.0,4.2
05/06/2022 02:00:00.000000,40.0,4.5
05/06/2022 04:00:00.000000,31.0,4.8
05/06/2022 05:00:00.000000,28.0,4.7
05/06/2022 06:00:00.000000,25.0,4.7
05/06/2022 07:00:00.000000,26.0,4.7
05/06/2022 09:00:00.000000,35.0,4.0
05/06/2022 10:00:00.000000,34.0,3.7
05/06/2022 11:00:00.000000,34.0,3.4
05/06/2022 12:00:00.000000,29.0,3.6
05/06/2022 13:00:00.000000,26.0,4.1
05/06/2022 14:00:00.000000,32.0,3.8
05/06/2022 15:00:00.000000,42.0,4.2
05/06/2022 16:00:00.000000,47.0,3.9
05/06/2022 17:00:00.000000,48.0,3.8
05/06/2022 18:00:00.000000,49.0,3.6
05/06/2022 19:00:00.000000,52.0,3.6
05/06/2022 20:00:00.000000,53.0,3.6
05/06/2022 21:00:00.000000,55.0,3.6
05/06/2022 22:00:00.000000,56.0,3.6
05/06/2022 23:00:00.000000,55.0,3.5
05/07/2022 00:00:00.000000,54.0,3.3
05/07/2022 01:00:00.000000,50.0,4.9
05/07/2022 02:00:00.000000,47.0,9.8
05/07/2022 04:00:00.000000,34.0,3.9
05/07/2022 05:00:00.000000,32.0,4.2
05/07/2022 06:00:00.000000,30.0,4.2
05/07/2022 07:00:00.000000,31.0,3.9
05/07/2022 09:00:00.000000,37.0,3.8
05/07/2022 10:00:00.000000,39.0,3.7
05/07/2022 11:00:00.000000,42.0,3.6
05/07/2022 12:00:00.000000,41.0,3.7
05/07/2022 13:00:00.000000,42.0,3.9
05/07/2022 14:00:00.000000,46.0,3.7
05/07/2022 15:00:00.000000,48.0,3.8
05/07/2022 16:00:00.000000,51.0,4.7
05/07/2022 17:00:00.000000,56.0,5.3
05/07/2022 18:00:00.000000,57.0,3.8
05/07/2022 19:00:00.000000,57.0,3.1
05/07/2022 20:00:00.000000,62.0,5.5
05/07/2022 21:00:00.000000,64.0,2.6
05/07/2022 22:00:00.000000,64.0,1.9
05/07/2022 23:00:00.000000,60.0,1.9
05/08/2022 00:00:00.000000,53.0,2.6
05/08/2022 01:00:00.000000,44.0,20.2
05/08/2022 02:00:00.000000,39.0,21.2
05/08/2022 04:00:00.000000,38.0,10.7
05/08/2022 05:00:00.000000,37.0,10.2
05/08/2022 06:00:00.000000,36.0,10.3
05/08/2022 07:00:00.000000,38.0,8.9
05/08/2022 09:00:00.000000,31.0,8.2
05/08/2022 10:00:00.000000,29.0,8.9
05/08/2022 11:00:00.000000,33.0,10.8
05/08/2022 12:00:00.000000,36.0,11.1
05/08/2022 13:00:00.000000,40.0,10.6
05/08/2022 14:00:00.000000,44.0,10.4
05/08/2022 15:00:00.000000,47.0,10.4
05/08/2022 16:00:00.000000,50.0,10.2
05/08/2022 17:00:00.000000,52.0,9.8
05/08/2022 18:00:00.000000,53.0,9.8
05/08/2022 19:00:00.000000,54.0,9.8
05/08/2022 20:00:00.000000,58.0,10.2
05/08/2022 21:00:00.000000,58.0,10.4
05/08/2022 22:00:00.000000,53.0,9.9
05/08/2022 23:00:00.000000,53.0,9.8
05/09/2022 00:00:00.000000,48.0,9.4
05/09/2022 01:00:00.000000,50.0,9.7
05/09/2022 02:00:00.000000,48.0,14.0
05/09/2022 04:00:00.000000,36.0,24.5
05/09/2022 05:00:00.000000,40.0,8.9
05/09/2022 06:00:00.000000,42.0,7.0
05/09/2022 07:00:00.000000,44.0,6.7
05/09/2022 09:00:00.000000,45.0,5.7
05/09/2022 10:00:00.000000,39.0,5.5
05/09/2022 11:00:00.000000,37.0,6.7
05/09/2022 12:00:00.000000,26.0,7.0
05/09/2022 13:00:00.000000,35.0,6.6
05/09/2022 14:00:00.000000,,8.5
05/09/2022 15:00:00.000000,39.0,9.1
05/09/2022 16:00:00.000000,44.0,9.5
05/09/2022 17:00:00.000000,50.0,8.8
05/09/2022 18:00:00.000000,56.0,8.7
05/09/2022 19:00:00.000000,58.0,8.8
05/09/2022 20:00:00.000000,56.0,9.3
05/09/2022 21:00:00.000000,56.0,11.9
05/09/2022 22:00:00.000000,55.0,16.1
05/09/2022 23:00:00.000000,54.0,18.5
05/10/2022 00:00:00.000000,53.0,17.6
05/10/2022 01:00:00.000000,53.0,16.9
05/10/2022 02:00:00.000000,52.0,16.6
05/10/2022 04:00:00.000000,52.0,7.5
05/10/2022 05:00:00.000000,49.0,6.3
05/10/2022 06:00:00.000000,48.0,5.8
05/10/2022 07:00:00.000000,41.0,5.7
05/10/2022 09:00:00.000000,32.0,5.7
05/10/2022 10:00:00.000000,33.0,5.7
05/10/2022 11:00:00.000000,32.0,6.0
05/10/2022 12:00:00.000000,29.0,5.8
05/10/2022 13:00:00.000000,25.0,7.1
05/10/2022 14:00:00.000000,37.0,6.7
05/10/2022 15:00:00.000000,46.0,6.2
05/10/2022 16:00:00.000000,50.0,5.4
05/10/2022 17:00:00.000000,54.0,4.9
05/10/2022 18:00:00.000000,56.0,4.9
05/10/2022 19:00:00.000000,58.0,4.9
05/10/2022 20:00:00.000000,59.0,5.0
05/10/2022 21:00:00.000000,59.0,5.1
05/10/2022 22:00:00.000000,60.0,5.1
05/10/2022 23:00:00.000000,61.0,5.0
05/11/2022 00:00:00.000000,60.0,5.0
05/11/2022 01:00:00.000000,57.0,5.2
05/11/2022 02:00:00.000000,49.0,5.7
05/11/2022 04:00:00.000000,40.0,5.9
05/11/2022 05:00:00.000000,39.0,5.2
05/11/2022 06:00:00.000000,37.0,5.6
05/11/2022 07:00:00.000000,34.0,5.5
05/11/2022 09:00:00.000000,28.0,6.1
05/11/2022 10:00:00.000000,27.0,6.3
05/11/2022 11:00:00.000000,26.0,6.6
05/11/2022 12:00:00.000000,24.0,7.1
05/11/2022 13:00:00.000000,28.0,7.2
05/11/2022 14:00:00.000000,47.0,6.2
05/11/2022 15:00:00.000000,50.0,4.2
05/11/2022 16:00:00.000000,53.0,4.0
05/11/2022 17:00:00.000000,,4.3
05/11/2022 18:00:00.000000,,3.5
05/11/2022 19:00:00.000000,51.0,4.8
05/11/2022 20:00:00.000000,53.0,5.6
05/11/2022 21:00:00.000000,55.0,4.1
