InstrumentName, La Casa,,,,,
StartTime, 2022-05-01 00:00:00,,,,,
EndTime, 2022-05-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
05/01/2022 00:00:00.000000,0.152,5.0,52.0,17.7,4.4,0.0
05/01/2022 01:00:00.000000,0.154,7.0,47.0,18.7,4.2,0.0
05/01/2022 02:00:00.000000,0.17,8.0,43.0,15.6,3.8,0.0
05/01/2022 04:00:00.000000,0.144,6.0,36.0,16.1,4.7,0.0
05/01/2022 05:00:00.000000,0.155,,36.0,17.2,5.0,0.0
05/01/2022 06:00:00.000000,0.161,7.0,38.0,17.4,4.9,0.0
05/01/2022 07:00:00.000000,0.182,18.0,24.0,19.0,5.6,
05/01/2022 09:00:00.000000,0.147,11.0,29.0,15.9,4.9,0.0
05/01/2022 10:00:00.000000,0.209,13.0,26.0,17.3,5.1,0.0
05/01/2022 11:00:00.000000,0.221,14.0,23.0,17.5,5.2,0.0
05/01/2022 12:00:00.000000,0.239,12.0,24.0,16.1,5.6,0.0
05/01/2022 13:00:00.000000,0.212,5.0,34.0,14.5,5.4,0.0
05/01/2022 14:00:00.000000,0.201,3.0,38.0,14.4,5.0,0.0
05/01/2022 15:00:00.000000,0.213,2.0,41.0,18.4,5.1,0.0
05/01/2022 16:00:00.000000,0.167,3.0,42.0,18.9,5.5,0.0
05/01/2022 17:00:00.000000,0.176,4.0,44.0,21.8,6.4,0.0
05/01/2022 18:00:00.000000,0.191,4.0,45.0,23.4,7.5,0.0
05/01/2022 19:00:00.000000,0.194,3.0,49.0,26.6,8.2,0.0
05/01/2022 20:00:00.000000,0.192,3.0,50.0,28.1,8.1,0.0
05/01/2022 21:00:00.000000,0.21,3.0,51.0,27.3,7.7,0.0
05/01/2022 22:00:00.000000,0.202,3.0,51.0,27.1,7.1,0.0
05/01/2022 23:00:00.000000,0.201,3.0,50.0,29.8,6.9,0.0
05/02/2022 00:00:00.000000,0.198,4.0,48.0,27.1,6.3,0.0
05/02/2022 01:00:00.000000,0.197,3.0,45.0,27.3,6.5,0.0
05/02/2022 02:00:00.000000,0.199,4.0,44.0,45.6,8.5,0.0
05/02/2022 04:00:00.000000,0.195,13.0,36.0,40.7,8.1,0.0
05/02/2022 05:00:00.000000,0.194,,35.0,36.3,8.9,0.0
05/02/2022 06:00:00.000000,0.187,11.0,32.0,17.5,7.4,0.0
05/02/2022 07:00:00.000000,0.189,9.0,33.0,12.5,6.1,
05/02/2022 09:00:00.000000,0.178,7.0,35.0,6.9,3.6,0.0
05/02/2022 10:00:00.000000,0.124,6.0,36.0,7.2,3.6,0.0
05/02/2022 11:00:00.000000,0.14,8.0,32.0,10.7,4.5,0.0
05/02/2022 12:00:00.000000,0.166,11.0,30.0,11.9,4.5,0.0
05/02/2022 13:00:00.000000,,12.0,,10.3,4.1,0.0
05/02/2022 14:00:00.000000,0.323,15.0,26.0,8.9,3.1,0.0
05/02/2022 15:00:00.000000,0.22,10.0,29.0,7.8,2.2,
05/02/2022 16:00:00.000000,0.169,9.0,31.0,6.9,1.8,0.0
05/02/2022 17:00:00.000000,0.244,,33.0,8.6,2.0,0.0
05/02/2022 18:00:00.000000,0.242,,35.0,7.9,2.1,0.0
05/02/2022 19:00:00.000000,0.246,8.0,34.0,8.3,2.8,0.0
05/02/2022 20:00:00.000000,0.181,11.0,32.0,8.1,3.4,0.0
05/02/2022 21:00:00.000000,0.181,8.0,35.0,12.3,4.6,0.0
05/02/2022 22:00:00.000000,0.196,6.0,38.0,10.9,4.8,0.0
05/02/2022 23:00:00.000000,0.218,8.0,36.0,10.5,5.0,0.0
05/03/2022 00:00:00.000000,0.207,8.0,36.0,10.0,4.6,0.0
05/03/2022 01:00:00.000000,0.207,8.0,35.0,9.2,4.9,0.0
05/03/2022 02:00:00.000000,0.237,13.0,29.0,9.8,4.7,0.0
05/03/2022 04:00:00.000000,0.19,9.0,30.0,6.5,3.7,0.0
05/03/2022 05:00:00.000000,0.196,,27.0,8.3,3.9,0.0
05/03/2022 06:00:00.000000,0.203,9.0,25.0,12.6,4.9,0.0
05/03/2022 07:00:00.000000,0.21,16.0,16.0,7.8,4.9,
05/03/2022 09:00:00.000000,0.249,24.0,7.0,12.5,5.9,0.0
05/03/2022 10:00:00.000000,0.25,22.0,6.0,11.6,6.3,0.0
05/03/2022 11:00:00.000000,0.312,25.0,4.0,13.1,6.8,0.0
05/03/2022 12:00:00.000000,0.362,30.0,2.0,19.2,8.8,0.0
05/03/2022 13:00:00.000000,0.46,28.0,5.0,31.7,11.2,1.0
05/03/2022 14:00:00.000000,0.459,24.0,7.0,32.1,14.6,0.0
05/03/2022 15:00:00.000000,0.366,21.0,11.0,28.7,13.2,0.0
05/03/2022 16:00:00.000000,0.267,15.0,19.0,24.6,12.7,0.0
05/03/2022 17:00:00.000000,0.234,10.0,29.0,25.7,14.0,0.0
05/03/2022 18:00:00.000000,0.256,10.0,33.0,31.2,15.0,0.0
05/03/2022 19:00:00.000000,0.279,8.0,36.0,29.1,14.6,0.0
05/03/2022 20:00:00.000000,0.238,7.0,40.0,28.3,14.6,0.0
05/03/2022 21:00:00.000000,0.233,6.0,38.0,27.0,14.1,0.0
05/03/2022 22:00:00.000000,0.219,6.0,37.0,24.7,13.5,0.0
05/03/2022 23:00:00.000000,0.25,8.0,35.0,24.3,12.6,0.0
05/04/2022 00:00:00.000000,0.232,7.0,38.0,26.3,12.6,0.0
05/04/2022 01:00:00.000000,0.239,7.0,39.0,24.1,11.7,0.0
05/04/2022 02:00:00.000000,0.232,12.0,33.0,22.7,10.5,0.0
05/04/2022 04:00:00.000000,0.207,5.0,33.0,19.4,8.3,0.0
05/04/2022 05:00:00.000000,0.197,,38.0,12.5,7.1,0.0
05/04/2022 06:00:00.000000,0.192,5.0,38.0,14.1,8.4,0.0
05/04/2022 07:00:00.000000,0.2,14.0,27.0,18.7,11.3,
05/04/2022 09:00:00.000000,0.199,7.0,30.0,19.6,11.2,0.0
05/04/2022 10:00:00.000000,0.174,9.0,26.0,21.6,11.5,0.0
05/04/2022 11:00:00.000000,0.192,10.0,24.0,25.2,12.4,0.0
05/04/2022 12:00:00.000000,0.226,13.0,19.0,27.6,12.8,0.0
05/04/2022 13:00:00.000000,0.255,13.0,19.0,28.9,14.0,0.0
05/04/2022 14:00:00.000000,0.311,18.0,13.0,33.6,16.5,0.0
05/04/2022 15:00:00.000000,0.201,8.0,36.0,10.3,4.0,0.0
05/04/2022 16:00:00.000000,0.192,10.0,35.0,9.1,2.9,0.0
05/04/2022 17:00:00.000000,0.201,8.0,34.0,6.9,2.5,0.0
05/04/2022 18:00:00.000000,0.222,8.0,33.0,10.7,3.6,0.0
05/04/2022 19:00:00.000000,0.225,8.0,37.0,11.6,3.7,0.0
05/04/2022 20:00:00.000000,0.251,7.0,40.0,10.2,3.8,0.0
05/04/2022 21:00:00.000000,0.191,7.0,43.0,11.7,4.1,0.0
05/04/2022 22:00:00.000000,0.179,7.0,44.0,11.8,4.9,0.0
05/04/2022 23:00:00.000000,0.192,12.0,35.0,14.5,6.1,0.0
05/05/2022 00:00:00.000000,0.19,8.0,40.0,12.9,5.5,0.0
05/05/2022 01:00:00.000000,0.195,7.0,43.0,9.6,4.2,0.0
05/05/2022 02:00:00.000000,0.248,9.0,38.0,9.4,4.6,0.0
05/05/2022 04:00:00.000000,0.317,15.0,25.0,12.8,6.7,0.0
05/05/2022 05:00:00.000000,0.327,,26.0,13.5,6.6,0.0
05/05/2022 06:00:00.000000,0.191,14.0,31.0,8.4,3.4,0.0
05/05/2022 07:00:00.000000,0.203,7.0,32.0,8.5,3.4,
05/05/2022 09:00:00.000000,0.23,13.0,18.0,11.1,6.1,0.0
05/05/2022 10:00:00.000000,0.196,14.0,11.0,11.9,6.3,0.0
05/05/2022 11:00:00.000000,0.264,17.0,5.0,12.2,6.2,0.0
05/05/2022 12:00:00.000000,0.33,21.0,4.0,16.6,6.8,0.0
05/05/2022 13:00:00.000000,0.359,18.0,8.0,19.2,6.5,0.0
05/05/2022 14:00:00.000000,0.482,24.0,8.0,25.2,8.2,0.0
05/05/2022 15:00:00.000000,0.361,17.0,19.0,23.4,8.9,0.0
05/05/2022 16:00:00.000000,0.205,10.0,33.0,17.1,5.6,0.0
05/05/2022 17:00:00.000000,0.194,12.0,36.0,20.7,6.0,0.0
05/05/2022 18:00:00.000000,0.199,11.0,39.0,21.2,6.7,0.0
05/05/2022 19:00:00.000000,0.2,9.0,42.0,21.3,7.6,0.0
05/05/2022 20:00:00.000000,0.167,6.0,48.0,18.9,7.0,0.0
05/05/2022 21:00:00.000000,0.182,6.0,51.0,19.7,6.5,0.0
05/05/2022 22:00:00.000000,0.227,7.0,51.0,19.6,6.2,0.0
05/05/2022 23:00:00.000000,0.222,6.0,51.0,19.7,5.8,0.0
05/06/2022 00:00:00.000000,0.22,4.0,52.0,15.2,4.8,0.0
05/06/2022 01:00:00.000000,0.235,6.0,44.0,14.5,4.7,0.0
05/06/2022 02:00:00.000000,0.446,20.0,25.0,17.9,5.6,0.0
05/06/2022 04:00:00.000000,0.449,25.0,13.0,22.8,7.6,0.0
05/06/2022 05:00:00.000000,0.472,,13.0,22.5,7.5,0.0
05/06/2022 06:00:00.000000,0.311,20.0,16.0,19.5,6.5,0.0
05/06/2022 07:00:00.000000,0.257,19.0,16.0,17.2,5.9,
05/06/2022 09:00:00.000000,0.205,15.0,19.0,14.6,5.2,0.0
05/06/2022 10:00:00.000000,0.208,15.0,19.0,13.8,5.0,0.0
05/06/2022 11:00:00.000000,0.243,16.0,18.0,14.4,4.6,0.0
05/06/2022 12:00:00.000000,0.327,22.0,13.0,16.0,4.8,0.0
05/06/2022 13:00:00.000000,0.388,23.0,15.0,25.6,5.5,0.0
05/06/2022 14:00:00.000000,0.331,19.0,22.0,26.3,5.3,0.0
05/06/2022 15:00:00.000000,0.354,18.0,26.0,26.5,5.5,0.0
05/06/2022 16:00:00.000000,0.266,15.0,34.0,25.7,5.2,0.0
05/06/2022 17:00:00.000000,0.197,6.0,43.0,18.1,4.4,0.0
05/06/2022 18:00:00.000000,0.154,2.0,49.0,17.2,4.0,0.0
05/06/2022 19:00:00.000000,0.16,3.0,47.0,16.8,4.0,0.0
05/06/2022 20:00:00.000000,0.156,3.0,45.0,15.3,3.7,0.0
05/06/2022 21:00:00.000000,0.151,3.0,45.0,14.7,3.5,0.0
05/06/2022 22:00:00.000000,0.158,3.0,46.0,16.3,3.5,0.0
05/06/2022 23:00:00.000000,0.167,5.0,45.0,17.1,3.6,0.0
05/07/2022 00:00:00.000000,0.187,7.0,43.0,18.1,3.9,0.0
05/07/2022 01:00:00.000000,0.201,13.0,39.0,21.0,4.2,0.0
05/07/2022 02:00:00.000000,0.236,15.0,43.0,28.4,5.8,0.0
05/07/2022 04:00:00.000000,0.303,16.0,35.0,22.1,5.5,0.0
05/07/2022 05:00:00.000000,0.371,,17.0,24.5,8.0,0.0
05/07/2022 06:00:00.000000,0.442,28.0,9.0,30.0,10.4,0.0
05/07/2022 07:00:00.000000,0.427,26.0,11.0,27.6,8.2,
05/07/2022 09:00:00.000000,0.256,12.0,21.0,18.6,5.6,0.0
05/07/2022 10:00:00.000000,0.302,12.0,20.0,18.9,5.5,0.0
05/07/2022 11:00:00.000000,0.271,11.0,20.0,16.9,5.4,0.0
05/07/2022 12:00:00.000000,0.267,9.0,24.0,17.0,5.0,0.0
05/07/2022 13:00:00.000000,0.27,14.0,26.0,25.8,5.1,0.0
