InstrumentName, Prep Academy (CS17),,,,,,,,,,,
StartTime, 2022-05-01 00:00:00,,,,,,,,,,,
EndTime, 2022-05-31 23:59:59,,,,,,,,,,,
Date,*Lat,*Lon,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,WD,WS
05/24/2022 21:11:00.000000,39.75644,-104.9576,32.61,66.6,839.92,1.92,0.58,1.41,5.146,-88.0,-1.0,-1.0
05/24/2022 21:12:00.000000,39.75644,-104.9576,32.58,66.53,839.93,1.68,0.9,1.61,5.24,-86.0,-1.0,-1.0
05/24/2022 21:13:00.000000,39.75644,-104.9576,32.65,66.46,839.91,1.11,0.32,1.11,4.996,-88.0,-1.0,-1.0
05/24/2022 21:14:00.000000,39.75644,-104.9576,32.73,66.4,839.92,2.14,0.76,1.78,5.317,-88.0,-1.0,-1.0
05/31/2022 17:34:00.000000,39.77522,-104.99889,,,,,,,,,,
05/31/2022 17:35:00.000000,39.77522,-104.99889,,,,,,,,,,
05/31/2022 17:36:00.000000,39.77522,-104.99889,,,,,,,,,,
05/31/2022 17:37:00.000000,39.77522,-104.99889,,,,,,,,,,
05/31/2022 17:38:01.000000,39.77522,-104.99889,,,,,,,,,,
05/31/2022 17:39:00.000000,39.77522,-104.99889,,,,,,,,,,
05/31/2022 17:40:00.000000,39.77522,-104.99889,,,,,,,,,,
05/31/2022 17:41:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:42:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:43:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:44:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:45:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:46:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:47:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:48:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:49:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:50:00.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:51:01.000000,39.77522,-104.99888,,,,,,,,,,
05/31/2022 17:52:00.000000,39.77519,-104.99892,,,,,,,,,,
05/31/2022 17:53:00.000000,39.77519,-104.99892,,,,,,,,,,
05/31/2022 17:54:00.000000,39.77519,-104.99892,,,,,,,,,,
05/31/2022 17:55:00.000000,39.77524,-104.99888,,,,,,,,,,
05/31/2022 17:56:00.000000,39.77524,-104.99888,,,,,,,,,,
05/31/2022 17:57:00.000000,39.77524,-104.99888,,,,,,,,,,
05/31/2022 17:58:00.000000,39.77524,-104.99888,,,,,,,,,,
05/31/2022 17:59:00.000000,39.77524,-104.99888,,,,,,,,,,
05/31/2022 18:00:00.000000,39.77524,-104.99888,,,,,,,,,,
05/31/2022 18:01:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:02:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:03:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:04:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:05:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:06:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:07:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:08:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:09:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:10:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:11:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:12:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:13:01.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:14:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:15:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:16:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:17:00.000000,39.77523,-104.99881,,,,,,,,,,
05/31/2022 18:18:00.000000,39.77526,-104.99896,,,,,,,,,,
05/31/2022 18:19:00.000000,39.77526,-104.99896,,,,,,,,,,
05/31/2022 18:20:00.000000,39.77526,-104.99896,,,,,,,,,,
05/31/2022 18:21:00.000000,39.77526,-104.99896,,,,,,,,,,
05/31/2022 18:22:00.000000,39.77515,-104.99892,,,,,,,,,,
05/31/2022 18:23:00.000000,39.77515,-104.99892,,,,,,,,,,
05/31/2022 18:24:00.000000,39.77515,-104.99892,,,,,,,,,,
05/31/2022 18:25:00.000000,39.77515,-104.99892,,,,,,,,,,
05/31/2022 18:26:00.000000,39.77522,-104.99886,,,,,,,,,,
05/31/2022 18:27:00.000000,39.77522,-104.99886,,,,,,,,,,
05/31/2022 18:28:00.000000,39.77522,-104.99886,,,,,,,,,,
05/31/2022 18:29:00.000000,39.77519,-104.99884,,,,,,,,,,
05/31/2022 18:30:00.000000,39.77519,-104.99884,,,,,,,,,,
05/31/2022 18:31:00.000000,39.77519,-104.99884,,,,,,,,,,
05/31/2022 18:32:00.000000,39.77519,-104.99884,,,,,,,,,,
05/31/2022 18:33:01.000000,39.77519,-104.99884,,,,,,,,,,
05/31/2022 18:34:00.000000,39.77519,-104.99884,,,,,,,,,,
05/31/2022 18:35:00.000000,39.77519,-104.99884,,,,,,,,,,
05/31/2022 18:36:00.000000,39.77519,-104.99884,,,,,,,,,,
05/31/2022 18:37:00.000000,39.77523,-104.99892,,,,,,,,,,
05/31/2022 18:38:00.000000,39.77523,-104.99892,,,,,,,,,,
05/31/2022 18:39:00.000000,39.77523,-104.99892,,,,,,,,,,
05/31/2022 18:40:00.000000,39.77523,-104.99892,,,,,,,,,,
05/31/2022 18:41:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:42:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:43:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:44:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:45:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:46:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:47:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:48:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:49:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:50:00.000000,39.77526,-104.99879,,,,,,,,,,
05/31/2022 18:51:00.000000,39.77518,-104.99892,,,,,,,,,,
05/31/2022 18:52:00.000000,39.77518,-104.99892,,,,,,,,,,
05/31/2022 18:53:00.000000,39.77518,-104.99892,,,,,,,,,,
05/31/2022 18:54:00.000000,39.77518,-104.99892,,,,,,,,,,
05/31/2022 18:55:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 18:56:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 18:57:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 18:58:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 18:59:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:00:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:01:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:02:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:03:01.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:04:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:05:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:06:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:07:00.000000,39.7752,-104.99884,,,,,,,,,,
05/31/2022 19:08:00.000000,39.77528,-104.99879,,,,,,,,,,
05/31/2022 19:09:00.000000,39.77525,-104.99885,,,,,,,,,,
05/31/2022 19:10:00.000000,39.77524,-104.99883,,,,,,,,,,
05/31/2022 19:11:00.000000,39.77524,-104.99883,,,,,,,,,,
05/31/2022 19:12:00.000000,39.77524,-104.99883,,,,,,,,,,
05/31/2022 19:13:00.000000,39.77524,-104.99883,,,,,,,,,,
05/31/2022 19:14:00.000000,39.77524,-104.99883,,,,,,,,,,
05/31/2022 19:15:00.000000,39.77524,-104.99883,,,,,,,,,,
05/31/2022 19:16:00.000000,39.77524,-104.99883,,,,,,,,,,
05/31/2022 19:17:00.000000,39.77519,-104.99888,,,,,,,,,,
05/31/2022 19:18:00.000000,39.77519,-104.99888,,,,,,,,,,
05/31/2022 19:19:00.000000,39.77519,-104.99888,,,,,,,,,,
05/31/2022 19:20:00.000000,39.77519,-104.99888,,,,,,,,,,
05/31/2022 19:21:00.000000,39.77519,-104.99888,,,,,,,,,,
05/31/2022 19:22:00.000000,39.77519,-104.99888,,,,,,,,,,
05/31/2022 19:23:00.000000,39.77519,-104.99888,,,,,,,,,,
05/31/2022 19:24:00.000000,39.77517,-104.99894,,,,,,,,,,
05/31/2022 19:25:00.000000,39.77514,-104.99883,,,,,,,,,,
05/31/2022 19:26:00.000000,39.77516,-104.99879,,,,,,,,,,
05/31/2022 19:27:00.000000,39.77516,-104.99879,,,,,,,,,,
05/31/2022 19:28:00.000000,39.77516,-104.99879,,,,,,,,,,
05/31/2022 19:29:00.000000,39.77516,-104.99879,,,,,,,,,,
05/31/2022 19:30:01.000000,39.77516,-104.99879,,,,,,,,,,
05/31/2022 19:31:00.000000,39.77516,-104.99879,,,,,,,,,,
05/31/2022 19:32:00.000000,39.77516,-104.99879,,,,,,,,,,
05/31/2022 19:33:00.000000,39.77525,-104.99895,,,,,,,,,,
05/31/2022 19:34:00.000000,39.77526,-104.99891,,,,,,,,,,
05/31/2022 19:35:00.000000,39.77526,-104.99891,,,,,,,,,,
05/31/2022 19:36:00.000000,39.77526,-104.99891,,,,,,,,,,
05/31/2022 19:37:00.000000,39.77526,-104.99891,,,,,,,,,,
05/31/2022 19:38:00.000000,39.77526,-104.99891,,,,,,,,,,
05/31/2022 19:39:00.000000,39.77526,-104.99891,,,,,,,,,,
05/31/2022 19:40:00.000000,39.77526,-104.99891,,,,,,,,,,
05/31/2022 19:41:00.000000,39.77527,-104.99888,,,,,,,,,,
05/31/2022 19:42:00.000000,39.77531,-104.99883,,,,,,,,,,
05/31/2022 19:43:00.000000,39.77524,-104.99876,,,,,,,,,,
05/31/2022 19:44:00.000000,39.77524,-104.99876,,,,,,,,,,
05/31/2022 19:45:00.000000,39.77524,-104.99876,,,,,,,,,,
05/31/2022 19:46:00.000000,39.77524,-104.99876,,,,,,,,,,
05/31/2022 19:47:00.000000,39.77524,-104.99876,,,,,,,,,,
05/31/2022 19:48:00.000000,39.77524,-104.99876,,,,,,,,,,
05/31/2022 19:49:00.000000,39.77528,-104.99888,,,,,,,,,,
05/31/2022 19:50:00.000000,39.77528,-104.99888,,,,,,,,,,
05/31/2022 19:51:00.000000,39.77528,-104.99888,,,,,,,,,,
05/31/2022 19:52:00.000000,39.77528,-104.99888,,,,,,,,,,
05/31/2022 19:53:00.000000,39.77528,-104.99888,,,,,,,,,,
05/31/2022 19:54:00.000000,39.77514,-104.99891,,,,,,,,,,
05/31/2022 19:55:00.000000,39.77517,-104.99897,,,,,,,,,,
05/31/2022 19:56:00.000000,39.77517,-104.99897,,,,,,,,,,
05/31/2022 19:57:00.000000,39.77517,-104.99897,,,,,,,,,,
05/31/2022 19:58:00.000000,39.77517,-104.99897,,,,,,,,,,
05/31/2022 19:59:00.000000,39.77517,-104.99897,,,,,,,,,,
05/31/2022 20:00:00.000000,39.77517,-104.99897,25.83,70.86,842.39,0.31,0.04,0.31,4.302,-87.0,-1.0,-1.0
05/31/2022 20:01:01.000000,39.77517,-104.99897,26.31,70.83,842.43,0.69,0.0,0.21,4.259,-88.0,-1.0,-1.0
05/31/2022 20:02:00.000000,39.77517,-104.99897,26.62,70.79,842.45,0.38,0.03,0.12,4.219,-87.0,-1.0,-1.0
05/31/2022 20:03:00.000000,39.77517,-104.99897,26.85,70.75,842.45,0.58,0.03,0.25,4.277,-87.0,-1.0,-1.0
05/31/2022 20:04:00.000000,39.77517,-104.99897,27.05,70.72,842.46,0.29,0.05,0.23,4.268,-88.0,-1.0,-1.0
05/31/2022 20:05:00.000000,39.77517,-104.99897,27.12,70.68,842.46,0.24,0.07,0.16,4.235,-88.0,-1.0,-1.0
05/31/2022 20:06:00.000000,39.77517,-104.99897,27.28,70.64,842.46,0.03,0.0,0.03,4.175,-88.0,-1.0,-1.0
05/31/2022 20:07:00.000000,39.77517,-104.99897,27.4,70.61,842.45,0.05,0.02,0.05,4.183,-88.0,-1.0,-1.0
05/31/2022 20:08:00.000000,39.77517,-104.99897,27.45,70.57,842.46,0.25,0.21,0.25,4.272,-88.0,-1.0,-1.0
05/31/2022 20:09:00.000000,39.77517,-104.99897,27.49,70.53,842.51,0.17,0.0,0.17,4.234,-87.0,-1.0,-1.0
05/31/2022 20:10:01.000000,39.77517,-104.99897,27.68,70.49,842.59,0.42,0.16,0.42,4.347,-87.0,-1.0,-1.0
05/31/2022 20:11:00.000000,39.77517,-104.99897,27.75,70.45,842.65,0.38,0.07,0.38,4.327,-88.0,-1.0,-1.0
05/31/2022 20:12:00.000000,39.77517,-104.99897,27.9,70.42,842.7,0.62,0.22,0.44,4.354,-87.0,-1.0,-1.0
05/31/2022 20:13:00.000000,39.77517,-104.99897,27.97,70.38,842.7,0.22,0.12,0.16,4.225,-87.0,-1.0,-1.0
05/31/2022 20:14:00.000000,39.77517,-104.99897,28.07,70.34,842.73,0.36,0.05,0.36,4.314,-87.0,-1.0,-1.0
05/31/2022 20:15:00.000000,39.77517,-104.99897,28.11,70.31,842.72,0.67,0.05,0.42,4.34,-87.0,-1.0,-1.0
05/31/2022 20:16:00.000000,39.77517,-104.99897,28.13,70.29,842.74,0.37,0.0,0.37,4.317,-87.0,-1.0,-1.0
05/31/2022 20:17:01.000000,39.77517,-104.99897,28.17,70.25,842.78,0.33,0.0,0.33,4.296,-87.0,-1.0,-1.0
05/31/2022 20:18:00.000000,39.77517,-104.99897,28.18,70.23,842.76,1.02,0.15,0.63,4.431,-87.0,-1.0,-1.0
05/31/2022 20:19:00.000000,39.77517,-104.99897,28.28,70.18,842.77,1.12,0.64,1.1,4.643,-86.0,-1.0,-1.0
05/31/2022 20:20:00.000000,39.77517,-104.99897,28.32,70.15,842.79,0.38,0.06,0.18,4.224,-87.0,-1.0,-1.0
05/31/2022 20:21:00.000000,39.77517,-104.99897,28.36,70.11,842.82,0.68,0.1,0.38,4.313,-86.0,-1.0,-1.0
05/31/2022 20:22:00.000000,39.77517,-104.99897,28.43,70.09,842.87,0.19,0.05,0.19,4.226,-87.0,-1.0,-1.0
05/31/2022 20:23:00.000000,39.77517,-104.99897,28.63,70.06,842.89,0.42,0.03,0.42,4.33,-87.0,-1.0,-1.0
05/31/2022 20:24:00.000000,39.77517,-104.99897,28.67,70.02,842.89,0.45,0.25,0.45,4.342,-87.0,-1.0,-1.0
05/31/2022 20:25:00.000000,39.77517,-104.99897,28.74,70.0,842.87,0.4,0.0,0.4,4.319,-87.0,-1.0,-1.0
05/31/2022 20:26:00.000000,39.77517,-104.99897,28.82,69.97,842.86,0.34,0.18,0.34,4.291,-87.0,-1.0,-1.0
05/31/2022 20:27:00.000000,39.77517,-104.99897,28.9,69.94,842.86,0.32,0.03,0.32,4.281,-87.0,-1.0,-1.0
05/31/2022 20:28:00.000000,39.77517,-104.99897,28.88,69.9,842.83,0.34,0.04,0.34,4.287,-87.0,-1.0,-1.0
05/31/2022 20:29:00.000000,39.77517,-104.99897,28.88,69.87,842.81,0.28,0.14,0.28,4.258,-87.0,-1.0,-1.0
05/31/2022 20:30:00.000000,39.77517,-104.99897,28.93,69.84,842.83,0.66,0.28,0.66,4.429,-86.0,-1.0,-1.0
05/31/2022 20:31:00.000000,39.77517,-104.99897,28.94,69.81,842.82,0.03,0.0,0.03,4.142,-86.0,-1.0,-1.0
05/31/2022 20:32:00.000000,39.77517,-104.99897,28.93,69.78,842.82,0.28,0.05,0.28,4.254,-88.0,-1.0,-1.0
05/31/2022 20:33:01.000000,39.77517,-104.99897,28.92,69.75,842.83,0.52,0.03,0.12,4.179,-87.0,-1.0,-1.0
05/31/2022 20:34:00.000000,39.77517,-104.99897,28.99,69.72,842.84,0.33,0.08,0.33,4.273,-87.0,-1.0,-1.0
05/31/2022 20:35:00.000000,39.77517,-104.99897,29.09,69.7,842.86,0.43,0.22,0.43,4.318,-87.0,-1.0,-1.0
05/31/2022 20:36:00.000000,39.77517,-104.99897,29.12,69.67,842.88,1.02,0.09,0.4,4.303,-87.0,-1.0,-1.0
05/31/2022 20:37:00.000000,39.77517,-104.99897,29.18,69.65,842.91,1.26,0.19,0.49,4.344,-87.0,-1.0,-1.0
05/31/2022 20:38:00.000000,39.77517,-104.99897,29.25,69.62,842.94,1.17,0.08,0.52,4.356,-87.0,-1.0,-1.0
05/31/2022 20:39:01.000000,39.77517,-104.99897,29.24,69.6,842.93,0.94,0.21,0.57,4.378,-87.0,-1.0,-1.0
05/31/2022 20:40:00.000000,39.77517,-104.99897,29.17,69.57,842.93,1.04,0.31,0.42,4.307,-87.0,-1.0,-1.0
05/31/2022 20:41:00.000000,39.77517,-104.99897,29.12,69.54,842.98,1.38,0.2,0.55,4.364,-87.0,-1.0,-1.0
05/31/2022 20:42:00.000000,39.77517,-104.99897,29.16,69.51,843.0,0.37,0.15,0.37,4.281,-87.0,-1.0,-1.0
05/31/2022 20:43:00.000000,39.77517,-104.99897,29.16,69.48,843.06,0.5,0.0,0.43,4.306,-87.0,-1.0,-1.0
05/31/2022 20:44:00.000000,39.77517,-104.99897,29.27,69.45,843.11,0.5,0.23,0.5,4.337,-87.0,-1.0,-1.0
05/31/2022 20:45:01.000000,39.77517,-104.99897,29.35,69.42,843.14,0.48,0.12,0.48,4.327,-87.0,-1.0,-1.0
05/31/2022 20:46:00.000000,39.77517,-104.99897,29.47,69.4,843.14,0.89,0.33,0.62,4.391,-88.0,-1.0,-1.0
05/31/2022 20:47:00.000000,39.77517,-104.99897,29.48,69.38,843.16,0.32,0.14,0.18,4.19,-87.0,-1.0,-1.0
05/31/2022 20:48:00.000000,39.77517,-104.99897,29.45,69.35,843.16,0.22,0.03,0.07,4.138,-87.0,-1.0,-1.0
05/31/2022 20:49:00.000000,39.77517,-104.99897,29.5,69.33,843.19,0.52,0.1,0.52,4.342,-88.0,-1.0,-1.0
05/31/2022 20:50:00.000000,39.77517,-104.99897,29.66,69.32,843.2,0.35,0.09,0.35,4.265,-87.0,-1.0,-1.0
05/31/2022 20:51:00.000000,39.77517,-104.99897,29.86,69.3,843.2,0.24,0.03,0.12,4.162,-87.0,-1.0,-1.0
05/31/2022 20:52:00.000000,39.77517,-104.99897,29.94,69.28,843.21,0.38,0.03,0.28,4.234,-87.0,-1.0,-1.0
05/31/2022 20:53:00.000000,39.77517,-104.99897,30.03,69.27,843.21,0.78,0.0,0.15,4.175,-87.0,-1.0,-1.0
05/31/2022 20:54:00.000000,39.77517,-104.99897,30.26,69.27,843.21,0.45,0.03,0.04,4.127,-87.0,-1.0,-1.0
05/31/2022 20:55:00.000000,39.77517,-104.99897,30.88,69.26,843.25,0.7,0.15,0.7,4.431,-86.0,-1.0,-1.0
05/31/2022 20:56:00.000000,39.77517,-104.99897,31.2,69.25,843.26,1.08,0.16,0.37,4.284,-87.0,-1.0,-1.0
05/31/2022 20:57:00.000000,39.77517,-104.99897,31.25,69.24,843.26,0.47,0.04,0.3,4.252,-87.0,-1.0,-1.0
05/31/2022 20:58:00.000000,39.77517,-104.99897,31.34,69.24,843.28,0.22,0.12,0.22,4.217,-87.0,-1.0,-1.0
05/31/2022 20:59:00.000000,39.77517,-104.99897,31.73,69.23,843.31,1.3,0.24,0.78,4.473,-88.0,-1.0,-1.0
05/31/2022 21:00:00.000000,39.77517,-104.99897,32.05,69.22,843.32,0.54,0.48,0.54,4.367,-88.0,-1.0,-1.0
05/31/2022 21:01:00.000000,39.77517,-104.99897,32.27,69.2,843.36,0.32,0.23,0.32,4.268,-87.0,-1.0,-1.0
05/31/2022 21:02:00.000000,39.77517,-104.99897,32.37,69.2,843.39,1.02,0.34,0.57,4.382,-87.0,-1.0,-1.0
05/31/2022 21:03:00.000000,39.77517,-104.99897,32.55,69.18,843.43,0.62,0.17,0.62,4.405,-88.0,-1.0,-1.0
05/31/2022 21:04:00.000000,39.77517,-104.99897,32.75,69.17,843.45,0.75,0.34,0.68,4.434,-88.0,-1.0,-1.0
05/31/2022 21:05:00.000000,39.77517,-104.99897,32.92,69.15,843.43,0.49,0.2,0.34,4.28,-88.0,-1.0,-1.0
05/31/2022 21:06:00.000000,39.77517,-104.99897,33.04,69.14,843.39,0.54,0.17,0.54,4.371,-87.0,-1.0,-1.0
05/31/2022 21:07:00.000000,39.77517,-104.99897,33.5,69.13,843.36,1.44,0.35,0.9,4.538,-87.0,-1.0,-1.0
05/31/2022 21:08:00.000000,39.77517,-104.99897,33.6,69.12,843.36,0.67,0.13,0.45,4.334,-87.0,-1.0,-1.0
05/31/2022 21:09:00.000000,39.77517,-104.99897,33.73,69.1,843.37,0.57,0.2,0.43,4.325,-88.0,-1.0,-1.0
05/31/2022 21:10:00.000000,39.77517,-104.99897,34.1,69.09,843.4,1.32,0.2,0.43,4.327,-88.0,-1.0,-1.0
05/31/2022 21:11:00.000000,39.77517,-104.99897,34.22,69.07,843.43,1.38,0.23,0.48,4.35,-87.0,-1.0,-1.0
05/31/2022 21:12:00.000000,39.77517,-104.99897,34.21,69.05,843.49,0.87,0.51,0.87,4.526,-87.0,-1.0,-1.0
05/31/2022 21:13:00.000000,39.77517,-104.99897,34.28,69.04,843.54,0.78,0.18,0.54,4.376,-87.0,-1.0,-1.0
05/31/2022 21:14:00.000000,39.77517,-104.99897,34.48,69.02,843.57,1.07,0.28,0.81,4.499,-88.0,-1.0,-1.0
05/31/2022 21:15:00.000000,39.77517,-104.99897,34.51,68.99,843.56,1.98,0.49,1.14,4.647,-87.0,-1.0,-1.0
05/31/2022 21:16:00.000000,39.77517,-104.99897,34.38,68.97,843.49,0.82,0.31,0.61,4.405,-88.0,-1.0,-1.0
05/31/2022 21:17:00.000000,39.77517,-104.99897,34.3,68.94,843.51,1.12,0.21,0.88,4.525,-87.0,-1.0,-1.0
05/31/2022 21:18:00.000000,39.77517,-104.99897,34.36,68.92,843.56,0.9,0.21,0.51,4.356,-87.0,-1.0,-1.0
05/31/2022 21:19:00.000000,39.77517,-104.99897,34.38,68.89,843.61,0.86,0.41,0.64,4.414,-88.0,-1.0,-1.0
05/31/2022 21:20:00.000000,39.77517,-104.99897,34.44,68.87,843.63,0.3,0.03,0.3,4.259,-87.0,-1.0,-1.0
05/31/2022 21:21:00.000000,39.77517,-104.99897,34.36,68.85,843.63,1.19,0.07,0.64,4.411,-87.0,-1.0,-1.0
05/31/2022 21:23:00.000000,39.77517,-104.99897,34.09,68.83,843.58,0.5,0.25,0.37,4.285,-87.0,-1.0,-1.0
05/31/2022 21:24:07.000000,39.77517,-104.99897,34.04,68.82,843.56,0.85,0.08,0.39,4.293,-87.0,-1.0,-1.0
05/31/2022 21:25:00.000000,39.77517,-104.99897,34.06,68.83,843.57,0.7,0.14,0.28,4.244,-87.0,-1.0,-1.0
05/31/2022 21:26:00.000000,39.77517,-104.99897,34.04,68.85,843.59,0.74,0.12,0.34,4.272,-88.0,-1.0,-1.0
05/31/2022 21:27:00.000000,39.77517,-104.99897,33.99,68.86,843.58,0.72,0.04,0.3,4.254,-88.0,-1.0,-1.0
05/31/2022 21:28:00.000000,39.77517,-104.99897,33.93,68.85,843.58,0.64,0.29,0.64,4.407,-88.0,-1.0,-1.0
05/31/2022 21:29:00.000000,39.77517,-104.99897,33.94,68.84,843.58,1.25,0.42,0.9,4.525,-87.0,-1.0,-1.0
05/31/2022 21:30:00.000000,39.77517,-104.99897,34.1,68.81,843.62,0.78,0.19,0.78,4.47,-87.0,-1.0,-1.0
05/31/2022 21:31:01.000000,39.77517,-104.99897,34.27,68.79,843.65,0.95,0.52,0.95,4.548,-87.0,-1.0,-1.0
05/31/2022 21:32:00.000000,39.77517,-104.99897,34.37,68.78,843.69,0.36,0.1,0.36,4.28,-88.0,-1.0,-1.0
05/31/2022 21:33:00.000000,39.77517,-104.99897,34.38,68.76,843.74,0.42,0.05,0.42,4.307,-88.0,-1.0,-1.0
05/31/2022 21:34:00.000000,39.77517,-104.99897,34.25,68.74,843.76,0.72,0.1,0.31,4.254,-87.0,-1.0,-1.0
05/31/2022 21:35:00.000000,39.77517,-104.99897,34.15,68.73,843.78,0.45,0.0,0.23,4.217,-88.0,-1.0,-1.0
05/31/2022 21:37:00.000000,39.77517,-104.99897,34.38,68.69,843.83,0.79,0.14,0.48,4.33,-87.0,-1.0,-1.0
05/31/2022 21:38:04.000000,39.77517,-104.99897,34.35,68.67,843.87,0.99,0.2,0.51,4.342,-87.0,-1.0,-1.0
05/31/2022 21:39:00.000000,39.77517,-104.99897,34.33,68.66,843.88,0.47,0.0,0.22,4.21,-87.0,-1.0,-1.0
05/31/2022 21:40:00.000000,39.77517,-104.99897,34.25,68.66,843.86,0.76,0.29,0.52,4.345,-87.0,-1.0,-1.0
05/31/2022 21:41:00.000000,39.77517,-104.99897,34.11,68.64,843.83,0.72,0.15,0.59,4.374,-87.0,-1.0,-1.0
