InstrumentName, STRIVE-Prep New (AD6C1FJJ),,,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTime, 2022-05-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndTime, 2022-05-31 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,no2Conc,no2Conc__value,no2Conc__weight,pm10ConcMass,pm10ConcMass__value,pm10ConcMass__weight,pm10ConcNum,pm10ConcNum__value,pm10ConcNum__weight,pm1ConcMass,pm1ConcMass__value,pm1ConcMass__weight,pm1ConcNum,pm1ConcNum__value,pm1ConcNum__weight,pm2_5ConcMass,pm2_5ConcMass__calibratedValue,pm2_5ConcMass__value,pm2_5ConcMass__weight,pm2_5ConcMass_p,pm2_5ConcNum,pm2_5ConcNum__value,pm2_5ConcNum__weight,relHumid,relHumid__value,relHumid__weight,temperature,temperature__value,temperature__weight
05/01/2022 10:18:07.000000,28.99,28.99,1.0,7.08,7.08,1.0,3.96,3.96,1.0,1.19,1.19,1.0,3.69,3.69,1.0,3.19,5.79,5.79,1.0,8.265,3.88,3.88,1.0,44.58,44.58,1.0,4.77,4.77,1.0
05/01/2022 10:35:22.000000,32.34,32.34,1.0,8.81,8.81,1.0,4.42,4.42,1.0,1.62,1.62,1.0,4.1,4.1,1.0,3.81,6.07,6.07,1.0,9.216,4.34,4.34,1.0,46.03,46.03,1.0,4.46,4.46,1.0
05/01/2022 10:52:36.000000,30.9,30.9,1.0,8.04,8.04,1.0,5.42,5.42,1.0,1.62,1.62,1.0,5.1,5.1,1.0,4.0,6.67,6.67,1.0,9.499,5.31,5.31,1.0,48.0,48.0,1.0,4.16,4.16,1.0
05/01/2022 11:09:51.000000,33.86,33.86,1.0,8.08,8.08,1.0,3.98,3.98,1.0,1.38,1.38,1.0,3.65,3.65,1.0,4.42,5.67,5.67,1.0,10.134,3.88,3.88,1.0,50.0,50.0,1.0,3.78,3.78,1.0
05/01/2022 11:27:05.000000,36.06,36.06,1.0,10.81,10.81,1.0,5.09,5.09,1.0,1.81,1.81,1.0,4.72,4.72,1.0,4.48,6.38,6.38,1.0,10.198,4.99,4.99,1.0,52.13,52.13,1.0,3.36,3.36,1.0
05/01/2022 11:44:19.000000,37.89,37.89,1.0,7.62,7.62,1.0,4.56,4.56,1.0,2.0,2.0,1.0,4.24,4.24,1.0,4.15,5.95,5.95,1.0,9.656,4.45,4.45,1.0,54.92,54.92,1.0,2.93,2.93,1.0
05/01/2022 12:01:33.000000,39.58,39.58,1.0,8.23,8.23,1.0,5.3,5.3,1.0,2.62,2.62,1.0,5.04,5.04,1.0,4.58,6.46,6.46,1.0,10.299,5.21,5.21,1.0,55.74,55.74,1.0,2.61,2.61,1.0
05/01/2022 12:18:48.000000,42.14,42.14,1.0,9.33,9.33,1.0,4.83,4.83,1.0,1.62,1.62,1.0,4.49,4.49,1.0,4.57,6.1,6.1,1.0,10.271,4.75,4.75,1.0,57.54,57.54,1.0,2.35,2.35,1.0
05/01/2022 12:36:02.000000,40.61,40.61,1.0,10.65,10.65,1.0,6.19,6.19,1.0,3.19,3.19,1.0,5.8,5.8,1.0,6.58,6.94,6.94,1.0,13.462,6.05,6.05,1.0,57.94,57.94,1.0,2.53,2.53,1.0
05/01/2022 12:53:17.000000,29.15,29.15,1.0,13.62,13.62,1.0,7.63,7.63,1.0,3.77,3.77,1.0,7.19,7.19,1.0,8.42,7.89,7.89,1.0,16.435,7.5,7.5,1.0,57.21,57.21,1.0,3.17,3.17,1.0
05/01/2022 13:10:32.000000,29.98,29.98,1.0,11.14,11.14,1.0,6.26,6.26,1.0,3.0,3.0,1.0,5.91,5.91,1.0,6.24,7.0,7.0,1.0,13.072,6.14,6.14,1.0,55.1,55.1,1.0,3.84,3.84,1.0
05/01/2022 13:27:46.000000,26.59,26.59,1.0,10.1,10.1,1.0,6.48,6.48,1.0,3.19,3.19,1.0,6.03,6.03,1.0,6.29,7.19,7.19,1.0,13.232,6.39,6.39,1.0,52.13,52.13,1.0,4.71,4.71,1.0
05/01/2022 13:45:01.000000,26.25,26.25,1.0,8.62,8.62,1.0,5.59,5.59,1.0,2.43,2.43,1.0,5.28,5.28,1.0,5.05,6.61,6.61,1.0,10.349,5.5,5.5,1.0,49.92,49.92,1.0,5.53,5.53,1.0
05/01/2022 14:02:15.000000,21.88,21.88,1.0,8.67,8.67,1.0,6.57,6.57,1.0,3.05,3.05,1.0,6.28,6.28,1.0,4.86,7.3,7.3,1.0,10.246,6.49,6.49,1.0,46.17,46.17,1.0,6.75,6.75,1.0
05/01/2022 14:19:30.000000,13.36,13.36,1.0,8.88,8.88,1.0,5.89,5.89,1.0,2.38,2.38,1.0,5.52,5.52,1.0,4.38,6.8,6.8,1.0,9.665,5.79,5.79,1.0,44.58,44.58,1.0,7.73,7.73,1.0
05/01/2022 14:36:44.000000,12.25,12.25,1.0,9.08,9.08,1.0,5.65,5.65,1.0,2.19,2.19,1.0,5.28,5.28,1.0,4.38,6.67,6.67,1.0,9.779,5.55,5.55,1.0,41.74,41.74,1.0,8.48,8.48,1.0
05/01/2022 14:53:58.000000,10.1,10.1,1.0,9.76,9.76,1.0,6.34,6.34,1.0,2.43,2.43,1.0,6.0,6.0,1.0,4.81,7.13,7.13,1.0,10.591,6.25,6.25,1.0,39.82,39.82,1.0,9.4,9.4,1.0
05/01/2022 15:11:12.000000,8.2,8.2,1.0,8.08,8.08,1.0,5.3,5.3,1.0,1.85,1.85,1.0,4.95,4.95,1.0,4.04,6.41,6.41,1.0,9.549,5.22,5.22,1.0,38.39,38.39,1.0,10.29,10.29,1.0
05/01/2022 15:28:26.000000,6.28,6.28,1.0,6.9,6.9,1.0,5.2,5.2,1.0,1.81,1.81,1.0,4.88,4.88,1.0,3.43,6.35,6.35,1.0,8.648,5.12,5.12,1.0,37.41,37.41,1.0,10.56,10.56,1.0
05/01/2022 15:45:40.000000,7.82,7.82,1.0,7.29,7.29,1.0,5.17,5.17,1.0,1.62,1.62,1.0,4.83,4.83,1.0,4.19,6.3,6.3,1.0,9.916,5.09,5.09,1.0,37.04,37.04,1.0,11.12,11.12,1.0
05/01/2022 16:02:57.000000,6.33,6.33,1.0,7.29,7.29,1.0,5.52,5.52,1.0,2.19,2.19,1.0,5.28,5.28,1.0,3.71,6.51,6.51,1.0,9.38,5.42,5.42,1.0,34.37,34.37,1.0,12.39,12.39,1.0
05/01/2022 16:20:11.000000,5.28,5.28,1.0,6.1,6.1,1.0,5.09,5.09,1.0,1.62,1.62,1.0,4.8,4.8,1.0,3.05,6.22,6.22,1.0,8.423,5.02,5.02,1.0,33.73,33.73,1.0,12.77,12.77,1.0
05/01/2022 16:37:26.000000,6.33,6.33,1.0,7.0,7.0,1.0,5.74,5.74,1.0,1.76,1.76,1.0,5.36,5.36,1.0,3.95,6.63,6.63,1.0,9.857,5.64,5.64,1.0,33.28,33.28,1.0,13.04,13.04,1.0
05/01/2022 16:54:40.000000,6.09,6.09,1.0,6.52,6.52,1.0,5.13,5.13,1.0,1.43,1.43,1.0,4.78,4.78,1.0,4.05,6.17,6.17,1.0,10.187,5.03,5.03,1.0,31.98,31.98,1.0,14.09,14.09,1.0
05/01/2022 17:11:54.000000,3.32,3.32,1.0,6.95,6.95,1.0,6.19,6.19,1.0,1.81,1.81,1.0,5.87,5.87,1.0,3.43,6.83,6.83,1.0,9.452,6.09,6.09,1.0,30.26,30.26,1.0,15.43,15.43,1.0
05/01/2022 17:29:07.000000,3.81,3.81,1.0,6.73,6.73,1.0,7.61,7.61,1.0,2.77,2.77,1.0,7.23,7.23,1.0,4.81,7.77,7.77,1.0,11.661,7.53,7.53,1.0,29.68,29.68,1.0,15.9,15.9,1.0
05/01/2022 17:46:21.000000,4.54,4.54,1.0,6.9,6.9,1.0,6.68,6.68,1.0,2.05,2.05,1.0,6.31,6.31,1.0,4.05,7.11,7.11,1.0,10.614,6.6,6.6,1.0,28.74,28.74,1.0,16.66,16.66,1.0
05/01/2022 18:03:34.000000,7.06,7.06,1.0,5.92,5.92,1.0,5.73,5.73,1.0,1.65,1.65,1.0,5.41,5.41,1.0,3.62,6.46,6.46,1.0,10.04,5.66,5.66,1.0,28.09,28.09,1.0,17.2,17.2,1.0
05/01/2022 18:20:48.000000,6.46,6.46,1.0,8.12,8.12,1.0,8.25,8.25,1.0,2.81,2.81,1.0,7.77,7.77,1.0,5.62,8.14,8.14,1.0,13.094,8.16,8.16,1.0,28.5,28.5,1.0,16.99,16.99,1.0
05/01/2022 18:38:02.000000,5.73,5.73,1.0,9.08,9.08,1.0,9.17,9.17,1.0,3.62,3.62,1.0,8.7,8.7,1.0,6.35,8.78,8.78,1.0,14.186,9.09,9.09,1.0,28.5,28.5,1.0,16.79,16.79,1.0
05/01/2022 18:55:16.000000,9.05,9.05,1.0,10.71,10.71,1.0,8.49,8.49,1.0,3.0,3.0,1.0,7.96,7.96,1.0,6.24,8.24,8.24,1.0,14.147,8.35,8.35,1.0,27.95,27.95,1.0,17.56,17.56,1.0
05/01/2022 19:12:30.000000,5.87,5.87,1.0,8.33,8.33,1.0,8.53,8.53,1.0,3.43,3.43,1.0,8.1,8.1,1.0,5.67,8.24,8.24,1.0,13.441,8.43,8.43,1.0,26.67,26.67,1.0,18.6,18.6,1.0
05/01/2022 19:29:43.000000,2.26,2.26,1.0,6.95,6.95,1.0,7.52,7.52,1.0,2.62,2.62,1.0,7.15,7.15,1.0,4.86,7.56,7.56,1.0,12.303,7.45,7.45,1.0,25.49,25.49,1.0,19.29,19.29,1.0
05/01/2022 19:46:57.000000,6.02,6.02,1.0,5.62,5.62,1.0,5.34,5.34,1.0,0.77,0.77,1.0,5.05,5.05,1.0,2.15,6.02,6.02,1.0,8.279,5.25,5.25,1.0,24.98,24.98,1.0,20.23,20.23,1.0
05/01/2022 20:04:13.000000,5.48,5.48,1.0,8.31,8.31,1.0,8.03,8.03,1.0,2.81,2.81,1.0,7.61,7.61,1.0,5.04,7.79,7.79,1.0,12.849,7.93,7.93,1.0,24.31,24.31,1.0,20.87,20.87,1.0
05/01/2022 20:21:26.000000,2.05,2.05,1.0,10.88,10.88,1.0,10.76,10.76,1.0,4.35,4.35,1.0,10.25,10.25,1.0,6.96,9.6,9.6,1.0,15.865,10.65,10.65,1.0,23.92,23.92,1.0,21.18,21.18,1.0
05/01/2022 20:38:40.000000,3.75,3.75,1.0,9.88,9.88,1.0,10.0,10.0,1.0,3.81,3.81,1.0,9.5,9.5,1.0,6.19,9.13,9.13,1.0,14.622,9.92,9.92,1.0,24.27,24.27,1.0,20.86,20.86,1.0
05/01/2022 20:55:53.000000,6.84,6.84,1.0,9.73,9.73,1.0,10.12,10.12,1.0,3.81,3.81,1.0,9.52,9.52,1.0,7.04,9.26,9.26,1.0,15.713,10.01,10.01,1.0,25.39,25.39,1.0,19.55,19.55,1.0
05/01/2022 21:13:07.000000,10.33,10.33,1.0,9.47,9.47,1.0,9.94,9.94,1.0,4.36,4.36,1.0,9.41,9.41,1.0,7.14,9.19,9.19,1.0,15.741,9.85,9.85,1.0,26.25,26.25,1.0,18.79,18.79,1.0
05/01/2022 21:30:20.000000,11.72,11.72,1.0,8.35,8.35,1.0,10.31,10.31,1.0,3.0,3.0,1.0,9.84,9.84,1.0,5.62,9.49,9.49,1.0,13.252,10.23,10.23,1.0,27.21,27.21,1.0,17.94,17.94,1.0
05/01/2022 21:47:37.000000,12.27,12.27,1.0,8.1,8.1,1.0,8.92,8.92,1.0,3.24,3.24,1.0,8.42,8.42,1.0,6.0,8.57,8.57,1.0,13.764,8.81,8.81,1.0,27.6,27.6,1.0,17.5,17.5,1.0
05/01/2022 22:04:50.000000,12.91,12.91,1.0,9.33,9.33,1.0,9.07,9.07,1.0,3.62,3.62,1.0,8.54,8.54,1.0,6.05,8.71,8.71,1.0,13.768,9.0,9.0,1.0,28.21,28.21,1.0,17.06,17.06,1.0
05/01/2022 22:22:04.000000,13.08,13.08,1.0,8.5,8.5,1.0,7.63,7.63,1.0,3.15,3.15,1.0,7.21,7.21,1.0,5.35,7.76,7.76,1.0,12.598,7.54,7.54,1.0,28.84,28.84,1.0,16.52,16.52,1.0
05/01/2022 22:39:17.000000,11.99,11.99,1.0,7.69,7.69,1.0,8.02,8.02,1.0,3.0,3.0,1.0,7.67,7.67,1.0,4.62,8.02,8.02,1.0,11.446,7.92,7.92,1.0,29.04,29.04,1.0,16.37,16.37,1.0
05/01/2022 22:56:31.000000,12.36,12.36,1.0,7.76,7.76,1.0,7.56,7.56,1.0,2.52,2.52,1.0,7.14,7.14,1.0,5.1,7.71,7.71,1.0,12.142,7.45,7.45,1.0,29.38,29.38,1.0,16.1,16.1,1.0
05/01/2022 23:13:44.000000,11.27,11.27,1.0,8.86,8.86,1.0,7.69,7.69,1.0,2.95,2.95,1.0,7.32,7.32,1.0,4.52,7.84,7.84,1.0,11.2,7.61,7.61,1.0,29.52,29.52,1.0,15.83,15.83,1.0
05/01/2022 23:30:59.000000,11.78,11.78,1.0,8.24,8.24,1.0,7.31,7.31,1.0,2.38,2.38,1.0,6.89,6.89,1.0,4.19,7.58,7.58,1.0,10.674,7.22,7.22,1.0,29.61,29.61,1.0,15.73,15.73,1.0
05/01/2022 23:48:13.000000,10.24,10.24,1.0,7.33,7.33,1.0,6.03,6.03,1.0,1.67,1.67,1.0,5.71,5.71,1.0,3.0,6.72,6.72,1.0,8.897,5.95,5.95,1.0,29.01,29.01,1.0,16.1,16.1,1.0
05/02/2022 00:05:26.000000,10.15,10.15,1.0,7.67,7.67,1.0,6.23,6.23,1.0,1.95,1.95,1.0,5.88,5.88,1.0,3.57,6.83,6.83,1.0,9.794,6.11,6.11,1.0,28.55,28.55,1.0,16.21,16.21,1.0
05/02/2022 00:22:40.000000,10.39,10.39,1.0,5.33,5.33,1.0,5.05,5.05,1.0,1.24,1.24,1.0,4.75,4.75,1.0,3.05,6.08,6.08,1.0,8.961,4.97,4.97,1.0,28.72,28.72,1.0,16.03,16.03,1.0
05/02/2022 00:39:53.000000,11.33,11.33,1.0,6.24,6.24,1.0,6.42,6.42,1.0,2.0,2.0,1.0,6.08,6.08,1.0,3.95,7.0,7.0,1.0,10.303,6.34,6.34,1.0,29.3,29.3,1.0,15.74,15.74,1.0
05/02/2022 00:57:07.000000,9.83,9.83,1.0,5.29,5.29,1.0,4.72,4.72,1.0,1.14,1.14,1.0,4.44,4.44,1.0,2.38,5.87,5.87,1.0,7.839,4.63,4.63,1.0,29.64,29.64,1.0,15.5,15.5,1.0
05/02/2022 01:14:20.000000,11.65,11.65,1.0,5.1,5.1,1.0,4.86,4.86,1.0,1.05,1.05,1.0,4.58,4.58,1.0,2.62,5.97,5.97,1.0,8.191,4.79,4.79,1.0,30.02,30.02,1.0,15.38,15.38,1.0
05/02/2022 01:31:34.000000,12.45,12.45,1.0,5.95,5.95,1.0,5.45,5.45,1.0,1.71,1.71,1.0,5.16,5.16,1.0,3.29,6.35,6.35,1.0,9.208,5.38,5.38,1.0,30.78,30.78,1.0,15.25,15.25,1.0
05/02/2022 01:48:47.000000,12.86,12.86,1.0,7.62,7.62,1.0,5.92,5.92,1.0,1.76,1.76,1.0,5.56,5.56,1.0,3.76,6.64,6.64,1.0,9.904,5.82,5.82,1.0,31.35,31.35,1.0,15.06,15.06,1.0
05/02/2022 02:06:01.000000,10.42,10.42,1.0,8.48,8.48,1.0,6.76,6.76,1.0,2.24,2.24,1.0,6.42,6.42,1.0,3.95,7.21,7.21,1.0,10.164,6.67,6.67,1.0,31.95,31.95,1.0,14.85,14.85,1.0
05/02/2022 02:23:14.000000,13.7,13.7,1.0,8.08,8.08,1.0,6.64,6.64,1.0,2.38,2.38,1.0,6.28,6.28,1.0,4.19,7.11,7.11,1.0,10.518,6.53,6.53,1.0,32.42,32.42,1.0,14.74,14.74,1.0
05/02/2022 02:40:28.000000,12.9,12.9,1.0,9.31,9.31,1.0,7.44,7.44,1.0,2.81,2.81,1.0,7.07,7.07,1.0,5.04,7.6,7.6,1.0,11.827,7.34,7.34,1.0,33.73,33.73,1.0,14.67,14.67,1.0
05/02/2022 02:57:42.000000,22.12,22.12,1.0,7.54,7.54,1.0,6.06,6.06,1.0,1.96,1.96,1.0,5.66,5.66,1.0,4.38,6.53,6.53,1.0,10.803,5.94,5.94,1.0,37.91,37.91,1.0,14.5,14.5,1.0
05/02/2022 03:14:55.000000,18.04,18.04,1.0,6.76,6.76,1.0,4.94,4.94,1.0,1.57,1.57,1.0,4.66,4.66,1.0,2.38,5.77,5.77,1.0,7.679,4.85,4.85,1.0,39.08,39.08,1.0,14.25,14.25,1.0
05/02/2022 03:32:10.000000,21.85,21.85,1.0,6.14,6.14,1.0,4.52,4.52,1.0,1.38,1.38,1.0,4.27,4.27,1.0,2.57,5.39,5.39,1.0,7.882,4.42,4.42,1.0,43.1,43.1,1.0,13.59,13.59,1.0
05/02/2022 03:49:24.000000,18.94,18.94,1.0,4.48,4.48,1.0,2.6,2.6,1.0,0.0,0.0,1.0,2.4,2.4,1.0,1.24,4.07,4.07,1.0,5.771,2.52,2.52,1.0,45.34,45.34,1.0,13.18,13.18,1.0
05/02/2022 04:06:38.000000,23.63,23.63,1.0,5.33,5.33,1.0,4.32,4.32,1.0,1.0,1.0,1.0,4.1,4.1,1.0,2.62,5.25,5.25,1.0,7.833,4.23,4.23,1.0,45.59,45.59,1.0,12.78,12.78,1.0
05/02/2022 04:23:52.000000,16.25,16.25,1.0,5.81,5.81,1.0,3.91,3.91,1.0,0.95,0.95,1.0,3.69,3.69,1.0,1.62,4.92,4.92,1.0,6.208,3.84,3.84,1.0,48.78,48.78,1.0,12.2,12.2,1.0
