InstrumentName, La Casa Collo (A4KRV265),,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTime, 2022-05-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndTime, 2022-05-31 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,no2Conc,no2Conc__value,no2Conc__weight,pm10ConcMass,pm10ConcMass__value,pm10ConcMass__weight,pm10ConcNum,pm10ConcNum__value,pm10ConcNum__weight,pm1ConcMass,pm1ConcMass__value,pm1ConcMass__weight,pm1ConcNum,pm1ConcNum__value,pm1ConcNum__weight,pm2_5ConcMass,pm2_5ConcMass__calibratedValue,pm2_5ConcMass__value,pm2_5ConcMass__weight,pm2_5ConcNum,pm2_5ConcNum__value,pm2_5ConcNum__weight,relHumid,relHumid__value,relHumid__weight,temperature,temperature__value,temperature__weight
05/01/2022 03:10:36.000000,4.72,4.72,1.0,2.54,2.54,1.0,2.42,2.42,1.0,0.38,0.38,1.0,2.33,2.33,1.0,0.62,4.7,4.7,1.0,2.37,2.37,1.0,23.4,23.4,1.0,14.27,14.27,1.0
05/01/2022 03:28:09.000000,6.84,6.84,1.0,2.96,2.96,1.0,2.34,2.34,1.0,0.42,0.42,1.0,2.23,2.23,1.0,1.0,4.65,4.65,1.0,2.28,2.28,1.0,24.03,24.03,1.0,13.8,13.8,1.0
05/01/2022 03:45:42.000000,8.9,8.9,1.0,3.12,3.12,1.0,2.58,2.58,1.0,0.38,0.38,1.0,2.39,2.39,1.0,1.58,4.81,4.81,1.0,2.53,2.53,1.0,25.69,25.69,1.0,13.25,13.25,1.0
05/01/2022 04:03:15.000000,9.82,9.82,1.0,2.69,2.69,1.0,2.26,2.26,1.0,0.0,0.0,1.0,2.13,2.13,1.0,0.77,4.6,4.6,1.0,2.21,2.21,1.0,26.98,26.98,1.0,12.69,12.69,1.0
05/01/2022 04:20:49.000000,11.72,11.72,1.0,3.92,3.92,1.0,3.2,3.2,1.0,1.0,1.0,1.0,3.04,3.04,1.0,1.62,5.24,5.24,1.0,3.14,3.14,1.0,28.28,28.28,1.0,12.04,12.04,1.0
05/01/2022 04:38:22.000000,8.9,8.9,1.0,3.92,3.92,1.0,3.31,3.31,1.0,0.81,0.81,1.0,3.15,3.15,1.0,2.0,5.32,5.32,1.0,3.24,3.24,1.0,29.04,29.04,1.0,11.46,11.46,1.0
05/01/2022 04:55:55.000000,11.41,11.41,1.0,5.0,5.0,1.0,3.8,3.8,1.0,1.23,1.23,1.0,3.57,3.57,1.0,2.27,5.69,5.69,1.0,3.74,3.74,1.0,29.56,29.56,1.0,10.91,10.91,1.0
05/01/2022 05:13:29.000000,10.43,10.43,1.0,4.31,4.31,1.0,3.47,3.47,1.0,1.19,1.19,1.0,3.31,3.31,1.0,2.0,5.5,5.5,1.0,3.44,3.44,1.0,31.03,31.03,1.0,10.18,10.18,1.0
05/01/2022 05:31:03.000000,13.39,13.39,1.0,4.92,4.92,1.0,4.11,4.11,1.0,1.19,1.19,1.0,3.93,3.93,1.0,2.58,5.93,5.93,1.0,4.06,4.06,1.0,31.6,31.6,1.0,9.74,9.74,1.0
05/01/2022 05:48:37.000000,18.36,18.36,1.0,3.58,3.58,1.0,3.3,3.3,1.0,1.0,1.0,1.0,3.1,3.1,1.0,2.23,5.38,5.38,1.0,3.25,3.25,1.0,32.49,32.49,1.0,9.54,9.54,1.0
05/01/2022 06:06:11.000000,15.72,15.72,1.0,4.54,4.54,1.0,3.96,3.96,1.0,1.42,1.42,1.0,3.75,3.75,1.0,2.0,5.81,5.81,1.0,3.91,3.91,1.0,33.03,33.03,1.0,9.43,9.43,1.0
05/01/2022 06:23:45.000000,14.61,14.61,1.0,5.15,5.15,1.0,3.36,3.36,1.0,1.0,1.0,1.0,3.12,3.12,1.0,2.38,5.37,5.37,1.0,3.29,3.29,1.0,33.94,33.94,1.0,9.33,9.33,1.0
05/01/2022 06:41:19.000000,15.67,15.67,1.0,3.62,3.62,1.0,2.48,2.48,1.0,0.42,0.42,1.0,2.29,2.29,1.0,1.04,4.77,4.77,1.0,2.41,2.41,1.0,34.63,34.63,1.0,9.18,9.18,1.0
05/01/2022 06:58:54.000000,11.86,11.86,1.0,5.35,5.35,1.0,3.55,3.55,1.0,1.04,1.04,1.0,3.31,3.31,1.0,2.85,5.52,5.52,1.0,3.49,3.49,1.0,34.37,34.37,1.0,8.98,8.98,1.0
05/01/2022 07:16:28.000000,13.04,13.04,1.0,2.92,2.92,1.0,3.23,3.23,1.0,0.62,0.62,1.0,3.12,3.12,1.0,1.19,5.32,5.32,1.0,3.2,3.2,1.0,35.25,35.25,1.0,8.71,8.71,1.0
05/01/2022 07:34:03.000000,25.69,25.69,1.0,6.58,6.58,1.0,5.22,5.22,1.0,2.38,2.38,1.0,4.98,4.98,1.0,4.38,6.63,6.63,1.0,5.17,5.17,1.0,35.86,35.86,1.0,8.5,8.5,1.0
05/01/2022 07:51:37.000000,19.19,19.19,1.0,3.27,3.27,1.0,3.0,3.0,1.0,0.96,0.96,1.0,2.86,2.86,1.0,1.73,5.14,5.14,1.0,2.95,2.95,1.0,36.79,36.79,1.0,8.13,8.13,1.0
05/01/2022 08:09:12.000000,20.52,20.52,1.0,4.35,4.35,1.0,3.66,3.66,1.0,1.23,1.23,1.0,3.45,3.45,1.0,2.62,5.59,5.59,1.0,3.61,3.61,1.0,37.49,37.49,1.0,7.8,7.8,1.0
05/01/2022 08:26:47.000000,15.32,15.32,1.0,3.88,3.88,1.0,3.12,3.12,1.0,0.62,0.62,1.0,2.96,2.96,1.0,1.58,5.2,5.2,1.0,3.07,3.07,1.0,39.13,39.13,1.0,7.4,7.4,1.0
05/01/2022 08:44:21.000000,19.13,19.13,1.0,2.38,2.38,1.0,2.04,2.04,1.0,0.42,0.42,1.0,1.96,1.96,1.0,0.62,4.47,4.47,1.0,2.0,2.0,1.0,40.87,40.87,1.0,6.92,6.92,1.0
05/01/2022 09:01:57.000000,19.88,19.88,1.0,4.27,4.27,1.0,2.8,2.8,1.0,0.38,0.38,1.0,2.6,2.6,1.0,1.58,4.94,4.94,1.0,2.73,2.73,1.0,42.0,42.0,1.0,6.65,6.65,1.0
05/01/2022 09:19:31.000000,16.47,16.47,1.0,4.73,4.73,1.0,3.87,3.87,1.0,1.0,1.0,1.0,3.66,3.66,1.0,2.38,5.66,5.66,1.0,3.82,3.82,1.0,43.05,43.05,1.0,6.35,6.35,1.0
05/01/2022 09:37:06.000000,25.01,25.01,1.0,5.5,5.5,1.0,3.37,3.37,1.0,1.38,1.38,1.0,3.17,3.17,1.0,2.58,5.2,5.2,1.0,3.3,3.3,1.0,46.19,46.19,1.0,6.25,6.25,1.0
05/01/2022 09:54:41.000000,25.47,25.47,1.0,3.69,3.69,1.0,3.17,3.17,1.0,0.81,0.81,1.0,3.01,3.01,1.0,1.58,5.1,5.1,1.0,3.12,3.12,1.0,45.97,45.97,1.0,6.12,6.12,1.0
05/01/2022 10:12:15.000000,16.37,16.37,1.0,4.42,4.42,1.0,3.52,3.52,1.0,1.23,1.23,1.0,3.33,3.33,1.0,2.23,5.38,5.38,1.0,3.48,3.48,1.0,45.92,45.92,1.0,5.75,5.75,1.0
05/01/2022 10:29:50.000000,13.92,13.92,1.0,7.08,7.08,1.0,4.79,4.79,1.0,1.62,1.62,1.0,4.53,4.53,1.0,3.62,6.29,6.29,1.0,4.73,4.73,1.0,44.93,44.93,1.0,5.4,5.4,1.0
05/01/2022 10:47:25.000000,18.43,18.43,1.0,4.04,4.04,1.0,3.2,3.2,1.0,1.04,1.04,1.0,3.02,3.02,1.0,1.85,5.25,5.25,1.0,3.16,3.16,1.0,44.55,44.55,1.0,5.32,5.32,1.0
05/01/2022 11:05:00.000000,12.69,12.69,1.0,4.77,4.77,1.0,3.89,3.89,1.0,1.38,1.38,1.0,3.71,3.71,1.0,2.77,5.77,5.77,1.0,3.83,3.83,1.0,43.23,43.23,1.0,5.19,5.19,1.0
05/01/2022 11:22:35.000000,15.08,15.08,1.0,7.0,7.0,1.0,4.12,4.12,1.0,1.38,1.38,1.0,3.82,3.82,1.0,3.73,5.91,5.91,1.0,4.04,4.04,1.0,43.91,43.91,1.0,4.78,4.78,1.0
05/01/2022 11:40:10.000000,18.53,18.53,1.0,6.73,6.73,1.0,4.78,4.78,1.0,2.19,2.19,1.0,4.53,4.53,1.0,3.92,6.31,6.31,1.0,4.72,4.72,1.0,46.64,46.64,1.0,4.35,4.35,1.0
05/01/2022 11:57:45.000000,21.28,21.28,1.0,8.04,8.04,1.0,5.7,5.7,1.0,3.35,3.35,1.0,5.44,5.44,1.0,4.81,6.76,6.76,1.0,5.63,5.63,1.0,51.56,51.56,1.0,4.1,4.1,1.0
05/01/2022 12:15:20.000000,22.05,22.05,1.0,7.54,7.54,1.0,5.27,5.27,1.0,3.42,3.42,1.0,4.99,4.99,1.0,4.42,6.46,6.46,1.0,5.21,5.21,1.0,52.59,52.59,1.0,3.88,3.88,1.0
05/01/2022 12:32:55.000000,24.61,24.61,1.0,9.15,9.15,1.0,5.68,5.68,1.0,3.23,3.23,1.0,5.41,5.41,1.0,5.81,6.7,6.7,1.0,5.61,5.61,1.0,53.03,53.03,1.0,3.98,3.98,1.0
05/01/2022 12:50:30.000000,20.55,20.55,1.0,11.08,11.08,1.0,6.73,6.73,1.0,3.81,3.81,1.0,6.34,6.34,1.0,7.5,7.31,7.31,1.0,6.63,6.63,1.0,53.48,53.48,1.0,4.61,4.61,1.0
05/01/2022 13:08:05.000000,16.44,16.44,1.0,8.5,8.5,1.0,6.55,6.55,1.0,4.0,4.0,1.0,6.21,6.21,1.0,6.15,7.26,7.26,1.0,6.5,6.5,1.0,50.83,50.83,1.0,5.36,5.36,1.0
05/01/2022 13:25:40.000000,15.23,15.23,1.0,7.62,7.62,1.0,5.89,5.89,1.0,3.42,3.42,1.0,5.57,5.57,1.0,5.0,6.86,6.86,1.0,5.85,5.85,1.0,48.75,48.75,1.0,5.75,5.75,1.0
05/01/2022 13:43:18.000000,11.35,11.35,1.0,8.65,8.65,1.0,5.73,5.73,1.0,3.0,3.0,1.0,5.43,5.43,1.0,5.0,6.74,6.74,1.0,5.65,5.65,1.0,45.79,45.79,1.0,6.84,6.84,1.0
05/01/2022 14:00:52.000000,8.2,8.2,1.0,8.31,8.31,1.0,6.47,6.47,1.0,3.77,3.77,1.0,6.15,6.15,1.0,6.38,7.23,7.23,1.0,6.38,6.38,1.0,43.2,43.2,1.0,7.91,7.91,1.0
05/01/2022 14:18:26.000000,4.01,4.01,1.0,6.92,6.92,1.0,5.56,5.56,1.0,2.58,2.58,1.0,5.29,5.29,1.0,5.12,6.65,6.65,1.0,5.51,5.51,1.0,40.41,40.41,1.0,8.92,8.92,1.0
05/01/2022 14:36:00.000000,3.31,3.31,1.0,7.15,7.15,1.0,5.57,5.57,1.0,2.58,2.58,1.0,5.26,5.26,1.0,4.19,6.63,6.63,1.0,5.52,5.52,1.0,39.0,39.0,1.0,9.87,9.87,1.0
05/01/2022 14:53:34.000000,-1.24,-1.24,1.0,4.42,4.42,1.0,4.08,4.08,1.0,1.46,1.46,1.0,3.84,3.84,1.0,2.27,5.64,5.64,1.0,4.03,4.03,1.0,36.73,36.73,1.0,10.73,10.73,1.0
05/01/2022 15:11:07.000000,-2.98,-2.98,1.0,5.35,5.35,1.0,5.42,5.42,1.0,2.23,2.23,1.0,5.08,5.08,1.0,3.62,6.54,6.54,1.0,5.38,5.38,1.0,34.89,34.89,1.0,11.46,11.46,1.0
05/01/2022 15:28:41.000000,-2.74,-2.74,1.0,5.35,5.35,1.0,5.65,5.65,1.0,2.58,2.58,1.0,5.36,5.36,1.0,3.77,6.68,6.68,1.0,5.61,5.61,1.0,35.44,35.44,1.0,11.41,11.41,1.0
05/01/2022 15:46:14.000000,0.87,0.87,1.0,5.27,5.27,1.0,4.88,4.88,1.0,1.77,1.77,1.0,4.62,4.62,1.0,3.35,6.11,6.11,1.0,4.84,4.84,1.0,35.96,35.96,1.0,11.8,11.8,1.0
05/01/2022 16:03:47.000000,-5.48,-5.48,1.0,6.27,6.27,1.0,5.55,5.55,1.0,2.38,2.38,1.0,5.3,5.3,1.0,3.77,6.5,6.5,1.0,5.49,5.49,1.0,34.53,34.53,1.0,12.85,12.85,1.0
05/01/2022 16:21:21.000000,-5.5,-5.5,1.0,6.31,6.31,1.0,5.45,5.45,1.0,2.77,2.77,1.0,5.15,5.15,1.0,4.19,6.46,6.46,1.0,5.39,5.39,1.0,31.99,31.99,1.0,13.55,13.55,1.0
05/01/2022 16:38:54.000000,-6.61,-6.61,1.0,7.42,7.42,1.0,6.49,6.49,1.0,2.96,2.96,1.0,6.18,6.18,1.0,5.12,7.13,7.13,1.0,6.44,6.44,1.0,32.21,32.21,1.0,13.93,13.93,1.0
05/01/2022 16:56:27.000000,-6.49,-6.49,1.0,7.12,7.12,1.0,6.58,6.58,1.0,3.19,3.19,1.0,6.23,6.23,1.0,4.77,7.18,7.18,1.0,6.52,6.52,1.0,31.29,31.29,1.0,14.35,14.35,1.0
05/01/2022 17:14:00.000000,-6.9,-6.9,1.0,7.92,7.92,1.0,7.66,7.66,1.0,3.62,3.62,1.0,7.2,7.2,1.0,6.19,7.92,7.92,1.0,7.58,7.58,1.0,30.54,30.54,1.0,14.35,14.35,1.0
05/01/2022 17:31:34.000000,-7.72,-7.72,1.0,8.27,8.27,1.0,7.95,7.95,1.0,3.62,3.62,1.0,7.57,7.57,1.0,5.77,8.1,8.1,1.0,7.88,7.88,1.0,29.86,29.86,1.0,14.86,14.86,1.0
05/01/2022 17:49:07.000000,-7.15,-7.15,1.0,7.69,7.69,1.0,8.59,8.59,1.0,4.38,4.38,1.0,8.21,8.21,1.0,5.96,8.5,8.5,1.0,8.54,8.54,1.0,28.98,28.98,1.0,15.67,15.67,1.0
05/01/2022 18:06:40.000000,-9.74,-9.74,1.0,10.08,10.08,1.0,9.11,9.11,1.0,4.77,4.77,1.0,8.71,8.71,1.0,7.15,8.77,8.77,1.0,9.02,9.02,1.0,28.38,28.38,1.0,16.44,16.44,1.0
05/01/2022 18:24:13.000000,-9.56,-9.56,1.0,8.12,8.12,1.0,7.25,7.25,1.0,3.58,3.58,1.0,6.81,6.81,1.0,5.81,7.53,7.53,1.0,7.16,7.16,1.0,28.23,28.23,1.0,16.47,16.47,1.0
05/01/2022 18:41:45.000000,-11.0,-11.0,1.0,9.35,9.35,1.0,10.05,10.05,1.0,5.04,5.04,1.0,9.53,9.53,1.0,7.38,9.42,9.42,1.0,9.99,9.99,1.0,28.14,28.14,1.0,16.57,16.57,1.0
05/01/2022 18:59:18.000000,-10.53,-10.53,1.0,10.96,10.96,1.0,11.4,11.4,1.0,6.19,6.19,1.0,10.8,10.8,1.0,8.23,10.28,10.28,1.0,11.33,11.33,1.0,27.64,27.64,1.0,17.23,17.23,1.0
05/01/2022 19:16:50.000000,-11.93,-11.93,1.0,9.62,9.62,1.0,10.14,10.14,1.0,5.04,5.04,1.0,9.63,9.63,1.0,7.85,9.41,9.41,1.0,10.1,10.1,1.0,26.95,26.95,1.0,17.98,17.98,1.0
05/01/2022 19:34:23.000000,-13.26,-13.26,1.0,8.85,8.85,1.0,9.83,9.83,1.0,4.85,4.85,1.0,9.27,9.27,1.0,7.27,9.24,9.24,1.0,9.79,9.79,1.0,26.45,26.45,1.0,17.73,17.73,1.0
05/01/2022 19:51:55.000000,-9.51,-9.51,1.0,11.0,11.0,1.0,11.45,11.45,1.0,6.04,6.04,1.0,10.95,10.95,1.0,8.65,10.3,10.3,1.0,11.37,11.37,1.0,26.23,26.23,1.0,17.85,17.85,1.0
05/01/2022 20:09:28.000000,-11.74,-11.74,1.0,11.08,11.08,1.0,11.68,11.68,1.0,6.77,6.77,1.0,11.09,11.09,1.0,9.38,10.4,10.4,1.0,11.6,11.6,1.0,25.92,25.92,1.0,18.66,18.66,1.0
05/01/2022 20:27:01.000000,-13.96,-13.96,1.0,8.65,8.65,1.0,10.69,10.69,1.0,5.62,5.62,1.0,10.25,10.25,1.0,7.65,9.74,9.74,1.0,10.65,10.65,1.0,24.88,24.88,1.0,19.23,19.23,1.0
05/01/2022 20:44:33.000000,-13.27,-13.27,1.0,10.73,10.73,1.0,10.53,10.53,1.0,5.42,5.42,1.0,9.95,9.95,1.0,8.58,9.61,9.61,1.0,10.46,10.46,1.0,25.16,25.16,1.0,19.12,19.12,1.0
05/01/2022 21:02:05.000000,-11.02,-11.02,1.0,10.23,10.23,1.0,10.47,10.47,1.0,5.35,5.35,1.0,9.83,9.83,1.0,8.31,9.59,9.59,1.0,10.4,10.4,1.0,26.18,26.18,1.0,18.53,18.53,1.0
05/01/2022 21:19:38.000000,-8.84,-8.84,1.0,9.12,9.12,1.0,9.76,9.76,1.0,4.81,4.81,1.0,9.26,9.26,1.0,7.19,9.16,9.16,1.0,9.71,9.71,1.0,26.59,26.59,1.0,18.02,18.02,1.0
05/01/2022 21:37:12.000000,-4.82,-4.82,1.0,9.91,9.91,1.0,8.82,8.82,1.0,4.03,4.03,1.0,8.37,8.37,1.0,6.58,8.52,8.52,1.0,8.74,8.74,1.0,27.05,27.05,1.0,17.74,17.74,1.0
05/01/2022 21:54:45.000000,-6.07,-6.07,1.0,8.92,8.92,1.0,8.89,8.89,1.0,4.42,4.42,1.0,8.45,8.45,1.0,6.81,8.59,8.59,1.0,8.82,8.82,1.0,27.05,27.05,1.0,17.54,17.54,1.0
05/01/2022 22:12:18.000000,-4.74,-4.74,1.0,7.73,7.73,1.0,8.62,8.62,1.0,4.19,4.19,1.0,8.25,8.25,1.0,5.42,8.43,8.43,1.0,8.57,8.57,1.0,27.17,27.17,1.0,17.36,17.36,1.0
05/01/2022 22:29:50.000000,-4.61,-4.61,1.0,5.62,5.62,1.0,7.39,7.39,1.0,3.62,3.62,1.0,7.1,7.1,1.0,4.46,7.64,7.64,1.0,7.35,7.35,1.0,27.74,27.74,1.0,16.85,16.85,1.0
05/01/2022 22:47:23.000000,-4.09,-4.09,1.0,8.5,8.5,1.0,8.61,8.61,1.0,4.0,4.0,1.0,8.19,8.19,1.0,6.35,8.45,8.45,1.0,8.55,8.55,1.0,27.98,27.98,1.0,16.63,16.63,1.0
05/01/2022 23:04:56.000000,-4.3,-4.3,1.0,7.96,7.96,1.0,7.72,7.72,1.0,4.04,4.04,1.0,7.29,7.29,1.0,6.19,7.86,7.86,1.0,7.63,7.63,1.0,28.33,28.33,1.0,16.22,16.22,1.0
05/01/2022 23:22:29.000000,-2.91,-2.91,1.0,6.73,6.73,1.0,6.95,6.95,1.0,2.81,2.81,1.0,6.68,6.68,1.0,4.58,7.38,7.38,1.0,6.88,6.88,1.0,28.41,28.41,1.0,16.02,16.02,1.0
05/01/2022 23:40:02.000000,-3.5,-3.5,1.0,6.96,6.96,1.0,7.5,7.5,1.0,3.42,3.42,1.0,7.17,7.17,1.0,5.19,7.75,7.75,1.0,7.45,7.45,1.0,28.36,28.36,1.0,16.08,16.08,1.0
05/01/2022 23:57:34.000000,-2.66,-2.66,1.0,5.23,5.23,1.0,6.54,6.54,1.0,3.04,3.04,1.0,6.26,6.26,1.0,3.85,7.09,7.09,1.0,6.49,6.49,1.0,28.37,28.37,1.0,16.26,16.26,1.0
05/02/2022 00:15:07.000000,-4.97,-4.97,1.0,6.08,6.08,1.0,6.57,6.57,1.0,2.85,2.85,1.0,6.29,6.29,1.0,3.88,7.12,7.12,1.0,6.53,6.53,1.0,27.64,27.64,1.0,16.49,16.49,1.0
05/02/2022 00:32:39.000000,-3.68,-3.68,1.0,6.96,6.96,1.0,6.3,6.3,1.0,2.85,2.85,1.0,5.98,5.98,1.0,4.62,6.94,6.94,1.0,6.22,6.22,1.0,27.91,27.91,1.0,16.13,16.13,1.0
05/02/2022 00:50:12.000000,-1.89,-1.89,1.0,5.54,5.54,1.0,5.68,5.68,1.0,2.23,2.23,1.0,5.41,5.41,1.0,3.81,6.54,6.54,1.0,5.62,5.62,1.0,28.35,28.35,1.0,15.91,15.91,1.0
05/02/2022 01:07:45.000000,-1.41,-1.41,1.0,6.0,6.0,1.0,5.6,5.6,1.0,2.42,2.42,1.0,5.35,5.35,1.0,3.58,6.47,6.47,1.0,5.52,5.52,1.0,28.81,28.81,1.0,15.78,15.78,1.0
05/02/2022 01:25:18.000000,-1.29,-1.29,1.0,4.85,4.85,1.0,5.2,5.2,1.0,2.23,2.23,1.0,4.93,4.93,1.0,3.27,6.2,6.2,1.0,5.15,5.15,1.0,29.59,29.59,1.0,15.65,15.65,1.0
05/02/2022 01:42:51.000000,0.06,0.06,1.0,6.77,6.77,1.0,5.74,5.74,1.0,2.27,2.27,1.0,5.48,5.48,1.0,4.23,6.54,6.54,1.0,5.67,5.67,1.0,30.39,30.39,1.0,15.44,15.44,1.0
05/02/2022 02:00:24.000000,-0.11,-0.11,1.0,6.73,6.73,1.0,6.56,6.56,1.0,2.62,2.62,1.0,6.24,6.24,1.0,4.58,7.07,7.07,1.0,6.5,6.5,1.0,31.56,31.56,1.0,15.31,15.31,1.0
05/02/2022 02:17:57.000000,-0.52,-0.52,1.0,8.65,8.65,1.0,6.81,6.81,1.0,3.15,3.15,1.0,6.41,6.41,1.0,5.54,7.2,7.2,1.0,6.72,6.72,1.0,32.07,32.07,1.0,15.2,15.2,1.0
05/02/2022 02:35:30.000000,3.21,3.21,1.0,7.77,7.77,1.0,7.55,7.55,1.0,4.0,4.0,1.0,7.21,7.21,1.0,5.42,7.64,7.64,1.0,7.47,7.47,1.0,34.16,34.16,1.0,15.07,15.07,1.0
05/02/2022 02:53:03.000000,11.56,11.56,1.0,7.42,7.42,1.0,5.28,5.28,1.0,2.0,2.0,1.0,5.02,5.02,1.0,3.27,5.97,5.97,1.0,5.18,5.18,1.0,37.84,37.84,1.0,15.07,15.07,1.0
05/02/2022 03:10:36.000000,13.53,13.53,1.0,3.96,3.96,1.0,3.35,3.35,1.0,1.04,1.04,1.0,3.13,3.13,1.0,2.04,4.58,4.58,1.0,3.28,3.28,1.0,42.08,42.08,1.0,14.51,14.51,1.0
05/02/2022 03:28:09.000000,11.04,11.04,1.0,6.97,6.97,1.0,3.28,3.28,1.0,1.0,1.0,1.0,3.01,3.01,1.0,2.03,4.5,4.5,1.0,3.17,3.17,1.0,43.91,43.91,1.0,13.86,13.86,1.0
05/02/2022 03:45:42.000000,10.48,10.48,1.0,5.58,5.58,1.0,3.93,3.93,1.0,1.08,1.08,1.0,3.69,3.69,1.0,2.62,4.99,4.99,1.0,3.85,3.85,1.0,44.21,44.21,1.0,13.42,13.42,1.0
05/02/2022 04:03:15.000000,11.27,11.27,1.0,7.65,7.65,1.0,4.92,4.92,1.0,1.81,1.81,1.0,4.55,4.55,1.0,3.77,5.65,5.65,1.0,4.85,4.85,1.0,45.08,45.08,1.0,13.07,13.07,1.0
05/02/2022 04:20:49.000000,15.9,15.9,1.0,5.15,5.15,1.0,5.02,5.02,1.0,1.81,1.81,1.0,4.76,4.76,1.0,3.77,5.65,5.65,1.0,4.95,4.95,1.0,48.37,48.37,1.0,12.59,12.59,1.0
05/02/2022 04:38:22.000000,23.91,23.91,1.0,7.31,7.31,1.0,5.36,5.36,1.0,2.0,2.0,1.0,5.05,5.05,1.0,4.0,5.6,5.6,1.0,5.28,5.28,1.0,57.47,57.47,1.0,11.8,11.8,1.0
05/02/2022 04:55:56.000000,34.01,34.01,1.0,5.58,5.58,1.0,4.57,4.57,1.0,1.62,1.62,1.0,4.28,4.28,1.0,3.38,5.05,5.05,1.0,4.51,4.51,1.0,60.1,60.1,1.0,11.11,11.11,1.0
05/02/2022 05:13:30.000000,30.62,30.62,1.0,6.5,6.5,1.0,4.31,4.31,1.0,1.81,1.81,1.0,4.03,4.03,1.0,3.15,4.77,4.77,1.0,4.25,4.25,1.0,64.03,64.03,1.0,10.6,10.6,1.0
05/02/2022 05:31:04.000000,20.33,20.33,1.0,9.31,9.31,1.0,7.29,7.29,1.0,3.5,3.5,1.0,6.87,6.87,1.0,6.69,6.77,6.77,1.0,7.22,7.22,1.0,65.86,65.86,1.0,9.84,9.84,1.0
05/02/2022 05:48:39.000000,20.81,20.81,1.0,12.19,12.19,1.0,9.31,9.31,1.0,5.46,5.46,1.0,8.86,8.86,1.0,8.04,8.07,8.07,1.0,9.23,9.23,1.0,68.33,68.33,1.0,9.32,9.32,1.0
