InstrumentName, CAMP,,,,,,,
StartTime, 2022-05-01 00:00:00,,,,,,,
EndTime, 2022-05-31 23:59:59,,,,,,,
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Wind Direction,Wind Speed
05/01/2022 02:59:00.000000,0.251637,7.54625,57.642914,0.0455,3.065714,2.965714,51.929149,3.286987
05/01/2022 03:00:00.000000,0.318521,7.7605,57.544948,0.04495,7.310526,3.589474,68.265929,4.855013
05/01/2022 03:01:00.000000,0.327581,8.01575,57.476746,0.044267,7.485366,4.809756,75.770535,5.02832
05/01/2022 03:02:00.000000,0.287854,8.5545,57.355347,0.04265,20.733333,5.647619,79.77664,4.214111
05/01/2022 03:03:00.000000,0.270679,8.9325,57.253998,0.04265,9.288372,4.509302,94.57543,3.950897
05/01/2022 03:04:00.000000,0.339916,10.123,57.370453,0.04365,3.6,3.195,73.2965,5.137421
05/01/2022 03:05:00.000000,0.552015,10.22025,57.328705,0.043025,8.027027,3.72973,61.675889,6.907593
05/01/2022 03:06:00.000000,0.471329,6.71125,57.286957,0.043825,14.213953,2.867442,93.045322,7.463165
05/01/2022 03:07:00.000000,0.286033,6.97775,57.102936,0.0461,7.990909,4.168182,77.980516,4.026123
05/01/2022 03:08:00.000000,0.323282,7.15675,57.092773,0.04515,11.45,4.655,80.571372,5.107971
05/01/2022 03:09:00.000000,0.322468,7.17525,56.993896,0.044775,5.778049,3.334146,66.22962,4.529968
05/01/2022 03:10:00.000000,0.28434,7.11475,56.956268,0.046,6.028947,3.773684,75.853488,3.980804
05/01/2022 03:11:00.000000,0.263617,7.21,56.749725,0.045725,11.834146,4.065854,39.49303,4.4530639999999995
05/01/2022 03:12:00.000000,0.270469,7.432,56.775543,0.044175,8.234146,3.331707,84.950907,5.142151
05/01/2022 03:13:00.000000,0.289566,7.4555,56.637665,0.044425,6.746341,3.626829,87.70049,4.448334
05/01/2022 03:14:00.000000,0.318987,7.36,56.580811,0.045675,18.706977,2.925581,48.924847,3.922363
05/01/2022 03:15:00.000000,0.274812,7.078,56.381134,0.046775,16.475,4.16,48.664083,5.428558
05/01/2022 03:16:00.000000,0.234546,10.25125,56.26825,0.046175,26.518182,4.481818,62.651745,5.151916
05/01/2022 03:17:00.000000,0.255208,8.919,56.495117,0.044575,16.262791,4.24186,101.329896,5.597015
05/01/2022 03:18:00.000000,0.270112,7.07775,56.25589,0.04495,15.210256,2.846154,58.561298,5.156342
05/01/2022 03:19:00.000000,0.266892,7.316,56.211395,0.04495,4.763415,3.197561,86.064274,3.022858
05/01/2022 03:20:00.000000,0.285211,7.80175,56.200684,0.04295,12.162791,4.676744,94.455684,2.1306760000000002
05/01/2022 03:21:00.000000,0.294227,7.9565,56.194092,0.042475,6.571429,4.566667,69.521276,5.792938
05/01/2022 03:22:00.000000,0.294444,8.01825,56.19931,0.043,11.119512,5.95122,72.431561,8.255554
05/01/2022 03:23:00.000000,0.272416,7.7625,56.202606,0.044875,6.993023,4.897674,76.48203,8.587128
05/01/2022 03:24:00.000000,0.228492,7.48175,56.310547,0.046375,14.294595,4.432432,89.402981,7.929474
05/01/2022 03:25:00.000000,0.217448,7.213,56.243256,0.046325,12.515385,3.723077,94.427432,8.515869
05/01/2022 03:26:00.000000,0.226217,6.55675,56.341583,0.04545,11.555814,4.460465,80.545064,6.07431
05/01/2022 03:27:00.000000,0.789903,6.031,56.122406,0.043825,7.886047,3.567442,90.408579,8.233276
05/01/2022 03:28:00.000000,1.525862,6.22025,56.031494,0.044575,12.530769,3.569231,73.435324,4.907318
05/01/2022 03:29:00.000000,0.691281,7.45875,55.886475,0.0443,8.584211,3.852632,45.203253,5.872742
05/01/2022 03:30:00.000000,0.314409,5.9685,55.778809,0.04395,12.215789,4.573684,54.383199,8.080383000000001
05/01/2022 03:31:00.000000,0.301426,5.8515,55.727448,0.04505,12.557143,6.2,46.186742,7.804352
05/01/2022 03:32:00.000000,0.267005,5.701333,55.602753,0.04625,15.363158,5.489474,41.723366,9.02887
05/01/2022 03:33:00.000000,0.214228,5.4935,55.602203,0.045975,7.544444,4.52,45.668609,8.60788
05/01/2022 03:34:00.000000,0.218548,5.33525,55.493713,0.045575,15.68,4.23,45.659019,8.403564
05/01/2022 03:35:00.000000,0.2257,5.08275,55.431366,0.046525,15.8975,3.54,51.272137,7.334076
05/01/2022 03:36:00.000000,0.234719,4.943,55.372864,0.046275,6.647727,4.35,77.76882,5.915161
05/01/2022 03:37:00.000000,0.228342,4.72475,55.235809,0.045675,19.353488,3.381395,65.327189,4.5423279999999995
05/01/2022 03:38:00.000000,0.205393,8.83375,55.139404,0.043525,11.661538,3.707692,91.85933,4.991547000000001
05/01/2022 03:39:00.000000,0.196597,7.01875,55.065521,0.041625,8.275,4.14,56.456948,3.922821
05/01/2022 03:40:00.000000,0.189382,7.982,55.05838,0.0422,13.657143,4.114286,87.288298,6.443878
05/01/2022 03:41:00.000000,0.206615,4.97525,54.946045,0.0433,13.175676,4.016216,56.828592,4.141937
05/01/2022 03:42:00.000000,0.237413,5.07275,54.871063,0.044475,4.322727,2.906818,86.103326,6.153351
05/01/2022 03:43:00.000000,0.221336,5.46725,54.865295,0.0445,32.127907,6.14186,70.154536,5.246826
05/01/2022 03:44:00.000000,0.206052,5.043,54.796082,0.044225,14.334146,6.187805,63.291341,7.832428
05/01/2022 03:45:00.000000,0.222364,5.10975,54.809265,0.043925,12.73,5.76,60.004065,4.892212
05/01/2022 03:46:00.000000,0.23858,5.315,54.727417,0.042925,14.325581,5.269767,82.10042,3.857208
05/01/2022 03:47:00.000000,0.253491,4.876,54.633484,0.041675,9.868421,4.105263,78.964612,5.95636
05/01/2022 03:48:00.000000,0.241014,4.1895,54.66452,0.042825,10.321429,3.814286,65.780574,8.408752
05/01/2022 03:49:00.000000,0.217488,3.47,54.589813,0.0433,11.795455,5.959091,99.545948,8.361298
05/01/2022 03:50:00.000000,0.210992,2.74975,54.404694,0.043325,22.414634,5.360976,82.440054,5.268799
05/01/2022 03:51:00.000000,0.204886,2.01,54.264893,0.042775,24.4625,4.01,46.624799,8.719116
05/01/2022 03:52:00.000000,0.221604,1.3255,54.246765,0.04315,15.294737,3.8,61.613951,6.699768
05/01/2022 03:53:00.000000,0.213844,0.54175,54.164917,0.043925,8.737209,5.693023,93.244411,5.12674
05/01/2022 03:54:00.000000,0.212929,-9999.0,54.078674,0.042975,12.625,7.615,58.450687,8.761841
05/01/2022 03:55:00.000000,0.21204,-9999.0,54.061371,0.043675,11.757143,7.814286,73.974222,6.182037
05/01/2022 03:56:00.000000,0.193764,-9999.0,53.936401,0.044475,4.031579,3.673684,75.448469,6.611877
05/01/2022 03:57:00.000000,0.22343,8.6095,53.924316,0.044675,2.73,2.73,69.228348,5.678955
05/01/2022 03:58:00.000000,0.202441,11.93075,53.726837,0.04375,6.236842,4.805263,125.574455,4.624115
05/01/2022 03:59:00.000000,0.201492,4.73875,53.693329,0.043125,17.959459,4.697297,53.470333,4.903046
05/01/2022 04:00:00.000000,0.223244,1.94325,53.677124,0.0427,6.5375,4.40625,139.99235,4.832245
05/01/2022 04:01:00.000000,0.261254,1.4705,53.655426,0.043325,16.642857,4.314286,100.494885,6.051117
05/01/2022 04:02:00.000000,0.160725,1.10625,53.584839,0.044675,11.231818,3.436364,92.350992,5.321442
05/01/2022 04:03:00.000000,0.112776,1.258,53.532104,0.04485,9.331707,5.092683,108.81425,5.430695
05/01/2022 04:04:00.000000,0.02091,1.398,53.363464,0.04355,14.143243,5.316216,55.45815,4.19046
05/01/2022 04:05:00.000000,0.016539,1.57675,53.190979,0.0414,6.817949,4.2,58.756177,7.055145
05/01/2022 04:06:00.000000,0.016712,1.73075,53.179443,0.042075,9.814634,3.573171,80.592768,7.112671
05/01/2022 04:07:00.000000,0.013754,1.89625,53.2742,0.042875,9.060465,4.839535,80.995626,5.848175
05/01/2022 04:08:00.000000,0.012589,1.962,53.092926,0.0424,6.75122,3.990244,82.908664,3.879791
05/01/2022 04:09:00.000000,0.011354,2.00175,53.011078,0.0395,17.8625,7.03,56.928047,6.211182
05/01/2022 04:10:00.000000,0.015998,1.9315,53.072601,0.04,9.007692,5.466667,71.218411,7.712799
05/01/2022 04:11:00.000000,0.006567,1.875,52.974548,0.04385,27.246341,5.170732,66.992539,4.660278
05/01/2022 04:12:00.000000,0.014976,1.77775,52.954224,0.043825,20.029268,5.531707,62.439335,5.781799
05/01/2022 04:13:00.000000,0.065305,1.622,52.960815,0.043575,9.868182,5.686364,51.943094,5.54071
05/01/2022 04:14:00.000000,0.149529,1.494,52.906708,0.043675,5.7375,4.425,52.676726,6.040283
05/01/2022 04:15:00.000000,0.183008,1.33,52.895721,0.044075,16.553846,3.861538,58.597945,7.034241
05/01/2022 04:16:00.000000,0.197211,1.78975,52.735321,0.043725,8.914286,4.633333,109.39914,2.066284
05/01/2022 04:17:00.000000,0.21568,20.09275,52.576843,0.041825,13.639474,5.136842,134.52631,3.422638
05/01/2022 04:18:00.000000,0.299518,40.4395,52.506256,0.03985,12.8,5.028571,125.351585,6.384064
05/01/2022 04:19:00.000000,0.343255,42.64275,52.496918,0.04305,6.414286,3.75,143.8896,5.709473
05/01/2022 04:20:00.000000,0.245372,43.03925,52.431824,0.0449,7.918421,3.934211,124.064492,4.90686
05/01/2022 04:21:00.000000,0.196314,42.78125,52.252747,0.04445,10.185714,5.542857,86.520222,3.604828
05/01/2022 04:22:00.000000,0.250439,42.7215,52.167053,0.04235,6.125,4.8925,70.121452,5.959717
05/01/2022 04:23:00.000000,0.354755,42.703,52.154144,0.042825,6.938462,4.7,79.666427,7.722565
05/01/2022 04:24:00.000000,0.23247,42.813,52.000061,0.04495,8.3375,4.955,61.611982,4.184357
05/01/2022 04:25:00.000000,0.165534,42.82725,51.918488,0.04405,12.341463,5.597561,38.795011,5.95285
05/01/2022 04:26:00.000000,0.226907,34.7995,51.843231,0.041725,5.77619,4.414286,53.309683,6.454102
05/01/2022 04:27:00.000000,0.507265,2.68875,51.757538,0.039825,10.327273,6.186364,41.415881,6.065918
05/01/2022 04:28:00.000000,0.401178,0.0,51.732023,0.040525,9.010526,4.563158,53.591311,5.87189
05/01/2022 04:29:00.000000,0.238336,0.0,51.608398,0.0442,12.029268,4.2,55.021918,5.564056
05/01/2022 04:30:00.000000,0.198595,-9999.0,51.602211,0.04315,6.409524,3.6,74.060627,3.633025
05/01/2022 04:31:00.000000,0.236185,-9999.0,51.679535,0.042425,10.28,3.846667,85.06081,3.367249
05/01/2022 04:32:00.000000,0.241281,-9999.0,51.516113,0.04285,9.885714,4.4,41.790196,6.151367
05/01/2022 04:33:00.000000,0.251142,-9999.0,51.414215,0.042825,13.94186,3.639535,45.453991,4.445587
05/01/2022 04:34:00.000000,0.224577,-9999.0,51.325226,0.042,5.671429,4.0,43.104675,4.244781
05/01/2022 04:35:00.000000,0.378008,-9999.0,51.268863,0.040225,11.9,5.707692,53.163489,5.301694
05/01/2022 04:36:00.000000,0.451681,-9999.0,51.316711,0.0408,15.6625,6.17,56.136532,5.781799
05/01/2022 04:37:00.000000,0.318116,0.284,51.254089,0.043525,6.416667,4.616667,45.478193,4.9671330000000005
05/01/2022 04:38:00.000000,0.24559,0.876,51.213715,0.043975,10.013514,4.943243,65.19649,6.217133
05/01/2022 04:39:00.000000,0.250098,1.412,51.126923,0.045075,,,59.744168,5.182587
05/01/2022 04:40:00.000000,0.220883,2.0475,51.054413,0.0456,4.228571,3.342857,28.815853,5.7258
05/01/2022 04:41:00.000000,0.234767,2.727,51.002228,0.04385,8.655,4.405,33.547778,4.1517029999999995
05/01/2022 04:42:00.000000,0.250519,3.4135,50.995087,0.043525,10.107692,4.938462,53.507398,6.371399
05/01/2022 04:43:00.000000,0.201089,4.0865,51.034637,0.04445,7.639024,4.743902,46.202955,7.944733
05/01/2022 04:44:00.000000,0.270906,4.37325,51.051941,0.04525,7.723077,4.361538,47.907365,5.020691
05/01/2022 04:45:00.000000,0.411863,4.5115,51.076386,0.044125,10.104878,6.178049,64.28584599999999,5.877472
05/01/2022 04:46:00.000000,0.325179,4.60425,51.031891,0.04345,6.271429,4.785714,64.68903,5.285736
05/01/2022 04:47:00.000000,0.308019,4.59025,50.962128,0.04455,11.14,4.17,38.64665,5.347992
05/01/2022 04:48:00.000000,0.232816,4.56975,50.926147,0.043575,11.927907,4.602326,45.98655,5.449005
05/01/2022 04:49:00.000000,0.198483,4.43925,,0.044975,,,,
05/01/2022 04:50:00.000000,0.18736,4.3205,50.997833,0.046475,6.546341,3.8,59.238279,4.161163
05/01/2022 04:51:00.000000,0.193002,4.409,50.826447,0.0451,6.407692,4.9,36.935127,3.577515
05/01/2022 04:52:00.000000,0.230839,10.376,50.720978,0.0396,10.805,4.505,15.04748,2.435394
05/01/2022 04:53:00.000000,0.268864,11.9725,50.690216,0.03675,9.683333,4.07619,63.110106,4.015747
05/01/2022 04:54:00.000000,0.284018,4.3765,50.85144,0.0418,9.129268,4.746341,67.591347,4.988953
05/01/2022 04:55:00.000000,0.246604,2.71625,50.730865,0.0452,8.239535,5.402326,46.763039,2.362457
05/01/2022 04:56:00.000000,0.225454,7.3545,50.555084,0.042175,13.895122,6.385366,60.088864,2.83136
05/01/2022 04:57:00.000000,0.350164,7.66575,50.513336,0.03985,13.678049,6.685366,39.990114,3.244263
05/01/2022 04:58:00.000000,0.521764,7.12225,50.539703,0.040167,8.124324,5.527027,53.018202,4.575438999999999
05/01/2022 04:59:00.000000,0.780249,4.414,50.505371,0.04235,4.835,4.365,32.568925,2.840668
05/01/2022 05:00:00.000000,0.49649,4.60825,50.374634,0.0431,10.484211,4.289474,44.51832,4.447113
05/01/2022 05:01:00.000000,0.281638,7.1395,50.424622,0.0417,4.6,3.528571,55.608272,3.43103
05/01/2022 05:02:00.000000,0.279529,6.8575,50.536682,0.041575,9.734146,3.826829,54.792492,4.4326170000000005
05/01/2022 05:03:00.000000,0.27963,8.6385,50.543274,0.04365,20.8375,18.01,44.01944,3.944794
05/01/2022 05:04:00.000000,0.477379,8.8775,50.370239,0.0417,17.3,11.25,32.559425000000005,4.471222
05/01/2022 05:05:00.000000,0.443784,7.54675,50.344696,0.04025,13.423077,5.930769,35.969695,3.822723
05/01/2022 05:06:00.000000,0.325679,9.4945,50.407318,0.039125,16.1375,3.855,34.456898,3.321777
05/01/2022 05:07:00.000000,0.345709,5.717,50.279327,0.040975,11.842857,5.142857,24.894432,3.910767
05/01/2022 05:08:00.000000,0.277734,6.06175,50.449066,0.0436,7.2,4.719149,60.640597,3.441864
05/01/2022 05:09:00.000000,0.271582,5.781,50.520477,0.045125,11.794872,5.035897,59.285713,2.988373
05/01/2022 05:10:00.000000,0.23513,5.5345,50.486145,0.04565,11.21,4.845,45.686925,3.31842
05/01/2022 05:11:00.000000,0.218727,5.8625,50.454559,0.045075,12.542857,6.514286,52.941734,1.7556150000000001
05/01/2022 05:12:00.000000,0.274863,9.50225,50.25351,0.041725,13.063415,5.946341,354.96987,1.616455
05/01/2022 05:13:00.000000,0.367772,11.9535,50.164795,0.0379,26.405263,6.136842,23.022908,2.018524
05/01/2022 05:14:00.000000,0.363615,17.1475,50.229614,0.032125,,,38.302988,3.144623
05/01/2022 05:15:00.000000,0.608372,16.4165,50.187866,0.029775,10.360976,5.478049,34.884474,4.5316469999999995
05/01/2022 05:16:00.000000,0.814735,9.835,50.149414,0.034325,3.986047,3.288372,41.100361,2.3813779999999998
05/01/2022 05:17:00.000000,0.885268,7.89225,50.0887,0.03675,6.869231,4.215385,47.259315,2.296997
05/01/2022 05:18:00.000000,0.455865,9.012,50.108765,0.041325,11.077419,6.432258,55.182479,4.19458
05/01/2022 05:19:00.000000,0.243902,7.35475,50.1008,0.04065,14.5,4.638462,43.708099,4.389893
05/01/2022 05:20:00.000000,0.250231,7.6075,50.077454,0.03985,16.3,4.985714,37.701644,4.083496
05/01/2022 05:21:00.000000,0.319031,7.66125,50.168365,0.039075,10.540909,4.427273,56.917183,2.529236
05/01/2022 05:22:00.000000,0.317721,7.44325,50.089539,0.041075,9.8625,5.32,37.973889,1.892792
05/01/2022 05:23:00.000000,0.304333,7.2905,49.926941,0.04205,7.774286,3.728571,16.690469,2.6921999999999997
05/01/2022 05:24:00.000000,0.293976,7.33075,49.909088,0.040375,10.631579,6.278947,26.86243,2.9282529999999998
05/01/2022 05:25:00.000000,0.288166,7.742,49.877502,0.037575,15.8,4.042857,20.846012,4.375244
05/01/2022 05:26:00.000000,0.33654,7.979,49.8591,0.03785,8.792308,4.035897,28.763091,5.082489
05/01/2022 05:27:00.000000,0.33449,7.72625,49.77478,0.041225,8.585714,4.933333,26.484979,4.5771180000000005
05/01/2022 05:28:00.000000,0.261436,7.2675,49.744843,0.0423,9.292308,6.369231,21.483574,3.277832
05/01/2022 05:29:00.000000,0.334934,13.219,49.735504,0.038625,9.570732,6.517073,24.978354,3.397766
05/01/2022 05:30:00.000000,0.50311,14.0625,49.765991,0.032675,22.292308,7.261538,20.974418,4.210144
05/01/2022 05:31:00.000000,0.530207,17.99725,49.769836,0.02935,14.142857,4.9,25.293302,4.174132999999999
05/01/2022 05:32:00.000000,0.510227,17.07,49.739899,0.029025,8.536585,5.85122,17.980644,4.601379
05/01/2022 05:33:00.000000,0.444854,10.51375,49.689636,0.0324,17.5375,6.015,29.960798,4.858032
05/01/2022 05:34:00.000000,0.32552,7.97575,49.722595,0.0376,13.745455,4.488636,51.480606,3.182159
05/01/2022 05:35:00.000000,0.279181,7.672,49.765717,0.039825,5.035,3.76,46.671574,2.585541
05/01/2022 05:36:00.000000,0.338656,10.09375,49.759399,0.03945,8.671429,4.728571,41.88299,1.995331
05/01/2022 05:37:00.000000,0.371953,11.6515,49.669312,0.0371,6.78,4.305,43.254536,2.328278
05/01/2022 05:38:00.000000,0.356307,11.09075,49.688538,0.03556,7.356,4.584,46.925549,3.013397
05/01/2022 05:39:00.000000,0.369372,14.693,49.680023,0.032433,14.56875,4.890625,47.938325,3.116394
05/01/2022 05:40:00.000000,0.449215,11.32525,49.648163,0.033075,5.404878,4.131707,46.052762,3.230682
05/01/2022 05:41:00.000000,0.393817,9.182,49.619873,0.03665,7.667568,4.518919,50.604434,2.637726
05/01/2022 05:42:00.000000,0.278196,7.449,49.590759,0.037975,15.985714,4.6,51.535726,2.148987
05/01/2022 05:43:00.000000,0.243291,8.63525,49.433105,0.0387,10.7,4.347368,29.959787,2.99585
05/01/2022 05:44:00.000000,0.284024,8.80225,49.414703,0.038375,10.7,4.883333,27.456608,2.307526
05/01/2022 05:45:00.000000,0.36694,8.9085,49.352631,0.0387,9.345455,4.075,24.048172,3.414551
05/01/2022 05:46:00.000000,0.527125,9.04475,49.387512,0.037575,16.387805,7.314634,30.184038,4.802185
05/01/2022 05:47:00.000000,0.500287,9.21475,49.34082,0.0359,9.130769,6.265385,39.082263,5.487457
05/01/2022 05:48:00.000000,0.21195,9.2245,49.510559,0.038,15.536842,5.694737,50.635332,5.867859
05/01/2022 05:49:00.000000,0.469937,9.02225,49.390259,0.040675,10.912903,4.874194,38.818627,4.737183
05/01/2022 05:50:00.000000,0.811235,8.96275,49.369934,0.03956,8.256522,4.986957,44.317353,5.413605
05/01/2022 05:51:00.000000,0.946121,8.98975,49.287811,0.0394,9.05,5.935,36.893026,4.377075
05/01/2022 05:52:00.000000,0.984312,8.54175,49.247162,0.040125,9.71,5.845,37.004431,4.450165
05/01/2022 05:53:00.000000,1.004731,8.4865,49.253479,0.040175,16.84878,8.702439,31.811173,4.451843
05/01/2022 05:54:00.000000,1.009315,8.136,49.184265,0.0408,8.246667,4.466667,20.565893,4.247375
05/01/2022 05:55:00.000000,1.01544,7.699,49.263092,0.041567,15.05814,6.365116,35.389698,4.744202
05/01/2022 05:56:00.000000,1.013489,7.59875,49.202118,0.041225,5.457143,4.128571,43.115523,4.608855999999999
05/01/2022 05:57:00.000000,0.771355,7.488,49.273804,0.04195,8.157143,3.785714,54.429152,3.132263
05/01/2022 05:58:00.000000,0.196989,7.41275,49.232605,0.04125,13.130769,6.592308,49.050992,3.97287
05/01/2022 05:59:00.000000,0.027354,6.888667,49.210907,0.0418,5.269231,4.138462,43.906426,3.611084
05/01/2022 06:00:00.000000,0.018268,8.27475,49.093079,0.041975,6.871429,4.542857,52.321951,3.519684
05/01/2022 06:01:00.000000,0.017628,8.446,49.096558,0.0401,9.384211,5.221053,44.719617,4.840419
05/01/2022 06:02:00.000000,0.017391,8.7185,49.038147,0.04035,9.1,4.528571,31.39352,3.014008
05/01/2022 06:03:00.000000,0.018545,6.36975,49.022448,0.04245,10.963415,5.168293,36.096331,2.894017
05/01/2022 06:04:00.000000,0.015294,6.3525,48.914001,0.04205,7.14,5.56,33.792172,3.970276
05/01/2022 06:05:00.000000,0.019332,11.797,48.906311,0.0392,60.9,50.713158,42.981223,3.992859
05/01/2022 06:06:00.000000,0.019394,7.864,48.849457,0.040275,21.417073,17.619512,25.189732,4.920135
05/01/2022 06:07:00.000000,0.056613,5.9725,48.832703,0.0423,6.197297,5.902703,43.442178,4.872528
05/01/2022 06:08:00.000000,0.178695,5.39675,48.972504,0.043575,14.175,5.155,40.248253,3.357941
05/01/2022 06:09:00.000000,0.232842,5.24025,48.958496,0.04395,13.243902,6.868293,52.110995,2.501465
05/01/2022 06:10:00.000000,0.251361,8.23175,48.886261,0.041825,10.590698,6.84186,58.356753,2.203918
05/01/2022 06:11:00.000000,0.240734,7.74125,48.935425,0.039175,7.153846,5.023077,49.899532,4.166046
05/01/2022 06:12:00.000000,0.220829,6.03925,48.942291,0.041875,8.531707,5.72439,58.664104,2.893005
05/01/2022 06:13:00.000000,0.186141,6.529,48.803314,0.043325,6.692683,4.44878,44.787223,4.481598
05/01/2022 06:14:00.000000,0.186717,6.44975,48.760468,0.0438,4.955,4.54,59.780294,3.562103
05/01/2022 06:15:00.000000,0.19311,6.29825,48.761841,0.044375,4.097674,4.083721,65.339244,3.610931
05/01/2022 06:16:00.000000,0.186193,6.2095,48.686787,0.0442,8.775676,4.335135,41.238623,1.814659
05/01/2022 06:17:00.000000,0.174207,6.4725,48.56825,0.04215,11.945455,5.781818,46.953929,2.401881
05/01/2022 06:18:00.000000,0.196636,9.1335,48.655797,0.040875,13.709524,4.885714,54.058745,3.479335
05/01/2022 06:19:00.000000,0.246087,6.9625,48.647756,0.04175,,,60.967994,3.09463
05/01/2022 06:20:00.000000,0.237242,9.24075,48.692902,0.04115,8.186047,3.4,71.869922,2.595612
05/01/2022 06:21:00.000000,0.203042,7.451,48.492676,0.041275,14.990244,3.912195,26.217473,1.621338
