InstrumentName, I-25 Denver,,
StartTime, 2022-05-01 00:00:00,,
EndTime, 2022-05-31 23:59:59,,
Date,CO,NO2,PM2.5
05/01/2022 01:00:00.000000,0.155,2.0,2.8
05/01/2022 02:00:00.000000,0.165,4.0,2.8
05/01/2022 04:00:00.000000,0.143,,3.2
05/01/2022 05:00:00.000000,0.136,4.0,3.2
05/01/2022 06:00:00.000000,0.135,3.0,3.1
05/01/2022 07:00:00.000000,0.148,4.0,3.2
05/01/2022 09:00:00.000000,0.166,8.0,3.4
05/01/2022 10:00:00.000000,0.165,6.0,3.3
05/01/2022 11:00:00.000000,0.274,13.0,4.3
05/01/2022 12:00:00.000000,0.296,14.0,4.3
05/01/2022 13:00:00.000000,0.274,11.0,4.5
05/01/2022 14:00:00.000000,0.233,8.0,4.8
05/01/2022 15:00:00.000000,0.266,7.0,4.5
05/01/2022 16:00:00.000000,0.267,8.0,4.8
05/01/2022 17:00:00.000000,0.362,10.0,5.9
05/01/2022 18:00:00.000000,0.382,14.0,6.8
05/01/2022 19:00:00.000000,0.413,11.0,7.4
05/01/2022 20:00:00.000000,0.449,13.0,8.2
05/01/2022 21:00:00.000000,0.523,14.0,7.1
05/01/2022 22:00:00.000000,0.448,14.0,6.5
05/01/2022 23:00:00.000000,0.513,14.0,6.1
05/02/2022 01:00:00.000000,0.468,12.0,5.5
05/02/2022 02:00:00.000000,0.359,10.0,7.6
05/02/2022 04:00:00.000000,0.16,,7.5
05/02/2022 05:00:00.000000,0.162,5.0,7.1
05/02/2022 06:00:00.000000,0.149,7.0,6.4
05/02/2022 07:00:00.000000,0.169,7.0,5.1
05/02/2022 09:00:00.000000,0.169,6.0,2.6
05/02/2022 10:00:00.000000,0.201,8.0,3.6
05/02/2022 11:00:00.000000,0.305,15.0,6.8
05/02/2022 12:00:00.000000,0.446,22.0,7.2
05/02/2022 13:00:00.000000,,22.0,5.1
05/02/2022 14:00:00.000000,0.391,23.0,3.5
05/02/2022 15:00:00.000000,0.494,25.0,4.5
05/02/2022 16:00:00.000000,0.417,25.0,2.0
05/02/2022 17:00:00.000000,0.465,,2.3
05/02/2022 18:00:00.000000,0.437,19.0,2.0
05/02/2022 19:00:00.000000,0.454,20.0,2.3
05/02/2022 20:00:00.000000,0.312,13.0,2.4
05/02/2022 21:00:00.000000,0.361,18.0,3.5
05/02/2022 22:00:00.000000,0.318,15.0,4.0
05/02/2022 23:00:00.000000,0.366,15.0,4.0
05/03/2022 00:00:00.000000,0.215,9.0,3.2
05/03/2022 01:00:00.000000,0.213,8.0,3.2
05/03/2022 02:00:00.000000,0.243,10.0,5.3
05/03/2022 04:00:00.000000,0.185,,2.3
05/03/2022 05:00:00.000000,0.172,7.0,2.0
05/03/2022 06:00:00.000000,0.159,7.0,2.6
05/03/2022 07:00:00.000000,0.157,9.0,3.3
05/03/2022 09:00:00.000000,0.205,11.0,5.0
05/03/2022 10:00:00.000000,0.321,24.0,6.2
05/03/2022 11:00:00.000000,0.414,32.0,7.3
05/03/2022 12:00:00.000000,0.478,30.0,7.8
05/03/2022 13:00:00.000000,0.493,28.0,10.2
05/03/2022 14:00:00.000000,0.575,26.0,15.7
05/03/2022 15:00:00.000000,0.486,22.0,14.0
05/03/2022 16:00:00.000000,0.354,20.0,14.5
05/03/2022 17:00:00.000000,0.393,17.0,16.3
05/03/2022 18:00:00.000000,0.35,18.0,17.0
05/03/2022 19:00:00.000000,0.366,19.0,17.2
05/03/2022 20:00:00.000000,0.451,19.0,15.6
05/03/2022 21:00:00.000000,0.52,23.0,14.7
05/03/2022 22:00:00.000000,0.503,24.0,13.4
05/03/2022 23:00:00.000000,0.521,22.0,12.4
05/04/2022 00:00:00.000000,0.598,25.0,12.6
05/04/2022 01:00:00.000000,0.48,20.0,11.9
05/04/2022 02:00:00.000000,0.388,21.0,10.2
05/04/2022 04:00:00.000000,0.284,,8.2
05/04/2022 05:00:00.000000,0.212,9.0,7.9
05/04/2022 06:00:00.000000,0.181,7.0,8.5
05/04/2022 07:00:00.000000,0.168,7.0,11.9
05/04/2022 09:00:00.000000,0.186,9.0,12.2
05/04/2022 10:00:00.000000,0.171,9.0,11.9
05/04/2022 11:00:00.000000,0.275,9.0,11.7
05/04/2022 12:00:00.000000,0.212,9.0,11.7
05/04/2022 13:00:00.000000,0.316,13.0,12.5
05/04/2022 14:00:00.000000,0.733,28.0,14.9
05/04/2022 15:00:00.000000,0.604,30.0,3.8
05/04/2022 16:00:00.000000,0.55,29.0,3.9
05/04/2022 17:00:00.000000,0.524,28.0,5.0
05/04/2022 18:00:00.000000,0.574,26.0,6.5
05/04/2022 19:00:00.000000,0.446,22.0,3.9
05/04/2022 20:00:00.000000,0.341,16.0,3.3
05/04/2022 21:00:00.000000,0.262,13.0,3.0
05/04/2022 22:00:00.000000,0.308,11.0,3.8
05/04/2022 23:00:00.000000,0.263,11.0,4.2
05/05/2022 00:00:00.000000,0.461,18.0,7.0
05/05/2022 01:00:00.000000,0.457,22.0,10.5
05/05/2022 02:00:00.000000,0.447,24.0,4.2
05/05/2022 04:00:00.000000,0.48,,4.3
05/05/2022 05:00:00.000000,0.336,15.0,3.8
05/05/2022 06:00:00.000000,0.208,10.0,1.7
05/05/2022 07:00:00.000000,0.239,12.0,2.3
05/05/2022 09:00:00.000000,0.249,16.0,5.2
05/05/2022 10:00:00.000000,0.293,15.0,4.3
05/05/2022 11:00:00.000000,0.518,24.0,6.1
05/05/2022 12:00:00.000000,0.767,24.0,6.4
05/05/2022 13:00:00.000000,0.679,27.0,7.1
05/05/2022 14:00:00.000000,0.515,23.0,7.1
05/05/2022 15:00:00.000000,0.369,17.0,6.1
05/05/2022 16:00:00.000000,0.309,15.0,9.2
05/05/2022 17:00:00.000000,0.286,12.0,5.0
05/05/2022 18:00:00.000000,0.267,16.0,6.7
05/05/2022 19:00:00.000000,0.312,15.0,7.3
05/05/2022 20:00:00.000000,0.327,17.0,6.3
05/05/2022 21:00:00.000000,0.326,17.0,5.3
05/05/2022 22:00:00.000000,0.419,21.0,4.3
05/05/2022 23:00:00.000000,0.396,19.0,4.2
05/06/2022 00:00:00.000000,0.582,24.0,3.5
05/06/2022 01:00:00.000000,0.648,25.0,4.5
05/06/2022 02:00:00.000000,0.594,27.0,5.2
05/06/2022 04:00:00.000000,0.815,,7.7
05/06/2022 05:00:00.000000,0.516,23.0,5.1
05/06/2022 06:00:00.000000,0.306,24.0,4.4
05/06/2022 07:00:00.000000,0.269,25.0,4.5
05/06/2022 09:00:00.000000,0.26,27.0,4.7
05/06/2022 10:00:00.000000,0.348,30.0,5.1
05/06/2022 11:00:00.000000,0.454,34.0,5.9
05/06/2022 12:00:00.000000,0.661,34.0,6.6
05/06/2022 13:00:00.000000,0.631,31.0,7.7
05/06/2022 14:00:00.000000,0.52,28.0,7.5
05/06/2022 15:00:00.000000,0.362,21.0,5.7
05/06/2022 16:00:00.000000,0.313,18.0,5.1
05/06/2022 17:00:00.000000,0.382,21.0,4.5
05/06/2022 18:00:00.000000,0.362,19.0,4.1
05/06/2022 19:00:00.000000,0.458,23.0,3.4
05/06/2022 20:00:00.000000,0.427,23.0,5.7
05/06/2022 21:00:00.000000,0.344,15.0,2.5
05/06/2022 22:00:00.000000,0.461,20.0,2.1
05/06/2022 23:00:00.000000,0.429,21.0,2.7
05/07/2022 00:00:00.000000,0.432,18.0,2.4
05/07/2022 01:00:00.000000,0.4,20.0,3.7
05/07/2022 02:00:00.000000,0.214,10.0,3.5
05/07/2022 04:00:00.000000,0.736,,5.6
05/07/2022 05:00:00.000000,0.963,42.0,8.2
05/07/2022 06:00:00.000000,0.748,39.0,8.1
05/07/2022 07:00:00.000000,0.419,25.0,5.1
05/07/2022 09:00:00.000000,0.427,21.0,4.5
05/07/2022 10:00:00.000000,0.452,27.0,5.7
05/07/2022 11:00:00.000000,0.518,26.0,5.6
05/07/2022 12:00:00.000000,0.507,27.0,5.7
05/07/2022 13:00:00.000000,0.496,29.0,7.3
05/07/2022 14:00:00.000000,0.474,24.0,5.6
05/07/2022 15:00:00.000000,0.345,18.0,4.1
05/07/2022 16:00:00.000000,0.254,10.0,4.1
05/07/2022 17:00:00.000000,0.272,10.0,3.2
05/07/2022 18:00:00.000000,0.526,20.0,2.9
05/07/2022 19:00:00.000000,0.531,20.0,2.7
05/07/2022 20:00:00.000000,0.429,14.0,2.2
05/07/2022 21:00:00.000000,0.42,14.0,2.2
05/07/2022 22:00:00.000000,0.383,12.0,1.6
05/07/2022 23:00:00.000000,0.357,10.0,1.3
05/08/2022 00:00:00.000000,0.327,8.0,12.5
05/08/2022 01:00:00.000000,0.17,3.0,14.8
05/08/2022 02:00:00.000000,0.212,4.0,8.4
05/08/2022 04:00:00.000000,0.219,,6.9
05/08/2022 05:00:00.000000,0.234,10.0,7.7
05/08/2022 06:00:00.000000,0.13,3.0,7.1
05/08/2022 07:00:00.000000,0.174,5.0,5.5
05/08/2022 09:00:00.000000,0.125,3.0,9.1
05/08/2022 10:00:00.000000,0.145,5.0,9.7
05/08/2022 11:00:00.000000,0.182,8.0,9.0
05/08/2022 12:00:00.000000,0.253,12.0,9.5
05/08/2022 13:00:00.000000,0.183,7.0,8.7
05/08/2022 14:00:00.000000,0.146,2.0,8.2
05/08/2022 15:00:00.000000,0.151,3.0,8.2
05/08/2022 16:00:00.000000,0.135,1.0,7.8
05/08/2022 17:00:00.000000,0.233,4.0,7.9
05/08/2022 18:00:00.000000,0.212,5.0,8.1
05/08/2022 19:00:00.000000,0.442,13.0,8.5
05/08/2022 20:00:00.000000,0.5,14.0,8.4
05/08/2022 21:00:00.000000,0.445,13.0,8.9
05/08/2022 22:00:00.000000,0.463,14.0,9.0
05/08/2022 23:00:00.000000,0.382,11.0,8.8
05/09/2022 00:00:00.000000,0.428,13.0,8.8
05/09/2022 01:00:00.000000,0.497,17.0,8.7
05/09/2022 02:00:00.000000,0.558,19.0,9.9
05/09/2022 04:00:00.000000,0.349,,7.9
05/09/2022 05:00:00.000000,0.258,7.0,4.8
05/09/2022 06:00:00.000000,0.168,5.0,4.4
05/09/2022 07:00:00.000000,0.187,5.0,4.7
05/09/2022 09:00:00.000000,0.191,8.0,4.7
05/09/2022 10:00:00.000000,0.159,5.0,4.1
05/09/2022 11:00:00.000000,0.215,12.0,3.8
05/09/2022 12:00:00.000000,0.297,17.0,4.9
05/09/2022 13:00:00.000000,0.297,19.0,8.5
05/09/2022 14:00:00.000000,,28.0,10.8
05/09/2022 15:00:00.000000,0.215,14.0,10.6
05/09/2022 16:00:00.000000,0.255,10.0,11.7
05/09/2022 17:00:00.000000,0.221,8.0,8.7
05/09/2022 18:00:00.000000,0.231,9.0,9.9
05/09/2022 19:00:00.000000,0.229,9.0,12.6
05/09/2022 20:00:00.000000,0.217,,11.2
05/09/2022 21:00:00.000000,0.213,7.0,15.1
05/09/2022 22:00:00.000000,0.174,4.0,17.6
05/10/2022 01:00:00.000000,0.166,4.0,16.1
05/10/2022 02:00:00.000000,0.159,4.0,14.2
05/10/2022 04:00:00.000000,0.142,,4.5
05/10/2022 05:00:00.000000,0.145,3.0,4.3
05/10/2022 06:00:00.000000,0.134,2.0,4.3
05/10/2022 07:00:00.000000,0.139,4.0,4.8
05/10/2022 09:00:00.000000,0.193,15.0,5.0
05/10/2022 10:00:00.000000,0.157,8.0,5.3
05/10/2022 11:00:00.000000,0.249,24.0,6.0
05/10/2022 12:00:00.000000,0.199,14.0,5.3
05/10/2022 13:00:00.000000,0.195,8.0,4.4
