InstrumentName, Boulder-CU/Athens
StartTime, 2022-05-01 00:00:00
EndTime, 2022-05-31 23:59:59
Date,PM2.5
05/01/2022 00:00:00.000000,5.2
05/01/2022 01:00:00.000000,4.5
05/01/2022 02:00:00.000000,6.6
05/01/2022 04:00:00.000000,5.3
05/01/2022 05:00:00.000000,4.8
05/01/2022 06:00:00.000000,3.6
05/01/2022 07:00:00.000000,3.1
05/01/2022 09:00:00.000000,1.6
05/01/2022 10:00:00.000000,1.8
05/01/2022 11:00:00.000000,2.8
05/01/2022 12:00:00.000000,4.0
05/01/2022 13:00:00.000000,2.1
05/01/2022 14:00:00.000000,2.9
05/01/2022 15:00:00.000000,3.2
05/01/2022 16:00:00.000000,3.7
05/01/2022 17:00:00.000000,3.0
05/01/2022 18:00:00.000000,2.5
05/01/2022 19:00:00.000000,4.5
05/01/2022 20:00:00.000000,5.8
05/01/2022 21:00:00.000000,5.9
05/01/2022 22:00:00.000000,5.5
05/01/2022 23:00:00.000000,4.4
05/02/2022 00:00:00.000000,6.7
05/02/2022 01:00:00.000000,7.5
05/02/2022 02:00:00.000000,8.5
05/02/2022 04:00:00.000000,10.6
05/02/2022 05:00:00.000000,7.6
05/02/2022 06:00:00.000000,6.7
05/02/2022 07:00:00.000000,4.8
05/02/2022 09:00:00.000000,5.3
05/02/2022 10:00:00.000000,4.2
05/02/2022 11:00:00.000000,2.6
05/02/2022 12:00:00.000000,1.7
05/02/2022 13:00:00.000000,0.7
05/02/2022 14:00:00.000000,0.2
05/02/2022 15:00:00.000000,0.8
05/02/2022 16:00:00.000000,0.3
05/02/2022 17:00:00.000000,0.0
05/02/2022 22:00:00.000000,0.8
05/02/2022 23:00:00.000000,2.2
05/03/2022 00:00:00.000000,1.0
05/03/2022 01:00:00.000000,1.9
05/03/2022 02:00:00.000000,3.0
05/03/2022 04:00:00.000000,1.0
05/03/2022 05:00:00.000000,1.6
05/03/2022 06:00:00.000000,2.7
05/03/2022 07:00:00.000000,2.4
05/03/2022 09:00:00.000000,1.4
05/03/2022 10:00:00.000000,2.8
05/03/2022 11:00:00.000000,3.9
05/03/2022 12:00:00.000000,4.1
05/03/2022 13:00:00.000000,5.6
05/03/2022 14:00:00.000000,8.0
05/03/2022 15:00:00.000000,8.3
05/03/2022 16:00:00.000000,8.5
05/03/2022 17:00:00.000000,7.2
05/03/2022 18:00:00.000000,7.0
05/03/2022 19:00:00.000000,6.1
05/03/2022 20:00:00.000000,6.7
05/03/2022 21:00:00.000000,7.8
05/03/2022 22:00:00.000000,9.6
05/03/2022 23:00:00.000000,9.1
05/04/2022 00:00:00.000000,8.0
05/04/2022 01:00:00.000000,9.1
05/04/2022 02:00:00.000000,10.8
05/04/2022 04:00:00.000000,4.1
05/04/2022 05:00:00.000000,0.7
05/04/2022 06:00:00.000000,3.6
05/04/2022 07:00:00.000000,4.5
05/04/2022 09:00:00.000000,1.4
05/04/2022 10:00:00.000000,2.0
05/04/2022 11:00:00.000000,5.1
05/04/2022 12:00:00.000000,5.3
05/04/2022 13:00:00.000000,5.4
05/04/2022 14:00:00.000000,1.8
05/04/2022 21:00:00.000000,2.9
05/04/2022 22:00:00.000000,1.7
05/04/2022 23:00:00.000000,3.0
05/05/2022 00:00:00.000000,2.4
05/05/2022 01:00:00.000000,2.3
05/05/2022 02:00:00.000000,2.2
05/05/2022 04:00:00.000000,1.7
05/05/2022 05:00:00.000000,3.1
05/05/2022 06:00:00.000000,1.8
05/05/2022 07:00:00.000000,0.0
05/05/2022 09:00:00.000000,2.1
05/05/2022 10:00:00.000000,1.9
05/05/2022 11:00:00.000000,1.7
05/05/2022 12:00:00.000000,0.5
05/05/2022 13:00:00.000000,1.9
05/05/2022 14:00:00.000000,1.5
05/05/2022 15:00:00.000000,2.3
05/05/2022 16:00:00.000000,0.6
05/05/2022 17:00:00.000000,0.3
05/05/2022 18:00:00.000000,1.7
05/05/2022 19:00:00.000000,3.0
05/05/2022 21:00:00.000000,2.8
05/05/2022 22:00:00.000000,1.2
05/05/2022 23:00:00.000000,3.1
05/06/2022 00:00:00.000000,5.9
05/06/2022 01:00:00.000000,6.7
05/06/2022 02:00:00.000000,8.0
05/06/2022 04:00:00.000000,4.5
05/06/2022 05:00:00.000000,4.8
05/06/2022 06:00:00.000000,3.2
05/06/2022 07:00:00.000000,2.8
05/06/2022 09:00:00.000000,2.8
05/06/2022 10:00:00.000000,3.3
05/06/2022 11:00:00.000000,2.4
05/06/2022 12:00:00.000000,0.3
05/06/2022 13:00:00.000000,3.9
05/06/2022 14:00:00.000000,2.7
05/06/2022 15:00:00.000000,4.8
05/06/2022 16:00:00.000000,4.8
05/06/2022 17:00:00.000000,2.0
05/06/2022 18:00:00.000000,1.6
05/06/2022 19:00:00.000000,3.7
05/06/2022 23:00:00.000000,1.0
05/07/2022 00:00:00.000000,1.8
05/07/2022 01:00:00.000000,3.4
05/07/2022 02:00:00.000000,7.6
05/07/2022 04:00:00.000000,3.1
05/07/2022 05:00:00.000000,1.8
05/07/2022 06:00:00.000000,0.9
05/07/2022 07:00:00.000000,2.7
05/07/2022 09:00:00.000000,2.5
05/07/2022 10:00:00.000000,2.7
05/07/2022 11:00:00.000000,1.8
05/07/2022 12:00:00.000000,3.1
05/07/2022 13:00:00.000000,1.3
05/07/2022 14:00:00.000000,2.8
05/07/2022 15:00:00.000000,3.6
05/07/2022 16:00:00.000000,4.6
05/07/2022 17:00:00.000000,5.6
05/07/2022 18:00:00.000000,1.1
05/07/2022 21:00:00.000000,0.0
05/07/2022 23:00:00.000000,2.2
05/08/2022 00:00:00.000000,7.0
05/08/2022 01:00:00.000000,20.0
05/08/2022 02:00:00.000000,14.2
05/08/2022 04:00:00.000000,11.3
05/08/2022 05:00:00.000000,11.3
05/08/2022 06:00:00.000000,10.3
05/08/2022 07:00:00.000000,11.1
05/08/2022 09:00:00.000000,6.4
05/08/2022 10:00:00.000000,8.3
05/08/2022 11:00:00.000000,7.6
05/08/2022 12:00:00.000000,9.0
05/08/2022 13:00:00.000000,8.4
05/08/2022 14:00:00.000000,7.1
05/08/2022 15:00:00.000000,7.6
05/08/2022 16:00:00.000000,8.0
05/08/2022 17:00:00.000000,9.7
05/08/2022 18:00:00.000000,8.2
05/08/2022 19:00:00.000000,9.7
05/08/2022 20:00:00.000000,11.2
05/08/2022 21:00:00.000000,9.7
05/08/2022 22:00:00.000000,9.6
05/08/2022 23:00:00.000000,9.5
05/09/2022 00:00:00.000000,9.6
05/09/2022 01:00:00.000000,8.4
05/09/2022 02:00:00.000000,11.0
05/09/2022 04:00:00.000000,12.3
05/09/2022 05:00:00.000000,11.1
05/09/2022 06:00:00.000000,8.1
05/09/2022 07:00:00.000000,7.4
05/09/2022 09:00:00.000000,1.5
05/09/2022 10:00:00.000000,2.0
05/09/2022 11:00:00.000000,3.8
05/09/2022 12:00:00.000000,2.8
05/09/2022 13:00:00.000000,4.4
05/09/2022 14:00:00.000000,6.8
05/09/2022 15:00:00.000000,8.1
05/09/2022 16:00:00.000000,8.5
05/09/2022 17:00:00.000000,6.8
05/09/2022 18:00:00.000000,7.7
05/09/2022 19:00:00.000000,9.3
05/09/2022 20:00:00.000000,9.6
05/09/2022 21:00:00.000000,8.3
05/09/2022 22:00:00.000000,8.3
05/09/2022 23:00:00.000000,10.0
05/10/2022 00:00:00.000000,13.8
05/10/2022 19:00:00.000000,5.1
05/10/2022 20:00:00.000000,5.8
05/10/2022 21:00:00.000000,6.1
05/10/2022 22:00:00.000000,6.0
05/10/2022 23:00:00.000000,4.8
05/11/2022 00:00:00.000000,4.6
05/11/2022 01:00:00.000000,4.6
05/11/2022 02:00:00.000000,7.5
05/11/2022 04:00:00.000000,6.9
05/11/2022 05:00:00.000000,6.7
05/11/2022 06:00:00.000000,3.7
05/11/2022 07:00:00.000000,4.2
05/11/2022 09:00:00.000000,4.4
05/11/2022 10:00:00.000000,6.7
05/11/2022 11:00:00.000000,3.4
05/11/2022 12:00:00.000000,4.1
05/11/2022 13:00:00.000000,7.8
05/11/2022 14:00:00.000000,8.0
05/11/2022 15:00:00.000000,6.6
05/11/2022 16:00:00.000000,7.9
05/11/2022 17:00:00.000000,8.3
05/11/2022 18:00:00.000000,4.1
05/11/2022 19:00:00.000000,3.8
05/11/2022 20:00:00.000000,3.0
05/11/2022 22:00:00.000000,1.0
05/11/2022 23:00:00.000000,6.5
05/12/2022 00:00:00.000000,7.1
05/12/2022 01:00:00.000000,5.8
05/12/2022 02:00:00.000000,8.7
05/12/2022 04:00:00.000000,10.2
05/12/2022 05:00:00.000000,10.0
05/12/2022 06:00:00.000000,11.1
05/12/2022 07:00:00.000000,4.4
05/12/2022 09:00:00.000000,8.7
05/12/2022 10:00:00.000000,8.4
05/12/2022 11:00:00.000000,6.5
05/12/2022 12:00:00.000000,8.4
05/12/2022 13:00:00.000000,9.3
05/12/2022 14:00:00.000000,13.3
05/12/2022 15:00:00.000000,14.0
05/12/2022 16:00:00.000000,8.9
05/12/2022 18:00:00.000000,1.0
05/12/2022 19:00:00.000000,3.0
05/12/2022 20:00:00.000000,4.6
05/12/2022 21:00:00.000000,1.8
05/12/2022 22:00:00.000000,3.5
05/12/2022 23:00:00.000000,1.4
05/13/2022 00:00:00.000000,4.9
05/13/2022 01:00:00.000000,3.8
05/13/2022 02:00:00.000000,4.5
05/13/2022 04:00:00.000000,3.2
05/13/2022 05:00:00.000000,4.5
05/13/2022 06:00:00.000000,4.4
05/13/2022 07:00:00.000000,2.0
05/13/2022 09:00:00.000000,1.5
05/13/2022 10:00:00.000000,1.0
05/13/2022 11:00:00.000000,2.1
05/13/2022 12:00:00.000000,4.3
05/13/2022 13:00:00.000000,3.7
05/13/2022 14:00:00.000000,1.6
05/13/2022 15:00:00.000000,1.9
05/13/2022 16:00:00.000000,2.1
05/13/2022 17:00:00.000000,0.0
05/13/2022 18:00:00.000000,1.9
05/13/2022 19:00:00.000000,6.4
05/13/2022 20:00:00.000000,4.4
05/13/2022 21:00:00.000000,2.5
05/13/2022 22:00:00.000000,2.9
05/13/2022 23:00:00.000000,3.8
05/14/2022 00:00:00.000000,1.1
05/14/2022 01:00:00.000000,0.0
05/14/2022 02:00:00.000000,2.4
05/14/2022 04:00:00.000000,3.4
05/14/2022 05:00:00.000000,3.9
05/14/2022 06:00:00.000000,5.7
05/14/2022 07:00:00.000000,5.6
05/14/2022 09:00:00.000000,3.2
05/14/2022 10:00:00.000000,3.7
05/14/2022 11:00:00.000000,3.2
05/14/2022 12:00:00.000000,3.9
05/14/2022 13:00:00.000000,2.9
05/14/2022 14:00:00.000000,2.6
05/14/2022 15:00:00.000000,1.5
05/14/2022 16:00:00.000000,1.9
05/14/2022 17:00:00.000000,3.4
05/14/2022 18:00:00.000000,2.7
05/14/2022 19:00:00.000000,1.3
05/14/2022 20:00:00.000000,2.7
05/14/2022 21:00:00.000000,2.1
05/14/2022 22:00:00.000000,2.4
05/14/2022 23:00:00.000000,1.5
05/15/2022 00:00:00.000000,7.0
05/15/2022 01:00:00.000000,8.1
05/15/2022 02:00:00.000000,7.3
05/15/2022 04:00:00.000000,5.0
05/15/2022 05:00:00.000000,4.1
05/15/2022 06:00:00.000000,3.0
05/15/2022 07:00:00.000000,2.1
05/15/2022 09:00:00.000000,4.4
05/15/2022 10:00:00.000000,3.6
05/15/2022 11:00:00.000000,3.2
05/15/2022 12:00:00.000000,3.1
05/15/2022 13:00:00.000000,3.6
05/15/2022 14:00:00.000000,7.3
05/15/2022 15:00:00.000000,5.0
