InstrumentName, West Denver PA-II,
StartTime, 2020-02-01 00:00:00,
EndTime, 2020-02-29 23:59:59,
Date,humidity,temp_f
02/01/2020 00:01:31.418000,14.0,58.0
02/01/2020 00:03:31.361000,15.0,58.0
02/01/2020 00:05:31.380000,15.0,58.0
02/01/2020 00:07:31.589000,15.0,58.0
02/01/2020 00:09:31.375000,15.0,58.0
02/01/2020 00:11:31.381000,15.0,58.0
02/01/2020 00:13:31.404000,15.0,58.0
02/01/2020 00:17:31.380000,16.0,59.0
02/01/2020 00:19:31.407000,15.0,59.0
02/01/2020 00:21:31.375000,15.0,59.0
02/01/2020 00:23:31.374000,15.0,59.0
02/01/2020 00:25:31.435000,15.0,59.0
02/01/2020 00:27:31.415000,15.0,60.0
02/01/2020 00:29:31.455000,15.0,60.0
02/01/2020 00:31:31.419000,15.0,60.0
02/01/2020 00:33:31.452000,15.0,60.0
02/01/2020 00:35:31.407000,15.0,60.0
02/01/2020 00:37:31.382000,15.0,60.0
02/01/2020 00:39:31.474000,15.0,60.0
02/01/2020 00:41:31.377000,15.0,60.0
02/01/2020 00:43:31.389000,15.0,60.0
02/01/2020 00:45:31.383000,15.0,60.0
02/01/2020 00:47:31.391000,15.0,60.0
02/01/2020 00:49:31.379000,15.0,60.0
02/01/2020 00:51:31.382000,15.0,60.0
02/01/2020 00:53:31.383000,16.0,60.0
02/01/2020 00:55:31.387000,16.0,60.0
02/01/2020 00:57:31.442000,16.0,60.0
02/01/2020 00:59:31.663000,16.0,60.0
02/01/2020 01:01:31.370000,16.0,60.0
02/01/2020 01:03:31.409000,16.0,59.0
02/01/2020 01:05:31.381000,16.0,59.0
02/01/2020 01:07:31.374000,16.0,59.0
02/01/2020 01:09:31.415000,16.0,59.0
02/01/2020 01:13:31.379000,16.0,59.0
02/01/2020 01:17:31.396000,16.0,59.0
02/01/2020 01:19:31.394000,16.0,59.0
02/01/2020 01:21:31.407000,16.0,59.0
02/01/2020 01:23:31.528000,16.0,58.0
02/01/2020 01:25:31.707000,17.0,58.0
02/01/2020 01:27:31.424000,17.0,58.0
02/01/2020 01:29:31.386000,17.0,58.0
02/01/2020 01:31:31.411000,17.0,58.0
02/01/2020 01:33:31.391000,17.0,58.0
02/01/2020 01:35:31.507000,17.0,58.0
02/01/2020 01:37:31.386000,18.0,58.0
02/01/2020 01:39:31.403000,18.0,58.0
02/01/2020 01:41:31.386000,18.0,58.0
02/01/2020 01:43:31.424000,18.0,57.0
02/01/2020 01:45:31.439000,18.0,57.0
02/01/2020 01:47:31.391000,19.0,57.0
02/01/2020 01:49:31.695000,19.0,57.0
02/01/2020 01:51:31.393000,19.0,57.0
02/01/2020 01:53:31.410000,19.0,57.0
02/01/2020 01:55:31.407000,20.0,57.0
02/01/2020 01:57:31.407000,20.0,57.0
02/01/2020 02:03:31.455000,21.0,57.0
02/01/2020 02:07:31.394000,21.0,56.0
02/01/2020 02:09:31.444000,21.0,56.0
02/01/2020 02:11:31.447000,21.0,56.0
02/01/2020 02:13:31.382000,22.0,56.0
02/01/2020 02:15:31.399000,22.0,56.0
02/01/2020 02:17:31.481000,22.0,56.0
02/01/2020 02:19:31.444000,22.0,56.0
02/01/2020 02:21:31.443000,22.0,56.0
02/01/2020 02:23:31.444000,22.0,56.0
02/01/2020 02:25:31.433000,22.0,56.0
02/01/2020 02:27:31.393000,22.0,56.0
02/01/2020 02:29:31.415000,22.0,56.0
02/01/2020 02:31:31.442000,22.0,56.0
02/01/2020 02:33:31.398000,22.0,56.0
02/01/2020 02:35:31.394000,22.0,56.0
02/01/2020 02:37:31.410000,23.0,56.0
02/01/2020 02:39:31.429000,23.0,56.0
02/01/2020 02:41:31.418000,23.0,56.0
02/01/2020 02:43:31.409000,23.0,56.0
02/01/2020 02:47:31.417000,23.0,56.0
02/01/2020 02:49:31.410000,23.0,55.0
02/01/2020 02:51:31.411000,23.0,55.0
02/01/2020 02:53:31.392000,23.0,55.0
02/01/2020 02:55:31.398000,24.0,55.0
02/01/2020 02:57:31.437000,24.0,55.0
02/01/2020 02:59:31.728000,24.0,55.0
02/01/2020 03:01:31.401000,24.0,55.0
02/01/2020 03:03:31.396000,24.0,55.0
02/01/2020 03:05:31.405000,24.0,55.0
02/01/2020 03:07:31.453000,24.0,55.0
02/01/2020 03:09:31.403000,24.0,55.0
02/01/2020 03:11:31.401000,24.0,55.0
02/01/2020 03:13:31.458000,24.0,54.0
02/01/2020 03:15:31.410000,25.0,54.0
02/01/2020 03:17:31.445000,25.0,54.0
02/01/2020 03:19:31.430000,25.0,54.0
02/01/2020 03:21:31.420000,25.0,54.0
02/01/2020 03:23:31.486000,25.0,54.0
02/01/2020 03:25:31.401000,25.0,54.0
02/01/2020 03:27:31.412000,25.0,54.0
02/01/2020 03:29:31.415000,25.0,54.0
02/01/2020 03:31:31.722000,25.0,54.0
02/01/2020 03:33:31.415000,25.0,54.0
02/01/2020 03:35:31.408000,26.0,54.0
02/01/2020 03:37:31.416000,26.0,54.0
02/01/2020 03:39:31.413000,26.0,54.0
02/01/2020 03:41:31.458000,26.0,54.0
02/01/2020 03:43:31.421000,26.0,53.0
02/01/2020 03:45:31.460000,26.0,53.0
02/01/2020 03:47:31.439000,26.0,53.0
02/01/2020 03:49:31.417000,26.0,53.0
02/01/2020 03:51:31.437000,27.0,53.0
02/01/2020 03:53:31.508000,27.0,53.0
02/01/2020 03:55:31.415000,27.0,53.0
02/01/2020 03:57:31.433000,27.0,53.0
02/01/2020 03:59:31.713000,27.0,53.0
02/01/2020 04:01:31.412000,27.0,53.0
02/01/2020 04:03:31.403000,27.0,53.0
02/01/2020 04:05:31.425000,27.0,52.0
02/01/2020 04:07:31.439000,27.0,52.0
02/01/2020 04:09:31.466000,27.0,52.0
02/01/2020 04:13:31.436000,28.0,52.0
02/01/2020 04:15:31.420000,28.0,52.0
02/01/2020 04:19:31.409000,28.0,52.0
02/01/2020 04:21:31.415000,28.0,52.0
02/01/2020 04:23:31.440000,28.0,51.0
02/01/2020 04:25:31.421000,28.0,51.0
02/01/2020 04:27:31.431000,29.0,51.0
02/01/2020 04:29:31.411000,29.0,51.0
02/01/2020 04:31:31.416000,29.0,51.0
02/01/2020 04:33:31.428000,29.0,51.0
02/01/2020 04:35:31.406000,29.0,51.0
02/01/2020 04:37:31.488000,29.0,51.0
02/01/2020 04:39:33.647000,29.0,51.0
02/01/2020 04:41:31.465000,29.0,51.0
02/01/2020 04:43:31.448000,30.0,51.0
02/01/2020 04:45:31.440000,30.0,51.0
02/01/2020 04:47:31.460000,30.0,50.0
02/01/2020 04:49:31.438000,30.0,50.0
02/01/2020 04:51:31.429000,30.0,50.0
02/01/2020 04:53:31.428000,30.0,50.0
02/01/2020 04:55:31.857000,30.0,50.0
02/01/2020 04:57:31.463000,30.0,50.0
02/01/2020 04:59:31.902000,30.0,50.0
02/01/2020 05:01:31.454000,30.0,50.0
02/01/2020 05:03:31.421000,30.0,50.0
02/01/2020 05:05:31.424000,30.0,50.0
02/01/2020 05:07:31.446000,31.0,50.0
02/01/2020 05:09:31.460000,31.0,50.0
02/01/2020 05:11:31.643000,31.0,50.0
02/01/2020 05:13:31.416000,31.0,50.0
02/01/2020 05:15:31.414000,31.0,50.0
02/01/2020 05:17:31.453000,31.0,50.0
02/01/2020 05:19:31.416000,31.0,50.0
02/01/2020 05:21:31.459000,31.0,49.0
02/01/2020 05:23:31.431000,31.0,49.0
02/01/2020 05:25:31.525000,31.0,49.0
02/01/2020 05:27:31.413000,31.0,49.0
02/01/2020 05:29:31.495000,31.0,49.0
02/01/2020 05:31:31.417000,31.0,49.0
02/01/2020 05:33:31.410000,31.0,49.0
02/01/2020 05:35:31.421000,32.0,49.0
02/01/2020 05:37:31.458000,32.0,49.0
